Net generation from petroleum for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.OIL.H
19:17:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.OIL.H megawatthours
12/25/2019 22H,929
12/25/2019 21H,922
12/25/2019 20H,921
12/25/2019 19H,925
12/25/2019 18H,931
12/25/2019 17H,934
12/25/2019 16H,940
12/25/2019 15H,944
12/25/2019 14H,931
12/25/2019 13H,937
12/25/2019 12H,936
12/25/2019 11H,936
12/25/2019 10H,900
12/25/2019 09H,842
12/25/2019 08H,846
12/25/2019 07H,837
12/25/2019 06H,920
12/25/2019 05H,874
12/25/2019 04H,873
12/25/2019 03H,871
12/25/2019 02H,870
12/25/2019 01H,865
12/25/2019 00H,876
12/24/2019 23H,873
12/24/2019 22H,853
12/24/2019 21H,843
12/24/2019 20H,864
12/24/2019 19H,839
12/24/2019 18H,801
12/24/2019 17H,854
12/24/2019 16H,867
12/24/2019 15H,871
12/24/2019 14H,837
12/24/2019 13H,867
12/24/2019 12H,856
12/24/2019 11H,770
12/24/2019 10H,702
12/24/2019 09H,714
12/24/2019 08H,705
12/24/2019 07H,809
12/24/2019 06H,827
12/24/2019 05H,855
12/24/2019 04H,855
12/24/2019 03H,860
12/24/2019 02H,861
12/24/2019 01H,863
12/24/2019 00H,876
12/23/2019 23H,911
12/23/2019 22H,853
12/23/2019 21H,772
12/23/2019 20H,704
12/23/2019 19H,703
12/23/2019 18H,730
12/23/2019 17H,767
12/23/2019 16H,774
12/23/2019 15H,0
12/23/2019 14H,0
12/23/2019 13H,0
12/23/2019 12H,0
12/23/2019 11H,0
12/23/2019 10H,0
12/23/2019 09H,0
12/23/2019 08H,0
12/23/2019 07H,0
12/23/2019 06H,0
12/23/2019 05H,0
12/23/2019 04H,0
12/23/2019 03H,0
12/23/2019 02H,0
12/23/2019 01H,0
12/23/2019 00H,0
12/22/2019 23H,0
12/22/2019 22H,0
12/22/2019 21H,658
12/22/2019 20H,672
12/22/2019 19H,675
12/22/2019 18H,683
12/22/2019 17H,688
12/22/2019 16H,693
12/22/2019 15H,704
12/22/2019 14H,706
12/22/2019 13H,717
12/22/2019 12H,704
12/22/2019 11H,0
12/22/2019 10H,0
12/22/2019 09H,0
12/22/2019 08H,0
12/22/2019 07H,0
12/22/2019 06H,0
12/22/2019 05H,0
12/22/2019 04H,0
12/22/2019 03H,0
12/22/2019 02H,0
12/22/2019 01H,0
12/22/2019 00H,0
12/21/2019 23H,0
12/21/2019 22H,735
12/21/2019 21H,686
12/21/2019 20H,0
12/21/2019 19H,0
12/21/2019 18H,0
12/21/2019 17H,0
12/21/2019 16H,764
12/21/2019 15H,702
12/21/2019 14H,0
12/21/2019 13H,0
12/21/2019 12H,670
12/21/2019 11H,658
12/21/2019 10H,0
12/21/2019 09H,0
12/21/2019 08H,0
12/21/2019 07H,0
12/21/2019 06H,0
12/21/2019 05H,0
12/21/2019 04H,706
12/21/2019 03H,767
12/21/2019 02H,730
12/21/2019 01H,866
12/21/2019 00H,949
12/20/2019 23H,1067
12/20/2019 22H,763
12/20/2019 21H,704
12/20/2019 20H,0
12/20/2019 19H,0
12/20/2019 18H,741
12/20/2019 17H,707
12/20/2019 16H,674
12/20/2019 15H,783
12/20/2019 14H,759
12/20/2019 13H,912
12/20/2019 12H,726
12/20/2019 11H,563
12/20/2019 10H,497
12/20/2019 09H,546
12/20/2019 08H,456
12/20/2019 07H,548
12/20/2019 06H,706
12/20/2019 05H,556
12/20/2019 04H,712
12/20/2019 03H,810
12/20/2019 02H,862
12/20/2019 01H,876
12/20/2019 00H,889
12/19/2019 23H,920
12/19/2019 22H,873
12/19/2019 21H,655
12/19/2019 20H,581
12/19/2019 19H,544
12/19/2019 18H,606
12/19/2019 17H,725
12/19/2019 16H,721
12/19/2019 15H,802
12/19/2019 14H,785
12/19/2019 13H,840
12/19/2019 12H,816
12/19/2019 11H,781
12/19/2019 10H,729
12/19/2019 09H,697
12/19/2019 08H,663
12/19/2019 07H,0
12/19/2019 06H,0
12/19/2019 05H,761
12/19/2019 04H,826
12/19/2019 03H,869
12/19/2019 02H,949
12/19/2019 01H,970
12/19/2019 00H,948
12/18/2019 23H,924
12/18/2019 22H,773
12/18/2019 21H,740
12/18/2019 20H,690
12/18/2019 19H,739
12/18/2019 18H,0
12/18/2019 17H,0
12/18/2019 16H,648
12/18/2019 15H,710
12/18/2019 14H,769
12/18/2019 13H,759
12/18/2019 12H,700
12/18/2019 11H,0
12/18/2019 10H,0
12/18/2019 09H,0
12/18/2019 08H,0
12/18/2019 07H,0
12/18/2019 06H,0
12/18/2019 05H,0
12/18/2019 04H,651
12/18/2019 03H,764
12/18/2019 02H,753
12/18/2019 01H,737
12/18/2019 00H,785
12/17/2019 23H,0
12/17/2019 22H,0
12/17/2019 21H,0
12/17/2019 20H,0
12/17/2019 19H,0
12/17/2019 18H,701
12/17/2019 17H,720
12/17/2019 16H,704
12/17/2019 15H,652
12/17/2019 14H,645
12/17/2019 13H,0
12/17/2019 12H,0
12/17/2019 11H,0
12/17/2019 10H,0
12/17/2019 09H,0
12/17/2019 08H,0
12/17/2019 07H,0
12/17/2019 06H,0
12/17/2019 05H,0
12/17/2019 04H,666
12/17/2019 03H,766
12/17/2019 02H,764
12/17/2019 01H,770
12/17/2019 00H,776
12/16/2019 23H,746
12/16/2019 22H,0
12/16/2019 21H,0
12/16/2019 20H,0
12/16/2019 19H,0
12/16/2019 18H,725
12/16/2019 17H,745
12/16/2019 16H,731
12/16/2019 15H,746
12/16/2019 14H,735
12/16/2019 13H,0
12/16/2019 12H,0
12/16/2019 11H,0
12/16/2019 10H,0
12/16/2019 09H,0
12/16/2019 08H,0
12/16/2019 07H,0
12/16/2019 06H,0
12/16/2019 05H,0
12/16/2019 04H,0
12/16/2019 03H,0
12/16/2019 02H,0
12/16/2019 01H,0
12/16/2019 00H,716
12/15/2019 23H,702
12/15/2019 22H,0
12/15/2019 21H,0
12/15/2019 20H,0
12/15/2019 19H,0
12/15/2019 18H,0
12/15/2019 17H,0
12/15/2019 16H,0
12/15/2019 15H,0
12/15/2019 14H,0
12/15/2019 13H,0
12/15/2019 12H,0
12/15/2019 11H,0
12/15/2019 10H,0
12/15/2019 09H,0
12/15/2019 08H,0
12/15/2019 07H,0
12/15/2019 06H,0
12/15/2019 05H,0
12/15/2019 04H,0
12/15/2019 03H,0
12/15/2019 02H,0
12/15/2019 01H,0
12/15/2019 00H,0
12/14/2019 23H,0
12/14/2019 22H,0
12/14/2019 21H,0
12/14/2019 20H,0
12/14/2019 19H,0
12/14/2019 18H,0
12/14/2019 17H,0
12/14/2019 16H,0
12/14/2019 15H,0
12/14/2019 14H,0
12/14/2019 13H,0
12/14/2019 12H,0
12/14/2019 11H,0
12/14/2019 10H,0
12/14/2019 09H,0
12/14/2019 08H,0
12/14/2019 07H,0
12/14/2019 06H,0
12/14/2019 05H,0
12/14/2019 04H,0
12/14/2019 03H,0
12/14/2019 02H,0
12/14/2019 01H,0
12/14/2019 00H,0
12/13/2019 23H,0
12/13/2019 22H,0
12/13/2019 21H,0
12/13/2019 20H,0
12/13/2019 19H,640
12/13/2019 18H,0
12/13/2019 17H,647
12/13/2019 16H,663
12/13/2019 15H,655
12/13/2019 14H,0
12/13/2019 13H,0
12/13/2019 12H,0
12/13/2019 11H,0
12/13/2019 10H,0
12/13/2019 09H,0
12/13/2019 08H,0
12/13/2019 07H,0
12/13/2019 06H,0
12/13/2019 05H,0
12/13/2019 04H,0
12/13/2019 03H,679
12/13/2019 02H,781
12/13/2019 01H,820
12/13/2019 00H,771
12/12/2019 23H,676
12/12/2019 22H,648
12/12/2019 21H,670
12/12/2019 20H,629
12/12/2019 19H,0
12/12/2019 18H,0
12/12/2019 17H,0
12/12/2019 16H,0
12/12/2019 15H,0
12/12/2019 14H,743
12/12/2019 13H,781
12/12/2019 12H,0
12/12/2019 11H,0
12/12/2019 10H,0
12/12/2019 09H,0
12/12/2019 08H,0
12/12/2019 07H,0
12/12/2019 06H,0
12/12/2019 05H,0
12/12/2019 04H,0
12/12/2019 03H,0
12/12/2019 02H,0
12/12/2019 01H,0
12/12/2019 00H,0
12/11/2019 23H,0
12/11/2019 22H,0
12/11/2019 21H,0
12/11/2019 20H,0
12/11/2019 19H,0
12/11/2019 18H,0
12/11/2019 17H,0
12/11/2019 16H,637
12/11/2019 15H,0
12/11/2019 14H,0
12/11/2019 13H,0
12/11/2019 12H,0
12/11/2019 11H,0
12/11/2019 10H,0
12/11/2019 09H,0
12/11/2019 08H,0
12/11/2019 07H,599
12/11/2019 06H,608
12/11/2019 05H,522
12/11/2019 04H,638
12/11/2019 03H,639
12/11/2019 02H,647
12/11/2019 01H,661
12/11/2019 00H,691
12/10/2019 23H,665
12/10/2019 22H,740
12/10/2019 21H,727
12/10/2019 20H,700
12/10/2019 19H,727
12/10/2019 18H,672
12/10/2019 17H,712
12/10/2019 16H,674
12/10/2019 15H,692
12/10/2019 14H,708
12/10/2019 13H,648
12/10/2019 12H,0
12/10/2019 11H,0
12/10/2019 10H,0
12/10/2019 09H,0
12/10/2019 08H,0
12/10/2019 07H,0
12/10/2019 06H,0
12/10/2019 05H,0
12/10/2019 04H,0
12/10/2019 03H,0
12/10/2019 02H,0
12/10/2019 01H,614
12/10/2019 00H,719
12/9/2019 23H,616
12/9/2019 22H,0
12/9/2019 21H,0
12/9/2019 20H,0
12/9/2019 19H,0
12/9/2019 18H,0
12/9/2019 17H,0
12/9/2019 16H,0
12/9/2019 15H,0
12/9/2019 14H,0
12/9/2019 13H,0
12/9/2019 12H,0
12/9/2019 11H,0
12/9/2019 10H,0
12/9/2019 09H,0
12/9/2019 08H,0
12/9/2019 07H,0
12/9/2019 06H,0
12/9/2019 05H,0
12/9/2019 04H,0
12/9/2019 03H,0
12/9/2019 02H,770
12/9/2019 01H,768
12/9/2019 00H,835
12/8/2019 23H,816
12/8/2019 22H,731
12/8/2019 21H,0
12/8/2019 20H,0
12/8/2019 19H,0
12/8/2019 18H,0
12/8/2019 17H,0
12/8/2019 16H,0
12/8/2019 15H,0
12/8/2019 14H,0
12/8/2019 13H,0
12/8/2019 12H,0
12/8/2019 11H,0
12/8/2019 10H,0
12/8/2019 09H,0
12/8/2019 08H,0
12/8/2019 07H,0
12/8/2019 06H,0
12/8/2019 05H,0
12/8/2019 04H,0
12/8/2019 03H,0
12/8/2019 02H,0
12/8/2019 01H,0
12/8/2019 00H,0
12/7/2019 23H,0
12/7/2019 22H,0
12/7/2019 21H,0
12/7/2019 20H,0
12/7/2019 19H,0
12/7/2019 18H,0
12/7/2019 17H,0
12/7/2019 16H,0
12/7/2019 15H,0
12/7/2019 14H,0
12/7/2019 13H,0
12/7/2019 12H,0
12/7/2019 11H,0
12/7/2019 10H,0
12/7/2019 09H,0
12/7/2019 08H,0
12/7/2019 07H,0
12/7/2019 06H,0
12/7/2019 05H,0
12/7/2019 04H,0
12/7/2019 03H,0
12/7/2019 02H,651
12/7/2019 01H,509
12/7/2019 00H,638
12/6/2019 23H,655
12/6/2019 22H,737
12/6/2019 21H,696
12/6/2019 20H,650
12/6/2019 19H,0
12/6/2019 18H,0
12/6/2019 17H,0
12/6/2019 16H,0
12/6/2019 15H,0
12/6/2019 14H,0
12/6/2019 13H,0
12/6/2019 12H,0
12/6/2019 11H,0
12/6/2019 10H,0
12/6/2019 09H,0
12/6/2019 08H,0
12/6/2019 07H,0
12/6/2019 06H,0
12/6/2019 05H,0
12/6/2019 04H,0
12/6/2019 03H,0
12/6/2019 02H,0
12/6/2019 01H,0
12/6/2019 00H,0
12/5/2019 23H,0
12/5/2019 22H,0
12/5/2019 21H,625
12/5/2019 20H,0
12/5/2019 19H,0
12/5/2019 18H,0
12/5/2019 17H,0
12/5/2019 16H,0
12/5/2019 15H,0
12/5/2019 14H,0
12/5/2019 13H,0
12/5/2019 12H,0
12/5/2019 11H,0
12/5/2019 10H,0
12/5/2019 09H,0
12/5/2019 08H,0
12/5/2019 07H,0
12/5/2019 06H,0
12/5/2019 05H,0
12/5/2019 04H,0
12/5/2019 03H,0
12/5/2019 02H,0
12/5/2019 01H,0
12/5/2019 00H,0
12/4/2019 23H,0
12/4/2019 22H,0
12/4/2019 21H,0
12/4/2019 20H,0
12/4/2019 19H,0
12/4/2019 18H,0
12/4/2019 17H,0
12/4/2019 16H,0
12/4/2019 15H,0
12/4/2019 14H,0
12/4/2019 13H,0
12/4/2019 12H,0
12/4/2019 11H,0
12/4/2019 10H,628
12/4/2019 09H,589
12/4/2019 08H,606
12/4/2019 07H,628
12/4/2019 06H,669
12/4/2019 05H,610
12/4/2019 04H,597
12/4/2019 03H,688
12/4/2019 02H,696
12/4/2019 01H,0
12/4/2019 00H,0
12/3/2019 23H,0
12/3/2019 22H,0
12/3/2019 21H,0
12/3/2019 20H,0
12/3/2019 19H,0
12/3/2019 18H,0
12/3/2019 17H,0
12/3/2019 16H,0
12/3/2019 15H,0
12/3/2019 14H,0
12/3/2019 13H,0
12/3/2019 12H,0
12/3/2019 11H,0
12/3/2019 10H,0
12/3/2019 09H,0
12/3/2019 08H,0
12/3/2019 07H,0
12/3/2019 06H,663
12/3/2019 05H,723
12/3/2019 04H,774
12/3/2019 03H,806
12/3/2019 02H,808
12/3/2019 01H,822
12/3/2019 00H,820
12/2/2019 23H,818
12/2/2019 22H,792
12/2/2019 21H,740
12/2/2019 20H,730
12/2/2019 19H,0
12/2/2019 18H,0
12/2/2019 17H,0
12/2/2019 16H,0
12/2/2019 15H,0
12/2/2019 14H,0
12/2/2019 13H,0
12/2/2019 12H,0
12/2/2019 11H,0
12/2/2019 10H,0
12/2/2019 09H,0
12/2/2019 08H,0
12/2/2019 07H,0
12/2/2019 06H,0
12/2/2019 05H,0
12/2/2019 04H,0
12/2/2019 03H,0
12/2/2019 02H,0
12/2/2019 01H,0
12/2/2019 00H,0
12/1/2019 23H,0
12/1/2019 22H,0
12/1/2019 21H,0
12/1/2019 20H,0
12/1/2019 19H,0
12/1/2019 18H,0
12/1/2019 17H,0
12/1/2019 16H,0
12/1/2019 15H,0
12/1/2019 14H,0
12/1/2019 13H,0
12/1/2019 12H,0
12/1/2019 11H,0
12/1/2019 10H,0
12/1/2019 09H,0
12/1/2019 08H,0
12/1/2019 07H,0
12/1/2019 06H,0
12/1/2019 05H,0
12/1/2019 04H,0
12/1/2019 03H,0
12/1/2019 02H,0
12/1/2019 01H,0
12/1/2019 00H,0
11/30/2019 23H,0
11/30/2019 22H,0
11/30/2019 21H,0
11/30/2019 20H,0
11/30/2019 19H,0
11/30/2019 18H,0
11/30/2019 17H,0
11/30/2019 16H,0
11/30/2019 15H,0
11/30/2019 14H,0
11/30/2019 13H,0
11/30/2019 12H,0
11/30/2019 11H,0
11/30/2019 10H,0
11/30/2019 09H,0
11/30/2019 08H,0
11/30/2019 07H,0
11/30/2019 06H,0
11/30/2019 05H,0
11/30/2019 04H,0
11/30/2019 03H,0
11/30/2019 02H,0
11/30/2019 01H,0
11/30/2019 00H,0
11/29/2019 23H,0
11/29/2019 22H,0
11/29/2019 21H,0
11/29/2019 20H,0
11/29/2019 19H,0
11/29/2019 18H,0
11/29/2019 17H,0
11/29/2019 16H,0
11/29/2019 15H,0
11/29/2019 14H,0
11/29/2019 13H,0
11/29/2019 12H,0
11/29/2019 11H,0
11/29/2019 10H,0
11/29/2019 09H,0
11/29/2019 08H,0
11/29/2019 07H,0
11/29/2019 06H,0
11/29/2019 05H,0
11/29/2019 04H,0
11/29/2019 03H,639
11/29/2019 02H,653
11/29/2019 01H,671
11/29/2019 00H,671
11/28/2019 23H,719
11/28/2019 22H,641
11/28/2019 21H,0
11/28/2019 20H,0
11/28/2019 19H,0
11/28/2019 18H,0
11/28/2019 17H,0
11/28/2019 16H,0
11/28/2019 15H,0
11/28/2019 14H,0
11/28/2019 13H,0
11/28/2019 12H,0
11/28/2019 11H,0
11/28/2019 10H,0
11/28/2019 09H,0
11/28/2019 08H,0
11/28/2019 07H,0
11/28/2019 06H,0
11/28/2019 05H,0
11/28/2019 04H,0
11/28/2019 03H,0
11/28/2019 02H,0
11/28/2019 01H,0
11/28/2019 00H,0
11/27/2019 23H,0
11/27/2019 22H,0
11/27/2019 21H,0
11/27/2019 20H,0
11/27/2019 19H,0
11/27/2019 18H,0
11/27/2019 17H,0
11/27/2019 16H,0
11/27/2019 15H,0
11/27/2019 14H,0
11/27/2019 13H,0
11/27/2019 12H,0
11/27/2019 11H,0
11/27/2019 10H,0
11/27/2019 09H,0
11/27/2019 08H,0
11/27/2019 07H,0
11/27/2019 06H,0
11/27/2019 05H,0
11/27/2019 04H,0
11/27/2019 03H,0
11/27/2019 02H,0
11/27/2019 01H,0
11/27/2019 00H,0
11/26/2019 23H,0
11/26/2019 22H,0
11/26/2019 21H,0
11/26/2019 20H,0
11/26/2019 19H,0
11/26/2019 18H,0
11/26/2019 17H,0
11/26/2019 16H,0
11/26/2019 15H,0
11/26/2019 14H,0
11/26/2019 13H,0
11/26/2019 12H,0
11/26/2019 11H,0
11/26/2019 10H,0
11/26/2019 09H,0
11/26/2019 08H,0
11/26/2019 07H,0
11/26/2019 06H,0
11/26/2019 05H,0
11/26/2019 04H,0
11/26/2019 03H,0
11/26/2019 02H,0
11/26/2019 01H,0
11/26/2019 00H,0
11/25/2019 23H,0
11/25/2019 22H,0
11/25/2019 21H,0
11/25/2019 20H,0
11/25/2019 19H,0
11/25/2019 18H,0
11/25/2019 17H,0
11/25/2019 16H,0
11/25/2019 15H,0
11/25/2019 14H,0
11/25/2019 13H,0
11/25/2019 12H,0
11/25/2019 11H,0
11/25/2019 10H,0
11/25/2019 09H,0
11/25/2019 08H,0
11/25/2019 07H,0
11/25/2019 06H,0
11/25/2019 05H,0
11/25/2019 04H,0
11/25/2019 03H,0
11/25/2019 02H,0
11/25/2019 01H,614
11/25/2019 00H,659
11/24/2019 23H,619
11/24/2019 22H,0
11/24/2019 21H,0
11/24/2019 20H,0
11/24/2019 19H,0
11/24/2019 18H,0
11/24/2019 17H,0
11/24/2019 16H,0
11/24/2019 15H,0
11/24/2019 14H,0
11/24/2019 13H,0
11/24/2019 12H,0
11/24/2019 11H,0
11/24/2019 10H,0
11/24/2019 09H,0
11/24/2019 08H,0
11/24/2019 07H,0
11/24/2019 06H,0
11/24/2019 05H,0
11/24/2019 04H,0
11/24/2019 03H,0
11/24/2019 02H,0
11/24/2019 01H,0
11/24/2019 00H,698
11/23/2019 23H,756
11/23/2019 22H,667
11/23/2019 21H,0
11/23/2019 20H,0
11/23/2019 19H,0
11/23/2019 18H,0
11/23/2019 17H,0
11/23/2019 16H,612
11/23/2019 15H,0
11/23/2019 14H,0
11/23/2019 13H,0
11/23/2019 12H,0
11/23/2019 11H,0
11/23/2019 10H,0
11/23/2019 09H,0
11/23/2019 08H,0
11/23/2019 07H,0
11/23/2019 06H,0
11/23/2019 05H,0
11/23/2019 04H,0
11/23/2019 03H,0
11/23/2019 02H,649
11/23/2019 01H,662
11/23/2019 00H,704
11/22/2019 23H,737
11/22/2019 22H,0
11/22/2019 21H,0
11/22/2019 20H,0
11/22/2019 19H,0
11/22/2019 18H,0
11/22/2019 17H,0
11/22/2019 16H,0
11/22/2019 15H,0
11/22/2019 14H,0
11/22/2019 13H,0
11/22/2019 12H,0
11/22/2019 11H,0
11/22/2019 10H,0
11/22/2019 09H,0
11/22/2019 08H,0
11/22/2019 07H,0
11/22/2019 06H,0
11/22/2019 05H,0
11/22/2019 04H,630
11/22/2019 03H,655
11/22/2019 02H,664
11/22/2019 01H,714
11/22/2019 00H,692
11/21/2019 23H,666
11/21/2019 22H,0
11/21/2019 21H,0
11/21/2019 20H,0
11/21/2019 19H,0
11/21/2019 18H,0
11/21/2019 17H,0
11/21/2019 16H,0
11/21/2019 15H,0
11/21/2019 14H,0
11/21/2019 13H,0
11/21/2019 12H,0
11/21/2019 11H,0
11/21/2019 10H,0
11/21/2019 09H,0
11/21/2019 08H,0
11/21/2019 07H,0
11/21/2019 06H,0
11/21/2019 05H,0
11/21/2019 04H,648
11/21/2019 03H,683
11/21/2019 02H,683
11/21/2019 01H,746
11/21/2019 00H,781
11/20/2019 23H,722
11/20/2019 22H,685
11/20/2019 21H,681
11/20/2019 20H,680
11/20/2019 19H,686
11/20/2019 18H,697
11/20/2019 17H,688
11/20/2019 16H,765
11/20/2019 15H,769
11/20/2019 14H,723
11/20/2019 13H,0
11/20/2019 12H,0
11/20/2019 11H,0
11/20/2019 10H,0
11/20/2019 09H,0
11/20/2019 08H,0
11/20/2019 07H,0
11/20/2019 06H,0
11/20/2019 05H,0
11/20/2019 04H,0
11/20/2019 03H,686
11/20/2019 02H,755
11/20/2019 01H,758
11/20/2019 00H,758
11/19/2019 23H,759
11/19/2019 22H,724
11/19/2019 21H,0
11/19/2019 20H,0
11/19/2019 19H,0
11/19/2019 18H,0
11/19/2019 17H,0
11/19/2019 16H,0
11/19/2019 15H,0
11/19/2019 14H,0
11/19/2019 13H,0
11/19/2019 12H,0
11/19/2019 11H,0
11/19/2019 10H,0
11/19/2019 09H,0
11/19/2019 08H,0
11/19/2019 07H,0
11/19/2019 06H,0
11/19/2019 05H,0
11/19/2019 04H,0
11/19/2019 03H,0
11/19/2019 02H,0
11/19/2019 01H,0
11/19/2019 00H,0
11/18/2019 23H,0
11/18/2019 22H,0
11/18/2019 21H,0
11/18/2019 20H,0
11/18/2019 19H,0
11/18/2019 18H,0
11/18/2019 17H,610
11/18/2019 16H,0
11/18/2019 15H,0
11/18/2019 14H,0
11/18/2019 13H,0
11/18/2019 12H,0
11/18/2019 11H,0
11/18/2019 10H,0
11/18/2019 09H,0
11/18/2019 08H,0
11/18/2019 07H,0
11/18/2019 06H,0
11/18/2019 05H,0
11/18/2019 04H,0
11/18/2019 03H,0
11/18/2019 02H,0
11/18/2019 01H,0
11/18/2019 00H,0
11/17/2019 23H,0
11/17/2019 22H,0
11/17/2019 21H,0
11/17/2019 20H,0
11/17/2019 19H,0
11/17/2019 18H,0
11/17/2019 17H,0
11/17/2019 16H,0
11/17/2019 15H,0
11/17/2019 14H,0
11/17/2019 13H,0
11/17/2019 12H,0
11/17/2019 11H,0
11/17/2019 10H,0
11/17/2019 09H,0
11/17/2019 08H,0
11/17/2019 07H,0
11/17/2019 06H,0
11/17/2019 05H,0
11/17/2019 04H,0
11/17/2019 03H,0
11/17/2019 02H,0
11/17/2019 01H,0
11/17/2019 00H,0
11/16/2019 23H,0
11/16/2019 22H,0
11/16/2019 21H,0
11/16/2019 20H,0
11/16/2019 19H,0
11/16/2019 18H,0
11/16/2019 17H,0
11/16/2019 16H,0
11/16/2019 15H,0
11/16/2019 14H,0
11/16/2019 13H,0
11/16/2019 12H,0
11/16/2019 11H,0
11/16/2019 10H,0
11/16/2019 09H,0
11/16/2019 08H,0
11/16/2019 07H,0
11/16/2019 06H,719
11/16/2019 05H,867
11/16/2019 04H,893
11/16/2019 03H,1002
11/16/2019 02H,1017
11/16/2019 01H,1021
11/16/2019 00H,1045
11/15/2019 23H,1046
11/15/2019 22H,1037
11/15/2019 21H,1024
11/15/2019 20H,919
11/15/2019 19H,912
11/15/2019 18H,918
11/15/2019 17H,991
11/15/2019 16H,1039
11/15/2019 15H,1042
11/15/2019 14H,1055
11/15/2019 13H,1055
11/15/2019 12H,1033
11/15/2019 11H,918
11/15/2019 10H,896
11/15/2019 09H,869
11/15/2019 08H,886
11/15/2019 07H,889
11/15/2019 06H,859
11/15/2019 05H,673
11/15/2019 04H,673
11/15/2019 03H,739
11/15/2019 02H,869
11/15/2019 01H,966
11/15/2019 00H,1048
11/14/2019 23H,1055
11/14/2019 22H,1050
11/14/2019 21H,1005
11/14/2019 20H,1004
11/14/2019 19H,1006
11/14/2019 18H,1008
11/14/2019 17H,1017
11/14/2019 16H,1019
11/14/2019 15H,1019
11/14/2019 14H,1027
11/14/2019 13H,1028
11/14/2019 12H,1023
11/14/2019 11H,910
11/14/2019 10H,857
11/14/2019 09H,868
11/14/2019 08H,824
11/14/2019 07H,878
11/14/2019 06H,925
11/14/2019 05H,989
11/14/2019 04H,989
11/14/2019 03H,1021
11/14/2019 02H,1000
11/14/2019 01H,1189
11/14/2019 00H,1194
11/13/2019 23H,1146
11/13/2019 22H,1041
11/13/2019 21H,934
11/13/2019 20H,950
11/13/2019 19H,1137
11/13/2019 18H,953
11/13/2019 17H,934
11/13/2019 16H,961
11/13/2019 15H,1040
11/13/2019 14H,1042
11/13/2019 13H,1043
11/13/2019 12H,1072
11/13/2019 11H,1049
11/13/2019 10H,1039
11/13/2019 09H,994
11/13/2019 08H,991
11/13/2019 07H,986
11/13/2019 06H,1038
11/13/2019 05H,1038
11/13/2019 04H,1037
11/13/2019 03H,1072
11/13/2019 02H,1079
11/13/2019 01H,1081
11/13/2019 00H,1077
11/12/2019 23H,1075
11/12/2019 22H,1064
11/12/2019 21H,1053
11/12/2019 20H,1048
11/12/2019 19H,1047
11/12/2019 18H,1049
11/12/2019 17H,1046
11/12/2019 16H,1041
11/12/2019 15H,1036
11/12/2019 14H,1022
11/12/2019 13H,973
11/12/2019 12H,938
11/12/2019 11H,888
11/12/2019 10H,810
11/12/2019 09H,798
11/12/2019 08H,798
11/12/2019 07H,798
11/12/2019 06H,813
11/12/2019 05H,835
11/12/2019 04H,878
11/12/2019 03H,952
11/12/2019 02H,1017
11/12/2019 01H,1006
11/12/2019 00H,1037
11/11/2019 23H,1039
11/11/2019 22H,1023
11/11/2019 21H,949
11/11/2019 20H,942
11/11/2019 19H,946
11/11/2019 18H,947
11/11/2019 17H,948
11/11/2019 16H,956
11/11/2019 15H,1030
11/11/2019 14H,1032
11/11/2019 13H,1018
11/11/2019 12H,973
11/11/2019 11H,901
11/11/2019 10H,841
11/11/2019 09H,799
11/11/2019 08H,798
11/11/2019 07H,851
11/11/2019 06H,811
11/11/2019 05H,819
11/11/2019 04H,871
11/11/2019 03H,961
11/11/2019 02H,959
11/11/2019 01H,1023
11/11/2019 00H,1037
11/10/2019 23H,1034
11/10/2019 22H,977
11/10/2019 21H,972
11/10/2019 20H,942
11/10/2019 19H,904
11/10/2019 18H,905
11/10/2019 17H,914
11/10/2019 16H,911
11/10/2019 15H,918
11/10/2019 14H,915
11/10/2019 13H,921
11/10/2019 12H,916
11/10/2019 11H,920
11/10/2019 10H,866
11/10/2019 09H,848
11/10/2019 08H,853
11/10/2019 07H,887
11/10/2019 06H,907
11/10/2019 05H,889
11/10/2019 04H,929
11/10/2019 03H,975
11/10/2019 02H,990
11/10/2019 01H,1054
11/10/2019 00H,1061
11/9/2019 23H,1051
11/9/2019 22H,1038
11/9/2019 21H,975
11/9/2019 20H,915
11/9/2019 19H,847
11/9/2019 18H,932
11/9/2019 17H,971
11/9/2019 16H,965
11/9/2019 15H,942
11/9/2019 14H,976
11/9/2019 13H,1023
11/9/2019 12H,1012
11/9/2019 11H,1021
11/9/2019 10H,947
11/9/2019 09H,948
11/9/2019 08H,931
11/9/2019 07H,961
11/9/2019 06H,956
11/9/2019 05H,942
11/9/2019 04H,980
11/9/2019 03H,1079
11/9/2019 02H,1081
11/9/2019 01H,1079
11/9/2019 00H,1078
11/8/2019 23H,1073
11/8/2019 22H,1069
11/8/2019 21H,1023
11/8/2019 20H,980
11/8/2019 19H,977
11/8/2019 18H,976
11/8/2019 17H,990
11/8/2019 16H,1054
11/8/2019 15H,1053
11/8/2019 14H,1053
11/8/2019 13H,1060
11/8/2019 12H,1057
11/8/2019 11H,1014
11/8/2019 10H,928
11/8/2019 09H,871
11/8/2019 08H,870
11/8/2019 07H,895
11/8/2019 06H,883
11/8/2019 05H,863
11/8/2019 04H,883
