Net generation from natural gas for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.NG.H
19:17:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.NG.H megawatthours
10/17/2018 01H,5885
10/17/2018 00H,6307
10/16/2018 23H,6093
10/16/2018 22H,5910
10/16/2018 21H,5493
10/16/2018 20H,5379
10/16/2018 19H,5147
10/16/2018 18H,5050
10/16/2018 17H,5108
10/16/2018 16H,5429
10/16/2018 15H,5522
10/16/2018 14H,5521
10/16/2018 13H,5721
10/16/2018 12H,5895
10/16/2018 11H,4976
10/16/2018 10H,3855
10/16/2018 09H,3293
10/16/2018 08H,3090
10/16/2018 07H,3244
10/16/2018 06H,3488
10/16/2018 05H,4018
10/16/2018 04H,3909
10/16/2018 03H,4367
10/16/2018 02H,5692
10/16/2018 01H,6738
10/16/2018 00H,7079
10/15/2018 23H,6751
10/15/2018 22H,6760
10/15/2018 21H,6532
10/15/2018 20H,6134
10/15/2018 19H,6158
10/15/2018 18H,6510
10/15/2018 17H,6578
10/15/2018 16H,6619
10/15/2018 15H,6651
10/15/2018 14H,6688
10/15/2018 13H,6404
10/15/2018 12H,5902
10/15/2018 11H,5229
10/15/2018 10H,3492
10/15/2018 09H,2704
10/15/2018 08H,2516
10/15/2018 07H,2490
10/15/2018 06H,2478
10/15/2018 05H,2966
10/15/2018 04H,3298
10/15/2018 03H,3976
10/15/2018 02H,4720
10/15/2018 01H,5445
10/15/2018 00H,5999
10/14/2018 23H,5475
10/14/2018 22H,4891
10/14/2018 21H,4163
10/14/2018 20H,3979
10/14/2018 19H,3976
10/14/2018 18H,4089
10/14/2018 17H,4055
10/14/2018 16H,4279
10/14/2018 15H,4258
10/14/2018 14H,4121
10/14/2018 13H,3703
10/14/2018 12H,3298
10/14/2018 11H,3028
10/14/2018 10H,2708
10/14/2018 09H,2584
10/14/2018 08H,2656
10/14/2018 07H,2528
10/14/2018 06H,2737
10/14/2018 05H,3205
10/14/2018 04H,3608
10/14/2018 03H,4278
10/14/2018 02H,4582
10/14/2018 01H,4859
10/14/2018 00H,5028
10/13/2018 23H,4537
10/13/2018 22H,4266
10/13/2018 21H,4142
10/13/2018 20H,4061
10/13/2018 19H,4086
10/13/2018 18H,4423
10/13/2018 17H,4492
10/13/2018 16H,5032
10/13/2018 15H,5090
10/13/2018 14H,4989
10/13/2018 13H,4235
10/13/2018 12H,3508
10/13/2018 11H,3185
10/13/2018 10H,2805
10/13/2018 09H,2637
10/13/2018 08H,2697
10/13/2018 07H,2863
10/13/2018 06H,3097
10/13/2018 05H,3148
10/13/2018 04H,3487
10/13/2018 03H,3846
10/13/2018 02H,4880
10/13/2018 01H,5838
10/13/2018 00H,6230
10/12/2018 23H,6056
10/12/2018 22H,6106
10/12/2018 21H,5670
10/12/2018 20H,5550
10/12/2018 19H,5350
10/12/2018 18H,5388
10/12/2018 17H,5283
10/12/2018 16H,5186
10/12/2018 15H,5143
10/12/2018 14H,5194
10/12/2018 13H,5313
10/12/2018 12H,5224
10/12/2018 11H,4599
10/12/2018 10H,3846
10/12/2018 09H,3457
10/12/2018 08H,3578
10/12/2018 07H,3610
10/12/2018 06H,3769
10/12/2018 05H,4297
10/12/2018 04H,5006
10/12/2018 03H,6375
10/12/2018 02H,7611
10/12/2018 01H,8195
10/12/2018 00H,9120
10/11/2018 23H,9326
10/11/2018 22H,9493
10/11/2018 21H,9451
10/11/2018 20H,10040
10/11/2018 19H,9994
10/11/2018 18H,9997
10/11/2018 17H,9605
10/11/2018 16H,10024
10/11/2018 15H,9695
10/11/2018 14H,9100
10/11/2018 13H,8515
10/11/2018 12H,8132
10/11/2018 11H,7025
10/11/2018 10H,5274
10/11/2018 09H,4540
10/11/2018 08H,4354
10/11/2018 07H,4417
10/11/2018 06H,4685
10/11/2018 05H,5116
10/11/2018 04H,6159
10/11/2018 03H,7576
10/11/2018 02H,9009
10/11/2018 01H,10054
10/11/2018 00H,10801
10/10/2018 23H,10672
10/10/2018 22H,11435
10/10/2018 21H,11334
10/10/2018 20H,10955
10/10/2018 19H,10566
10/10/2018 18H,10382
10/10/2018 17H,10014
10/10/2018 16H,9548
10/10/2018 15H,8773
10/10/2018 14H,8225
10/10/2018 13H,7746
10/10/2018 12H,7337
10/10/2018 11H,6433
10/10/2018 10H,4903
10/10/2018 09H,4325
10/10/2018 08H,4294
10/10/2018 07H,4274
10/10/2018 06H,4721
10/10/2018 05H,5380
10/10/2018 04H,6033
10/10/2018 03H,6877
10/10/2018 02H,8074
10/10/2018 01H,9001
10/10/2018 00H,9854
10/9/2018 23H,9887
10/9/2018 22H,10169
10/9/2018 21H,10198
10/9/2018 20H,9795
10/9/2018 19H,9529
10/9/2018 18H,9054
10/9/2018 17H,8774
10/9/2018 16H,8473
10/9/2018 15H,8038
10/9/2018 14H,7595
10/9/2018 13H,7380
10/9/2018 12H,6770
10/9/2018 11H,6253
10/9/2018 10H,4776
10/9/2018 09H,3919
10/9/2018 08H,3754
10/9/2018 07H,3831
10/9/2018 06H,3913
10/9/2018 05H,4342
10/9/2018 04H,5046
10/9/2018 03H,5891
10/9/2018 02H,7019
10/9/2018 01H,7892
10/9/2018 00H,8310
10/8/2018 23H,8119
10/8/2018 22H,8394
10/8/2018 21H,8151
10/8/2018 20H,8201
10/8/2018 19H,8350
10/8/2018 18H,7954
10/8/2018 17H,7697
10/8/2018 16H,7914
10/8/2018 15H,7555
10/8/2018 14H,7278
10/8/2018 13H,6569
10/8/2018 12H,6108
10/8/2018 11H,5923
10/8/2018 10H,5131
10/8/2018 09H,4515
10/8/2018 08H,4403
10/8/2018 07H,4573
10/8/2018 06H,4720
10/8/2018 05H,5098
10/8/2018 04H,5359
10/8/2018 03H,5887
10/8/2018 02H,6910
10/8/2018 01H,7538
10/8/2018 00H,7803
10/7/2018 23H,7529
10/7/2018 22H,7792
10/7/2018 21H,7387
10/7/2018 20H,7046
10/7/2018 19H,6576
10/7/2018 18H,6566
10/7/2018 17H,6201
10/7/2018 16H,6234
10/7/2018 15H,5650
10/7/2018 14H,5430
10/7/2018 13H,4698
10/7/2018 12H,4124
10/7/2018 11H,4171
10/7/2018 10H,4010
10/7/2018 09H,3833
10/7/2018 08H,3881
10/7/2018 07H,3921
10/7/2018 06H,4358
10/7/2018 05H,4493
10/7/2018 04H,4552
10/7/2018 03H,5225
10/7/2018 02H,5949
10/7/2018 01H,6021
10/7/2018 00H,6461
10/6/2018 23H,6130
10/6/2018 22H,6189
10/6/2018 21H,6191
10/6/2018 20H,5803
10/6/2018 19H,5848
10/6/2018 18H,5889
10/6/2018 17H,5654
10/6/2018 16H,5818
10/6/2018 15H,5710
10/6/2018 14H,5406
10/6/2018 13H,4990
10/6/2018 12H,4613
10/6/2018 11H,4250
10/6/2018 10H,3638
10/6/2018 09H,3351
10/6/2018 08H,3393
10/6/2018 07H,3427
10/6/2018 06H,3935
10/6/2018 05H,4589
10/6/2018 04H,4910
10/6/2018 03H,5566
10/6/2018 02H,6656
10/6/2018 01H,7241
10/6/2018 00H,7231
10/5/2018 23H,7226
10/5/2018 22H,7443
10/5/2018 21H,7273
10/5/2018 20H,7428
10/5/2018 19H,7029
10/5/2018 18H,6827
10/5/2018 17H,6823
10/5/2018 16H,6840
10/5/2018 15H,6771
10/5/2018 14H,6778
10/5/2018 13H,6899
10/5/2018 12H,6716
10/5/2018 11H,6228
10/5/2018 10H,5045
10/5/2018 09H,4278
10/5/2018 08H,4172
10/5/2018 07H,4255
10/5/2018 06H,4536
10/5/2018 05H,5113
10/5/2018 04H,6271
10/5/2018 03H,7382
10/5/2018 02H,8684
10/5/2018 01H,9378
10/5/2018 00H,9983
10/4/2018 23H,9902
10/4/2018 22H,10055
10/4/2018 21H,9663
10/4/2018 20H,9554
10/4/2018 19H,9279
10/4/2018 18H,9081
10/4/2018 17H,8784
10/4/2018 16H,8267
10/4/2018 15H,8178
10/4/2018 14H,7934
10/4/2018 13H,7618
10/4/2018 12H,7570
10/4/2018 11H,6568
10/4/2018 10H,5021
10/4/2018 09H,4471
10/4/2018 08H,4300
10/4/2018 07H,4274
10/4/2018 06H,4308
10/4/2018 05H,4781
10/4/2018 04H,5308
10/4/2018 03H,6359
10/4/2018 02H,7327
10/4/2018 01H,8326
10/4/2018 00H,9157
10/3/2018 23H,9150
10/3/2018 22H,9444
10/3/2018 21H,9604
10/3/2018 20H,9194
10/3/2018 19H,8847
10/3/2018 18H,8667
10/3/2018 17H,8320
10/3/2018 16H,8239
10/3/2018 15H,8092
10/3/2018 14H,7466
10/3/2018 13H,7183
10/3/2018 12H,6907
10/3/2018 11H,6253
10/3/2018 10H,4984
10/3/2018 09H,4416
10/3/2018 08H,4418
10/3/2018 07H,4370
10/3/2018 06H,4447
10/3/2018 05H,5067
10/3/2018 04H,6173
10/3/2018 03H,7406
10/3/2018 02H,8426
10/3/2018 01H,9294
10/3/2018 00H,9785
10/2/2018 23H,9680
10/2/2018 22H,9530
10/2/2018 21H,9137
10/2/2018 20H,9215
10/2/2018 19H,9020
10/2/2018 18H,8963
10/2/2018 17H,8624
10/2/2018 16H,8231
10/2/2018 15H,7670
10/2/2018 14H,7350
10/2/2018 13H,7119
10/2/2018 12H,6743
10/2/2018 11H,5928
10/2/2018 10H,4393
10/2/2018 09H,3956
10/2/2018 08H,3700
10/2/2018 07H,3868
10/2/2018 06H,3893
10/2/2018 05H,4225
10/2/2018 04H,4809
10/2/2018 03H,5481
10/2/2018 02H,6525
10/2/2018 01H,7462
10/2/2018 00H,7949
10/1/2018 23H,7729
10/1/2018 22H,7811
10/1/2018 21H,7621
10/1/2018 20H,7424
10/1/2018 19H,7330
10/1/2018 18H,7475
10/1/2018 17H,7085
10/1/2018 16H,7063
10/1/2018 15H,6840
10/1/2018 14H,6549
10/1/2018 13H,6248
10/1/2018 12H,6451
10/1/2018 11H,5529
10/1/2018 10H,4169
10/1/2018 09H,3429
10/1/2018 08H,3085
10/1/2018 07H,3087
10/1/2018 06H,3259
10/1/2018 05H,3572
10/1/2018 04H,3842
10/1/2018 03H,4797
10/1/2018 02H,5477
10/1/2018 01H,6311
10/1/2018 00H,6135
09/30/2018 23H,5503
09/30/2018 22H,4919
09/30/2018 21H,5189
09/30/2018 20H,5036
09/30/2018 19H,4733
09/30/2018 18H,4611
09/30/2018 17H,4487
09/30/2018 16H,4233
09/30/2018 15H,3947
09/30/2018 14H,3894
09/30/2018 13H,3672
09/30/2018 12H,3169
09/30/2018 11H,3085
09/30/2018 10H,2794
09/30/2018 09H,2718
09/30/2018 08H,2754
09/30/2018 07H,2805
09/30/2018 06H,2880
09/30/2018 05H,3331
09/30/2018 04H,3590
09/30/2018 03H,4538
09/30/2018 02H,4893
09/30/2018 01H,5160
09/30/2018 00H,5576
09/29/2018 23H,5226
09/29/2018 22H,4686
09/29/2018 21H,4410
09/29/2018 20H,4373
09/29/2018 19H,4426
09/29/2018 18H,4365
09/29/2018 17H,4336
09/29/2018 16H,4396
09/29/2018 15H,4416
09/29/2018 14H,4275
09/29/2018 13H,3946
09/29/2018 12H,3429
09/29/2018 11H,3174
09/29/2018 10H,2919
09/29/2018 09H,2814
09/29/2018 08H,2792
09/29/2018 07H,2919
09/29/2018 06H,3042
09/29/2018 05H,3403
09/29/2018 04H,3842
09/29/2018 03H,4223
09/29/2018 02H,4945
09/29/2018 01H,5312
09/29/2018 00H,5515
09/28/2018 23H,5663
09/28/2018 22H,5786
09/28/2018 21H,5427
09/28/2018 20H,5341
09/28/2018 19H,5530
09/28/2018 18H,5642
09/28/2018 17H,5618
09/28/2018 16H,5671
09/28/2018 15H,5867
09/28/2018 14H,5926
09/28/2018 13H,5938
09/28/2018 12H,5865
09/28/2018 11H,4948
09/28/2018 10H,3397
09/28/2018 09H,2933
09/28/2018 08H,2887
09/28/2018 07H,2789
09/28/2018 06H,3092
09/28/2018 05H,3655
09/28/2018 04H,4130
09/28/2018 03H,4782
09/28/2018 02H,5827
09/28/2018 01H,6522
09/28/2018 00H,7329
09/27/2018 23H,6884
09/27/2018 22H,6701
09/27/2018 21H,6469
09/27/2018 20H,6672
09/27/2018 19H,6392
09/27/2018 18H,6181
09/27/2018 17H,6416
09/27/2018 16H,6080
09/27/2018 15H,5838
09/27/2018 14H,5897
09/27/2018 13H,5871
09/27/2018 12H,5764
09/27/2018 11H,5126
09/27/2018 10H,3895
09/27/2018 09H,3327
09/27/2018 08H,3236
09/27/2018 07H,3422
09/27/2018 06H,3835
09/27/2018 05H,4486
09/27/2018 04H,5483
09/27/2018 03H,6348
09/27/2018 02H,8067
09/27/2018 01H,9322
09/27/2018 00H,9986
09/26/2018 23H,9421
09/26/2018 22H,9997
09/26/2018 21H,9706
09/26/2018 20H,9240
09/26/2018 19H,9207
09/26/2018 18H,9096
09/26/2018 17H,9313
09/26/2018 16H,8809
09/26/2018 15H,8255
09/26/2018 14H,7880
09/26/2018 13H,7370
09/26/2018 12H,7004
09/26/2018 11H,5787
09/26/2018 10H,4591
09/26/2018 09H,4087
09/26/2018 08H,3902
09/26/2018 07H,3994
09/26/2018 06H,4132
09/26/2018 05H,4429
09/26/2018 04H,5066
09/26/2018 03H,5672
09/26/2018 02H,6352
09/26/2018 01H,7044
09/26/2018 00H,7302
09/25/2018 23H,7491
09/25/2018 22H,7914
09/25/2018 21H,7613
09/25/2018 20H,7056
09/25/2018 19H,6747
09/25/2018 18H,6661
09/25/2018 17H,6649
09/25/2018 16H,6423
09/25/2018 15H,6319
09/25/2018 14H,5998
09/25/2018 13H,5679
09/25/2018 12H,5418
09/25/2018 11H,4906
09/25/2018 10H,4225
09/25/2018 09H,3896
09/25/2018 08H,3671
09/25/2018 07H,3566
09/25/2018 06H,3557
09/25/2018 05H,3784
09/25/2018 04H,4188
09/25/2018 03H,5210
09/25/2018 02H,5789
09/25/2018 01H,6248
09/25/2018 00H,6420
09/24/2018 23H,6055
09/24/2018 22H,6099
09/24/2018 21H,6126
09/24/2018 20H,5930
09/24/2018 19H,5890
09/24/2018 18H,5976
09/24/2018 17H,6222
09/24/2018 16H,5998
09/24/2018 15H,5997
09/24/2018 14H,5767
09/24/2018 13H,5665
09/24/2018 12H,5566
09/24/2018 11H,5294
09/24/2018 10H,4449
09/24/2018 09H,3910
09/24/2018 08H,3616
09/24/2018 07H,3517
09/24/2018 06H,3521
09/24/2018 05H,3631
09/24/2018 04H,4213
09/24/2018 03H,4852
09/24/2018 02H,5374
09/24/2018 01H,5701
09/24/2018 00H,5678
09/23/2018 23H,5620
09/23/2018 22H,5487
09/23/2018 21H,5221
09/23/2018 20H,5100
09/23/2018 19H,5185
09/23/2018 18H,5137
09/23/2018 17H,5175
09/23/2018 16H,4964
09/23/2018 15H,4989
09/23/2018 14H,4852
09/23/2018 13H,4466
09/23/2018 12H,4090
09/23/2018 11H,3584
09/23/2018 10H,3386
09/23/2018 09H,3307
09/23/2018 08H,3396
09/23/2018 07H,3519
09/23/2018 06H,3679
09/23/2018 05H,4221
09/23/2018 04H,4520
09/23/2018 03H,5171
09/23/2018 02H,5626
09/23/2018 01H,5698
09/23/2018 00H,5848
09/22/2018 23H,5792
09/22/2018 22H,5992
09/22/2018 21H,5864
09/22/2018 20H,5883
09/22/2018 19H,5825
09/22/2018 18H,5903
09/22/2018 17H,6089
09/22/2018 16H,6170
09/22/2018 15H,5931
09/22/2018 14H,5727
09/22/2018 13H,5319
09/22/2018 12H,4857
09/22/2018 11H,4153
09/22/2018 10H,3795
09/22/2018 09H,3681
09/22/2018 08H,3683
09/22/2018 07H,3792
09/22/2018 06H,4092
09/22/2018 05H,4508
09/22/2018 04H,5028
09/22/2018 03H,5920
09/22/2018 02H,7025
09/22/2018 01H,7901
09/22/2018 00H,8261
09/21/2018 23H,8327
09/21/2018 22H,8673
09/21/2018 21H,8697
09/21/2018 20H,8386
09/21/2018 19H,8273
09/21/2018 18H,8171
09/21/2018 17H,8044
09/21/2018 16H,8070
09/21/2018 15H,7725
09/21/2018 14H,7424
09/21/2018 13H,6818
09/21/2018 12H,6362
09/21/2018 11H,5678
09/21/2018 10H,4548
09/21/2018 09H,4123
09/21/2018 08H,3963
09/21/2018 07H,4135
09/21/2018 06H,4630
09/21/2018 05H,5035
09/21/2018 04H,5831
09/21/2018 03H,6729
09/21/2018 02H,7896
09/21/2018 01H,8598
09/21/2018 00H,8898
09/20/2018 23H,8678
09/20/2018 22H,9040
09/20/2018 21H,9511
09/20/2018 20H,9108
09/20/2018 19H,8935
09/20/2018 18H,8458
09/20/2018 17H,8479
09/20/2018 16H,8723
09/20/2018 15H,8633
09/20/2018 14H,8547
09/20/2018 13H,7666
09/20/2018 12H,7085
09/20/2018 11H,6383
09/20/2018 10H,5045
09/20/2018 09H,4343
09/20/2018 08H,4334
09/20/2018 07H,4360
09/20/2018 06H,4741
09/20/2018 05H,5871
09/20/2018 04H,7013
09/20/2018 03H,7664
09/20/2018 02H,9066
09/20/2018 01H,10295
09/20/2018 00H,10713
09/19/2018 23H,11060
09/19/2018 22H,11450
09/19/2018 21H,11592
09/19/2018 20H,11577
09/19/2018 19H,11291
09/19/2018 18H,10667
09/19/2018 17H,10130
09/19/2018 16H,9925
09/19/2018 15H,9661
09/19/2018 14H,9209
09/19/2018 13H,8242
09/19/2018 12H,7503
09/19/2018 11H,6619
09/19/2018 10H,5942
09/19/2018 09H,5555
09/19/2018 08H,5524
09/19/2018 07H,5776
09/19/2018 06H,5989
09/19/2018 05H,6535
09/19/2018 04H,7346
09/19/2018 03H,8774
09/19/2018 02H,10059
09/19/2018 01H,11572
09/19/2018 00H,12409
09/18/2018 23H,12666
09/18/2018 22H,12756
09/18/2018 21H,12708
09/18/2018 20H,12512
09/18/2018 19H,12399
09/18/2018 18H,12874
09/18/2018 17H,12592
09/18/2018 16H,12261
09/18/2018 15H,11838
09/18/2018 14H,11011
09/18/2018 13H,10093
09/18/2018 12H,8958
09/18/2018 11H,8251
09/18/2018 10H,6776
09/18/2018 09H,6052
09/18/2018 08H,5893
09/18/2018 07H,5988
09/18/2018 06H,6327
09/18/2018 05H,6995
09/18/2018 04H,7866
09/18/2018 03H,8822
09/18/2018 02H,10245
09/18/2018 01H,11275
09/18/2018 00H,11600
09/17/2018 23H,11386
09/17/2018 22H,11513
09/17/2018 21H,11274
09/17/2018 20H,11453
09/17/2018 19H,11526
09/17/2018 18H,11007
09/17/2018 17H,10124
09/17/2018 16H,9497
09/17/2018 15H,8835
09/17/2018 14H,8449
09/17/2018 13H,7657
09/17/2018 12H,7261
09/17/2018 11H,6665
09/17/2018 10H,5846
09/17/2018 09H,5223
09/17/2018 08H,4986
09/17/2018 07H,5014
09/17/2018 06H,5422
09/17/2018 05H,5777
09/17/2018 04H,6403
09/17/2018 03H,7215
09/17/2018 02H,8373
09/17/2018 01H,9467
09/17/2018 00H,9775
09/16/2018 23H,9758
09/16/2018 22H,9785
09/16/2018 21H,9747
09/16/2018 20H,9451
09/16/2018 19H,8916
09/16/2018 18H,8573
09/16/2018 17H,8165
09/16/2018 16H,7476
09/16/2018 15H,6572
09/16/2018 14H,6021
09/16/2018 13H,5542
09/16/2018 12H,4768
09/16/2018 11H,4486
09/16/2018 10H,4152
09/16/2018 09H,4169
09/16/2018 08H,4228
09/16/2018 07H,4425
09/16/2018 06H,4744
09/16/2018 05H,5622
09/16/2018 04H,6123
09/16/2018 03H,7033
09/16/2018 02H,8086
09/16/2018 01H,8666
09/16/2018 00H,8824
09/15/2018 23H,9131
09/15/2018 22H,9230
09/15/2018 21H,9053
09/15/2018 20H,8937
09/15/2018 19H,8647
09/15/2018 18H,8332
09/15/2018 17H,8113
09/15/2018 16H,7735
09/15/2018 15H,7085
09/15/2018 14H,6442
09/15/2018 13H,5829
09/15/2018 12H,5063
09/15/2018 11H,4585
09/15/2018 10H,4079
09/15/2018 09H,4147
09/15/2018 08H,4261
09/15/2018 07H,4218
09/15/2018 06H,4476
09/15/2018 05H,5721
09/15/2018 04H,6813
09/15/2018 03H,7083
09/15/2018 02H,8241
09/15/2018 01H,9562
09/15/2018 00H,10087
09/14/2018 23H,10293
09/14/2018 22H,10449
09/14/2018 21H,10269
09/14/2018 20H,10026
09/14/2018 19H,9985
09/14/2018 18H,9675
09/14/2018 17H,9476
09/14/2018 16H,9260
09/14/2018 15H,8913
09/14/2018 14H,8590
09/14/2018 13H,7983
09/14/2018 12H,7418
09/14/2018 11H,6773
09/14/2018 10H,5531
09/14/2018 09H,4928
09/14/2018 08H,4812
09/14/2018 07H,5023
09/14/2018 06H,5593
09/14/2018 05H,6069
09/14/2018 04H,6306
09/14/2018 03H,7050
09/14/2018 02H,8377
09/14/2018 01H,9663
09/14/2018 00H,10157
09/13/2018 23H,10245
09/13/2018 22H,10174
09/13/2018 21H,10268
09/13/2018 20H,9954
09/13/2018 19H,9937
09/13/2018 18H,9513
09/13/2018 17H,9037
09/13/2018 16H,8684
09/13/2018 15H,8658
09/13/2018 14H,7648
09/13/2018 13H,7355
09/13/2018 12H,7219
09/13/2018 11H,6754
09/13/2018 10H,5305
09/13/2018 09H,4633
09/13/2018 08H,4387
09/13/2018 07H,4551
09/13/2018 06H,5031
09/13/2018 05H,5606
09/13/2018 04H,6829
09/13/2018 03H,7748
09/13/2018 02H,9051
09/13/2018 01H,9490
09/13/2018 00H,9758
09/12/2018 23H,9969
09/12/2018 22H,10040
09/12/2018 21H,10010
09/12/2018 20H,9695
09/12/2018 19H,9444
09/12/2018 18H,9264
09/12/2018 17H,8805
09/12/2018 16H,9037
09/12/2018 15H,9039
09/12/2018 14H,8230
09/12/2018 13H,7425
09/12/2018 12H,7381
09/12/2018 11H,6863
09/12/2018 10H,5592
09/12/2018 09H,5030
09/12/2018 08H,4884
09/12/2018 07H,5027
09/12/2018 06H,5257
09/12/2018 05H,5705
09/12/2018 04H,6324
09/12/2018 03H,7178
09/12/2018 02H,8205
09/12/2018 01H,8707
09/12/2018 00H,8996
09/11/2018 23H,8854
09/11/2018 22H,8707
09/11/2018 21H,8608
09/11/2018 20H,8445
09/11/2018 19H,8197
09/11/2018 18H,8014
09/11/2018 17H,7677
09/11/2018 16H,7894
09/11/2018 15H,7706
09/11/2018 14H,7012
09/11/2018 13H,6409
09/11/2018 12H,6169
09/11/2018 11H,5766
09/11/2018 10H,4888
09/11/2018 09H,4084
09/11/2018 08H,3886
09/11/2018 07H,3887
09/11/2018 06H,4005
09/11/2018 05H,4440
09/11/2018 04H,5294
09/11/2018 03H,5756
09/11/2018 02H,6355
09/11/2018 01H,6849
09/11/2018 00H,6920
09/10/2018 23H,7077
09/10/2018 22H,7288
09/10/2018 21H,7253
09/10/2018 20H,7183
09/10/2018 19H,6941
09/10/2018 18H,7020
09/10/2018 17H,6862
09/10/2018 16H,6640
09/10/2018 15H,6221
09/10/2018 14H,6271
09/10/2018 13H,5848
09/10/2018 12H,5191
09/10/2018 11H,4518
09/10/2018 10H,3341
09/10/2018 09H,2916
09/10/2018 08H,2853
09/10/2018 07H,2809
09/10/2018 06H,2900
09/10/2018 05H,3212
09/10/2018 04H,3907
09/10/2018 03H,4164
09/10/2018 02H,4885
09/10/2018 01H,5048
09/10/2018 00H,5299
09/9/2018 23H,5241
09/9/2018 22H,5351
09/9/2018 21H,5248
09/9/2018 20H,5105
09/9/2018 19H,5164
09/9/2018 18H,5056
09/9/2018 17H,4920
09/9/2018 16H,4819
09/9/2018 15H,4565
09/9/2018 14H,4214
09/9/2018 13H,3828
09/9/2018 12H,3513
09/9/2018 11H,3133
09/9/2018 10H,2998
09/9/2018 09H,2986
09/9/2018 08H,2975
09/9/2018 07H,3029
09/9/2018 06H,3098
09/9/2018 05H,3400
09/9/2018 04H,4493
09/9/2018 03H,5081
09/9/2018 02H,5496
09/9/2018 01H,5491
09/9/2018 00H,5589
09/8/2018 23H,5431
09/8/2018 22H,5367
09/8/2018 21H,5424
09/8/2018 20H,5371
09/8/2018 19H,5291
09/8/2018 18H,5592
09/8/2018 17H,5823
09/8/2018 16H,6278
09/8/2018 15H,5997
09/8/2018 14H,5439
09/8/2018 13H,5057
09/8/2018 12H,4312
09/8/2018 11H,4020
09/8/2018 10H,3902
09/8/2018 09H,3772
09/8/2018 08H,3870
09/8/2018 07H,4068
09/8/2018 06H,4306
09/8/2018 05H,5004
09/8/2018 04H,6053
09/8/2018 03H,6673
09/8/2018 02H,7317
09/8/2018 01H,8219
09/8/2018 00H,8749
09/7/2018 23H,8896
09/7/2018 22H,9116
09/7/2018 21H,9669
09/7/2018 20H,9649
09/7/2018 19H,9893
09/7/2018 18H,9428
09/7/2018 17H,9231
09/7/2018 16H,9618
09/7/2018 15H,9786
09/7/2018 14H,9350
09/7/2018 13H,9099
09/7/2018 12H,8607
09/7/2018 11H,7397
09/7/2018 10H,6195
09/7/2018 09H,5451
09/7/2018 08H,5434
09/7/2018 07H,5564
09/7/2018 06H,6161
09/7/2018 05H,6816
09/7/2018 04H,8747
09/7/2018 03H,10404
09/7/2018 02H,11965
09/7/2018 01H,13647
09/7/2018 00H,14574
09/6/2018 23H,15387
09/6/2018 22H,15756
09/6/2018 21H,15832
09/6/2018 20H,15840
09/6/2018 19H,15772
09/6/2018 18H,15357
09/6/2018 17H,14617
09/6/2018 16H,13962
09/6/2018 15H,12972
09/6/2018 14H,11737
09/6/2018 13H,10656
09/6/2018 12H,10398
09/6/2018 11H,9720
09/6/2018 10H,7970
09/6/2018 09H,7341
09/6/2018 08H,7217
09/6/2018 07H,7827
09/6/2018 06H,8520
09/6/2018 05H,9139
09/6/2018 04H,9890
09/6/2018 03H,11650
09/6/2018 02H,13524
09/6/2018 01H,14988
09/6/2018 00H,15364
09/5/2018 23H,16023
09/5/2018 22H,16510
09/5/2018 21H,16371
09/5/2018 20H,16393
09/5/2018 19H,15943
09/5/2018 18H,15796
09/5/2018 17H,15079
09/5/2018 16H,14290
09/5/2018 15H,12996
09/5/2018 14H,11669
09/5/2018 13H,10627
09/5/2018 12H,9542
09/5/2018 11H,8706
09/5/2018 10H,7485
09/5/2018 09H,6687
09/5/2018 08H,6765
09/5/2018 07H,7044
09/5/2018 06H,7820
09/5/2018 05H,8746
09/5/2018 04H,9983
09/5/2018 03H,11702
09/5/2018 02H,13575
09/5/2018 01H,14994
09/5/2018 00H,15353
09/4/2018 23H,15727
09/4/2018 22H,16056
09/4/2018 21H,15856
09/4/2018 20H,15609
09/4/2018 19H,15705
09/4/2018 18H,15294
09/4/2018 17H,14643
09/4/2018 16H,13976
09/4/2018 15H,12873
09/4/2018 14H,11803
09/4/2018 13H,10603
09/4/2018 12H,8903
09/4/2018 11H,8451
09/4/2018 10H,7256
09/4/2018 09H,6974
09/4/2018 08H,7131
09/4/2018 07H,7546
09/4/2018 06H,7845
09/4/2018 05H,8575
09/4/2018 04H,9778
09/4/2018 03H,11005
09/4/2018 02H,11732
09/4/2018 01H,12575
09/4/2018 00H,12531
09/3/2018 23H,12710
09/3/2018 22H,12670
09/3/2018 21H,12744
09/3/2018 20H,12874
09/3/2018 19H,12443
09/3/2018 18H,12243
09/3/2018 17H,11811
09/3/2018 16H,10617
09/3/2018 15H,9149
09/3/2018 14H,7803
09/3/2018 13H,6699
09/3/2018 12H,5901
09/3/2018 11H,5878
09/3/2018 10H,5309
09/3/2018 09H,5249
09/3/2018 08H,5168
09/3/2018 07H,5100
09/3/2018 06H,5489
09/3/2018 05H,6438
09/3/2018 04H,7428
09/3/2018 03H,7719
09/3/2018 02H,8584
09/3/2018 01H,9414
09/3/2018 00H,9503
09/2/2018 23H,9812
09/2/2018 22H,9837
09/2/2018 21H,9401
09/2/2018 20H,9190
09/2/2018 19H,8685
09/2/2018 18H,8559
09/2/2018 17H,7973
