Net generation from natural gas for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.NG.H
19:18:52 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.NG.H megawatthours
09/21/2018 23H,9400
09/21/2018 22H,9266
09/21/2018 21H,9128
09/21/2018 20H,8830
09/21/2018 19H,8320
09/21/2018 18H,7970
09/21/2018 17H,7736
09/21/2018 16H,7408
09/21/2018 15H,7348
09/21/2018 14H,7254
09/21/2018 13H,6987
09/21/2018 12H,6698
09/21/2018 11H,6381
09/21/2018 10H,6310
09/21/2018 09H,6369
09/21/2018 08H,6406
09/21/2018 07H,6761
09/21/2018 06H,7918
09/21/2018 05H,9027
09/21/2018 04H,9871
09/21/2018 03H,10106
09/21/2018 02H,10150
09/21/2018 01H,10336
09/21/2018 00H,10397
09/20/2018 23H,10068
09/20/2018 22H,9326
09/20/2018 21H,8761
09/20/2018 20H,8116
09/20/2018 19H,7870
09/20/2018 18H,7395
09/20/2018 17H,7126
09/20/2018 16H,6930
09/20/2018 15H,6985
09/20/2018 14H,7001
09/20/2018 13H,6576
09/20/2018 12H,5789
09/20/2018 11H,5597
09/20/2018 10H,5575
09/20/2018 09H,5588
09/20/2018 08H,5925
09/20/2018 07H,6171
09/20/2018 06H,6827
09/20/2018 05H,7962
09/20/2018 04H,8694
09/20/2018 03H,9076
09/20/2018 02H,9496
09/20/2018 01H,9551
09/20/2018 00H,9494
09/19/2018 23H,9721
09/19/2018 22H,9724
09/19/2018 21H,9438
09/19/2018 20H,8894
09/19/2018 19H,8193
09/19/2018 18H,7654
09/19/2018 17H,7365
09/19/2018 16H,7101
09/19/2018 15H,7120
09/19/2018 14H,6975
09/19/2018 13H,6427
09/19/2018 12H,6098
09/19/2018 11H,6025
09/19/2018 10H,5985
09/19/2018 09H,6080
09/19/2018 08H,6244
09/19/2018 07H,7087
09/19/2018 06H,8137
09/19/2018 05H,9114
09/19/2018 04H,9895
09/19/2018 03H,10724
09/19/2018 02H,10901
09/19/2018 01H,10543
09/19/2018 00H,10340
09/18/2018 23H,10279
09/18/2018 22H,9700
09/18/2018 21H,9811
09/18/2018 20H,9055
09/18/2018 19H,8644
09/18/2018 18H,8152
09/18/2018 17H,7316
09/18/2018 16H,7290
09/18/2018 15H,7585
09/18/2018 14H,7139
09/18/2018 13H,6932
09/18/2018 12H,6928
09/18/2018 11H,6750
09/18/2018 10H,6870
09/18/2018 09H,6997
09/18/2018 08H,7160
09/18/2018 07H,7641
09/18/2018 06H,8670
09/18/2018 05H,9619
09/18/2018 04H,10930
09/18/2018 03H,11694
09/18/2018 02H,12009
09/18/2018 01H,11656
09/18/2018 00H,11568
09/17/2018 23H,11830
09/17/2018 22H,11513
09/17/2018 21H,11177
09/17/2018 20H,10808
09/17/2018 19H,10219
09/17/2018 18H,9023
09/17/2018 17H,8283
09/17/2018 16H,7753
09/17/2018 15H,7777
09/17/2018 14H,7425
09/17/2018 13H,6967
09/17/2018 12H,6584
09/17/2018 11H,6448
09/17/2018 10H,6465
09/17/2018 09H,6526
09/17/2018 08H,6889
09/17/2018 07H,7315
09/17/2018 06H,8233
09/17/2018 05H,8887
09/17/2018 04H,9536
09/17/2018 03H,10283
09/17/2018 02H,11069
09/17/2018 01H,10932
09/17/2018 00H,10687
09/16/2018 23H,10692
09/16/2018 22H,10777
09/16/2018 21H,10421
09/16/2018 20H,9955
09/16/2018 19H,8979
09/16/2018 18H,8223
09/16/2018 17H,7469
09/16/2018 16H,7116
09/16/2018 15H,6540
09/16/2018 14H,6384
09/16/2018 13H,6246
09/16/2018 12H,6370
09/16/2018 11H,6376
09/16/2018 10H,6536
09/16/2018 09H,6913
09/16/2018 08H,6992
09/16/2018 07H,7443
09/16/2018 06H,8290
09/16/2018 05H,9268
09/16/2018 04H,9713
09/16/2018 03H,10105
09/16/2018 02H,10575
09/16/2018 01H,10739
09/16/2018 00H,10669
09/15/2018 23H,10573
09/15/2018 22H,10070
09/15/2018 21H,9483
09/15/2018 20H,8945
09/15/2018 19H,8545
09/15/2018 18H,8176
09/15/2018 17H,7697
09/15/2018 16H,7242
09/15/2018 15H,6993
09/15/2018 14H,6834
09/15/2018 13H,6617
09/15/2018 12H,6361
09/15/2018 11H,6414
09/15/2018 10H,7016
09/15/2018 09H,7114
09/15/2018 08H,7132
09/15/2018 07H,7684
09/15/2018 06H,8106
09/15/2018 05H,9040
09/15/2018 04H,10004
09/15/2018 03H,10842
09/15/2018 02H,11385
09/15/2018 01H,12016
09/15/2018 00H,12172
09/14/2018 23H,12164
09/14/2018 22H,11632
09/14/2018 21H,11002
09/14/2018 20H,10308
09/14/2018 19H,9529
09/14/2018 18H,9180
09/14/2018 17H,8853
09/14/2018 16H,8604
09/14/2018 15H,8500
09/14/2018 14H,8161
09/14/2018 13H,8075
09/14/2018 12H,7717
09/14/2018 11H,7474
09/14/2018 10H,7643
09/14/2018 09H,7676
09/14/2018 08H,7900
09/14/2018 07H,7993
09/14/2018 06H,8547
09/14/2018 05H,8971
09/14/2018 04H,9857
09/14/2018 03H,10603
09/14/2018 02H,10598
09/14/2018 01H,10676
09/14/2018 00H,10799
09/13/2018 23H,10640
09/13/2018 22H,10310
09/13/2018 21H,10082
09/13/2018 20H,9523
09/13/2018 19H,9119
09/13/2018 18H,8800
09/13/2018 17H,8693
09/13/2018 16H,8374
09/13/2018 15H,8156
09/13/2018 14H,7996
09/13/2018 13H,7518
09/13/2018 12H,7137
09/13/2018 11H,7083
09/13/2018 10H,6738
09/13/2018 09H,6819
09/13/2018 08H,7049
09/13/2018 07H,7781
09/13/2018 06H,8607
09/13/2018 05H,9393
09/13/2018 04H,10154
09/13/2018 03H,10906
09/13/2018 02H,10770
09/13/2018 01H,10904
09/13/2018 00H,10757
09/12/2018 23H,10751
09/12/2018 22H,10109
09/12/2018 21H,10284
09/12/2018 20H,9795
09/12/2018 19H,9509
09/12/2018 18H,8812
09/12/2018 17H,8414
09/12/2018 16H,8416
09/12/2018 15H,8941
09/12/2018 14H,8753
09/12/2018 13H,8195
09/12/2018 12H,7380
09/12/2018 11H,7062
09/12/2018 10H,6962
09/12/2018 09H,7118
09/12/2018 08H,7378
09/12/2018 07H,7795
09/12/2018 06H,8553
09/12/2018 05H,9174
09/12/2018 04H,10252
09/12/2018 03H,11200
09/12/2018 02H,11170
09/12/2018 01H,11263
09/12/2018 00H,10765
09/11/2018 23H,10566
09/11/2018 22H,10379
09/11/2018 21H,10079
09/11/2018 20H,9571
09/11/2018 19H,9307
09/11/2018 18H,8666
09/11/2018 17H,7836
09/11/2018 16H,7777
09/11/2018 15H,8062
09/11/2018 14H,8235
09/11/2018 13H,7803
09/11/2018 12H,7399
09/11/2018 11H,7197
09/11/2018 10H,7213
09/11/2018 09H,7309
09/11/2018 08H,7322
09/11/2018 07H,7568
09/11/2018 06H,8319
09/11/2018 05H,9332
09/11/2018 04H,10361
09/11/2018 03H,10906
09/11/2018 02H,11028
09/11/2018 01H,10954
09/11/2018 00H,10830
09/10/2018 23H,10734
09/10/2018 22H,10812
09/10/2018 21H,10147
09/10/2018 20H,9594
09/10/2018 19H,9174
09/10/2018 18H,8953
09/10/2018 17H,8839
09/10/2018 16H,8497
09/10/2018 15H,8146
09/10/2018 14H,8075
09/10/2018 13H,7593
09/10/2018 12H,7044
09/10/2018 11H,6814
09/10/2018 10H,6915
09/10/2018 09H,7185
09/10/2018 08H,7650
09/10/2018 07H,7972
09/10/2018 06H,8327
09/10/2018 05H,9191
09/10/2018 04H,10444
09/10/2018 03H,10915
09/10/2018 02H,11105
09/10/2018 01H,11255
09/10/2018 00H,11277
09/9/2018 23H,10977
09/9/2018 22H,10591
09/9/2018 21H,10096
09/9/2018 20H,9556
09/9/2018 19H,9009
09/9/2018 18H,8496
09/9/2018 17H,7630
09/9/2018 16H,7377
09/9/2018 15H,7627
09/9/2018 14H,7675
09/9/2018 13H,7569
09/9/2018 12H,7317
09/9/2018 11H,7445
09/9/2018 10H,7481
09/9/2018 09H,7553
09/9/2018 08H,7752
09/9/2018 07H,8099
09/9/2018 06H,8510
09/9/2018 05H,9225
09/9/2018 04H,10098
09/9/2018 03H,10067
09/9/2018 02H,10143
09/9/2018 01H,10114
09/9/2018 00H,10006
09/8/2018 23H,9933
09/8/2018 22H,9628
09/8/2018 21H,9477
09/8/2018 20H,8987
09/8/2018 19H,8442
09/8/2018 18H,8073
09/8/2018 17H,7503
09/8/2018 16H,6840
09/8/2018 15H,7152
09/8/2018 14H,6971
09/8/2018 13H,6900
09/8/2018 12H,6779
09/8/2018 11H,6762
09/8/2018 10H,6975
09/8/2018 09H,7147
09/8/2018 08H,7623
09/8/2018 07H,8087
09/8/2018 06H,8911
09/8/2018 05H,9589
09/8/2018 04H,10510
09/8/2018 03H,11265
09/8/2018 02H,12089
09/8/2018 01H,12556
09/8/2018 00H,12572
09/7/2018 23H,12199
09/7/2018 22H,11739
09/7/2018 21H,11348
09/7/2018 20H,10815
09/7/2018 19H,10331
09/7/2018 18H,9686
09/7/2018 17H,9064
09/7/2018 16H,8521
09/7/2018 15H,8629
09/7/2018 14H,8497
09/7/2018 13H,8123
09/7/2018 12H,7610
09/7/2018 11H,7018
09/7/2018 10H,6931
09/7/2018 09H,7348
09/7/2018 08H,7683
09/7/2018 07H,8026
09/7/2018 06H,8900
09/7/2018 05H,9945
09/7/2018 04H,11399
09/7/2018 03H,11998
09/7/2018 02H,12485
09/7/2018 01H,11975
09/7/2018 00H,11662
09/6/2018 23H,11425
09/6/2018 22H,11002
09/6/2018 21H,10642
09/6/2018 20H,9942
09/6/2018 19H,9949
09/6/2018 18H,9607
09/6/2018 17H,9133
09/6/2018 16H,8890
09/6/2018 15H,9244
09/6/2018 14H,9298
09/6/2018 13H,8759
09/6/2018 12H,8231
09/6/2018 11H,7804
09/6/2018 10H,7878
09/6/2018 09H,8038
09/6/2018 08H,8341
09/6/2018 07H,8740
09/6/2018 06H,9685
09/6/2018 05H,10498
09/6/2018 04H,11226
09/6/2018 03H,11456
09/6/2018 02H,11441
09/6/2018 01H,11215
09/6/2018 00H,11271
09/5/2018 23H,10980
09/5/2018 22H,10570
09/5/2018 21H,10034
09/5/2018 20H,9768
09/5/2018 19H,9247
09/5/2018 18H,9248
09/5/2018 17H,8924
09/5/2018 16H,8667
09/5/2018 15H,9094
09/5/2018 14H,8828
09/5/2018 13H,8491
09/5/2018 12H,8222
09/5/2018 11H,8182
09/5/2018 10H,8279
09/5/2018 09H,8288
09/5/2018 08H,8442
09/5/2018 07H,8429
09/5/2018 06H,8836
09/5/2018 05H,10053
09/5/2018 04H,10669
09/5/2018 03H,11470
09/5/2018 02H,11608
09/5/2018 01H,11289
09/5/2018 00H,11179
09/4/2018 23H,11003
09/4/2018 22H,10783
09/4/2018 21H,10599
09/4/2018 20H,10063
09/4/2018 19H,9454
09/4/2018 18H,9267
09/4/2018 17H,8973
09/4/2018 16H,8974
09/4/2018 15H,8843
09/4/2018 14H,8577
09/4/2018 13H,8327
09/4/2018 12H,8024
09/4/2018 11H,7847
09/4/2018 10H,7625
09/4/2018 09H,7741
09/4/2018 08H,7832
09/4/2018 07H,7830
09/4/2018 06H,8669
09/4/2018 05H,9599
09/4/2018 04H,10726
09/4/2018 03H,11143
09/4/2018 02H,11066
09/4/2018 01H,11077
09/4/2018 00H,10895
09/3/2018 23H,10576
09/3/2018 22H,9973
09/3/2018 21H,9560
09/3/2018 20H,8968
09/3/2018 19H,8729
09/3/2018 18H,8348
09/3/2018 17H,8171
09/3/2018 16H,7929
09/3/2018 15H,7843
09/3/2018 14H,7967
09/3/2018 13H,7841
09/3/2018 12H,7863
09/3/2018 11H,7732
09/3/2018 10H,7917
09/3/2018 09H,7922
09/3/2018 08H,8105
09/3/2018 07H,8442
09/3/2018 06H,8677
09/3/2018 05H,9359
09/3/2018 04H,9908
09/3/2018 03H,10568
09/3/2018 02H,10550
09/3/2018 01H,10510
09/3/2018 00H,10164
09/2/2018 23H,9928
09/2/2018 22H,9271
09/2/2018 21H,9053
09/2/2018 20H,8539
09/2/2018 19H,7952
09/2/2018 18H,7660
09/2/2018 17H,7299
09/2/2018 16H,7158
09/2/2018 15H,7136
09/2/2018 14H,7314
09/2/2018 13H,7432
09/2/2018 12H,7404
09/2/2018 11H,7660
09/2/2018 10H,7695
09/2/2018 09H,7612
09/2/2018 08H,7512
09/2/2018 07H,7716
09/2/2018 06H,8314
09/2/2018 05H,9028
09/2/2018 04H,9492
09/2/2018 03H,9655
09/2/2018 02H,9567
09/2/2018 01H,9561
09/2/2018 00H,9601
09/1/2018 23H,9305
09/1/2018 22H,9009
09/1/2018 21H,8969
09/1/2018 20H,8645
09/1/2018 19H,8212
09/1/2018 18H,7683
09/1/2018 17H,7276
09/1/2018 16H,6956
09/1/2018 15H,7071
09/1/2018 14H,7179
09/1/2018 13H,7151
09/1/2018 12H,6917
09/1/2018 11H,6922
09/1/2018 10H,6927
09/1/2018 09H,6921
09/1/2018 08H,7067
09/1/2018 07H,7836
09/1/2018 06H,8347
09/1/2018 05H,9124
09/1/2018 04H,9507
09/1/2018 03H,9647
09/1/2018 02H,9646
09/1/2018 01H,9325
09/1/2018 00H,9529
08/31/2018 23H,9559
08/31/2018 22H,9565
08/31/2018 21H,9391
08/31/2018 20H,9217
08/31/2018 19H,8730
08/31/2018 18H,8176
08/31/2018 17H,7727
08/31/2018 16H,7625
08/31/2018 15H,7966
08/31/2018 14H,7996
08/31/2018 13H,7734
08/31/2018 12H,7513
08/31/2018 11H,7488
08/31/2018 10H,7663
08/31/2018 09H,7642
08/31/2018 08H,7881
08/31/2018 07H,8350
08/31/2018 06H,8997
08/31/2018 05H,9696
08/31/2018 04H,10538
08/31/2018 03H,10954
08/31/2018 02H,10939
08/31/2018 01H,11043
08/31/2018 00H,11174
08/30/2018 23H,11080
08/30/2018 22H,10790
08/30/2018 21H,10571
08/30/2018 20H,9829
08/30/2018 19H,9273
08/30/2018 18H,8691
08/30/2018 17H,8342
08/30/2018 16H,8133
08/30/2018 15H,8037
08/30/2018 14H,8093
08/30/2018 13H,7857
08/30/2018 12H,7663
08/30/2018 11H,7706
08/30/2018 10H,7437
08/30/2018 09H,7415
08/30/2018 08H,7685
08/30/2018 07H,7992
08/30/2018 06H,8641
08/30/2018 05H,9698
08/30/2018 04H,10065
08/30/2018 03H,10159
08/30/2018 02H,10208
08/30/2018 01H,10230
08/30/2018 00H,9984
08/29/2018 23H,9872
08/29/2018 22H,9396
08/29/2018 21H,9330
08/29/2018 20H,8691
08/29/2018 19H,8436
08/29/2018 18H,8283
08/29/2018 17H,7883
08/29/2018 16H,7874
08/29/2018 15H,8015
08/29/2018 14H,7709
08/29/2018 13H,7939
08/29/2018 12H,7563
08/29/2018 11H,7441
08/29/2018 10H,7425
08/29/2018 09H,7618
08/29/2018 08H,8099
08/29/2018 07H,8801
08/29/2018 06H,9468
08/29/2018 05H,10447
08/29/2018 04H,11102
08/29/2018 03H,11073
08/29/2018 02H,11237
08/29/2018 01H,10853
08/29/2018 00H,10605
08/28/2018 23H,10216
08/28/2018 22H,9885
08/28/2018 21H,9448
08/28/2018 20H,8976
08/28/2018 19H,8962
08/28/2018 18H,8821
08/28/2018 17H,8646
08/28/2018 16H,8376
08/28/2018 15H,8122
08/28/2018 14H,8038
08/28/2018 13H,7933
08/28/2018 12H,7845
08/28/2018 11H,7541
08/28/2018 10H,7510
08/28/2018 09H,7696
08/28/2018 08H,7837
08/28/2018 07H,8258
08/28/2018 06H,9060
08/28/2018 05H,10231
08/28/2018 04H,10842
08/28/2018 03H,10945
08/28/2018 02H,11262
08/28/2018 01H,10860
08/28/2018 00H,10989
08/27/2018 23H,10288
08/27/2018 22H,10017
08/27/2018 21H,9573
08/27/2018 20H,8987
08/27/2018 19H,8760
08/27/2018 18H,8374
08/27/2018 17H,7867
08/27/2018 16H,7775
08/27/2018 15H,8074
08/27/2018 14H,8208
08/27/2018 13H,7891
08/27/2018 12H,7481
08/27/2018 11H,7199
08/27/2018 10H,7424
08/27/2018 09H,7854
08/27/2018 08H,7961
08/27/2018 07H,8130
08/27/2018 06H,8827
08/27/2018 05H,9620
08/27/2018 04H,10571
08/27/2018 03H,10689
08/27/2018 02H,10664
08/27/2018 01H,10342
08/27/2018 00H,9753
08/26/2018 23H,9641
08/26/2018 22H,9352
08/26/2018 21H,9171
08/26/2018 20H,8579
08/26/2018 19H,8065
08/26/2018 18H,7294
08/26/2018 17H,6882
08/26/2018 16H,7015
08/26/2018 15H,7396
08/26/2018 14H,6939
08/26/2018 13H,7232
08/26/2018 12H,7343
08/26/2018 11H,7429
08/26/2018 10H,7639
08/26/2018 09H,7636
08/26/2018 08H,7863
08/26/2018 07H,8113
08/26/2018 06H,8640
08/26/2018 05H,9435
08/26/2018 04H,9952
08/26/2018 03H,10204
08/26/2018 02H,10418
08/26/2018 01H,10334
08/26/2018 00H,10166
08/25/2018 23H,10057
08/25/2018 22H,9854
08/25/2018 21H,9462
08/25/2018 20H,9042
08/25/2018 19H,8580
08/25/2018 18H,8287
08/25/2018 17H,8004
08/25/2018 16H,7852
08/25/2018 15H,7668
08/25/2018 14H,7905
08/25/2018 13H,8018
08/25/2018 12H,7862
08/25/2018 11H,7791
08/25/2018 10H,7654
08/25/2018 09H,7642
08/25/2018 08H,7803
08/25/2018 07H,8168
08/25/2018 06H,8718
08/25/2018 05H,8888
08/25/2018 04H,9493
08/25/2018 03H,9901
08/25/2018 02H,10154
08/25/2018 01H,10495
08/25/2018 00H,10441
08/24/2018 23H,10267
08/24/2018 22H,9687
08/24/2018 21H,9265
08/24/2018 20H,8857
08/24/2018 19H,8456
08/24/2018 18H,7993
08/24/2018 17H,7732
08/24/2018 16H,7309
08/24/2018 15H,7533
08/24/2018 14H,7632
08/24/2018 13H,7603
08/24/2018 12H,7336
08/24/2018 11H,7131
08/24/2018 10H,7323
08/24/2018 09H,7493
08/24/2018 08H,7995
08/24/2018 07H,8248
08/24/2018 06H,9872
08/24/2018 05H,10093
08/24/2018 04H,10601
08/24/2018 03H,10660
08/24/2018 02H,10736
08/24/2018 01H,10631
08/24/2018 00H,10531
08/23/2018 23H,10198
08/23/2018 22H,9732
08/23/2018 21H,9562
08/23/2018 20H,8819
08/23/2018 19H,8512
08/23/2018 18H,8190
08/23/2018 17H,7940
08/23/2018 16H,8130
08/23/2018 15H,8276
08/23/2018 14H,8033
08/23/2018 13H,7907
08/23/2018 12H,7718
08/23/2018 11H,7736
08/23/2018 10H,7915
08/23/2018 09H,8030
08/23/2018 08H,8205
08/23/2018 07H,8491
08/23/2018 06H,9325
08/23/2018 05H,9887
08/23/2018 04H,10367
08/23/2018 03H,10459
08/23/2018 02H,10439
08/23/2018 01H,10135
08/23/2018 00H,10349
08/22/2018 23H,10341
08/22/2018 22H,10036
08/22/2018 21H,9869
08/22/2018 20H,9143
08/22/2018 19H,8979
08/22/2018 18H,8966
08/22/2018 17H,8921
08/22/2018 16H,9036
08/22/2018 15H,8984
08/22/2018 14H,9286
08/22/2018 13H,8759
08/22/2018 12H,8604
08/22/2018 11H,8669
08/22/2018 10H,8557
08/22/2018 09H,8925
08/22/2018 08H,9153
08/22/2018 07H,9639
08/22/2018 06H,10318
08/22/2018 05H,10785
08/22/2018 04H,11074
08/22/2018 03H,10640
08/22/2018 02H,10374
08/22/2018 01H,10022
08/22/2018 00H,9739
08/21/2018 23H,9306
08/21/2018 22H,9005
08/21/2018 21H,9069
08/21/2018 20H,8725
08/21/2018 19H,8820
08/21/2018 18H,8423
08/21/2018 17H,8203
08/21/2018 16H,8047
08/21/2018 15H,7932
08/21/2018 14H,8225
08/21/2018 13H,7764
08/21/2018 12H,7644
08/21/2018 11H,7854
08/21/2018 10H,7788
08/21/2018 09H,8466
08/21/2018 08H,8733
08/21/2018 07H,8918
08/21/2018 06H,9610
08/21/2018 05H,9974
08/21/2018 04H,10493
08/21/2018 03H,10561
08/21/2018 02H,10901
08/21/2018 01H,10866
08/21/2018 00H,10714
08/20/2018 23H,10350
08/20/2018 22H,9588
08/20/2018 21H,9312
08/20/2018 20H,8898
08/20/2018 19H,8861
08/20/2018 18H,8551
08/20/2018 17H,8198
08/20/2018 16H,8603
08/20/2018 15H,8560
08/20/2018 14H,8651
08/20/2018 13H,8037
08/20/2018 12H,7769
08/20/2018 11H,7616
08/20/2018 10H,7772
08/20/2018 09H,8131
08/20/2018 08H,8492
08/20/2018 07H,9049
08/20/2018 06H,9827
08/20/2018 05H,10026
08/20/2018 04H,10289
08/20/2018 03H,10507
08/20/2018 02H,10728
08/20/2018 01H,10643
08/20/2018 00H,10475
08/19/2018 23H,10302
08/19/2018 22H,9803
08/19/2018 21H,9274
08/19/2018 20H,8750
08/19/2018 19H,8635
08/19/2018 18H,8415
08/19/2018 17H,7690
08/19/2018 16H,7049
08/19/2018 15H,7286
08/19/2018 14H,7537
08/19/2018 13H,7526
08/19/2018 12H,7448
08/19/2018 11H,7834
08/19/2018 10H,7925
08/19/2018 09H,8136
08/19/2018 08H,8537
08/19/2018 07H,9188
08/19/2018 06H,10177
08/19/2018 05H,10710
08/19/2018 04H,11025
08/19/2018 03H,11011
08/19/2018 02H,10968
08/19/2018 01H,10985
08/19/2018 00H,10765
08/18/2018 23H,10688
08/18/2018 22H,10484
08/18/2018 21H,10000
08/18/2018 20H,9520
08/18/2018 19H,9636
08/18/2018 18H,8946
08/18/2018 17H,8278
08/18/2018 16H,8023
08/18/2018 15H,7863
08/18/2018 14H,7834
08/18/2018 13H,7662
08/18/2018 12H,7619
08/18/2018 11H,7783
08/18/2018 10H,8011
08/18/2018 09H,8105
08/18/2018 08H,8365
08/18/2018 07H,9067
08/18/2018 06H,9815
08/18/2018 05H,10269
08/18/2018 04H,11166
08/18/2018 03H,11582
08/18/2018 02H,11630
08/18/2018 01H,11729
08/18/2018 00H,11838
08/17/2018 23H,12307
08/17/2018 22H,11546
08/17/2018 21H,11159
08/17/2018 20H,10497
08/17/2018 19H,10055
08/17/2018 18H,9305
08/17/2018 17H,8535
08/17/2018 16H,8861
08/17/2018 15H,8541
08/17/2018 14H,8386
08/17/2018 13H,7971
08/17/2018 12H,7803
08/17/2018 11H,7674
08/17/2018 10H,8094
08/17/2018 09H,8804
08/17/2018 08H,9072
08/17/2018 07H,9560
08/17/2018 06H,10636
08/17/2018 05H,11468
08/17/2018 04H,12215
08/17/2018 03H,12173
08/17/2018 02H,12439
08/17/2018 01H,13242
08/17/2018 00H,13462
08/16/2018 23H,14007
08/16/2018 22H,13475
08/16/2018 21H,12722
08/16/2018 20H,11806
08/16/2018 19H,10530
08/16/2018 18H,10010
08/16/2018 17H,8938
08/16/2018 16H,9210
08/16/2018 15H,9197
08/16/2018 14H,9121
08/16/2018 13H,8986
08/16/2018 12H,8564
08/16/2018 11H,8291
08/16/2018 10H,8413
08/16/2018 09H,9013
08/16/2018 08H,9280
08/16/2018 07H,9916
08/16/2018 06H,10522
08/16/2018 05H,11265
08/16/2018 04H,11924
08/16/2018 03H,12301
08/16/2018 02H,12528
08/16/2018 01H,12910
08/16/2018 00H,13305
08/15/2018 23H,13090
08/15/2018 22H,12651
08/15/2018 21H,11846
08/15/2018 20H,11408
08/15/2018 19H,11037
08/15/2018 18H,10286
08/15/2018 17H,9823
08/15/2018 16H,9168
08/15/2018 15H,9212
08/15/2018 14H,8861
08/15/2018 13H,8982
08/15/2018 12H,8932
08/15/2018 11H,8876
08/15/2018 10H,8933
08/15/2018 09H,9592
08/15/2018 08H,10013
08/15/2018 07H,10257
08/15/2018 06H,11124
08/15/2018 05H,11690
08/15/2018 04H,12821
08/15/2018 03H,12647
08/15/2018 02H,12574
08/15/2018 01H,12540
08/15/2018 00H,12640
08/14/2018 23H,12953
08/14/2018 22H,12796
08/14/2018 21H,12393
08/14/2018 20H,11574
08/14/2018 19H,11271
08/14/2018 18H,10920
08/14/2018 17H,10166
08/14/2018 16H,9619
08/14/2018 15H,9782
08/14/2018 14H,9820
08/14/2018 13H,10114
08/14/2018 12H,10094
08/14/2018 11H,9953
08/14/2018 10H,10127
08/14/2018 09H,10092
08/14/2018 08H,10222
08/14/2018 07H,10792
08/14/2018 06H,11232
08/14/2018 05H,12002
08/14/2018 04H,12603
08/14/2018 03H,12619
08/14/2018 02H,12592
08/14/2018 01H,12369
08/14/2018 00H,12950
08/13/2018 23H,12948
08/13/2018 22H,12787
08/13/2018 21H,12360
08/13/2018 20H,11488
08/13/2018 19H,11064
08/13/2018 18H,10533
08/13/2018 17H,10061
08/13/2018 16H,9752
08/13/2018 15H,9561
08/13/2018 14H,9778
08/13/2018 13H,9581
08/13/2018 12H,9360
08/13/2018 11H,8716
08/13/2018 10H,8844
08/13/2018 09H,8952
08/13/2018 08H,9204
08/13/2018 07H,9875
08/13/2018 06H,10406
08/13/2018 05H,10962
08/13/2018 04H,11511
08/13/2018 03H,11749
08/13/2018 02H,11924
08/13/2018 01H,11953
08/13/2018 00H,11970
08/12/2018 23H,11839
08/12/2018 22H,11076
08/12/2018 21H,10683
08/12/2018 20H,10133
08/12/2018 19H,9741
08/12/2018 18H,9100
08/12/2018 17H,8864
08/12/2018 16H,8245
08/12/2018 15H,8236
08/12/2018 14H,8034
08/12/2018 13H,8256
08/12/2018 12H,8241
08/12/2018 11H,8431
08/12/2018 10H,8505
08/12/2018 09H,8592
08/12/2018 08H,8675
08/12/2018 07H,9271
08/12/2018 06H,9716
08/12/2018 05H,10488
08/12/2018 04H,11465
08/12/2018 03H,11797
08/12/2018 02H,12264
08/12/2018 01H,12992
08/12/2018 00H,13338
08/11/2018 23H,13364
08/11/2018 22H,12966
08/11/2018 21H,12336
08/11/2018 20H,11741
08/11/2018 19H,11399
08/11/2018 18H,10564
08/11/2018 17H,9766
08/11/2018 16H,8949
08/11/2018 15H,8646
08/11/2018 14H,8460
08/11/2018 13H,8857
08/11/2018 12H,8898
08/11/2018 11H,8810
08/11/2018 10H,9201
08/11/2018 09H,9897
08/11/2018 08H,10362
08/11/2018 07H,10508
08/11/2018 06H,10655
08/11/2018 05H,11747
08/11/2018 04H,12194
08/11/2018 03H,12457
08/11/2018 02H,13162
08/11/2018 01H,13401
08/11/2018 00H,13508
08/10/2018 23H,13566
08/10/2018 22H,13142
08/10/2018 21H,12732
08/10/2018 20H,12622
08/10/2018 19H,12001
08/10/2018 18H,11698
08/10/2018 17H,10772
08/10/2018 16H,10000
08/10/2018 15H,9664
08/10/2018 14H,9601
08/10/2018 13H,9564
08/10/2018 12H,9411
08/10/2018 11H,9346
08/10/2018 10H,9614
08/10/2018 09H,9829
08/10/2018 08H,10221
08/10/2018 07H,11915
08/10/2018 06H,12204
08/10/2018 05H,13521
08/10/2018 04H,13775
08/10/2018 03H,14411
08/10/2018 02H,14816
08/10/2018 01H,15150
08/10/2018 00H,15383
08/9/2018 23H,15057
08/9/2018 22H,14658
08/9/2018 21H,14106
08/9/2018 20H,13387
08/9/2018 19H,12775
08/9/2018 18H,11810
08/9/2018 17H,11178
08/9/2018 16H,11102
08/9/2018 15H,10585
08/9/2018 14H,10048
08/9/2018 13H,10069
08/9/2018 12H,9537
08/9/2018 11H,8837
08/9/2018 10H,8900
08/9/2018 09H,9190
08/9/2018 08H,9721
08/9/2018 07H,10287
08/9/2018 06H,10313
08/9/2018 05H,12074
08/9/2018 04H,12886
08/9/2018 03H,13377
08/9/2018 02H,13783
08/9/2018 01H,13851
08/9/2018 00H,13941
08/8/2018 23H,13699
08/8/2018 22H,13706
08/8/2018 21H,13081
08/8/2018 20H,12363
08/8/2018 19H,11826
08/8/2018 18H,11480
08/8/2018 17H,10697
08/8/2018 16H,10304
08/8/2018 15H,10437
