Net generation from coal for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.COL.H
19:18:39 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.COL.H megawatthours
10/8/2021 06H,11207
10/8/2021 05H,11353
10/8/2021 04H,11728
10/8/2021 03H,12131
10/8/2021 02H,12169
10/8/2021 01H,12024
10/8/2021 00H,11874
10/7/2021 23H,11807
10/7/2021 22H,11658
10/7/2021 21H,11827
10/7/2021 20H,11670
10/7/2021 19H,11231
10/7/2021 18H,10861
10/7/2021 17H,10782
10/7/2021 16H,10950
10/7/2021 15H,10986
10/7/2021 14H,10544
10/7/2021 13H,10084
10/7/2021 12H,9864
10/7/2021 11H,9798
10/7/2021 10H,9831
10/7/2021 09H,9678
10/7/2021 08H,9613
10/7/2021 07H,9961
10/7/2021 06H,10085
10/7/2021 05H,9992
10/7/2021 04H,10058
10/7/2021 03H,10107
10/7/2021 02H,10559
10/7/2021 01H,10981
10/7/2021 00H,10661
10/6/2021 23H,10703
10/6/2021 22H,10564
10/6/2021 21H,10552
10/6/2021 20H,10577
10/6/2021 19H,10291
10/6/2021 18H,10239
10/6/2021 17H,10958
10/6/2021 16H,11602
10/6/2021 15H,11411
10/6/2021 14H,11678
10/6/2021 13H,11403
10/6/2021 12H,10227
10/6/2021 11H,9639
10/6/2021 10H,9264
10/6/2021 09H,8858
10/6/2021 08H,8777
10/6/2021 07H,8968
10/6/2021 06H,9468
10/6/2021 05H,9913
10/6/2021 04H,9991
10/6/2021 03H,10267
10/6/2021 02H,10829
10/6/2021 01H,11587
10/6/2021 00H,11947
10/5/2021 23H,12058
10/5/2021 22H,12335
10/5/2021 21H,12378
10/5/2021 20H,12357
10/5/2021 19H,12502
10/5/2021 18H,12429
10/5/2021 17H,12384
10/5/2021 16H,12394
10/5/2021 15H,12256
10/5/2021 14H,12360
10/5/2021 13H,12258
10/5/2021 12H,11890
10/5/2021 11H,11264
10/5/2021 10H,10981
10/5/2021 09H,10750
10/5/2021 08H,10775
10/5/2021 07H,10856
10/5/2021 06H,11058
10/5/2021 05H,11230
10/5/2021 04H,11324
10/5/2021 03H,11535
10/5/2021 02H,12049
10/5/2021 01H,12649
10/5/2021 00H,12744
10/4/2021 23H,12592
10/4/2021 22H,12430
10/4/2021 21H,12408
10/4/2021 20H,12263
10/4/2021 19H,12321
10/4/2021 18H,12394
10/4/2021 17H,12333
10/4/2021 16H,12209
10/4/2021 15H,12080
10/4/2021 14H,12231
10/4/2021 13H,12339
10/4/2021 12H,12311
10/4/2021 11H,11994
10/4/2021 10H,11713
10/4/2021 09H,11678
10/4/2021 08H,11715
10/4/2021 07H,11941
10/4/2021 06H,12130
10/4/2021 05H,12199
10/4/2021 04H,12328
10/4/2021 03H,12477
10/4/2021 02H,12546
10/4/2021 01H,12501
10/4/2021 00H,12420
10/3/2021 23H,12097
10/3/2021 22H,11878
10/3/2021 21H,11674
10/3/2021 20H,11603
10/3/2021 19H,11689
10/3/2021 18H,11427
10/3/2021 17H,11256
10/3/2021 16H,10985
10/3/2021 15H,11250
10/3/2021 14H,11884
10/3/2021 13H,11908
10/3/2021 12H,11951
10/3/2021 11H,12250
10/3/2021 10H,12348
10/3/2021 09H,12312
10/3/2021 08H,12338
10/3/2021 07H,12324
10/3/2021 06H,12424
10/3/2021 05H,12462
10/3/2021 04H,12511
10/3/2021 03H,12563
10/3/2021 02H,12618
10/3/2021 01H,12643
10/3/2021 00H,12590
10/2/2021 23H,12460
10/2/2021 22H,12400
10/2/2021 21H,12214
10/2/2021 20H,11770
10/2/2021 19H,11341
10/2/2021 18H,10591
10/2/2021 17H,10708
10/2/2021 16H,11551
10/2/2021 15H,11497
10/2/2021 14H,11960
10/2/2021 13H,12128
10/2/2021 12H,12270
10/2/2021 11H,12293
10/2/2021 10H,12242
10/2/2021 09H,12285
10/2/2021 08H,12194
10/2/2021 07H,12289
10/2/2021 06H,12459
10/2/2021 05H,12567
10/2/2021 04H,12592
10/2/2021 03H,12608
10/2/2021 02H,12728
10/2/2021 01H,12915
10/2/2021 00H,12868
10/1/2021 23H,12760
10/1/2021 22H,12566
10/1/2021 21H,12573
10/1/2021 20H,12379
10/1/2021 19H,12229
10/1/2021 18H,12145
10/1/2021 17H,12347
10/1/2021 16H,12783
10/1/2021 15H,13011
10/1/2021 14H,13079
10/1/2021 13H,12952
10/1/2021 12H,12821
10/1/2021 11H,12728
10/1/2021 10H,12684
10/1/2021 09H,12646
10/1/2021 08H,12274
10/1/2021 07H,11979
10/1/2021 06H,12089
10/1/2021 05H,12392
10/1/2021 04H,12659
10/1/2021 03H,12927
10/1/2021 02H,13090
10/1/2021 01H,13017
10/1/2021 00H,12597
09/30/2021 23H,12229
09/30/2021 22H,11866
09/30/2021 21H,11645
09/30/2021 20H,11072
09/30/2021 19H,10704
09/30/2021 18H,10480
09/30/2021 17H,10605
09/30/2021 16H,11171
09/30/2021 15H,11192
09/30/2021 14H,11128
09/30/2021 13H,11113
09/30/2021 12H,8582
09/30/2021 11H,10940
09/30/2021 10H,8809
09/30/2021 09H,8789
09/30/2021 08H,11081
09/30/2021 07H,10958
09/30/2021 06H,11028
09/30/2021 05H,11283
09/30/2021 04H,11434
09/30/2021 03H,11251
09/30/2021 02H,11277
09/30/2021 01H,11207
09/30/2021 00H,10901
09/29/2021 23H,10993
09/29/2021 22H,11127
09/29/2021 21H,11253
09/29/2021 20H,11231
09/29/2021 19H,11009
09/29/2021 18H,10763
09/29/2021 17H,10689
09/29/2021 16H,10979
09/29/2021 15H,11287
09/29/2021 14H,11585
09/29/2021 13H,11339
09/29/2021 12H,10819
09/29/2021 11H,10634
09/29/2021 10H,10819
09/29/2021 09H,10963
09/29/2021 08H,10751
09/29/2021 07H,10631
09/29/2021 06H,10882
09/29/2021 05H,11470
09/29/2021 04H,12176
09/29/2021 03H,12193
09/29/2021 02H,11875
09/29/2021 01H,11763
09/29/2021 00H,11012
09/28/2021 23H,10691
09/28/2021 22H,10113
09/28/2021 21H,9398
09/28/2021 20H,9552
09/28/2021 19H,9602
09/28/2021 18H,10449
09/28/2021 17H,11393
09/28/2021 16H,11755
09/28/2021 15H,12197
09/28/2021 14H,12300
09/28/2021 13H,12157
09/28/2021 12H,12136
09/28/2021 11H,11809
09/28/2021 10H,11681
09/28/2021 09H,11067
09/28/2021 08H,10825
09/28/2021 07H,11205
09/28/2021 06H,11666
09/28/2021 05H,11644
09/28/2021 04H,12297
09/28/2021 03H,12485
09/28/2021 02H,13034
09/28/2021 01H,13014
09/28/2021 00H,12954
09/27/2021 23H,12805
09/27/2021 22H,12797
09/27/2021 21H,12588
09/27/2021 20H,12209
09/27/2021 19H,12014
09/27/2021 18H,12155
09/27/2021 17H,12329
09/27/2021 16H,12400
09/27/2021 15H,12589
09/27/2021 14H,12549
09/27/2021 13H,12724
09/27/2021 12H,12696
09/27/2021 11H,12579
09/27/2021 10H,12552
09/27/2021 09H,12620
09/27/2021 08H,12516
09/27/2021 07H,12535
09/27/2021 06H,12801
09/27/2021 05H,13068
09/27/2021 04H,13270
09/27/2021 03H,13223
09/27/2021 02H,13265
09/27/2021 01H,13165
09/27/2021 00H,13099
09/26/2021 23H,12950
09/26/2021 22H,12673
09/26/2021 21H,12467
09/26/2021 20H,12327
09/26/2021 19H,12037
09/26/2021 18H,11197
09/26/2021 17H,10781
09/26/2021 16H,10730
09/26/2021 15H,10681
09/26/2021 14H,10356
09/26/2021 13H,10506
09/26/2021 12H,10560
09/26/2021 11H,10500
09/26/2021 10H,10536
09/26/2021 09H,10604
09/26/2021 08H,10832
09/26/2021 07H,10735
09/26/2021 06H,10750
09/26/2021 05H,11101
09/26/2021 04H,12030
09/26/2021 03H,12581
09/26/2021 02H,12841
09/26/2021 01H,12681
09/26/2021 00H,12482
09/25/2021 23H,12314
09/25/2021 22H,12012
09/25/2021 21H,11809
09/25/2021 20H,11681
09/25/2021 19H,11642
09/25/2021 18H,11567
09/25/2021 17H,11511
09/25/2021 16H,11156
09/25/2021 15H,10983
09/25/2021 14H,10658
09/25/2021 13H,10754
09/25/2021 12H,10851
09/25/2021 11H,10808
09/25/2021 10H,12390
09/25/2021 09H,10084
09/25/2021 08H,10149
09/25/2021 07H,10894
09/25/2021 06H,11056
09/25/2021 05H,11240
09/25/2021 04H,11803
09/25/2021 03H,12425
09/25/2021 02H,13091
09/25/2021 01H,13228
09/25/2021 00H,13228
09/24/2021 23H,13060
09/24/2021 22H,12928
09/24/2021 21H,12816
09/24/2021 20H,12745
09/24/2021 19H,12669
09/24/2021 18H,12251
09/24/2021 17H,11316
09/24/2021 16H,10972
09/24/2021 15H,11150
09/24/2021 14H,11159
09/24/2021 13H,11370
09/24/2021 12H,11272
09/24/2021 11H,11322
09/24/2021 10H,11949
09/24/2021 09H,11872
09/24/2021 08H,11730
09/24/2021 07H,11942
09/24/2021 06H,12253
09/24/2021 05H,12387
09/24/2021 04H,12252
09/24/2021 03H,12319
09/24/2021 02H,12693
09/24/2021 01H,12667
09/24/2021 00H,12453
09/23/2021 23H,12196
09/23/2021 22H,12138
09/23/2021 21H,12187
09/23/2021 20H,12051
09/23/2021 19H,11532
09/23/2021 18H,10921
09/23/2021 17H,10858
09/23/2021 16H,10860
09/23/2021 15H,10770
09/23/2021 14H,11182
09/23/2021 13H,11258
09/23/2021 12H,10775
09/23/2021 11H,9978
09/23/2021 10H,9797
09/23/2021 09H,9280
09/23/2021 08H,9434
09/23/2021 07H,9584
09/23/2021 06H,10093
09/23/2021 05H,10999
09/23/2021 04H,11333
09/23/2021 03H,11466
09/23/2021 02H,11832
09/23/2021 01H,11610
09/23/2021 00H,11232
09/22/2021 23H,10822
09/22/2021 22H,11160
09/22/2021 21H,10945
09/22/2021 20H,10862
09/22/2021 19H,10903
09/22/2021 18H,10739
09/22/2021 17H,10732
09/22/2021 16H,10497
09/22/2021 15H,10399
09/22/2021 14H,10218
09/22/2021 13H,10071
09/22/2021 12H,10139
09/22/2021 11H,9841
09/22/2021 10H,9811
09/22/2021 09H,9719
09/22/2021 08H,9819
09/22/2021 07H,10091
09/22/2021 06H,10775
09/22/2021 05H,11142
09/22/2021 04H,11543
09/22/2021 03H,11596
09/22/2021 02H,11637
09/22/2021 01H,11333
09/22/2021 00H,10978
09/21/2021 23H,10946
09/21/2021 22H,10855
09/21/2021 21H,10386
09/21/2021 20H,10372
09/21/2021 19H,10005
09/21/2021 18H,9972
09/21/2021 17H,9834
09/21/2021 16H,9920
09/21/2021 15H,9934
09/21/2021 14H,9941
09/21/2021 13H,9750
09/21/2021 12H,9702
09/21/2021 11H,9715
09/21/2021 10H,9585
09/21/2021 09H,9441
09/21/2021 08H,9693
09/21/2021 07H,10060
09/21/2021 06H,10416
09/21/2021 05H,10514
09/21/2021 04H,11399
09/21/2021 03H,11317
09/21/2021 02H,11392
09/21/2021 01H,11026
09/21/2021 00H,10405
09/20/2021 23H,10197
09/20/2021 22H,10262
09/20/2021 21H,10150
09/20/2021 20H,9972
09/20/2021 19H,9959
09/20/2021 18H,8911
09/20/2021 17H,9403
09/20/2021 16H,9889
09/20/2021 15H,10135
09/20/2021 14H,10292
09/20/2021 13H,10094
09/20/2021 12H,9872
09/20/2021 11H,9711
09/20/2021 10H,9708
09/20/2021 09H,9601
09/20/2021 08H,9618
09/20/2021 07H,9651
09/20/2021 06H,10004
09/20/2021 05H,10493
09/20/2021 04H,10903
09/20/2021 03H,11466
09/20/2021 02H,11334
09/20/2021 01H,10774
09/20/2021 00H,10237
09/19/2021 23H,9672
09/19/2021 22H,9192
09/19/2021 21H,8855
09/19/2021 20H,8970
09/19/2021 19H,8918
09/19/2021 18H,8919
09/19/2021 17H,8891
09/19/2021 16H,8933
09/19/2021 15H,9414
09/19/2021 14H,9586
09/19/2021 13H,9728
09/19/2021 12H,9782
09/19/2021 11H,9941
09/19/2021 10H,9901
09/19/2021 09H,9657
09/19/2021 08H,9724
09/19/2021 07H,9711
09/19/2021 06H,9936
09/19/2021 05H,10594
09/19/2021 04H,10890
09/19/2021 03H,10663
09/19/2021 02H,10922
09/19/2021 01H,10747
09/19/2021 00H,10564
09/18/2021 23H,10196
09/18/2021 22H,9858
09/18/2021 21H,10117
09/18/2021 20H,10578
09/18/2021 19H,11094
09/18/2021 18H,11265
09/18/2021 17H,11174
09/18/2021 16H,10817
09/18/2021 15H,10212
09/18/2021 14H,10181
09/18/2021 13H,10253
09/18/2021 12H,10397
09/18/2021 11H,10426
09/18/2021 10H,10511
09/18/2021 09H,10613
09/18/2021 08H,10553
09/18/2021 07H,10492
09/18/2021 06H,10734
09/18/2021 05H,10763
09/18/2021 04H,10788
09/18/2021 03H,11353
09/18/2021 02H,11425
09/18/2021 01H,11316
09/18/2021 00H,11567
09/17/2021 23H,11495
09/17/2021 22H,11464
09/17/2021 21H,11227
09/17/2021 20H,10779
09/17/2021 19H,10426
09/17/2021 18H,10089
09/17/2021 17H,10022
09/17/2021 16H,10182
09/17/2021 15H,10337
09/17/2021 14H,10449
09/17/2021 13H,10385
09/17/2021 12H,10245
09/17/2021 11H,10140
09/17/2021 10H,10199
09/17/2021 09H,9644
09/17/2021 08H,10153
09/17/2021 07H,10054
09/17/2021 06H,10022
09/17/2021 05H,10545
09/17/2021 04H,10821
09/17/2021 03H,10824
09/17/2021 02H,10982
09/17/2021 01H,11349
09/17/2021 00H,11465
09/16/2021 23H,11134
09/16/2021 22H,11249
09/16/2021 21H,11274
09/16/2021 20H,11255
09/16/2021 19H,11482
09/16/2021 18H,11408
09/16/2021 17H,11628
09/16/2021 16H,11345
09/16/2021 15H,11524
09/16/2021 14H,11420
09/16/2021 13H,10817
09/16/2021 12H,10143
09/16/2021 11H,9408
09/16/2021 10H,9582
09/16/2021 09H,9569
09/16/2021 08H,9806
09/16/2021 07H,10158
09/16/2021 06H,10518
09/16/2021 05H,11088
09/16/2021 04H,11709
09/16/2021 03H,12186
09/16/2021 02H,12375
09/16/2021 01H,12540
09/16/2021 00H,12369
09/15/2021 23H,11863
09/15/2021 22H,11455
09/15/2021 21H,11164
09/15/2021 20H,10785
09/15/2021 19H,10196
09/15/2021 18H,9740
09/15/2021 17H,9744
09/15/2021 16H,10021
09/15/2021 15H,10358
09/15/2021 14H,10570
09/15/2021 13H,10899
09/15/2021 12H,10654
09/15/2021 11H,10395
09/15/2021 10H,10478
09/15/2021 09H,10577
09/15/2021 08H,10692
09/15/2021 07H,10794
09/15/2021 06H,10836
09/15/2021 05H,11352
09/15/2021 04H,11302
09/15/2021 03H,12220
09/15/2021 02H,12624
09/15/2021 01H,12796
09/15/2021 00H,12744
09/14/2021 23H,12759
09/14/2021 22H,12768
09/14/2021 21H,12757
09/14/2021 20H,12888
09/14/2021 19H,12926
09/14/2021 18H,12729
09/14/2021 17H,12495
09/14/2021 16H,12318
09/14/2021 15H,12476
09/14/2021 14H,12433
09/14/2021 13H,11781
09/14/2021 12H,11681
09/14/2021 11H,11247
09/14/2021 10H,11090
09/14/2021 09H,11232
09/14/2021 08H,11324
09/14/2021 07H,11406
09/14/2021 06H,12048
09/14/2021 05H,12764
09/14/2021 04H,12892
09/14/2021 03H,12966
09/14/2021 02H,13136
09/14/2021 01H,13106
09/14/2021 00H,13195
09/13/2021 23H,13196
09/13/2021 22H,12841
09/13/2021 21H,12312
09/13/2021 20H,11493
09/13/2021 19H,11344
09/13/2021 18H,11077
09/13/2021 17H,10852
09/13/2021 16H,10736
09/13/2021 15H,10847
09/13/2021 14H,11011
09/13/2021 13H,10776
09/13/2021 12H,10914
09/13/2021 11H,11309
09/13/2021 10H,11385
09/13/2021 09H,11239
09/13/2021 08H,11216
09/13/2021 07H,11255
09/13/2021 06H,11789
09/13/2021 05H,13083
09/13/2021 04H,13235
09/13/2021 03H,13191
09/13/2021 02H,13334
09/13/2021 01H,12769
09/13/2021 00H,12437
09/12/2021 23H,12127
09/12/2021 22H,12374
09/12/2021 21H,12392
09/12/2021 20H,12286
09/12/2021 19H,12212
09/12/2021 18H,11980
09/12/2021 17H,10932
09/12/2021 16H,11123
09/12/2021 15H,12310
09/12/2021 14H,11988
09/12/2021 13H,12024
09/12/2021 12H,12078
09/12/2021 11H,11807
09/12/2021 10H,11867
09/12/2021 09H,11907
09/12/2021 08H,11104
09/12/2021 07H,10930
09/12/2021 06H,10873
09/12/2021 05H,11715
09/12/2021 04H,12031
09/12/2021 03H,11817
09/12/2021 02H,12239
09/12/2021 01H,12605
09/12/2021 00H,12720
09/11/2021 23H,12857
09/11/2021 22H,12742
09/11/2021 21H,12561
09/11/2021 20H,12625
09/11/2021 19H,12402
09/11/2021 18H,12213
09/11/2021 17H,11772
09/11/2021 16H,11540
09/11/2021 15H,11457
09/11/2021 14H,11510
09/11/2021 13H,11296
09/11/2021 12H,11056
09/11/2021 11H,10662
09/11/2021 10H,10364
09/11/2021 09H,10453
09/11/2021 08H,10921
09/11/2021 07H,11299
09/11/2021 06H,11599
09/11/2021 05H,11739
09/11/2021 04H,12038
09/11/2021 03H,12626
09/11/2021 02H,13299
09/11/2021 01H,13755
09/11/2021 00H,13931
09/10/2021 23H,13761
09/10/2021 22H,13485
09/10/2021 21H,13316
09/10/2021 20H,13466
09/10/2021 19H,13303
09/10/2021 18H,13247
09/10/2021 17H,13532
09/10/2021 16H,13434
09/10/2021 15H,13256
09/10/2021 14H,13395
09/10/2021 13H,13276
09/10/2021 12H,13046
09/10/2021 11H,12816
09/10/2021 10H,12764
09/10/2021 09H,12859
09/10/2021 08H,12908
09/10/2021 07H,12736
09/10/2021 06H,12880
09/10/2021 05H,13107
09/10/2021 04H,13446
09/10/2021 03H,13626
09/10/2021 02H,14071
09/10/2021 01H,14264
09/10/2021 00H,14106
09/9/2021 23H,14028
09/9/2021 22H,13696
09/9/2021 21H,13157
09/9/2021 20H,13095
09/9/2021 19H,13024
09/9/2021 18H,12826
09/9/2021 17H,12559
09/9/2021 16H,12729
09/9/2021 15H,12874
09/9/2021 14H,13121
09/9/2021 13H,13168
09/9/2021 12H,13000
09/9/2021 11H,12630
09/9/2021 10H,12465
09/9/2021 09H,12505
09/9/2021 08H,12365
09/9/2021 07H,12478
09/9/2021 06H,12518
09/9/2021 05H,12654
09/9/2021 04H,12874
09/9/2021 03H,13360
09/9/2021 02H,13761
09/9/2021 01H,13908
09/9/2021 00H,13950
09/8/2021 23H,13892
09/8/2021 22H,13741
09/8/2021 21H,13734
09/8/2021 20H,13616
09/8/2021 19H,13155
09/8/2021 18H,12673
09/8/2021 17H,12135
09/8/2021 16H,12195
09/8/2021 15H,12064
09/8/2021 14H,11911
09/8/2021 13H,11786
09/8/2021 12H,11773
09/8/2021 11H,11736
09/8/2021 10H,11650
09/8/2021 09H,11710
09/8/2021 08H,11933
09/8/2021 07H,12553
09/8/2021 06H,12768
09/8/2021 05H,13007
09/8/2021 04H,13330
09/8/2021 03H,13402
09/8/2021 02H,13339
09/8/2021 01H,13163
09/8/2021 00H,13028
09/7/2021 23H,12940
09/7/2021 22H,12798
09/7/2021 21H,12732
09/7/2021 20H,12871
09/7/2021 19H,12605
09/7/2021 18H,12438
09/7/2021 17H,11903
09/7/2021 16H,11209
09/7/2021 15H,11621
09/7/2021 14H,12015
09/7/2021 13H,12163
09/7/2021 12H,11975
09/7/2021 11H,11994
09/7/2021 10H,12324
09/7/2021 09H,12038
09/7/2021 08H,11962
09/7/2021 07H,12154
09/7/2021 06H,12348
09/7/2021 05H,12721
09/7/2021 04H,12913
09/7/2021 03H,12811
09/7/2021 02H,12558
09/7/2021 01H,12310
09/7/2021 00H,12318
09/6/2021 23H,11975
09/6/2021 22H,11936
09/6/2021 21H,11990
09/6/2021 20H,11837
09/6/2021 19H,11545
09/6/2021 18H,11435
09/6/2021 17H,11082
09/6/2021 16H,10864
09/6/2021 15H,10796
09/6/2021 14H,11180
09/6/2021 13H,11637
09/6/2021 12H,11580
09/6/2021 11H,11364
09/6/2021 10H,11610
09/6/2021 09H,11636
09/6/2021 08H,11737
09/6/2021 07H,12138
09/6/2021 06H,12522
09/6/2021 05H,12769
09/6/2021 04H,12886
09/6/2021 03H,12867
09/6/2021 02H,13083
09/6/2021 01H,12824
09/6/2021 00H,12209
09/5/2021 23H,11768
09/5/2021 22H,12005
09/5/2021 21H,12083
09/5/2021 20H,11908
09/5/2021 19H,11759
09/5/2021 18H,11439
09/5/2021 17H,10680
09/5/2021 16H,10559
09/5/2021 15H,10778
09/5/2021 14H,10956
09/5/2021 13H,11517
09/5/2021 12H,11477
09/5/2021 11H,11343
09/5/2021 10H,11036
09/5/2021 09H,11067
09/5/2021 08H,11027
09/5/2021 07H,11277
09/5/2021 06H,11621
09/5/2021 05H,11956
09/5/2021 04H,12300
09/5/2021 03H,12583
09/5/2021 02H,12472
09/5/2021 01H,12462
09/5/2021 00H,12441
09/4/2021 23H,12133
09/4/2021 22H,11885
09/4/2021 21H,11557
09/4/2021 20H,11531
09/4/2021 19H,11604
09/4/2021 18H,11487
09/4/2021 17H,11469
09/4/2021 16H,11564
09/4/2021 15H,11755
09/4/2021 14H,12099
09/4/2021 13H,12344
09/4/2021 12H,12423
09/4/2021 11H,12397
09/4/2021 10H,12388
09/4/2021 09H,12308
09/4/2021 08H,12425
09/4/2021 07H,12425
09/4/2021 06H,12669
09/4/2021 05H,12761
09/4/2021 04H,13000
09/4/2021 03H,12742
09/4/2021 02H,12875
09/4/2021 01H,12853
09/4/2021 00H,13279
09/3/2021 23H,13226
09/3/2021 22H,13104
09/3/2021 21H,13500
09/3/2021 20H,13421
09/3/2021 19H,13308
09/3/2021 18H,13295
09/3/2021 17H,13225
09/3/2021 16H,13470
09/3/2021 15H,13628
09/3/2021 14H,13711
09/3/2021 13H,14002
09/3/2021 12H,13744
09/3/2021 11H,13432
09/3/2021 10H,13486
09/3/2021 09H,13315
09/3/2021 08H,12960
09/3/2021 07H,12831
09/3/2021 06H,12974
09/3/2021 05H,13082
09/3/2021 04H,13720
09/3/2021 03H,13727
09/3/2021 02H,14028
09/3/2021 01H,14400
09/3/2021 00H,14323
09/2/2021 23H,14319
09/2/2021 22H,14356
09/2/2021 21H,14247
09/2/2021 20H,14078
09/2/2021 19H,13935
09/2/2021 18H,13410
09/2/2021 17H,12708
09/2/2021 16H,12634
09/2/2021 15H,12695
09/2/2021 14H,12862
09/2/2021 13H,13024
09/2/2021 12H,12905
09/2/2021 11H,13188
09/2/2021 10H,13303
09/2/2021 09H,12990
09/2/2021 08H,12966
09/2/2021 07H,12899
09/2/2021 06H,12417
09/2/2021 05H,12337
09/2/2021 04H,12393
09/2/2021 03H,12546
09/2/2021 02H,12610
09/2/2021 01H,12507
09/2/2021 00H,13028
09/1/2021 23H,13105
09/1/2021 22H,13119
09/1/2021 21H,13116
09/1/2021 20H,12798
09/1/2021 19H,12453
09/1/2021 18H,12344
09/1/2021 17H,13138
09/1/2021 16H,13633
09/1/2021 15H,13249
09/1/2021 14H,12388
09/1/2021 13H,11914
09/1/2021 12H,11729
09/1/2021 11H,11826
09/1/2021 10H,11831
09/1/2021 09H,11838
09/1/2021 08H,11809
09/1/2021 07H,12204
09/1/2021 06H,12343
09/1/2021 05H,12373
09/1/2021 04H,12426
09/1/2021 03H,13019
09/1/2021 02H,13729
09/1/2021 01H,13575
09/1/2021 00H,13646
08/31/2021 23H,13627
08/31/2021 22H,13761
08/31/2021 21H,13769
08/31/2021 20H,13792
08/31/2021 19H,13627
08/31/2021 18H,13233
08/31/2021 17H,13056
08/31/2021 16H,13162
08/31/2021 15H,12968
08/31/2021 14H,12636
08/31/2021 13H,12425
08/31/2021 12H,11932
08/31/2021 11H,11683
08/31/2021 10H,11767
08/31/2021 09H,11741
08/31/2021 08H,11963
08/31/2021 07H,12178
08/31/2021 06H,12368
08/31/2021 05H,12826
08/31/2021 04H,13925
08/31/2021 03H,14133
08/31/2021 02H,14176
08/31/2021 01H,14080
08/31/2021 00H,14124
08/30/2021 23H,14044
08/30/2021 22H,13930
08/30/2021 21H,13927
08/30/2021 20H,13802
08/30/2021 19H,13566
08/30/2021 18H,12992
08/30/2021 17H,13077
08/30/2021 16H,12884
08/30/2021 15H,12980
08/30/2021 14H,12988
08/30/2021 13H,13454
08/30/2021 12H,13076
08/30/2021 11H,12921
08/30/2021 10H,12689
08/30/2021 09H,12805
08/30/2021 08H,13024
08/30/2021 07H,13371
08/30/2021 06H,13525
08/30/2021 05H,13492
08/30/2021 04H,13683
08/30/2021 03H,14077
08/30/2021 02H,14311
08/30/2021 01H,14337
08/30/2021 00H,14437
08/29/2021 23H,14324
08/29/2021 22H,14121
08/29/2021 21H,13975
08/29/2021 20H,13731
08/29/2021 19H,13433
08/29/2021 18H,12901
08/29/2021 17H,12508
08/29/2021 16H,12366
08/29/2021 15H,11926
08/29/2021 14H,11799
08/29/2021 13H,11812
08/29/2021 12H,11767
08/29/2021 11H,11904
08/29/2021 10H,11975
08/29/2021 09H,11982
08/29/2021 08H,11878
08/29/2021 07H,12169
08/29/2021 06H,12114
08/29/2021 05H,12032
08/29/2021 04H,12165
08/29/2021 03H,12858
08/29/2021 02H,13463
08/29/2021 01H,13480
08/29/2021 00H,13658
08/28/2021 23H,13495
08/28/2021 22H,13121
08/28/2021 21H,12862
08/28/2021 20H,12920
08/28/2021 19H,13217
08/28/2021 18H,12920
08/28/2021 17H,12207
08/28/2021 16H,11543
08/28/2021 15H,11251
08/28/2021 14H,11083
08/28/2021 13H,11184
08/28/2021 12H,11232
08/28/2021 11H,11239
08/28/2021 10H,11281
08/28/2021 09H,11276
08/28/2021 08H,11151
08/28/2021 07H,11173
08/28/2021 06H,11264
08/28/2021 05H,11473
08/28/2021 04H,12015
08/28/2021 03H,12119
08/28/2021 02H,12476
08/28/2021 01H,12521
08/28/2021 00H,12434
08/27/2021 23H,12469
08/27/2021 22H,12338
08/27/2021 21H,12612
08/27/2021 20H,12876
08/27/2021 19H,13285
08/27/2021 18H,13013
08/27/2021 17H,12486
08/27/2021 16H,11392
08/27/2021 15H,11004
08/27/2021 14H,11084
08/27/2021 13H,11110
08/27/2021 12H,10927
08/27/2021 11H,10600
08/27/2021 10H,10597
08/27/2021 09H,10479
08/27/2021 08H,10298
08/27/2021 07H,10358
08/27/2021 06H,10424
08/27/2021 05H,10896
08/27/2021 04H,11199
08/27/2021 03H,11506
08/27/2021 02H,11884
08/27/2021 01H,11760
08/27/2021 00H,11866
08/26/2021 23H,12219
08/26/2021 22H,11871
08/26/2021 21H,11967
08/26/2021 20H,11745
08/26/2021 19H,11709
08/26/2021 18H,11913
08/26/2021 17H,12117
08/26/2021 16H,11973
08/26/2021 15H,11540
08/26/2021 14H,10626
08/26/2021 13H,10875
08/26/2021 12H,10630
08/26/2021 11H,10323
08/26/2021 10H,10378
08/26/2021 09H,10423
08/26/2021 08H,10460
08/26/2021 07H,10425
08/26/2021 06H,10523
08/26/2021 05H,10933
08/26/2021 04H,11913
08/26/2021 03H,12193
08/26/2021 02H,12098
08/26/2021 01H,11909
08/26/2021 00H,11568
08/25/2021 23H,11728
08/25/2021 22H,11739
08/25/2021 21H,11915
08/25/2021 20H,12471
08/25/2021 19H,12504
08/25/2021 18H,12173
08/25/2021 17H,11223
08/25/2021 16H,10751
08/25/2021 15H,10509
08/25/2021 14H,10584
08/25/2021 13H,11121
08/25/2021 12H,11240
08/25/2021 11H,11097
08/25/2021 10H,10965
08/25/2021 09H,10599
08/25/2021 08H,10536
08/25/2021 07H,10787
08/25/2021 06H,11147
08/25/2021 05H,11605
08/25/2021 04H,13024
08/25/2021 03H,13485
08/25/2021 02H,13736
08/25/2021 01H,13839
08/25/2021 00H,13792
08/24/2021 23H,13266
08/24/2021 22H,13183
