Net generation from other for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.OTH.H
19:19:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.OTH.H megawatthours
01/24/2019 08H,936
01/24/2019 07H,930
01/24/2019 06H,941
01/24/2019 05H,928
01/24/2019 04H,933
01/24/2019 03H,946
01/24/2019 02H,942
01/24/2019 01H,925
01/24/2019 00H,924
01/23/2019 23H,936
01/23/2019 22H,943
01/23/2019 21H,969
01/23/2019 20H,958
01/23/2019 19H,977
01/23/2019 18H,958
01/23/2019 17H,937
01/23/2019 16H,948
01/23/2019 15H,954
01/23/2019 14H,950
01/23/2019 13H,934
01/23/2019 12H,934
01/23/2019 11H,943
01/23/2019 10H,929
01/23/2019 09H,921
01/23/2019 08H,943
01/23/2019 07H,952
01/23/2019 06H,988
01/23/2019 05H,991
01/23/2019 04H,993
01/23/2019 03H,987
01/23/2019 02H,981
01/23/2019 01H,980
01/23/2019 00H,998
01/22/2019 23H,1005
01/22/2019 22H,1000
01/22/2019 21H,1006
01/22/2019 20H,1001
01/22/2019 19H,1002
01/22/2019 18H,1003
01/22/2019 17H,1002
01/22/2019 16H,1002
01/22/2019 15H,996
01/22/2019 14H,990
01/22/2019 13H,988
01/22/2019 12H,986
01/22/2019 11H,1000
01/22/2019 10H,988
01/22/2019 09H,993
01/22/2019 08H,997
01/22/2019 07H,1007
01/22/2019 06H,1016
01/22/2019 05H,994
01/22/2019 04H,961
01/22/2019 03H,1013
01/22/2019 02H,1013
01/22/2019 01H,1003
01/22/2019 00H,987
01/21/2019 23H,995
01/21/2019 22H,996
01/21/2019 21H,986
01/21/2019 20H,998
01/21/2019 19H,998
01/21/2019 18H,1003
01/21/2019 17H,1013
01/21/2019 16H,1009
01/21/2019 15H,1014
01/21/2019 14H,1000
01/21/2019 13H,986
01/21/2019 12H,974
01/21/2019 11H,980
01/21/2019 10H,948
01/21/2019 09H,977
01/21/2019 08H,1001
01/21/2019 07H,1004
01/21/2019 06H,1013
01/21/2019 05H,996
01/21/2019 04H,988
01/21/2019 03H,980
01/21/2019 02H,984
01/21/2019 01H,966
01/21/2019 00H,953
01/20/2019 23H,956
01/20/2019 22H,952
01/20/2019 21H,991
01/20/2019 20H,1012
01/20/2019 19H,1011
01/20/2019 18H,1013
01/20/2019 17H,1028
01/20/2019 16H,1025
01/20/2019 15H,1027
01/20/2019 14H,1023
01/20/2019 13H,1016
01/20/2019 12H,1012
01/20/2019 11H,1015
01/20/2019 10H,1037
01/20/2019 09H,1035
01/20/2019 08H,1032
01/20/2019 07H,1022
01/20/2019 06H,1082
01/20/2019 05H,991
01/20/2019 04H,1020
01/20/2019 03H,1011
01/20/2019 02H,1015
01/20/2019 01H,1009
01/20/2019 00H,995
01/19/2019 23H,997
01/19/2019 22H,1021
01/19/2019 21H,1028
01/19/2019 20H,1035
01/19/2019 19H,1035
01/19/2019 18H,1046
01/19/2019 17H,1036
01/19/2019 16H,1044
01/19/2019 15H,1039
01/19/2019 14H,1044
01/19/2019 13H,1045
01/19/2019 12H,1033
01/19/2019 11H,1044
01/19/2019 10H,1040
01/19/2019 09H,1040
01/19/2019 08H,1041
01/19/2019 07H,1047
01/19/2019 06H,1058
01/19/2019 05H,1040
01/19/2019 04H,1032
01/19/2019 03H,1015
01/19/2019 02H,1011
01/19/2019 01H,975
01/19/2019 00H,974
01/18/2019 23H,975
01/18/2019 22H,980
01/18/2019 21H,966
01/18/2019 20H,971
01/18/2019 19H,979
01/18/2019 18H,982
01/18/2019 17H,987
01/18/2019 16H,960
01/18/2019 15H,959
01/18/2019 14H,959
01/18/2019 13H,941
01/18/2019 12H,935
01/18/2019 11H,919
01/18/2019 10H,925
01/18/2019 09H,932
01/18/2019 08H,926
01/18/2019 07H,928
01/18/2019 06H,933
01/18/2019 05H,935
01/18/2019 04H,926
01/18/2019 03H,922
01/18/2019 02H,912
01/18/2019 01H,924
01/18/2019 00H,926
01/17/2019 23H,927
01/17/2019 22H,926
01/17/2019 21H,916
01/17/2019 20H,903
01/17/2019 19H,936
01/17/2019 18H,942
01/17/2019 17H,941
01/17/2019 16H,915
01/17/2019 15H,916
01/17/2019 14H,926
01/17/2019 13H,901
01/17/2019 12H,893
01/17/2019 11H,890
01/17/2019 10H,917
01/17/2019 09H,890
01/17/2019 08H,880
01/17/2019 07H,873
01/17/2019 06H,863
01/17/2019 05H,851
01/17/2019 04H,910
01/17/2019 03H,900
01/17/2019 02H,901
01/17/2019 01H,904
01/17/2019 00H,888
01/16/2019 23H,894
01/16/2019 22H,897
01/16/2019 21H,906
01/16/2019 20H,914
01/16/2019 19H,910
01/16/2019 18H,938
01/16/2019 17H,931
01/16/2019 16H,920
01/16/2019 15H,916
01/16/2019 14H,907
01/16/2019 13H,897
01/16/2019 12H,894
01/16/2019 11H,892
01/16/2019 10H,879
01/16/2019 09H,888
01/16/2019 08H,901
01/16/2019 07H,913
01/16/2019 06H,937
01/16/2019 05H,938
01/16/2019 04H,946
01/16/2019 03H,927
01/16/2019 02H,928
01/16/2019 01H,917
01/16/2019 00H,907
01/15/2019 23H,901
01/15/2019 22H,930
01/15/2019 21H,942
01/15/2019 20H,926
01/15/2019 19H,943
01/15/2019 18H,964
01/15/2019 17H,959
01/15/2019 16H,954
01/15/2019 15H,967
01/15/2019 14H,945
01/15/2019 13H,941
01/15/2019 12H,941
01/15/2019 11H,947
01/15/2019 10H,934
01/15/2019 09H,945
01/15/2019 08H,942
01/15/2019 07H,942
01/15/2019 06H,941
01/15/2019 05H,962
01/15/2019 04H,1015
01/15/2019 03H,1013
01/15/2019 02H,1014
01/15/2019 01H,1022
01/15/2019 00H,1017
01/14/2019 23H,997
01/14/2019 22H,987
01/14/2019 21H,993
01/14/2019 20H,1006
01/14/2019 19H,1007
01/14/2019 18H,996
01/14/2019 17H,1000
01/14/2019 16H,1002
01/14/2019 15H,993
01/14/2019 14H,970
01/14/2019 13H,980
01/14/2019 12H,966
01/14/2019 11H,959
01/14/2019 10H,946
01/14/2019 09H,965
01/14/2019 08H,1065
01/14/2019 07H,1071
01/14/2019 06H,1076
01/14/2019 05H,1078
01/14/2019 04H,1077
01/14/2019 03H,1064
01/14/2019 02H,1058
01/14/2019 01H,1050
01/14/2019 00H,1049
01/13/2019 23H,1047
01/13/2019 22H,1054
01/13/2019 21H,1059
01/13/2019 20H,1059
01/13/2019 19H,1066
01/13/2019 18H,1078
01/13/2019 17H,1077
01/13/2019 16H,1075
01/13/2019 15H,1107
01/13/2019 14H,1114
01/13/2019 13H,1108
01/13/2019 12H,1113
01/13/2019 11H,1115
01/13/2019 10H,1110
01/13/2019 09H,1093
01/13/2019 08H,1075
01/13/2019 07H,1079
01/13/2019 06H,1085
01/13/2019 05H,1110
01/13/2019 04H,1104
01/13/2019 03H,1096
01/13/2019 02H,1092
01/13/2019 01H,1084
01/13/2019 00H,1084
01/12/2019 23H,1083
01/12/2019 22H,1090
01/12/2019 21H,1091
01/12/2019 20H,1106
01/12/2019 19H,1102
01/12/2019 18H,1112
01/12/2019 17H,1103
01/12/2019 16H,1119
01/12/2019 15H,1116
01/12/2019 14H,1104
01/12/2019 13H,1090
01/12/2019 12H,1081
01/12/2019 11H,1085
01/12/2019 10H,1083
01/12/2019 09H,1075
01/12/2019 08H,1018
01/12/2019 07H,1041
01/12/2019 06H,1054
01/12/2019 05H,1035
01/12/2019 04H,1097
01/12/2019 03H,1099
01/12/2019 02H,1072
01/12/2019 01H,1057
01/12/2019 00H,1042
01/11/2019 23H,1035
01/11/2019 22H,1080
01/11/2019 21H,1073
01/11/2019 20H,1076
01/11/2019 19H,1072
01/11/2019 18H,1062
01/11/2019 17H,1077
01/11/2019 16H,1075
01/11/2019 15H,1083
01/11/2019 14H,1065
01/11/2019 13H,1039
01/11/2019 12H,1044
01/11/2019 11H,1025
01/11/2019 10H,1032
01/11/2019 09H,1029
01/11/2019 08H,1029
01/11/2019 07H,1045
01/11/2019 06H,1051
01/11/2019 05H,1035
01/11/2019 04H,1022
01/11/2019 03H,1014
01/11/2019 02H,986
01/11/2019 01H,943
01/11/2019 00H,967
01/10/2019 23H,997
01/10/2019 22H,979
01/10/2019 21H,985
01/10/2019 20H,985
01/10/2019 19H,978
01/10/2019 18H,1011
01/10/2019 17H,1051
01/10/2019 16H,1066
01/10/2019 15H,1047
01/10/2019 14H,1058
01/10/2019 13H,1046
01/10/2019 12H,1052
01/10/2019 11H,1041
01/10/2019 10H,1041
01/10/2019 09H,1055
01/10/2019 08H,1085
01/10/2019 07H,1072
01/10/2019 06H,1070
01/10/2019 05H,1056
01/10/2019 04H,998
01/10/2019 03H,941
01/10/2019 02H,943
01/10/2019 01H,949
01/10/2019 00H,925
01/9/2019 23H,940
01/9/2019 22H,995
01/9/2019 21H,1005
01/9/2019 20H,1008
01/9/2019 19H,1013
01/9/2019 18H,1002
01/9/2019 17H,1001
01/9/2019 16H,1003
01/9/2019 15H,1005
01/9/2019 14H,1027
01/9/2019 13H,940
01/9/2019 12H,1044
01/9/2019 11H,1050
01/9/2019 10H,1060
01/9/2019 09H,1063
01/9/2019 08H,1074
01/9/2019 07H,1034
01/9/2019 06H,1053
01/9/2019 05H,1056
01/9/2019 04H,1030
01/9/2019 03H,1008
01/9/2019 02H,1005
01/9/2019 01H,1053
01/9/2019 00H,1048
01/8/2019 23H,1047
01/8/2019 22H,1053
01/8/2019 21H,1038
01/8/2019 20H,991
01/8/2019 19H,1056
01/8/2019 18H,1068
01/8/2019 17H,1083
01/8/2019 16H,1093
01/8/2019 15H,1094
01/8/2019 14H,1085
01/8/2019 13H,1100
01/8/2019 12H,1090
01/8/2019 11H,1087
01/8/2019 10H,1087
01/8/2019 09H,1063
01/8/2019 08H,1082
01/8/2019 07H,1090
01/8/2019 06H,1097
01/8/2019 05H,1110
01/8/2019 04H,1096
01/8/2019 03H,1133
01/8/2019 02H,1130
01/8/2019 01H,1121
01/8/2019 00H,1115
01/7/2019 23H,1096
01/7/2019 22H,1100
01/7/2019 21H,1095
01/7/2019 20H,1092
01/7/2019 19H,1086
01/7/2019 18H,1074
01/7/2019 17H,1081
01/7/2019 16H,1079
01/7/2019 15H,1079
01/7/2019 14H,1086
01/7/2019 13H,1096
01/7/2019 12H,1084
01/7/2019 11H,1089
01/7/2019 10H,1075
01/7/2019 09H,1088
01/7/2019 08H,1070
01/7/2019 07H,1061
01/7/2019 06H,1040
01/7/2019 05H,1036
01/7/2019 04H,1042
01/7/2019 03H,1030
01/7/2019 02H,1043
01/7/2019 01H,1043
01/7/2019 00H,1050
01/6/2019 23H,1037
01/6/2019 22H,1049
01/6/2019 21H,1033
01/6/2019 20H,1041
01/6/2019 19H,1027
01/6/2019 18H,1024
01/6/2019 17H,1026
01/6/2019 16H,1025
01/6/2019 15H,1029
01/6/2019 14H,1054
01/6/2019 13H,1058
01/6/2019 12H,1079
01/6/2019 11H,1109
01/6/2019 10H,1094
01/6/2019 09H,1111
01/6/2019 08H,1097
01/6/2019 07H,1086
01/6/2019 06H,1088
01/6/2019 05H,1091
01/6/2019 04H,1083
01/6/2019 03H,1081
01/6/2019 02H,1112
01/6/2019 01H,1099
01/6/2019 00H,1089
01/5/2019 23H,1094
01/5/2019 22H,1108
01/5/2019 21H,1101
01/5/2019 20H,1120
01/5/2019 19H,1132
01/5/2019 18H,1141
01/5/2019 17H,1140
01/5/2019 16H,1135
01/5/2019 15H,1138
01/5/2019 14H,1116
01/5/2019 13H,1109
01/5/2019 12H,1112
01/5/2019 11H,1116
01/5/2019 10H,1115
01/5/2019 09H,1124
01/5/2019 08H,1111
01/5/2019 07H,1101
01/5/2019 06H,1113
01/5/2019 05H,1111
01/5/2019 04H,1123
01/5/2019 03H,1119
01/5/2019 02H,1117
01/5/2019 01H,1110
01/5/2019 00H,1091
01/4/2019 23H,1095
01/4/2019 22H,1091
01/4/2019 21H,1096
01/4/2019 20H,1116
01/4/2019 19H,1112
01/4/2019 18H,1103
01/4/2019 17H,1112
01/4/2019 16H,1132
01/4/2019 15H,1128
01/4/2019 14H,1112
01/4/2019 13H,1115
01/4/2019 12H,1107
01/4/2019 11H,1105
01/4/2019 10H,1096
01/4/2019 09H,1104
01/4/2019 08H,1108
01/4/2019 07H,1126
01/4/2019 06H,1081
01/4/2019 05H,1117
01/4/2019 04H,1118
01/4/2019 03H,1116
01/4/2019 02H,1112
01/4/2019 01H,1098
01/4/2019 00H,1008
01/3/2019 23H,1008
01/3/2019 22H,1001
01/3/2019 21H,1026
01/3/2019 20H,1016
01/3/2019 19H,1025
01/3/2019 18H,1023
01/3/2019 17H,1031
01/3/2019 16H,1043
01/3/2019 15H,1046
01/3/2019 14H,1044
01/3/2019 13H,1055
01/3/2019 12H,1052
01/3/2019 11H,1042
01/3/2019 10H,1046
01/3/2019 09H,1046
01/3/2019 08H,1049
01/3/2019 07H,1047
01/3/2019 06H,1063
01/3/2019 05H,1065
01/3/2019 04H,1061
01/3/2019 03H,1051
01/3/2019 02H,1052
01/3/2019 01H,1045
01/3/2019 00H,1051
01/2/2019 23H,1046
01/2/2019 22H,1048
01/2/2019 21H,1041
01/2/2019 20H,1051
01/2/2019 19H,1060
01/2/2019 18H,1079
01/2/2019 17H,1072
01/2/2019 16H,1065
01/2/2019 15H,1065
01/2/2019 14H,1049
01/2/2019 13H,1045
01/2/2019 12H,1045
01/2/2019 11H,1043
01/2/2019 10H,1061
01/2/2019 09H,1059
01/2/2019 08H,1076
01/2/2019 07H,1056
01/2/2019 06H,1058
01/2/2019 05H,1051
01/2/2019 04H,1059
01/2/2019 03H,1064
01/2/2019 02H,1056
01/2/2019 01H,1054
01/2/2019 00H,1053
01/1/2019 23H,1033
01/1/2019 22H,1037
01/1/2019 21H,1049
01/1/2019 20H,1046
01/1/2019 19H,1048
01/1/2019 18H,1055
01/1/2019 17H,1063
01/1/2019 16H,1055
01/1/2019 15H,1060
01/1/2019 14H,1049
01/1/2019 13H,1053
01/1/2019 12H,1052
01/1/2019 11H,1061
01/1/2019 10H,1062
01/1/2019 09H,1065
01/1/2019 08H,1021
01/1/2019 07H,1045
01/1/2019 06H,1055
01/1/2019 05H,1055
01/1/2019 04H,1052
01/1/2019 03H,1052
01/1/2019 02H,1043
01/1/2019 01H,1048
01/1/2019 00H,1041
12/31/2018 23H,1054
12/31/2018 22H,1042
12/31/2018 21H,1040
12/31/2018 20H,1045
12/31/2018 19H,1036
12/31/2018 18H,1038
12/31/2018 17H,1048
12/31/2018 16H,1040
12/31/2018 15H,1047
12/31/2018 14H,1020
12/31/2018 13H,1022
12/31/2018 12H,1014
12/31/2018 11H,1016
12/31/2018 10H,1018
12/31/2018 09H,989
12/31/2018 08H,992
12/31/2018 07H,992
12/31/2018 06H,995
12/31/2018 05H,983
12/31/2018 04H,996
12/31/2018 03H,977
12/31/2018 02H,972
12/31/2018 01H,959
12/31/2018 00H,978
12/30/2018 23H,982
12/30/2018 22H,988
12/30/2018 21H,1000
12/30/2018 20H,997
12/30/2018 19H,984
12/30/2018 18H,976
12/30/2018 17H,984
12/30/2018 16H,980
12/30/2018 15H,993
12/30/2018 14H,1000
12/30/2018 13H,1008
12/30/2018 12H,1027
12/30/2018 11H,1018
12/30/2018 10H,1030
12/30/2018 09H,1029
12/30/2018 08H,989
12/30/2018 07H,1013
12/30/2018 06H,1029
12/30/2018 05H,1041
12/30/2018 04H,1041
12/30/2018 03H,1036
12/30/2018 02H,1024
12/30/2018 01H,1019
12/30/2018 00H,996
12/29/2018 23H,1022
12/29/2018 22H,1026
12/29/2018 21H,1019
12/29/2018 20H,1028
12/29/2018 19H,1013
12/29/2018 18H,1009
12/29/2018 17H,1000
12/29/2018 16H,986
12/29/2018 15H,976
12/29/2018 14H,976
12/29/2018 13H,979
12/29/2018 12H,987
12/29/2018 11H,1004
12/29/2018 10H,1021
12/29/2018 09H,1020
12/29/2018 08H,1021
12/29/2018 07H,1023
12/29/2018 06H,1032
12/29/2018 05H,1031
12/29/2018 04H,1045
12/29/2018 03H,1056
12/29/2018 02H,1050
12/29/2018 01H,1044
12/29/2018 00H,1037
12/28/2018 23H,1024
12/28/2018 22H,1040
12/28/2018 21H,1034
12/28/2018 20H,1030
12/28/2018 19H,1029
12/28/2018 18H,1046
12/28/2018 17H,1015
12/28/2018 16H,1049
12/28/2018 15H,1047
12/28/2018 14H,1044
12/28/2018 13H,1040
12/28/2018 12H,1032
12/28/2018 11H,1015
12/28/2018 10H,1032
12/28/2018 09H,1031
12/28/2018 08H,1034
12/28/2018 07H,1029
12/28/2018 06H,1033
12/28/2018 05H,1017
12/28/2018 04H,1006
12/28/2018 03H,1033
12/28/2018 02H,1034
12/28/2018 01H,1034
12/28/2018 00H,1031
12/27/2018 23H,1023
12/27/2018 22H,1029
12/27/2018 21H,1028
12/27/2018 20H,1015
12/27/2018 19H,1017
12/27/2018 18H,978
12/27/2018 17H,996
12/27/2018 16H,1002
12/27/2018 15H,968
12/27/2018 14H,950
12/27/2018 13H,976
12/27/2018 12H,1015
12/27/2018 11H,1015
12/27/2018 10H,1021
12/27/2018 09H,1033
12/27/2018 08H,1020
12/27/2018 07H,1027
12/27/2018 06H,1053
12/27/2018 05H,1055
12/27/2018 04H,1039
12/27/2018 03H,1042
12/27/2018 02H,1042
12/27/2018 01H,1038
12/27/2018 00H,1043
12/26/2018 23H,1047
12/26/2018 22H,1047
12/26/2018 21H,1057
12/26/2018 20H,1059
12/26/2018 19H,1080
12/26/2018 18H,1073
12/26/2018 17H,1070
12/26/2018 16H,1073
12/26/2018 15H,1059
12/26/2018 14H,1044
12/26/2018 13H,1049
12/26/2018 12H,1052
12/26/2018 11H,1038
12/26/2018 10H,1051
12/26/2018 09H,1058
12/26/2018 08H,1051
12/26/2018 07H,1040
12/26/2018 06H,1050
12/26/2018 05H,1051
12/26/2018 04H,1053
12/26/2018 03H,1047
12/26/2018 02H,1035
12/26/2018 01H,1026
12/26/2018 00H,1021
12/25/2018 23H,1017
12/25/2018 22H,1025
12/25/2018 21H,1013
12/25/2018 20H,1011
12/25/2018 19H,1023
12/25/2018 18H,1025
12/25/2018 17H,1023
12/25/2018 16H,1022
12/25/2018 15H,1020
12/25/2018 14H,1022
12/25/2018 13H,1020
12/25/2018 12H,1019
12/25/2018 11H,1020
12/25/2018 10H,1026
12/25/2018 09H,1021
12/25/2018 08H,1019
12/25/2018 07H,1023
12/25/2018 06H,1035
12/25/2018 05H,1027
12/25/2018 04H,1034
12/25/2018 03H,1032
12/25/2018 02H,1029
12/25/2018 01H,1022
12/25/2018 00H,1010
12/24/2018 23H,999
12/24/2018 22H,1011
12/24/2018 21H,1009
12/24/2018 20H,1011
12/24/2018 19H,1022
12/24/2018 18H,1037
12/24/2018 17H,1037
12/24/2018 16H,1037
12/24/2018 15H,1005
12/24/2018 14H,1001
12/24/2018 13H,1011
12/24/2018 12H,1006
12/24/2018 11H,1011
12/24/2018 10H,998
12/24/2018 09H,1005
12/24/2018 08H,1006
12/24/2018 07H,1000
12/24/2018 06H,1058
12/24/2018 05H,955
12/24/2018 04H,1003
12/24/2018 03H,1002
12/24/2018 02H,1010
12/24/2018 01H,988
12/24/2018 00H,966
12/23/2018 23H,962
12/23/2018 22H,967
12/23/2018 21H,958
12/23/2018 20H,958
12/23/2018 19H,960
12/23/2018 18H,973
12/23/2018 17H,971
12/23/2018 16H,983
12/23/2018 15H,975
12/23/2018 14H,1010
12/23/2018 13H,1038
12/23/2018 12H,1029
12/23/2018 11H,1004
12/23/2018 10H,1006
12/23/2018 09H,1002
12/23/2018 08H,991
12/23/2018 07H,990
12/23/2018 06H,994
12/23/2018 05H,987
12/23/2018 04H,1001
12/23/2018 03H,1018
12/23/2018 02H,1025
12/23/2018 01H,1006
12/23/2018 00H,1002
12/22/2018 23H,1001
12/22/2018 22H,1041
12/22/2018 21H,1067
12/22/2018 20H,1069
12/22/2018 19H,1079
12/22/2018 18H,1085
12/22/2018 17H,1081
12/22/2018 16H,1075
12/22/2018 15H,1075
12/22/2018 14H,1074
12/22/2018 13H,1069
12/22/2018 12H,1067
12/22/2018 11H,1064
12/22/2018 10H,1060
12/22/2018 09H,1047
12/22/2018 08H,1038
12/22/2018 07H,1040
12/22/2018 06H,1052
12/22/2018 05H,1038
12/22/2018 04H,1033
12/22/2018 03H,1032
12/22/2018 02H,1013
12/22/2018 01H,1003
12/22/2018 00H,999
12/21/2018 23H,1007
12/21/2018 22H,1014
12/21/2018 21H,1013
12/21/2018 20H,1020
12/21/2018 19H,985
12/21/2018 18H,1000
12/21/2018 17H,1010
12/21/2018 16H,1005
12/21/2018 15H,1001
12/21/2018 14H,983
12/21/2018 13H,964
12/21/2018 12H,920
12/21/2018 11H,927
12/21/2018 10H,937
12/21/2018 09H,962
12/21/2018 08H,970
12/21/2018 07H,966
12/21/2018 06H,976
12/21/2018 05H,979
12/21/2018 04H,966
12/21/2018 03H,965
12/21/2018 02H,1003
12/21/2018 01H,949
12/21/2018 00H,936
12/20/2018 23H,923
12/20/2018 22H,924
12/20/2018 21H,946
12/20/2018 20H,960
12/20/2018 19H,954
12/20/2018 18H,988
12/20/2018 17H,975
12/20/2018 16H,974
12/20/2018 15H,977
12/20/2018 14H,983
12/20/2018 13H,981
12/20/2018 12H,979
12/20/2018 11H,976
12/20/2018 10H,971
12/20/2018 09H,969
12/20/2018 08H,970
12/20/2018 07H,984
12/20/2018 06H,985
12/20/2018 05H,995
12/20/2018 04H,990
12/20/2018 03H,1002
12/20/2018 02H,991
12/20/2018 01H,989
12/20/2018 00H,953
12/19/2018 23H,948
12/19/2018 22H,952
12/19/2018 21H,961
12/19/2018 20H,971
12/19/2018 19H,979
12/19/2018 18H,976
12/19/2018 17H,975
12/19/2018 16H,983
12/19/2018 15H,968
12/19/2018 14H,980
12/19/2018 13H,966
12/19/2018 12H,962
12/19/2018 11H,969
12/19/2018 10H,959
12/19/2018 09H,955
12/19/2018 08H,944
12/19/2018 07H,926
12/19/2018 06H,953
12/19/2018 05H,962
12/19/2018 04H,957
12/19/2018 03H,964
12/19/2018 02H,972
12/19/2018 01H,959
12/19/2018 00H,955
12/18/2018 23H,941
12/18/2018 22H,971
12/18/2018 21H,971
12/18/2018 20H,981
12/18/2018 19H,916
12/18/2018 18H,927
12/18/2018 17H,917
12/18/2018 16H,941
12/18/2018 15H,919
12/18/2018 14H,920
12/18/2018 13H,909
12/18/2018 12H,910
12/18/2018 11H,913
12/18/2018 10H,916
12/18/2018 09H,920
12/18/2018 08H,931
12/18/2018 07H,927
12/18/2018 06H,940
12/18/2018 05H,934
12/18/2018 04H,928
12/18/2018 03H,919
12/18/2018 02H,911
12/18/2018 01H,872
12/18/2018 00H,870
12/17/2018 23H,882
12/17/2018 22H,890
12/17/2018 21H,889
12/17/2018 20H,901
12/17/2018 19H,910
12/17/2018 18H,899
12/17/2018 17H,907
12/17/2018 16H,913
12/17/2018 15H,909
12/17/2018 14H,914
12/17/2018 13H,895
12/17/2018 12H,903
12/17/2018 11H,901
12/17/2018 10H,907
12/17/2018 09H,919
12/17/2018 08H,904
12/17/2018 07H,925
12/17/2018 06H,932
12/17/2018 05H,915
12/17/2018 04H,880
12/17/2018 03H,867
12/17/2018 02H,861
12/17/2018 01H,863
12/17/2018 00H,908
12/16/2018 23H,900
12/16/2018 22H,894
12/16/2018 21H,874
12/16/2018 20H,918
12/16/2018 19H,930
12/16/2018 18H,938
12/16/2018 17H,960
12/16/2018 16H,975
12/16/2018 15H,969
12/16/2018 14H,953
12/16/2018 13H,948
12/16/2018 12H,952
12/16/2018 11H,958
12/16/2018 10H,968
12/16/2018 09H,968
12/16/2018 08H,970
12/16/2018 07H,959
12/16/2018 06H,969
12/16/2018 05H,968
12/16/2018 04H,971
12/16/2018 03H,961
12/16/2018 02H,947
12/16/2018 01H,954
12/16/2018 00H,935
12/15/2018 23H,919
12/15/2018 22H,925
12/15/2018 21H,918
12/15/2018 20H,922
12/15/2018 19H,956
12/15/2018 18H,963
12/15/2018 17H,964
12/15/2018 16H,963
12/15/2018 15H,968
12/15/2018 14H,964
12/15/2018 13H,962
12/15/2018 12H,963
12/15/2018 11H,960
12/15/2018 10H,957
12/15/2018 09H,952
12/15/2018 08H,941
12/15/2018 07H,973
12/15/2018 06H,937
12/15/2018 05H,943
12/15/2018 04H,927
12/15/2018 03H,920
12/15/2018 02H,937
12/15/2018 01H,933
12/15/2018 00H,934
12/14/2018 23H,905
12/14/2018 22H,921
12/14/2018 21H,941
12/14/2018 20H,940
12/14/2018 19H,967
12/14/2018 18H,956
12/14/2018 17H,970
12/14/2018 16H,981
12/14/2018 15H,961
12/14/2018 14H,958
12/14/2018 13H,927
12/14/2018 12H,928
12/14/2018 11H,934
12/14/2018 10H,937
12/14/2018 09H,921
12/14/2018 08H,947
12/14/2018 07H,931
12/14/2018 06H,938
12/14/2018 05H,960
12/14/2018 04H,945
12/14/2018 03H,950
12/14/2018 02H,972
12/14/2018 01H,978
12/14/2018 00H,983
12/13/2018 23H,979
12/13/2018 22H,979
12/13/2018 21H,959
12/13/2018 20H,972
12/13/2018 19H,976
12/13/2018 18H,993
12/13/2018 17H,987
12/13/2018 16H,965
12/13/2018 15H,978
12/13/2018 14H,941
12/13/2018 13H,938
12/13/2018 12H,956
12/13/2018 11H,966
12/13/2018 10H,960
12/13/2018 09H,929
12/13/2018 08H,943
12/13/2018 07H,945
12/13/2018 06H,962
12/13/2018 05H,923
12/13/2018 04H,943
12/13/2018 03H,917
12/13/2018 02H,920
12/13/2018 01H,918
12/13/2018 00H,905
12/12/2018 23H,892
12/12/2018 22H,880
12/12/2018 21H,879
12/12/2018 20H,889
12/12/2018 19H,893
12/12/2018 18H,889
12/12/2018 17H,874
12/12/2018 16H,855
12/12/2018 15H,874
12/12/2018 14H,878
12/12/2018 13H,881
12/12/2018 12H,890
12/12/2018 11H,879
12/12/2018 10H,907
12/12/2018 09H,911
12/12/2018 08H,917
12/12/2018 07H,927
12/12/2018 06H,934
12/12/2018 05H,933
12/12/2018 04H,940
12/12/2018 03H,915
12/12/2018 02H,918
12/12/2018 01H,905
12/12/2018 00H,899
12/11/2018 23H,902
12/11/2018 22H,884
12/11/2018 21H,874
12/11/2018 20H,864
12/11/2018 19H,887
12/11/2018 18H,913
12/11/2018 17H,904
12/11/2018 16H,910
12/11/2018 15H,930
12/11/2018 14H,897
12/11/2018 13H,892
12/11/2018 12H,907
12/11/2018 11H,905
12/11/2018 10H,889
12/11/2018 09H,892
12/11/2018 08H,890
12/11/2018 07H,888
12/11/2018 06H,894
12/11/2018 05H,914
12/11/2018 04H,922
12/11/2018 03H,907
12/11/2018 02H,912
12/11/2018 01H,900
12/11/2018 00H,910
12/10/2018 23H,880
12/10/2018 22H,877
12/10/2018 21H,884
12/10/2018 20H,873
12/10/2018 19H,881
12/10/2018 18H,871
12/10/2018 17H,866
12/10/2018 16H,880
12/10/2018 15H,880
12/10/2018 14H,877
12/10/2018 13H,872
12/10/2018 12H,867
12/10/2018 11H,875
12/10/2018 10H,904
12/10/2018 09H,903
12/10/2018 08H,904
12/10/2018 07H,901
12/10/2018 06H,901
12/10/2018 05H,893
12/10/2018 04H,906
12/10/2018 03H,907
12/10/2018 02H,920
12/10/2018 01H,915
12/10/2018 00H,904
12/9/2018 23H,911
12/9/2018 22H,905
12/9/2018 21H,893
12/9/2018 20H,899
12/9/2018 19H,906
12/9/2018 18H,916
12/9/2018 17H,929
12/9/2018 16H,937
12/9/2018 15H,912
12/9/2018 14H,922
12/9/2018 13H,911
12/9/2018 12H,919
12/9/2018 11H,909
12/9/2018 10H,931
12/9/2018 09H,918
12/9/2018 08H,916
12/9/2018 07H,918
