Net generation from nuclear for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.NUC.H
19:12:51 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.NUC.H megawatthours
01/28/2019 16H,34559
01/28/2019 15H,34560
01/28/2019 14H,34556
01/28/2019 13H,34548
01/28/2019 12H,34562
01/28/2019 11H,34570
01/28/2019 10H,34573
01/28/2019 09H,34567
01/28/2019 08H,34576
01/28/2019 07H,34586
01/28/2019 06H,34581
01/28/2019 05H,34522
01/28/2019 04H,34578
01/28/2019 03H,34559
01/28/2019 02H,34553
01/28/2019 01H,34550
01/28/2019 00H,34549
01/27/2019 23H,34553
01/27/2019 22H,34542
01/27/2019 21H,34551
01/27/2019 20H,34560
01/27/2019 19H,34574
01/27/2019 18H,34562
01/27/2019 17H,34535
01/27/2019 16H,34565
01/27/2019 15H,34576
01/27/2019 14H,34560
01/27/2019 13H,34569
01/27/2019 12H,34555
01/27/2019 11H,34554
01/27/2019 10H,34548
01/27/2019 09H,34555
01/27/2019 08H,34568
01/27/2019 07H,34561
01/27/2019 06H,34578
01/27/2019 05H,34621
01/27/2019 04H,34382
01/27/2019 03H,34383
01/27/2019 02H,34523
01/27/2019 01H,34582
01/27/2019 00H,34583
01/26/2019 23H,34575
01/26/2019 22H,34586
01/26/2019 21H,34576
01/26/2019 20H,34589
01/26/2019 19H,34598
01/26/2019 18H,34587
01/26/2019 17H,34602
01/26/2019 16H,34610
01/26/2019 15H,34598
01/26/2019 14H,34615
01/26/2019 13H,34585
01/26/2019 12H,34604
01/26/2019 11H,34620
01/26/2019 10H,34600
01/26/2019 09H,34606
01/26/2019 08H,34594
01/26/2019 07H,34604
01/26/2019 06H,34615
01/26/2019 05H,34605
01/26/2019 04H,34606
01/26/2019 03H,34612
01/26/2019 02H,34616
01/26/2019 01H,34622
01/26/2019 00H,34599
01/25/2019 23H,34616
01/25/2019 22H,34580
01/25/2019 21H,34607
01/25/2019 20H,34594
01/25/2019 19H,34606
01/25/2019 18H,34608
01/25/2019 17H,34594
01/25/2019 16H,34598
01/25/2019 15H,34603
01/25/2019 14H,34600
01/25/2019 13H,34601
01/25/2019 12H,34606
01/25/2019 11H,34594
01/25/2019 10H,34589
01/25/2019 09H,34601
01/25/2019 08H,34584
01/25/2019 07H,34587
01/25/2019 06H,34583
01/25/2019 05H,34494
01/25/2019 04H,34572
01/25/2019 03H,34577
01/25/2019 02H,34572
01/25/2019 01H,34576
01/25/2019 00H,34568
01/24/2019 23H,34567
01/24/2019 22H,34546
01/24/2019 21H,34538
01/24/2019 20H,34402
01/24/2019 19H,34379
01/24/2019 18H,34381
01/24/2019 17H,34388
01/24/2019 16H,34459
01/24/2019 15H,34476
01/24/2019 14H,34490
01/24/2019 13H,34468
01/24/2019 12H,34479
01/24/2019 11H,34488
01/24/2019 10H,34501
01/24/2019 09H,34506
01/24/2019 08H,34500
01/24/2019 07H,34480
01/24/2019 06H,34516
01/24/2019 05H,34566
01/24/2019 04H,34502
01/24/2019 03H,34504
01/24/2019 02H,34460
01/24/2019 01H,34518
01/24/2019 00H,34520
01/23/2019 23H,34556
01/23/2019 22H,34541
01/23/2019 21H,34526
01/23/2019 20H,34522
01/23/2019 19H,34528
01/23/2019 18H,34532
01/23/2019 17H,34543
01/23/2019 16H,34547
01/23/2019 15H,34553
01/23/2019 14H,34538
01/23/2019 13H,34550
01/23/2019 12H,34559
01/23/2019 11H,34554
01/23/2019 10H,34556
01/23/2019 09H,34547
01/23/2019 08H,34550
01/23/2019 07H,34555
01/23/2019 06H,34561
01/23/2019 05H,34447
01/23/2019 04H,34577
01/23/2019 03H,34588
01/23/2019 02H,34583
01/23/2019 01H,34581
01/23/2019 00H,34593
01/22/2019 23H,34574
01/22/2019 22H,34560
01/22/2019 21H,34541
01/22/2019 20H,34534
01/22/2019 19H,34437
01/22/2019 18H,34408
01/22/2019 17H,34405
01/22/2019 16H,34385
01/22/2019 15H,34361
01/22/2019 14H,34503
01/22/2019 13H,34496
01/22/2019 12H,34506
01/22/2019 11H,34511
01/22/2019 10H,34531
01/22/2019 09H,34528
01/22/2019 08H,34520
01/22/2019 07H,34538
01/22/2019 06H,34515
01/22/2019 05H,34691
01/22/2019 04H,34421
01/22/2019 03H,34426
01/22/2019 02H,34415
01/22/2019 01H,34350
01/22/2019 00H,34662
01/21/2019 23H,34667
01/21/2019 22H,34650
01/21/2019 21H,34652
01/21/2019 20H,34656
01/21/2019 19H,34660
01/21/2019 18H,34674
01/21/2019 17H,34670
01/21/2019 16H,34688
01/21/2019 15H,34690
01/21/2019 14H,34678
01/21/2019 13H,34676
01/21/2019 12H,34676
01/21/2019 11H,34694
01/21/2019 10H,34690
01/21/2019 09H,34690
01/21/2019 08H,34691
01/21/2019 07H,34693
01/21/2019 06H,34682
01/21/2019 05H,34682
01/21/2019 04H,34681
01/21/2019 03H,34688
01/21/2019 02H,34684
01/21/2019 01H,34688
01/21/2019 00H,34677
01/20/2019 23H,34662
01/20/2019 22H,34678
01/20/2019 21H,34666
01/20/2019 20H,34686
01/20/2019 19H,34675
01/20/2019 18H,34700
01/20/2019 17H,34658
01/20/2019 16H,34656
01/20/2019 15H,34686
01/20/2019 14H,34674
01/20/2019 13H,34662
01/20/2019 12H,34674
01/20/2019 11H,34677
01/20/2019 10H,34667
01/20/2019 09H,34688
01/20/2019 08H,34678
01/20/2019 07H,34688
01/20/2019 06H,34694
01/20/2019 05H,34540
01/20/2019 04H,34679
01/20/2019 03H,34699
01/20/2019 02H,34689
01/20/2019 01H,34693
01/20/2019 00H,34698
01/19/2019 23H,34707
01/19/2019 22H,34704
01/19/2019 21H,34710
01/19/2019 20H,34706
01/19/2019 19H,34725
01/19/2019 18H,34711
01/19/2019 17H,34715
01/19/2019 16H,34696
01/19/2019 15H,34676
01/19/2019 14H,34686
01/19/2019 13H,34662
01/19/2019 12H,34671
01/19/2019 11H,34641
01/19/2019 10H,34628
01/19/2019 09H,34594
01/19/2019 08H,34577
01/19/2019 07H,34569
01/19/2019 06H,34557
01/19/2019 05H,34618
01/19/2019 04H,34545
01/19/2019 03H,34384
01/19/2019 02H,34682
01/19/2019 01H,34674
01/19/2019 00H,34652
01/18/2019 23H,34672
01/18/2019 22H,34665
01/18/2019 21H,34670
01/18/2019 20H,34656
01/18/2019 19H,34618
01/18/2019 18H,34603
01/18/2019 17H,34608
01/18/2019 16H,34628
01/18/2019 15H,34634
01/18/2019 14H,34602
01/18/2019 13H,34643
01/18/2019 12H,34628
01/18/2019 11H,34635
01/18/2019 10H,34630
01/18/2019 09H,34626
01/18/2019 08H,34631
01/18/2019 07H,34615
01/18/2019 06H,34621
01/18/2019 05H,34658
01/18/2019 04H,34632
01/18/2019 03H,34630
01/18/2019 02H,34632
01/18/2019 01H,34692
01/18/2019 00H,34678
01/17/2019 23H,34685
01/17/2019 22H,34693
01/17/2019 21H,34697
01/17/2019 20H,34696
01/17/2019 19H,34701
01/17/2019 18H,34681
01/17/2019 17H,34698
01/17/2019 16H,34697
01/17/2019 15H,34712
01/17/2019 14H,34708
01/17/2019 13H,34711
01/17/2019 12H,34689
01/17/2019 11H,34692
01/17/2019 10H,34673
01/17/2019 09H,34674
01/17/2019 08H,34674
01/17/2019 07H,34661
01/17/2019 06H,34668
01/17/2019 05H,34338
01/17/2019 04H,34685
01/17/2019 03H,34675
01/17/2019 02H,34673
01/17/2019 01H,34707
01/17/2019 00H,34729
01/16/2019 23H,34642
01/16/2019 22H,34624
01/16/2019 21H,34637
01/16/2019 20H,34653
01/16/2019 19H,34650
01/16/2019 18H,34637
01/16/2019 17H,34631
01/16/2019 16H,34612
01/16/2019 15H,34635
01/16/2019 14H,34642
01/16/2019 13H,34630
01/16/2019 12H,34620
01/16/2019 11H,34632
01/16/2019 10H,34647
01/16/2019 09H,34614
01/16/2019 08H,34630
01/16/2019 07H,34516
01/16/2019 06H,34474
01/16/2019 05H,34209
01/16/2019 04H,34265
01/16/2019 03H,34185
01/16/2019 02H,34532
01/16/2019 01H,34701
01/16/2019 00H,34705
01/15/2019 23H,34706
01/15/2019 22H,34718
01/15/2019 21H,34722
01/15/2019 20H,34729
01/15/2019 19H,34694
01/15/2019 18H,34666
01/15/2019 17H,34627
01/15/2019 16H,34630
01/15/2019 15H,34619
01/15/2019 14H,34620
01/15/2019 13H,34508
01/15/2019 12H,34498
01/15/2019 11H,34499
01/15/2019 10H,34467
01/15/2019 09H,34292
01/15/2019 08H,34215
01/15/2019 07H,34194
01/15/2019 06H,34218
01/15/2019 05H,33830
01/15/2019 04H,34108
01/15/2019 03H,34143
01/15/2019 02H,34043
01/15/2019 01H,34014
01/15/2019 00H,33961
01/14/2019 23H,33930
01/14/2019 22H,33811
01/14/2019 21H,33818
01/14/2019 20H,33835
01/14/2019 19H,33766
01/14/2019 18H,33834
01/14/2019 17H,33839
01/14/2019 16H,33850
01/14/2019 15H,33860
01/14/2019 14H,33834
01/14/2019 13H,33847
01/14/2019 12H,33847
01/14/2019 11H,33850
01/14/2019 10H,33855
01/14/2019 09H,33853
01/14/2019 08H,33849
01/14/2019 07H,33836
01/14/2019 06H,33849
01/14/2019 05H,33707
01/14/2019 04H,33850
01/14/2019 03H,33845
01/14/2019 02H,33830
01/14/2019 01H,33820
01/14/2019 00H,33822
01/13/2019 23H,33825
01/13/2019 22H,33827
01/13/2019 21H,33837
01/13/2019 20H,33843
01/13/2019 19H,33830
01/13/2019 18H,33849
01/13/2019 17H,33848
01/13/2019 16H,33839
01/13/2019 15H,33861
01/13/2019 14H,33860
01/13/2019 13H,33861
01/13/2019 12H,33852
01/13/2019 11H,33862
01/13/2019 10H,33858
01/13/2019 09H,33850
01/13/2019 08H,33856
01/13/2019 07H,33830
01/13/2019 06H,33723
01/13/2019 05H,34404
01/13/2019 04H,33708
01/13/2019 03H,33750
01/13/2019 02H,33847
01/13/2019 01H,33866
01/13/2019 00H,33846
01/12/2019 23H,33838
01/12/2019 22H,33845
01/12/2019 21H,33838
01/12/2019 20H,33845
01/12/2019 19H,33813
01/12/2019 18H,33818
01/12/2019 17H,33801
01/12/2019 16H,33923
01/12/2019 15H,33997
01/12/2019 14H,34241
01/12/2019 13H,34382
01/12/2019 12H,34587
01/12/2019 11H,34639
01/12/2019 10H,34639
01/12/2019 09H,34619
01/12/2019 08H,34608
01/12/2019 07H,34580
01/12/2019 06H,34579
01/12/2019 05H,33975
01/12/2019 04H,34364
01/12/2019 03H,34484
01/12/2019 02H,34608
01/12/2019 01H,34547
01/12/2019 00H,34466
01/11/2019 23H,34484
01/11/2019 22H,34494
01/11/2019 21H,34483
01/11/2019 20H,34488
01/11/2019 19H,34491
01/11/2019 18H,34476
01/11/2019 17H,34490
01/11/2019 16H,34468
01/11/2019 15H,34459
01/11/2019 14H,34398
01/11/2019 13H,34326
01/11/2019 12H,34306
01/11/2019 11H,34220
01/11/2019 10H,34144
01/11/2019 09H,34034
01/11/2019 08H,33976
01/11/2019 07H,33971
01/11/2019 06H,33966
01/11/2019 05H,34730
01/11/2019 04H,33972
01/11/2019 03H,33965
01/11/2019 02H,33965
01/11/2019 01H,33994
01/11/2019 00H,34168
01/10/2019 23H,34451
01/10/2019 22H,34688
01/10/2019 21H,34677
01/10/2019 20H,34687
01/10/2019 19H,34688
01/10/2019 18H,34704
01/10/2019 17H,34701
01/10/2019 16H,34690
01/10/2019 15H,34700
01/10/2019 14H,34715
01/10/2019 13H,34712
01/10/2019 12H,34727
01/10/2019 11H,34716
01/10/2019 10H,34721
01/10/2019 09H,34717
01/10/2019 08H,34711
01/10/2019 07H,34726
01/10/2019 06H,34736
01/10/2019 05H,34643
01/10/2019 04H,34723
01/10/2019 03H,34709
01/10/2019 02H,34706
01/10/2019 01H,34713
01/10/2019 00H,34696
01/9/2019 23H,34708
01/9/2019 22H,34706
01/9/2019 21H,34688
01/9/2019 20H,34720
01/9/2019 19H,34694
01/9/2019 18H,34687
01/9/2019 17H,34698
01/9/2019 16H,34658
01/9/2019 15H,34679
01/9/2019 14H,34688
01/9/2019 13H,34677
01/9/2019 12H,34688
01/9/2019 11H,34659
01/9/2019 10H,34660
01/9/2019 09H,34660
01/9/2019 08H,34658
01/9/2019 07H,34660
01/9/2019 06H,34629
01/9/2019 05H,34050
01/9/2019 04H,34634
01/9/2019 03H,34635
01/9/2019 02H,34633
01/9/2019 01H,34618
01/9/2019 00H,34615
01/8/2019 23H,34602
01/8/2019 22H,34608
01/8/2019 21H,34583
01/8/2019 20H,34595
01/8/2019 19H,34590
01/8/2019 18H,34602
01/8/2019 17H,34584
01/8/2019 16H,34558
01/8/2019 15H,34549
01/8/2019 14H,34565
01/8/2019 13H,34659
01/8/2019 12H,34648
01/8/2019 11H,34646
01/8/2019 10H,34603
01/8/2019 09H,34565
01/8/2019 08H,34436
01/8/2019 07H,34348
01/8/2019 06H,34120
01/8/2019 05H,33759
01/8/2019 04H,33959
01/8/2019 03H,33937
01/8/2019 02H,33935
01/8/2019 01H,33933
01/8/2019 00H,33916
01/7/2019 23H,33918
01/7/2019 22H,33919
01/7/2019 21H,33893
01/7/2019 20H,33912
01/7/2019 19H,33811
01/7/2019 18H,33745
01/7/2019 17H,33768
01/7/2019 16H,33786
01/7/2019 15H,33783
01/7/2019 14H,33775
01/7/2019 13H,33766
01/7/2019 12H,33777
01/7/2019 11H,33763
01/7/2019 10H,33774
01/7/2019 09H,33750
01/7/2019 08H,33753
01/7/2019 07H,33751
01/7/2019 06H,33748
01/7/2019 05H,33722
01/7/2019 04H,33729
01/7/2019 03H,33661
01/7/2019 02H,33753
01/7/2019 01H,33723
01/7/2019 00H,33723
01/6/2019 23H,33732
01/6/2019 22H,33711
01/6/2019 21H,33717
01/6/2019 20H,33688
01/6/2019 19H,33683
01/6/2019 18H,33680
01/6/2019 17H,33650
01/6/2019 16H,33640
01/6/2019 15H,33590
01/6/2019 14H,33724
01/6/2019 13H,33728
01/6/2019 12H,33722
01/6/2019 11H,33722
01/6/2019 10H,33712
01/6/2019 09H,33714
01/6/2019 08H,33718
01/6/2019 07H,33720
01/6/2019 06H,33716
01/6/2019 05H,34288
01/6/2019 04H,33591
01/6/2019 03H,33753
01/6/2019 02H,34119
01/6/2019 01H,34381
01/6/2019 00H,34572
01/5/2019 23H,34573
01/5/2019 22H,34546
01/5/2019 21H,34525
01/5/2019 20H,34528
01/5/2019 19H,34546
01/5/2019 18H,34538
01/5/2019 17H,34543
01/5/2019 16H,34514
01/5/2019 15H,34503
01/5/2019 14H,34498
01/5/2019 13H,34499
01/5/2019 12H,34483
01/5/2019 11H,34463
01/5/2019 10H,34486
01/5/2019 09H,34455
01/5/2019 08H,34426
01/5/2019 07H,34424
01/5/2019 06H,34404
01/5/2019 05H,34802
01/5/2019 04H,34205
01/5/2019 03H,34478
01/5/2019 02H,34644
01/5/2019 01H,34650
01/5/2019 00H,34647
01/4/2019 23H,34637
01/4/2019 22H,34646
01/4/2019 21H,34646
01/4/2019 20H,34645
01/4/2019 19H,34669
01/4/2019 18H,34716
01/4/2019 17H,34798
01/4/2019 16H,34798
01/4/2019 15H,34814
01/4/2019 14H,34793
01/4/2019 13H,34804
01/4/2019 12H,34794
01/4/2019 11H,34813
01/4/2019 10H,34807
01/4/2019 09H,34799
01/4/2019 08H,34807
01/4/2019 07H,34817
01/4/2019 06H,34799
01/4/2019 05H,34719
01/4/2019 04H,34781
01/4/2019 03H,34784
01/4/2019 02H,34756
01/4/2019 01H,34760
01/4/2019 00H,34785
01/3/2019 23H,34781
01/3/2019 22H,34775
01/3/2019 21H,34788
01/3/2019 20H,34784
01/3/2019 19H,34764
01/3/2019 18H,34775
01/3/2019 17H,34768
01/3/2019 16H,34777
01/3/2019 15H,34758
01/3/2019 14H,34784
01/3/2019 13H,34779
01/3/2019 12H,34770
01/3/2019 11H,34770
01/3/2019 10H,34786
01/3/2019 09H,34767
01/3/2019 08H,34795
01/3/2019 07H,34761
01/3/2019 06H,34753
01/3/2019 05H,34771
01/3/2019 04H,34606
01/3/2019 03H,34559
01/3/2019 02H,34622
01/3/2019 01H,34752
01/3/2019 00H,34756
01/2/2019 23H,34748
01/2/2019 22H,34766
01/2/2019 21H,34782
01/2/2019 20H,34782
01/2/2019 19H,34782
01/2/2019 18H,34773
01/2/2019 17H,34792
01/2/2019 16H,34798
01/2/2019 15H,34792
01/2/2019 14H,34791
01/2/2019 13H,34809
01/2/2019 12H,34782
01/2/2019 11H,34784
01/2/2019 10H,34788
01/2/2019 09H,34767
01/2/2019 08H,34793
01/2/2019 07H,34782
01/2/2019 06H,34798
01/2/2019 05H,34710
01/2/2019 04H,34758
01/2/2019 03H,34765
01/2/2019 02H,34776
01/2/2019 01H,34755
01/2/2019 00H,34758
01/1/2019 23H,34755
01/1/2019 22H,34724
01/1/2019 21H,34760
01/1/2019 20H,34742
01/1/2019 19H,34742
01/1/2019 18H,34742
01/1/2019 17H,34735
01/1/2019 16H,34725
01/1/2019 15H,34711
01/1/2019 14H,34701
01/1/2019 13H,34720
01/1/2019 12H,34707
01/1/2019 11H,34699
01/1/2019 10H,34680
01/1/2019 09H,34677
01/1/2019 08H,34671
01/1/2019 07H,34689
01/1/2019 06H,34702
01/1/2019 05H,34845
01/1/2019 04H,34705
01/1/2019 03H,34729
01/1/2019 02H,34714
01/1/2019 01H,34721
01/1/2019 00H,34730
12/31/2018 23H,34745
12/31/2018 22H,34760
12/31/2018 21H,34750
12/31/2018 20H,34773
12/31/2018 19H,34762
12/31/2018 18H,34796
12/31/2018 17H,34768
12/31/2018 16H,34792
12/31/2018 15H,34808
12/31/2018 14H,34813
12/31/2018 13H,34828
12/31/2018 12H,34825
12/31/2018 11H,34821
12/31/2018 10H,34837
12/31/2018 09H,34829
12/31/2018 08H,34814
12/31/2018 07H,34840
12/31/2018 06H,34830
12/31/2018 05H,34424
12/31/2018 04H,34830
12/31/2018 03H,34825
12/31/2018 02H,34834
12/31/2018 01H,34784
12/31/2018 00H,34681
12/30/2018 23H,34636
12/30/2018 22H,34568
12/30/2018 21H,34419
12/30/2018 20H,34419
12/30/2018 19H,34415
12/30/2018 18H,34426
12/30/2018 17H,34443
12/30/2018 16H,34449
12/30/2018 15H,34440
12/30/2018 14H,34443
12/30/2018 13H,34441
12/30/2018 12H,34417
12/30/2018 11H,34449
12/30/2018 10H,34454
12/30/2018 09H,34454
12/30/2018 08H,34425
12/30/2018 07H,34445
12/30/2018 06H,34436
12/30/2018 05H,34609
12/30/2018 04H,34419
12/30/2018 03H,34426
12/30/2018 02H,34762
12/30/2018 01H,34788
12/30/2018 00H,34840
12/29/2018 23H,34808
12/29/2018 22H,34811
12/29/2018 21H,34807
12/29/2018 20H,34812
12/29/2018 19H,34811
12/29/2018 18H,34819
12/29/2018 17H,34811
12/29/2018 16H,34812
12/29/2018 15H,34795
12/29/2018 14H,34762
12/29/2018 13H,34733
12/29/2018 12H,34740
12/29/2018 11H,34718
12/29/2018 10H,34688
12/29/2018 09H,34680
12/29/2018 08H,34653
12/29/2018 07H,34644
12/29/2018 06H,34603
12/29/2018 05H,34707
12/29/2018 04H,34443
12/29/2018 03H,34564
12/29/2018 02H,34718
12/29/2018 01H,34719
12/29/2018 00H,34720
12/28/2018 23H,34698
12/28/2018 22H,34700
12/28/2018 21H,34728
12/28/2018 20H,34720
12/28/2018 19H,34698
12/28/2018 18H,34699
12/28/2018 17H,34728
12/28/2018 16H,34748
12/28/2018 15H,34748
12/28/2018 14H,34744
12/28/2018 13H,34792
12/28/2018 12H,34802
12/28/2018 11H,34799
12/28/2018 10H,34806
12/28/2018 09H,34786
12/28/2018 08H,34800
12/28/2018 07H,34770
12/28/2018 06H,34758
12/28/2018 05H,34828
12/28/2018 04H,34799
12/28/2018 03H,34812
12/28/2018 02H,34802
12/28/2018 01H,34786
12/28/2018 00H,34814
12/27/2018 23H,34798
12/27/2018 22H,34811
12/27/2018 21H,34800
12/27/2018 20H,34799
12/27/2018 19H,34789
12/27/2018 18H,34802
12/27/2018 17H,34791
12/27/2018 16H,34824
12/27/2018 15H,34828
12/27/2018 14H,34849
12/27/2018 13H,34841
12/27/2018 12H,34844
12/27/2018 11H,34840
12/27/2018 10H,34826
12/27/2018 09H,34853
12/27/2018 08H,34827
12/27/2018 07H,34824
12/27/2018 06H,34834
12/27/2018 05H,34878
12/27/2018 04H,34831
12/27/2018 03H,34830
12/27/2018 02H,34842
12/27/2018 01H,34810
12/27/2018 00H,34794
12/26/2018 23H,34782
12/26/2018 22H,34811
12/26/2018 21H,34812
12/26/2018 20H,34820
12/26/2018 19H,34830
12/26/2018 18H,34817
12/26/2018 17H,34845
12/26/2018 16H,34835
12/26/2018 15H,34872
12/26/2018 14H,34873
12/26/2018 13H,34868
12/26/2018 12H,34859
12/26/2018 11H,34865
12/26/2018 10H,34874
12/26/2018 09H,34862
12/26/2018 08H,34872
12/26/2018 07H,34863
12/26/2018 06H,34853
12/26/2018 05H,34891
12/26/2018 04H,34860
12/26/2018 03H,34879
12/26/2018 02H,34867
12/26/2018 01H,34853
12/26/2018 00H,34872
12/25/2018 23H,34880
12/25/2018 22H,34851
12/25/2018 21H,34871
12/25/2018 20H,34877
12/25/2018 19H,34867
12/25/2018 18H,34868
12/25/2018 17H,34880
12/25/2018 16H,34889
12/25/2018 15H,34885
12/25/2018 14H,34897
12/25/2018 13H,34890
12/25/2018 12H,34896
12/25/2018 11H,34881
12/25/2018 10H,34874
12/25/2018 09H,34874
12/25/2018 08H,34894
12/25/2018 07H,34887
12/25/2018 06H,34894
12/25/2018 05H,34885
12/25/2018 04H,34886
12/25/2018 03H,34871
12/25/2018 02H,34884
12/25/2018 01H,34886
12/25/2018 00H,34874
12/24/2018 23H,34876
12/24/2018 22H,34873
12/24/2018 21H,34871
12/24/2018 20H,34880
12/24/2018 19H,34872
12/24/2018 18H,34872
12/24/2018 17H,34871
12/24/2018 16H,34868
12/24/2018 15H,34866
12/24/2018 14H,34875
12/24/2018 13H,34870
12/24/2018 12H,34878
12/24/2018 11H,34885
12/24/2018 10H,34904
12/24/2018 09H,34884
12/24/2018 08H,34903
12/24/2018 07H,34895
12/24/2018 06H,34869
12/24/2018 05H,34864
12/24/2018 04H,34859
12/24/2018 03H,34772
12/24/2018 02H,34884
12/24/2018 01H,34856
12/24/2018 00H,34851
12/23/2018 23H,34868
12/23/2018 22H,34850
12/23/2018 21H,34876
12/23/2018 20H,34869
12/23/2018 19H,34889
12/23/2018 18H,34866
12/23/2018 17H,34878
12/23/2018 16H,34874
12/23/2018 15H,34886
12/23/2018 14H,34890
12/23/2018 13H,34884
12/23/2018 12H,34898
12/23/2018 11H,34878
12/23/2018 10H,34883
12/23/2018 09H,34886
12/23/2018 08H,34891
12/23/2018 07H,34874
12/23/2018 06H,34896
12/23/2018 05H,34467
12/23/2018 04H,34861
12/23/2018 03H,34865
12/23/2018 02H,34875
12/23/2018 01H,34861
12/23/2018 00H,34847
12/22/2018 23H,34880
12/22/2018 22H,34863
12/22/2018 21H,34876
12/22/2018 20H,34846
12/22/2018 19H,34861
12/22/2018 18H,34863
12/22/2018 17H,34887
12/22/2018 16H,34870
12/22/2018 15H,34864
12/22/2018 14H,34860
12/22/2018 13H,34740
12/22/2018 12H,34657
12/22/2018 11H,34710
12/22/2018 10H,34663
12/22/2018 09H,34639
12/22/2018 08H,34581
12/22/2018 07H,34569
12/22/2018 06H,34509
12/22/2018 05H,33849
12/22/2018 04H,34470
12/22/2018 03H,34568
12/22/2018 02H,34546
12/22/2018 01H,34523
12/22/2018 00H,34482
12/21/2018 23H,34464
12/21/2018 22H,34446
12/21/2018 21H,34401
12/21/2018 20H,34352
12/21/2018 19H,34266
12/21/2018 18H,34246
12/21/2018 17H,34200
12/21/2018 16H,34138
12/21/2018 15H,34090
12/21/2018 14H,34035
12/21/2018 13H,33961
12/21/2018 12H,33940
12/21/2018 11H,33941
12/21/2018 10H,33811
12/21/2018 09H,33813
12/21/2018 08H,33833
12/21/2018 07H,33812
12/21/2018 06H,33829
12/21/2018 05H,34873
12/21/2018 04H,33838
12/21/2018 03H,34139
12/21/2018 02H,34281
12/21/2018 01H,34595
12/21/2018 00H,34832
12/20/2018 23H,34838
12/20/2018 22H,34849
12/20/2018 21H,34857
12/20/2018 20H,34860
12/20/2018 19H,34861
12/20/2018 18H,34865
12/20/2018 17H,34880
12/20/2018 16H,34887
12/20/2018 15H,34902
12/20/2018 14H,34877
12/20/2018 13H,34894
12/20/2018 12H,34893
12/20/2018 11H,34899
12/20/2018 10H,34908
12/20/2018 09H,34880
12/20/2018 08H,34897
12/20/2018 07H,34895
12/20/2018 06H,34883
12/20/2018 05H,34462
12/20/2018 04H,34875
12/20/2018 03H,34857
12/20/2018 02H,34825
12/20/2018 01H,34798
12/20/2018 00H,34789
12/19/2018 23H,34794
12/19/2018 22H,34775
12/19/2018 21H,34778
12/19/2018 20H,34771
12/19/2018 19H,34740
12/19/2018 18H,34731
12/19/2018 17H,34732
12/19/2018 16H,34701
12/19/2018 15H,34652
12/19/2018 14H,34574
12/19/2018 13H,34426
12/19/2018 12H,34462
12/19/2018 11H,34480
12/19/2018 10H,34481
12/19/2018 09H,34480
12/19/2018 08H,34487
12/19/2018 07H,34474
12/19/2018 06H,34482
12/19/2018 05H,34406
12/19/2018 04H,34442
12/19/2018 03H,34393
12/19/2018 02H,34392
12/19/2018 01H,34361
12/19/2018 00H,34408
12/18/2018 23H,34364
12/18/2018 22H,34386
12/18/2018 21H,34386
12/18/2018 20H,34326
12/18/2018 19H,34392
12/18/2018 18H,34374
12/18/2018 17H,34390
12/18/2018 16H,34381
12/18/2018 15H,34383
12/18/2018 14H,34408
12/18/2018 13H,34378
12/18/2018 12H,34385
12/18/2018 11H,34397
12/18/2018 10H,34363
12/18/2018 09H,34421
12/18/2018 08H,34381
12/18/2018 07H,34394
12/18/2018 06H,34367
12/18/2018 05H,34437
12/18/2018 04H,34288
12/18/2018 03H,34247
12/18/2018 02H,34262
12/18/2018 01H,34368
12/18/2018 00H,34335
12/17/2018 23H,34328
12/17/2018 22H,34366
12/17/2018 21H,34389
12/17/2018 20H,34396
12/17/2018 19H,34392
12/17/2018 18H,34369
12/17/2018 17H,34381
12/17/2018 16H,34376
12/17/2018 15H,34376
12/17/2018 14H,34424
