Net generation from coal for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.COL.H
19:12:31 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.COL.H megawatthours
10/7/2021 08H,13887
10/7/2021 07H,13875
10/7/2021 06H,13742
10/7/2021 05H,13960
10/7/2021 04H,14228
10/7/2021 03H,16444
10/7/2021 02H,17347
10/7/2021 01H,18189
10/7/2021 00H,18054
10/6/2021 23H,17963
10/6/2021 22H,17728
10/6/2021 21H,17377
10/6/2021 20H,17218
10/6/2021 19H,17344
10/6/2021 18H,16986
10/6/2021 17H,17266
10/6/2021 16H,16950
10/6/2021 15H,16880
10/6/2021 14H,16529
10/6/2021 13H,16128
10/6/2021 12H,16023
10/6/2021 11H,15969
10/6/2021 10H,14746
10/6/2021 09H,13830
10/6/2021 08H,13187
10/6/2021 07H,13094
10/6/2021 06H,13586
10/6/2021 05H,13898
10/6/2021 04H,14388
10/6/2021 03H,15187
10/6/2021 02H,16505
10/6/2021 01H,16547
10/6/2021 00H,17100
10/5/2021 23H,17222
10/5/2021 22H,17309
10/5/2021 21H,17293
10/5/2021 20H,17144
10/5/2021 19H,17187
10/5/2021 18H,16795
10/5/2021 17H,16886
10/5/2021 16H,16444
10/5/2021 15H,16146
10/5/2021 14H,15496
10/5/2021 13H,15349
10/5/2021 12H,15242
10/5/2021 11H,14860
10/5/2021 10H,13986
10/5/2021 09H,13134
10/5/2021 08H,12881
10/5/2021 07H,12924
10/5/2021 06H,13116
10/5/2021 05H,13446
10/5/2021 04H,13072
10/5/2021 03H,15483
10/5/2021 02H,16373
10/5/2021 01H,16808
10/5/2021 00H,17056
10/4/2021 23H,17013
10/4/2021 22H,16799
10/4/2021 21H,16860
10/4/2021 20H,16488
10/4/2021 19H,16210
10/4/2021 18H,16017
10/4/2021 17H,15896
10/4/2021 16H,15407
10/4/2021 15H,14671
10/4/2021 14H,14718
10/4/2021 13H,14374
10/4/2021 12H,13661
10/4/2021 11H,13458
10/4/2021 10H,12977
10/4/2021 09H,12641
10/4/2021 08H,12242
10/4/2021 07H,12193
10/4/2021 06H,12457
10/4/2021 05H,12544
10/4/2021 04H,11629
10/4/2021 03H,13844
10/4/2021 02H,14021
10/4/2021 01H,14349
10/4/2021 00H,14469
10/3/2021 23H,14351
10/3/2021 22H,14091
10/3/2021 21H,13969
10/3/2021 20H,13246
10/3/2021 19H,12874
10/3/2021 18H,12759
10/3/2021 17H,12652
10/3/2021 16H,12108
10/3/2021 15H,11822
10/3/2021 14H,11290
10/3/2021 13H,11158
10/3/2021 12H,11072
10/3/2021 11H,11056
10/3/2021 10H,10558
10/3/2021 09H,10409
10/3/2021 08H,10427
10/3/2021 07H,10655
10/3/2021 06H,11119
10/3/2021 05H,11240
10/3/2021 04H,12746
10/3/2021 03H,12418
10/3/2021 02H,12380
10/3/2021 01H,12629
10/3/2021 00H,12774
10/2/2021 23H,12552
10/2/2021 22H,12529
10/2/2021 21H,12393
10/2/2021 20H,11985
10/2/2021 19H,11784
10/2/2021 18H,11695
10/2/2021 17H,11628
10/2/2021 16H,11461
10/2/2021 15H,11223
10/2/2021 14H,11256
10/2/2021 13H,11010
10/2/2021 12H,10814
10/2/2021 11H,10592
10/2/2021 10H,10383
10/2/2021 09H,10180
10/2/2021 08H,10184
10/2/2021 07H,10429
10/2/2021 06H,11095
10/2/2021 05H,11781
10/2/2021 04H,13589
10/2/2021 03H,14005
10/2/2021 02H,14305
10/2/2021 01H,14671
10/2/2021 00H,15449
10/1/2021 23H,15952
10/1/2021 22H,16348
10/1/2021 21H,16329
10/1/2021 20H,16322
10/1/2021 19H,15964
10/1/2021 18H,16068
10/1/2021 17H,15923
10/1/2021 16H,15795
10/1/2021 15H,15275
10/1/2021 14H,14681
10/1/2021 13H,14542
10/1/2021 12H,14725
10/1/2021 11H,14176
10/1/2021 10H,13293
10/1/2021 09H,12927
10/1/2021 08H,12939
10/1/2021 07H,12947
10/1/2021 06H,12931
10/1/2021 05H,12958
10/1/2021 04H,14361
10/1/2021 03H,14825
10/1/2021 02H,15615
10/1/2021 01H,16451
10/1/2021 00H,16631
09/30/2021 23H,16478
09/30/2021 22H,16404
09/30/2021 21H,16280
09/30/2021 20H,16006
09/30/2021 19H,15824
09/30/2021 18H,15692
09/30/2021 17H,15595
09/30/2021 16H,15176
09/30/2021 15H,15156
09/30/2021 14H,14959
09/30/2021 13H,14792
09/30/2021 12H,15053
09/30/2021 11H,14742
09/30/2021 10H,14040
09/30/2021 09H,13954
09/30/2021 08H,13876
09/30/2021 07H,13879
09/30/2021 06H,13940
09/30/2021 05H,14282
09/30/2021 04H,14442
09/30/2021 03H,14767
09/30/2021 02H,15256
09/30/2021 01H,15380
09/30/2021 00H,15558
09/29/2021 23H,15889
09/29/2021 22H,16581
09/29/2021 21H,16328
09/29/2021 20H,16173
09/29/2021 19H,15855
09/29/2021 18H,16033
09/29/2021 17H,15991
09/29/2021 16H,15624
09/29/2021 15H,15148
09/29/2021 14H,15007
09/29/2021 13H,14624
09/29/2021 12H,14257
09/29/2021 11H,14236
09/29/2021 10H,14194
09/29/2021 09H,13876
09/29/2021 08H,13816
09/29/2021 07H,13695
09/29/2021 06H,14032
09/29/2021 05H,14098
09/29/2021 04H,13671
09/29/2021 03H,15283
09/29/2021 02H,15761
09/29/2021 01H,16027
09/29/2021 00H,15945
09/28/2021 23H,15881
09/28/2021 22H,16336
09/28/2021 21H,16013
09/28/2021 20H,15536
09/28/2021 19H,15346
09/28/2021 18H,15054
09/28/2021 17H,14975
09/28/2021 16H,15013
09/28/2021 15H,14768
09/28/2021 14H,14638
09/28/2021 13H,13788
09/28/2021 12H,14119
09/28/2021 11H,13705
09/28/2021 10H,13135
09/28/2021 09H,13008
09/28/2021 08H,12776
09/28/2021 07H,12827
09/28/2021 06H,12972
09/28/2021 05H,13109
09/28/2021 04H,12901
09/28/2021 03H,14319
09/28/2021 02H,14198
09/28/2021 01H,14361
09/28/2021 00H,14657
09/27/2021 23H,14695
09/27/2021 22H,14703
09/27/2021 21H,14561
09/27/2021 20H,15323
09/27/2021 19H,15325
09/27/2021 18H,15010
09/27/2021 17H,14697
09/27/2021 16H,14284
09/27/2021 15H,13584
09/27/2021 14H,13476
09/27/2021 13H,13363
09/27/2021 12H,13350
09/27/2021 11H,13165
09/27/2021 10H,12293
09/27/2021 09H,11813
09/27/2021 08H,11468
09/27/2021 07H,11446
09/27/2021 06H,11666
09/27/2021 05H,11969
09/27/2021 04H,13181
09/27/2021 03H,13857
09/27/2021 02H,13884
09/27/2021 01H,14420
09/27/2021 00H,14831
09/26/2021 23H,14770
09/26/2021 22H,14659
09/26/2021 21H,14189
09/26/2021 20H,14393
09/26/2021 19H,13841
09/26/2021 18H,13319
09/26/2021 17H,13134
09/26/2021 16H,13005
09/26/2021 15H,12938
09/26/2021 14H,12799
09/26/2021 13H,12422
09/26/2021 12H,12039
09/26/2021 11H,11737
09/26/2021 10H,11553
09/26/2021 09H,11259
09/26/2021 08H,11225
09/26/2021 07H,11637
09/26/2021 06H,12066
09/26/2021 05H,12354
09/26/2021 04H,14974
09/26/2021 03H,13691
09/26/2021 02H,14121
09/26/2021 01H,14314
09/26/2021 00H,14243
09/25/2021 23H,14161
09/25/2021 22H,14157
09/25/2021 21H,13714
09/25/2021 20H,13298
09/25/2021 19H,13247
09/25/2021 18H,13128
09/25/2021 17H,13190
09/25/2021 16H,13330
09/25/2021 15H,13182
09/25/2021 14H,13217
09/25/2021 13H,13617
09/25/2021 12H,13994
09/25/2021 11H,13896
09/25/2021 10H,13679
09/25/2021 09H,13004
09/25/2021 08H,12912
09/25/2021 07H,13020
09/25/2021 06H,13260
09/25/2021 05H,13854
09/25/2021 04H,16179
09/25/2021 03H,15900
09/25/2021 02H,16436
09/25/2021 01H,16749
09/25/2021 00H,17006
09/24/2021 23H,17113
09/24/2021 22H,17196
09/24/2021 21H,16867
09/24/2021 20H,16740
09/24/2021 19H,16485
09/24/2021 18H,16637
09/24/2021 17H,16571
09/24/2021 16H,16613
09/24/2021 15H,16758
09/24/2021 14H,16438
09/24/2021 13H,16214
09/24/2021 12H,16353
09/24/2021 11H,16369
09/24/2021 10H,15755
09/24/2021 09H,15537
09/24/2021 08H,15289
09/24/2021 07H,15551
09/24/2021 06H,15763
09/24/2021 05H,16072
09/24/2021 04H,17436
09/24/2021 03H,16515
09/24/2021 02H,16961
09/24/2021 01H,17505
09/24/2021 00H,17833
09/23/2021 23H,17945
09/23/2021 22H,17735
09/23/2021 21H,17755
09/23/2021 20H,17688
09/23/2021 19H,17337
09/23/2021 18H,17396
09/23/2021 17H,17826
09/23/2021 16H,17773
09/23/2021 15H,17791
09/23/2021 14H,18043
09/23/2021 13H,17913
09/23/2021 12H,17703
09/23/2021 11H,17387
09/23/2021 10H,16562
09/23/2021 09H,15926
09/23/2021 08H,15755
09/23/2021 07H,15516
09/23/2021 06H,15614
09/23/2021 05H,16065
09/23/2021 04H,18576
09/23/2021 03H,17986
09/23/2021 02H,18398
09/23/2021 01H,19545
09/23/2021 00H,19764
09/22/2021 23H,19992
09/22/2021 22H,19914
09/22/2021 21H,20190
09/22/2021 20H,20376
09/22/2021 19H,20879
09/22/2021 18H,20844
09/22/2021 17H,20467
09/22/2021 16H,20195
09/22/2021 15H,19924
09/22/2021 14H,19740
09/22/2021 13H,19778
09/22/2021 12H,19120
09/22/2021 11H,18710
09/22/2021 10H,17459
09/22/2021 09H,16636
09/22/2021 08H,16154
09/22/2021 07H,15903
09/22/2021 06H,16427
09/22/2021 05H,17125
09/22/2021 04H,19316
09/22/2021 03H,20483
09/22/2021 02H,21750
09/22/2021 01H,22887
09/22/2021 00H,23609
09/21/2021 23H,23131
09/21/2021 22H,22870
09/21/2021 21H,22847
09/21/2021 20H,22730
09/21/2021 19H,22709
09/21/2021 18H,22678
09/21/2021 17H,22437
09/21/2021 16H,22991
09/21/2021 15H,22813
09/21/2021 14H,21390
09/21/2021 13H,21082
09/21/2021 12H,21350
09/21/2021 11H,21556
09/21/2021 10H,19935
09/21/2021 09H,18594
09/21/2021 08H,18389
09/21/2021 07H,18399
09/21/2021 06H,18478
09/21/2021 05H,18667
09/21/2021 04H,20315
09/21/2021 03H,20688
09/21/2021 02H,21676
09/21/2021 01H,22506
09/21/2021 00H,23972
09/20/2021 23H,23241
09/20/2021 22H,23115
09/20/2021 21H,23545
09/20/2021 20H,23383
09/20/2021 19H,23032
09/20/2021 18H,23104
09/20/2021 17H,23134
09/20/2021 16H,22708
09/20/2021 15H,22048
09/20/2021 14H,21357
09/20/2021 13H,21574
09/20/2021 12H,21187
09/20/2021 11H,20978
09/20/2021 10H,20009
09/20/2021 09H,18034
09/20/2021 08H,17505
09/20/2021 07H,17286
09/20/2021 06H,18048
09/20/2021 05H,18784
09/20/2021 04H,20381
09/20/2021 03H,21004
09/20/2021 02H,22268
09/20/2021 01H,23021
09/20/2021 00H,23313
09/19/2021 23H,22861
09/19/2021 22H,24241
09/19/2021 21H,24043
09/19/2021 20H,23071
09/19/2021 19H,22776
09/19/2021 18H,22868
09/19/2021 17H,22774
09/19/2021 16H,22310
09/19/2021 15H,20738
09/19/2021 14H,19749
09/19/2021 13H,19066
09/19/2021 12H,18536
09/19/2021 11H,18067
09/19/2021 10H,17681
09/19/2021 09H,17674
09/19/2021 08H,17514
09/19/2021 07H,17790
09/19/2021 06H,17816
09/19/2021 05H,19063
09/19/2021 04H,21403
09/19/2021 03H,21117
09/19/2021 02H,22522
09/19/2021 01H,23375
09/19/2021 00H,24190
09/18/2021 23H,24014
09/18/2021 22H,24063
09/18/2021 21H,23968
09/18/2021 20H,23980
09/18/2021 19H,23614
09/18/2021 18H,23276
09/18/2021 17H,23062
09/18/2021 16H,22990
09/18/2021 15H,21936
09/18/2021 14H,20706
09/18/2021 13H,20168
09/18/2021 12H,19282
09/18/2021 11H,18996
09/18/2021 10H,18571
09/18/2021 09H,18388
09/18/2021 08H,18091
09/18/2021 07H,18190
09/18/2021 06H,18642
09/18/2021 05H,19401
09/18/2021 04H,21044
09/18/2021 03H,22763
09/18/2021 02H,23160
09/18/2021 01H,23554
09/18/2021 00H,23704
09/17/2021 23H,23804
09/17/2021 22H,24317
09/17/2021 21H,24498
09/17/2021 20H,24499
09/17/2021 19H,23874
09/17/2021 18H,23836
09/17/2021 17H,23539
09/17/2021 16H,23456
09/17/2021 15H,23246
09/17/2021 14H,22933
09/17/2021 13H,22465
09/17/2021 12H,21946
09/17/2021 11H,21232
09/17/2021 10H,20325
09/17/2021 09H,19700
09/17/2021 08H,19442
09/17/2021 07H,19484
09/17/2021 06H,19652
09/17/2021 05H,20232
09/17/2021 04H,21791
09/17/2021 03H,21977
09/17/2021 02H,22649
09/17/2021 01H,23366
09/17/2021 00H,24165
09/16/2021 23H,24214
09/16/2021 22H,24191
09/16/2021 21H,24410
09/16/2021 20H,24400
09/16/2021 19H,23880
09/16/2021 18H,23712
09/16/2021 17H,24443
09/16/2021 16H,23387
09/16/2021 15H,22913
09/16/2021 14H,22175
09/16/2021 13H,21759
09/16/2021 12H,21358
09/16/2021 11H,20764
09/16/2021 10H,20097
09/16/2021 09H,19390
09/16/2021 08H,19118
09/16/2021 07H,19423
09/16/2021 06H,20102
09/16/2021 05H,20778
09/16/2021 04H,24305
09/16/2021 03H,23871
09/16/2021 02H,24741
09/16/2021 01H,25328
09/16/2021 00H,25533
09/15/2021 23H,25484
09/15/2021 22H,25749
09/15/2021 21H,25449
09/15/2021 20H,25486
09/15/2021 19H,25363
09/15/2021 18H,24851
09/15/2021 17H,24537
09/15/2021 16H,24402
09/15/2021 15H,24505
09/15/2021 14H,24479
09/15/2021 13H,24119
09/15/2021 12H,23843
09/15/2021 11H,23723
09/15/2021 10H,22255
09/15/2021 09H,21148
09/15/2021 08H,20790
09/15/2021 07H,20988
09/15/2021 06H,21636
09/15/2021 05H,22487
09/15/2021 04H,22923
09/15/2021 03H,25646
09/15/2021 02H,26824
09/15/2021 01H,27335
09/15/2021 00H,27724
09/14/2021 23H,28431
09/14/2021 22H,28670
09/14/2021 21H,28824
09/14/2021 20H,28345
09/14/2021 19H,28322
09/14/2021 18H,28111
09/14/2021 17H,28265
09/14/2021 16H,28046
09/14/2021 15H,27291
09/14/2021 14H,25716
09/14/2021 13H,24210
09/14/2021 12H,23418
09/14/2021 11H,23763
09/14/2021 10H,22926
09/14/2021 09H,21056
09/14/2021 08H,20797
09/14/2021 07H,20956
09/14/2021 06H,21220
09/14/2021 05H,21745
09/14/2021 04H,20507
09/14/2021 03H,24520
09/14/2021 02H,26665
09/14/2021 01H,28093
09/14/2021 00H,28222
09/13/2021 23H,27721
09/13/2021 22H,27412
09/13/2021 21H,27670
09/13/2021 20H,27936
09/13/2021 19H,27858
09/13/2021 18H,27656
09/13/2021 17H,27063
09/13/2021 16H,26288
09/13/2021 15H,25014
09/13/2021 14H,23812
09/13/2021 13H,22832
09/13/2021 12H,22269
09/13/2021 11H,21932
09/13/2021 10H,20808
09/13/2021 09H,19644
09/13/2021 08H,19353
09/13/2021 07H,18878
09/13/2021 06H,18793
09/13/2021 05H,19349
09/13/2021 04H,16322
09/13/2021 03H,21512
09/13/2021 02H,22427
09/13/2021 01H,22868
09/13/2021 00H,23134
09/12/2021 23H,22888
09/12/2021 22H,22452
09/12/2021 21H,22374
09/12/2021 20H,22093
09/12/2021 19H,21905
09/12/2021 18H,21604
09/12/2021 17H,20819
09/12/2021 16H,19574
09/12/2021 15H,18332
09/12/2021 14H,17800
09/12/2021 13H,17004
09/12/2021 12H,16493
09/12/2021 11H,16184
09/12/2021 10H,15636
09/12/2021 09H,15166
09/12/2021 08H,15194
09/12/2021 07H,15090
09/12/2021 06H,15283
09/12/2021 05H,15542
09/12/2021 04H,17465
09/12/2021 03H,17022
09/12/2021 02H,17536
09/12/2021 01H,18368
09/12/2021 00H,18476
09/11/2021 23H,18817
09/11/2021 22H,18920
09/11/2021 21H,18640
09/11/2021 20H,17624
09/11/2021 19H,17591
09/11/2021 18H,18075
09/11/2021 17H,17554
09/11/2021 16H,17507
09/11/2021 15H,17138
09/11/2021 14H,16900
09/11/2021 13H,16434
09/11/2021 12H,16270
09/11/2021 11H,16039
09/11/2021 10H,15716
09/11/2021 09H,15562
09/11/2021 08H,15485
09/11/2021 07H,15582
09/11/2021 06H,16064
09/11/2021 05H,16794
09/11/2021 04H,20911
09/11/2021 03H,18668
09/11/2021 02H,19747
09/11/2021 01H,20398
09/11/2021 00H,21062
09/10/2021 23H,21729
09/10/2021 22H,21746
09/10/2021 21H,21658
09/10/2021 20H,21442
09/10/2021 19H,21546
09/10/2021 18H,21326
09/10/2021 17H,20948
09/10/2021 16H,20948
09/10/2021 15H,20889
09/10/2021 14H,20672
09/10/2021 13H,20798
09/10/2021 12H,20982
09/10/2021 11H,20822
09/10/2021 10H,19717
09/10/2021 09H,18606
09/10/2021 08H,18249
09/10/2021 07H,18546
09/10/2021 06H,18885
09/10/2021 05H,19491
09/10/2021 04H,21900
09/10/2021 03H,22024
09/10/2021 02H,22755
09/10/2021 01H,23848
09/10/2021 00H,24433
09/9/2021 23H,24392
09/9/2021 22H,24288
09/9/2021 21H,24031
09/9/2021 20H,24032
09/9/2021 19H,24081
09/9/2021 18H,23861
09/9/2021 17H,24063
09/9/2021 16H,24162
09/9/2021 15H,24002
09/9/2021 14H,24042
09/9/2021 13H,23338
09/9/2021 12H,22425
09/9/2021 11H,22393
09/9/2021 10H,21711
09/9/2021 09H,20363
09/9/2021 08H,19552
09/9/2021 07H,19512
09/9/2021 06H,20244
09/9/2021 05H,21170
09/9/2021 04H,21557
09/9/2021 03H,22358
09/9/2021 02H,22727
09/9/2021 01H,23338
09/9/2021 00H,23787
09/8/2021 23H,24254
09/8/2021 22H,24407
09/8/2021 21H,24391
09/8/2021 20H,24281
09/8/2021 19H,24321
09/8/2021 18H,23695
09/8/2021 17H,23656
09/8/2021 16H,24038
09/8/2021 15H,23806
09/8/2021 14H,23174
09/8/2021 13H,22591
09/8/2021 12H,22174
09/8/2021 11H,21409
09/8/2021 10H,19846
09/8/2021 09H,18015
09/8/2021 08H,17251
09/8/2021 07H,17408
09/8/2021 06H,18310
09/8/2021 05H,19603
09/8/2021 04H,18769
09/8/2021 03H,22613
09/8/2021 02H,23649
09/8/2021 01H,24149
09/8/2021 00H,24398
09/7/2021 23H,24313
09/7/2021 22H,24433
09/7/2021 21H,24461
09/7/2021 20H,24265
09/7/2021 19H,24102
09/7/2021 18H,23676
09/7/2021 17H,23470
09/7/2021 16H,22994
09/7/2021 15H,21782
09/7/2021 14H,20730
09/7/2021 13H,19860
09/7/2021 12H,19280
09/7/2021 11H,18455
09/7/2021 10H,17410
09/7/2021 09H,16382
09/7/2021 08H,16223
09/7/2021 07H,16558
09/7/2021 06H,16979
09/7/2021 05H,17821
09/7/2021 04H,18336
09/7/2021 03H,19523
09/7/2021 02H,20913
09/7/2021 01H,21614
09/7/2021 00H,21972
09/6/2021 23H,22007
09/6/2021 22H,22236
09/6/2021 21H,22229
09/6/2021 20H,22045
09/6/2021 19H,21817
09/6/2021 18H,21817
09/6/2021 17H,21439
09/6/2021 16H,20803
09/6/2021 15H,19707
09/6/2021 14H,18373
09/6/2021 13H,17011
09/6/2021 12H,16990
09/6/2021 11H,16950
09/6/2021 10H,16746
09/6/2021 09H,16356
09/6/2021 08H,16118
09/6/2021 07H,16214
09/6/2021 06H,16291
09/6/2021 05H,17164
09/6/2021 04H,19124
09/6/2021 03H,19346
09/6/2021 02H,20059
09/6/2021 01H,20752
09/6/2021 00H,20856
09/5/2021 23H,20971
09/5/2021 22H,20693
09/5/2021 21H,20671
09/5/2021 20H,20354
09/5/2021 19H,20613
09/5/2021 18H,20330
09/5/2021 17H,19957
09/5/2021 16H,19719
09/5/2021 15H,19065
09/5/2021 14H,18234
09/5/2021 13H,16994
09/5/2021 12H,17152
09/5/2021 11H,16867
09/5/2021 10H,16489
09/5/2021 09H,15883
09/5/2021 08H,16297
09/5/2021 07H,16398
09/5/2021 06H,16710
09/5/2021 05H,17580
09/5/2021 04H,19818
09/5/2021 03H,21169
09/5/2021 02H,21456
09/5/2021 01H,21772
09/5/2021 00H,21958
09/4/2021 23H,22080
09/4/2021 22H,22330
09/4/2021 21H,22199
09/4/2021 20H,21854
09/4/2021 19H,21452
09/4/2021 18H,21057
09/4/2021 17H,19910
09/4/2021 16H,19194
09/4/2021 15H,18364
09/4/2021 14H,18306
09/4/2021 13H,18221
09/4/2021 12H,17962
09/4/2021 11H,17736
09/4/2021 10H,17743
09/4/2021 09H,17588
09/4/2021 08H,17637
09/4/2021 07H,17570
09/4/2021 06H,17547
09/4/2021 05H,18520
09/4/2021 04H,20417
09/4/2021 03H,20645
09/4/2021 02H,21102
09/4/2021 01H,21613
09/4/2021 00H,22458
09/3/2021 23H,22588
09/3/2021 22H,22617
09/3/2021 21H,22525
09/3/2021 20H,22828
09/3/2021 19H,22985
09/3/2021 18H,22696
09/3/2021 17H,22852
09/3/2021 16H,22271
09/3/2021 15H,21877
09/3/2021 14H,21448
09/3/2021 13H,20851
09/3/2021 12H,20231
09/3/2021 11H,19689
09/3/2021 10H,18820
09/3/2021 09H,18226
09/3/2021 08H,18138
09/3/2021 07H,18239
09/3/2021 06H,18489
09/3/2021 05H,19476
09/3/2021 04H,19090
09/3/2021 03H,21085
09/3/2021 02H,22576
09/3/2021 01H,23865
09/3/2021 00H,24768
09/2/2021 23H,25022
09/2/2021 22H,25146
09/2/2021 21H,24632
09/2/2021 20H,24131
09/2/2021 19H,23875
09/2/2021 18H,23280
09/2/2021 17H,23026
09/2/2021 16H,22405
09/2/2021 15H,21609
09/2/2021 14H,21523
09/2/2021 13H,20892
09/2/2021 12H,20923
09/2/2021 11H,20333
09/2/2021 10H,19055
09/2/2021 09H,18302
09/2/2021 08H,18109
09/2/2021 07H,18356
09/2/2021 06H,18366
09/2/2021 05H,18443
09/2/2021 04H,22773
09/2/2021 03H,20147
09/2/2021 02H,21628
09/2/2021 01H,23849
09/2/2021 00H,25334
09/1/2021 23H,25500
09/1/2021 22H,25484
09/1/2021 21H,25417
09/1/2021 20H,25219
09/1/2021 19H,24665
09/1/2021 18H,24954
09/1/2021 17H,24854
09/1/2021 16H,24648
09/1/2021 15H,24566
09/1/2021 14H,24482
09/1/2021 13H,24107
09/1/2021 12H,23464
09/1/2021 11H,23152
09/1/2021 10H,21384
09/1/2021 09H,19969
09/1/2021 08H,19507
09/1/2021 07H,19822
09/1/2021 06H,20634
09/1/2021 05H,21165
09/1/2021 04H,27496
09/1/2021 03H,26411
09/1/2021 02H,28500
09/1/2021 01H,30062
09/1/2021 00H,30616
08/31/2021 23H,30173
08/31/2021 22H,30647
08/31/2021 21H,30946
08/31/2021 20H,31042
08/31/2021 19H,31351
08/31/2021 18H,31318
08/31/2021 17H,30922
08/31/2021 16H,30695
08/31/2021 15H,29967
08/31/2021 14H,29599
08/31/2021 13H,28748
08/31/2021 12H,28109
08/31/2021 11H,27961
08/31/2021 10H,25707
08/31/2021 09H,23533
08/31/2021 08H,23139
08/31/2021 07H,23462
08/31/2021 06H,23726
08/31/2021 05H,25532
08/31/2021 04H,28834
08/31/2021 03H,30704
08/31/2021 02H,33063
08/31/2021 01H,33630
08/31/2021 00H,33833
08/30/2021 23H,34345
08/30/2021 22H,35055
08/30/2021 21H,34903
08/30/2021 20H,35155
08/30/2021 19H,35049
08/30/2021 18H,34341
08/30/2021 17H,33905
08/30/2021 16H,33270
08/30/2021 15H,32575
08/30/2021 14H,31723
08/30/2021 13H,31286
08/30/2021 12H,30852
08/30/2021 11H,29856
08/30/2021 10H,27607
08/30/2021 09H,24455
08/30/2021 08H,24132
08/30/2021 07H,24525
08/30/2021 06H,25022
08/30/2021 05H,26643
08/30/2021 04H,29364
08/30/2021 03H,29616
08/30/2021 02H,29717
08/30/2021 01H,29892
08/30/2021 00H,30027
08/29/2021 23H,30363
08/29/2021 22H,30455
08/29/2021 21H,29772
08/29/2021 20H,29312
08/29/2021 19H,29043
08/29/2021 18H,29048
08/29/2021 17H,28920
08/29/2021 16H,28692
08/29/2021 15H,28171
08/29/2021 14H,26880
08/29/2021 13H,25775
08/29/2021 12H,24204
08/29/2021 11H,23668
08/29/2021 10H,23672
08/29/2021 09H,23430
08/29/2021 08H,23589
08/29/2021 07H,24271
08/29/2021 06H,25543
08/29/2021 05H,27552
08/29/2021 04H,32878
08/29/2021 03H,30969
08/29/2021 02H,31646
08/29/2021 01H,31977
08/29/2021 00H,31724
08/28/2021 23H,31636
08/28/2021 22H,31913
08/28/2021 21H,32049
08/28/2021 20H,31952
08/28/2021 19H,31922
08/28/2021 18H,31824
08/28/2021 17H,32173
08/28/2021 16H,32694
08/28/2021 15H,32009
08/28/2021 14H,31481
08/28/2021 13H,29868
08/28/2021 12H,27635
08/28/2021 11H,26520
08/28/2021 10H,26606
08/28/2021 09H,25626
08/28/2021 08H,26192
08/28/2021 07H,27170
08/28/2021 06H,28468
08/28/2021 05H,29331
08/28/2021 04H,33980
08/28/2021 03H,34851
08/28/2021 02H,35712
08/28/2021 01H,36440
08/28/2021 00H,36869
08/27/2021 23H,37023
08/27/2021 22H,37002
08/27/2021 21H,37168
08/27/2021 20H,37103
08/27/2021 19H,38078
08/27/2021 18H,38478
08/27/2021 17H,37925
08/27/2021 16H,37193
08/27/2021 15H,36645
08/27/2021 14H,35063
08/27/2021 13H,33913
08/27/2021 12H,33405
08/27/2021 11H,32226
08/27/2021 10H,30027
08/27/2021 09H,27591
08/27/2021 08H,27147
08/27/2021 07H,27730
08/27/2021 06H,29641
08/27/2021 05H,32233
08/27/2021 04H,28991
08/27/2021 03H,34684
08/27/2021 02H,35565
08/27/2021 01H,36742
08/27/2021 00H,37516
08/26/2021 23H,37892
08/26/2021 22H,38322
08/26/2021 21H,38300
08/26/2021 20H,38037
08/26/2021 19H,37814
08/26/2021 18H,37309
08/26/2021 17H,36888
08/26/2021 16H,36233
08/26/2021 15H,35765
08/26/2021 14H,34283
08/26/2021 13H,33744
08/26/2021 12H,31420
08/26/2021 11H,29379
08/26/2021 10H,28161
08/26/2021 09H,25884
08/26/2021 08H,25428
08/26/2021 07H,25444
08/26/2021 06H,26061
08/26/2021 05H,28397
08/26/2021 04H,33284
08/26/2021 03H,31639
08/26/2021 02H,34464
08/26/2021 01H,35661
08/26/2021 00H,36472
08/25/2021 23H,36853
08/25/2021 22H,37544
08/25/2021 21H,37363
08/25/2021 20H,37206
08/25/2021 19H,37068
08/25/2021 18H,36606
08/25/2021 17H,36130
08/25/2021 16H,36605
08/25/2021 15H,35894
08/25/2021 14H,34605
08/25/2021 13H,32991
08/25/2021 12H,30575
08/25/2021 11H,29785
08/25/2021 10H,27834
08/25/2021 09H,26122
08/25/2021 08H,25746
08/25/2021 07H,25879
08/25/2021 06H,26818
08/25/2021 05H,29929
08/25/2021 04H,29495
08/25/2021 03H,34335
08/25/2021 02H,35216
08/25/2021 01H,36209
08/25/2021 00H,36390
08/24/2021 23H,36586
08/24/2021 22H,36910
08/24/2021 21H,36630
08/24/2021 20H,36394
08/24/2021 19H,35983
