Net generation from hydro for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.WAT.H
19:18:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.WAT.H megawatthours
02/2/2019 22H,12759
02/2/2019 21H,13142
02/2/2019 20H,13923
02/2/2019 19H,13864
02/2/2019 18H,14076
02/2/2019 17H,14573
02/2/2019 16H,13192
02/2/2019 15H,12358
02/2/2019 14H,10596
02/2/2019 13H,9910
02/2/2019 12H,9577
02/2/2019 11H,9757
02/2/2019 10H,9977
02/2/2019 09H,10761
02/2/2019 08H,11412
02/2/2019 07H,12612
02/2/2019 06H,14218
02/2/2019 05H,15340
02/2/2019 04H,15999
02/2/2019 03H,16678
02/2/2019 02H,16725
02/2/2019 01H,15723
02/2/2019 00H,14806
02/1/2019 23H,14416
02/1/2019 22H,14380
02/1/2019 21H,14648
02/1/2019 20H,14604
02/1/2019 19H,15053
02/1/2019 18H,15593
02/1/2019 17H,16085
02/1/2019 16H,16807
02/1/2019 15H,16299
02/1/2019 14H,13797
02/1/2019 13H,11389
02/1/2019 12H,10321
02/1/2019 11H,10406
02/1/2019 10H,10915
02/1/2019 09H,11297
02/1/2019 08H,12136
02/1/2019 07H,12800
02/1/2019 06H,15227
02/1/2019 05H,16781
02/1/2019 04H,17708
02/1/2019 03H,18148
02/1/2019 02H,17974
02/1/2019 01H,16537
02/1/2019 00H,15297
01/31/2019 23H,14520
01/31/2019 22H,14590
01/31/2019 21H,14777
01/31/2019 20H,15554
01/31/2019 19H,16156
01/31/2019 18H,17255
01/31/2019 17H,18320
01/31/2019 16H,18680
01/31/2019 15H,18445
01/31/2019 14H,15590
01/31/2019 13H,12766
01/31/2019 12H,11725
01/31/2019 11H,11236
01/31/2019 10H,11281
01/31/2019 09H,11588
01/31/2019 08H,13027
01/31/2019 07H,14899
01/31/2019 06H,16604
01/31/2019 05H,17609
01/31/2019 04H,18377
01/31/2019 03H,18722
01/31/2019 02H,18390
01/31/2019 01H,17076
01/31/2019 00H,15214
01/30/2019 23H,14642
01/30/2019 22H,15102
01/30/2019 21H,15326
01/30/2019 20H,15738
01/30/2019 19H,16643
01/30/2019 18H,17723
01/30/2019 17H,18767
01/30/2019 16H,19557
01/30/2019 15H,19086
01/30/2019 14H,16721
01/30/2019 13H,13764
01/30/2019 12H,12017
01/30/2019 11H,12057
01/30/2019 10H,11872
01/30/2019 09H,12196
01/30/2019 08H,13627
01/30/2019 07H,15120
01/30/2019 06H,16840
01/30/2019 05H,18069
01/30/2019 04H,18909
01/30/2019 03H,19068
01/30/2019 02H,18749
01/30/2019 01H,16794
01/30/2019 00H,14964
01/29/2019 23H,14016
01/29/2019 22H,14457
01/29/2019 21H,15074
01/29/2019 20H,15642
01/29/2019 19H,16379
01/29/2019 18H,17995
01/29/2019 17H,19116
01/29/2019 16H,19908
01/29/2019 15H,19343
01/29/2019 14H,16324
01/29/2019 13H,12728
01/29/2019 12H,11754
01/29/2019 11H,11404
01/29/2019 10H,11380
01/29/2019 09H,11809
01/29/2019 08H,12482
01/29/2019 07H,13929
01/29/2019 06H,16208
01/29/2019 05H,17708
01/29/2019 04H,18325
01/29/2019 03H,18828
01/29/2019 02H,18439
01/29/2019 01H,16566
01/29/2019 00H,14565
01/28/2019 23H,13925
01/28/2019 22H,14330
01/28/2019 21H,14643
01/28/2019 20H,15116
01/28/2019 19H,16084
01/28/2019 18H,17376
01/28/2019 17H,18383
01/28/2019 16H,18704
01/28/2019 15H,17700
01/28/2019 14H,14423
01/28/2019 13H,11725
01/28/2019 12H,10715
01/28/2019 11H,9995
01/28/2019 10H,9978
01/28/2019 09H,10335
01/28/2019 08H,11092
01/28/2019 07H,11410
01/28/2019 06H,14399
01/28/2019 05H,16306
01/28/2019 04H,17440
01/28/2019 03H,18062
01/28/2019 02H,17638
01/28/2019 01H,16280
01/28/2019 00H,13219
01/27/2019 23H,12591
01/27/2019 22H,12477
01/27/2019 21H,12733
01/27/2019 20H,12898
01/27/2019 19H,12769
01/27/2019 18H,12959
01/27/2019 17H,13593
01/27/2019 16H,13080
01/27/2019 15H,12524
01/27/2019 14H,10826
01/27/2019 13H,10265
01/27/2019 12H,9945
01/27/2019 11H,10022
01/27/2019 10H,9759
01/27/2019 09H,10451
01/27/2019 08H,11300
01/27/2019 07H,12803
01/27/2019 06H,14624
01/27/2019 05H,15589
01/27/2019 04H,16343
01/27/2019 03H,16998
01/27/2019 02H,16744
01/27/2019 01H,14567
01/27/2019 00H,11816
01/26/2019 23H,11067
01/26/2019 22H,11592
01/26/2019 21H,12297
01/26/2019 20H,12613
01/26/2019 19H,13577
01/26/2019 18H,14195
01/26/2019 17H,14632
01/26/2019 16H,14987
01/26/2019 15H,14223
01/26/2019 14H,12366
01/26/2019 13H,10514
01/26/2019 12H,9941
01/26/2019 11H,9501
01/26/2019 10H,9730
01/26/2019 09H,10212
01/26/2019 08H,11302
01/26/2019 07H,12947
01/26/2019 06H,14937
01/26/2019 05H,16185
01/26/2019 04H,17236
01/26/2019 03H,17492
01/26/2019 02H,17061
01/26/2019 01H,15843
01/26/2019 00H,13283
01/25/2019 23H,12135
01/25/2019 22H,12304
01/25/2019 21H,12723
01/25/2019 20H,13323
01/25/2019 19H,14141
01/25/2019 18H,15532
01/25/2019 17H,16686
01/25/2019 16H,17577
01/25/2019 15H,16660
01/25/2019 14H,13332
01/25/2019 13H,10568
01/25/2019 12H,9510
01/25/2019 11H,9365
01/25/2019 10H,9589
01/25/2019 09H,10080
01/25/2019 08H,10842
01/25/2019 07H,12789
01/25/2019 06H,14703
01/25/2019 05H,16422
01/25/2019 04H,17257
01/25/2019 03H,17720
01/25/2019 02H,17574
01/25/2019 01H,15590
01/25/2019 00H,13401
01/24/2019 23H,12611
01/24/2019 22H,12741
01/24/2019 21H,12997
01/24/2019 20H,13092
01/24/2019 19H,13693
01/24/2019 18H,14976
01/24/2019 17H,15785
01/24/2019 16H,17301
01/24/2019 15H,17189
01/24/2019 14H,13292
01/24/2019 13H,10001
01/24/2019 12H,8778
01/24/2019 11H,8464
01/24/2019 10H,8651
01/24/2019 09H,9177
01/24/2019 08H,10598
01/24/2019 07H,12025
01/24/2019 06H,14000
01/24/2019 05H,16026
01/24/2019 04H,16991
01/24/2019 03H,17170
01/24/2019 02H,16991
01/24/2019 01H,14854
01/24/2019 00H,11923
01/23/2019 23H,11055
01/23/2019 22H,11023
01/23/2019 21H,10986
01/23/2019 20H,11482
01/23/2019 19H,11876
01/23/2019 18H,12805
01/23/2019 17H,14200
01/23/2019 16H,15074
01/23/2019 15H,14615
01/23/2019 14H,11836
01/23/2019 13H,9995
01/23/2019 12H,9281
01/23/2019 11H,9690
01/23/2019 10H,9988
01/23/2019 09H,10648
01/23/2019 08H,11784
01/23/2019 07H,12839
01/23/2019 06H,16045
01/23/2019 05H,17782
01/23/2019 04H,18697
01/23/2019 03H,19377
01/23/2019 02H,19180
01/23/2019 01H,18514
01/23/2019 00H,15499
01/22/2019 23H,14108
01/22/2019 22H,13615
01/22/2019 21H,13974
01/22/2019 20H,14080
01/22/2019 19H,15084
01/22/2019 18H,15978
01/22/2019 17H,16745
01/22/2019 16H,18386
01/22/2019 15H,17512
01/22/2019 14H,14464
01/22/2019 13H,11903
01/22/2019 12H,11288
01/22/2019 11H,10944
01/22/2019 10H,11173
01/22/2019 09H,11403
01/22/2019 08H,12311
01/22/2019 07H,13521
01/22/2019 06H,15711
01/22/2019 05H,17332
01/22/2019 04H,18025
01/22/2019 03H,18757
01/22/2019 02H,18482
01/22/2019 01H,16718
01/22/2019 00H,13696
01/21/2019 23H,12643
01/21/2019 22H,12886
01/21/2019 21H,12988
01/21/2019 20H,13950
01/21/2019 19H,14327
01/21/2019 18H,14830
01/21/2019 17H,15791
01/21/2019 16H,16290
01/21/2019 15H,15609
01/21/2019 14H,13394
01/21/2019 13H,11128
01/21/2019 12H,10203
01/21/2019 11H,9731
01/21/2019 10H,9985
01/21/2019 09H,10162
01/21/2019 08H,11265
01/21/2019 07H,12362
01/21/2019 06H,14439
01/21/2019 05H,15378
01/21/2019 04H,15949
01/21/2019 03H,16064
01/21/2019 02H,16523
01/21/2019 01H,15241
01/21/2019 00H,14158
01/20/2019 23H,13182
01/20/2019 22H,13093
01/20/2019 21H,13311
01/20/2019 20H,13577
01/20/2019 19H,13678
01/20/2019 18H,13664
01/20/2019 17H,13401
01/20/2019 16H,12880
01/20/2019 15H,12160
01/20/2019 14H,10341
01/20/2019 13H,9682
01/20/2019 12H,9446
01/20/2019 11H,9557
01/20/2019 10H,9628
01/20/2019 09H,10012
01/20/2019 08H,10762
01/20/2019 07H,11740
01/20/2019 06H,13179
01/20/2019 05H,14138
01/20/2019 04H,14871
01/20/2019 03H,14847
01/20/2019 02H,14957
01/20/2019 01H,14285
01/20/2019 00H,12683
01/19/2019 23H,11017
01/19/2019 22H,10979
01/19/2019 21H,11236
01/19/2019 20H,11636
01/19/2019 19H,12054
01/19/2019 18H,12511
01/19/2019 17H,12492
01/19/2019 16H,12470
01/19/2019 15H,11949
01/19/2019 14H,10650
01/19/2019 13H,9945
01/19/2019 12H,9796
01/19/2019 11H,9875
01/19/2019 10H,10383
01/19/2019 09H,10832
01/19/2019 08H,11801
01/19/2019 07H,12370
01/19/2019 06H,14919
01/19/2019 05H,15875
01/19/2019 04H,17202
01/19/2019 03H,17795
01/19/2019 02H,18202
01/19/2019 01H,17035
01/19/2019 00H,14731
01/18/2019 23H,13722
01/18/2019 22H,13319
01/18/2019 21H,13352
01/18/2019 20H,13371
01/18/2019 19H,13540
01/18/2019 18H,14350
01/18/2019 17H,14945
01/18/2019 16H,16580
01/18/2019 15H,15630
01/18/2019 14H,12298
01/18/2019 13H,10350
01/18/2019 12H,9132
01/18/2019 11H,8849
01/18/2019 10H,9185
01/18/2019 09H,9745
01/18/2019 08H,10533
01/18/2019 07H,11727
01/18/2019 06H,14167
01/18/2019 05H,16100
01/18/2019 04H,17744
01/18/2019 03H,18794
01/18/2019 02H,18839
01/18/2019 01H,17365
01/18/2019 00H,15952
01/17/2019 23H,15514
01/17/2019 22H,15370
01/17/2019 21H,15728
01/17/2019 20H,16014
01/17/2019 19H,16335
01/17/2019 18H,16876
01/17/2019 17H,17406
01/17/2019 16H,18221
01/17/2019 15H,16939
01/17/2019 14H,13867
01/17/2019 13H,11602
01/17/2019 12H,10709
01/17/2019 11H,10400
01/17/2019 10H,10458
01/17/2019 09H,10888
01/17/2019 08H,11353
01/17/2019 07H,12312
01/17/2019 06H,14859
01/17/2019 05H,16506
01/17/2019 04H,17364
01/17/2019 03H,17962
01/17/2019 02H,18050
01/17/2019 01H,16450
01/17/2019 00H,15169
01/16/2019 23H,14650
01/16/2019 22H,14754
01/16/2019 21H,14880
01/16/2019 20H,15186
01/16/2019 19H,16020
01/16/2019 18H,16886
01/16/2019 17H,17721
01/16/2019 16H,18285
01/16/2019 15H,17316
01/16/2019 14H,14463
01/16/2019 13H,12582
01/16/2019 12H,11508
01/16/2019 11H,11233
01/16/2019 10H,11330
01/16/2019 09H,11299
01/16/2019 08H,12426
01/16/2019 07H,13568
01/16/2019 06H,15716
01/16/2019 05H,17252
01/16/2019 04H,18519
01/16/2019 03H,19135
01/16/2019 02H,18893
01/16/2019 01H,17404
01/16/2019 00H,15921
01/15/2019 23H,15165
01/15/2019 22H,15243
01/15/2019 21H,15780
01/15/2019 20H,16670
01/15/2019 19H,17319
01/15/2019 18H,18537
01/15/2019 17H,19397
01/15/2019 16H,19615
01/15/2019 15H,19131
01/15/2019 14H,16018
01/15/2019 13H,13848
01/15/2019 12H,12391
01/15/2019 11H,12222
01/15/2019 10H,12468
01/15/2019 09H,12972
01/15/2019 08H,14463
01/15/2019 07H,15391
01/15/2019 06H,17844
01/15/2019 05H,18400
01/15/2019 04H,19217
01/15/2019 03H,19306
01/15/2019 02H,19266
01/15/2019 01H,18599
01/15/2019 00H,17375
01/14/2019 23H,16691
01/14/2019 22H,16256
01/14/2019 21H,16328
01/14/2019 20H,16972
01/14/2019 19H,17718
01/14/2019 18H,18865
01/14/2019 17H,19714
01/14/2019 16H,20310
01/14/2019 15H,19309
01/14/2019 14H,16657
01/14/2019 13H,14108
01/14/2019 12H,12807
01/14/2019 11H,12289
01/14/2019 10H,12410
01/14/2019 09H,13176
01/14/2019 08H,13810
01/14/2019 07H,14916
01/14/2019 06H,17241
01/14/2019 05H,18649
01/14/2019 04H,19146
01/14/2019 03H,19317
01/14/2019 02H,19076
01/14/2019 01H,17659
01/14/2019 00H,15583
01/13/2019 23H,14144
01/13/2019 22H,14122
01/13/2019 21H,14376
01/13/2019 20H,14940
01/13/2019 19H,15435
01/13/2019 18H,16141
01/13/2019 17H,16391
01/13/2019 16H,16679
01/13/2019 15H,15566
01/13/2019 14H,13818
01/13/2019 13H,12497
01/13/2019 12H,12019
01/13/2019 11H,11589
01/13/2019 10H,12003
01/13/2019 09H,12580
01/13/2019 08H,14583
01/13/2019 07H,16326
01/13/2019 06H,17675
01/13/2019 05H,18577
01/13/2019 04H,18969
01/13/2019 03H,18976
01/13/2019 02H,18908
01/13/2019 01H,17776
01/13/2019 00H,15024
01/12/2019 23H,14615
01/12/2019 22H,14599
01/12/2019 21H,14906
01/12/2019 20H,15980
01/12/2019 19H,16528
01/12/2019 18H,17074
01/12/2019 17H,17096
01/12/2019 16H,16420
01/12/2019 15H,15230
01/12/2019 14H,14218
01/12/2019 13H,12994
01/12/2019 12H,12489
01/12/2019 11H,12293
01/12/2019 10H,12498
01/12/2019 09H,12882
01/12/2019 08H,14037
01/12/2019 07H,15571
01/12/2019 06H,17221
01/12/2019 05H,17937
01/12/2019 04H,18494
01/12/2019 03H,18838
01/12/2019 02H,19042
01/12/2019 01H,18172
01/12/2019 00H,15697
01/11/2019 23H,14706
01/11/2019 22H,15074
01/11/2019 21H,15444
01/11/2019 20H,16046
01/11/2019 19H,16337
01/11/2019 18H,17390
01/11/2019 17H,18551
01/11/2019 16H,19401
01/11/2019 15H,18656
01/11/2019 14H,15743
01/11/2019 13H,13402
01/11/2019 12H,12696
01/11/2019 11H,12479
01/11/2019 10H,12276
01/11/2019 09H,12777
01/11/2019 08H,13921
01/11/2019 07H,14696
01/11/2019 06H,16999
01/11/2019 05H,18005
01/11/2019 04H,18671
01/11/2019 03H,19235
01/11/2019 02H,19176
01/11/2019 01H,18100
01/11/2019 00H,15752
01/10/2019 23H,14748
01/10/2019 22H,14428
01/10/2019 21H,15164
01/10/2019 20H,15441
01/10/2019 19H,16136
01/10/2019 18H,16967
01/10/2019 17H,18126
01/10/2019 16H,18793
01/10/2019 15H,17758
01/10/2019 14H,14851
01/10/2019 13H,13183
01/10/2019 12H,12413
01/10/2019 11H,12285
01/10/2019 10H,12310
01/10/2019 09H,12926
01/10/2019 08H,13411
01/10/2019 07H,14341
01/10/2019 06H,17018
01/10/2019 05H,18310
01/10/2019 04H,19026
01/10/2019 03H,19601
01/10/2019 02H,20153
01/10/2019 01H,19052
01/10/2019 00H,17574
01/9/2019 23H,16270
01/9/2019 22H,16193
01/9/2019 21H,16384
01/9/2019 20H,16558
01/9/2019 19H,16992
01/9/2019 18H,17699
01/9/2019 17H,19059
01/9/2019 16H,20163
01/9/2019 15H,19441
01/9/2019 14H,15921
01/9/2019 13H,14403
01/9/2019 12H,13371
01/9/2019 11H,13099
01/9/2019 10H,13302
01/9/2019 09H,13438
01/9/2019 08H,13586
01/9/2019 07H,15042
01/9/2019 06H,17529
01/9/2019 05H,18727
01/9/2019 04H,19422
01/9/2019 03H,19779
01/9/2019 02H,19930
01/9/2019 01H,19549
01/9/2019 00H,16980
01/8/2019 23H,16353
01/8/2019 22H,16391
01/8/2019 21H,16827
01/8/2019 20H,17094
01/8/2019 19H,17370
01/8/2019 18H,18011
01/8/2019 17H,18699
01/8/2019 16H,19683
01/8/2019 15H,19280
01/8/2019 14H,15342
01/8/2019 13H,12955
01/8/2019 12H,11967
01/8/2019 11H,11699
01/8/2019 10H,11791
01/8/2019 09H,12195
01/8/2019 08H,13567
01/8/2019 07H,15019
01/8/2019 06H,17835
01/8/2019 05H,19143
01/8/2019 04H,19891
01/8/2019 03H,20222
01/8/2019 02H,20351
01/8/2019 01H,18837
01/8/2019 00H,16282
01/7/2019 23H,14880
01/7/2019 22H,14702
01/7/2019 21H,15026
01/7/2019 20H,15554
01/7/2019 19H,16136
01/7/2019 18H,16063
01/7/2019 17H,17196
01/7/2019 16H,17741
01/7/2019 15H,16584
01/7/2019 14H,13664
01/7/2019 13H,11861
01/7/2019 12H,10713
01/7/2019 11H,10628
01/7/2019 10H,10986
01/7/2019 09H,11582
01/7/2019 08H,12473
01/7/2019 07H,13074
01/7/2019 06H,14152
01/7/2019 05H,15643
01/7/2019 04H,17253
01/7/2019 03H,18489
01/7/2019 02H,18778
01/7/2019 01H,17330
01/7/2019 00H,15587
01/6/2019 23H,14881
01/6/2019 22H,14438
01/6/2019 21H,13978
01/6/2019 20H,13933
01/6/2019 19H,14235
01/6/2019 18H,14562
01/6/2019 17H,14788
01/6/2019 16H,14165
01/6/2019 15H,13054
01/6/2019 14H,12136
01/6/2019 13H,10971
01/6/2019 12H,10365
01/6/2019 11H,9458
01/6/2019 10H,10193
01/6/2019 09H,11865
01/6/2019 08H,12484
01/6/2019 07H,14343
01/6/2019 06H,15459
01/6/2019 05H,16110
01/6/2019 04H,17280
01/6/2019 03H,17940
01/6/2019 02H,18245
01/6/2019 01H,17745
01/6/2019 00H,16643
01/5/2019 23H,15928
01/5/2019 22H,15625
01/5/2019 21H,16027
01/5/2019 20H,16220
01/5/2019 19H,16545
01/5/2019 18H,16571
01/5/2019 17H,16149
01/5/2019 16H,15697
01/5/2019 15H,15258
01/5/2019 14H,13612
01/5/2019 13H,12725
01/5/2019 12H,12045
01/5/2019 11H,11733
01/5/2019 10H,11831
01/5/2019 09H,12660
01/5/2019 08H,14015
01/5/2019 07H,15209
01/5/2019 06H,15977
01/5/2019 05H,16893
01/5/2019 04H,17571
01/5/2019 03H,18347
01/5/2019 02H,18445
01/5/2019 01H,16977
01/5/2019 00H,15575
01/4/2019 23H,14758
01/4/2019 22H,14478
01/4/2019 21H,14573
01/4/2019 20H,14824
01/4/2019 19H,15238
01/4/2019 18H,15508
01/4/2019 17H,16466
01/4/2019 16H,16421
01/4/2019 15H,15356
01/4/2019 14H,13357
01/4/2019 13H,11489
01/4/2019 12H,10558
01/4/2019 11H,10379
01/4/2019 10H,10659
01/4/2019 09H,11268
01/4/2019 08H,12344
01/4/2019 07H,13530
01/4/2019 06H,15314
01/4/2019 05H,16542
01/4/2019 04H,17258
01/4/2019 03H,18286
01/4/2019 02H,18134
01/4/2019 01H,16576
01/4/2019 00H,14825
01/3/2019 23H,14196
01/3/2019 22H,13869
01/3/2019 21H,13873
01/3/2019 20H,14536
01/3/2019 19H,14843
01/3/2019 18H,15634
01/3/2019 17H,16465
01/3/2019 16H,17316
01/3/2019 15H,16641
01/3/2019 14H,14393
01/3/2019 13H,12289
01/3/2019 12H,11334
01/3/2019 11H,11338
01/3/2019 10H,11503
01/3/2019 09H,12032
01/3/2019 08H,12348
01/3/2019 07H,13231
01/3/2019 06H,15710
01/3/2019 05H,17954
01/3/2019 04H,18898
01/3/2019 03H,19314
01/3/2019 02H,19383
01/3/2019 01H,17872
01/3/2019 00H,15240
01/2/2019 23H,14464
01/2/2019 22H,14591
01/2/2019 21H,14942
01/2/2019 20H,15293
01/2/2019 19H,15732
01/2/2019 18H,16720
01/2/2019 17H,17884
01/2/2019 16H,19108
01/2/2019 15H,18716
01/2/2019 14H,15803
01/2/2019 13H,13363
01/2/2019 12H,12097
01/2/2019 11H,11391
01/2/2019 10H,11067
01/2/2019 09H,11996
01/2/2019 08H,12803
01/2/2019 07H,13679
01/2/2019 06H,15890
01/2/2019 05H,17675
01/2/2019 04H,18456
01/2/2019 03H,18625
01/2/2019 02H,18400
01/2/2019 01H,16354
01/2/2019 00H,14132
01/1/2019 23H,13160
01/1/2019 22H,13048
01/1/2019 21H,13482
01/1/2019 20H,13817
01/1/2019 19H,14124
01/1/2019 18H,14297
01/1/2019 17H,14372
01/1/2019 16H,14458
01/1/2019 15H,13967
01/1/2019 14H,13168
01/1/2019 13H,12111
01/1/2019 12H,11319
01/1/2019 11H,11465
01/1/2019 10H,11787
01/1/2019 09H,12174
01/1/2019 08H,12793
01/1/2019 07H,13698
01/1/2019 06H,15420
01/1/2019 05H,17070
01/1/2019 04H,17939
01/1/2019 03H,18627
01/1/2019 02H,18421
01/1/2019 01H,17295
01/1/2019 00H,15448
12/31/2018 23H,14623
12/31/2018 22H,15092
12/31/2018 21H,15647
12/31/2018 20H,16579
12/31/2018 19H,17118
12/31/2018 18H,17437
12/31/2018 17H,17592
12/31/2018 16H,17409
12/31/2018 15H,16471
12/31/2018 14H,13713
12/31/2018 13H,11621
12/31/2018 12H,10576
12/31/2018 11H,10526
12/31/2018 10H,10655
12/31/2018 09H,11272
12/31/2018 08H,11753
12/31/2018 07H,12888
12/31/2018 06H,14319
12/31/2018 05H,14880
12/31/2018 04H,15242
12/31/2018 03H,15272
12/31/2018 02H,15343
12/31/2018 01H,14208
12/31/2018 00H,11869
12/30/2018 23H,10385
12/30/2018 22H,10087
12/30/2018 21H,10134
12/30/2018 20H,10592
12/30/2018 19H,10756
12/30/2018 18H,12013
12/30/2018 17H,12288
12/30/2018 16H,12383
12/30/2018 15H,11663
12/30/2018 14H,10565
12/30/2018 13H,9640
12/30/2018 12H,9258
12/30/2018 11H,8949
12/30/2018 10H,9055
12/30/2018 09H,9646
12/30/2018 08H,10054
12/30/2018 07H,11098
12/30/2018 06H,13261
12/30/2018 05H,14337
12/30/2018 04H,14691
12/30/2018 03H,14834
12/30/2018 02H,15200
12/30/2018 01H,14301
12/30/2018 00H,11952
12/29/2018 23H,11056
12/29/2018 22H,11156
12/29/2018 21H,11274
12/29/2018 20H,11461
12/29/2018 19H,12418
12/29/2018 18H,12632
12/29/2018 17H,12480
12/29/2018 16H,12517
12/29/2018 15H,12470
12/29/2018 14H,10497
12/29/2018 13H,9744
12/29/2018 12H,9182
12/29/2018 11H,8903
12/29/2018 10H,9222
12/29/2018 09H,10208
12/29/2018 08H,10720
12/29/2018 07H,11772
12/29/2018 06H,14386
12/29/2018 05H,16015
12/29/2018 04H,16984
12/29/2018 03H,17735
12/29/2018 02H,18274
12/29/2018 01H,17687
12/29/2018 00H,16164
12/28/2018 23H,15323
12/28/2018 22H,15481
12/28/2018 21H,15781
12/28/2018 20H,16169
12/28/2018 19H,16821
12/28/2018 18H,17110
12/28/2018 17H,17562
12/28/2018 16H,17584
12/28/2018 15H,16951
12/28/2018 14H,14621
12/28/2018 13H,12829
12/28/2018 12H,11642
12/28/2018 11H,11504
12/28/2018 10H,11566
12/28/2018 09H,11864
12/28/2018 08H,12439
12/28/2018 07H,14081
12/28/2018 06H,16710
12/28/2018 05H,17690
12/28/2018 04H,17919
12/28/2018 03H,18434
12/28/2018 02H,18457
12/28/2018 01H,17460
12/28/2018 00H,15562
12/27/2018 23H,14568
12/27/2018 22H,14370
12/27/2018 21H,14649
12/27/2018 20H,14724
12/27/2018 19H,15354
12/27/2018 18H,15763
12/27/2018 17H,16084
12/27/2018 16H,16970
12/27/2018 15H,16220
12/27/2018 14H,13629
12/27/2018 13H,11810
12/27/2018 12H,11003
12/27/2018 11H,10803
12/27/2018 10H,11086
12/27/2018 09H,11407
12/27/2018 08H,12691
12/27/2018 07H,13547
12/27/2018 06H,15709
12/27/2018 05H,16807
12/27/2018 04H,17729
12/27/2018 03H,18718
12/27/2018 02H,19123
12/27/2018 01H,18238
12/27/2018 00H,15812
12/26/2018 23H,15018
12/26/2018 22H,14787
12/26/2018 21H,15161
12/26/2018 20H,15538
12/26/2018 19H,15468
12/26/2018 18H,16012
12/26/2018 17H,15911
12/26/2018 16H,17075
12/26/2018 15H,15969
12/26/2018 14H,13497
12/26/2018 13H,11222
12/26/2018 12H,10172
12/26/2018 11H,9763
12/26/2018 10H,9842
12/26/2018 09H,10215
12/26/2018 08H,10599
12/26/2018 07H,11838
12/26/2018 06H,13131
12/26/2018 05H,14048
12/26/2018 04H,14276
12/26/2018 03H,14189
12/26/2018 02H,14669
12/26/2018 01H,13857
12/26/2018 00H,12331
12/25/2018 23H,11673
12/25/2018 22H,11793
12/25/2018 21H,12282
12/25/2018 20H,12952
12/25/2018 19H,13477
12/25/2018 18H,14014
12/25/2018 17H,14338
12/25/2018 16H,13820
12/25/2018 15H,13193
12/25/2018 14H,11182
12/25/2018 13H,10315
12/25/2018 12H,9912
12/25/2018 11H,10000
12/25/2018 10H,10324
12/25/2018 09H,10800
12/25/2018 08H,11325
12/25/2018 07H,12369
12/25/2018 06H,15052
12/25/2018 05H,15816
12/25/2018 04H,16288
12/25/2018 03H,16651
12/25/2018 02H,17144
12/25/2018 01H,16701
12/25/2018 00H,14190
12/24/2018 23H,13574
12/24/2018 22H,13496
12/24/2018 21H,13721
12/24/2018 20H,14435
12/24/2018 19H,14682
12/24/2018 18H,15084
12/24/2018 17H,15060
12/24/2018 16H,15747
12/24/2018 15H,14851
12/24/2018 14H,11587
12/24/2018 13H,9878
12/24/2018 12H,9530
12/24/2018 11H,9605
12/24/2018 10H,9770
12/24/2018 09H,10282
12/24/2018 08H,11910
12/24/2018 07H,13161
12/24/2018 06H,14524
12/24/2018 05H,15769
12/24/2018 04H,15853
12/24/2018 03H,15865
12/24/2018 02H,16206
12/24/2018 01H,15592
12/24/2018 00H,14235
12/23/2018 23H,13220
12/23/2018 22H,13166
12/23/2018 21H,13069
12/23/2018 20H,13231
12/23/2018 19H,13773
12/23/2018 18H,14159
12/23/2018 17H,14334
12/23/2018 16H,13846
12/23/2018 15H,12715
12/23/2018 14H,11171
12/23/2018 13H,10624
12/23/2018 12H,10329
12/23/2018 11H,10283
12/23/2018 10H,10690
12/23/2018 09H,11165
12/23/2018 08H,11791
12/23/2018 07H,13522
12/23/2018 06H,15714
12/23/2018 05H,16898
12/23/2018 04H,17431
12/23/2018 03H,17946
12/23/2018 02H,17863
12/23/2018 01H,17028
12/23/2018 00H,14810
12/22/2018 23H,14334
12/22/2018 22H,14199
12/22/2018 21H,14385
12/22/2018 20H,14975
12/22/2018 19H,15407
12/22/2018 18H,15733
12/22/2018 17H,15803
