Net generation from nuclear for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NUC.H
19:02:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NUC.H megawatthours
11/2/2019 13H,87642
11/2/2019 12H,87638
11/2/2019 11H,87649
11/2/2019 10H,87606
11/2/2019 09H,87573
11/2/2019 08H,87574
11/2/2019 07H,87546
11/2/2019 06H,87513
11/2/2019 05H,87417
11/2/2019 04H,86710
11/2/2019 03H,86312
11/2/2019 02H,86640
11/2/2019 01H,87635
11/2/2019 00H,87645
11/1/2019 23H,87622
11/1/2019 22H,87579
11/1/2019 21H,87409
11/1/2019 20H,87315
11/1/2019 19H,87175
11/1/2019 18H,87095
11/1/2019 17H,87196
11/1/2019 16H,87304
11/1/2019 15H,87300
11/1/2019 14H,87347
11/1/2019 13H,87396
11/1/2019 12H,87431
11/1/2019 11H,87437
11/1/2019 10H,87414
11/1/2019 09H,87341
11/1/2019 08H,87322
11/1/2019 07H,87292
11/1/2019 06H,87284
11/1/2019 05H,87332
11/1/2019 04H,87423
11/1/2019 03H,87456
11/1/2019 02H,87388
11/1/2019 01H,87298
11/1/2019 00H,87319
10/31/2019 23H,87264
10/31/2019 22H,87220
10/31/2019 21H,87086
10/31/2019 20H,87033
10/31/2019 19H,87040
10/31/2019 18H,87020
10/31/2019 17H,87003
10/31/2019 16H,87118
10/31/2019 15H,87260
10/31/2019 14H,87279
10/31/2019 13H,87292
10/31/2019 12H,87315
10/31/2019 11H,87323
10/31/2019 10H,87292
10/31/2019 09H,87193
10/31/2019 08H,87185
10/31/2019 07H,87159
10/31/2019 06H,87127
10/31/2019 05H,87132
10/31/2019 04H,87130
10/31/2019 03H,87169
10/31/2019 02H,87179
10/31/2019 01H,87193
10/31/2019 00H,87232
10/30/2019 23H,87201
10/30/2019 22H,87231
10/30/2019 21H,87186
10/30/2019 20H,87166
10/30/2019 19H,87164
10/30/2019 18H,87176
10/30/2019 17H,87167
10/30/2019 16H,87142
10/30/2019 15H,87120
10/30/2019 14H,87132
10/30/2019 13H,87172
10/30/2019 12H,87194
10/30/2019 11H,87124
10/30/2019 10H,87052
10/30/2019 09H,87030
10/30/2019 08H,87103
10/30/2019 07H,86964
10/30/2019 06H,86972
10/30/2019 05H,86911
10/30/2019 04H,87003
10/30/2019 03H,86917
10/30/2019 02H,86923
10/30/2019 01H,86895
10/30/2019 00H,86921
10/29/2019 23H,86878
10/29/2019 22H,86810
10/29/2019 21H,86785
10/29/2019 20H,86751
10/29/2019 19H,86819
10/29/2019 18H,86844
10/29/2019 17H,86878
10/29/2019 16H,86935
10/29/2019 15H,86956
10/29/2019 14H,86925
10/29/2019 13H,86983
10/29/2019 12H,86986
10/29/2019 11H,86999
10/29/2019 10H,86960
10/29/2019 09H,86915
10/29/2019 08H,86884
10/29/2019 07H,86880
10/29/2019 06H,86848
10/29/2019 05H,86873
10/29/2019 04H,87010
10/29/2019 03H,86778
10/29/2019 02H,86721
10/29/2019 01H,86753
10/29/2019 00H,86747
10/28/2019 23H,86757
10/28/2019 22H,86744
10/28/2019 21H,86693
10/28/2019 20H,86706
10/28/2019 19H,86703
10/28/2019 18H,86698
10/28/2019 17H,86784
10/28/2019 16H,86786
10/28/2019 15H,86827
10/28/2019 14H,86863
10/28/2019 13H,86838
10/28/2019 12H,86859
10/28/2019 11H,86816
10/28/2019 10H,86749
10/28/2019 09H,86689
10/28/2019 08H,86619
10/28/2019 07H,86594
10/28/2019 06H,86520
10/28/2019 05H,86459
10/28/2019 04H,87052
10/28/2019 03H,86600
10/28/2019 02H,86740
10/28/2019 01H,86747
10/28/2019 00H,86951
10/27/2019 23H,86969
10/27/2019 22H,86964
10/27/2019 21H,86945
10/27/2019 20H,86955
10/27/2019 19H,86974
10/27/2019 18H,86952
10/27/2019 17H,86992
10/27/2019 16H,87075
10/27/2019 15H,87065
10/27/2019 14H,87084
10/27/2019 13H,87045
10/27/2019 12H,87019
10/27/2019 11H,87042
10/27/2019 10H,87001
10/27/2019 09H,86998
10/27/2019 08H,86938
10/27/2019 07H,86886
10/27/2019 06H,86886
10/27/2019 05H,86838
10/27/2019 04H,86533
10/27/2019 03H,86591
10/27/2019 02H,86525
10/27/2019 01H,86483
10/27/2019 00H,86437
10/26/2019 23H,86427
10/26/2019 22H,86312
10/26/2019 21H,86215
10/26/2019 20H,86124
10/26/2019 19H,86128
10/26/2019 18H,86163
10/26/2019 17H,86252
10/26/2019 16H,86425
10/26/2019 15H,86445
10/26/2019 14H,86490
10/26/2019 13H,86481
10/26/2019 12H,86511
10/26/2019 11H,86474
10/26/2019 10H,86458
10/26/2019 09H,86444
10/26/2019 08H,86363
10/26/2019 07H,86286
10/26/2019 06H,86269
10/26/2019 05H,86242
10/26/2019 04H,86402
10/26/2019 03H,86096
10/26/2019 02H,86195
10/26/2019 01H,86406
10/26/2019 00H,86329
10/25/2019 23H,86385
10/25/2019 22H,86365
10/25/2019 21H,86326
10/25/2019 20H,86276
10/25/2019 19H,86380
10/25/2019 18H,86498
10/25/2019 17H,86493
10/25/2019 16H,86490
10/25/2019 15H,86547
10/25/2019 14H,86607
10/25/2019 13H,86630
10/25/2019 12H,86636
10/25/2019 11H,86672
10/25/2019 10H,86535
10/25/2019 09H,86294
10/25/2019 08H,86262
10/25/2019 07H,86195
10/25/2019 06H,86314
10/25/2019 05H,86432
10/25/2019 04H,86138
10/25/2019 03H,86543
10/25/2019 02H,86560
10/25/2019 01H,86470
10/25/2019 00H,86376
10/24/2019 23H,86281
10/24/2019 22H,86099
10/24/2019 21H,86068
10/24/2019 20H,86046
10/24/2019 19H,86053
10/24/2019 18H,86038
10/24/2019 17H,86083
10/24/2019 16H,86078
10/24/2019 15H,86113
10/24/2019 14H,86008
10/24/2019 13H,86060
10/24/2019 12H,85968
10/24/2019 11H,85809
10/24/2019 10H,85471
10/24/2019 09H,85202
10/24/2019 08H,85106
10/24/2019 07H,85070
10/24/2019 06H,85114
10/24/2019 05H,85549
10/24/2019 04H,85458
10/24/2019 03H,86113
10/24/2019 02H,85901
10/24/2019 01H,85813
10/24/2019 00H,85732
10/23/2019 23H,85704
10/23/2019 22H,85613
10/23/2019 21H,85542
10/23/2019 20H,85568
10/23/2019 19H,85509
10/23/2019 18H,85531
10/23/2019 17H,85537
10/23/2019 16H,85339
10/23/2019 15H,85239
10/23/2019 14H,85159
10/23/2019 13H,85112
10/23/2019 12H,85065
10/23/2019 11H,85016
10/23/2019 10H,84818
10/23/2019 09H,84431
10/23/2019 08H,84252
10/23/2019 07H,84202
10/23/2019 06H,84207
10/23/2019 05H,84391
10/23/2019 04H,83635
10/23/2019 03H,84517
10/23/2019 02H,84450
10/23/2019 01H,84298
10/23/2019 00H,84101
10/22/2019 23H,84109
10/22/2019 22H,83884
10/22/2019 21H,83727
10/22/2019 20H,83709
10/22/2019 19H,83696
10/22/2019 18H,83716
10/22/2019 17H,83768
10/22/2019 16H,83765
10/22/2019 15H,83658
10/22/2019 14H,83539
10/22/2019 13H,83464
10/22/2019 12H,83151
10/22/2019 11H,82785
10/22/2019 10H,82608
10/22/2019 09H,82349
10/22/2019 08H,82323
10/22/2019 07H,82475
10/22/2019 06H,82784
10/22/2019 05H,82902
10/22/2019 04H,83433
10/22/2019 03H,83378
10/22/2019 02H,83322
10/22/2019 01H,83322
10/22/2019 00H,83242
10/21/2019 23H,83296
10/21/2019 22H,83507
10/21/2019 21H,83569
10/21/2019 20H,83566
10/21/2019 19H,83535
10/21/2019 18H,83582
10/21/2019 17H,83580
10/21/2019 16H,83586
10/21/2019 15H,83556
10/21/2019 14H,83503
10/21/2019 13H,83297
10/21/2019 12H,82962
10/21/2019 11H,82618
10/21/2019 10H,82679
10/21/2019 09H,82534
10/21/2019 08H,82535
10/21/2019 07H,82857
10/21/2019 06H,82795
10/21/2019 05H,83111
10/21/2019 04H,83934
10/21/2019 03H,83134
10/21/2019 02H,83085
10/21/2019 01H,82888
10/21/2019 00H,82786
10/20/2019 23H,82682
10/20/2019 22H,82638
10/20/2019 21H,82273
10/20/2019 20H,82218
10/20/2019 19H,82020
10/20/2019 18H,81888
10/20/2019 17H,82046
10/20/2019 16H,82298
10/20/2019 15H,82462
10/20/2019 14H,82493
10/20/2019 13H,82493
10/20/2019 12H,82476
10/20/2019 11H,82546
10/20/2019 10H,82491
10/20/2019 09H,82223
10/20/2019 08H,81906
10/20/2019 07H,81873
10/20/2019 06H,82116
10/20/2019 05H,82101
10/20/2019 04H,82308
10/20/2019 03H,82005
10/20/2019 02H,82025
10/20/2019 01H,82117
10/20/2019 00H,82227
10/19/2019 23H,82232
10/19/2019 22H,82174
10/19/2019 21H,82097
10/19/2019 20H,81987
10/19/2019 19H,81962
10/19/2019 18H,81821
10/19/2019 17H,81720
10/19/2019 16H,81595
10/19/2019 15H,81584
10/19/2019 14H,81486
10/19/2019 13H,81271
10/19/2019 12H,80916
10/19/2019 11H,80940
10/19/2019 10H,80700
10/19/2019 09H,80407
10/19/2019 08H,80595
10/19/2019 07H,80887
10/19/2019 06H,80969
10/19/2019 05H,81364
10/19/2019 04H,82897
10/19/2019 03H,82824
10/19/2019 02H,82906
10/19/2019 01H,83305
10/19/2019 00H,83348
10/18/2019 23H,83350
10/18/2019 22H,83269
10/18/2019 21H,83191
10/18/2019 20H,83258
10/18/2019 19H,83236
10/18/2019 18H,83167
10/18/2019 17H,83209
10/18/2019 16H,83243
10/18/2019 15H,83278
10/18/2019 14H,83266
10/18/2019 13H,83236
10/18/2019 12H,83207
10/18/2019 11H,82955
10/18/2019 10H,82918
10/18/2019 09H,82785
10/18/2019 08H,82713
10/18/2019 07H,82657
10/18/2019 06H,82946
10/18/2019 05H,82860
10/18/2019 04H,82809
10/18/2019 03H,82773
10/18/2019 02H,82798
10/18/2019 01H,82807
10/18/2019 00H,82824
10/17/2019 23H,82918
10/17/2019 22H,82939
10/17/2019 21H,83114
10/17/2019 20H,84265
10/17/2019 19H,84737
10/17/2019 18H,84783
10/17/2019 17H,84794
10/17/2019 16H,84721
10/17/2019 15H,84740
10/17/2019 14H,84744
10/17/2019 13H,84773
10/17/2019 12H,84771
10/17/2019 11H,84832
10/17/2019 10H,84707
10/17/2019 09H,84669
10/17/2019 08H,84679
10/17/2019 07H,84705
10/17/2019 06H,84783
10/17/2019 05H,84798
10/17/2019 04H,85543
10/17/2019 03H,84694
10/17/2019 02H,84733
10/17/2019 01H,84718
10/17/2019 00H,84707
10/16/2019 23H,84720
10/16/2019 22H,84695
10/16/2019 21H,84685
10/16/2019 20H,84689
10/16/2019 19H,84691
10/16/2019 18H,84707
10/16/2019 17H,84709
10/16/2019 16H,84747
10/16/2019 15H,84902
10/16/2019 14H,84969
10/16/2019 13H,84932
10/16/2019 12H,85051
10/16/2019 11H,85488
10/16/2019 10H,85489
10/16/2019 09H,85462
10/16/2019 08H,85454
10/16/2019 07H,85404
10/16/2019 06H,85425
10/16/2019 05H,85475
10/16/2019 04H,85375
10/16/2019 03H,85376
10/16/2019 02H,85416
10/16/2019 01H,85424
10/16/2019 00H,85441
10/15/2019 23H,85315
10/15/2019 22H,85470
10/15/2019 21H,85419
10/15/2019 20H,85448
10/15/2019 19H,85452
10/15/2019 18H,85529
10/15/2019 17H,85676
10/15/2019 16H,85712
10/15/2019 15H,85694
10/15/2019 14H,85618
10/15/2019 13H,85545
10/15/2019 12H,85351
10/15/2019 11H,85399
10/15/2019 10H,85474
10/15/2019 09H,85411
10/15/2019 08H,85359
10/15/2019 07H,85335
10/15/2019 06H,85140
10/15/2019 05H,84974
10/15/2019 04H,85138
10/15/2019 03H,85056
10/15/2019 02H,85068
10/15/2019 01H,84969
10/15/2019 00H,84993
10/14/2019 23H,85054
10/14/2019 22H,84924
10/14/2019 21H,84891
10/14/2019 20H,84886
10/14/2019 19H,84859
10/14/2019 18H,84757
10/14/2019 17H,84751
10/14/2019 16H,84701
10/14/2019 15H,84720
10/14/2019 14H,84741
10/14/2019 13H,84959
10/14/2019 12H,84926
10/14/2019 11H,84955
10/14/2019 10H,84851
10/14/2019 09H,84602
10/14/2019 08H,84576
10/14/2019 07H,84581
10/14/2019 06H,84706
10/14/2019 05H,84794
10/14/2019 04H,84909
10/14/2019 03H,85059
10/14/2019 02H,85231
10/14/2019 01H,85329
10/14/2019 00H,85350
10/13/2019 23H,85319
10/13/2019 22H,85222
10/13/2019 21H,85194
10/13/2019 20H,85189
10/13/2019 19H,85133
10/13/2019 18H,85106
10/13/2019 17H,85067
10/13/2019 16H,85021
10/13/2019 15H,85044
10/13/2019 14H,85164
10/13/2019 13H,85185
10/13/2019 12H,85180
10/13/2019 11H,85128
10/13/2019 10H,84779
10/13/2019 09H,84480
10/13/2019 08H,84392
10/13/2019 07H,84478
10/13/2019 06H,84614
10/13/2019 05H,84613
10/13/2019 04H,84427
10/13/2019 03H,84687
10/13/2019 02H,84979
10/13/2019 01H,85107
10/13/2019 00H,85104
10/12/2019 23H,85096
10/12/2019 22H,85058
10/12/2019 21H,84142
10/12/2019 20H,85053
10/12/2019 19H,85077
10/12/2019 18H,85033
10/12/2019 17H,84959
10/12/2019 16H,84951
10/12/2019 15H,85019
10/12/2019 14H,85127
10/12/2019 13H,85186
10/12/2019 12H,85099
10/12/2019 11H,85018
10/12/2019 10H,84997
10/12/2019 09H,84904
10/12/2019 08H,84826
10/12/2019 07H,84824
10/12/2019 06H,85127
10/12/2019 05H,85385
10/12/2019 04H,86370
10/12/2019 03H,86013
10/12/2019 02H,86263
10/12/2019 01H,86661
10/12/2019 00H,86676
10/11/2019 23H,86646
10/11/2019 22H,86623
10/11/2019 21H,86587
10/11/2019 20H,86596
10/11/2019 19H,86595
10/11/2019 18H,86613
10/11/2019 17H,86868
10/11/2019 16H,86967
10/11/2019 15H,87149
10/11/2019 14H,87290
10/11/2019 13H,87262
10/11/2019 12H,87252
10/11/2019 11H,86938
10/11/2019 10H,86908
10/11/2019 09H,86868
10/11/2019 08H,87086
10/11/2019 07H,87286
10/11/2019 06H,87593
10/11/2019 05H,87627
10/11/2019 04H,88002
10/11/2019 03H,88043
10/11/2019 02H,88170
10/11/2019 01H,88149
10/11/2019 00H,88115
10/10/2019 23H,88104
10/10/2019 22H,88087
10/10/2019 21H,88009
10/10/2019 20H,88015
10/10/2019 19H,88015
10/10/2019 18H,88035
10/10/2019 17H,88080
10/10/2019 16H,88142
10/10/2019 15H,88163
10/10/2019 14H,88200
10/10/2019 13H,88155
10/10/2019 12H,88074
10/10/2019 11H,87932
10/10/2019 10H,87852
10/10/2019 09H,87790
10/10/2019 08H,87750
10/10/2019 07H,87697
10/10/2019 06H,87651
10/10/2019 05H,87719
10/10/2019 04H,87486
10/10/2019 03H,87755
10/10/2019 02H,87762
10/10/2019 01H,87667
10/10/2019 00H,87634
10/9/2019 23H,87549
10/9/2019 22H,87356
10/9/2019 21H,87199
10/9/2019 20H,87080
10/9/2019 19H,86933
10/9/2019 18H,86892
10/9/2019 17H,86961
10/9/2019 16H,86931
10/9/2019 15H,86902
10/9/2019 14H,86871
10/9/2019 13H,86812
10/9/2019 12H,86824
10/9/2019 11H,86906
10/9/2019 10H,86739
10/9/2019 09H,86627
10/9/2019 08H,86617
10/9/2019 07H,86488
10/9/2019 06H,86500
10/9/2019 05H,86414
10/9/2019 04H,86387
10/9/2019 03H,86343
10/9/2019 02H,86238
10/9/2019 01H,86170
10/9/2019 00H,86168
10/8/2019 23H,86215
10/8/2019 22H,86057
10/8/2019 21H,85969
10/8/2019 20H,85863
10/8/2019 19H,85870
10/8/2019 18H,85993
10/8/2019 17H,86092
10/8/2019 16H,86173
10/8/2019 15H,86163
10/8/2019 14H,86178
10/8/2019 13H,86207
10/8/2019 12H,86204
10/8/2019 11H,86185
10/8/2019 10H,86126
10/8/2019 09H,86051
10/8/2019 08H,85941
10/8/2019 07H,85936
10/8/2019 06H,86023
10/8/2019 05H,86084
10/8/2019 04H,86318
10/8/2019 03H,85991
10/8/2019 02H,85965
10/8/2019 01H,85998
10/8/2019 00H,86026
10/7/2019 23H,86000
10/7/2019 22H,85988
10/7/2019 21H,85990
10/7/2019 20H,85984
10/7/2019 19H,85989
10/7/2019 18H,86041
10/7/2019 17H,86076
10/7/2019 16H,86087
10/7/2019 15H,86176
10/7/2019 14H,86170
10/7/2019 13H,86091
10/7/2019 12H,86140
10/7/2019 11H,86136
10/7/2019 10H,86050
10/7/2019 09H,86049
10/7/2019 08H,86031
10/7/2019 07H,85984
10/7/2019 06H,85957
10/7/2019 05H,86061
10/7/2019 04H,87209
10/7/2019 03H,86397
10/7/2019 02H,86490
10/7/2019 01H,86727
10/7/2019 00H,86985
10/6/2019 23H,87024
10/6/2019 22H,87003
10/6/2019 21H,87014
10/6/2019 20H,87015
10/6/2019 19H,86968
10/6/2019 18H,87086
10/6/2019 17H,87102
10/6/2019 16H,87158
10/6/2019 15H,87170
10/6/2019 14H,87213
10/6/2019 13H,87259
10/6/2019 12H,87289
10/6/2019 11H,87298
10/6/2019 10H,87136
10/6/2019 09H,87104
10/6/2019 08H,87047
10/6/2019 07H,86994
10/6/2019 06H,87098
10/6/2019 05H,87076
10/6/2019 04H,86798
10/6/2019 03H,87025
10/6/2019 02H,87014
10/6/2019 01H,87001
10/6/2019 00H,86992
10/5/2019 23H,87034
10/5/2019 22H,87025
10/5/2019 21H,87226
10/5/2019 20H,87253
10/5/2019 19H,87257
10/5/2019 18H,87304
10/5/2019 17H,87349
10/5/2019 16H,87380
10/5/2019 15H,87422
10/5/2019 14H,87411
10/5/2019 13H,87553
10/5/2019 12H,87581
10/5/2019 11H,87577
10/5/2019 10H,87544
10/5/2019 09H,87592
10/5/2019 08H,87728
10/5/2019 07H,88518
10/5/2019 06H,89102
10/5/2019 05H,89742
10/5/2019 04H,90451
10/5/2019 03H,90783
10/5/2019 02H,91544
10/5/2019 01H,91972
10/5/2019 00H,92065
10/4/2019 23H,92103
10/4/2019 22H,92181
10/4/2019 21H,92218
10/4/2019 20H,92277
10/4/2019 19H,92239
10/4/2019 18H,92254
10/4/2019 17H,92228
10/4/2019 16H,92219
10/4/2019 15H,92319
10/4/2019 14H,92242
10/4/2019 13H,92287
10/4/2019 12H,92334
10/4/2019 11H,92317
10/4/2019 10H,92288
10/4/2019 09H,92141
10/4/2019 08H,92099
10/4/2019 07H,92098
10/4/2019 06H,92147
10/4/2019 05H,92160
10/4/2019 04H,91510
10/4/2019 03H,92033
10/4/2019 02H,92032
10/4/2019 01H,91994
10/4/2019 00H,92049
10/3/2019 23H,92053
10/3/2019 22H,92057
10/3/2019 21H,92074
10/3/2019 20H,91807
10/3/2019 19H,91869
10/3/2019 18H,91892
10/3/2019 17H,91848
10/3/2019 16H,91773
10/3/2019 15H,91779
10/3/2019 14H,91715
10/3/2019 13H,91820
10/3/2019 12H,91816
10/3/2019 11H,91805
10/3/2019 10H,91774
10/3/2019 09H,91616
10/3/2019 08H,91553
10/3/2019 07H,91393
10/3/2019 06H,91241
10/3/2019 05H,91101
10/3/2019 04H,90880
10/3/2019 03H,90960
10/3/2019 02H,90824
10/3/2019 01H,90895
10/3/2019 00H,90997
10/2/2019 23H,91115
10/2/2019 22H,91197
10/2/2019 21H,91093
10/2/2019 20H,91103
10/2/2019 19H,91137
10/2/2019 18H,91153
10/2/2019 17H,91136
10/2/2019 16H,91073
10/2/2019 15H,91075
10/2/2019 14H,91097
10/2/2019 13H,91073
10/2/2019 12H,91059
10/2/2019 11H,91008
10/2/2019 10H,90760
10/2/2019 09H,90376
10/2/2019 08H,90342
10/2/2019 07H,90076
10/2/2019 06H,90480
10/2/2019 05H,90394
10/2/2019 04H,90276
10/2/2019 03H,90527
10/2/2019 02H,90470
10/2/2019 01H,90424
10/2/2019 00H,90326
10/1/2019 23H,90237
10/1/2019 22H,90213
10/1/2019 21H,90071
10/1/2019 20H,90277
10/1/2019 19H,90310
10/1/2019 18H,90334
10/1/2019 17H,90368
10/1/2019 16H,90470
10/1/2019 15H,90555
10/1/2019 14H,90493
10/1/2019 13H,90616
10/1/2019 12H,90490
10/1/2019 11H,90462
10/1/2019 10H,90458
10/1/2019 09H,90412
10/1/2019 08H,90395
10/1/2019 07H,90338
10/1/2019 06H,90314
10/1/2019 05H,90265
10/1/2019 04H,90644
10/1/2019 03H,90338
10/1/2019 02H,90398
10/1/2019 01H,90369
10/1/2019 00H,90358
09/30/2019 23H,90392
09/30/2019 22H,90368
09/30/2019 21H,90326
09/30/2019 20H,90355
09/30/2019 19H,90392
09/30/2019 18H,90401
09/30/2019 17H,90477
09/30/2019 16H,90518
09/30/2019 15H,90551
09/30/2019 14H,90668
09/30/2019 13H,90730
09/30/2019 12H,90621
09/30/2019 11H,90515
09/30/2019 10H,90370
09/30/2019 09H,90360
09/30/2019 08H,90408
09/30/2019 07H,90504
09/30/2019 06H,90542
09/30/2019 05H,90712
09/30/2019 04H,90993
09/30/2019 03H,90852
09/30/2019 02H,90748
09/30/2019 01H,90778
09/30/2019 00H,90788
09/29/2019 23H,90786
09/29/2019 22H,90751
09/29/2019 21H,90737
09/29/2019 20H,90739
09/29/2019 19H,90773
09/29/2019 18H,90679
09/29/2019 17H,90580
09/29/2019 16H,90632
09/29/2019 15H,90565
09/29/2019 14H,90649
09/29/2019 13H,90916
09/29/2019 12H,91057
09/29/2019 11H,90964
09/29/2019 10H,90816
09/29/2019 09H,90952
09/29/2019 08H,91046
09/29/2019 07H,91186
09/29/2019 06H,91260
09/29/2019 05H,91653
09/29/2019 04H,90706
09/29/2019 03H,90953
09/29/2019 02H,91788
09/29/2019 01H,91885
09/29/2019 00H,91813
09/28/2019 23H,91805
09/28/2019 22H,91918
09/28/2019 21H,91916
09/28/2019 20H,92083
09/28/2019 19H,92068
09/28/2019 18H,92049
09/28/2019 17H,91963
09/28/2019 16H,91899
09/28/2019 15H,91905
09/28/2019 14H,91895
09/28/2019 13H,91886
09/28/2019 12H,91924
09/28/2019 11H,91886
09/28/2019 10H,91660
09/28/2019 09H,91526
09/28/2019 08H,91282
09/28/2019 07H,91326
09/28/2019 06H,91060
09/28/2019 05H,91041
09/28/2019 04H,90737
09/28/2019 03H,90877
09/28/2019 02H,91133
09/28/2019 01H,91197
09/28/2019 00H,91072
09/27/2019 23H,90884
09/27/2019 22H,90842
09/27/2019 21H,90829
09/27/2019 20H,90844
09/27/2019 19H,90936
09/27/2019 18H,90862
09/27/2019 17H,90861
09/27/2019 16H,90903
09/27/2019 15H,90990
09/27/2019 14H,91065
09/27/2019 13H,91045
09/27/2019 12H,91048
09/27/2019 11H,90976
09/27/2019 10H,90783
09/27/2019 09H,90702
09/27/2019 08H,90636
09/27/2019 07H,90642
09/27/2019 06H,90720
09/27/2019 05H,90669
09/27/2019 04H,90185
09/27/2019 03H,90662
09/27/2019 02H,90671
09/27/2019 01H,91153
09/27/2019 00H,91333
09/26/2019 23H,91305
09/26/2019 22H,91251
09/26/2019 21H,91207
09/26/2019 20H,91146
09/26/2019 19H,91145
09/26/2019 18H,91141
09/26/2019 17H,91099
09/26/2019 16H,91025
09/26/2019 15H,91054
09/26/2019 14H,91128
09/26/2019 13H,91233
09/26/2019 12H,91282
09/26/2019 11H,91182
09/26/2019 10H,90883
09/26/2019 09H,90737
09/26/2019 08H,90725
09/26/2019 07H,90775
09/26/2019 06H,90828
09/26/2019 05H,90755
09/26/2019 04H,90651
09/26/2019 03H,90958
09/26/2019 02H,90921
09/26/2019 01H,90917
09/26/2019 00H,90925
09/25/2019 23H,90893
09/25/2019 22H,90931
09/25/2019 21H,90943
09/25/2019 20H,90900
09/25/2019 19H,90868
09/25/2019 18H,90874
09/25/2019 17H,90877
09/25/2019 16H,90928
09/25/2019 15H,90946
09/25/2019 14H,90941
09/25/2019 13H,90934
09/25/2019 12H,90961
09/25/2019 11H,90981
09/25/2019 10H,90936
09/25/2019 09H,90828
09/25/2019 08H,90816
09/25/2019 07H,90944
09/25/2019 06H,91019
09/25/2019 05H,91070
09/25/2019 04H,91240
09/25/2019 03H,91142
09/25/2019 02H,91120
09/25/2019 01H,91094
09/25/2019 00H,91095
09/24/2019 23H,91054
09/24/2019 22H,91043
09/24/2019 21H,91124
09/24/2019 20H,91237
09/24/2019 19H,91333
09/24/2019 18H,91470
09/24/2019 17H,91579
09/24/2019 16H,91857
09/24/2019 15H,91642
09/24/2019 14H,91584
09/24/2019 13H,91606
09/24/2019 12H,91594
09/24/2019 11H,91467
09/24/2019 10H,91345
09/24/2019 09H,91227
09/24/2019 08H,91162
09/24/2019 07H,91283
09/24/2019 06H,91245
09/24/2019 05H,91365
09/24/2019 04H,93184
09/24/2019 03H,91411
09/24/2019 02H,91666
09/24/2019 01H,91827
09/24/2019 00H,91874
09/23/2019 23H,91785
09/23/2019 22H,91723
09/23/2019 21H,91703
09/23/2019 20H,91704
09/23/2019 19H,91765
09/23/2019 18H,91823
09/23/2019 17H,91793
09/23/2019 16H,91844
09/23/2019 15H,93071
09/23/2019 14H,93085
09/23/2019 13H,93125
09/23/2019 12H,93171
09/23/2019 11H,93172
09/23/2019 10H,93107
09/23/2019 09H,92990
09/23/2019 08H,92859
09/23/2019 07H,92791
09/23/2019 06H,92837
09/23/2019 05H,92739
09/23/2019 04H,92690
09/23/2019 03H,92524
09/23/2019 02H,92517
09/23/2019 01H,92516
09/23/2019 00H,92554
09/22/2019 23H,92556
09/22/2019 22H,92542
09/22/2019 21H,92582
09/22/2019 20H,92556
09/22/2019 19H,92564
09/22/2019 18H,92570
09/22/2019 17H,92578
09/22/2019 16H,92600
09/22/2019 15H,92527
09/22/2019 14H,92491
09/22/2019 13H,92527
09/22/2019 12H,92512
09/22/2019 11H,92260
09/22/2019 10H,92117
09/22/2019 09H,92037
09/22/2019 08H,92027
09/22/2019 07H,91787
09/22/2019 06H,91768
09/22/2019 05H,91789
09/22/2019 04H,91768
09/22/2019 03H,91759
09/22/2019 02H,91875
09/22/2019 01H,92010
09/22/2019 00H,92209
09/21/2019 23H,92346
09/21/2019 22H,92404
09/21/2019 21H,92335
09/21/2019 20H,92295
09/21/2019 19H,92313
09/21/2019 18H,92379
09/21/2019 17H,92505
09/21/2019 16H,92737
