Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
19:02:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
04/27/2020 15H,7451
04/27/2020 14H,7575
04/27/2020 13H,7528
04/27/2020 12H,7384
04/27/2020 11H,7200
04/27/2020 10H,6779
04/27/2020 09H,6628
04/27/2020 08H,6594
04/27/2020 07H,6625
04/27/2020 06H,6526
04/27/2020 05H,6773
04/27/2020 04H,6958
04/27/2020 03H,7498
04/27/2020 02H,7864
04/27/2020 01H,8081
04/27/2020 00H,8145
04/26/2020 23H,8142
04/26/2020 22H,7841
04/26/2020 21H,7594
04/26/2020 20H,7559
04/26/2020 19H,7770
04/26/2020 18H,7776
04/26/2020 17H,7674
04/26/2020 16H,7583
04/26/2020 15H,7517
04/26/2020 14H,7445
04/26/2020 13H,7267
04/26/2020 12H,7018
04/26/2020 11H,7069
04/26/2020 10H,7057
04/26/2020 09H,6935
04/26/2020 08H,6827
04/26/2020 07H,6808
04/26/2020 06H,6825
04/26/2020 05H,6893
04/26/2020 04H,6679
04/26/2020 03H,7147
04/26/2020 02H,7489
04/26/2020 01H,7730
04/26/2020 00H,7656
04/25/2020 23H,7625
04/25/2020 22H,7578
04/25/2020 21H,7492
04/25/2020 20H,7507
04/25/2020 19H,7468
04/25/2020 18H,7469
04/25/2020 17H,7351
04/25/2020 16H,7249
04/25/2020 15H,7021
04/25/2020 14H,6955
04/25/2020 13H,6891
04/25/2020 12H,6726
04/25/2020 11H,6724
04/25/2020 10H,6700
04/25/2020 09H,6529
04/25/2020 08H,6428
04/25/2020 07H,6489
04/25/2020 06H,6437
04/25/2020 05H,6202
04/25/2020 04H,6582
04/25/2020 03H,6632
04/25/2020 02H,7382
04/25/2020 01H,7747
04/25/2020 00H,7659
04/24/2020 23H,7942
04/24/2020 22H,7891
04/24/2020 21H,7867
04/24/2020 20H,7842
04/24/2020 19H,7821
04/24/2020 18H,7763
04/24/2020 17H,7675
04/24/2020 16H,7674
04/24/2020 15H,7736
04/24/2020 14H,7831
04/24/2020 13H,7593
04/24/2020 12H,7373
04/24/2020 11H,7317
04/24/2020 10H,6992
04/24/2020 09H,6888
04/24/2020 08H,6738
04/24/2020 07H,6704
04/24/2020 06H,6730
04/24/2020 05H,6765
04/24/2020 04H,7052
04/24/2020 03H,7200
04/24/2020 02H,7918
04/24/2020 01H,8069
04/24/2020 00H,8213
04/23/2020 23H,8275
04/23/2020 22H,8264
04/23/2020 21H,8219
04/23/2020 20H,8291
04/23/2020 19H,8310
04/23/2020 18H,8245
04/23/2020 17H,8173
04/23/2020 16H,8008
04/23/2020 15H,7834
04/23/2020 14H,7628
04/23/2020 13H,7550
04/23/2020 12H,7376
04/23/2020 11H,7327
04/23/2020 10H,7169
04/23/2020 09H,7074
04/23/2020 08H,7035
04/23/2020 07H,6958
04/23/2020 06H,6920
04/23/2020 05H,6915
04/23/2020 04H,7290
04/23/2020 03H,7068
04/23/2020 02H,7266
04/23/2020 01H,7686
04/23/2020 00H,7787
04/22/2020 23H,7666
04/22/2020 22H,7609
04/22/2020 21H,7670
04/22/2020 20H,7551
04/22/2020 19H,7539
04/22/2020 18H,7710
04/22/2020 17H,7984
04/22/2020 16H,7933
04/22/2020 15H,7900
04/22/2020 14H,8006
04/22/2020 13H,7829
04/22/2020 12H,7672
04/22/2020 11H,7601
04/22/2020 10H,7499
04/22/2020 09H,7383
04/22/2020 08H,7478
04/22/2020 07H,7608
04/22/2020 06H,7686
04/22/2020 05H,7733
04/22/2020 04H,7585
04/22/2020 03H,8332
04/22/2020 02H,8396
04/22/2020 01H,8561
04/22/2020 00H,8749
04/21/2020 23H,8468
04/21/2020 22H,13578
04/21/2020 21H,8363
04/21/2020 20H,8458
04/21/2020 19H,8443
04/21/2020 18H,8777
04/21/2020 17H,8765
04/21/2020 16H,8697
04/21/2020 15H,8622
04/21/2020 14H,8392
04/21/2020 13H,8003
04/21/2020 12H,7879
04/21/2020 11H,7789
04/21/2020 10H,7543
04/21/2020 09H,7457
04/21/2020 08H,7415
04/21/2020 07H,7445
04/21/2020 06H,7532
04/21/2020 05H,7559
04/21/2020 04H,8076
04/21/2020 03H,8303
04/21/2020 02H,8484
04/21/2020 01H,8874
04/21/2020 00H,8872
04/20/2020 23H,8876
04/20/2020 22H,8682
04/20/2020 21H,8506
04/20/2020 20H,8438
04/20/2020 19H,8454
04/20/2020 18H,8918
04/20/2020 17H,9016
04/20/2020 16H,9006
04/20/2020 15H,8987
04/20/2020 14H,8944
04/20/2020 13H,8562
04/20/2020 12H,8378
04/20/2020 11H,8238
04/20/2020 10H,8218
04/20/2020 09H,7980
04/20/2020 08H,7898
04/20/2020 07H,7807
04/20/2020 06H,7726
04/20/2020 05H,7777
04/20/2020 04H,7479
04/20/2020 03H,8153
04/20/2020 02H,8439
04/20/2020 01H,8702
04/20/2020 00H,8724
04/19/2020 23H,8581
04/19/2020 22H,8285
04/19/2020 21H,8068
04/19/2020 20H,8081
04/19/2020 19H,8102
04/19/2020 18H,8131
04/19/2020 17H,8192
04/19/2020 16H,8141
04/19/2020 15H,8019
04/19/2020 14H,7825
04/19/2020 13H,7317
04/19/2020 12H,7112
04/19/2020 11H,6984
04/19/2020 10H,6972
04/19/2020 09H,6952
04/19/2020 08H,7025
04/19/2020 07H,7146
04/19/2020 06H,7231
04/19/2020 05H,7326
04/19/2020 04H,7430
04/19/2020 03H,7617
04/19/2020 02H,8251
04/19/2020 01H,8409
04/19/2020 00H,8430
04/18/2020 23H,8393
04/18/2020 22H,8007
04/18/2020 21H,7943
04/18/2020 20H,7973
04/18/2020 19H,7958
04/18/2020 18H,7775
04/18/2020 17H,7762
04/18/2020 16H,7749
04/18/2020 15H,7863
04/18/2020 14H,7819
04/18/2020 13H,7524
04/18/2020 12H,7556
04/18/2020 11H,7519
04/18/2020 10H,7446
04/18/2020 09H,7392
04/18/2020 08H,7373
04/18/2020 07H,7415
04/18/2020 06H,7485
04/18/2020 05H,7636
04/18/2020 04H,8297
04/18/2020 03H,8758
04/18/2020 02H,9246
04/18/2020 01H,9337
04/18/2020 00H,9317
04/17/2020 23H,9204
04/17/2020 22H,9220
04/17/2020 21H,8974
04/17/2020 20H,8966
04/17/2020 19H,8951
04/17/2020 18H,8980
04/17/2020 17H,9013
04/17/2020 16H,8989
04/17/2020 15H,8687
04/17/2020 14H,7959
04/17/2020 13H,7780
04/17/2020 12H,7638
04/17/2020 11H,7594
04/17/2020 10H,7509
04/17/2020 09H,7422
04/17/2020 08H,7129
04/17/2020 07H,7117
04/17/2020 06H,7175
04/17/2020 05H,7302
04/17/2020 04H,7435
04/17/2020 03H,8141
04/17/2020 02H,8837
04/17/2020 01H,8909
04/17/2020 00H,8815
04/16/2020 23H,8798
04/16/2020 22H,8894
04/16/2020 21H,8869
04/16/2020 20H,8769
04/16/2020 19H,8752
04/16/2020 18H,8787
04/16/2020 17H,8803
04/16/2020 16H,8692
04/16/2020 15H,8593
04/16/2020 14H,8599
04/16/2020 13H,8489
04/16/2020 12H,8430
04/16/2020 11H,8307
04/16/2020 10H,8165
04/16/2020 09H,8170
04/16/2020 08H,8088
04/16/2020 07H,8046
04/16/2020 06H,8060
04/16/2020 05H,8060
04/16/2020 04H,8608
04/16/2020 03H,8481
04/16/2020 02H,8736
04/16/2020 01H,8780
04/16/2020 00H,8698
04/15/2020 23H,8572
04/15/2020 22H,8102
04/15/2020 21H,8021
04/15/2020 20H,7826
04/15/2020 19H,7188
04/15/2020 18H,7056
04/15/2020 17H,7463
04/15/2020 16H,7618
04/15/2020 15H,8140
04/15/2020 14H,8153
04/15/2020 13H,7781
04/15/2020 12H,7924
04/15/2020 11H,7942
04/15/2020 10H,8017
04/15/2020 09H,7924
04/15/2020 08H,7874
04/15/2020 07H,7938
04/15/2020 06H,7725
04/15/2020 05H,7670
04/15/2020 04H,7580
04/15/2020 03H,7951
04/15/2020 02H,8311
04/15/2020 01H,8382
04/15/2020 00H,8369
04/14/2020 23H,8334
04/14/2020 22H,8282
04/14/2020 21H,8225
04/14/2020 20H,8122
04/14/2020 19H,8014
04/14/2020 18H,7947
04/14/2020 17H,7980
04/14/2020 16H,8079
04/14/2020 15H,8133
04/14/2020 14H,8070
04/14/2020 13H,7783
04/14/2020 12H,7622
04/14/2020 11H,7603
04/14/2020 10H,7289
04/14/2020 09H,7210
04/14/2020 08H,7148
04/14/2020 07H,7396
04/14/2020 06H,7301
04/14/2020 05H,7519
04/14/2020 04H,7636
04/14/2020 03H,8484
04/14/2020 02H,8659
04/14/2020 01H,8630
04/14/2020 00H,8517
04/13/2020 23H,8461
04/13/2020 22H,8441
04/13/2020 21H,8402
04/13/2020 20H,8417
04/13/2020 19H,8454
04/13/2020 18H,8324
04/13/2020 17H,8258
04/13/2020 16H,8276
04/13/2020 15H,8221
04/13/2020 14H,8266
04/13/2020 13H,7935
04/13/2020 12H,7780
04/13/2020 11H,7525
04/13/2020 10H,7182
04/13/2020 09H,6809
04/13/2020 08H,6705
04/13/2020 07H,6881
04/13/2020 06H,7045
04/13/2020 05H,7181
04/13/2020 04H,7324
04/13/2020 03H,7609
04/13/2020 02H,8176
04/13/2020 01H,8180
04/13/2020 00H,8170
04/12/2020 23H,8234
04/12/2020 22H,8200
04/12/2020 21H,8201
04/12/2020 20H,8146
04/12/2020 19H,8176
04/12/2020 18H,8112
04/12/2020 17H,8137
04/12/2020 16H,8087
04/12/2020 15H,8009
04/12/2020 14H,7748
04/12/2020 13H,7239
04/12/2020 12H,7155
04/12/2020 11H,6931
04/12/2020 10H,6808
04/12/2020 09H,6696
04/12/2020 08H,6747
04/12/2020 07H,6788
04/12/2020 06H,6911
04/12/2020 05H,7012
04/12/2020 04H,7809
04/12/2020 03H,7558
04/12/2020 02H,7978
04/12/2020 01H,8030
04/12/2020 00H,8037
04/11/2020 23H,7839
04/11/2020 22H,7890
04/11/2020 21H,7638
04/11/2020 20H,7480
04/11/2020 19H,7485
04/11/2020 18H,7637
04/11/2020 17H,7797
04/11/2020 16H,7720
04/11/2020 15H,7673
04/11/2020 14H,7636
04/11/2020 13H,7384
04/11/2020 12H,7356
04/11/2020 11H,7421
04/11/2020 10H,7307
04/11/2020 09H,7276
04/11/2020 08H,7344
04/11/2020 07H,7625
04/11/2020 06H,7676
04/11/2020 05H,7695
04/11/2020 04H,7454
04/11/2020 03H,7762
04/11/2020 02H,8015
04/11/2020 01H,8104
04/11/2020 00H,8016
04/10/2020 23H,7902
04/10/2020 22H,7809
04/10/2020 21H,11430
04/10/2020 20H,7682
04/10/2020 19H,7682
04/10/2020 18H,7469
04/10/2020 17H,7352
04/10/2020 16H,7333
04/10/2020 15H,7269
04/10/2020 14H,7222
04/10/2020 13H,7028
04/10/2020 12H,6983
04/10/2020 11H,6966
04/10/2020 10H,6721
04/10/2020 09H,6658
04/10/2020 08H,6625
04/10/2020 07H,6591
04/10/2020 06H,6767
04/10/2020 05H,6816
04/10/2020 04H,6716
04/10/2020 03H,7289
04/10/2020 02H,7543
04/10/2020 01H,7868
04/10/2020 00H,7682
04/9/2020 23H,7650
04/9/2020 22H,7576
04/9/2020 21H,7650
04/9/2020 20H,7798
04/9/2020 19H,7514
04/9/2020 18H,7369
04/9/2020 17H,7347
04/9/2020 16H,7453
04/9/2020 15H,7308
04/9/2020 14H,7282
04/9/2020 13H,7391
04/9/2020 12H,7187
04/9/2020 11H,7073
04/9/2020 10H,6893
04/9/2020 09H,6720
04/9/2020 08H,6763
04/9/2020 07H,6887
04/9/2020 06H,7039
04/9/2020 05H,7258
04/9/2020 04H,7377
04/9/2020 03H,7779
04/9/2020 02H,7937
04/9/2020 01H,8318
04/9/2020 00H,8396
04/8/2020 23H,8327
04/8/2020 22H,8320
04/8/2020 21H,8294
04/8/2020 20H,7615
04/8/2020 19H,7905
04/8/2020 18H,7275
04/8/2020 17H,7309
04/8/2020 16H,7351
04/8/2020 15H,7139
04/8/2020 14H,6991
04/8/2020 13H,6840
04/8/2020 12H,6850
04/8/2020 11H,7303
04/8/2020 10H,7073
04/8/2020 09H,6899
04/8/2020 08H,6894
04/8/2020 07H,6873
04/8/2020 06H,7027
04/8/2020 05H,7247
04/8/2020 04H,7446
04/8/2020 03H,7558
04/8/2020 02H,7965
04/8/2020 01H,8087
04/8/2020 00H,7944
04/7/2020 23H,8098
04/7/2020 22H,8104
04/7/2020 21H,8073
04/7/2020 20H,7947
04/7/2020 19H,7768
04/7/2020 18H,7652
04/7/2020 17H,7691
04/7/2020 16H,7690
04/7/2020 15H,7578
04/7/2020 14H,7582
04/7/2020 13H,7589
04/7/2020 12H,7397
04/7/2020 11H,7227
04/7/2020 10H,6898
04/7/2020 09H,6914
04/7/2020 08H,6844
04/7/2020 07H,6852
04/7/2020 06H,7107
04/7/2020 05H,7496
04/7/2020 04H,7355
04/7/2020 03H,7471
04/7/2020 02H,7776
04/7/2020 01H,7284
04/7/2020 00H,7218
04/6/2020 23H,7744
04/6/2020 22H,7813
04/6/2020 21H,7784
04/6/2020 20H,7147
04/6/2020 19H,7626
04/6/2020 18H,7549
04/6/2020 17H,7446
04/6/2020 16H,6992
04/6/2020 15H,6826
04/6/2020 14H,6815
04/6/2020 13H,6668
04/6/2020 12H,6638
04/6/2020 11H,6614
04/6/2020 10H,6578
04/6/2020 09H,6367
04/6/2020 08H,6327
04/6/2020 07H,6330
04/6/2020 06H,6341
04/6/2020 05H,6452
04/6/2020 04H,6605
04/6/2020 03H,6678
04/6/2020 02H,6785
04/6/2020 01H,7129
04/6/2020 00H,7014
04/5/2020 23H,6983
04/5/2020 22H,6815
04/5/2020 21H,6405
04/5/2020 20H,6336
04/5/2020 19H,6428
04/5/2020 18H,6540
04/5/2020 17H,6535
04/5/2020 16H,6444
04/5/2020 15H,6419
04/5/2020 14H,6395
04/5/2020 13H,6322
04/5/2020 12H,6336
04/5/2020 11H,6503
04/5/2020 10H,6531
04/5/2020 09H,6559
04/5/2020 08H,6577
04/5/2020 07H,6646
04/5/2020 06H,6764
04/5/2020 05H,6841
04/5/2020 04H,7045
04/5/2020 03H,7280
04/5/2020 02H,7006
04/5/2020 01H,7076
04/5/2020 00H,7037
04/4/2020 23H,7607
04/4/2020 22H,7443
04/4/2020 21H,7264
04/4/2020 20H,7295
04/4/2020 19H,7129
04/4/2020 18H,6959
04/4/2020 17H,7059
04/4/2020 16H,7092
04/4/2020 15H,7071
04/4/2020 14H,7083
04/4/2020 13H,6910
04/4/2020 12H,6905
04/4/2020 11H,6929
04/4/2020 10H,6648
04/4/2020 09H,6657
04/4/2020 08H,6576
04/4/2020 07H,6617
04/4/2020 06H,6662
04/4/2020 05H,6698
04/4/2020 04H,6660
04/4/2020 03H,7000
04/4/2020 02H,7405
04/4/2020 01H,7438
04/4/2020 00H,7387
04/3/2020 23H,7272
04/3/2020 22H,6981
04/3/2020 21H,6891
04/3/2020 20H,6919
04/3/2020 19H,6869
04/3/2020 18H,6955
04/3/2020 17H,6940
04/3/2020 16H,6927
04/3/2020 15H,6863
04/3/2020 14H,6970
04/3/2020 13H,6951
04/3/2020 12H,6987
04/3/2020 11H,6925
04/3/2020 10H,6751
04/3/2020 09H,6295
04/3/2020 08H,6274
04/3/2020 07H,6411
04/3/2020 06H,6473
04/3/2020 05H,6552
04/3/2020 04H,6472
04/3/2020 03H,6605
04/3/2020 02H,6930
04/3/2020 01H,7216
04/3/2020 00H,7379
04/2/2020 23H,6972
04/2/2020 22H,6860
04/2/2020 21H,6995
04/2/2020 20H,6815
04/2/2020 19H,6804
04/2/2020 18H,6693
04/2/2020 17H,6874
04/2/2020 16H,6887
04/2/2020 15H,7151
04/2/2020 14H,7507
04/2/2020 13H,6739
04/2/2020 12H,6709
04/2/2020 11H,7155
04/2/2020 10H,6967
04/2/2020 09H,6785
04/2/2020 08H,6480
04/2/2020 07H,6681
04/2/2020 06H,6852
04/2/2020 05H,7050
04/2/2020 04H,8010
04/2/2020 03H,7374
04/2/2020 02H,7597
04/2/2020 01H,7580
04/2/2020 00H,7438
04/1/2020 23H,7250
04/1/2020 22H,7230
04/1/2020 21H,7752
04/1/2020 20H,7695
04/1/2020 19H,7674
04/1/2020 18H,7706
04/1/2020 17H,7871
04/1/2020 16H,7933
04/1/2020 15H,8088
04/1/2020 14H,7527
04/1/2020 13H,7164
04/1/2020 12H,7197
04/1/2020 11H,6898
04/1/2020 10H,6654
04/1/2020 09H,6563
04/1/2020 08H,6537
04/1/2020 07H,6339
04/1/2020 06H,6406
04/1/2020 05H,6500
04/1/2020 04H,6282
04/1/2020 03H,7173
04/1/2020 02H,6563
04/1/2020 01H,6440
04/1/2020 00H,6641
03/31/2020 23H,6971
03/31/2020 22H,7550
03/31/2020 21H,7560
03/31/2020 20H,7429
03/31/2020 19H,7414
03/31/2020 18H,7190
03/31/2020 17H,6847
03/31/2020 16H,6236
03/31/2020 15H,6317
03/31/2020 14H,6916
03/31/2020 13H,6588
03/31/2020 12H,6428
03/31/2020 11H,6330
03/31/2020 10H,6304
03/31/2020 09H,6309
03/31/2020 08H,6274
03/31/2020 07H,6046
03/31/2020 06H,6074
03/31/2020 05H,6236
03/31/2020 04H,6466
03/31/2020 03H,6981
03/31/2020 02H,7093
03/31/2020 01H,7425
03/31/2020 00H,7475
03/30/2020 23H,7783
03/30/2020 22H,7763
03/30/2020 21H,7590
03/30/2020 20H,7454
03/30/2020 19H,7066
03/30/2020 18H,6725
03/30/2020 17H,6684
03/30/2020 16H,6615
03/30/2020 15H,6715
03/30/2020 14H,6761
03/30/2020 13H,6691
03/30/2020 12H,6775
03/30/2020 11H,6602
03/30/2020 10H,6413
03/30/2020 09H,6164
03/30/2020 08H,6063
03/30/2020 07H,5901
03/30/2020 06H,6110
03/30/2020 05H,6459
03/30/2020 04H,6836
03/30/2020 03H,6878
03/30/2020 02H,6862
03/30/2020 01H,7044
03/30/2020 00H,6967
03/29/2020 23H,6968
03/29/2020 22H,7008
03/29/2020 21H,6948
03/29/2020 20H,6936
03/29/2020 19H,6813
03/29/2020 18H,6760
03/29/2020 17H,6784
03/29/2020 16H,6722
03/29/2020 15H,6673
03/29/2020 14H,6591
03/29/2020 13H,6235
03/29/2020 12H,6275
03/29/2020 11H,6241
03/29/2020 10H,6239
03/29/2020 09H,6428
03/29/2020 08H,6525
03/29/2020 07H,6334
03/29/2020 06H,6371
03/29/2020 05H,6547
03/29/2020 04H,6753
03/29/2020 03H,6885
03/29/2020 02H,6900
03/29/2020 01H,6901
03/29/2020 00H,6836
03/28/2020 23H,6812
03/28/2020 22H,6999
03/28/2020 21H,6999
03/28/2020 20H,6890
03/28/2020 19H,6658
03/28/2020 18H,6548
03/28/2020 17H,6390
03/28/2020 16H,6300
03/28/2020 15H,6297
03/28/2020 14H,6261
03/28/2020 13H,6203
03/28/2020 12H,6184
03/28/2020 11H,6163
03/28/2020 10H,6218
03/28/2020 09H,6233
03/28/2020 08H,6202
03/28/2020 07H,6248
03/28/2020 06H,6302
03/28/2020 05H,5781
03/28/2020 04H,5933
03/28/2020 03H,5943
03/28/2020 02H,5923
03/28/2020 01H,6190
03/28/2020 00H,6135
03/27/2020 23H,6398
03/27/2020 22H,6490
03/27/2020 21H,6469
03/27/2020 20H,6376
03/27/2020 19H,6280
03/27/2020 18H,6011
03/27/2020 17H,5932
03/27/2020 16H,6001
03/27/2020 15H,6035
03/27/2020 14H,6013
03/27/2020 13H,6023
03/27/2020 12H,6048
03/27/2020 11H,6114
03/27/2020 10H,5925
03/27/2020 09H,5600
03/27/2020 08H,5560
03/27/2020 07H,5714
03/27/2020 06H,5810
03/27/2020 05H,6025
03/27/2020 04H,6480
03/27/2020 03H,6487
03/27/2020 02H,6473
03/27/2020 01H,6732
03/27/2020 00H,6770
03/26/2020 23H,6839
03/26/2020 22H,6737
03/26/2020 21H,6496
03/26/2020 20H,6459
03/26/2020 19H,6440
03/26/2020 18H,6463
03/26/2020 17H,6556
03/26/2020 16H,6660
03/26/2020 15H,6691
03/26/2020 14H,6742
03/26/2020 13H,6551
03/26/2020 12H,6500
03/26/2020 11H,6555
03/26/2020 10H,6438
03/26/2020 09H,6094
03/26/2020 08H,6118
03/26/2020 07H,6093
03/26/2020 06H,6139
03/26/2020 05H,6235
03/26/2020 04H,5829
03/26/2020 03H,6223
03/26/2020 02H,6317
03/26/2020 01H,6601
03/26/2020 00H,6775
03/25/2020 23H,6649
03/25/2020 22H,6685
03/25/2020 21H,6668
03/25/2020 20H,6767
03/25/2020 19H,6626
03/25/2020 18H,6368
03/25/2020 17H,6437
03/25/2020 16H,6461
03/25/2020 15H,6480
03/25/2020 14H,6425
03/25/2020 13H,5959
03/25/2020 12H,5884
03/25/2020 11H,5924
03/25/2020 10H,5968
03/25/2020 09H,5735
03/25/2020 08H,5792
03/25/2020 07H,5797
03/25/2020 06H,5836
03/25/2020 05H,5913
03/25/2020 04H,6036
03/25/2020 03H,5940
03/25/2020 02H,6109
03/25/2020 01H,6273
03/25/2020 00H,6650
03/24/2020 23H,6653
03/24/2020 22H,6604
03/24/2020 21H,6593
03/24/2020 20H,6584
03/24/2020 19H,6489
03/24/2020 18H,6337
03/24/2020 17H,6292
03/24/2020 16H,6316
03/24/2020 15H,6355
03/24/2020 14H,6298
03/24/2020 13H,5875
03/24/2020 12H,5739
03/24/2020 11H,5785
03/24/2020 10H,5833
03/24/2020 09H,5828
03/24/2020 08H,5859
03/24/2020 07H,5861
03/24/2020 06H,5883
03/24/2020 05H,5986
03/24/2020 04H,5986
03/24/2020 03H,6432
03/24/2020 02H,6686
03/24/2020 01H,6702
03/24/2020 00H,6630
03/23/2020 23H,6615
03/23/2020 22H,6637
03/23/2020 21H,6627
03/23/2020 20H,6699
03/23/2020 19H,6478
03/23/2020 18H,6394
03/23/2020 17H,6423
03/23/2020 16H,6389
03/23/2020 15H,6348
03/23/2020 14H,6250
03/23/2020 13H,6011
03/23/2020 12H,5952
03/23/2020 11H,5882
03/23/2020 10H,5791
03/23/2020 09H,5692
03/23/2020 08H,5687
03/23/2020 07H,5687
03/23/2020 06H,5645
03/23/2020 05H,5694
03/23/2020 04H,5844
03/23/2020 03H,5935
03/23/2020 02H,6113
03/23/2020 01H,6537
03/23/2020 00H,6534
03/22/2020 23H,6444
03/22/2020 22H,6139
03/22/2020 21H,6103
03/22/2020 20H,6036
03/22/2020 19H,6010
03/22/2020 18H,6032
03/22/2020 17H,6138
03/22/2020 16H,6819
03/22/2020 15H,6820
03/22/2020 14H,6682
03/22/2020 13H,6373
03/22/2020 12H,6166
03/22/2020 11H,5984
03/22/2020 10H,5937
03/22/2020 09H,5987
03/22/2020 08H,5895
03/22/2020 07H,5854
03/22/2020 06H,5920
03/22/2020 05H,6048
03/22/2020 04H,6227
03/22/2020 03H,6792
03/22/2020 02H,6909
03/22/2020 01H,6914
03/22/2020 00H,6949
03/21/2020 23H,6887
03/21/2020 22H,6775
03/21/2020 21H,6733
03/21/2020 20H,6633
03/21/2020 19H,6684
03/21/2020 18H,6684
03/21/2020 17H,6498
03/21/2020 16H,6411
03/21/2020 15H,6427
03/21/2020 14H,6324
03/21/2020 13H,6042
03/21/2020 12H,5995
03/21/2020 11H,5953
03/21/2020 10H,5955
03/21/2020 09H,5905
03/21/2020 08H,5865
03/21/2020 07H,5989
03/21/2020 06H,6099
03/21/2020 05H,5869
03/21/2020 04H,5957
03/21/2020 03H,6712
03/21/2020 02H,6576
03/21/2020 01H,6664
03/21/2020 00H,6597
03/20/2020 23H,6606
03/20/2020 22H,6590
03/20/2020 21H,6551
03/20/2020 20H,6523
03/20/2020 19H,6502
03/20/2020 18H,6525
03/20/2020 17H,6581
03/20/2020 16H,6533
03/20/2020 15H,6605
03/20/2020 14H,6610
03/20/2020 13H,6425
03/20/2020 12H,6459
03/20/2020 11H,6362
03/20/2020 10H,5985
03/20/2020 09H,5856
03/20/2020 08H,5765
03/20/2020 07H,5783
03/20/2020 06H,5887
03/20/2020 05H,6003
03/20/2020 04H,6087
03/20/2020 03H,6205
03/20/2020 02H,6470
03/20/2020 01H,6728
03/20/2020 00H,6706
03/19/2020 23H,6684
03/19/2020 22H,6700
03/19/2020 21H,6665
03/19/2020 20H,6568
03/19/2020 19H,6460
03/19/2020 18H,6526
03/19/2020 17H,6653
03/19/2020 16H,6684
03/19/2020 15H,6620
03/19/2020 14H,6667
03/19/2020 13H,6453
03/19/2020 12H,6399
03/19/2020 11H,6291
03/19/2020 10H,6101
03/19/2020 09H,5786
03/19/2020 08H,5787
03/19/2020 07H,5802
03/19/2020 06H,5839
03/19/2020 05H,19749
03/19/2020 04H,20705
03/19/2020 03H,22264
03/19/2020 02H,23600
03/19/2020 01H,23903
03/19/2020 00H,24041
03/18/2020 23H,23948
03/18/2020 22H,23425
03/18/2020 21H,23239
03/18/2020 20H,23185
03/18/2020 19H,23014
03/18/2020 18H,23262
03/18/2020 17H,22679
03/18/2020 16H,22752
03/18/2020 15H,22537
03/18/2020 14H,21792
03/18/2020 13H,21505
03/18/2020 12H,21025
03/18/2020 11H,20542
03/18/2020 10H,20699
03/18/2020 09H,20636
03/18/2020 08H,20602
03/18/2020 07H,21616
03/18/2020 06H,21883
03/18/2020 05H,6872
03/18/2020 04H,6315
03/18/2020 03H,6745
03/18/2020 02H,6912
03/18/2020 01H,7701
03/18/2020 00H,7632
03/17/2020 23H,6898
03/17/2020 22H,6807
03/17/2020 21H,7365
03/17/2020 20H,7262
03/17/2020 19H,7279
03/17/2020 18H,7409
03/17/2020 17H,6933
03/17/2020 16H,7034
03/17/2020 15H,7023
03/17/2020 14H,7051
03/17/2020 13H,6818
03/17/2020 12H,6783
03/17/2020 11H,7354
03/17/2020 10H,7332
03/17/2020 09H,7023
03/17/2020 08H,6897
03/17/2020 07H,6911
03/17/2020 06H,6900
03/17/2020 05H,6871
03/17/2020 04H,6635
03/17/2020 03H,6516
03/17/2020 02H,7017
03/17/2020 01H,7121
03/17/2020 00H,7041
03/16/2020 23H,7004
03/16/2020 22H,7064
03/16/2020 21H,6970
03/16/2020 20H,6894
03/16/2020 19H,6955
03/16/2020 18H,6920
03/16/2020 17H,7006
03/16/2020 16H,7024
03/16/2020 15H,7926
03/16/2020 14H,7922
03/16/2020 13H,7676
03/16/2020 12H,7608
03/16/2020 11H,7578
03/16/2020 10H,7400
03/16/2020 09H,7233
03/16/2020 08H,6969
03/16/2020 07H,6226
03/16/2020 06H,6294
03/16/2020 05H,6365
03/16/2020 04H,6159
03/16/2020 03H,6837
03/16/2020 02H,7008
03/16/2020 01H,7229
03/16/2020 00H,7221
03/15/2020 23H,7217
03/15/2020 22H,7263
03/15/2020 21H,7247
03/15/2020 20H,7196
03/15/2020 19H,7173
03/15/2020 18H,7207
03/15/2020 17H,6994
03/15/2020 16H,7054
03/15/2020 15H,7055
03/15/2020 14H,6996
03/15/2020 13H,6833
03/15/2020 12H,7289
03/15/2020 11H,6872
03/15/2020 10H,6760
03/15/2020 09H,6623
03/15/2020 08H,6424
03/15/2020 07H,6302
03/15/2020 06H,6378
03/15/2020 05H,6456
03/15/2020 04H,6661
03/15/2020 03H,6823
03/15/2020 02H,7038
03/15/2020 01H,7448
03/15/2020 00H,7384
03/14/2020 23H,7300
03/14/2020 22H,7332
03/14/2020 21H,7099
03/14/2020 20H,6915
03/14/2020 19H,6988
03/14/2020 18H,7036
03/14/2020 17H,7131
03/14/2020 16H,7093
03/14/2020 15H,7085
03/14/2020 14H,7128
03/14/2020 13H,6900
03/14/2020 12H,6783
03/14/2020 11H,6662
03/14/2020 10H,6356
03/14/2020 09H,6281
03/14/2020 08H,6171
03/14/2020 07H,6162
