Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
19:02:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
10/7/2021 18H,23774
10/7/2021 17H,24039
10/7/2021 16H,23959
10/7/2021 15H,26442
10/7/2021 14H,33402
10/7/2021 13H,35672
10/7/2021 12H,36321
10/7/2021 11H,36756
10/7/2021 10H,37505
10/7/2021 09H,39401
10/7/2021 08H,41917
10/7/2021 07H,44128
10/7/2021 06H,45746
10/7/2021 05H,47635
10/7/2021 04H,49502
10/7/2021 03H,45487
10/7/2021 02H,39872
10/7/2021 01H,31885
10/7/2021 00H,26381
10/6/2021 23H,24580
10/6/2021 22H,22764
10/6/2021 21H,22024
10/6/2021 20H,21628
10/6/2021 19H,20556
10/6/2021 18H,20047
10/6/2021 17H,20183
10/6/2021 16H,18917
10/6/2021 15H,20249
10/6/2021 14H,26585
10/6/2021 13H,29195
10/6/2021 12H,31156
10/6/2021 11H,32967
10/6/2021 10H,35581
10/6/2021 09H,38357
10/6/2021 08H,40849
10/6/2021 07H,42881
10/6/2021 06H,45032
10/6/2021 05H,46141
10/6/2021 04H,43315
10/6/2021 03H,43654
10/6/2021 02H,39834
10/6/2021 01H,31894
10/6/2021 00H,24306
10/5/2021 23H,19860
10/5/2021 22H,17805
10/5/2021 21H,16524
10/5/2021 20H,15398
10/5/2021 19H,13945
10/5/2021 18H,12896
10/5/2021 17H,12781
10/5/2021 16H,11886
10/5/2021 15H,14105
10/5/2021 14H,18557
10/5/2021 13H,19651
10/5/2021 12H,21345
10/5/2021 11H,23483
10/5/2021 10H,24990
10/5/2021 09H,26172
10/5/2021 08H,28031
10/5/2021 07H,29811
10/5/2021 06H,30201
10/5/2021 05H,30338
10/5/2021 04H,29695
10/5/2021 03H,25185
10/5/2021 02H,20094
10/5/2021 01H,13943
10/5/2021 00H,9936
10/4/2021 23H,8832
10/4/2021 22H,8906
10/4/2021 21H,9100
10/4/2021 20H,8114
10/4/2021 19H,7862
10/4/2021 18H,7432
10/4/2021 17H,7348
10/4/2021 16H,7192
10/4/2021 15H,8833
10/4/2021 14H,11586
10/4/2021 13H,12025
10/4/2021 12H,12668
10/4/2021 11H,13103
10/4/2021 10H,13920
10/4/2021 09H,14127
10/4/2021 08H,14570
10/4/2021 07H,14798
10/4/2021 06H,15318
10/4/2021 05H,15847
10/4/2021 04H,15845
10/4/2021 03H,13838
10/4/2021 02H,12321
10/4/2021 01H,11342
10/4/2021 00H,11746
10/3/2021 23H,15459
10/3/2021 22H,16553
10/3/2021 21H,16726
10/3/2021 20H,17032
10/3/2021 19H,16494
10/3/2021 18H,14614
10/3/2021 17H,12860
10/3/2021 16H,10865
10/3/2021 15H,12878
10/3/2021 14H,16554
10/3/2021 13H,17178
10/3/2021 12H,16057
10/3/2021 11H,14602
10/3/2021 10H,14079
10/3/2021 09H,13732
10/3/2021 08H,13067
10/3/2021 07H,12436
10/3/2021 06H,12216
10/3/2021 05H,12132
10/3/2021 04H,12557
10/3/2021 03H,12842
10/3/2021 02H,13649
10/3/2021 01H,13879
10/3/2021 00H,14435
10/2/2021 23H,15190
10/2/2021 22H,13878
10/2/2021 21H,12820
10/2/2021 20H,12449
10/2/2021 19H,11582
10/2/2021 18H,10942
10/2/2021 17H,10357
10/2/2021 16H,9666
10/2/2021 15H,10528
10/2/2021 14H,12996
10/2/2021 13H,14090
10/2/2021 12H,13724
10/2/2021 11H,13814
10/2/2021 10H,13694
10/2/2021 09H,14136
10/2/2021 08H,14827
10/2/2021 07H,14765
10/2/2021 06H,14846
10/2/2021 05H,15695
10/2/2021 04H,16974
10/2/2021 03H,16539
10/2/2021 02H,16790
10/2/2021 01H,15561
10/2/2021 00H,13211
10/1/2021 23H,12433
10/1/2021 22H,12095
10/1/2021 21H,12918
10/1/2021 20H,12850
10/1/2021 19H,11926
10/1/2021 18H,11275
10/1/2021 17H,10220
10/1/2021 16H,8561
10/1/2021 15H,8687
10/1/2021 14H,11009
10/1/2021 13H,11502
10/1/2021 12H,11744
10/1/2021 11H,12017
10/1/2021 10H,11818
10/1/2021 09H,12198
10/1/2021 08H,14547
10/1/2021 07H,17438
10/1/2021 06H,20424
10/1/2021 05H,22859
10/1/2021 04H,24924
10/1/2021 03H,28992
10/1/2021 02H,28853
10/1/2021 01H,28592
10/1/2021 00H,27302
09/30/2021 23H,26053
09/30/2021 22H,26852
09/30/2021 21H,29103
09/30/2021 20H,27684
09/30/2021 19H,26472
09/30/2021 18H,26669
09/30/2021 17H,28230
09/30/2021 16H,28570
09/30/2021 15H,29697
09/30/2021 14H,31822
09/30/2021 13H,32970
09/30/2021 12H,33789
09/30/2021 11H,35836
09/30/2021 10H,35838
09/30/2021 09H,37694
09/30/2021 08H,40088
09/30/2021 07H,43389
09/30/2021 06H,46378
09/30/2021 05H,46210
09/30/2021 04H,45949
09/30/2021 03H,44202
09/30/2021 02H,41508
09/30/2021 01H,35798
09/30/2021 00H,33620
09/29/2021 23H,33963
09/29/2021 22H,34785
09/29/2021 21H,37599
09/29/2021 20H,38114
09/29/2021 19H,36603
09/29/2021 18H,34602
09/29/2021 17H,33993
09/29/2021 16H,34614
09/29/2021 15H,36871
09/29/2021 14H,42836
09/29/2021 13H,47246
09/29/2021 12H,49053
09/29/2021 11H,49076
09/29/2021 10H,49138
09/29/2021 09H,52023
09/29/2021 08H,55131
09/29/2021 07H,56395
09/29/2021 06H,57419
09/29/2021 05H,59643
09/29/2021 04H,62581
09/29/2021 03H,61789
09/29/2021 02H,60037
09/29/2021 01H,55287
09/29/2021 00H,51261
09/28/2021 23H,51345
09/28/2021 22H,50569
09/28/2021 21H,50505
09/28/2021 20H,46927
09/28/2021 19H,42751
09/28/2021 18H,37539
09/28/2021 17H,32246
09/28/2021 16H,30990
09/28/2021 15H,32290
09/28/2021 14H,39277
09/28/2021 13H,43141
09/28/2021 12H,44183
09/28/2021 11H,45871
09/28/2021 10H,47173
09/28/2021 09H,48594
09/28/2021 08H,49409
09/28/2021 07H,49830
09/28/2021 06H,50658
09/28/2021 05H,52105
09/28/2021 04H,56363
09/28/2021 03H,51025
09/28/2021 02H,46263
09/28/2021 01H,39499
09/28/2021 00H,35259
09/27/2021 23H,35051
09/27/2021 22H,34447
09/27/2021 21H,34387
09/27/2021 20H,34761
09/27/2021 19H,34537
09/27/2021 18H,33672
09/27/2021 17H,33503
09/27/2021 16H,35123
09/27/2021 15H,40769
09/27/2021 14H,49588
09/27/2021 13H,53844
09/27/2021 12H,56484
09/27/2021 11H,58047
09/27/2021 10H,59160
09/27/2021 09H,61561
09/27/2021 08H,63091
09/27/2021 07H,64150
09/27/2021 06H,65346
09/27/2021 05H,66793
09/27/2021 04H,62933
09/27/2021 03H,63957
09/27/2021 02H,58717
09/27/2021 01H,50971
09/27/2021 00H,47332
09/26/2021 23H,45230
09/26/2021 22H,44917
09/26/2021 21H,45982
09/26/2021 20H,45134
09/26/2021 19H,45338
09/26/2021 18H,46648
09/26/2021 17H,46274
09/26/2021 16H,46234
09/26/2021 15H,47178
09/26/2021 14H,53351
09/26/2021 13H,56438
09/26/2021 12H,58172
09/26/2021 11H,58330
09/26/2021 10H,59420
09/26/2021 09H,59131
09/26/2021 08H,58955
09/26/2021 07H,59340
09/26/2021 06H,59652
09/26/2021 05H,58856
09/26/2021 04H,57584
09/26/2021 03H,52025
09/26/2021 02H,45642
09/26/2021 01H,34754
09/26/2021 00H,31071
09/25/2021 23H,32701
09/25/2021 22H,32845
09/25/2021 21H,32825
09/25/2021 20H,31730
09/25/2021 19H,28869
09/25/2021 18H,24175
09/25/2021 17H,19765
09/25/2021 16H,16915
09/25/2021 15H,18582
09/25/2021 14H,25227
09/25/2021 13H,28747
09/25/2021 12H,31282
09/25/2021 11H,33392
09/25/2021 10H,36057
09/25/2021 09H,38344
09/25/2021 08H,41106
09/25/2021 07H,42340
09/25/2021 06H,45697
09/25/2021 05H,47670
09/25/2021 04H,46390
09/25/2021 03H,48795
09/25/2021 02H,44274
09/25/2021 01H,38256
09/25/2021 00H,34147
09/24/2021 23H,34955
09/24/2021 22H,38166
09/24/2021 21H,41131
09/24/2021 20H,42409
09/24/2021 19H,42107
09/24/2021 18H,41615
09/24/2021 17H,41646
09/24/2021 16H,42445
09/24/2021 15H,41821
09/24/2021 14H,47957
09/24/2021 13H,52923
09/24/2021 12H,54563
09/24/2021 11H,53570
09/24/2021 10H,51566
09/24/2021 09H,51876
09/24/2021 08H,52960
09/24/2021 07H,53100
09/24/2021 06H,54088
09/24/2021 05H,54447
09/24/2021 04H,56999
09/24/2021 03H,51540
09/24/2021 02H,44911
09/24/2021 01H,35407
09/24/2021 00H,31793
09/23/2021 23H,32599
09/23/2021 22H,34337
09/23/2021 21H,35287
09/23/2021 20H,36137
09/23/2021 19H,37441
09/23/2021 18H,39978
09/23/2021 17H,43203
09/23/2021 16H,42994
09/23/2021 15H,42875
09/23/2021 14H,50437
09/23/2021 13H,52902
09/23/2021 12H,53083
09/23/2021 11H,52321
09/23/2021 10H,52504
09/23/2021 09H,52401
09/23/2021 08H,51561
09/23/2021 07H,51298
09/23/2021 06H,50236
09/23/2021 05H,47029
09/23/2021 04H,43112
09/23/2021 03H,41010
09/23/2021 02H,36641
09/23/2021 01H,30582
09/23/2021 00H,28967
09/22/2021 23H,29734
09/22/2021 22H,30067
09/22/2021 21H,30325
09/22/2021 20H,31287
09/22/2021 19H,31761
09/22/2021 18H,30584
09/22/2021 17H,29552
09/22/2021 16H,27929
09/22/2021 15H,27015
09/22/2021 14H,31281
09/22/2021 13H,32534
09/22/2021 12H,33141
09/22/2021 11H,34268
09/22/2021 10H,34463
09/22/2021 09H,33343
09/22/2021 08H,35441
09/22/2021 07H,36607
09/22/2021 06H,37949
09/22/2021 05H,37742
09/22/2021 04H,40851
09/22/2021 03H,37700
09/22/2021 02H,35548
09/22/2021 01H,36899
09/22/2021 00H,43123
09/21/2021 23H,47202
09/21/2021 22H,49404
09/21/2021 21H,49823
09/21/2021 20H,49898
09/21/2021 19H,50253
09/21/2021 18H,49632
09/21/2021 17H,47701
09/21/2021 16H,46346
09/21/2021 15H,47534
09/21/2021 14H,50490
09/21/2021 13H,53307
09/21/2021 12H,54550
09/21/2021 11H,55287
09/21/2021 10H,56065
09/21/2021 09H,56246
09/21/2021 08H,55781
09/21/2021 07H,56533
09/21/2021 06H,57409
09/21/2021 05H,60746
09/21/2021 04H,58530
09/21/2021 03H,62632
09/21/2021 02H,61605
09/21/2021 01H,58079
09/21/2021 00H,54467
09/20/2021 23H,51758
09/20/2021 22H,50818
09/20/2021 21H,50467
09/20/2021 20H,50573
09/20/2021 19H,50739
09/20/2021 18H,52462
09/20/2021 17H,52936
09/20/2021 16H,53284
09/20/2021 15H,53324
09/20/2021 14H,56416
09/20/2021 13H,59245
09/20/2021 12H,59105
09/20/2021 11H,58930
09/20/2021 10H,60363
09/20/2021 09H,62742
09/20/2021 08H,63972
09/20/2021 07H,66008
09/20/2021 06H,67647
09/20/2021 05H,68248
09/20/2021 04H,68119
09/20/2021 03H,65716
09/20/2021 02H,59496
09/20/2021 01H,53500
09/20/2021 00H,50769
09/19/2021 23H,49005
09/19/2021 22H,46633
09/19/2021 21H,45440
09/19/2021 20H,44295
09/19/2021 19H,43312
09/19/2021 18H,42178
09/19/2021 17H,41124
09/19/2021 16H,38239
09/19/2021 15H,34896
09/19/2021 14H,39637
09/19/2021 13H,41563
09/19/2021 12H,42079
09/19/2021 11H,43613
09/19/2021 10H,43789
09/19/2021 09H,46024
09/19/2021 08H,48091
09/19/2021 07H,49521
09/19/2021 06H,51224
09/19/2021 05H,53039
09/19/2021 04H,51733
09/19/2021 03H,52607
09/19/2021 02H,49837
09/19/2021 01H,43657
09/19/2021 00H,39950
09/18/2021 23H,37013
09/18/2021 22H,33587
09/18/2021 21H,29673
09/18/2021 20H,25042
09/18/2021 19H,21963
09/18/2021 18H,19932
09/18/2021 17H,18489
09/18/2021 16H,18908
09/18/2021 15H,19748
09/18/2021 14H,24934
09/18/2021 13H,28889
09/18/2021 12H,31114
09/18/2021 11H,31528
09/18/2021 10H,31433
09/18/2021 09H,31395
09/18/2021 08H,32562
09/18/2021 07H,35197
09/18/2021 06H,37745
09/18/2021 05H,38406
09/18/2021 04H,41106
09/18/2021 03H,37748
09/18/2021 02H,31793
09/18/2021 01H,25977
09/18/2021 00H,23970
09/17/2021 23H,23443
09/17/2021 22H,22739
09/17/2021 21H,22167
09/17/2021 20H,22521
09/17/2021 19H,23959
09/17/2021 18H,26296
09/17/2021 17H,28692
09/17/2021 16H,29884
09/17/2021 15H,28970
09/17/2021 14H,34565
09/17/2021 13H,40337
09/17/2021 12H,43784
09/17/2021 11H,46496
09/17/2021 10H,49911
09/17/2021 09H,53521
09/17/2021 08H,56336
09/17/2021 07H,57248
09/17/2021 06H,59823
09/17/2021 05H,61562
09/17/2021 04H,61180
09/17/2021 03H,60205
09/17/2021 02H,55669
09/17/2021 01H,49149
09/17/2021 00H,45609
09/16/2021 23H,44725
09/16/2021 22H,43192
09/16/2021 21H,41321
09/16/2021 20H,39770
09/16/2021 19H,38717
09/16/2021 18H,38215
09/16/2021 17H,37242
09/16/2021 16H,36823
09/16/2021 15H,35837
09/16/2021 14H,39507
09/16/2021 13H,44498
09/16/2021 12H,46800
09/16/2021 11H,47759
09/16/2021 10H,48979
09/16/2021 09H,50037
09/16/2021 08H,51269
09/16/2021 07H,53183
09/16/2021 06H,53957
09/16/2021 05H,53698
09/16/2021 04H,51981
09/16/2021 03H,48682
09/16/2021 02H,41905
09/16/2021 01H,35182
09/16/2021 00H,30827
09/15/2021 23H,28567
09/15/2021 22H,26979
09/15/2021 21H,25565
09/15/2021 20H,24800
09/15/2021 19H,24148
09/15/2021 18H,23533
09/15/2021 17H,22133
09/15/2021 16H,20716
09/15/2021 15H,21313
09/15/2021 14H,24521
09/15/2021 13H,26838
09/15/2021 12H,26608
09/15/2021 11H,25939
09/15/2021 10H,27345
09/15/2021 09H,28601
09/15/2021 08H,31356
09/15/2021 07H,35528
09/15/2021 06H,37941
09/15/2021 05H,39084
09/15/2021 04H,42972
09/15/2021 03H,37796
09/15/2021 02H,33542
09/15/2021 01H,28806
09/15/2021 00H,27348
09/14/2021 23H,25241
09/14/2021 22H,24068
09/14/2021 21H,23831
09/14/2021 20H,24020
09/14/2021 19H,23754
09/14/2021 18H,24921
09/14/2021 17H,27727
09/14/2021 16H,31040
09/14/2021 15H,32807
09/14/2021 14H,35746
09/14/2021 13H,41042
09/14/2021 12H,44211
09/14/2021 11H,46201
09/14/2021 10H,48391
09/14/2021 09H,49908
09/14/2021 08H,51701
09/14/2021 07H,54208
09/14/2021 06H,55580
09/14/2021 05H,55899
09/14/2021 04H,53431
09/14/2021 03H,50384
09/14/2021 02H,44229
09/14/2021 01H,38038
09/14/2021 00H,38253
09/13/2021 23H,40337
09/13/2021 22H,43124
09/13/2021 21H,43821
09/13/2021 20H,42249
09/13/2021 19H,38797
09/13/2021 18H,35875
09/13/2021 17H,34589
09/13/2021 16H,34530
09/13/2021 15H,35008
09/13/2021 14H,42810
09/13/2021 13H,47335
09/13/2021 12H,47927
09/13/2021 11H,47762
09/13/2021 10H,47809
09/13/2021 09H,48860
09/13/2021 08H,50485
09/13/2021 07H,52452
09/13/2021 06H,52751
09/13/2021 05H,52573
09/13/2021 04H,53101
09/13/2021 03H,50207
09/13/2021 02H,45844
09/13/2021 01H,41591
09/13/2021 00H,38258
09/12/2021 23H,34864
09/12/2021 22H,32700
09/12/2021 21H,32168
09/12/2021 20H,30702
09/12/2021 19H,28987
09/12/2021 18H,28496
09/12/2021 17H,31412
09/12/2021 16H,34945
09/12/2021 15H,37956
09/12/2021 14H,47038
09/12/2021 13H,50010
09/12/2021 12H,51241
09/12/2021 11H,52858
09/12/2021 10H,55333
09/12/2021 09H,57923
09/12/2021 08H,60269
09/12/2021 07H,62563
09/12/2021 06H,64672
09/12/2021 05H,65584
09/12/2021 04H,63908
09/12/2021 03H,65131
09/12/2021 02H,59568
09/12/2021 01H,52159
09/12/2021 00H,46800
09/11/2021 23H,43697
09/11/2021 22H,43267
09/11/2021 21H,42291
09/11/2021 20H,40612
09/11/2021 19H,38378
09/11/2021 18H,36363
09/11/2021 17H,36172
09/11/2021 16H,36953
09/11/2021 15H,39866
09/11/2021 14H,46032
09/11/2021 13H,50959
09/11/2021 12H,53284
09/11/2021 11H,56236
09/11/2021 10H,58584
09/11/2021 09H,61383
09/11/2021 08H,63639
09/11/2021 07H,65696
09/11/2021 06H,66392
09/11/2021 05H,66734
09/11/2021 04H,61696
09/11/2021 03H,60257
09/11/2021 02H,51498
09/11/2021 01H,40636
09/11/2021 00H,34147
09/10/2021 23H,32017
09/10/2021 22H,31175
09/10/2021 21H,30547
09/10/2021 20H,29063
09/10/2021 19H,28515
09/10/2021 18H,29382
09/10/2021 17H,30084
09/10/2021 16H,30190
09/10/2021 15H,32338
09/10/2021 14H,42858
09/10/2021 13H,45763
09/10/2021 12H,46480
09/10/2021 11H,46828
09/10/2021 10H,46842
09/10/2021 09H,47270
09/10/2021 08H,48310
09/10/2021 07H,49384
09/10/2021 06H,50074
09/10/2021 05H,49799
09/10/2021 04H,48723
09/10/2021 03H,43413
09/10/2021 02H,34242
09/10/2021 01H,25156
09/10/2021 00H,21308
09/9/2021 23H,19274
09/9/2021 22H,17976
09/9/2021 21H,17744
09/9/2021 20H,18026
09/9/2021 19H,18999
09/9/2021 18H,20128
09/9/2021 17H,20928
09/9/2021 16H,18928
09/9/2021 15H,17904
09/9/2021 14H,23166
09/9/2021 13H,24502
09/9/2021 12H,24349
09/9/2021 11H,24488
09/9/2021 10H,25464
09/9/2021 09H,26699
09/9/2021 08H,27066
09/9/2021 07H,28492
09/9/2021 06H,29982
09/9/2021 05H,31148
09/9/2021 04H,33129
09/9/2021 03H,30912
09/9/2021 02H,28267
09/9/2021 01H,25051
09/9/2021 00H,25734
09/8/2021 23H,29900
09/8/2021 22H,31893
09/8/2021 21H,33764
09/8/2021 20H,35128
09/8/2021 19H,35025
09/8/2021 18H,32901
09/8/2021 17H,29250
09/8/2021 16H,24785
09/8/2021 15H,23978
09/8/2021 14H,30604
09/8/2021 13H,36167
09/8/2021 12H,38338
09/8/2021 11H,40906
09/8/2021 10H,42768
09/8/2021 09H,44029
09/8/2021 08H,45514
09/8/2021 07H,46751
09/8/2021 06H,48947
09/8/2021 05H,50221
09/8/2021 04H,46078
09/8/2021 03H,44422
09/8/2021 02H,41684
09/8/2021 01H,37932
09/8/2021 00H,36463
09/7/2021 23H,38022
09/7/2021 22H,38705
09/7/2021 21H,39911
09/7/2021 20H,40016
09/7/2021 19H,40473
09/7/2021 18H,40924
09/7/2021 17H,40835
09/7/2021 16H,38902
09/7/2021 15H,37238
09/7/2021 14H,44520
09/7/2021 13H,49209
09/7/2021 12H,50612
09/7/2021 11H,49500
09/7/2021 10H,48915
09/7/2021 09H,49397
09/7/2021 08H,51766
09/7/2021 07H,53469
09/7/2021 06H,53243
09/7/2021 05H,52211
09/7/2021 04H,51847
09/7/2021 03H,47911
09/7/2021 02H,41907
09/7/2021 01H,31702
09/7/2021 00H,25801
09/6/2021 23H,25279
09/6/2021 22H,26077
09/6/2021 21H,25387
09/6/2021 20H,22806
09/6/2021 19H,20028
09/6/2021 18H,18442
09/6/2021 17H,18577
09/6/2021 16H,18143
09/6/2021 15H,19644
09/6/2021 14H,24706
09/6/2021 13H,27079
09/6/2021 12H,27952
09/6/2021 11H,29325
09/6/2021 10H,30856
09/6/2021 09H,32331
09/6/2021 08H,33964
09/6/2021 07H,34036
09/6/2021 06H,33248
09/6/2021 05H,31443
09/6/2021 04H,27721
09/6/2021 03H,27153
09/6/2021 02H,23971
09/6/2021 01H,20686
09/6/2021 00H,20587
09/5/2021 23H,22392
09/5/2021 22H,23008
09/5/2021 21H,21226
09/5/2021 20H,19257
09/5/2021 19H,17935
09/5/2021 18H,16810
09/5/2021 17H,15287
09/5/2021 16H,13617
09/5/2021 15H,14707
09/5/2021 14H,18980
09/5/2021 13H,22710
09/5/2021 12H,23813
09/5/2021 11H,24346
09/5/2021 10H,24633
09/5/2021 09H,24596
09/5/2021 08H,24356
09/5/2021 07H,24255
09/5/2021 06H,24987
09/5/2021 05H,25097
09/5/2021 04H,25086
09/5/2021 03H,24003
09/5/2021 02H,21920
09/5/2021 01H,21794
09/5/2021 00H,22957
09/4/2021 23H,23797
09/4/2021 22H,23304
09/4/2021 21H,22343
09/4/2021 20H,20738
09/4/2021 19H,17875
09/4/2021 18H,17430
09/4/2021 17H,18172
09/4/2021 16H,20202
09/4/2021 15H,21294
09/4/2021 14H,24004
09/4/2021 13H,28148
09/4/2021 12H,30969
09/4/2021 11H,32913
09/4/2021 10H,34096
09/4/2021 09H,35184
09/4/2021 08H,35409
09/4/2021 07H,34933
09/4/2021 06H,33451
09/4/2021 05H,32475
09/4/2021 04H,33046
09/4/2021 03H,32418
09/4/2021 02H,28801
09/4/2021 01H,28294
09/4/2021 00H,28442
09/3/2021 23H,27710
09/3/2021 22H,27173
09/3/2021 21H,24313
09/3/2021 20H,20762
09/3/2021 19H,18539
09/3/2021 18H,20209
09/3/2021 17H,22980
09/3/2021 16H,25581
09/3/2021 15H,27304
09/3/2021 14H,28979
09/3/2021 13H,34098
09/3/2021 12H,36981
09/3/2021 11H,40065
09/3/2021 10H,43168
09/3/2021 09H,44953
09/3/2021 08H,46889
09/3/2021 07H,49134
09/3/2021 06H,50820
09/3/2021 05H,50972
09/3/2021 04H,51852
09/3/2021 03H,49394
09/3/2021 02H,46121
09/3/2021 01H,44680
09/3/2021 00H,44761
09/2/2021 23H,42693
09/2/2021 22H,41232
09/2/2021 21H,39938
09/2/2021 20H,38193
09/2/2021 19H,36357
09/2/2021 18H,34281
09/2/2021 17H,34243
09/2/2021 16H,33940
09/2/2021 15H,33296
09/2/2021 14H,35284
09/2/2021 13H,40181
09/2/2021 12H,42859
09/2/2021 11H,45941
09/2/2021 10H,47860
09/2/2021 09H,49782
09/2/2021 08H,51849
09/2/2021 07H,54493
09/2/2021 06H,57202
09/2/2021 05H,58813
09/2/2021 04H,58025
09/2/2021 03H,55634
09/2/2021 02H,52012
09/2/2021 01H,48297
09/2/2021 00H,46942
09/1/2021 23H,47476
09/1/2021 22H,46127
09/1/2021 21H,44264
09/1/2021 20H,41826
09/1/2021 19H,38693
09/1/2021 18H,33960
09/1/2021 17H,30702
09/1/2021 16H,30650
09/1/2021 15H,29937
09/1/2021 14H,34741
09/1/2021 13H,39758
09/1/2021 12H,41324
09/1/2021 11H,42508
09/1/2021 10H,44492
09/1/2021 09H,47100
09/1/2021 08H,50080
09/1/2021 07H,52754
09/1/2021 06H,53212
09/1/2021 05H,52801
09/1/2021 04H,48826
09/1/2021 03H,47655
09/1/2021 02H,41737
09/1/2021 01H,36288
09/1/2021 00H,33088
08/31/2021 23H,29481
08/31/2021 22H,26351
08/31/2021 21H,25168
08/31/2021 20H,23110
08/31/2021 19H,20259
08/31/2021 18H,19806
08/31/2021 17H,19443
08/31/2021 16H,19307
08/31/2021 15H,19498
08/31/2021 14H,23812
08/31/2021 13H,28092
08/31/2021 12H,30394
08/31/2021 11H,33195
08/31/2021 10H,34829
08/31/2021 09H,36007
08/31/2021 08H,37306
08/31/2021 07H,39079
08/31/2021 06H,39060
08/31/2021 05H,38489
08/31/2021 04H,39350
08/31/2021 03H,36764
08/31/2021 02H,31349
08/31/2021 01H,26756
08/31/2021 00H,24595
08/30/2021 23H,22013
08/30/2021 22H,19345
08/30/2021 21H,17535
08/30/2021 20H,15608
08/30/2021 19H,14942
08/30/2021 18H,14191
08/30/2021 17H,13250
08/30/2021 16H,12534
08/30/2021 15H,12494
08/30/2021 14H,15122
08/30/2021 13H,17203
08/30/2021 12H,17932
08/30/2021 11H,18653
08/30/2021 10H,19378
08/30/2021 09H,20483
08/30/2021 08H,21135
08/30/2021 07H,22617
08/30/2021 06H,23628
08/30/2021 05H,24294
08/30/2021 04H,25600
08/30/2021 03H,23930
08/30/2021 02H,21992
08/30/2021 01H,20697
08/30/2021 00H,20852
08/29/2021 23H,23876
08/29/2021 22H,23751
08/29/2021 21H,22637
08/29/2021 20H,22066
08/29/2021 19H,20686
08/29/2021 18H,19710
08/29/2021 17H,19282
08/29/2021 16H,19699
08/29/2021 15H,20749
08/29/2021 14H,24076
08/29/2021 13H,28975
08/29/2021 12H,32206
08/29/2021 11H,34854
08/29/2021 10H,36393
08/29/2021 09H,38503
08/29/2021 08H,41808
08/29/2021 07H,46890
08/29/2021 06H,50596
08/29/2021 05H,53282
08/29/2021 04H,54135
08/29/2021 03H,51803
08/29/2021 02H,47175
08/29/2021 01H,43673
08/29/2021 00H,43494
08/28/2021 23H,41440
08/28/2021 22H,39402
08/28/2021 21H,36498
08/28/2021 20H,32487
08/28/2021 19H,30504
08/28/2021 18H,29106
08/28/2021 17H,29904
08/28/2021 16H,29731
08/28/2021 15H,28981
08/28/2021 14H,30588
08/28/2021 13H,36567
08/28/2021 12H,39415
08/28/2021 11H,41963
08/28/2021 10H,43348
08/28/2021 09H,45468
08/28/2021 08H,48645
08/28/2021 07H,50760
08/28/2021 06H,53046
08/28/2021 05H,54338
08/28/2021 04H,51059
08/28/2021 03H,51656
08/28/2021 02H,46556
08/28/2021 01H,42999
08/28/2021 00H,40659
08/27/2021 23H,37250
08/27/2021 22H,35272
08/27/2021 21H,33040
08/27/2021 20H,30298
08/27/2021 19H,28392
08/27/2021 18H,27291
08/27/2021 17H,27314
08/27/2021 16H,27206
08/27/2021 15H,26363
08/27/2021 14H,28733
08/27/2021 13H,34073
08/27/2021 12H,35146
08/27/2021 11H,37512
08/27/2021 10H,38625
08/27/2021 09H,40529
08/27/2021 08H,43763
08/27/2021 07H,47540
08/27/2021 06H,49630
08/27/2021 05H,50706
08/27/2021 04H,51028
08/27/2021 03H,48704
08/27/2021 02H,43208
08/27/2021 01H,39956
08/27/2021 00H,37878
08/26/2021 23H,35093
08/26/2021 22H,33615
08/26/2021 21H,31361
08/26/2021 20H,30017
08/26/2021 19H,27469
08/26/2021 18H,25099
08/26/2021 17H,23912
08/26/2021 16H,23603
08/26/2021 15H,24113
08/26/2021 14H,29108
08/26/2021 13H,35681
08/26/2021 12H,38431
08/26/2021 11H,40966
08/26/2021 10H,42815
08/26/2021 09H,43301
08/26/2021 08H,43081
08/26/2021 07H,45302
08/26/2021 06H,46654
08/26/2021 05H,46114
08/26/2021 04H,46538
08/26/2021 03H,43571
08/26/2021 02H,37502
08/26/2021 01H,34121
08/26/2021 00H,34191
08/25/2021 23H,30516
08/25/2021 22H,26725
08/25/2021 21H,23742
08/25/2021 20H,21193
08/25/2021 19H,17289
08/25/2021 18H,15252
08/25/2021 17H,17577
08/25/2021 16H,22101
08/25/2021 15H,24886
08/25/2021 14H,30771
08/25/2021 13H,40094
08/25/2021 12H,42730
08/25/2021 11H,43856
08/25/2021 10H,45107
08/25/2021 09H,46973
08/25/2021 08H,47803
08/25/2021 07H,49951
08/25/2021 06H,51639
08/25/2021 05H,51101
08/25/2021 04H,48700
08/25/2021 03H,46233
08/25/2021 02H,42976
08/25/2021 01H,42797
08/25/2021 00H,42019
08/24/2021 23H,41036
08/24/2021 22H,40505
08/24/2021 21H,39964
