Net generation from other for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.OTH.H
19:14:30 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.OTH.H megawatthours
11/19/2018 02H,1245
11/19/2018 01H,1275
11/19/2018 00H,1280
11/18/2018 23H,1250
11/18/2018 22H,1159
11/18/2018 21H,1075
11/18/2018 20H,1147
11/18/2018 19H,1226
11/18/2018 18H,1241
11/18/2018 17H,1268
11/18/2018 16H,1273
11/18/2018 15H,1283
11/18/2018 14H,1282
11/18/2018 13H,1263
11/18/2018 12H,1242
11/18/2018 11H,1234
11/18/2018 10H,1221
11/18/2018 09H,1136
11/18/2018 08H,1116
11/18/2018 07H,1204
11/18/2018 06H,1233
11/18/2018 05H,1248
11/18/2018 04H,1254
11/18/2018 03H,1274
11/18/2018 02H,1277
11/18/2018 01H,1276
11/18/2018 00H,1232
11/17/2018 23H,1116
11/17/2018 22H,1101
11/17/2018 21H,1087
11/17/2018 20H,1109
11/17/2018 19H,1163
11/17/2018 18H,1200
11/17/2018 17H,1214
11/17/2018 16H,1229
11/17/2018 15H,1225
11/17/2018 14H,1186
11/17/2018 13H,1159
11/17/2018 12H,1143
11/17/2018 11H,1116
11/17/2018 10H,1107
11/17/2018 09H,1104
11/17/2018 08H,1096
11/17/2018 07H,1091
11/17/2018 06H,1087
11/17/2018 05H,1084
11/17/2018 04H,1095
11/17/2018 03H,1110
11/17/2018 02H,1113
11/17/2018 01H,1124
11/17/2018 00H,1124
11/16/2018 23H,1129
11/16/2018 22H,1127
11/16/2018 21H,1127
11/16/2018 20H,1125
11/16/2018 19H,1132
11/16/2018 18H,1140
11/16/2018 17H,1148
11/16/2018 16H,1144
11/16/2018 15H,1163
11/16/2018 14H,1175
11/16/2018 13H,1157
11/16/2018 12H,1127
11/16/2018 11H,1107
11/16/2018 10H,1090
11/16/2018 09H,1082
11/16/2018 08H,1053
11/16/2018 07H,1056
11/16/2018 06H,1012
11/16/2018 05H,1059
11/16/2018 04H,1075
11/16/2018 03H,1073
11/16/2018 02H,1095
11/16/2018 01H,1146
11/16/2018 00H,1145
11/15/2018 23H,1143
11/15/2018 22H,1171
11/15/2018 21H,1165
11/15/2018 20H,1177
11/15/2018 19H,1179
11/15/2018 18H,1176
11/15/2018 17H,1187
11/15/2018 16H,1237
11/15/2018 15H,1234
11/15/2018 14H,1240
11/15/2018 13H,1221
11/15/2018 12H,1191
11/15/2018 11H,1121
11/15/2018 10H,1033
11/15/2018 09H,1097
11/15/2018 08H,1044
11/15/2018 07H,1041
11/15/2018 06H,1111
11/15/2018 05H,1100
11/15/2018 04H,1136
11/15/2018 03H,1161
11/15/2018 02H,1194
11/15/2018 01H,1205
11/15/2018 00H,1227
11/14/2018 23H,1220
11/14/2018 22H,1210
11/14/2018 21H,1199
11/14/2018 20H,1205
11/14/2018 19H,1207
11/14/2018 18H,1210
11/14/2018 17H,1218
11/14/2018 16H,1251
11/14/2018 15H,1240
11/14/2018 14H,1237
11/14/2018 13H,1222
11/14/2018 12H,1159
11/14/2018 11H,1161
11/14/2018 10H,1142
11/14/2018 09H,1128
11/14/2018 08H,1124
11/14/2018 07H,1136
11/14/2018 06H,1200
11/14/2018 05H,1258
11/14/2018 04H,1275
11/14/2018 03H,1296
11/14/2018 02H,1337
11/14/2018 01H,1407
11/14/2018 00H,1442
11/13/2018 23H,1355
11/13/2018 22H,1312
11/13/2018 21H,1297
11/13/2018 20H,1300
11/13/2018 19H,1293
11/13/2018 18H,1280
11/13/2018 17H,1331
11/13/2018 16H,1345
11/13/2018 15H,1359
11/13/2018 14H,1342
11/13/2018 13H,1337
11/13/2018 12H,1301
11/13/2018 11H,1250
11/13/2018 10H,1226
11/13/2018 09H,1224
11/13/2018 08H,1236
11/13/2018 07H,1251
11/13/2018 06H,1257
11/13/2018 05H,1264
11/13/2018 04H,1280
11/13/2018 03H,1309
11/13/2018 02H,1328
11/13/2018 01H,1338
11/13/2018 00H,1338
11/12/2018 23H,1307
11/12/2018 22H,1304
11/12/2018 21H,1308
11/12/2018 20H,1302
11/12/2018 19H,1284
11/12/2018 18H,1292
11/12/2018 17H,1284
11/12/2018 16H,1293
11/12/2018 15H,1295
11/12/2018 14H,1291
11/12/2018 13H,1187
11/12/2018 12H,1116
11/12/2018 11H,1088
11/12/2018 10H,1076
11/12/2018 09H,1076
11/12/2018 08H,1079
11/12/2018 07H,1081
11/12/2018 06H,1077
11/12/2018 05H,1132
11/12/2018 04H,1231
11/12/2018 03H,1258
11/12/2018 02H,1262
11/12/2018 01H,1260
11/12/2018 00H,1201
11/11/2018 23H,1106
11/11/2018 22H,1100
11/11/2018 21H,1097
11/11/2018 20H,1088
11/11/2018 19H,1093
11/11/2018 18H,1153
11/11/2018 17H,1243
11/11/2018 16H,1271
11/11/2018 15H,1274
11/11/2018 14H,1269
11/11/2018 13H,1261
11/11/2018 12H,1254
11/11/2018 11H,1245
11/11/2018 10H,1247
11/11/2018 09H,1247
11/11/2018 08H,1266
11/11/2018 07H,1286
11/11/2018 06H,1284
11/11/2018 05H,1352
11/11/2018 04H,1387
11/11/2018 03H,1401
11/11/2018 02H,1401
11/11/2018 01H,1367
11/11/2018 00H,1284
11/10/2018 23H,1180
11/10/2018 22H,1091
11/10/2018 21H,1078
11/10/2018 20H,1126
11/10/2018 19H,1176
11/10/2018 18H,1236
11/10/2018 17H,1270
11/10/2018 16H,1276
11/10/2018 15H,1285
11/10/2018 14H,1274
11/10/2018 13H,1271
11/10/2018 12H,1244
11/10/2018 11H,1225
11/10/2018 10H,1139
11/10/2018 09H,1063
11/10/2018 08H,1050
11/10/2018 07H,1029
11/10/2018 06H,1034
11/10/2018 05H,1049
11/10/2018 04H,1068
11/10/2018 03H,1086
11/10/2018 02H,1085
11/10/2018 01H,1068
11/10/2018 00H,1051
11/9/2018 23H,1035
11/9/2018 22H,1025
11/9/2018 21H,1033
11/9/2018 20H,1048
11/9/2018 19H,1040
11/9/2018 18H,1059
11/9/2018 17H,1157
11/9/2018 16H,1252
11/9/2018 15H,1264
11/9/2018 14H,1284
11/9/2018 13H,1174
11/9/2018 12H,1064
11/9/2018 11H,1038
11/9/2018 10H,1043
11/9/2018 09H,1055
11/9/2018 08H,1062
11/9/2018 07H,1078
11/9/2018 06H,1139
11/9/2018 05H,1229
11/9/2018 04H,1277
11/9/2018 03H,1278
11/9/2018 02H,1260
11/9/2018 01H,1313
11/9/2018 00H,1344
11/8/2018 23H,1319
11/8/2018 22H,1277
11/8/2018 21H,1272
11/8/2018 20H,1281
11/8/2018 19H,1272
11/8/2018 18H,1259
11/8/2018 17H,1257
11/8/2018 16H,1266
11/8/2018 15H,1272
11/8/2018 14H,1272
11/8/2018 13H,1230
11/8/2018 12H,1087
11/8/2018 11H,1031
11/8/2018 10H,1030
11/8/2018 09H,1028
11/8/2018 08H,1026
11/8/2018 07H,1034
11/8/2018 06H,1088
11/8/2018 05H,1178
11/8/2018 04H,1249
11/8/2018 03H,1295
11/8/2018 02H,1321
11/8/2018 01H,1322
11/8/2018 00H,1313
11/7/2018 23H,1259
11/7/2018 22H,1129
11/7/2018 21H,1090
11/7/2018 20H,1055
11/7/2018 19H,1082
11/7/2018 18H,1048
11/7/2018 17H,1023
11/7/2018 16H,1106
11/7/2018 15H,1107
11/7/2018 14H,1089
11/7/2018 13H,1031
11/7/2018 12H,997
11/7/2018 11H,977
11/7/2018 10H,974
11/7/2018 09H,973
11/7/2018 08H,974
11/7/2018 07H,968
11/7/2018 06H,996
11/7/2018 05H,1050
11/7/2018 04H,1116
11/7/2018 03H,1156
11/7/2018 02H,1164
11/7/2018 01H,1181
11/7/2018 00H,1171
11/6/2018 23H,1115
11/6/2018 22H,1096
11/6/2018 21H,1052
11/6/2018 20H,1029
11/6/2018 19H,1044
11/6/2018 18H,1028
11/6/2018 17H,1032
11/6/2018 16H,984
11/6/2018 15H,993
11/6/2018 14H,1010
11/6/2018 13H,1023
11/6/2018 12H,1006
11/6/2018 11H,984
11/6/2018 10H,971
11/6/2018 09H,969
11/6/2018 08H,973
11/6/2018 07H,982
11/6/2018 06H,986
11/6/2018 05H,1025
11/6/2018 04H,1098
11/6/2018 03H,1187
11/6/2018 02H,1225
11/6/2018 01H,1265
11/6/2018 00H,1256
11/5/2018 23H,1156
11/5/2018 22H,1085
11/5/2018 21H,1040
11/5/2018 20H,1024
11/5/2018 19H,964
11/5/2018 18H,956
11/5/2018 17H,958
11/5/2018 16H,952
11/5/2018 15H,953
11/5/2018 14H,967
11/5/2018 13H,982
11/5/2018 12H,968
11/5/2018 11H,952
11/5/2018 10H,940
11/5/2018 09H,942
11/5/2018 08H,940
11/5/2018 07H,943
11/5/2018 06H,942
11/5/2018 05H,938
11/5/2018 04H,949
11/5/2018 03H,951
11/5/2018 02H,949
11/5/2018 01H,976
11/5/2018 00H,994
11/4/2018 23H,967
11/4/2018 22H,947
11/4/2018 21H,947
11/4/2018 20H,942
11/4/2018 19H,979
11/4/2018 18H,1052
11/4/2018 17H,1054
11/4/2018 16H,1062
11/4/2018 15H,1052
11/4/2018 14H,1021
11/4/2018 13H,1006
11/4/2018 12H,987
11/4/2018 11H,985
11/4/2018 10H,984
11/4/2018 09H,980
11/4/2018 08H,992
11/4/2018 07H,995
11/4/2018 06H,995
11/4/2018 05H,1000
11/4/2018 04H,1031
11/4/2018 03H,1040
11/4/2018 02H,1040
11/4/2018 01H,1054
11/4/2018 00H,1074
11/3/2018 23H,1060
11/3/2018 22H,1043
11/3/2018 21H,1036
11/3/2018 20H,1028
11/3/2018 19H,1018
11/3/2018 18H,1023
11/3/2018 17H,1078
11/3/2018 16H,1118
11/3/2018 15H,1102
11/3/2018 14H,1082
11/3/2018 13H,1046
11/3/2018 12H,1000
11/3/2018 11H,982
11/3/2018 10H,959
11/3/2018 09H,948
11/3/2018 08H,956
11/3/2018 07H,966
11/3/2018 06H,991
11/3/2018 05H,1062
11/3/2018 04H,1090
11/3/2018 03H,1127
11/3/2018 02H,1124
11/3/2018 01H,1134
11/3/2018 00H,1124
11/2/2018 23H,1126
11/2/2018 22H,1127
11/2/2018 21H,1122
11/2/2018 20H,1126
11/2/2018 19H,1127
11/2/2018 18H,1127
11/2/2018 17H,1139
11/2/2018 16H,1150
11/2/2018 15H,1127
11/2/2018 14H,1134
11/2/2018 13H,1103
11/2/2018 12H,1025
11/2/2018 11H,953
11/2/2018 10H,910
11/2/2018 09H,896
11/2/2018 08H,893
11/2/2018 07H,899
11/2/2018 06H,896
11/2/2018 05H,929
11/2/2018 04H,1002
11/2/2018 03H,1079
11/2/2018 02H,1129
11/2/2018 01H,1153
11/2/2018 00H,1205
11/1/2018 23H,1166
11/1/2018 22H,1149
11/1/2018 21H,1128
11/1/2018 20H,1124
11/1/2018 19H,1145
11/1/2018 18H,1140
11/1/2018 17H,1139
11/1/2018 16H,1140
11/1/2018 15H,1129
11/1/2018 14H,1052
11/1/2018 13H,1020
11/1/2018 12H,965
11/1/2018 11H,954
11/1/2018 10H,909
11/1/2018 09H,882
11/1/2018 08H,885
11/1/2018 07H,885
11/1/2018 06H,943
11/1/2018 05H,1018
11/1/2018 04H,1096
11/1/2018 03H,1147
11/1/2018 02H,1161
11/1/2018 01H,1173
11/1/2018 00H,1189
10/31/2018 23H,1151
10/31/2018 22H,1084
10/31/2018 21H,1024
10/31/2018 20H,1010
10/31/2018 19H,1026
10/31/2018 18H,1052
10/31/2018 17H,1081
10/31/2018 16H,1048
10/31/2018 15H,1008
10/31/2018 14H,1002
10/31/2018 13H,1017
10/31/2018 12H,983
10/31/2018 11H,944
10/31/2018 10H,908
10/31/2018 09H,883
10/31/2018 08H,886
10/31/2018 07H,882
10/31/2018 06H,890
10/31/2018 05H,889
10/31/2018 04H,924
10/31/2018 03H,946
10/31/2018 02H,976
10/31/2018 01H,989
10/31/2018 00H,1008
10/30/2018 23H,987
10/30/2018 22H,955
10/30/2018 21H,969
10/30/2018 20H,962
10/30/2018 19H,944
10/30/2018 18H,946
10/30/2018 17H,964
10/30/2018 16H,960
10/30/2018 15H,939
10/30/2018 14H,972
10/30/2018 13H,992
10/30/2018 12H,974
10/30/2018 11H,946
10/30/2018 10H,905
10/30/2018 09H,888
10/30/2018 08H,890
10/30/2018 07H,885
10/30/2018 06H,956
10/30/2018 05H,1045
10/30/2018 04H,1043
10/30/2018 03H,1044
10/30/2018 02H,1073
10/30/2018 01H,1099
10/30/2018 00H,1097
10/29/2018 23H,1084
10/29/2018 22H,1068
10/29/2018 21H,1061
10/29/2018 20H,1055
10/29/2018 19H,1062
10/29/2018 18H,1072
10/29/2018 17H,1091
10/29/2018 16H,1121
10/29/2018 15H,1102
10/29/2018 14H,1097
10/29/2018 13H,1127
10/29/2018 12H,1104
10/29/2018 11H,1086
10/29/2018 10H,1045
10/29/2018 09H,1029
10/29/2018 08H,1030
10/29/2018 07H,1029
10/29/2018 06H,1032
10/29/2018 05H,1048
10/29/2018 04H,1096
10/29/2018 03H,1136
10/29/2018 02H,1144
10/29/2018 01H,1157
10/29/2018 00H,1134
10/28/2018 23H,1061
10/28/2018 22H,993
10/28/2018 21H,972
10/28/2018 20H,937
10/28/2018 19H,932
10/28/2018 18H,962
10/28/2018 17H,955
10/28/2018 16H,940
10/28/2018 15H,931
10/28/2018 14H,926
10/28/2018 13H,925
10/28/2018 12H,926
10/28/2018 11H,933
10/28/2018 10H,934
10/28/2018 09H,932
10/28/2018 08H,933
10/28/2018 07H,928
10/28/2018 06H,935
10/28/2018 05H,961
10/28/2018 04H,999
10/28/2018 03H,999
10/28/2018 02H,1017
10/28/2018 01H,1055
10/28/2018 00H,1080
10/27/2018 23H,1056
10/27/2018 22H,1027
10/27/2018 21H,1028
10/27/2018 20H,1040
10/27/2018 19H,1071
10/27/2018 18H,1094
10/27/2018 17H,1114
10/27/2018 16H,1092
10/27/2018 15H,1073
10/27/2018 14H,1035
10/27/2018 13H,993
10/27/2018 12H,950
10/27/2018 11H,936
10/27/2018 10H,946
10/27/2018 09H,932
10/27/2018 08H,931
10/27/2018 07H,938
10/27/2018 06H,957
10/27/2018 05H,967
10/27/2018 04H,992
10/27/2018 03H,1008
10/27/2018 02H,1031
10/27/2018 01H,1065
10/27/2018 00H,1043
10/26/2018 23H,1027
10/26/2018 22H,1016
10/26/2018 21H,1043
10/26/2018 20H,1074
10/26/2018 19H,1063
10/26/2018 18H,1075
10/26/2018 17H,1098
10/26/2018 16H,1096
10/26/2018 15H,1083
10/26/2018 14H,1083
10/26/2018 13H,1089
10/26/2018 12H,1068
10/26/2018 11H,1028
10/26/2018 10H,988
10/26/2018 09H,967
10/26/2018 08H,961
10/26/2018 07H,960
10/26/2018 06H,941
10/26/2018 05H,940
10/26/2018 04H,1045
10/26/2018 03H,1166
10/26/2018 02H,1186
10/26/2018 01H,1200
10/26/2018 00H,1196
10/25/2018 23H,1193
10/25/2018 22H,1193
10/25/2018 21H,1201
10/25/2018 20H,1181
10/25/2018 19H,1193
10/25/2018 18H,1199
10/25/2018 17H,1187
10/25/2018 16H,1194
10/25/2018 15H,1190
10/25/2018 14H,1149
10/25/2018 13H,1092
10/25/2018 12H,1012
10/25/2018 11H,974
10/25/2018 10H,951
10/25/2018 09H,935
10/25/2018 08H,939
10/25/2018 07H,931
10/25/2018 06H,967
10/25/2018 05H,1004
10/25/2018 04H,999
10/25/2018 03H,1038
10/25/2018 02H,1079
10/25/2018 01H,1163
10/25/2018 00H,1108
10/24/2018 23H,1041
10/24/2018 22H,1033
10/24/2018 21H,1058
10/24/2018 20H,1110
10/24/2018 19H,1109
10/24/2018 18H,1067
10/24/2018 17H,1107
10/24/2018 16H,1125
10/24/2018 15H,1090
10/24/2018 14H,1108
10/24/2018 13H,1143
10/24/2018 12H,1085
10/24/2018 11H,1038
10/24/2018 10H,1001
10/24/2018 09H,983
10/24/2018 08H,985
10/24/2018 07H,984
10/24/2018 06H,986
10/24/2018 05H,991
10/24/2018 04H,997
10/24/2018 03H,1027
10/24/2018 02H,1073
10/24/2018 01H,1092
10/24/2018 00H,1060
10/23/2018 23H,1044
10/23/2018 22H,1032
10/23/2018 21H,1029
10/23/2018 20H,1051
10/23/2018 19H,1078
10/23/2018 18H,1067
10/23/2018 17H,1071
10/23/2018 16H,1032
10/23/2018 15H,1014
10/23/2018 14H,1030
10/23/2018 13H,1023
10/23/2018 12H,997
10/23/2018 11H,970
10/23/2018 10H,942
10/23/2018 09H,935
10/23/2018 08H,933
10/23/2018 07H,942
10/23/2018 06H,940
10/23/2018 05H,936
10/23/2018 04H,930
10/23/2018 03H,902
10/23/2018 02H,915
10/23/2018 01H,909
10/23/2018 00H,893
10/22/2018 23H,872
10/22/2018 22H,806
10/22/2018 21H,765
10/22/2018 20H,750
10/22/2018 19H,748
10/22/2018 18H,796
10/22/2018 17H,914
10/22/2018 16H,952
10/22/2018 15H,945
10/22/2018 14H,847
10/22/2018 13H,825
10/22/2018 12H,833
10/22/2018 11H,729
10/22/2018 10H,672
10/22/2018 09H,667
10/22/2018 08H,659
10/22/2018 07H,644
10/22/2018 06H,646
10/22/2018 05H,636
10/22/2018 04H,627
10/22/2018 03H,637
10/22/2018 02H,671
10/22/2018 01H,652
10/22/2018 00H,638
10/21/2018 23H,568
10/21/2018 22H,547
10/21/2018 21H,527
10/21/2018 20H,501
10/21/2018 19H,479
10/21/2018 18H,484
10/21/2018 17H,484
10/21/2018 16H,482
10/21/2018 15H,483
10/21/2018 14H,488
10/21/2018 13H,511
10/21/2018 12H,516
10/21/2018 11H,524
10/21/2018 10H,556
10/21/2018 09H,495
10/21/2018 08H,483
10/21/2018 07H,485
10/21/2018 06H,483
10/21/2018 05H,466
10/21/2018 04H,465
10/21/2018 03H,481
10/21/2018 02H,500
10/21/2018 01H,505
10/21/2018 00H,463
10/20/2018 23H,445
10/20/2018 22H,443
10/20/2018 21H,439
10/20/2018 20H,437
10/20/2018 19H,452
10/20/2018 18H,449
10/20/2018 17H,451
10/20/2018 16H,452
10/20/2018 15H,455
10/20/2018 14H,454
10/20/2018 13H,452
10/20/2018 12H,450
10/20/2018 11H,448
10/20/2018 10H,449
10/20/2018 09H,442
10/20/2018 08H,445
10/20/2018 07H,446
10/20/2018 06H,443
10/20/2018 05H,441
10/20/2018 04H,432
10/20/2018 03H,433
10/20/2018 02H,442
10/20/2018 01H,438
10/20/2018 00H,429
10/19/2018 23H,424
10/19/2018 22H,418
10/19/2018 21H,422
10/19/2018 20H,420
10/19/2018 19H,417
10/19/2018 18H,416
10/19/2018 17H,413
10/19/2018 16H,410
10/19/2018 15H,419
10/19/2018 14H,443
10/19/2018 13H,458
10/19/2018 12H,453
10/19/2018 11H,443
10/19/2018 10H,435
10/19/2018 09H,431
10/19/2018 08H,429
10/19/2018 07H,427
10/19/2018 06H,449
10/19/2018 05H,453
10/19/2018 04H,452
10/19/2018 03H,459
10/19/2018 02H,458
10/19/2018 01H,462
10/19/2018 00H,460
10/18/2018 23H,467
10/18/2018 22H,494
10/18/2018 21H,540
10/18/2018 20H,550
10/18/2018 19H,551
10/18/2018 18H,555
10/18/2018 17H,547
10/18/2018 16H,515
10/18/2018 15H,491
10/18/2018 14H,493
10/18/2018 13H,513
10/18/2018 12H,533
10/18/2018 11H,555
10/18/2018 10H,564
10/18/2018 09H,555
10/18/2018 08H,558
10/18/2018 07H,555
10/18/2018 06H,556
10/18/2018 05H,559
10/18/2018 04H,560
10/18/2018 03H,554
10/18/2018 02H,564
10/18/2018 01H,577
10/18/2018 00H,588
10/17/2018 23H,578
10/17/2018 22H,567
10/17/2018 21H,575
10/17/2018 20H,568
10/17/2018 19H,568
10/17/2018 18H,592
10/17/2018 17H,610
10/17/2018 16H,589
10/17/2018 15H,587
10/17/2018 14H,578
10/17/2018 13H,585
10/17/2018 12H,594
10/17/2018 11H,571
10/17/2018 10H,566
10/17/2018 09H,559
10/17/2018 08H,563
10/17/2018 07H,560
10/17/2018 06H,549
10/17/2018 05H,554
10/17/2018 04H,550
10/17/2018 03H,544
10/17/2018 02H,562
10/17/2018 01H,571
10/17/2018 00H,529
10/16/2018 23H,501
10/16/2018 22H,480
10/16/2018 21H,475
10/16/2018 20H,490
10/16/2018 19H,533
10/16/2018 18H,558
10/16/2018 17H,574
10/16/2018 16H,565
10/16/2018 15H,553
10/16/2018 14H,547
10/16/2018 13H,538
10/16/2018 12H,513
10/16/2018 11H,494
10/16/2018 10H,477
10/16/2018 09H,464
10/16/2018 08H,464
10/16/2018 07H,461
10/16/2018 06H,461
10/16/2018 05H,461
10/16/2018 04H,457
10/16/2018 03H,476
10/16/2018 02H,527
10/16/2018 01H,550
10/16/2018 00H,542
10/15/2018 23H,542
10/15/2018 22H,545
10/15/2018 21H,546
10/15/2018 20H,545
10/15/2018 19H,553
10/15/2018 18H,545
10/15/2018 17H,550
10/15/2018 16H,551
10/15/2018 15H,543
10/15/2018 14H,551
10/15/2018 13H,551
10/15/2018 12H,542
10/15/2018 11H,523
10/15/2018 10H,501
10/15/2018 09H,500
10/15/2018 08H,506
10/15/2018 07H,499
10/15/2018 06H,501
10/15/2018 05H,504
10/15/2018 04H,506
10/15/2018 03H,508
10/15/2018 02H,534
10/15/2018 01H,556
10/15/2018 00H,562
10/14/2018 23H,545
10/14/2018 22H,536
10/14/2018 21H,526
10/14/2018 20H,518
10/14/2018 19H,530
10/14/2018 18H,544
10/14/2018 17H,543
10/14/2018 16H,543
10/14/2018 15H,543
10/14/2018 14H,556
10/14/2018 13H,560
10/14/2018 12H,554
10/14/2018 11H,556
10/14/2018 10H,557
10/14/2018 09H,555
10/14/2018 08H,559
10/14/2018 07H,537
10/14/2018 06H,552
10/14/2018 05H,572
10/14/2018 04H,567
10/14/2018 03H,566
10/14/2018 02H,561
10/14/2018 01H,558
10/14/2018 00H,559
10/13/2018 23H,563
10/13/2018 22H,553
10/13/2018 21H,542
10/13/2018 20H,520
10/13/2018 19H,499
10/13/2018 18H,500
10/13/2018 17H,492
10/13/2018 16H,489
10/13/2018 15H,503
10/13/2018 14H,515
10/13/2018 13H,537
10/13/2018 12H,552
10/13/2018 11H,564
10/13/2018 10H,562
10/13/2018 09H,569
10/13/2018 08H,564
10/13/2018 07H,573
10/13/2018 06H,563
10/13/2018 05H,563
10/13/2018 04H,568
10/13/2018 03H,584
10/13/2018 02H,604
10/13/2018 01H,609
10/13/2018 00H,608
10/12/2018 23H,589
10/12/2018 22H,607
10/12/2018 21H,704
10/12/2018 20H,705
10/12/2018 19H,702
10/12/2018 18H,702
10/12/2018 17H,715
10/12/2018 16H,725
10/12/2018 15H,726
10/12/2018 14H,750
10/12/2018 13H,667
10/12/2018 12H,606
10/12/2018 11H,595
10/12/2018 10H,572
10/12/2018 09H,560
10/12/2018 08H,559
10/12/2018 07H,560
10/12/2018 06H,566
10/12/2018 05H,567
10/12/2018 04H,566
10/12/2018 03H,575
10/12/2018 02H,588
10/12/2018 01H,612
10/12/2018 00H,599
10/11/2018 23H,574
10/11/2018 22H,557
10/11/2018 21H,563
10/11/2018 20H,558
10/11/2018 19H,546
10/11/2018 18H,549
10/11/2018 17H,554
10/11/2018 16H,553
10/11/2018 15H,546
10/11/2018 14H,564
10/11/2018 13H,535
10/11/2018 12H,503
10/11/2018 11H,490
10/11/2018 10H,495
10/11/2018 09H,478
10/11/2018 08H,468
10/11/2018 07H,469
10/11/2018 06H,488
10/11/2018 05H,485
10/11/2018 04H,485
10/11/2018 03H,493
10/11/2018 02H,512
10/11/2018 01H,553
10/11/2018 00H,563
10/10/2018 23H,598
10/10/2018 22H,608
10/10/2018 21H,642
10/10/2018 20H,647
10/10/2018 19H,657
10/10/2018 18H,666
10/10/2018 17H,669
10/10/2018 16H,664
10/10/2018 15H,663
10/10/2018 14H,641
10/10/2018 13H,633
10/10/2018 12H,612
10/10/2018 11H,604
10/10/2018 10H,566
10/10/2018 09H,543
10/10/2018 08H,532
10/10/2018 07H,544
10/10/2018 06H,558
10/10/2018 05H,561
10/10/2018 04H,554
10/10/2018 03H,568
10/10/2018 02H,577
10/10/2018 01H,562
10/10/2018 00H,570
10/9/2018 23H,616
10/9/2018 22H,646
10/9/2018 21H,658
10/9/2018 20H,661
10/9/2018 19H,664
10/9/2018 18H,645
10/9/2018 17H,603
10/9/2018 16H,606
10/9/2018 15H,604
10/9/2018 14H,605
10/9/2018 13H,605
10/9/2018 12H,598
10/9/2018 11H,593
10/9/2018 10H,585
10/9/2018 09H,580
10/9/2018 08H,578
10/9/2018 07H,575
10/9/2018 06H,576
10/9/2018 05H,567
10/9/2018 04H,559
10/9/2018 03H,572
10/9/2018 02H,594
10/9/2018 01H,601
10/9/2018 00H,687
10/8/2018 23H,740
10/8/2018 22H,755
10/8/2018 21H,778
10/8/2018 20H,791
10/8/2018 19H,780
10/8/2018 18H,694
10/8/2018 17H,639
10/8/2018 16H,611
10/8/2018 15H,605
10/8/2018 14H,605
10/8/2018 13H,614
10/8/2018 12H,608
10/8/2018 11H,595
10/8/2018 10H,567
10/8/2018 09H,528
10/8/2018 08H,493
10/8/2018 07H,477
10/8/2018 06H,473
10/8/2018 05H,469
10/8/2018 04H,460
10/8/2018 03H,456
10/8/2018 02H,466
10/8/2018 01H,500
10/8/2018 00H,533
10/7/2018 23H,527
10/7/2018 22H,523
10/7/2018 21H,522
10/7/2018 20H,479
10/7/2018 19H,485
10/7/2018 18H,485
10/7/2018 17H,477
10/7/2018 16H,459
10/7/2018 15H,453
10/7/2018 14H,452
10/7/2018 13H,452
10/7/2018 12H,453
10/7/2018 11H,461
10/7/2018 10H,455
10/7/2018 09H,448
10/7/2018 08H,451
10/7/2018 07H,451
10/7/2018 06H,450
10/7/2018 05H,448
10/7/2018 04H,453
10/7/2018 03H,453
10/7/2018 02H,466
10/7/2018 01H,490
10/7/2018 00H,490
10/6/2018 23H,485
10/6/2018 22H,489
10/6/2018 21H,490
10/6/2018 20H,493
10/6/2018 19H,491
10/6/2018 18H,496
10/6/2018 17H,501
10/6/2018 16H,496
10/6/2018 15H,475
10/6/2018 14H,465
10/6/2018 13H,473
10/6/2018 12H,472
10/6/2018 11H,469
10/6/2018 10H,467
10/6/2018 09H,465
10/6/2018 08H,465
10/6/2018 07H,464
10/6/2018 06H,458
10/6/2018 05H,459
10/6/2018 04H,454
10/6/2018 03H,457
10/6/2018 02H,473
10/6/2018 01H,495
10/6/2018 00H,487
10/5/2018 23H,487
10/5/2018 22H,597
10/5/2018 21H,548
10/5/2018 20H,480
10/5/2018 19H,480
10/5/2018 18H,477
10/5/2018 17H,468
10/5/2018 16H,461
10/5/2018 15H,442
10/5/2018 14H,440
10/5/2018 13H,451
10/5/2018 12H,444
10/5/2018 11H,441
10/5/2018 10H,438
10/5/2018 09H,440
10/5/2018 08H,443
10/5/2018 07H,437
10/5/2018 06H,444
10/5/2018 05H,444
10/5/2018 04H,449
10/5/2018 03H,444
10/5/2018 02H,455
10/5/2018 01H,484
10/5/2018 00H,532
10/4/2018 23H,569
10/4/2018 22H,577
10/4/2018 21H,626
10/4/2018 20H,646
10/4/2018 19H,607
10/4/2018 18H,572
10/4/2018 17H,563
10/4/2018 16H,547
10/4/2018 15H,557
10/4/2018 14H,569
10/4/2018 13H,569
10/4/2018 12H,569
10/4/2018 11H,557
10/4/2018 10H,543
10/4/2018 09H,538
10/4/2018 08H,507
10/4/2018 07H,478
10/4/2018 06H,472
10/4/2018 05H,467
10/4/2018 04H,472
10/4/2018 03H,466
10/4/2018 02H,450
10/4/2018 01H,467
10/4/2018 00H,485
10/3/2018 23H,511
10/3/2018 22H,507
10/3/2018 21H,508
10/3/2018 20H,511
10/3/2018 19H,510
10/3/2018 18H,497
