Net generation from coal for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.COL.H
19:14:04 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.COL.H megawatthours
10/6/2021 19H,35173
10/6/2021 18H,35232
10/6/2021 17H,34876
10/6/2021 16H,34415
10/6/2021 15H,34138
10/6/2021 14H,34039
10/6/2021 13H,33229
10/6/2021 12H,31570
10/6/2021 11H,29134
10/6/2021 10H,26971
10/6/2021 09H,26041
10/6/2021 08H,25998
10/6/2021 07H,26629
10/6/2021 06H,27898
10/6/2021 05H,29453
10/6/2021 04H,31208
10/6/2021 03H,32987
10/6/2021 02H,34967
10/6/2021 01H,35841
10/6/2021 00H,36108
10/5/2021 23H,36216
10/5/2021 22H,36143
10/5/2021 21H,36077
10/5/2021 20H,35753
10/5/2021 19H,35379
10/5/2021 18H,34995
10/5/2021 17H,34467
10/5/2021 16H,33823
10/5/2021 15H,32972
10/5/2021 14H,32314
10/5/2021 13H,31616
10/5/2021 12H,30425
10/5/2021 11H,28557
10/5/2021 10H,26962
10/5/2021 09H,26037
10/5/2021 08H,26184
10/5/2021 07H,27139
10/5/2021 06H,29784
10/5/2021 05H,32416
10/5/2021 04H,33522
10/5/2021 03H,34171
10/5/2021 02H,34754
10/5/2021 01H,34722
10/5/2021 00H,34675
10/4/2021 23H,34774
10/4/2021 22H,34756
10/4/2021 21H,34796
10/4/2021 20H,34793
10/4/2021 19H,34831
10/4/2021 18H,34628
10/4/2021 17H,34336
10/4/2021 16H,33888
10/4/2021 15H,33457
10/4/2021 14H,33365
10/4/2021 13H,32773
10/4/2021 12H,31402
10/4/2021 11H,29299
10/4/2021 10H,28472
10/4/2021 09H,27730
10/4/2021 08H,27728
10/4/2021 07H,28432
10/4/2021 06H,29772
10/4/2021 05H,30415
10/4/2021 04H,30819
10/4/2021 03H,31651
10/4/2021 02H,32194
10/4/2021 01H,32544
10/4/2021 00H,32377
10/3/2021 23H,32076
10/3/2021 22H,31843
10/3/2021 21H,32039
10/3/2021 20H,31882
10/3/2021 19H,31793
10/3/2021 18H,31878
10/3/2021 17H,31672
10/3/2021 16H,31425
10/3/2021 15H,31085
10/3/2021 14H,29763
10/3/2021 13H,28541
10/3/2021 12H,27762
10/3/2021 11H,27167
10/3/2021 10H,26722
10/3/2021 09H,26624
10/3/2021 08H,27394
10/3/2021 07H,28315
10/3/2021 06H,29934
10/3/2021 05H,31193
10/3/2021 04H,31785
10/3/2021 03H,32386
10/3/2021 02H,33232
10/3/2021 01H,33935
10/3/2021 00H,33793
10/2/2021 23H,33756
10/2/2021 22H,33775
10/2/2021 21H,33779
10/2/2021 20H,33646
10/2/2021 19H,33326
10/2/2021 18H,33208
10/2/2021 17H,32890
10/2/2021 16H,32373
10/2/2021 15H,31752
10/2/2021 14H,31471
10/2/2021 13H,31529
10/2/2021 12H,30598
10/2/2021 11H,29680
10/2/2021 10H,28668
10/2/2021 09H,28523
10/2/2021 08H,28716
10/2/2021 07H,30044
10/2/2021 06H,31408
10/2/2021 05H,32690
10/2/2021 04H,33497
10/2/2021 03H,34300
10/2/2021 02H,35143
10/2/2021 01H,35738
10/2/2021 00H,35965
10/1/2021 23H,36105
10/1/2021 22H,36377
10/1/2021 21H,36134
10/1/2021 20H,36208
10/1/2021 19H,36229
10/1/2021 18H,35973
10/1/2021 17H,35584
10/1/2021 16H,35167
10/1/2021 15H,34720
10/1/2021 14H,33783
10/1/2021 13H,32973
10/1/2021 12H,31810
10/1/2021 11H,30264
10/1/2021 10H,28892
10/1/2021 09H,27829
10/1/2021 08H,27697
10/1/2021 07H,29049
10/1/2021 06H,31403
10/1/2021 05H,32904
10/1/2021 04H,33746
10/1/2021 03H,35450
10/1/2021 02H,36902
10/1/2021 01H,37829
10/1/2021 00H,37845
09/30/2021 23H,37635
09/30/2021 22H,37657
09/30/2021 21H,37853
09/30/2021 20H,38307
09/30/2021 19H,38730
09/30/2021 18H,38552
09/30/2021 17H,38073
09/30/2021 16H,37151
09/30/2021 15H,36216
09/30/2021 14H,35852
09/30/2021 13H,35364
09/30/2021 12H,33721
09/30/2021 11H,30945
09/30/2021 10H,30359
09/30/2021 09H,29613
09/30/2021 08H,29277
09/30/2021 07H,30090
09/30/2021 06H,31941
09/30/2021 05H,33822
09/30/2021 04H,35254
09/30/2021 03H,36362
09/30/2021 02H,37260
09/30/2021 01H,37764
09/30/2021 00H,37857
09/29/2021 23H,38009
09/29/2021 22H,37814
09/29/2021 21H,37237
09/29/2021 20H,36698
09/29/2021 19H,36108
09/29/2021 18H,36482
09/29/2021 17H,36484
09/29/2021 16H,35620
09/29/2021 15H,34052
09/29/2021 14H,32900
09/29/2021 13H,33247
09/29/2021 12H,32122
09/29/2021 11H,30113
09/29/2021 10H,28131
09/29/2021 09H,26860
09/29/2021 08H,26731
09/29/2021 07H,27709
09/29/2021 06H,29043
09/29/2021 05H,30979
09/29/2021 04H,32854
09/29/2021 03H,34479
09/29/2021 02H,36078
09/29/2021 01H,37572
09/29/2021 00H,37658
09/28/2021 23H,37356
09/28/2021 22H,37277
09/28/2021 21H,37692
09/28/2021 20H,38214
09/28/2021 19H,38201
09/28/2021 18H,37724
09/28/2021 17H,37623
09/28/2021 16H,36681
09/28/2021 15H,34669
09/28/2021 14H,33650
09/28/2021 13H,33413
09/28/2021 12H,31823
09/28/2021 11H,28717
09/28/2021 10H,26415
09/28/2021 09H,25692
09/28/2021 08H,26580
09/28/2021 07H,28092
09/28/2021 06H,30733
09/28/2021 05H,33118
09/28/2021 04H,34743
09/28/2021 03H,35683
09/28/2021 02H,36717
09/28/2021 01H,37797
09/28/2021 00H,37715
09/27/2021 23H,37702
09/27/2021 22H,37625
09/27/2021 21H,37337
09/27/2021 20H,37515
09/27/2021 19H,37217
09/27/2021 18H,36493
09/27/2021 17H,35080
09/27/2021 16H,33735
09/27/2021 15H,32535
09/27/2021 14H,31010
09/27/2021 13H,30344
09/27/2021 12H,28437
09/27/2021 11H,25685
09/27/2021 10H,24268
09/27/2021 09H,23093
09/27/2021 08H,24058
09/27/2021 07H,25108
09/27/2021 06H,26178
09/27/2021 05H,28298
09/27/2021 04H,29612
09/27/2021 03H,31767
09/27/2021 02H,33145
09/27/2021 01H,34483
09/27/2021 00H,34716
09/26/2021 23H,34139
09/26/2021 22H,32989
09/26/2021 21H,32141
09/26/2021 20H,31866
09/26/2021 19H,31640
09/26/2021 18H,30686
09/26/2021 17H,29202
09/26/2021 16H,27732
09/26/2021 15H,25921
09/26/2021 14H,23055
09/26/2021 13H,21853
09/26/2021 12H,21275
09/26/2021 11H,20739
09/26/2021 10H,20139
09/26/2021 09H,20201
09/26/2021 08H,20830
09/26/2021 07H,21736
09/26/2021 06H,23297
09/26/2021 05H,25353
09/26/2021 04H,26703
09/26/2021 03H,28910
09/26/2021 02H,30412
09/26/2021 01H,32256
09/26/2021 00H,32608
09/25/2021 23H,31827
09/25/2021 22H,30860
09/25/2021 21H,29929
09/25/2021 20H,29240
09/25/2021 19H,29301
09/25/2021 18H,29806
09/25/2021 17H,30696
09/25/2021 16H,31648
09/25/2021 15H,31075
09/25/2021 14H,29837
09/25/2021 13H,29220
09/25/2021 12H,28502
09/25/2021 11H,27086
09/25/2021 10H,25649
09/25/2021 09H,25477
09/25/2021 08H,25355
09/25/2021 07H,26279
09/25/2021 06H,27020
09/25/2021 05H,28035
09/25/2021 04H,29109
09/25/2021 03H,30882
09/25/2021 02H,32067
09/25/2021 01H,33585
09/25/2021 00H,34068
09/24/2021 23H,34014
09/24/2021 22H,33186
09/24/2021 21H,32621
09/24/2021 20H,32398
09/24/2021 19H,31447
09/24/2021 18H,30948
09/24/2021 17H,30875
09/24/2021 16H,30730
09/24/2021 15H,31037
09/24/2021 14H,29886
09/24/2021 13H,29269
09/24/2021 12H,27733
09/24/2021 11H,25199
09/24/2021 10H,23370
09/24/2021 09H,21961
09/24/2021 08H,21987
09/24/2021 07H,23033
09/24/2021 06H,25440
09/24/2021 05H,27670
09/24/2021 04H,28900
09/24/2021 03H,30689
09/24/2021 02H,33494
09/24/2021 01H,34531
09/24/2021 00H,34879
09/23/2021 23H,34807
09/23/2021 22H,34496
09/23/2021 21H,34231
09/23/2021 20H,33959
09/23/2021 19H,33613
09/23/2021 18H,33168
09/23/2021 17H,32879
09/23/2021 16H,32974
09/23/2021 15H,32456
09/23/2021 14H,31327
09/23/2021 13H,30942
09/23/2021 12H,28915
09/23/2021 11H,26840
09/23/2021 10H,25662
09/23/2021 09H,24696
09/23/2021 08H,25065
09/23/2021 07H,25921
09/23/2021 06H,27517
09/23/2021 05H,28896
09/23/2021 04H,29840
09/23/2021 03H,31367
09/23/2021 02H,33283
09/23/2021 01H,34120
09/23/2021 00H,34223
09/22/2021 23H,34493
09/22/2021 22H,34550
09/22/2021 21H,34891
09/22/2021 20H,34679
09/22/2021 19H,34509
09/22/2021 18H,34235
09/22/2021 17H,34483
09/22/2021 16H,34136
09/22/2021 15H,33181
09/22/2021 14H,32291
09/22/2021 13H,31776
09/22/2021 12H,30746
09/22/2021 11H,28962
09/22/2021 10H,26894
09/22/2021 09H,25694
09/22/2021 08H,26276
09/22/2021 07H,27385
09/22/2021 06H,28971
09/22/2021 05H,30292
09/22/2021 04H,31607
09/22/2021 03H,33066
09/22/2021 02H,35482
09/22/2021 01H,36204
09/22/2021 00H,35812
09/21/2021 23H,35692
09/21/2021 22H,35816
09/21/2021 21H,35972
09/21/2021 20H,36102
09/21/2021 19H,35865
09/21/2021 18H,35379
09/21/2021 17H,36679
09/21/2021 16H,36591
09/21/2021 15H,36061
09/21/2021 14H,35508
09/21/2021 13H,34782
09/21/2021 12H,32552
09/21/2021 11H,28970
09/21/2021 10H,27043
09/21/2021 09H,26457
09/21/2021 08H,27307
09/21/2021 07H,28374
09/21/2021 06H,30832
09/21/2021 05H,32640
09/21/2021 04H,34653
09/21/2021 03H,34777
09/21/2021 02H,35287
09/21/2021 01H,36397
09/21/2021 00H,36281
09/20/2021 23H,36088
09/20/2021 22H,36157
09/20/2021 21H,36007
09/20/2021 20H,35968
09/20/2021 19H,36328
09/20/2021 18H,36928
09/20/2021 17H,37105
09/20/2021 16H,36878
09/20/2021 15H,36550
09/20/2021 14H,35749
09/20/2021 13H,34657
09/20/2021 12H,33483
09/20/2021 11H,30945
09/20/2021 10H,29309
09/20/2021 09H,28516
09/20/2021 08H,28468
09/20/2021 07H,28820
09/20/2021 06H,30129
09/20/2021 05H,31723
09/20/2021 04H,32295
09/20/2021 03H,33675
09/20/2021 02H,35258
09/20/2021 01H,35936
09/20/2021 00H,35869
09/19/2021 23H,35574
09/19/2021 22H,35658
09/19/2021 21H,35257
09/19/2021 20H,34972
09/19/2021 19H,35003
09/19/2021 18H,34886
09/19/2021 17H,34167
09/19/2021 16H,33027
09/19/2021 15H,31310
09/19/2021 14H,29314
09/19/2021 13H,27869
09/19/2021 12H,27276
09/19/2021 11H,26481
09/19/2021 10H,25792
09/19/2021 09H,25670
09/19/2021 08H,26180
09/19/2021 07H,27447
09/19/2021 06H,29059
09/19/2021 05H,30719
09/19/2021 04H,32472
09/19/2021 03H,34021
09/19/2021 02H,35528
09/19/2021 01H,36854
09/19/2021 00H,37236
09/18/2021 23H,37487
09/18/2021 22H,37221
09/18/2021 21H,37076
09/18/2021 20H,37297
09/18/2021 19H,37215
09/18/2021 18H,37210
09/18/2021 17H,36788
09/18/2021 16H,35553
09/18/2021 15H,33366
09/18/2021 14H,31712
09/18/2021 13H,30934
09/18/2021 12H,30673
09/18/2021 11H,30010
09/18/2021 10H,29326
09/18/2021 09H,29292
09/18/2021 08H,30547
09/18/2021 07H,32239
09/18/2021 06H,35191
09/18/2021 05H,37056
09/18/2021 04H,38179
09/18/2021 03H,39328
09/18/2021 02H,40555
09/18/2021 01H,40874
09/18/2021 00H,40799
09/17/2021 23H,40968
09/17/2021 22H,40863
09/17/2021 21H,40760
09/17/2021 20H,40984
09/17/2021 19H,41184
09/17/2021 18H,40729
09/17/2021 17H,39838
09/17/2021 16H,38864
09/17/2021 15H,37546
09/17/2021 14H,36927
09/17/2021 13H,36911
09/17/2021 12H,35815
09/17/2021 11H,32619
09/17/2021 10H,29663
09/17/2021 09H,28177
09/17/2021 08H,28256
09/17/2021 07H,29643
09/17/2021 06H,31625
09/17/2021 05H,33810
09/17/2021 04H,35909
09/17/2021 03H,37905
09/17/2021 02H,39003
09/17/2021 01H,39865
09/17/2021 00H,39920
09/16/2021 23H,39838
09/16/2021 22H,39799
09/16/2021 21H,39456
09/16/2021 20H,39308
09/16/2021 19H,38923
09/16/2021 18H,38375
09/16/2021 17H,37622
09/16/2021 16H,36777
09/16/2021 15H,36280
09/16/2021 14H,35158
09/16/2021 13H,34211
09/16/2021 12H,32541
09/16/2021 11H,29875
09/16/2021 10H,28397
09/16/2021 09H,27882
09/16/2021 08H,27902
09/16/2021 07H,29211
09/16/2021 06H,30659
09/16/2021 05H,32624
09/16/2021 04H,34909
09/16/2021 03H,36690
09/16/2021 02H,38623
09/16/2021 01H,39750
09/16/2021 00H,40377
09/15/2021 23H,40247
09/15/2021 22H,39971
09/15/2021 21H,40339
09/15/2021 20H,40411
09/15/2021 19H,40469
09/15/2021 18H,40167
09/15/2021 17H,39565
09/15/2021 16H,39100
09/15/2021 15H,38563
09/15/2021 14H,37910
09/15/2021 13H,37570
09/15/2021 12H,36897
09/15/2021 11H,34962
09/15/2021 10H,33270
09/15/2021 09H,32854
09/15/2021 08H,33460
09/15/2021 07H,34883
09/15/2021 06H,36918
09/15/2021 05H,38455
09/15/2021 04H,39194
09/15/2021 03H,40076
09/15/2021 02H,40599
09/15/2021 01H,40921
09/15/2021 00H,40916
09/14/2021 23H,41007
09/14/2021 22H,41194
09/14/2021 21H,41314
09/14/2021 20H,41443
09/14/2021 19H,41151
09/14/2021 18H,41091
09/14/2021 17H,41216
09/14/2021 16H,40457
09/14/2021 15H,38995
09/14/2021 14H,38689
09/14/2021 13H,38061
09/14/2021 12H,36227
09/14/2021 11H,33538
09/14/2021 10H,32246
09/14/2021 09H,32260
09/14/2021 08H,32771
09/14/2021 07H,33720
09/14/2021 06H,35067
09/14/2021 05H,36423
09/14/2021 04H,38908
09/14/2021 03H,40126
09/14/2021 02H,40755
09/14/2021 01H,41066
09/14/2021 00H,40868
09/13/2021 23H,40793
09/13/2021 22H,40687
09/13/2021 21H,40677
09/13/2021 20H,40943
09/13/2021 19H,40930
09/13/2021 18H,40597
09/13/2021 17H,40178
09/13/2021 16H,39433
09/13/2021 15H,38686
09/13/2021 14H,37253
09/13/2021 13H,36404
09/13/2021 12H,34934
09/13/2021 11H,32600
09/13/2021 10H,31077
09/13/2021 09H,31217
09/13/2021 08H,31501
09/13/2021 07H,32624
09/13/2021 06H,34570
09/13/2021 05H,35796
09/13/2021 04H,36851
09/13/2021 03H,38361
09/13/2021 02H,39260
09/13/2021 01H,39581
09/13/2021 00H,39628
09/12/2021 23H,39877
09/12/2021 22H,39865
09/12/2021 21H,39653
09/12/2021 20H,39693
09/12/2021 19H,39409
09/12/2021 18H,39051
09/12/2021 17H,38172
09/12/2021 16H,36019
09/12/2021 15H,33714
09/12/2021 14H,32065
09/12/2021 13H,30962
09/12/2021 12H,30220
09/12/2021 11H,29792
09/12/2021 10H,28797
09/12/2021 09H,29080
09/12/2021 08H,30133
09/12/2021 07H,32041
09/12/2021 06H,33767
09/12/2021 05H,35385
09/12/2021 04H,36593
09/12/2021 03H,37111
09/12/2021 02H,37758
09/12/2021 01H,38726
09/12/2021 00H,38877
09/11/2021 23H,38896
09/11/2021 22H,38643
09/11/2021 21H,38527
09/11/2021 20H,38659
09/11/2021 19H,38339
09/11/2021 18H,37682
09/11/2021 17H,36351
09/11/2021 16H,34626
09/11/2021 15H,33860
09/11/2021 14H,33245
09/11/2021 13H,32428
09/11/2021 12H,31360
09/11/2021 11H,30075
09/11/2021 10H,28914
09/11/2021 09H,28041
09/11/2021 08H,28475
09/11/2021 07H,29769
09/11/2021 06H,31863
09/11/2021 05H,33432
09/11/2021 04H,35424
09/11/2021 03H,37794
09/11/2021 02H,39477
09/11/2021 01H,40732
09/11/2021 00H,40770
09/10/2021 23H,40800
09/10/2021 22H,40557
09/10/2021 21H,40263
09/10/2021 20H,39884
09/10/2021 19H,39293
09/10/2021 18H,38684
09/10/2021 17H,38110
09/10/2021 16H,37089
09/10/2021 15H,35661
09/10/2021 14H,34172
09/10/2021 13H,33606
09/10/2021 12H,32709
09/10/2021 11H,30503
09/10/2021 10H,28922
09/10/2021 09H,28349
09/10/2021 08H,29086
09/10/2021 07H,30738
09/10/2021 06H,33002
09/10/2021 05H,34603
09/10/2021 04H,35929
09/10/2021 03H,37263
09/10/2021 02H,38678
09/10/2021 01H,39143
09/10/2021 00H,39250
09/9/2021 23H,39382
09/9/2021 22H,39257
09/9/2021 21H,39043
09/9/2021 20H,38801
09/9/2021 19H,38576
09/9/2021 18H,38417
09/9/2021 17H,38249
09/9/2021 16H,37629
09/9/2021 15H,36861
09/9/2021 14H,36599
09/9/2021 13H,36512
09/9/2021 12H,34940
09/9/2021 11H,33053
09/9/2021 10H,32104
09/9/2021 09H,31557
09/9/2021 08H,32296
09/9/2021 07H,33264
09/9/2021 06H,35228
09/9/2021 05H,36790
09/9/2021 04H,38034
09/9/2021 03H,39433
09/9/2021 02H,40616
09/9/2021 01H,40983
09/9/2021 00H,40681
09/8/2021 23H,40144
09/8/2021 22H,39471
09/8/2021 21H,38941
09/8/2021 20H,38196
09/8/2021 19H,37419
09/8/2021 18H,37427
09/8/2021 17H,39014
09/8/2021 16H,39902
09/8/2021 15H,38372
09/8/2021 14H,35694
09/8/2021 13H,34788
09/8/2021 12H,33723
09/8/2021 11H,30996
09/8/2021 10H,29120
09/8/2021 09H,29681
09/8/2021 08H,30526
09/8/2021 07H,32102
09/8/2021 06H,33465
09/8/2021 05H,34586
09/8/2021 04H,36195
09/8/2021 03H,37821
09/8/2021 02H,38861
09/8/2021 01H,39037
09/8/2021 00H,38792
09/7/2021 23H,38533
09/7/2021 22H,38817
09/7/2021 21H,39184
09/7/2021 20H,39019
09/7/2021 19H,39196
09/7/2021 18H,38624
09/7/2021 17H,38167
09/7/2021 16H,37332
09/7/2021 15H,36002
09/7/2021 14H,34930
09/7/2021 13H,34130
09/7/2021 12H,32053
09/7/2021 11H,28121
09/7/2021 10H,25412
09/7/2021 09H,24841
09/7/2021 08H,25698
09/7/2021 07H,27726
09/7/2021 06H,30226
09/7/2021 05H,32761
09/7/2021 04H,34914
09/7/2021 03H,36893
09/7/2021 02H,39042
09/7/2021 01H,40407
09/7/2021 00H,40770
09/6/2021 23H,40767
09/6/2021 22H,40871
09/6/2021 21H,40741
09/6/2021 20H,40454
09/6/2021 19H,39873
09/6/2021 18H,38560
09/6/2021 17H,37501
09/6/2021 16H,36600
09/6/2021 15H,34629
09/6/2021 14H,32521
09/6/2021 13H,30477
09/6/2021 12H,30148
09/6/2021 11H,29973
09/6/2021 10H,29452
09/6/2021 09H,30309
09/6/2021 08H,31004
09/6/2021 07H,32084
09/6/2021 06H,33870
09/6/2021 05H,35262
09/6/2021 04H,36685
09/6/2021 03H,38300
09/6/2021 02H,40074
09/6/2021 01H,41005
09/6/2021 00H,41297
09/5/2021 23H,41412
09/5/2021 22H,41072
09/5/2021 21H,40780
09/5/2021 20H,40195
09/5/2021 19H,39349
09/5/2021 18H,38948
09/5/2021 17H,38960
09/5/2021 16H,38214
09/5/2021 15H,36493
09/5/2021 14H,34339
09/5/2021 13H,31960
09/5/2021 12H,30967
09/5/2021 11H,31011
09/5/2021 10H,31063
09/5/2021 09H,31696
09/5/2021 08H,32958
09/5/2021 07H,34108
09/5/2021 06H,36483
09/5/2021 05H,38696
09/5/2021 04H,38884
09/5/2021 03H,40118
09/5/2021 02H,41193
09/5/2021 01H,41331
09/5/2021 00H,40878
09/4/2021 23H,40685
09/4/2021 22H,40273
09/4/2021 21H,39969
09/4/2021 20H,39908
09/4/2021 19H,39800
09/4/2021 18H,40277
09/4/2021 17H,40113
09/4/2021 16H,39300
09/4/2021 15H,38080
09/4/2021 14H,36827
09/4/2021 13H,36246
09/4/2021 12H,35265
09/4/2021 11H,34011
09/4/2021 10H,33032
09/4/2021 09H,32669
09/4/2021 08H,33641
09/4/2021 07H,35604
09/4/2021 06H,37639
09/4/2021 05H,39519
09/4/2021 04H,40390
09/4/2021 03H,41108
09/4/2021 02H,41853
09/4/2021 01H,42225
09/4/2021 00H,42457
09/3/2021 23H,42938
09/3/2021 22H,42980
09/3/2021 21H,43017
09/3/2021 20H,42903
09/3/2021 19H,42476
09/3/2021 18H,41667
09/3/2021 17H,40916
09/3/2021 16H,40138
09/3/2021 15H,39360
09/3/2021 14H,38522
09/3/2021 13H,36987
09/3/2021 12H,35643
09/3/2021 11H,34210
09/3/2021 10H,32411
09/3/2021 09H,31791
09/3/2021 08H,31656
09/3/2021 07H,32585
09/3/2021 06H,33824
09/3/2021 05H,35288
09/3/2021 04H,36732
09/3/2021 03H,38097
09/3/2021 02H,39572
09/3/2021 01H,40868
09/3/2021 00H,41242
09/2/2021 23H,41712
09/2/2021 22H,41874
09/2/2021 21H,41808
09/2/2021 20H,41754
09/2/2021 19H,41436
09/2/2021 18H,40751
09/2/2021 17H,39769
09/2/2021 16H,38709
09/2/2021 15H,37753
09/2/2021 14H,36752
09/2/2021 13H,35515
09/2/2021 12H,34362
09/2/2021 11H,31821
09/2/2021 10H,29689
09/2/2021 09H,29648
09/2/2021 08H,30125
09/2/2021 07H,31223
09/2/2021 06H,33582
09/2/2021 05H,35382
09/2/2021 04H,37493
09/2/2021 03H,40193
09/2/2021 02H,43513
09/2/2021 01H,44527
09/2/2021 00H,45085
09/1/2021 23H,45390
09/1/2021 22H,45611
09/1/2021 21H,45491
09/1/2021 20H,45398
09/1/2021 19H,45285
09/1/2021 18H,44649
09/1/2021 17H,43945
09/1/2021 16H,43425
09/1/2021 15H,42378
09/1/2021 14H,40995
09/1/2021 13H,39995
09/1/2021 12H,39146
09/1/2021 11H,37246
09/1/2021 10H,34626
09/1/2021 09H,33960
09/1/2021 08H,34194
09/1/2021 07H,35987
09/1/2021 06H,38002
09/1/2021 05H,39909
09/1/2021 04H,41213
09/1/2021 03H,42814
09/1/2021 02H,44945
09/1/2021 01H,45619
09/1/2021 00H,45694
08/31/2021 23H,45537
08/31/2021 22H,45575
08/31/2021 21H,45456
08/31/2021 20H,45259
08/31/2021 19H,45044
08/31/2021 18H,45146
08/31/2021 17H,44696
08/31/2021 16H,43692
08/31/2021 15H,42684
08/31/2021 14H,41575
08/31/2021 13H,41431
08/31/2021 12H,40668
08/31/2021 11H,38220
08/31/2021 10H,35336
08/31/2021 09H,34503
08/31/2021 08H,33877
08/31/2021 07H,34875
08/31/2021 06H,37606
08/31/2021 05H,38900
08/31/2021 04H,40788
08/31/2021 03H,42645
08/31/2021 02H,44627
08/31/2021 01H,45592
08/31/2021 00H,45949
08/30/2021 23H,45628
08/30/2021 22H,45580
08/30/2021 21H,45633
08/30/2021 20H,45723
08/30/2021 19H,45594
08/30/2021 18H,45496
08/30/2021 17H,45143
08/30/2021 16H,44762
08/30/2021 15H,44506
08/30/2021 14H,43459
08/30/2021 13H,41931
08/30/2021 12H,40004
08/30/2021 11H,37651
08/30/2021 10H,36119
08/30/2021 09H,35863
08/30/2021 08H,36825
08/30/2021 07H,38589
08/30/2021 06H,41421
08/30/2021 05H,43387
08/30/2021 04H,43903
08/30/2021 03H,44202
08/30/2021 02H,45032
08/30/2021 01H,45814
08/30/2021 00H,45749
08/29/2021 23H,45701
08/29/2021 22H,45599
08/29/2021 21H,45577
08/29/2021 20H,45570
08/29/2021 19H,45537
08/29/2021 18H,45611
08/29/2021 17H,45131
08/29/2021 16H,43379
08/29/2021 15H,40134
08/29/2021 14H,37239
08/29/2021 13H,34731
08/29/2021 12H,32807
08/29/2021 11H,33642
08/29/2021 10H,33656
08/29/2021 09H,34844
08/29/2021 08H,36498
08/29/2021 07H,37384
08/29/2021 06H,39456
08/29/2021 05H,41314
08/29/2021 04H,42254
08/29/2021 03H,43701
08/29/2021 02H,45087
08/29/2021 01H,46205
08/29/2021 00H,45345
08/28/2021 23H,44814
08/28/2021 22H,45019
08/28/2021 21H,45409
08/28/2021 20H,46326
08/28/2021 19H,46394
08/28/2021 18H,46049
08/28/2021 17H,45441
08/28/2021 16H,44811
08/28/2021 15H,43187
08/28/2021 14H,40745
08/28/2021 13H,37064
08/28/2021 12H,35471
08/28/2021 11H,34185
08/28/2021 10H,33843
08/28/2021 09H,34132
08/28/2021 08H,35084
08/28/2021 07H,37605
08/28/2021 06H,40472
08/28/2021 05H,42594
08/28/2021 04H,44044
08/28/2021 03H,44932
08/28/2021 02H,46296
08/28/2021 01H,46723
08/28/2021 00H,46979
08/27/2021 23H,46972
08/27/2021 22H,46674
08/27/2021 21H,46509
08/27/2021 20H,46632
08/27/2021 19H,46991
08/27/2021 18H,46951
08/27/2021 17H,47135
08/27/2021 16H,46715
08/27/2021 15H,45235
08/27/2021 14H,43726
08/27/2021 13H,41621
08/27/2021 12H,40775
08/27/2021 11H,36704
08/27/2021 10H,36430
08/27/2021 09H,35285
08/27/2021 08H,35906
08/27/2021 07H,36925
08/27/2021 06H,39802
08/27/2021 05H,42212
08/27/2021 04H,43522
08/27/2021 03H,44502
08/27/2021 02H,46418
08/27/2021 01H,47053
08/27/2021 00H,47082
08/26/2021 23H,46608
08/26/2021 22H,45715
08/26/2021 21H,45737
08/26/2021 20H,46060
08/26/2021 19H,46155
08/26/2021 18H,46303
08/26/2021 17H,45753
08/26/2021 16H,45294
08/26/2021 15H,44275
08/26/2021 14H,43198
08/26/2021 13H,42168
08/26/2021 12H,39281
08/26/2021 11H,37278
08/26/2021 10H,36095
08/26/2021 09H,36604
08/26/2021 08H,38305
08/26/2021 07H,40518
08/26/2021 06H,43459
08/26/2021 05H,44769
08/26/2021 04H,45547
08/26/2021 03H,46094
08/26/2021 02H,46562
08/26/2021 01H,46931
08/26/2021 00H,46972
08/25/2021 23H,47037
08/25/2021 22H,47151
08/25/2021 21H,47271
08/25/2021 20H,47530
08/25/2021 19H,47613
08/25/2021 18H,47186
08/25/2021 17H,46804
08/25/2021 16H,46112
08/25/2021 15H,45176
08/25/2021 14H,44212
08/25/2021 13H,42543
08/25/2021 12H,40437
08/25/2021 11H,38910
08/25/2021 10H,37259
08/25/2021 09H,37484
08/25/2021 08H,38773
08/25/2021 07H,41007
08/25/2021 06H,43568
08/25/2021 05H,45468
08/25/2021 04H,46117
08/25/2021 03H,46832
08/25/2021 02H,47448
08/25/2021 01H,47586
08/25/2021 00H,47443
08/24/2021 23H,47506
08/24/2021 22H,47832
08/24/2021 21H,47519
