Net generation from natural gas for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NG.H
19:14:17 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NG.H megawatthours
01/27/2019 19H,15716
01/27/2019 18H,16355
01/27/2019 17H,17047
01/27/2019 16H,17801
01/27/2019 15H,18072
01/27/2019 14H,18021
01/27/2019 13H,17221
01/27/2019 12H,16807
01/27/2019 11H,16268
01/27/2019 10H,16121
01/27/2019 09H,16039
01/27/2019 08H,16223
01/27/2019 07H,16021
01/27/2019 06H,16292
01/27/2019 05H,17370
01/27/2019 04H,17559
01/27/2019 03H,17675
01/27/2019 02H,17699
01/27/2019 01H,18366
01/27/2019 00H,18168
01/26/2019 23H,17334
01/26/2019 22H,17088
01/26/2019 21H,17301
01/26/2019 20H,17514
01/26/2019 19H,18014
01/26/2019 18H,18620
01/26/2019 17H,19479
01/26/2019 16H,19877
01/26/2019 15H,20455
01/26/2019 14H,20167
01/26/2019 13H,19283
01/26/2019 12H,19172
01/26/2019 11H,18967
01/26/2019 10H,18940
01/26/2019 09H,19193
01/26/2019 08H,19275
01/26/2019 07H,19718
01/26/2019 06H,20304
01/26/2019 05H,21001
01/26/2019 04H,21822
01/26/2019 03H,22822
01/26/2019 02H,23087
01/26/2019 01H,23792
01/26/2019 00H,23098
01/25/2019 23H,20988
01/25/2019 22H,20072
01/25/2019 21H,19833
01/25/2019 20H,19779
01/25/2019 19H,20346
01/25/2019 18H,21348
01/25/2019 17H,23584
01/25/2019 16H,24812
01/25/2019 15H,25484
01/25/2019 14H,26591
01/25/2019 13H,25206
01/25/2019 12H,22022
01/25/2019 11H,19408
01/25/2019 10H,18094
01/25/2019 09H,17377
01/25/2019 08H,17091
01/25/2019 07H,16624
01/25/2019 06H,16894
01/25/2019 05H,17509
01/25/2019 04H,17540
01/25/2019 03H,18187
01/25/2019 02H,18087
01/25/2019 01H,17995
01/25/2019 00H,17117
01/24/2019 23H,16527
01/24/2019 22H,15779
01/24/2019 21H,15757
01/24/2019 20H,15714
01/24/2019 19H,15859
01/24/2019 18H,16654
01/24/2019 17H,17598
01/24/2019 16H,18077
01/24/2019 15H,19112
01/24/2019 14H,20195
01/24/2019 13H,19687
01/24/2019 12H,18227
01/24/2019 11H,16462
01/24/2019 10H,15891
01/24/2019 09H,15897
01/24/2019 08H,15601
01/24/2019 07H,15540
01/24/2019 06H,15944
01/24/2019 05H,17005
01/24/2019 04H,18025
01/24/2019 03H,18966
01/24/2019 02H,19478
01/24/2019 01H,19475
01/24/2019 00H,18915
01/23/2019 23H,18183
01/23/2019 22H,18337
01/23/2019 21H,18433
01/23/2019 20H,18472
01/23/2019 19H,18146
01/23/2019 18H,18361
01/23/2019 17H,18628
01/23/2019 16H,18835
01/23/2019 15H,18501
01/23/2019 14H,18720
01/23/2019 13H,17529
01/23/2019 12H,15508
01/23/2019 11H,13934
01/23/2019 10H,12971
01/23/2019 09H,12641
01/23/2019 08H,12234
01/23/2019 07H,12729
01/23/2019 06H,13085
01/23/2019 05H,13608
01/23/2019 04H,14751
01/23/2019 03H,16591
01/23/2019 02H,17454
01/23/2019 01H,18061
01/23/2019 00H,18045
01/22/2019 23H,17074
01/22/2019 22H,16430
01/22/2019 21H,16434
01/22/2019 20H,16780
01/22/2019 19H,17072
01/22/2019 18H,17706
01/22/2019 17H,18684
01/22/2019 16H,20066
01/22/2019 15H,20790
01/22/2019 14H,22211
01/22/2019 13H,21056
01/22/2019 12H,17405
01/22/2019 11H,15654
01/22/2019 10H,14701
01/22/2019 09H,14749
01/22/2019 08H,15024
01/22/2019 07H,14935
01/22/2019 06H,15860
01/22/2019 05H,17231
01/22/2019 04H,18383
01/22/2019 03H,19606
01/22/2019 02H,20241
01/22/2019 01H,20779
01/22/2019 00H,20040
01/21/2019 23H,19300
01/21/2019 22H,18783
01/21/2019 21H,18451
01/21/2019 20H,19070
01/21/2019 19H,19907
01/21/2019 18H,21462
01/21/2019 17H,22302
01/21/2019 16H,24325
01/21/2019 15H,25189
01/21/2019 14H,25729
01/21/2019 13H,25823
01/21/2019 12H,23388
01/21/2019 11H,21095
01/21/2019 10H,19584
01/21/2019 09H,18615
01/21/2019 08H,18503
01/21/2019 07H,18080
01/21/2019 06H,18358
01/21/2019 05H,19707
01/21/2019 04H,20691
01/21/2019 03H,21207
01/21/2019 02H,21868
01/21/2019 01H,22126
01/21/2019 00H,21293
01/20/2019 23H,19650
01/20/2019 22H,18953
01/20/2019 21H,18048
01/20/2019 20H,17705
01/20/2019 19H,17755
01/20/2019 18H,18233
01/20/2019 17H,18701
01/20/2019 16H,19302
01/20/2019 15H,19783
01/20/2019 14H,19045
01/20/2019 13H,17844
01/20/2019 12H,16605
01/20/2019 11H,15516
01/20/2019 10H,15262
01/20/2019 09H,15068
01/20/2019 08H,15248
01/20/2019 07H,14964
01/20/2019 06H,15191
01/20/2019 05H,15588
01/20/2019 04H,16147
01/20/2019 03H,16833
01/20/2019 02H,16847
01/20/2019 01H,16662
01/20/2019 00H,15887
01/19/2019 23H,14211
01/19/2019 22H,13702
01/19/2019 21H,13652
01/19/2019 20H,13643
01/19/2019 19H,13700
01/19/2019 18H,13799
01/19/2019 17H,13388
01/19/2019 16H,12587
01/19/2019 15H,11509
01/19/2019 14H,10082
01/19/2019 13H,9216
01/19/2019 12H,8547
01/19/2019 11H,8187
01/19/2019 10H,8317
01/19/2019 09H,8464
01/19/2019 08H,8445
01/19/2019 07H,8279
01/19/2019 06H,8450
01/19/2019 05H,8901
01/19/2019 04H,9283
01/19/2019 03H,10432
01/19/2019 02H,11353
01/19/2019 01H,11773
01/19/2019 00H,12375
01/18/2019 23H,11834
01/18/2019 22H,11394
01/18/2019 21H,11484
01/18/2019 20H,11617
01/18/2019 19H,11887
01/18/2019 18H,13084
01/18/2019 17H,13932
01/18/2019 16H,14238
01/18/2019 15H,14898
01/18/2019 14H,15693
01/18/2019 13H,15091
01/18/2019 12H,12966
01/18/2019 11H,12163
01/18/2019 10H,11741
01/18/2019 09H,11709
01/18/2019 08H,11635
01/18/2019 07H,11617
01/18/2019 06H,11747
01/18/2019 05H,12695
01/18/2019 04H,14257
01/18/2019 03H,15954
01/18/2019 02H,17016
01/18/2019 01H,17782
01/18/2019 00H,16970
01/17/2019 23H,16099
01/17/2019 22H,15188
01/17/2019 21H,15296
01/17/2019 20H,15927
01/17/2019 19H,16219
01/17/2019 18H,16467
01/17/2019 17H,17162
01/17/2019 16H,17670
01/17/2019 15H,18031
01/17/2019 14H,18484
01/17/2019 13H,17607
01/17/2019 12H,15024
01/17/2019 11H,13043
01/17/2019 10H,12365
01/17/2019 09H,12243
01/17/2019 08H,12261
01/17/2019 07H,12231
01/17/2019 06H,12715
01/17/2019 05H,13434
01/17/2019 04H,15086
01/17/2019 03H,16620
01/17/2019 02H,17530
01/17/2019 01H,18345
01/17/2019 00H,17932
01/16/2019 23H,16395
01/16/2019 22H,15447
01/16/2019 21H,15058
01/16/2019 20H,15137
01/16/2019 19H,15334
01/16/2019 18H,15810
01/16/2019 17H,16237
01/16/2019 16H,16664
01/16/2019 15H,17201
01/16/2019 14H,17506
01/16/2019 13H,16692
01/16/2019 12H,14702
01/16/2019 11H,12669
01/16/2019 10H,12374
01/16/2019 09H,12032
01/16/2019 08H,12243
01/16/2019 07H,12193
01/16/2019 06H,12525
01/16/2019 05H,13865
01/16/2019 04H,15553
01/16/2019 03H,16147
01/16/2019 02H,16781
01/16/2019 01H,17481
01/16/2019 00H,16908
01/15/2019 23H,16464
01/15/2019 22H,16000
01/15/2019 21H,15952
01/15/2019 20H,16220
01/15/2019 19H,16407
01/15/2019 18H,17011
01/15/2019 17H,18361
01/15/2019 16H,19366
01/15/2019 15H,20521
01/15/2019 14H,20758
01/15/2019 13H,19834
01/15/2019 12H,18059
01/15/2019 11H,16906
01/15/2019 10H,16697
01/15/2019 09H,16558
01/15/2019 08H,16641
01/15/2019 07H,16792
01/15/2019 06H,17316
01/15/2019 05H,18685
01/15/2019 04H,20132
01/15/2019 03H,22134
01/15/2019 02H,22657
01/15/2019 01H,23401
01/15/2019 00H,23485
01/14/2019 23H,21690
01/14/2019 22H,20662
01/14/2019 21H,20097
01/14/2019 20H,20182
01/14/2019 19H,20471
01/14/2019 18H,20965
01/14/2019 17H,21372
01/14/2019 16H,21590
01/14/2019 15H,21596
01/14/2019 14H,21753
01/14/2019 13H,20936
01/14/2019 12H,18417
01/14/2019 11H,16479
01/14/2019 10H,15585
01/14/2019 09H,15377
01/14/2019 08H,15168
01/14/2019 07H,14965
01/14/2019 06H,15264
01/14/2019 05H,15474
01/14/2019 04H,16011
01/14/2019 03H,16960
01/14/2019 02H,17850
01/14/2019 01H,17965
01/14/2019 00H,17902
01/13/2019 23H,17012
01/13/2019 22H,15991
01/13/2019 21H,15670
01/13/2019 20H,15775
01/13/2019 19H,16029
01/13/2019 18H,16155
01/13/2019 17H,16312
01/13/2019 16H,16503
01/13/2019 15H,16059
01/13/2019 14H,15704
01/13/2019 13H,15038
01/13/2019 12H,14445
01/13/2019 11H,14274
01/13/2019 10H,14300
01/13/2019 09H,14616
01/13/2019 08H,14641
01/13/2019 07H,14319
01/13/2019 06H,14152
01/13/2019 05H,14370
01/13/2019 04H,14809
01/13/2019 03H,14998
01/13/2019 02H,15141
01/13/2019 01H,15386
01/13/2019 00H,15473
01/12/2019 23H,14934
01/12/2019 22H,14288
01/12/2019 21H,14354
01/12/2019 20H,14503
01/12/2019 19H,14829
01/12/2019 18H,14863
01/12/2019 17H,15383
01/12/2019 16H,15450
01/12/2019 15H,15150
01/12/2019 14H,14793
01/12/2019 13H,14569
01/12/2019 12H,14501
01/12/2019 11H,14640
01/12/2019 10H,14565
01/12/2019 09H,14695
01/12/2019 08H,14745
01/12/2019 07H,14880
01/12/2019 06H,15723
01/12/2019 05H,17072
01/12/2019 04H,18078
01/12/2019 03H,20345
01/12/2019 02H,21257
01/12/2019 01H,22252
01/12/2019 00H,22442
01/11/2019 23H,21516
01/11/2019 22H,20848
01/11/2019 21H,20746
01/11/2019 20H,20775
01/11/2019 19H,21024
01/11/2019 18H,21844
01/11/2019 17H,22624
01/11/2019 16H,23576
01/11/2019 15H,24341
01/11/2019 14H,24903
01/11/2019 13H,23756
01/11/2019 12H,20924
01/11/2019 11H,18797
01/11/2019 10H,17885
01/11/2019 09H,17574
01/11/2019 08H,17479
01/11/2019 07H,17571
01/11/2019 06H,17472
01/11/2019 05H,17537
01/11/2019 04H,18347
01/11/2019 03H,19231
01/11/2019 02H,20088
01/11/2019 01H,20760
01/11/2019 00H,20688
01/10/2019 23H,19555
01/10/2019 22H,18952
01/10/2019 21H,18969
01/10/2019 20H,19251
01/10/2019 19H,19628
01/10/2019 18H,19782
01/10/2019 17H,20646
01/10/2019 16H,21878
01/10/2019 15H,23177
01/10/2019 14H,24123
01/10/2019 13H,23227
01/10/2019 12H,19950
01/10/2019 11H,17952
01/10/2019 10H,17520
01/10/2019 09H,17412
01/10/2019 08H,16938
01/10/2019 07H,16409
01/10/2019 06H,16972
01/10/2019 05H,17121
01/10/2019 04H,17520
01/10/2019 03H,18396
01/10/2019 02H,18604
01/10/2019 01H,18984
01/10/2019 00H,18385
01/9/2019 23H,16772
01/9/2019 22H,15960
01/9/2019 21H,15369
01/9/2019 20H,15184
01/9/2019 19H,15067
01/9/2019 18H,14994
01/9/2019 17H,15067
01/9/2019 16H,15037
01/9/2019 15H,15229
01/9/2019 14H,15503
01/9/2019 13H,14688
01/9/2019 12H,13198
01/9/2019 11H,10934
01/9/2019 10H,10333
01/9/2019 09H,10076
01/9/2019 08H,10090
01/9/2019 07H,10510
01/9/2019 06H,11024
01/9/2019 05H,11466
01/9/2019 04H,12124
01/9/2019 03H,12548
01/9/2019 02H,12978
01/9/2019 01H,13325
01/9/2019 00H,13167
01/8/2019 23H,12549
01/8/2019 22H,12344
01/8/2019 21H,12338
01/8/2019 20H,12130
01/8/2019 19H,12030
01/8/2019 18H,11994
01/8/2019 17H,11928
01/8/2019 16H,12100
01/8/2019 15H,12271
01/8/2019 14H,12405
01/8/2019 13H,12152
01/8/2019 12H,10884
01/8/2019 11H,9135
01/8/2019 10H,8367
01/8/2019 09H,8437
01/8/2019 08H,8711
01/8/2019 07H,8925
01/8/2019 06H,9493
01/8/2019 05H,10470
01/8/2019 04H,11201
01/8/2019 03H,12161
01/8/2019 02H,12980
01/8/2019 01H,13560
01/8/2019 00H,13258
01/7/2019 23H,12897
01/7/2019 22H,12673
01/7/2019 21H,12323
01/7/2019 20H,12275
01/7/2019 19H,12322
01/7/2019 18H,12369
01/7/2019 17H,12814
01/7/2019 16H,13083
01/7/2019 15H,13022
01/7/2019 14H,13132
01/7/2019 13H,12622
01/7/2019 12H,11620
01/7/2019 11H,10090
01/7/2019 10H,8828
01/7/2019 09H,8537
01/7/2019 08H,8325
01/7/2019 07H,8427
01/7/2019 06H,8730
01/7/2019 05H,8961
01/7/2019 04H,9505
01/7/2019 03H,10005
01/7/2019 02H,10282
01/7/2019 01H,10489
01/7/2019 00H,10483
01/6/2019 23H,10382
01/6/2019 22H,9857
01/6/2019 21H,9619
01/6/2019 20H,9467
01/6/2019 19H,9664
01/6/2019 18H,9712
01/6/2019 17H,9885
01/6/2019 16H,10274
01/6/2019 15H,10767
01/6/2019 14H,10912
01/6/2019 13H,10981
01/6/2019 12H,10556
01/6/2019 11H,10740
01/6/2019 10H,10877
01/6/2019 09H,11291
01/6/2019 08H,11233
01/6/2019 07H,11231
01/6/2019 06H,11610
01/6/2019 05H,12145
01/6/2019 04H,12097
01/6/2019 03H,12279
01/6/2019 02H,12580
01/6/2019 01H,13017
01/6/2019 00H,12854
01/5/2019 23H,12624
01/5/2019 22H,12500
01/5/2019 21H,12539
01/5/2019 20H,12597
01/5/2019 19H,13028
01/5/2019 18H,13233
01/5/2019 17H,13672
01/5/2019 16H,14126
01/5/2019 15H,14414
01/5/2019 14H,14431
01/5/2019 13H,13862
01/5/2019 12H,13425
01/5/2019 11H,13217
01/5/2019 10H,12987
01/5/2019 09H,12927
01/5/2019 08H,13062
01/5/2019 07H,13005
01/5/2019 06H,12737
01/5/2019 05H,13800
01/5/2019 04H,14472
01/5/2019 03H,15247
01/5/2019 02H,15718
01/5/2019 01H,16102
01/5/2019 00H,16185
01/4/2019 23H,15977
01/4/2019 22H,15896
01/4/2019 21H,15898
01/4/2019 20H,16206
01/4/2019 19H,16435
01/4/2019 18H,16726
01/4/2019 17H,16862
01/4/2019 16H,17249
01/4/2019 15H,17166
01/4/2019 14H,17072
01/4/2019 13H,15769
01/4/2019 12H,14867
01/4/2019 11H,13651
01/4/2019 10H,13130
01/4/2019 09H,12902
01/4/2019 08H,12557
01/4/2019 07H,12532
01/4/2019 06H,12646
01/4/2019 05H,13424
01/4/2019 04H,14672
01/4/2019 03H,15452
01/4/2019 02H,15913
01/4/2019 01H,15902
01/4/2019 00H,15493
01/3/2019 23H,15524
01/3/2019 22H,15349
01/3/2019 21H,15483
01/3/2019 20H,15693
01/3/2019 19H,15441
01/3/2019 18H,15856
01/3/2019 17H,15993
01/3/2019 16H,15943
01/3/2019 15H,15894
01/3/2019 14H,15877
01/3/2019 13H,15308
01/3/2019 12H,14510
01/3/2019 11H,12912
01/3/2019 10H,12095
01/3/2019 09H,11965
01/3/2019 08H,11882
01/3/2019 07H,11838
01/3/2019 06H,12161
01/3/2019 05H,12500
01/3/2019 04H,13092
01/3/2019 03H,14187
01/3/2019 02H,14881
01/3/2019 01H,15310
01/3/2019 00H,15184
01/2/2019 23H,14755
01/2/2019 22H,14249
01/2/2019 21H,14091
01/2/2019 20H,14103
01/2/2019 19H,13979
01/2/2019 18H,14115
01/2/2019 17H,13800
01/2/2019 16H,13670
01/2/2019 15H,13690
01/2/2019 14H,13636
01/2/2019 13H,12897
01/2/2019 12H,11716
01/2/2019 11H,10529
01/2/2019 10H,10219
01/2/2019 09H,10091
01/2/2019 08H,10038
01/2/2019 07H,9992
01/2/2019 06H,10869
01/2/2019 05H,12717
01/2/2019 04H,12742
01/2/2019 03H,13056
01/2/2019 02H,14131
01/2/2019 01H,14196
01/2/2019 00H,14125
01/1/2019 23H,13725
01/1/2019 22H,12690
01/1/2019 21H,12603
01/1/2019 20H,12516
01/1/2019 19H,12485
01/1/2019 18H,12134
01/1/2019 17H,11917
01/1/2019 16H,11558
01/1/2019 15H,10411
01/1/2019 14H,9752
01/1/2019 13H,9391
01/1/2019 12H,8797
01/1/2019 11H,8635
01/1/2019 10H,8471
01/1/2019 09H,8122
01/1/2019 08H,7992
01/1/2019 07H,8147
01/1/2019 06H,8462
01/1/2019 05H,9004
01/1/2019 04H,9409
01/1/2019 03H,9571
01/1/2019 02H,9890
01/1/2019 01H,10300
01/1/2019 00H,10618
12/31/2018 23H,10349
12/31/2018 22H,10072
12/31/2018 21H,10196
12/31/2018 20H,10868
12/31/2018 19H,11308
12/31/2018 18H,11795
12/31/2018 17H,11872
12/31/2018 16H,11650
12/31/2018 15H,11427
12/31/2018 14H,11162
12/31/2018 13H,10824
12/31/2018 12H,10083
12/31/2018 11H,8846
12/31/2018 10H,8554
12/31/2018 09H,8380
12/31/2018 08H,8268
12/31/2018 07H,8209
12/31/2018 06H,8431
12/31/2018 05H,8882
12/31/2018 04H,9929
12/31/2018 03H,10818
12/31/2018 02H,10815
12/31/2018 01H,10960
12/31/2018 00H,10945
12/30/2018 23H,10540
12/30/2018 22H,10357
12/30/2018 21H,10235
12/30/2018 20H,10287
12/30/2018 19H,10363
12/30/2018 18H,10443
12/30/2018 17H,10408
12/30/2018 16H,10453
12/30/2018 15H,10306
12/30/2018 14H,10174
12/30/2018 13H,9479
12/30/2018 12H,9376
12/30/2018 11H,9192
12/30/2018 10H,9240
12/30/2018 09H,9207
12/30/2018 08H,9330
12/30/2018 07H,9388
12/30/2018 06H,9896
12/30/2018 05H,11314
12/30/2018 04H,12377
12/30/2018 03H,12596
12/30/2018 02H,13395
12/30/2018 01H,13170
12/30/2018 00H,13482
12/29/2018 23H,12877
12/29/2018 22H,12872
12/29/2018 21H,12634
12/29/2018 20H,12551
12/29/2018 19H,12735
12/29/2018 18H,13209
12/29/2018 17H,13500
12/29/2018 16H,13309
12/29/2018 15H,12769
12/29/2018 14H,12040
12/29/2018 13H,11557
12/29/2018 12H,11049
12/29/2018 11H,10874
12/29/2018 10H,10999
12/29/2018 09H,10941
12/29/2018 08H,10889
12/29/2018 07H,11045
12/29/2018 06H,11287
12/29/2018 05H,11322
12/29/2018 04H,11290
12/29/2018 03H,11184
12/29/2018 02H,11395
12/29/2018 01H,11580
12/29/2018 00H,11131
12/28/2018 23H,10750
12/28/2018 22H,10324
12/28/2018 21H,10098
12/28/2018 20H,9943
12/28/2018 19H,10095
12/28/2018 18H,10360
12/28/2018 17H,10549
12/28/2018 16H,10588
12/28/2018 15H,10350
12/28/2018 14H,9573
12/28/2018 13H,8908
12/28/2018 12H,7292
12/28/2018 11H,6260
12/28/2018 10H,5932
12/28/2018 09H,5608
12/28/2018 08H,5565
12/28/2018 07H,5621
12/28/2018 06H,5889
12/28/2018 05H,6214
12/28/2018 04H,6750
12/28/2018 03H,8259
12/28/2018 02H,9049
12/28/2018 01H,9499
12/28/2018 00H,9588
12/27/2018 23H,9477
12/27/2018 22H,9411
12/27/2018 21H,9254
12/27/2018 20H,9180
12/27/2018 19H,9601
12/27/2018 18H,9599
12/27/2018 17H,9628
12/27/2018 16H,9629
12/27/2018 15H,9284
12/27/2018 14H,8855
12/27/2018 13H,8122
12/27/2018 12H,7353
12/27/2018 11H,6863
12/27/2018 10H,6795
12/27/2018 09H,6827
12/27/2018 08H,6711
12/27/2018 07H,6577
12/27/2018 06H,6913
12/27/2018 05H,7595
12/27/2018 04H,8466
12/27/2018 03H,9261
12/27/2018 02H,9633
12/27/2018 01H,10291
12/27/2018 00H,10781
12/26/2018 23H,10327
12/26/2018 22H,9843
12/26/2018 21H,9842
12/26/2018 20H,9941
12/26/2018 19H,10403
12/26/2018 18H,11130
12/26/2018 17H,11639
12/26/2018 16H,11728
12/26/2018 15H,11709
12/26/2018 14H,11693
12/26/2018 13H,11233
12/26/2018 12H,9980
12/26/2018 11H,8963
12/26/2018 10H,8741
12/26/2018 09H,8622
12/26/2018 08H,8628
12/26/2018 07H,8568
12/26/2018 06H,8775
12/26/2018 05H,9322
12/26/2018 04H,10102
12/26/2018 03H,10310
12/26/2018 02H,10359
12/26/2018 01H,10368
12/26/2018 00H,10303
12/25/2018 23H,9879
12/25/2018 22H,9441
12/25/2018 21H,9324
12/25/2018 20H,9421
12/25/2018 19H,9759
12/25/2018 18H,10036
12/25/2018 17H,10207
12/25/2018 16H,10378
12/25/2018 15H,10418
12/25/2018 14H,10082
12/25/2018 13H,9713
12/25/2018 12H,9584
12/25/2018 11H,9388
12/25/2018 10H,9392
12/25/2018 09H,9537
12/25/2018 08H,9623
12/25/2018 07H,9677
12/25/2018 06H,10160
12/25/2018 05H,11144
12/25/2018 04H,11449
12/25/2018 03H,11787
12/25/2018 02H,11576
12/25/2018 01H,11962
12/25/2018 00H,12076
12/24/2018 23H,11566
12/24/2018 22H,11054
12/24/2018 21H,11141
12/24/2018 20H,11380
12/24/2018 19H,11867
12/24/2018 18H,12760
12/24/2018 17H,13041
12/24/2018 16H,13353
12/24/2018 15H,13360
12/24/2018 14H,13342
12/24/2018 13H,12628
12/24/2018 12H,12205
12/24/2018 11H,11873
12/24/2018 10H,11997
12/24/2018 09H,11958
12/24/2018 08H,11892
12/24/2018 07H,12032
12/24/2018 06H,12397
12/24/2018 05H,12750
12/24/2018 04H,13222
12/24/2018 03H,13785
12/24/2018 02H,14223
12/24/2018 01H,14338
12/24/2018 00H,14329
12/23/2018 23H,13246
12/23/2018 22H,11884
12/23/2018 21H,11081
12/23/2018 20H,10552
12/23/2018 19H,10419
12/23/2018 18H,10525
12/23/2018 17H,10961
12/23/2018 16H,11281
12/23/2018 15H,11083
12/23/2018 14H,10586
12/23/2018 13H,10306
12/23/2018 12H,9752
12/23/2018 11H,9963
12/23/2018 10H,9842
12/23/2018 09H,9977
12/23/2018 08H,10380
12/23/2018 07H,10243
12/23/2018 06H,10133
12/23/2018 05H,10955
12/23/2018 04H,11699
12/23/2018 03H,12101
12/23/2018 02H,13017
12/23/2018 01H,13471
12/23/2018 00H,13891
12/22/2018 23H,13261
12/22/2018 22H,12270
12/22/2018 21H,11856
12/22/2018 20H,12043
12/22/2018 19H,12539
12/22/2018 18H,13777
12/22/2018 17H,14347
12/22/2018 16H,15419
12/22/2018 15H,15997
12/22/2018 14H,15544
12/22/2018 13H,14789
12/22/2018 12H,13918
12/22/2018 11H,13314
12/22/2018 10H,13271
12/22/2018 09H,13339
12/22/2018 08H,13196
12/22/2018 07H,13176
12/22/2018 06H,13863
12/22/2018 05H,14653
12/22/2018 04H,16012
12/22/2018 03H,16601
12/22/2018 02H,16990
12/22/2018 01H,17441
12/22/2018 00H,18044
12/21/2018 23H,17287
12/21/2018 22H,16573
12/21/2018 21H,16068
12/21/2018 20H,16166
12/21/2018 19H,16387
12/21/2018 18H,16904
12/21/2018 17H,17582
12/21/2018 16H,18028
12/21/2018 15H,18444
12/21/2018 14H,18273
12/21/2018 13H,16790
12/21/2018 12H,14848
12/21/2018 11H,12449
12/21/2018 10H,11676
12/21/2018 09H,11471
12/21/2018 08H,11418
12/21/2018 07H,11386
12/21/2018 06H,12089
12/21/2018 05H,13566
12/21/2018 04H,14958
12/21/2018 03H,15641
12/21/2018 02H,16401
12/21/2018 01H,17217
12/21/2018 00H,16799
12/20/2018 23H,16032
12/20/2018 22H,15133
12/20/2018 21H,14685
12/20/2018 20H,14847
12/20/2018 19H,14843
12/20/2018 18H,15342
12/20/2018 17H,15424
12/20/2018 16H,15582
12/20/2018 15H,15422
12/20/2018 14H,15428
12/20/2018 13H,14670
12/20/2018 12H,13164
12/20/2018 11H,11410
12/20/2018 10H,10397
12/20/2018 09H,10176
12/20/2018 08H,10194
12/20/2018 07H,10300
12/20/2018 06H,10513
12/20/2018 05H,11547
12/20/2018 04H,13120
12/20/2018 03H,14229
12/20/2018 02H,14884
12/20/2018 01H,15453
12/20/2018 00H,15836
12/19/2018 23H,15154
12/19/2018 22H,14572
12/19/2018 21H,14405
12/19/2018 20H,14633
12/19/2018 19H,14735
12/19/2018 18H,15175
12/19/2018 17H,15732
12/19/2018 16H,16212
12/19/2018 15H,16587
12/19/2018 14H,16729
12/19/2018 13H,16964
12/19/2018 12H,15054
12/19/2018 11H,13213
12/19/2018 10H,12256
12/19/2018 09H,11775
12/19/2018 08H,11744
12/19/2018 07H,11795
12/19/2018 06H,12737
12/19/2018 05H,14594
12/19/2018 04H,16493
12/19/2018 03H,17344
12/19/2018 02H,17659
12/19/2018 01H,18381
12/19/2018 00H,17969
12/18/2018 23H,16901
12/18/2018 22H,16191
12/18/2018 21H,15969
12/18/2018 20H,15801
12/18/2018 19H,15957
12/18/2018 18H,16026
12/18/2018 17H,16743
12/18/2018 16H,17508
12/18/2018 15H,17836
12/18/2018 14H,18843
12/18/2018 13H,18213
12/18/2018 12H,16570
12/18/2018 11H,14188
12/18/2018 10H,13683
12/18/2018 09H,13243
12/18/2018 08H,13367
12/18/2018 07H,13244
12/18/2018 06H,13526
12/18/2018 05H,13963
12/18/2018 04H,15064
12/18/2018 03H,16469
12/18/2018 02H,17747
12/18/2018 01H,17252
12/18/2018 00H,16410
12/17/2018 23H,15246
12/17/2018 22H,14574
12/17/2018 21H,15030
12/17/2018 20H,14594
12/17/2018 19H,15238
12/17/2018 18H,16711
12/17/2018 17H,16974
12/17/2018 16H,18278
12/17/2018 15H,19009
12/17/2018 14H,19949
12/17/2018 13H,18693
12/17/2018 12H,16216
12/17/2018 11H,12911
12/17/2018 10H,12012
12/17/2018 09H,11154
12/17/2018 08H,10698
12/17/2018 07H,10486
12/17/2018 06H,11357
12/17/2018 05H,12249
12/17/2018 04H,13333
12/17/2018 03H,13933
12/17/2018 02H,14710
12/17/2018 01H,14826
12/17/2018 00H,14583
12/16/2018 23H,13179
12/16/2018 22H,12094
12/16/2018 21H,11389
12/16/2018 20H,11690
12/16/2018 19H,11785
12/16/2018 18H,12099
12/16/2018 17H,12233
12/16/2018 16H,12469
12/16/2018 15H,12470
12/16/2018 14H,12004
12/16/2018 13H,11827
12/16/2018 12H,11167
