Net generation from nuclear for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NUC.H
19:14:23 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NUC.H megawatthours
10/7/2021 19H,9843
10/7/2021 18H,9835
10/7/2021 17H,9837
10/7/2021 16H,9844
10/7/2021 15H,9849
10/7/2021 14H,9857
10/7/2021 13H,9857
10/7/2021 12H,9861
10/7/2021 11H,9862
10/7/2021 10H,9868
10/7/2021 09H,9868
10/7/2021 08H,9869
10/7/2021 07H,9866
10/7/2021 06H,9860
10/7/2021 05H,9856
10/7/2021 04H,9853
10/7/2021 03H,9848
10/7/2021 02H,9845
10/7/2021 01H,9843
10/7/2021 00H,9843
10/6/2021 23H,9842
10/6/2021 22H,9843
10/6/2021 21H,9843
10/6/2021 20H,9841
10/6/2021 19H,9846
10/6/2021 18H,9854
10/6/2021 17H,9862
10/6/2021 16H,9866
10/6/2021 15H,9874
10/6/2021 14H,9882
10/6/2021 13H,9878
10/6/2021 12H,9876
10/6/2021 11H,9877
10/6/2021 10H,9880
10/6/2021 09H,9880
10/6/2021 08H,9880
10/6/2021 07H,9875
10/6/2021 06H,9878
10/6/2021 05H,9874
10/6/2021 04H,9869
10/6/2021 03H,9865
10/6/2021 02H,9862
10/6/2021 01H,9861
10/6/2021 00H,9861
10/5/2021 23H,9860
10/5/2021 22H,9862
10/5/2021 21H,9866
10/5/2021 20H,9863
10/5/2021 19H,9867
10/5/2021 18H,9863
10/5/2021 17H,9874
10/5/2021 16H,9874
10/5/2021 15H,9883
10/5/2021 14H,9887
10/5/2021 13H,9891
10/5/2021 12H,9892
10/5/2021 11H,9886
10/5/2021 10H,9888
10/5/2021 09H,9889
10/5/2021 08H,9889
10/5/2021 07H,9882
10/5/2021 06H,9878
10/5/2021 05H,9876
10/5/2021 04H,9872
10/5/2021 03H,9866
10/5/2021 02H,9859
10/5/2021 01H,9853
10/5/2021 00H,9855
10/4/2021 23H,9858
10/4/2021 22H,9859
10/4/2021 21H,9864
10/4/2021 20H,9861
10/4/2021 19H,9861
10/4/2021 18H,9860
10/4/2021 17H,9862
10/4/2021 16H,9855
10/4/2021 15H,9846
10/4/2021 14H,9830
10/4/2021 13H,9815
10/4/2021 12H,9797
10/4/2021 11H,9787
10/4/2021 10H,9775
10/4/2021 09H,9756
10/4/2021 08H,9737
10/4/2021 07H,9722
10/4/2021 06H,9772
10/4/2021 05H,9863
10/4/2021 04H,9853
10/4/2021 03H,9846
10/4/2021 02H,9845
10/4/2021 01H,9841
10/4/2021 00H,9841
10/3/2021 23H,9843
10/3/2021 22H,9843
10/3/2021 21H,9842
10/3/2021 20H,9845
10/3/2021 19H,9847
10/3/2021 18H,9850
10/3/2021 17H,9848
10/3/2021 16H,9853
10/3/2021 15H,9858
10/3/2021 14H,9865
10/3/2021 13H,9870
10/3/2021 12H,9874
10/3/2021 11H,9874
10/3/2021 10H,9872
10/3/2021 09H,9869
10/3/2021 08H,9868
10/3/2021 07H,9860
10/3/2021 06H,9854
10/3/2021 05H,9853
10/3/2021 04H,9849
10/3/2021 03H,9846
10/3/2021 02H,9846
10/3/2021 01H,9845
10/3/2021 00H,9846
10/2/2021 23H,9847
10/2/2021 22H,9842
10/2/2021 21H,9841
10/2/2021 20H,9840
10/2/2021 19H,9844
10/2/2021 18H,9848
10/2/2021 17H,9851
10/2/2021 16H,9855
10/2/2021 15H,9858
10/2/2021 14H,9862
10/2/2021 13H,9862
10/2/2021 12H,9861
10/2/2021 11H,9856
10/2/2021 10H,9853
10/2/2021 09H,9845
10/2/2021 08H,9847
10/2/2021 07H,9851
10/2/2021 06H,9850
10/2/2021 05H,9849
10/2/2021 04H,9846
10/2/2021 03H,9846
10/2/2021 02H,9846
10/2/2021 01H,9844
10/2/2021 00H,9839
10/1/2021 23H,9836
10/1/2021 22H,9833
10/1/2021 21H,9832
10/1/2021 20H,9834
10/1/2021 19H,9840
10/1/2021 18H,9845
10/1/2021 17H,9876
10/1/2021 16H,9930
10/1/2021 15H,9993
10/1/2021 14H,10083
10/1/2021 13H,10176
10/1/2021 12H,10275
10/1/2021 11H,10308
10/1/2021 10H,10308
10/1/2021 09H,10307
10/1/2021 08H,10307
10/1/2021 07H,10306
10/1/2021 06H,10306
10/1/2021 05H,10300
10/1/2021 04H,10297
10/1/2021 03H,10294
10/1/2021 02H,10293
10/1/2021 01H,10288
10/1/2021 00H,10284
09/30/2021 23H,10281
09/30/2021 22H,10284
09/30/2021 21H,10271
09/30/2021 20H,10269
09/30/2021 19H,10269
09/30/2021 18H,10270
09/30/2021 17H,10284
09/30/2021 16H,10292
09/30/2021 15H,10301
09/30/2021 14H,10309
09/30/2021 13H,10308
09/30/2021 12H,10307
09/30/2021 11H,10304
09/30/2021 10H,10308
09/30/2021 09H,10308
09/30/2021 08H,10312
09/30/2021 07H,10311
09/30/2021 06H,10305
09/30/2021 05H,10304
09/30/2021 04H,10301
09/30/2021 03H,10299
09/30/2021 02H,10293
09/30/2021 01H,10289
09/30/2021 00H,10286
09/29/2021 23H,10283
09/29/2021 22H,10281
09/29/2021 21H,10278
09/29/2021 20H,10284
09/29/2021 19H,10286
09/29/2021 18H,10290
09/29/2021 17H,10300
09/29/2021 16H,10307
09/29/2021 15H,10324
09/29/2021 14H,10330
09/29/2021 13H,10333
09/29/2021 12H,10330
09/29/2021 11H,10332
09/29/2021 10H,10331
09/29/2021 09H,10331
09/29/2021 08H,10330
09/29/2021 07H,10330
09/29/2021 06H,10326
09/29/2021 05H,10320
09/29/2021 04H,10316
09/29/2021 03H,10312
09/29/2021 02H,10304
09/29/2021 01H,10296
09/29/2021 00H,10294
09/28/2021 23H,10295
09/28/2021 22H,10295
09/28/2021 21H,10297
09/28/2021 20H,10293
09/28/2021 19H,10302
09/28/2021 18H,10310
09/28/2021 17H,10317
09/28/2021 16H,10325
09/28/2021 15H,10327
09/28/2021 14H,10331
09/28/2021 13H,10333
09/28/2021 12H,10331
09/28/2021 11H,10331
09/28/2021 10H,10334
09/28/2021 09H,10334
09/28/2021 08H,10331
09/28/2021 07H,10328
09/28/2021 06H,10326
09/28/2021 05H,10316
09/28/2021 04H,10310
09/28/2021 03H,10304
09/28/2021 02H,10300
09/28/2021 01H,10300
09/28/2021 00H,10295
09/27/2021 23H,10289
09/27/2021 22H,10289
09/27/2021 21H,10295
09/27/2021 20H,10299
09/27/2021 19H,10304
09/27/2021 18H,10312
09/27/2021 17H,10320
09/27/2021 16H,10331
09/27/2021 15H,10340
09/27/2021 14H,10349
09/27/2021 13H,10347
09/27/2021 12H,10348
09/27/2021 11H,10350
09/27/2021 10H,10353
09/27/2021 09H,10351
09/27/2021 08H,10346
09/27/2021 07H,10363
09/27/2021 06H,10469
09/27/2021 05H,10490
09/27/2021 04H,10479
09/27/2021 03H,10467
09/27/2021 02H,10469
09/27/2021 01H,10545
09/27/2021 00H,10649
09/26/2021 23H,10675
09/26/2021 22H,10803
09/26/2021 21H,10863
09/26/2021 20H,11001
09/26/2021 19H,11232
09/26/2021 18H,11341
09/26/2021 17H,11352
09/26/2021 16H,11365
09/26/2021 15H,11386
09/26/2021 14H,11393
09/26/2021 13H,11386
09/26/2021 12H,11396
09/26/2021 11H,11396
09/26/2021 10H,11395
09/26/2021 09H,11393
09/26/2021 08H,11387
09/26/2021 07H,11388
09/26/2021 06H,11387
09/26/2021 05H,11379
09/26/2021 04H,11370
09/26/2021 03H,11362
09/26/2021 02H,11359
09/26/2021 01H,11360
09/26/2021 00H,11364
09/25/2021 23H,11369
09/25/2021 22H,11364
09/25/2021 21H,11362
09/25/2021 20H,11350
09/25/2021 19H,11363
09/25/2021 18H,11370
09/25/2021 17H,11370
09/25/2021 16H,11378
09/25/2021 15H,11386
09/25/2021 14H,11394
09/25/2021 13H,11396
09/25/2021 12H,11391
09/25/2021 11H,11386
09/25/2021 10H,11383
09/25/2021 09H,11380
09/25/2021 08H,11380
09/25/2021 07H,11374
09/25/2021 06H,11398
09/25/2021 05H,11698
09/25/2021 04H,11991
09/25/2021 03H,12074
09/25/2021 02H,12075
09/25/2021 01H,12059
09/25/2021 00H,12045
09/24/2021 23H,12042
09/24/2021 22H,12042
09/24/2021 21H,12043
09/24/2021 20H,12050
09/24/2021 19H,12051
09/24/2021 18H,12063
09/24/2021 17H,12073
09/24/2021 16H,12080
09/24/2021 15H,12099
09/24/2021 14H,12100
09/24/2021 13H,12101
09/24/2021 12H,12103
09/24/2021 11H,12104
09/24/2021 10H,12104
09/24/2021 09H,12101
09/24/2021 08H,12096
09/24/2021 07H,12090
09/24/2021 06H,12092
09/24/2021 05H,12093
09/24/2021 04H,12089
09/24/2021 03H,12075
09/24/2021 02H,12073
09/24/2021 01H,12069
09/24/2021 00H,12071
09/23/2021 23H,12066
09/23/2021 22H,12068
09/23/2021 21H,12066
09/23/2021 20H,12062
09/23/2021 19H,12047
09/23/2021 18H,12033
09/23/2021 17H,12039
09/23/2021 16H,12045
09/23/2021 15H,12051
09/23/2021 14H,12060
09/23/2021 13H,12061
09/23/2021 12H,12061
09/23/2021 11H,12065
09/23/2021 10H,12068
09/23/2021 09H,12067
09/23/2021 08H,12063
09/23/2021 07H,12066
09/23/2021 06H,12069
09/23/2021 05H,12066
09/23/2021 04H,12058
09/23/2021 03H,12047
09/23/2021 02H,12039
09/23/2021 01H,12034
09/23/2021 00H,12025
09/22/2021 23H,12025
09/22/2021 22H,12030
09/22/2021 21H,12028
09/22/2021 20H,12025
09/22/2021 19H,11959
09/22/2021 18H,11943
09/22/2021 17H,11948
09/22/2021 16H,12038
09/22/2021 15H,12083
09/22/2021 14H,12081
09/22/2021 13H,12084
09/22/2021 12H,12083
09/22/2021 11H,12083
09/22/2021 10H,12075
09/22/2021 09H,12070
09/22/2021 08H,12067
09/22/2021 07H,12058
09/22/2021 06H,12043
09/22/2021 05H,12036
09/22/2021 04H,12034
09/22/2021 03H,12024
09/22/2021 02H,12018
09/22/2021 01H,12018
09/22/2021 00H,12005
09/21/2021 23H,11997
09/21/2021 22H,11998
09/21/2021 21H,11996
09/21/2021 20H,11998
09/21/2021 19H,12001
09/21/2021 18H,11999
09/21/2021 17H,12000
09/21/2021 16H,12004
09/21/2021 15H,12011
09/21/2021 14H,12017
09/21/2021 13H,12016
09/21/2021 12H,12014
09/21/2021 11H,12012
09/21/2021 10H,12004
09/21/2021 09H,11987
09/21/2021 08H,11981
09/21/2021 07H,12001
09/21/2021 06H,12000
09/21/2021 05H,11989
09/21/2021 04H,11982
09/21/2021 03H,11973
09/21/2021 02H,11976
09/21/2021 01H,11977
09/21/2021 00H,11973
09/20/2021 23H,11969
09/20/2021 22H,11971
09/20/2021 21H,11970
09/20/2021 20H,11978
09/20/2021 19H,11989
09/20/2021 18H,11995
09/20/2021 17H,12004
09/20/2021 16H,12010
09/20/2021 15H,12020
09/20/2021 14H,12033
09/20/2021 13H,12038
09/20/2021 12H,12042
09/20/2021 11H,12043
09/20/2021 10H,12049
09/20/2021 09H,12052
09/20/2021 08H,12053
09/20/2021 07H,12064
09/20/2021 06H,12060
09/20/2021 05H,12056
09/20/2021 04H,12054
09/20/2021 03H,12045
09/20/2021 02H,12041
09/20/2021 01H,12041
09/20/2021 00H,12036
09/19/2021 23H,12037
09/19/2021 22H,12042
09/19/2021 21H,12045
09/19/2021 20H,12052
09/19/2021 19H,12061
09/19/2021 18H,12056
09/19/2021 17H,12067
09/19/2021 16H,12077
09/19/2021 15H,12089
09/19/2021 14H,12102
09/19/2021 13H,12105
09/19/2021 12H,12110
09/19/2021 11H,12109
09/19/2021 10H,12104
09/19/2021 09H,12102
09/19/2021 08H,12097
09/19/2021 07H,12091
09/19/2021 06H,12087
09/19/2021 05H,12086
09/19/2021 04H,12075
09/19/2021 03H,12073
09/19/2021 02H,12067
09/19/2021 01H,12059
09/19/2021 00H,12055
09/18/2021 23H,12055
09/18/2021 22H,12059
09/18/2021 21H,12061
09/18/2021 20H,12065
09/18/2021 19H,12075
09/18/2021 18H,12082
09/18/2021 17H,12087
09/18/2021 16H,12097
09/18/2021 15H,12108
09/18/2021 14H,12107
09/18/2021 13H,12107
09/18/2021 12H,12102
09/18/2021 11H,12087
09/18/2021 10H,12089
09/18/2021 09H,12082
09/18/2021 08H,12079
09/18/2021 07H,12050
09/18/2021 06H,12013
09/18/2021 05H,11912
09/18/2021 04H,11972
09/18/2021 03H,12059
09/18/2021 02H,12058
09/18/2021 01H,12053
09/18/2021 00H,12051
09/17/2021 23H,12056
09/17/2021 22H,12065
09/17/2021 21H,12059
09/17/2021 20H,12060
09/17/2021 19H,12066
09/17/2021 18H,12065
09/17/2021 17H,12071
09/17/2021 16H,12074
09/17/2021 15H,12087
09/17/2021 14H,12103
09/17/2021 13H,12112
09/17/2021 12H,12112
09/17/2021 11H,12111
09/17/2021 10H,12078
09/17/2021 09H,12040
09/17/2021 08H,12005
09/17/2021 07H,11965
09/17/2021 06H,11906
09/17/2021 05H,11847
09/17/2021 04H,11740
09/17/2021 03H,11714
09/17/2021 02H,11708
09/17/2021 01H,11674
09/17/2021 00H,11629
09/16/2021 23H,11578
09/16/2021 22H,11483
09/16/2021 21H,11401
09/16/2021 20H,11414
09/16/2021 19H,11432
09/16/2021 18H,11545
09/16/2021 17H,11654
09/16/2021 16H,11779
09/16/2021 15H,11878
09/16/2021 14H,12074
09/16/2021 13H,12176
09/16/2021 12H,12174
09/16/2021 11H,12175
09/16/2021 10H,12174
09/16/2021 09H,12166
09/16/2021 08H,12161
09/16/2021 07H,12161
09/16/2021 06H,12160
09/16/2021 05H,12156
09/16/2021 04H,12148
09/16/2021 03H,12148
09/16/2021 02H,12142
09/16/2021 01H,12136
09/16/2021 00H,12127
09/15/2021 23H,12125
09/15/2021 22H,12127
09/15/2021 21H,12126
09/15/2021 20H,12127
09/15/2021 19H,12136
09/15/2021 18H,12142
09/15/2021 17H,12146
09/15/2021 16H,12158
09/15/2021 15H,12160
09/15/2021 14H,12167
09/15/2021 13H,12165
09/15/2021 12H,12165
09/15/2021 11H,12165
09/15/2021 10H,12159
09/15/2021 09H,12154
09/15/2021 08H,12152
09/15/2021 07H,12148
09/15/2021 06H,12136
09/15/2021 05H,12135
09/15/2021 04H,12126
09/15/2021 03H,12121
09/15/2021 02H,12114
09/15/2021 01H,12112
09/15/2021 00H,12104
09/14/2021 23H,12102
09/14/2021 22H,12099
09/14/2021 21H,12087
09/14/2021 20H,12063
09/14/2021 19H,11991
09/14/2021 18H,11920
09/14/2021 17H,11882
09/14/2021 16H,11835
09/14/2021 15H,11783
09/14/2021 14H,11784
09/14/2021 13H,11783
09/14/2021 12H,11734
09/14/2021 11H,11672
09/14/2021 10H,11602
09/14/2021 09H,11525
09/14/2021 08H,11451
09/14/2021 07H,11381
09/14/2021 06H,11373
09/14/2021 05H,11372
09/14/2021 04H,11376
09/14/2021 03H,11376
09/14/2021 02H,11370
09/14/2021 01H,11366
09/14/2021 00H,11363
09/13/2021 23H,11363
09/13/2021 22H,11381
09/13/2021 21H,11379
09/13/2021 20H,11371
09/13/2021 19H,11374
09/13/2021 18H,11377
09/13/2021 17H,11395
09/13/2021 16H,11406
09/13/2021 15H,11421
09/13/2021 14H,11429
09/13/2021 13H,11429
09/13/2021 12H,11427
09/13/2021 11H,11433
09/13/2021 10H,11432
09/13/2021 09H,11433
09/13/2021 08H,11432
09/13/2021 07H,11424
09/13/2021 06H,11415
09/13/2021 05H,11399
09/13/2021 04H,11397
09/13/2021 03H,11392
09/13/2021 02H,11389
09/13/2021 01H,11384
09/13/2021 00H,11378
09/12/2021 23H,11377
09/12/2021 22H,11382
09/12/2021 21H,11384
09/12/2021 20H,11393
09/12/2021 19H,11396
09/12/2021 18H,11404
09/12/2021 17H,11409
09/12/2021 16H,11421
09/12/2021 15H,11431
09/12/2021 14H,11443
09/12/2021 13H,11454
09/12/2021 12H,11453
09/12/2021 11H,11453
09/12/2021 10H,11452
09/12/2021 09H,11451
09/12/2021 08H,11450
09/12/2021 07H,11446
09/12/2021 06H,11441
09/12/2021 05H,11434
09/12/2021 04H,11424
09/12/2021 03H,11415
09/12/2021 02H,11416
09/12/2021 01H,11414
09/12/2021 00H,11413
09/11/2021 23H,11411
09/11/2021 22H,11412
09/11/2021 21H,11417
09/11/2021 20H,11422
09/11/2021 19H,11437
09/11/2021 18H,11447
09/11/2021 17H,11460
09/11/2021 16H,11469
09/11/2021 15H,11482
09/11/2021 14H,11493
09/11/2021 13H,11495
09/11/2021 12H,11499
09/11/2021 11H,11495
09/11/2021 10H,11490
09/11/2021 09H,11484
09/11/2021 08H,11482
09/11/2021 07H,11480
09/11/2021 06H,11478
09/11/2021 05H,11472
09/11/2021 04H,11464
09/11/2021 03H,11462
09/11/2021 02H,11457
09/11/2021 01H,11459
09/11/2021 00H,11453
09/10/2021 23H,11437
09/10/2021 22H,11426
09/10/2021 21H,11380
09/10/2021 20H,11308
09/10/2021 19H,11278
09/10/2021 18H,11289
09/10/2021 17H,11302
09/10/2021 16H,11360
09/10/2021 15H,11360
09/10/2021 14H,11379
09/10/2021 13H,11473
09/10/2021 12H,11531
09/10/2021 11H,11538
09/10/2021 10H,11508
09/10/2021 09H,11381
09/10/2021 08H,11357
09/10/2021 07H,11340
09/10/2021 06H,11342
09/10/2021 05H,11347
09/10/2021 04H,11351
09/10/2021 03H,11349
09/10/2021 02H,11337
09/10/2021 01H,11328
09/10/2021 00H,11322
09/9/2021 23H,11316
09/9/2021 22H,11302
09/9/2021 21H,11143
09/9/2021 20H,11126
09/9/2021 19H,11133
09/9/2021 18H,11155
09/9/2021 17H,11174
09/9/2021 16H,11231
09/9/2021 15H,11259
09/9/2021 14H,11240
09/9/2021 13H,11252
09/9/2021 12H,11255
09/9/2021 11H,11253
09/9/2021 10H,11251
09/9/2021 09H,11237
09/9/2021 08H,11146
09/9/2021 07H,11090
09/9/2021 06H,11087
09/9/2021 05H,11079
09/9/2021 04H,11070
09/9/2021 03H,11060
09/9/2021 02H,11047
09/9/2021 01H,11022
09/9/2021 00H,11020
09/8/2021 23H,11023
09/8/2021 22H,11025
09/8/2021 21H,11004
09/8/2021 20H,10977
09/8/2021 19H,10974
09/8/2021 18H,10973
09/8/2021 17H,10969
09/8/2021 16H,10901
09/8/2021 15H,10800
09/8/2021 14H,10726
09/8/2021 13H,10695
09/8/2021 12H,10697
09/8/2021 11H,10684
09/8/2021 10H,10595
09/8/2021 09H,10573
09/8/2021 08H,10547
09/8/2021 07H,10507
09/8/2021 06H,10468
09/8/2021 05H,10424
09/8/2021 04H,10354
09/8/2021 03H,10320
09/8/2021 02H,10336
09/8/2021 01H,10389
09/8/2021 00H,10381
09/7/2021 23H,10384
09/7/2021 22H,10386
09/7/2021 21H,10339
09/7/2021 20H,10311
09/7/2021 19H,10325
09/7/2021 18H,10655
09/7/2021 17H,11039
09/7/2021 16H,11065
09/7/2021 15H,11072
09/7/2021 14H,11086
09/7/2021 13H,11099
09/7/2021 12H,11100
09/7/2021 11H,11104
09/7/2021 10H,11113
09/7/2021 09H,11117
09/7/2021 08H,11122
09/7/2021 07H,11121
09/7/2021 06H,11125
09/7/2021 05H,11114
09/7/2021 04H,11106
09/7/2021 03H,11104
09/7/2021 02H,11101
09/7/2021 01H,11089
09/7/2021 00H,11084
09/6/2021 23H,11085
09/6/2021 22H,11089
09/6/2021 21H,11085
09/6/2021 20H,11063
09/6/2021 19H,11033
09/6/2021 18H,11023
09/6/2021 17H,11021
09/6/2021 16H,11036
09/6/2021 15H,11014
09/6/2021 14H,10994
09/6/2021 13H,10991
09/6/2021 12H,10950
09/6/2021 11H,10898
09/6/2021 10H,10859
09/6/2021 09H,10782
09/6/2021 08H,10761
09/6/2021 07H,10771
09/6/2021 06H,10757
09/6/2021 05H,10747
09/6/2021 04H,10751
09/6/2021 03H,10701
09/6/2021 02H,10788
09/6/2021 01H,10947
09/6/2021 00H,10944
09/5/2021 23H,10954
09/5/2021 22H,10960
09/5/2021 21H,10960
09/5/2021 20H,10967
09/5/2021 19H,10970
09/5/2021 18H,10975
09/5/2021 17H,10982
09/5/2021 16H,10991
09/5/2021 15H,11005
09/5/2021 14H,11011
09/5/2021 13H,11015
09/5/2021 12H,11012
09/5/2021 11H,11009
09/5/2021 10H,11009
09/5/2021 09H,11010
09/5/2021 08H,11009
09/5/2021 07H,11001
09/5/2021 06H,11002
09/5/2021 05H,10998
09/5/2021 04H,10990
09/5/2021 03H,10988
09/5/2021 02H,10987
09/5/2021 01H,10989
09/5/2021 00H,10993
09/4/2021 23H,11003
09/4/2021 22H,11014
09/4/2021 21H,11022
09/4/2021 20H,11034
09/4/2021 19H,11051
09/4/2021 18H,11061
09/4/2021 17H,11075
09/4/2021 16H,11084
09/4/2021 15H,11101
09/4/2021 14H,11110
09/4/2021 13H,11122
09/4/2021 12H,11127
09/4/2021 11H,11135
09/4/2021 10H,11140
09/4/2021 09H,11123
09/4/2021 08H,11094
09/4/2021 07H,11053
09/4/2021 06H,11004
09/4/2021 05H,10935
09/4/2021 04H,10907
09/4/2021 03H,10888
09/4/2021 02H,10855
09/4/2021 01H,10797
09/4/2021 00H,10737
09/3/2021 23H,10705
09/3/2021 22H,10589
09/3/2021 21H,10566
09/3/2021 20H,10556
09/3/2021 19H,10537
09/3/2021 18H,10552
09/3/2021 17H,10563
09/3/2021 16H,10536
09/3/2021 15H,10545
09/3/2021 14H,10555
09/3/2021 13H,10558
09/3/2021 12H,10553
09/3/2021 11H,10558
09/3/2021 10H,10558
09/3/2021 09H,10547
09/3/2021 08H,10543
09/3/2021 07H,10540
09/3/2021 06H,10540
09/3/2021 05H,10535
09/3/2021 04H,10532
09/3/2021 03H,10528
09/3/2021 02H,10522
09/3/2021 01H,10518
09/3/2021 00H,10517
09/2/2021 23H,10526
09/2/2021 22H,10525
09/2/2021 21H,10520
09/2/2021 20H,10523
09/2/2021 19H,10532
09/2/2021 18H,10535
09/2/2021 17H,10537
09/2/2021 16H,10551
09/2/2021 15H,10561
09/2/2021 14H,10569
09/2/2021 13H,10573
09/2/2021 12H,10569
09/2/2021 11H,10567
09/2/2021 10H,10560
09/2/2021 09H,10559
09/2/2021 08H,10563
09/2/2021 07H,10556
09/2/2021 06H,10552
09/2/2021 05H,10545
09/2/2021 04H,10531
09/2/2021 03H,10506
09/2/2021 02H,10502
09/2/2021 01H,10494
09/2/2021 00H,10490
09/1/2021 23H,10498
09/1/2021 22H,10503
09/1/2021 21H,10503
09/1/2021 20H,10508
09/1/2021 19H,10520
09/1/2021 18H,10531
09/1/2021 17H,10532
09/1/2021 16H,10535
09/1/2021 15H,10541
09/1/2021 14H,10546
09/1/2021 13H,10552
09/1/2021 12H,10553
09/1/2021 11H,10561
09/1/2021 10H,10552
09/1/2021 09H,10537
09/1/2021 08H,10528
09/1/2021 07H,10526
09/1/2021 06H,10524
09/1/2021 05H,10521
09/1/2021 04H,10505
09/1/2021 03H,10492
09/1/2021 02H,10486
09/1/2021 01H,10474
09/1/2021 00H,10477
08/31/2021 23H,10476
08/31/2021 22H,10484
08/31/2021 21H,10490
08/31/2021 20H,10497
08/31/2021 19H,10495
08/31/2021 18H,10508
08/31/2021 17H,10507
08/31/2021 16H,10522
08/31/2021 15H,10521
08/31/2021 14H,10526
08/31/2021 13H,10526
08/31/2021 12H,10532
08/31/2021 11H,10528
08/31/2021 10H,10524
08/31/2021 09H,10522
08/31/2021 08H,10521
08/31/2021 07H,10535
08/31/2021 06H,10543
08/31/2021 05H,10538
08/31/2021 04H,10533
08/31/2021 03H,10521
08/31/2021 02H,10512
08/31/2021 01H,10502
08/31/2021 00H,10497
08/30/2021 23H,10495
08/30/2021 22H,10485
08/30/2021 21H,10482
08/30/2021 20H,10477
08/30/2021 19H,10482
08/30/2021 18H,10484
08/30/2021 17H,10489
08/30/2021 16H,10494
08/30/2021 15H,10496
08/30/2021 14H,10499
08/30/2021 13H,10499
08/30/2021 12H,10487
08/30/2021 11H,10485
08/30/2021 10H,10482
08/30/2021 09H,10480
08/30/2021 08H,10472
08/30/2021 07H,10472
08/30/2021 06H,10515
08/30/2021 05H,10687
08/30/2021 04H,10928
08/30/2021 03H,11132
08/30/2021 02H,11130
08/30/2021 01H,11112
08/30/2021 00H,11109
08/29/2021 23H,11112
08/29/2021 22H,11118
08/29/2021 21H,11115
08/29/2021 20H,11121
08/29/2021 19H,11120
08/29/2021 18H,11122
08/29/2021 17H,11130
08/29/2021 16H,11265
08/29/2021 15H,11816
08/29/2021 14H,12243
08/29/2021 13H,12337
08/29/2021 12H,12334
08/29/2021 11H,12332
08/29/2021 10H,12331
08/29/2021 09H,12326
08/29/2021 08H,12325
08/29/2021 07H,12320
08/29/2021 06H,12311
08/29/2021 05H,12310
08/29/2021 04H,12309
08/29/2021 03H,12301
08/29/2021 02H,12295
08/29/2021 01H,12291
08/29/2021 00H,12285
08/28/2021 23H,12284
08/28/2021 22H,12287
08/28/2021 21H,12294
08/28/2021 20H,12300
08/28/2021 19H,12306
08/28/2021 18H,12314
08/28/2021 17H,12316
08/28/2021 16H,12326
08/28/2021 15H,12335
08/28/2021 14H,12344
08/28/2021 13H,12354
08/28/2021 12H,12354
08/28/2021 11H,12356
08/28/2021 10H,12347
08/28/2021 09H,12340
08/28/2021 08H,12336
08/28/2021 07H,12326
08/28/2021 06H,12323
08/28/2021 05H,12316
08/28/2021 04H,12314
08/28/2021 03H,12316
08/28/2021 02H,12314
08/28/2021 01H,12316
08/28/2021 00H,12318
08/27/2021 23H,12311
08/27/2021 22H,12305
08/27/2021 21H,12280
08/27/2021 20H,12253
08/27/2021 19H,11976
08/27/2021 18H,11607
08/27/2021 17H,11412
08/27/2021 16H,11260
08/27/2021 15H,11367
08/27/2021 14H,11388
08/27/2021 13H,11460
08/27/2021 12H,11623
08/27/2021 11H,11784
08/27/2021 10H,11784
08/27/2021 09H,11794
08/27/2021 08H,11798
08/27/2021 07H,12181
08/27/2021 06H,12381
08/27/2021 05H,12372
08/27/2021 04H,12363
08/27/2021 03H,12349
08/27/2021 02H,12361
08/27/2021 01H,12350
08/27/2021 00H,12354
08/26/2021 23H,12357
08/26/2021 22H,12344
08/26/2021 21H,12347
08/26/2021 20H,12349
08/26/2021 19H,12348
08/26/2021 18H,12354
08/26/2021 17H,12354
08/26/2021 16H,12359
08/26/2021 15H,12365
08/26/2021 14H,12381
08/26/2021 13H,12388
08/26/2021 12H,12387
08/26/2021 11H,12384
08/26/2021 10H,12380
08/26/2021 09H,12384
08/26/2021 08H,12379
08/26/2021 07H,12381
08/26/2021 06H,12378
08/26/2021 05H,12368
08/26/2021 04H,12359
08/26/2021 03H,12352
08/26/2021 02H,12352
08/26/2021 01H,12349
08/26/2021 00H,12349
08/25/2021 23H,12347
08/25/2021 22H,12349
08/25/2021 21H,12358
08/25/2021 20H,12355
08/25/2021 19H,12370
08/25/2021 18H,12366
08/25/2021 17H,12366
08/25/2021 16H,12361
08/25/2021 15H,12349
08/25/2021 14H,12347
08/25/2021 13H,12344
08/25/2021 12H,12346
08/25/2021 11H,12342
08/25/2021 10H,12337
08/25/2021 09H,12353
08/25/2021 08H,12372
08/25/2021 07H,12371
08/25/2021 06H,12364
08/25/2021 05H,12377
08/25/2021 04H,12388
08/25/2021 03H,12374
08/25/2021 02H,12367
08/25/2021 01H,12355
08/25/2021 00H,12357
08/24/2021 23H,12364
08/24/2021 22H,12370
08/24/2021 21H,12366
08/24/2021 20H,12365
08/24/2021 19H,12374
08/24/2021 18H,12371
08/24/2021 17H,12377
08/24/2021 16H,12384
08/24/2021 15H,12397
08/24/2021 14H,12409
08/24/2021 13H,12417
08/24/2021 12H,12416
08/24/2021 11H,12418
