Net generation from coal for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.COL.H
19:09:35 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.COL.H megawatthours
12/19/2019 14H,6786
12/19/2019 13H,6786
12/19/2019 12H,6786
12/19/2019 11H,6786
12/19/2019 10H,6786
12/19/2019 09H,6786
12/19/2019 08H,6786
12/19/2019 07H,6786
12/19/2019 06H,8869
12/19/2019 05H,9478
12/19/2019 04H,10095
12/19/2019 03H,10047
12/19/2019 02H,10716
12/19/2019 01H,11293
12/19/2019 00H,12197
12/18/2019 23H,12083
12/18/2019 22H,11777
12/18/2019 21H,12016
12/18/2019 20H,12612
12/18/2019 19H,13043
12/18/2019 18H,14077
12/18/2019 17H,14410
12/18/2019 16H,14165
12/18/2019 15H,15105
12/18/2019 14H,15355
12/18/2019 13H,15171
12/18/2019 12H,14856
12/18/2019 11H,14672
12/18/2019 10H,14473
12/18/2019 09H,14701
12/18/2019 08H,14560
12/18/2019 07H,14830
12/18/2019 06H,6786
12/18/2019 05H,6786
12/18/2019 04H,6786
12/18/2019 03H,6786
12/18/2019 02H,6786
12/18/2019 01H,6786
12/18/2019 00H,6786
12/17/2019 23H,6786
12/17/2019 22H,6786
12/17/2019 21H,6786
12/17/2019 20H,6786
12/17/2019 19H,6786
12/17/2019 18H,6786
12/17/2019 17H,6786
12/17/2019 16H,6786
12/17/2019 15H,6786
12/17/2019 14H,6786
12/17/2019 13H,6786
12/17/2019 12H,6786
12/17/2019 11H,6786
12/17/2019 10H,6786
12/17/2019 09H,6786
12/17/2019 08H,6786
12/17/2019 07H,6786
12/17/2019 06H,6786
12/17/2019 05H,6786
12/17/2019 04H,6786
12/17/2019 03H,6786
12/17/2019 02H,6786
12/17/2019 01H,6786
12/17/2019 00H,6786
12/16/2019 23H,6786
12/16/2019 22H,6786
12/16/2019 21H,6786
12/16/2019 20H,6786
12/16/2019 19H,6786
12/16/2019 18H,6786
12/16/2019 17H,6786
12/16/2019 16H,6786
12/16/2019 15H,6786
12/16/2019 14H,6786
12/16/2019 13H,6786
12/16/2019 12H,6786
12/16/2019 11H,6786
12/16/2019 10H,6786
12/16/2019 09H,6786
12/16/2019 08H,6786
12/16/2019 07H,6786
12/16/2019 06H,11338
12/16/2019 05H,11338
12/16/2019 04H,11338
12/16/2019 03H,11338
12/16/2019 02H,11338
12/16/2019 01H,11338
12/16/2019 00H,11338
12/15/2019 23H,11338
12/15/2019 22H,11338
12/15/2019 21H,11338
12/15/2019 20H,11338
12/15/2019 19H,11338
12/15/2019 18H,11338
12/15/2019 17H,11338
12/15/2019 16H,11338
12/15/2019 15H,11338
12/15/2019 14H,11338
12/15/2019 13H,11338
12/15/2019 12H,11338
12/15/2019 11H,11338
12/15/2019 10H,11338
12/15/2019 09H,11338
12/15/2019 08H,11338
12/15/2019 07H,11338
12/15/2019 06H,11874
12/15/2019 05H,12204
12/15/2019 04H,12280
12/15/2019 03H,12419
12/15/2019 02H,12545
12/15/2019 01H,12933
12/15/2019 00H,13670
12/14/2019 23H,13169
12/14/2019 22H,12815
12/14/2019 21H,13098
12/14/2019 20H,13358
12/14/2019 19H,13687
12/14/2019 18H,13576
12/14/2019 17H,13502
12/14/2019 16H,13376
12/14/2019 15H,12613
12/14/2019 14H,12058
12/14/2019 13H,11230
12/14/2019 12H,10571
12/14/2019 11H,9669
12/14/2019 10H,8911
12/14/2019 09H,8266
12/14/2019 08H,7803
12/14/2019 07H,7753
12/14/2019 06H,11338
12/14/2019 05H,11338
12/14/2019 04H,11338
12/14/2019 03H,11338
12/14/2019 02H,11338
12/14/2019 01H,11338
12/14/2019 00H,11338
12/13/2019 23H,11338
12/13/2019 22H,11338
12/13/2019 21H,11338
12/13/2019 20H,11338
12/13/2019 19H,11338
12/13/2019 18H,11338
12/13/2019 17H,11338
12/13/2019 16H,11338
12/13/2019 15H,11338
12/13/2019 14H,11338
12/13/2019 13H,11338
12/13/2019 12H,11338
12/13/2019 11H,11338
12/13/2019 10H,11338
12/13/2019 09H,11338
12/13/2019 08H,11338
12/13/2019 07H,11338
12/13/2019 06H,11338
12/13/2019 05H,11338
12/13/2019 04H,11338
12/13/2019 03H,11338
12/13/2019 02H,11338
12/13/2019 01H,11338
12/13/2019 00H,11338
12/12/2019 23H,11338
12/12/2019 22H,11338
12/12/2019 21H,11338
12/12/2019 20H,11338
12/12/2019 19H,11338
12/12/2019 18H,11338
12/12/2019 17H,11338
12/12/2019 16H,11338
12/12/2019 15H,11338
12/12/2019 14H,11338
12/12/2019 13H,11338
12/12/2019 12H,11338
12/12/2019 11H,11338
12/12/2019 10H,11338
12/12/2019 09H,11338
12/12/2019 08H,11338
12/12/2019 07H,11338
12/12/2019 06H,7187
12/12/2019 05H,7796
12/12/2019 04H,7989
12/12/2019 03H,8109
12/12/2019 02H,8120
12/12/2019 01H,8186
12/12/2019 00H,8426
12/11/2019 23H,8217
12/11/2019 22H,7931
12/11/2019 21H,9130
12/11/2019 20H,10392
12/11/2019 19H,11817
12/11/2019 18H,12696
12/11/2019 17H,13117
12/11/2019 16H,12594
12/11/2019 15H,12368
12/11/2019 14H,12113
12/11/2019 13H,10943
12/11/2019 12H,9890
12/11/2019 11H,9051
12/11/2019 10H,8326
12/11/2019 09H,8136
12/11/2019 08H,8095
12/11/2019 07H,8436
12/11/2019 06H,6786
12/11/2019 05H,6786
12/11/2019 04H,6786
12/11/2019 03H,6786
12/11/2019 02H,6786
12/11/2019 01H,6786
12/11/2019 00H,6786
12/10/2019 23H,6786
12/10/2019 22H,6786
12/10/2019 21H,6786
12/10/2019 20H,6786
12/10/2019 19H,6786
12/10/2019 18H,6786
12/10/2019 17H,6786
12/10/2019 16H,6786
12/10/2019 15H,6786
12/10/2019 14H,6786
12/10/2019 13H,6786
12/10/2019 12H,6786
12/10/2019 11H,6786
12/10/2019 10H,6786
12/10/2019 09H,6786
12/10/2019 08H,6786
12/10/2019 07H,6786
12/10/2019 06H,6786
12/10/2019 05H,6786
12/10/2019 04H,6786
12/10/2019 03H,6786
12/10/2019 02H,6786
12/10/2019 01H,6786
12/10/2019 00H,6786
12/9/2019 23H,6786
12/9/2019 22H,6786
12/9/2019 21H,6786
12/9/2019 20H,6786
12/9/2019 19H,6786
12/9/2019 18H,6786
12/9/2019 17H,6786
12/9/2019 16H,6786
12/9/2019 15H,6786
12/9/2019 14H,6786
12/9/2019 13H,6786
12/9/2019 12H,6786
12/9/2019 11H,6786
12/9/2019 10H,6786
12/9/2019 09H,6786
12/9/2019 08H,6786
12/9/2019 07H,6786
12/9/2019 06H,9761
12/9/2019 05H,10666
12/9/2019 04H,10837
12/9/2019 03H,10928
12/9/2019 02H,11113
12/9/2019 01H,11163
12/9/2019 00H,11252
12/8/2019 23H,11129
12/8/2019 22H,11090
12/8/2019 21H,11149
12/8/2019 20H,11287
12/8/2019 19H,11353
12/8/2019 18H,11054
12/8/2019 17H,10743
12/8/2019 16H,10440
12/8/2019 15H,9788
12/8/2019 14H,9049
12/8/2019 13H,8262
12/8/2019 12H,7729
12/8/2019 11H,7229
12/8/2019 10H,7274
12/8/2019 09H,6527
12/8/2019 08H,5957
12/8/2019 07H,6102
12/8/2019 06H,6786
12/8/2019 05H,6786
12/8/2019 04H,6786
12/8/2019 03H,6786
12/8/2019 02H,6786
12/8/2019 01H,6786
12/8/2019 00H,6786
12/7/2019 23H,6786
12/7/2019 22H,6786
12/7/2019 21H,6786
12/7/2019 20H,6786
12/7/2019 19H,6786
12/7/2019 18H,6786
12/7/2019 17H,6786
12/7/2019 16H,6786
12/7/2019 15H,6786
12/7/2019 14H,6786
12/7/2019 13H,6786
12/7/2019 12H,6786
12/7/2019 11H,6786
12/7/2019 10H,6786
12/7/2019 09H,6786
12/7/2019 08H,6786
12/7/2019 07H,6786
12/7/2019 06H,11338
12/7/2019 05H,11338
12/7/2019 04H,11338
12/7/2019 03H,11338
12/7/2019 02H,11338
12/7/2019 01H,11338
12/7/2019 00H,11338
12/6/2019 23H,11338
12/6/2019 22H,11338
12/6/2019 21H,11338
12/6/2019 20H,11338
12/6/2019 19H,11338
12/6/2019 18H,11338
12/6/2019 17H,11338
12/6/2019 16H,11338
12/6/2019 15H,11338
12/6/2019 14H,11338
12/6/2019 13H,11338
12/6/2019 12H,11338
12/6/2019 11H,11338
12/6/2019 10H,11338
12/6/2019 09H,11338
12/6/2019 08H,11338
12/6/2019 07H,11338
12/6/2019 06H,6786
12/6/2019 05H,6786
12/6/2019 04H,6786
12/6/2019 03H,6786
12/6/2019 02H,6786
12/6/2019 01H,6786
12/6/2019 00H,6786
12/5/2019 23H,6786
12/5/2019 22H,6786
12/5/2019 21H,6786
12/5/2019 20H,6786
12/5/2019 19H,6786
12/5/2019 18H,6786
12/5/2019 17H,6786
12/5/2019 16H,6786
12/5/2019 15H,6786
12/5/2019 14H,6786
12/5/2019 13H,6786
12/5/2019 12H,6786
12/5/2019 11H,6786
12/5/2019 10H,6786
12/5/2019 09H,6786
12/5/2019 08H,6786
12/5/2019 07H,6786
12/5/2019 06H,9382
12/5/2019 05H,10326
12/5/2019 04H,10994
12/5/2019 03H,11599
12/5/2019 02H,11958
12/5/2019 01H,12498
12/5/2019 00H,12943
12/4/2019 23H,12582
12/4/2019 22H,12089
12/4/2019 21H,11859
12/4/2019 20H,11895
12/4/2019 19H,11987
12/4/2019 18H,12038
12/4/2019 17H,11839
12/4/2019 16H,11256
12/4/2019 15H,10461
12/4/2019 14H,10317
12/4/2019 13H,9509
12/4/2019 12H,8406
12/4/2019 11H,8541
12/4/2019 10H,8560
12/4/2019 09H,8354
12/4/2019 08H,8296
12/4/2019 07H,8855
12/4/2019 06H,6786
12/4/2019 05H,6786
12/4/2019 04H,6786
12/4/2019 03H,6786
12/4/2019 02H,6786
12/4/2019 01H,6786
12/4/2019 00H,6786
12/3/2019 23H,6786
12/3/2019 22H,6786
12/3/2019 21H,6786
12/3/2019 20H,6786
12/3/2019 19H,6786
12/3/2019 18H,6786
12/3/2019 17H,6786
12/3/2019 16H,6786
12/3/2019 15H,6786
12/3/2019 14H,6786
12/3/2019 13H,6786
12/3/2019 12H,6786
12/3/2019 11H,6786
12/3/2019 10H,6786
12/3/2019 09H,6786
12/3/2019 08H,6786
12/3/2019 07H,6786
12/3/2019 06H,8224
12/3/2019 05H,8489
12/3/2019 04H,8472
12/3/2019 03H,8830
12/3/2019 02H,9337
12/3/2019 01H,10010
12/3/2019 00H,10489
12/2/2019 23H,9586
12/2/2019 22H,8857
12/2/2019 21H,9369
12/2/2019 20H,9842
12/2/2019 19H,10394
12/2/2019 18H,10689
12/2/2019 17H,10929
12/2/2019 16H,10642
12/2/2019 15H,10934
12/2/2019 14H,11129
12/2/2019 13H,10428
12/2/2019 12H,10436
12/2/2019 11H,10504
12/2/2019 10H,10344
12/2/2019 09H,9519
12/2/2019 08H,8898
12/2/2019 07H,8357
12/2/2019 06H,8220
12/2/2019 05H,8452
12/2/2019 04H,8897
12/2/2019 03H,8921
12/2/2019 02H,8680
12/2/2019 01H,8501
12/2/2019 00H,7589
12/1/2019 23H,6486
12/1/2019 22H,6090
12/1/2019 21H,5988
12/1/2019 20H,6041
12/1/2019 19H,5653
12/1/2019 18H,5434
12/1/2019 17H,5415
12/1/2019 16H,5451
12/1/2019 15H,5441
12/1/2019 14H,5277
12/1/2019 13H,5059
12/1/2019 12H,5028
12/1/2019 11H,4936
12/1/2019 10H,5100
12/1/2019 09H,5216
12/1/2019 08H,5450
12/1/2019 07H,5339
12/1/2019 06H,5604
12/1/2019 05H,5477
12/1/2019 04H,5425
12/1/2019 03H,5648
12/1/2019 02H,5726
12/1/2019 01H,5905
12/1/2019 00H,5828
11/30/2019 23H,5505
11/30/2019 22H,5167
11/30/2019 21H,5192
11/30/2019 20H,5274
11/30/2019 19H,5486
11/30/2019 18H,5201
11/30/2019 17H,5302
11/30/2019 16H,5475
11/30/2019 15H,5304
11/30/2019 14H,4827
11/30/2019 13H,4951
11/30/2019 12H,5273
11/30/2019 11H,5583
11/30/2019 10H,5789
11/30/2019 09H,6374
11/30/2019 08H,7342
11/30/2019 07H,7616
11/30/2019 06H,8294
11/30/2019 05H,8828
11/30/2019 04H,9149
11/30/2019 03H,9618
11/30/2019 02H,10339
11/30/2019 01H,10608
11/30/2019 00H,10478
11/29/2019 23H,10362
11/29/2019 22H,10612
11/29/2019 21H,10509
11/29/2019 20H,10601
11/29/2019 19H,10461
11/29/2019 18H,10691
11/29/2019 17H,10505
11/29/2019 16H,10659
11/29/2019 15H,11006
11/29/2019 14H,11299
11/29/2019 13H,11082
11/29/2019 12H,11298
11/29/2019 11H,10889
11/29/2019 10H,10586
11/29/2019 09H,11059
11/29/2019 08H,11054
11/29/2019 07H,11560
11/29/2019 06H,6786
11/29/2019 05H,6786
11/29/2019 04H,6786
11/29/2019 03H,6786
11/29/2019 02H,6786
11/29/2019 01H,6786
11/29/2019 00H,6786
11/28/2019 23H,6786
11/28/2019 22H,6786
11/28/2019 21H,6786
11/28/2019 20H,6786
11/28/2019 19H,6786
11/28/2019 18H,6786
11/28/2019 17H,6786
11/28/2019 16H,6786
11/28/2019 15H,6786
11/28/2019 14H,6786
11/28/2019 13H,6786
11/28/2019 12H,6786
11/28/2019 11H,6786
11/28/2019 10H,6786
11/28/2019 09H,6786
11/28/2019 08H,6786
11/28/2019 07H,6786
11/28/2019 06H,6786
11/28/2019 05H,6786
11/28/2019 04H,6786
11/28/2019 03H,6786
11/28/2019 02H,6786
11/28/2019 01H,6786
11/28/2019 00H,6786
11/27/2019 23H,6786
11/27/2019 22H,6786
11/27/2019 21H,6786
11/27/2019 20H,6786
11/27/2019 19H,6786
11/27/2019 18H,6786
11/27/2019 17H,6786
11/27/2019 16H,6786
11/27/2019 15H,6786
11/27/2019 14H,6786
11/27/2019 13H,6786
11/27/2019 12H,6786
11/27/2019 11H,6786
11/27/2019 10H,6786
11/27/2019 09H,6786
11/27/2019 08H,6786
11/27/2019 07H,6786
11/27/2019 06H,6786
11/27/2019 05H,6786
11/27/2019 04H,6786
11/27/2019 03H,6786
11/27/2019 02H,6786
11/27/2019 01H,6786
11/27/2019 00H,6786
11/26/2019 23H,6786
11/26/2019 22H,6786
11/26/2019 21H,6786
11/26/2019 20H,6786
11/26/2019 19H,6786
11/26/2019 18H,6786
11/26/2019 17H,6786
11/26/2019 16H,6786
11/26/2019 15H,6786
11/26/2019 14H,6786
11/26/2019 13H,6786
11/26/2019 12H,6786
11/26/2019 11H,6786
11/26/2019 10H,6786
11/26/2019 09H,6786
11/26/2019 08H,6786
11/26/2019 07H,6786
11/26/2019 06H,6786
11/26/2019 05H,6786
11/26/2019 04H,6786
11/26/2019 03H,6786
11/26/2019 02H,6786
11/26/2019 01H,6786
11/26/2019 00H,6786
11/25/2019 23H,6786
11/25/2019 22H,6786
11/25/2019 21H,6786
11/25/2019 20H,6786
11/25/2019 19H,6786
11/25/2019 18H,6786
11/25/2019 17H,6786
11/25/2019 16H,6786
11/25/2019 15H,6786
11/25/2019 14H,6786
11/25/2019 13H,6786
11/25/2019 12H,6786
11/25/2019 11H,6786
11/25/2019 10H,6786
11/25/2019 09H,6786
11/25/2019 08H,6786
11/25/2019 07H,6786
11/25/2019 06H,6978
11/25/2019 05H,7074
11/25/2019 04H,7359
11/25/2019 03H,7921
11/25/2019 02H,8731
11/25/2019 01H,9366
11/25/2019 00H,10057
11/24/2019 23H,10068
11/24/2019 22H,10174
11/24/2019 21H,10744
11/24/2019 20H,11461
11/24/2019 19H,11987
11/24/2019 18H,12433
11/24/2019 17H,12557
11/24/2019 16H,11920
11/24/2019 15H,11325
11/24/2019 14H,10210
11/24/2019 13H,9244
11/24/2019 12H,8818
11/24/2019 11H,8197
11/24/2019 10H,7886
11/24/2019 09H,7547
11/24/2019 08H,7399
11/24/2019 07H,7903
11/24/2019 06H,6786
11/24/2019 05H,6786
11/24/2019 04H,6786
11/24/2019 03H,6786
11/24/2019 02H,6786
11/24/2019 01H,6786
11/24/2019 00H,6786
11/23/2019 23H,6786
11/23/2019 22H,6786
11/23/2019 21H,6786
11/23/2019 20H,6786
11/23/2019 19H,6786
11/23/2019 18H,6786
11/23/2019 17H,6786
11/23/2019 16H,6786
11/23/2019 15H,6786
11/23/2019 14H,6786
11/23/2019 13H,6786
11/23/2019 12H,6786
11/23/2019 11H,6786
11/23/2019 10H,6786
11/23/2019 09H,6786
11/23/2019 08H,6786
11/23/2019 07H,6786
11/23/2019 06H,6786
11/23/2019 05H,6786
11/23/2019 04H,6786
11/23/2019 03H,6786
11/23/2019 02H,6786
11/23/2019 01H,6786
11/23/2019 00H,6786
11/22/2019 23H,6786
11/22/2019 22H,6786
11/22/2019 21H,6786
11/22/2019 20H,6786
11/22/2019 19H,6786
11/22/2019 18H,6786
11/22/2019 17H,6786
11/22/2019 16H,6786
11/22/2019 15H,6786
11/22/2019 14H,6786
11/22/2019 13H,6786
11/22/2019 12H,6786
11/22/2019 11H,6786
11/22/2019 10H,6786
11/22/2019 09H,6786
11/22/2019 08H,6786
11/22/2019 07H,6786
11/22/2019 06H,9132
11/22/2019 05H,9048
11/22/2019 04H,9151
11/22/2019 03H,9119
11/22/2019 02H,8814
11/22/2019 01H,8498
11/22/2019 00H,8371
11/21/2019 23H,7208
11/21/2019 22H,6867
11/21/2019 21H,6812
11/21/2019 20H,7141
11/21/2019 19H,7254
11/21/2019 18H,6902
11/21/2019 17H,6584
11/21/2019 16H,6390
11/21/2019 15H,6043
11/21/2019 14H,5828
11/21/2019 13H,5560
11/21/2019 12H,5575
11/21/2019 11H,5667
11/21/2019 10H,5642
11/21/2019 09H,5654
11/21/2019 08H,5439
11/21/2019 07H,5283
11/21/2019 06H,6777
11/21/2019 05H,6777
11/21/2019 04H,6777
11/21/2019 03H,6777
11/21/2019 02H,6777
11/21/2019 01H,6777
11/21/2019 00H,6777
11/20/2019 23H,6785
11/20/2019 22H,6648
11/20/2019 21H,6617
11/20/2019 20H,6676
11/20/2019 19H,6408
11/20/2019 18H,6320
11/20/2019 17H,6412
11/20/2019 16H,6164
11/20/2019 15H,6275
11/20/2019 14H,6184
11/20/2019 13H,5837
11/20/2019 12H,5748
11/20/2019 11H,5571
11/20/2019 10H,5352
11/20/2019 09H,5406
11/20/2019 08H,5497
11/20/2019 07H,5300
11/20/2019 06H,5281
11/20/2019 05H,5683
11/20/2019 04H,6267
11/20/2019 03H,7099
11/20/2019 02H,7402
11/20/2019 01H,7855
11/20/2019 00H,8795
11/19/2019 23H,8627
11/19/2019 22H,8379
11/19/2019 21H,8791
11/19/2019 20H,9317
11/19/2019 19H,9869
11/19/2019 18H,10599
11/19/2019 17H,11539
11/19/2019 16H,11898
11/19/2019 15H,11822
11/19/2019 14H,12462
11/19/2019 13H,12278
11/19/2019 12H,11529
11/19/2019 11H,11025
11/19/2019 10H,10581
11/19/2019 09H,10283
11/19/2019 08H,10128
11/19/2019 07H,9632
11/19/2019 06H,9328
11/19/2019 05H,10044
11/19/2019 04H,10693
11/19/2019 03H,11005
11/19/2019 02H,11262
11/19/2019 01H,11930
11/19/2019 00H,11588
11/18/2019 23H,10502
11/18/2019 22H,10016
11/18/2019 21H,10188
11/18/2019 20H,10717
11/18/2019 19H,11131
11/18/2019 18H,11388
11/18/2019 17H,11853
11/18/2019 16H,11010
11/18/2019 15H,9959
11/18/2019 14H,9907
11/18/2019 13H,9670
11/18/2019 12H,8468
11/18/2019 11H,7997
11/18/2019 10H,7557
11/18/2019 09H,7571
11/18/2019 08H,8091
11/18/2019 07H,8946
11/18/2019 06H,9936
11/18/2019 05H,11463
11/18/2019 04H,12469
11/18/2019 03H,12875
11/18/2019 02H,12698
11/18/2019 01H,12396
11/18/2019 00H,11868
11/17/2019 23H,10812
11/17/2019 22H,10233
11/17/2019 21H,9842
11/17/2019 20H,8881
11/17/2019 19H,8574
11/17/2019 18H,8451
11/17/2019 17H,8090
11/17/2019 16H,7730
11/17/2019 15H,7655
11/17/2019 14H,7192
11/17/2019 13H,7216
11/17/2019 12H,7144
11/17/2019 11H,6615
11/17/2019 10H,6175
11/17/2019 09H,6097
11/17/2019 08H,6031
11/17/2019 07H,6030
11/17/2019 06H,6319
11/17/2019 05H,6782
11/17/2019 04H,6922
11/17/2019 03H,6839
11/17/2019 02H,7120
11/17/2019 01H,7424
11/17/2019 00H,7827
11/16/2019 23H,6912
11/16/2019 22H,6117
11/16/2019 21H,6046
11/16/2019 20H,6131
11/16/2019 19H,6283
11/16/2019 18H,7019
11/16/2019 17H,7646
11/16/2019 16H,7667
11/16/2019 15H,6848
11/16/2019 14H,7015
11/16/2019 13H,6889
11/16/2019 12H,6721
11/16/2019 11H,6747
11/16/2019 10H,6625
11/16/2019 09H,6465
11/16/2019 08H,6441
11/16/2019 07H,6515
11/16/2019 06H,6698
11/16/2019 05H,7050
11/16/2019 04H,7303
11/16/2019 03H,7190
11/16/2019 02H,7091
11/16/2019 01H,7022
11/16/2019 00H,7242
11/15/2019 23H,7098
11/15/2019 22H,7191
11/15/2019 21H,8031
11/15/2019 20H,8899
11/15/2019 19H,9393
11/15/2019 18H,11211
11/15/2019 17H,13254
11/15/2019 16H,13786
11/15/2019 15H,13591
11/15/2019 14H,13484
11/15/2019 13H,12725
11/15/2019 12H,11547
11/15/2019 11H,10640
11/15/2019 10H,10526
11/15/2019 09H,10814
11/15/2019 08H,11001
11/15/2019 07H,11474
11/15/2019 06H,11898
11/15/2019 05H,13004
11/15/2019 04H,13845
11/15/2019 03H,14681
11/15/2019 02H,15371
11/15/2019 01H,15955
11/15/2019 00H,15701
11/14/2019 23H,15380
11/14/2019 22H,15231
11/14/2019 21H,14897
11/14/2019 20H,14753
11/14/2019 19H,14338
11/14/2019 18H,14387
11/14/2019 17H,14978
11/14/2019 16H,15431
11/14/2019 15H,14895
11/14/2019 14H,14301
11/14/2019 13H,14083
11/14/2019 12H,13304
11/14/2019 11H,12194
11/14/2019 10H,11686
11/14/2019 09H,12096
11/14/2019 08H,12621
11/14/2019 07H,13473
11/14/2019 06H,14920
11/14/2019 05H,15353
11/14/2019 04H,15652
11/14/2019 03H,15541
11/14/2019 02H,15242
11/14/2019 01H,15306
11/14/2019 00H,14840
11/13/2019 23H,13640
11/13/2019 22H,12265
11/13/2019 21H,11775
11/13/2019 20H,12393
11/13/2019 19H,12369
11/13/2019 18H,12417
11/13/2019 17H,12210
11/13/2019 16H,11726
11/13/2019 15H,10775
11/13/2019 14H,11162
11/13/2019 13H,10292
11/13/2019 12H,9278
11/13/2019 11H,8886
11/13/2019 10H,8494
11/13/2019 09H,8061
11/13/2019 08H,8362
11/13/2019 07H,8332
11/13/2019 06H,8302
11/13/2019 05H,8735
11/13/2019 04H,9232
11/13/2019 03H,9863
11/13/2019 02H,10324
11/13/2019 01H,11377
11/13/2019 00H,11637
11/12/2019 23H,11034
11/12/2019 22H,11240
11/12/2019 21H,12251
11/12/2019 20H,13084
11/12/2019 19H,14222
11/12/2019 18H,14925
11/12/2019 17H,14944
11/12/2019 16H,15060
11/12/2019 15H,14728
11/12/2019 14H,14965
11/12/2019 13H,15254
11/12/2019 12H,15180
11/12/2019 11H,15608
11/12/2019 10H,15668
11/12/2019 09H,15558
11/12/2019 08H,15497
11/12/2019 07H,15283
11/12/2019 06H,14870
11/12/2019 05H,14795
11/12/2019 04H,14221
11/12/2019 03H,13836
11/12/2019 02H,13220
11/12/2019 01H,12219
11/12/2019 00H,10145
11/11/2019 23H,9378
11/11/2019 22H,9315
11/11/2019 21H,9748
11/11/2019 20H,10176
11/11/2019 19H,10478
11/11/2019 18H,11174
11/11/2019 17H,11370
11/11/2019 16H,11269
11/11/2019 15H,10537
11/11/2019 14H,9819
11/11/2019 13H,9197
11/11/2019 12H,7867
11/11/2019 11H,6891
11/11/2019 10H,6681
11/11/2019 09H,6754
11/11/2019 08H,6918
11/11/2019 07H,6889
11/11/2019 06H,6807
11/11/2019 05H,7167
11/11/2019 04H,7101
11/11/2019 03H,7541
11/11/2019 02H,8502
11/11/2019 01H,9619
11/11/2019 00H,9869
11/10/2019 23H,9483
11/10/2019 22H,9701
11/10/2019 21H,10080
11/10/2019 20H,11307
11/10/2019 19H,12133
11/10/2019 18H,12904
11/10/2019 17H,12685
11/10/2019 16H,11519
11/10/2019 15H,10086
11/10/2019 14H,9055
11/10/2019 13H,9047
11/10/2019 12H,9021
11/10/2019 11H,8860
11/10/2019 10H,7978
11/10/2019 09H,6853
11/10/2019 08H,7065
11/10/2019 07H,6431
11/10/2019 06H,6677
11/10/2019 05H,6873
11/10/2019 04H,7009
11/10/2019 03H,7415
11/10/2019 02H,8111
11/10/2019 01H,9003
11/10/2019 00H,10806
11/9/2019 23H,11519
11/9/2019 22H,11318
11/9/2019 21H,11804
11/9/2019 20H,12822
11/9/2019 19H,14039
11/9/2019 18H,14887
11/9/2019 17H,14861
11/9/2019 16H,14283
11/9/2019 15H,12954
11/9/2019 14H,12491
11/9/2019 13H,12042
11/9/2019 12H,10934
11/9/2019 11H,10030
11/9/2019 10H,8729
11/9/2019 09H,8168
11/9/2019 08H,7931
11/9/2019 07H,7532
11/9/2019 06H,7566
11/9/2019 05H,8067
11/9/2019 04H,8697
11/9/2019 03H,10089
11/9/2019 02H,11581
11/9/2019 01H,12643
11/9/2019 00H,13230
11/8/2019 23H,12926
11/8/2019 22H,12331
11/8/2019 21H,11949
11/8/2019 20H,12294
11/8/2019 19H,12734
11/8/2019 18H,13105
11/8/2019 17H,13174
11/8/2019 16H,13280
11/8/2019 15H,12999
11/8/2019 14H,13100
11/8/2019 13H,13310
11/8/2019 12H,13360
11/8/2019 11H,13289
11/8/2019 10H,13259
11/8/2019 09H,13492
11/8/2019 08H,13492
11/8/2019 07H,13548
11/8/2019 06H,13846
11/8/2019 05H,14185
11/8/2019 04H,14349
11/8/2019 03H,14390
11/8/2019 02H,14402
11/8/2019 01H,14371
11/8/2019 00H,14181
11/7/2019 23H,13915
11/7/2019 22H,13769
11/7/2019 21H,13595
11/7/2019 20H,13435
11/7/2019 19H,13032
11/7/2019 18H,13023
11/7/2019 17H,12712
11/7/2019 16H,12348
11/7/2019 15H,11883
11/7/2019 14H,11290
11/7/2019 13H,10024
11/7/2019 12H,8839
11/7/2019 11H,7970
11/7/2019 10H,7490
11/7/2019 09H,7653
11/7/2019 08H,7054
11/7/2019 07H,7184
11/7/2019 06H,7827
11/7/2019 05H,8612
11/7/2019 04H,10114
11/7/2019 03H,10927
11/7/2019 02H,11227
11/7/2019 01H,11754
11/7/2019 00H,12419
11/6/2019 23H,12480
11/6/2019 22H,12538
11/6/2019 21H,13279
11/6/2019 20H,13514
11/6/2019 19H,13283
11/6/2019 18H,13397
11/6/2019 17H,14031
11/6/2019 16H,14083
11/6/2019 15H,13663
11/6/2019 14H,12647
11/6/2019 13H,11751
11/6/2019 12H,11057
11/6/2019 11H,10080
11/6/2019 10H,9738
11/6/2019 09H,9660
11/6/2019 08H,9442
11/6/2019 07H,9635
11/6/2019 06H,9960
11/6/2019 05H,11117
11/6/2019 04H,12330
11/6/2019 03H,12770
11/6/2019 02H,13259
11/6/2019 01H,14448
11/6/2019 00H,14719
11/5/2019 23H,14805
11/5/2019 22H,14581
11/5/2019 21H,14536
11/5/2019 20H,14723
11/5/2019 19H,14789
11/5/2019 18H,14762
11/5/2019 17H,14712
11/5/2019 16H,14690
11/5/2019 15H,14693
11/5/2019 14H,14385
11/5/2019 13H,14091
11/5/2019 12H,13214
11/5/2019 11H,11662
11/5/2019 10H,10654
11/5/2019 09H,10773
11/5/2019 08H,10730
11/5/2019 07H,10415
11/5/2019 06H,10174
