Net generation from natural gas for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.NG.H
19:09:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.NG.H megawatthours
03/5/2019 23H,7644
03/5/2019 22H,7933
03/5/2019 21H,8204
03/5/2019 20H,8627
03/5/2019 19H,9579
03/5/2019 18H,9909
03/5/2019 17H,9984
03/5/2019 16H,10504
03/5/2019 15H,10471
03/5/2019 14H,10260
03/5/2019 13H,10441
03/5/2019 12H,9261
03/5/2019 11H,7844
03/5/2019 10H,7583
03/5/2019 09H,7618
03/5/2019 08H,7704
03/5/2019 07H,8329
03/5/2019 06H,8905
03/5/2019 05H,9145
03/5/2019 04H,10458
03/5/2019 03H,11126
03/5/2019 02H,11943
03/5/2019 01H,11091
03/5/2019 00H,9639
03/4/2019 23H,9143
03/4/2019 22H,9286
03/4/2019 21H,9823
03/4/2019 20H,10280
03/4/2019 19H,11341
03/4/2019 18H,12177
03/4/2019 17H,12256
03/4/2019 16H,11662
03/4/2019 15H,11855
03/4/2019 14H,11879
03/4/2019 13H,10657
03/4/2019 12H,9822
03/4/2019 11H,7960
03/4/2019 10H,7038
03/4/2019 09H,6392
03/4/2019 08H,5820
03/4/2019 07H,6152
03/4/2019 06H,6707
03/4/2019 05H,7038
03/4/2019 04H,6792
03/4/2019 03H,6946
03/4/2019 02H,7277
03/4/2019 01H,7057
03/4/2019 00H,6064
03/3/2019 23H,5381
03/3/2019 22H,4799
03/3/2019 21H,4655
03/3/2019 20H,4684
03/3/2019 19H,4779
03/3/2019 18H,4976
03/3/2019 17H,5093
03/3/2019 16H,5064
03/3/2019 15H,4907
03/3/2019 14H,4624
03/3/2019 13H,4517
03/3/2019 12H,4072
03/3/2019 11H,3985
03/3/2019 10H,3980
03/3/2019 09H,3793
03/3/2019 08H,3508
03/3/2019 07H,3659
03/3/2019 06H,4054
03/3/2019 05H,4087
03/3/2019 04H,4050
03/3/2019 03H,4213
03/3/2019 02H,4458
03/3/2019 01H,4404
03/3/2019 00H,4285
03/2/2019 23H,4359
03/2/2019 22H,4777
03/2/2019 21H,5301
03/2/2019 20H,6032
03/2/2019 19H,6746
03/2/2019 18H,7788
03/2/2019 17H,8743
03/2/2019 16H,8886
03/2/2019 15H,8426
03/2/2019 14H,7680
03/2/2019 13H,7623
03/2/2019 12H,7206
03/2/2019 11H,6853
03/2/2019 10H,6532
03/2/2019 09H,6685
03/2/2019 08H,6670
03/2/2019 07H,6383
03/2/2019 06H,6007
03/2/2019 05H,5626
03/2/2019 04H,6182
03/2/2019 03H,6466
03/2/2019 02H,6615
03/2/2019 01H,7107
03/2/2019 00H,7453
03/1/2019 23H,7583
03/1/2019 22H,8369
03/1/2019 21H,9451
03/1/2019 20H,9829
03/1/2019 19H,10551
03/1/2019 18H,11094
03/1/2019 17H,11379
03/1/2019 16H,11696
03/1/2019 15H,12078
03/1/2019 14H,11360
03/1/2019 13H,10947
03/1/2019 12H,9614
03/1/2019 11H,8675
03/1/2019 10H,8251
03/1/2019 09H,8146
03/1/2019 08H,8593
03/1/2019 07H,8958
03/1/2019 06H,9806
03/1/2019 05H,10609
03/1/2019 04H,11424
03/1/2019 03H,12410
03/1/2019 02H,12978
03/1/2019 01H,13380
03/1/2019 00H,12452
02/28/2019 23H,12038
02/28/2019 22H,12249
02/28/2019 21H,12521
02/28/2019 20H,12899
02/28/2019 19H,13190
02/28/2019 18H,13773
02/28/2019 17H,14493
02/28/2019 16H,14461
02/28/2019 15H,14476
02/28/2019 14H,14442
02/28/2019 13H,13104
02/28/2019 12H,11410
02/28/2019 11H,10479
02/28/2019 10H,9692
02/28/2019 09H,9451
02/28/2019 08H,9364
02/28/2019 07H,9176
02/28/2019 06H,9443
02/28/2019 05H,10325
02/28/2019 04H,11523
02/28/2019 03H,11374
02/28/2019 02H,11251
02/28/2019 01H,11314
02/28/2019 00H,9876
02/27/2019 23H,9340
02/27/2019 22H,8263
02/27/2019 21H,8088
02/27/2019 20H,7790
02/27/2019 19H,7419
02/27/2019 18H,7268
02/27/2019 17H,7303
02/27/2019 16H,6876
02/27/2019 15H,6977
02/27/2019 14H,7412
02/27/2019 13H,7090
02/27/2019 12H,6447
02/27/2019 11H,6084
02/27/2019 10H,5916
02/27/2019 09H,5871
02/27/2019 08H,5818
02/27/2019 07H,5752
02/27/2019 06H,6413
02/27/2019 05H,7667
02/27/2019 04H,8882
02/27/2019 03H,9464
02/27/2019 02H,10100
02/27/2019 01H,9933
02/27/2019 00H,9401
02/26/2019 23H,9351
02/26/2019 22H,9117
02/26/2019 21H,8973
02/26/2019 20H,9400
02/26/2019 19H,9266
02/26/2019 18H,8864
02/26/2019 17H,8701
02/26/2019 16H,8747
02/26/2019 15H,8493
02/26/2019 14H,8789
02/26/2019 13H,8127
02/26/2019 12H,6721
02/26/2019 11H,5341
02/26/2019 10H,4794
02/26/2019 09H,4704
02/26/2019 08H,4405
02/26/2019 07H,4319
02/26/2019 06H,4494
02/26/2019 05H,4384
02/26/2019 04H,4255
02/26/2019 03H,4746
02/26/2019 02H,5199
02/26/2019 01H,5078
02/26/2019 00H,4622
02/25/2019 23H,4178
02/25/2019 22H,4244
02/25/2019 21H,4391
02/25/2019 20H,4604
02/25/2019 19H,4527
02/25/2019 18H,5079
02/25/2019 17H,5954
02/25/2019 16H,6573
02/25/2019 15H,7001
02/25/2019 14H,6906
02/25/2019 13H,6484
02/25/2019 12H,5614
02/25/2019 11H,5129
02/25/2019 10H,4893
02/25/2019 09H,4591
02/25/2019 08H,4543
02/25/2019 07H,4645
02/25/2019 06H,4553
02/25/2019 05H,4684
02/25/2019 04H,4806
02/25/2019 03H,5298
02/25/2019 02H,5471
02/25/2019 01H,5634
02/25/2019 00H,4872
02/24/2019 23H,4643
02/24/2019 22H,4688
02/24/2019 21H,4751
02/24/2019 20H,4984
02/24/2019 19H,5443
02/24/2019 18H,5851
02/24/2019 17H,6213
02/24/2019 16H,6248
02/24/2019 15H,6796
02/24/2019 14H,6172
02/24/2019 13H,5343
02/24/2019 12H,4938
02/24/2019 11H,4630
02/24/2019 10H,4247
02/24/2019 09H,3851
02/24/2019 08H,3541
02/24/2019 07H,3409
02/24/2019 06H,3400
02/24/2019 05H,3609
02/24/2019 04H,3523
02/24/2019 03H,3318
02/24/2019 02H,3261
02/24/2019 01H,2977
02/24/2019 00H,2796
02/23/2019 23H,2920
02/23/2019 22H,3021
02/23/2019 21H,3053
02/23/2019 20H,3248
02/23/2019 19H,3157
02/23/2019 18H,3118
02/23/2019 17H,3331
02/23/2019 16H,3985
02/23/2019 15H,4272
02/23/2019 14H,4442
02/23/2019 13H,4606
02/23/2019 12H,4640
02/23/2019 11H,5179
02/23/2019 10H,5509
02/23/2019 09H,5911
02/23/2019 08H,6158
02/23/2019 07H,6401
02/23/2019 06H,5943
02/23/2019 05H,6551
02/23/2019 04H,6894
02/23/2019 03H,7631
02/23/2019 02H,7659
02/23/2019 01H,7685
02/23/2019 00H,7482
02/22/2019 23H,7813
02/22/2019 22H,7949
02/22/2019 21H,8317
02/22/2019 20H,8233
02/22/2019 19H,8004
02/22/2019 18H,8089
02/22/2019 17H,8529
02/22/2019 16H,8546
02/22/2019 15H,8855
02/22/2019 14H,9205
02/22/2019 13H,8394
02/22/2019 12H,6924
02/22/2019 11H,5691
02/22/2019 10H,5339
02/22/2019 09H,5014
02/22/2019 08H,4605
02/22/2019 07H,4262
02/22/2019 06H,4648
02/22/2019 05H,4848
02/22/2019 04H,4625
02/22/2019 03H,4849
02/22/2019 02H,5128
02/22/2019 01H,4920
02/22/2019 00H,4412
02/21/2019 23H,4139
02/21/2019 22H,4046
02/21/2019 21H,4169
02/21/2019 20H,4224
02/21/2019 19H,4590
02/21/2019 18H,5125
02/21/2019 17H,5773
02/21/2019 16H,6159
02/21/2019 15H,6471
02/21/2019 14H,6774
02/21/2019 13H,6639
02/21/2019 12H,6013
02/21/2019 11H,5213
02/21/2019 10H,5151
02/21/2019 09H,5101
02/21/2019 08H,5223
02/21/2019 07H,5343
02/21/2019 06H,5425
02/21/2019 05H,5901
02/21/2019 04H,6758
02/21/2019 03H,7681
02/21/2019 02H,8009
02/21/2019 01H,8204
02/21/2019 00H,8061
02/20/2019 23H,7553
02/20/2019 22H,7501
02/20/2019 21H,7572
02/20/2019 20H,7913
02/20/2019 19H,8387
02/20/2019 18H,8524
02/20/2019 17H,8480
02/20/2019 16H,9294
02/20/2019 15H,9634
02/20/2019 14H,9435
02/20/2019 13H,9282
02/20/2019 12H,8816
02/20/2019 11H,8299
02/20/2019 10H,8210
02/20/2019 09H,8262
02/20/2019 08H,8343
02/20/2019 07H,8407
02/20/2019 06H,8884
02/20/2019 05H,9687
02/20/2019 04H,11046
02/20/2019 03H,12001
02/20/2019 02H,11995
02/20/2019 01H,11915
02/20/2019 00H,11386
02/19/2019 23H,11170
02/19/2019 22H,10961
02/19/2019 21H,11009
02/19/2019 20H,11207
02/19/2019 19H,11458
02/19/2019 18H,11183
02/19/2019 17H,10450
02/19/2019 16H,10146
02/19/2019 15H,10678
02/19/2019 14H,11460
02/19/2019 13H,10636
02/19/2019 12H,9808
02/19/2019 11H,8957
02/19/2019 10H,8528
02/19/2019 09H,8282
02/19/2019 08H,8101
02/19/2019 07H,8147
02/19/2019 06H,8814
02/19/2019 05H,9132
02/19/2019 04H,9757
02/19/2019 03H,10474
02/19/2019 02H,10866
02/19/2019 01H,10159
02/19/2019 00H,9364
02/18/2019 23H,9028
02/18/2019 22H,8943
02/18/2019 21H,9102
02/18/2019 20H,9630
02/18/2019 19H,10092
02/18/2019 18H,10737
02/18/2019 17H,10565
02/18/2019 16H,9580
02/18/2019 15H,9101
02/18/2019 14H,9087
02/18/2019 13H,8626
02/18/2019 12H,7772
02/18/2019 11H,6468
02/18/2019 10H,5816
02/18/2019 09H,5834
02/18/2019 08H,5411
02/18/2019 07H,5362
02/18/2019 06H,5295
02/18/2019 05H,5345
02/18/2019 04H,5363
02/18/2019 03H,5297
02/18/2019 02H,5765
02/18/2019 01H,6211
02/18/2019 00H,5843
02/17/2019 23H,5637
02/17/2019 22H,5539
02/17/2019 21H,5708
02/17/2019 20H,5873
02/17/2019 19H,6117
02/17/2019 18H,6381
02/17/2019 17H,6892
02/17/2019 16H,7426
02/17/2019 15H,7859
02/17/2019 14H,7432
02/17/2019 13H,7281
02/17/2019 12H,7205
02/17/2019 11H,7348
02/17/2019 10H,7391
02/17/2019 09H,7813
02/17/2019 08H,7744
02/17/2019 07H,8210
02/17/2019 06H,8757
02/17/2019 05H,9279
02/17/2019 04H,9351
02/17/2019 03H,9317
02/17/2019 02H,8967
02/17/2019 01H,9264
02/17/2019 00H,8751
02/16/2019 23H,7986
02/16/2019 22H,7816
02/16/2019 21H,8067
02/16/2019 20H,8325
02/16/2019 19H,8667
02/16/2019 18H,9337
02/16/2019 17H,10045
02/16/2019 16H,11238
02/16/2019 15H,10814
02/16/2019 14H,10320
02/16/2019 13H,9719
02/16/2019 12H,9503
02/16/2019 11H,9431
02/16/2019 10H,9197
02/16/2019 09H,9031
02/16/2019 08H,9140
02/16/2019 07H,9067
02/16/2019 06H,8827
02/16/2019 05H,9244
02/16/2019 04H,9078
02/16/2019 03H,8615
02/16/2019 02H,8176
02/16/2019 01H,8125
02/16/2019 00H,7719
02/15/2019 23H,7594
02/15/2019 22H,7337
02/15/2019 21H,7321
02/15/2019 20H,7576
02/15/2019 19H,7895
02/15/2019 18H,7942
02/15/2019 17H,7952
02/15/2019 16H,8337
02/15/2019 15H,8526
02/15/2019 14H,8241
02/15/2019 13H,7810
02/15/2019 12H,7300
02/15/2019 11H,6283
02/15/2019 10H,5697
02/15/2019 09H,5523
02/15/2019 08H,4815
02/15/2019 07H,4709
02/15/2019 06H,4849
02/15/2019 05H,4841
02/15/2019 04H,4854
02/15/2019 03H,4797
02/15/2019 02H,5374
02/15/2019 01H,5584
02/15/2019 00H,5215
02/14/2019 23H,4828
02/14/2019 22H,4620
02/14/2019 21H,4924
02/14/2019 20H,4963
02/14/2019 19H,5023
02/14/2019 18H,5210
02/14/2019 17H,5552
02/14/2019 16H,5485
02/14/2019 15H,4792
02/14/2019 14H,4590
02/14/2019 13H,4364
02/14/2019 12H,4072
02/14/2019 11H,4111
02/14/2019 10H,4022
02/14/2019 09H,4015
02/14/2019 08H,3899
02/14/2019 07H,3790
02/14/2019 06H,4175
02/14/2019 05H,4474
02/14/2019 04H,4580
02/14/2019 03H,4906
02/14/2019 02H,4906
02/14/2019 01H,4952
02/14/2019 00H,4426
02/13/2019 23H,4072
02/13/2019 22H,4191
02/13/2019 21H,4693
02/13/2019 20H,5100
02/13/2019 19H,4920
02/13/2019 18H,4931
02/13/2019 17H,5302
02/13/2019 16H,5443
02/13/2019 15H,5653
02/13/2019 14H,6200
02/13/2019 13H,6165
02/13/2019 12H,5709
02/13/2019 11H,5328
02/13/2019 10H,5236
02/13/2019 09H,5281
02/13/2019 08H,5421
02/13/2019 07H,5309
02/13/2019 06H,5345
02/13/2019 05H,5801
02/13/2019 04H,6065
02/13/2019 03H,6216
02/13/2019 02H,7250
02/13/2019 01H,8164
02/13/2019 00H,7471
02/12/2019 23H,6654
02/12/2019 22H,6249
02/12/2019 21H,6246
02/12/2019 20H,6527
02/12/2019 19H,6422
02/12/2019 18H,6609
02/12/2019 17H,7473
02/12/2019 16H,7849
02/12/2019 15H,7428
02/12/2019 14H,6899
02/12/2019 13H,6686
02/12/2019 12H,5258
02/12/2019 11H,4678
02/12/2019 10H,4569
02/12/2019 09H,4421
02/12/2019 08H,4238
02/12/2019 07H,4151
02/12/2019 06H,4223
02/12/2019 05H,4694
02/12/2019 04H,5069
02/12/2019 03H,5598
02/12/2019 02H,6257
02/12/2019 01H,6526
02/12/2019 00H,6879
02/11/2019 23H,7132
02/11/2019 22H,7161
02/11/2019 21H,7319
02/11/2019 20H,7250
02/11/2019 19H,6817
02/11/2019 18H,7039
02/11/2019 17H,6746
02/11/2019 16H,6910
02/11/2019 15H,7466
02/11/2019 14H,6985
02/11/2019 13H,6622
02/11/2019 12H,5702
02/11/2019 11H,5522
02/11/2019 10H,5091
02/11/2019 09H,5082
02/11/2019 08H,5310
02/11/2019 07H,5499
02/11/2019 06H,5880
02/11/2019 05H,6356
02/11/2019 04H,6675
02/11/2019 03H,7570
02/11/2019 02H,8341
02/11/2019 01H,8764
02/11/2019 00H,8220
02/10/2019 23H,7745
02/10/2019 22H,7790
02/10/2019 21H,7745
02/10/2019 20H,7575
02/10/2019 19H,7810
02/10/2019 18H,7967
02/10/2019 17H,7588
02/10/2019 16H,7735
02/10/2019 15H,6918
02/10/2019 14H,6074
02/10/2019 13H,5229
02/10/2019 12H,5241
02/10/2019 11H,5284
02/10/2019 10H,5116
02/10/2019 09H,5070
02/10/2019 08H,5124
02/10/2019 07H,5575
02/10/2019 06H,5699
02/10/2019 05H,5906
02/10/2019 04H,6169
02/10/2019 03H,6246
02/10/2019 02H,6433
02/10/2019 01H,6742
02/10/2019 00H,6096
02/9/2019 23H,5527
02/9/2019 22H,5410
02/9/2019 21H,5592
02/9/2019 20H,5772
02/9/2019 19H,6376
02/9/2019 18H,7229
02/9/2019 17H,7813
02/9/2019 16H,8132
02/9/2019 15H,8119
02/9/2019 14H,7790
02/9/2019 13H,7247
02/9/2019 12H,7282
02/9/2019 11H,7088
02/9/2019 10H,6910
02/9/2019 09H,6757
02/9/2019 08H,6716
02/9/2019 07H,7163
02/9/2019 06H,7652
02/9/2019 05H,8053
02/9/2019 04H,8401
02/9/2019 03H,8442
02/9/2019 02H,9064
02/9/2019 01H,9705
02/9/2019 00H,9131
02/8/2019 23H,8827
02/8/2019 22H,8985
02/8/2019 21H,10261
02/8/2019 20H,11662
02/8/2019 19H,12963
02/8/2019 18H,14224
02/8/2019 17H,14785
02/8/2019 16H,16245
02/8/2019 15H,16090
02/8/2019 14H,16356
02/8/2019 13H,15385
02/8/2019 12H,14172
02/8/2019 11H,13444
02/8/2019 10H,12408
02/8/2019 09H,11649
02/8/2019 08H,11417
02/8/2019 07H,11003
02/8/2019 06H,10879
02/8/2019 05H,11058
02/8/2019 04H,11488
02/8/2019 03H,12339
02/8/2019 02H,12335
02/8/2019 01H,12376
02/8/2019 00H,10399
02/7/2019 23H,9523
02/7/2019 22H,8988
02/7/2019 21H,8793
02/7/2019 20H,8612
02/7/2019 19H,8864
02/7/2019 18H,8962
02/7/2019 17H,9186
02/7/2019 16H,9224
02/7/2019 15H,9885
02/7/2019 14H,10360
02/7/2019 13H,9391
02/7/2019 12H,7885
02/7/2019 11H,7231
02/7/2019 10H,6565
02/7/2019 09H,6726
02/7/2019 08H,6661
02/7/2019 07H,7385
02/7/2019 06H,7334
02/7/2019 05H,8134
02/7/2019 04H,8967
02/7/2019 03H,9649
02/7/2019 02H,9968
02/7/2019 01H,10199
02/7/2019 00H,9713
02/6/2019 23H,9926
02/6/2019 22H,10229
02/6/2019 21H,10556
02/6/2019 20H,10991
02/6/2019 19H,11428
02/6/2019 18H,11770
02/6/2019 17H,12034
02/6/2019 16H,12116
02/6/2019 15H,12102
02/6/2019 14H,12296
02/6/2019 13H,11176
02/6/2019 12H,10395
02/6/2019 11H,9668
02/6/2019 10H,8865
02/6/2019 09H,9065
02/6/2019 08H,8629
02/6/2019 07H,9087
02/6/2019 06H,9045
02/6/2019 05H,10703
02/6/2019 04H,11086
02/6/2019 03H,10995
02/6/2019 02H,11213
02/6/2019 01H,11757
02/6/2019 00H,11312
02/5/2019 23H,11090
02/5/2019 22H,10929
02/5/2019 21H,10383
02/5/2019 20H,10227
02/5/2019 19H,10816
02/5/2019 18H,10469
02/5/2019 17H,10837
02/5/2019 16H,11073
02/5/2019 15H,10776
02/5/2019 14H,10910
02/5/2019 13H,9604
02/5/2019 12H,8888
02/5/2019 11H,7982
02/5/2019 10H,7580
02/5/2019 09H,7157
02/5/2019 08H,6790
02/5/2019 07H,6180
02/5/2019 06H,6578
02/5/2019 05H,6274
02/5/2019 04H,6289
02/5/2019 03H,6914
02/5/2019 02H,7619
02/5/2019 01H,8046
02/5/2019 00H,7525
02/4/2019 23H,6948
02/4/2019 22H,6786
02/4/2019 21H,6810
02/4/2019 20H,6750
02/4/2019 19H,6552
02/4/2019 18H,6355
02/4/2019 17H,6065
02/4/2019 16H,5750
02/4/2019 15H,5190
02/4/2019 14H,5044
02/4/2019 13H,4198
02/4/2019 12H,3374
02/4/2019 11H,3121
02/4/2019 10H,2918
02/4/2019 09H,2421
02/4/2019 08H,2689
02/4/2019 07H,2796
02/4/2019 06H,2562
02/4/2019 05H,2785
02/4/2019 04H,2871
02/4/2019 03H,2666
02/4/2019 02H,2735
02/4/2019 01H,2780
02/4/2019 00H,2657
02/3/2019 23H,2521
02/3/2019 22H,2182
02/3/2019 21H,2160
02/3/2019 20H,2127
02/3/2019 19H,2110
02/3/2019 18H,2272
02/3/2019 17H,2550
02/3/2019 16H,2932
02/3/2019 15H,3011
02/3/2019 14H,2807
02/3/2019 13H,2340
02/3/2019 12H,2338
02/3/2019 11H,2207
02/3/2019 10H,2152
02/3/2019 09H,2153
02/3/2019 08H,2370
02/3/2019 07H,2540
02/3/2019 06H,3115
02/3/2019 05H,3482
02/3/2019 04H,3532
02/3/2019 03H,3726
02/3/2019 02H,3732
02/3/2019 01H,3996
02/3/2019 00H,3463
02/2/2019 23H,3410
02/2/2019 22H,3397
02/2/2019 21H,3549
02/2/2019 20H,3535
02/2/2019 19H,3359
02/2/2019 18H,3787
02/2/2019 17H,3783
02/2/2019 16H,3933
02/2/2019 15H,3788
02/2/2019 14H,3638
02/2/2019 13H,3349
02/2/2019 12H,3129
02/2/2019 11H,3017
02/2/2019 10H,2955
02/2/2019 09H,3021
02/2/2019 08H,3114
02/2/2019 07H,3212
02/2/2019 06H,3253
02/2/2019 05H,3503
02/2/2019 04H,3528
02/2/2019 03H,3571
02/2/2019 02H,3929
02/2/2019 01H,4437
02/2/2019 00H,4559
02/1/2019 23H,4656
02/1/2019 22H,4774
02/1/2019 21H,4947
02/1/2019 20H,5471
02/1/2019 19H,6497
02/1/2019 18H,7185
02/1/2019 17H,8132
02/1/2019 16H,8222
02/1/2019 15H,8340
02/1/2019 14H,8552
02/1/2019 13H,8010
02/1/2019 12H,7186
02/1/2019 11H,6511
02/1/2019 10H,6327
02/1/2019 09H,6347
02/1/2019 08H,6390
02/1/2019 07H,6591
02/1/2019 06H,7133
02/1/2019 05H,7925
02/1/2019 04H,8753
02/1/2019 03H,9416
02/1/2019 02H,9540
02/1/2019 01H,10228
02/1/2019 00H,9614
01/31/2019 23H,8225
01/31/2019 22H,7918
01/31/2019 21H,7791
01/31/2019 20H,8130
01/31/2019 19H,8394
01/31/2019 18H,8652
01/31/2019 17H,9616
01/31/2019 16H,9395
01/31/2019 15H,8761
01/31/2019 14H,9302
01/31/2019 13H,8443
01/31/2019 12H,7615
01/31/2019 11H,6931
01/31/2019 10H,6343
01/31/2019 09H,6248
01/31/2019 08H,6097
01/31/2019 07H,5971
01/31/2019 06H,6024
01/31/2019 05H,6139
01/31/2019 04H,6662
01/31/2019 03H,7448
01/31/2019 02H,8242
01/31/2019 01H,9736
01/31/2019 00H,10238
01/30/2019 23H,9795
01/30/2019 22H,7417
01/30/2019 21H,9861
01/30/2019 20H,10531
01/30/2019 19H,11423
01/30/2019 18H,12396
01/30/2019 17H,13408
01/30/2019 16H,13423
01/30/2019 15H,13858
01/30/2019 14H,14074
01/30/2019 13H,12878
01/30/2019 12H,11280
01/30/2019 11H,10186
01/30/2019 10H,8575
01/30/2019 09H,8143
01/30/2019 08H,7324
01/30/2019 07H,7519
01/30/2019 06H,7094
01/30/2019 05H,7273
01/30/2019 04H,8033
01/30/2019 03H,8904
01/30/2019 02H,9536
01/30/2019 01H,9552
01/30/2019 00H,8572
01/29/2019 23H,7516
01/29/2019 22H,6914
01/29/2019 21H,6962
01/29/2019 20H,7209
01/29/2019 19H,7386
01/29/2019 18H,7657
01/29/2019 17H,8975
01/29/2019 16H,9781
01/29/2019 15H,10356
01/29/2019 14H,11136
01/29/2019 13H,10532
01/29/2019 12H,9313
01/29/2019 11H,8622
01/29/2019 10H,8022
01/29/2019 09H,7950
01/29/2019 08H,7847
01/29/2019 07H,8162
01/29/2019 06H,8224
01/29/2019 05H,8390
01/29/2019 04H,8699
01/29/2019 03H,8424
01/29/2019 02H,7782
01/29/2019 01H,7245
01/29/2019 00H,6012
01/28/2019 23H,5177
01/28/2019 22H,4496
01/28/2019 21H,4373
01/28/2019 20H,4539
01/28/2019 19H,4542
01/28/2019 18H,4630
01/28/2019 17H,4772
01/28/2019 16H,4860
01/28/2019 15H,4924
01/28/2019 14H,5205
01/28/2019 13H,4892
01/28/2019 12H,4225
01/28/2019 11H,3609
01/28/2019 10H,3417
01/28/2019 09H,3213
01/28/2019 08H,3167
01/28/2019 07H,3295
01/28/2019 06H,3096
01/28/2019 05H,3259
01/28/2019 04H,3207
01/28/2019 03H,3335
01/28/2019 02H,3289
01/28/2019 01H,3118
01/28/2019 00H,3043
01/27/2019 23H,2989
01/27/2019 22H,2918
01/27/2019 21H,2932
01/27/2019 20H,3017
01/27/2019 19H,3070
01/27/2019 18H,3557
01/27/2019 17H,4207
01/27/2019 16H,4534
01/27/2019 15H,4676
01/27/2019 14H,4512
01/27/2019 13H,4274
01/27/2019 12H,4120
01/27/2019 11H,4081
01/27/2019 10H,3898
01/27/2019 09H,3685
01/27/2019 08H,3689
01/27/2019 07H,3883
01/27/2019 06H,4330
01/27/2019 05H,4474
01/27/2019 04H,4935
01/27/2019 03H,5247
01/27/2019 02H,5289
01/27/2019 01H,5865
01/27/2019 00H,5372
01/26/2019 23H,4924
01/26/2019 22H,4721
01/26/2019 21H,4725
01/26/2019 20H,4820
01/26/2019 19H,5119
01/26/2019 18H,5612
01/26/2019 17H,6435
01/26/2019 16H,6275
01/26/2019 15H,5534
01/26/2019 14H,5597
01/26/2019 13H,5309
01/26/2019 12H,4923
01/26/2019 11H,4836
01/26/2019 10H,4854
01/26/2019 09H,5090
01/26/2019 08H,5804
01/26/2019 07H,6704
01/26/2019 06H,7396
01/26/2019 05H,8185
01/26/2019 04H,8538
01/26/2019 03H,8631
01/26/2019 02H,9185
01/26/2019 01H,10245
01/26/2019 00H,9160
01/25/2019 23H,7784
01/25/2019 22H,8076
01/25/2019 21H,7947
01/25/2019 20H,8318
01/25/2019 19H,8353
01/25/2019 18H,8867
01/25/2019 17H,9317
01/25/2019 16H,9603
01/25/2019 15H,10458
01/25/2019 14H,11261
01/25/2019 13H,10466
01/25/2019 12H,9290
01/25/2019 11H,8433
01/25/2019 10H,8074
01/25/2019 09H,8030
01/25/2019 08H,7935
01/25/2019 07H,8328
01/25/2019 06H,9994
01/25/2019 05H,10911
01/25/2019 04H,10559
01/25/2019 03H,10252
01/25/2019 02H,10482
01/25/2019 01H,10145
01/25/2019 00H,7889
01/24/2019 23H,6263
01/24/2019 22H,5844
01/24/2019 21H,5567
01/24/2019 20H,5593
01/24/2019 19H,5860
01/24/2019 18H,6027
01/24/2019 17H,6555
01/24/2019 16H,7183
01/24/2019 15H,8084
01/24/2019 14H,9090
01/24/2019 13H,8837
01/24/2019 12H,8156
01/24/2019 11H,7404
01/24/2019 10H,7220
01/24/2019 09H,7722
01/24/2019 08H,7648
01/24/2019 07H,8037
01/24/2019 06H,7976
01/24/2019 05H,8480
01/24/2019 04H,8592
01/24/2019 03H,9800
01/24/2019 02H,10847
01/24/2019 01H,11551
01/24/2019 00H,10877
01/23/2019 23H,9461
01/23/2019 22H,8450
01/23/2019 21H,8810
01/23/2019 20H,9666
01/23/2019 19H,9860
01/23/2019 18H,10739
01/23/2019 17H,10882
01/23/2019 16H,10121
01/23/2019 15H,10013
01/23/2019 14H,9465
01/23/2019 13H,8005
01/23/2019 12H,6507
01/23/2019 11H,5235
01/23/2019 10H,4662
01/23/2019 09H,4221
01/23/2019 08H,3996
01/23/2019 07H,3994
01/23/2019 06H,4044
01/23/2019 05H,4045
01/23/2019 04H,4146
01/23/2019 03H,4127
01/23/2019 02H,4043
01/23/2019 01H,4217
01/23/2019 00H,3964
01/22/2019 23H,3804
01/22/2019 22H,3677
01/22/2019 21H,3599
01/22/2019 20H,3646
01/22/2019 19H,3604
01/22/2019 18H,3463
01/22/2019 17H,3328
01/22/2019 16H,3437
01/22/2019 15H,3646
01/22/2019 14H,3946
01/22/2019 13H,3761
01/22/2019 12H,3545
01/22/2019 11H,3221
01/22/2019 10H,3195
01/22/2019 09H,3296
01/22/2019 08H,3370
01/22/2019 07H,3771
01/22/2019 06H,4126
01/22/2019 05H,4765
01/22/2019 04H,5027
01/22/2019 03H,5217
01/22/2019 02H,5337
01/22/2019 01H,5545
01/22/2019 00H,5226
01/21/2019 23H,4514
01/21/2019 22H,4517
01/21/2019 21H,4514
01/21/2019 20H,4553
01/21/2019 19H,4728
01/21/2019 18H,5155
01/21/2019 17H,5493
01/21/2019 16H,5623
01/21/2019 15H,5679
01/21/2019 14H,5590
01/21/2019 13H,5242
01/21/2019 12H,5078
01/21/2019 11H,4337
01/21/2019 10H,4346
01/21/2019 09H,4462
01/21/2019 08H,4416
01/21/2019 07H,4428
01/21/2019 06H,4483
01/21/2019 05H,4971
01/21/2019 04H,5118
01/21/2019 03H,4799
01/21/2019 02H,5144
01/21/2019 01H,5882
01/21/2019 00H,5972
01/20/2019 23H,5410
01/20/2019 22H,5112
01/20/2019 21H,5238
01/20/2019 20H,5392
01/20/2019 19H,6092
01/20/2019 18H,6681
01/20/2019 17H,7358
01/20/2019 16H,8042
01/20/2019 15H,7658
