Net generation from nuclear for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NUC.H
19:06:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NUC.H megawatthours
10/6/2021 20H,10421
10/6/2021 19H,10417
10/6/2021 18H,10417
10/6/2021 17H,10419
10/6/2021 16H,10427
10/6/2021 15H,10420
10/6/2021 14H,10423
10/6/2021 13H,10433
10/6/2021 12H,10434
10/6/2021 11H,10436
10/6/2021 10H,10441
10/6/2021 09H,10497
10/6/2021 08H,10533
10/6/2021 07H,10535
10/6/2021 06H,10529
10/6/2021 05H,10529
10/6/2021 04H,10532
10/6/2021 03H,10510
10/6/2021 02H,10504
10/6/2021 01H,10528
10/6/2021 00H,10523
10/5/2021 23H,10524
10/5/2021 22H,10524
10/5/2021 21H,10531
10/5/2021 20H,10522
10/5/2021 19H,10530
10/5/2021 18H,10528
10/5/2021 17H,10529
10/5/2021 16H,10542
10/5/2021 15H,10536
10/5/2021 14H,10546
10/5/2021 13H,10543
10/5/2021 12H,10544
10/5/2021 11H,10545
10/5/2021 10H,10546
10/5/2021 09H,10564
10/5/2021 08H,10574
10/5/2021 07H,10578
10/5/2021 06H,10576
10/5/2021 05H,10572
10/5/2021 04H,10566
10/5/2021 03H,10571
10/5/2021 02H,10570
10/5/2021 01H,10572
10/5/2021 00H,10573
10/4/2021 23H,10573
10/4/2021 22H,10564
10/4/2021 21H,10568
10/4/2021 20H,10568
10/4/2021 19H,10572
10/4/2021 18H,10579
10/4/2021 17H,10581
10/4/2021 16H,10592
10/4/2021 15H,10592
10/4/2021 14H,10594
10/4/2021 13H,10599
10/4/2021 12H,10598
10/4/2021 11H,10596
10/4/2021 10H,10600
10/4/2021 09H,10601
10/4/2021 08H,10604
10/4/2021 07H,10601
10/4/2021 06H,10593
10/4/2021 05H,10594
10/4/2021 04H,10594
10/4/2021 03H,10591
10/4/2021 02H,10593
10/4/2021 01H,10597
10/4/2021 00H,10591
10/3/2021 23H,10596
10/3/2021 22H,10596
10/3/2021 21H,10592
10/3/2021 20H,10596
10/3/2021 19H,10593
10/3/2021 18H,10596
10/3/2021 17H,10602
10/3/2021 16H,10609
10/3/2021 15H,10615
10/3/2021 14H,10623
10/3/2021 13H,10619
10/3/2021 12H,10625
10/3/2021 11H,10621
10/3/2021 10H,10628
10/3/2021 09H,10621
10/3/2021 08H,10618
10/3/2021 07H,10622
10/3/2021 06H,10619
10/3/2021 05H,10607
10/3/2021 04H,10600
10/3/2021 03H,10547
10/3/2021 02H,10508
10/3/2021 01H,10477
10/3/2021 00H,10436
10/2/2021 23H,10438
10/2/2021 22H,10441
10/2/2021 21H,10436
10/2/2021 20H,10439
10/2/2021 19H,10444
10/2/2021 18H,10447
10/2/2021 17H,10449
10/2/2021 16H,10450
10/2/2021 15H,10452
10/2/2021 14H,10467
10/2/2021 13H,10478
10/2/2021 12H,10656
10/2/2021 11H,10663
10/2/2021 10H,10653
10/2/2021 09H,10660
10/2/2021 08H,10661
10/2/2021 07H,10656
10/2/2021 06H,10657
10/2/2021 05H,10651
10/2/2021 04H,10648
10/2/2021 03H,10646
10/2/2021 02H,10644
10/2/2021 01H,10637
10/2/2021 00H,10646
10/1/2021 23H,10645
10/1/2021 22H,10641
10/1/2021 21H,10649
10/1/2021 20H,10654
10/1/2021 19H,10651
10/1/2021 18H,10651
10/1/2021 17H,10653
10/1/2021 16H,10661
10/1/2021 15H,10665
10/1/2021 14H,10668
10/1/2021 13H,10669
10/1/2021 12H,10673
10/1/2021 11H,10670
10/1/2021 10H,10676
10/1/2021 09H,10674
10/1/2021 08H,10676
10/1/2021 07H,10671
10/1/2021 06H,10669
10/1/2021 05H,10662
10/1/2021 04H,10657
10/1/2021 03H,10663
10/1/2021 02H,10657
10/1/2021 01H,10654
10/1/2021 00H,10652
09/30/2021 23H,10655
09/30/2021 22H,10658
09/30/2021 21H,10650
09/30/2021 20H,10658
09/30/2021 19H,10659
09/30/2021 18H,10668
09/30/2021 17H,10675
09/30/2021 16H,10673
09/30/2021 15H,10673
09/30/2021 14H,10698
09/30/2021 13H,10688
09/30/2021 12H,10685
09/30/2021 11H,10689
09/30/2021 10H,10689
09/30/2021 09H,10683
09/30/2021 08H,10684
09/30/2021 07H,10677
09/30/2021 06H,10671
09/30/2021 05H,10676
09/30/2021 04H,10667
09/30/2021 03H,10675
09/30/2021 02H,10667
09/30/2021 01H,10667
09/30/2021 00H,10661
09/29/2021 23H,10664
09/29/2021 22H,10651
09/29/2021 21H,10663
09/29/2021 20H,10661
09/29/2021 19H,10663
09/29/2021 18H,10669
09/29/2021 17H,10676
09/29/2021 16H,10679
09/29/2021 15H,10688
09/29/2021 14H,10693
09/29/2021 13H,10696
09/29/2021 12H,10702
09/29/2021 11H,10703
09/29/2021 10H,10702
09/29/2021 09H,10705
09/29/2021 08H,10704
09/29/2021 07H,10690
09/29/2021 06H,10691
09/29/2021 05H,10692
09/29/2021 04H,10676
09/29/2021 03H,10678
09/29/2021 02H,10677
09/29/2021 01H,10669
09/29/2021 00H,10673
09/28/2021 23H,10673
09/28/2021 22H,10674
09/28/2021 21H,10673
09/28/2021 20H,10685
09/28/2021 19H,10682
09/28/2021 18H,10686
09/28/2021 17H,10694
09/28/2021 16H,10708
09/28/2021 15H,10703
09/28/2021 14H,10711
09/28/2021 13H,10608
09/28/2021 12H,10719
09/28/2021 11H,10717
09/28/2021 10H,10715
09/28/2021 09H,10712
09/28/2021 08H,10715
09/28/2021 07H,10710
09/28/2021 06H,10715
09/28/2021 05H,10707
09/28/2021 04H,10705
09/28/2021 03H,10700
09/28/2021 02H,10702
09/28/2021 01H,10693
09/28/2021 00H,10697
09/27/2021 23H,10693
09/27/2021 22H,10695
09/27/2021 21H,10695
09/27/2021 20H,10700
09/27/2021 19H,10703
09/27/2021 18H,10700
09/27/2021 17H,10709
09/27/2021 16H,10708
09/27/2021 15H,10720
09/27/2021 14H,10730
09/27/2021 13H,10733
09/27/2021 12H,10736
09/27/2021 11H,10732
09/27/2021 10H,10738
09/27/2021 09H,10727
09/27/2021 08H,10737
09/27/2021 07H,10730
09/27/2021 06H,10727
09/27/2021 05H,10717
09/27/2021 04H,10722
09/27/2021 03H,10719
09/27/2021 02H,10709
09/27/2021 01H,10709
09/27/2021 00H,10713
09/26/2021 23H,10717
09/26/2021 22H,10712
09/26/2021 21H,10712
09/26/2021 20H,10716
09/26/2021 19H,10711
09/26/2021 18H,10724
09/26/2021 17H,10728
09/26/2021 16H,10724
09/26/2021 15H,10731
09/26/2021 14H,10720
09/26/2021 13H,10736
09/26/2021 12H,10731
09/26/2021 11H,10737
09/26/2021 10H,10732
09/26/2021 09H,10739
09/26/2021 08H,10736
09/26/2021 07H,10728
09/26/2021 06H,10731
09/26/2021 05H,10723
09/26/2021 04H,10722
09/26/2021 03H,10718
09/26/2021 02H,10706
09/26/2021 01H,10697
09/26/2021 00H,10699
09/25/2021 23H,10695
09/25/2021 22H,10697
09/25/2021 21H,10583
09/25/2021 20H,10475
09/25/2021 19H,10477
09/25/2021 18H,10476
09/25/2021 17H,10594
09/25/2021 16H,10712
09/25/2021 15H,10721
09/25/2021 14H,10740
09/25/2021 13H,10732
09/25/2021 12H,10743
09/25/2021 11H,10741
09/25/2021 10H,10731
09/25/2021 09H,10736
09/25/2021 08H,10735
09/25/2021 07H,10729
09/25/2021 06H,10726
09/25/2021 05H,10727
09/25/2021 04H,10722
09/25/2021 03H,10722
09/25/2021 02H,10717
09/25/2021 01H,10716
09/25/2021 00H,10709
09/24/2021 23H,10707
09/24/2021 22H,10694
09/24/2021 21H,10589
09/24/2021 20H,10593
09/24/2021 19H,10592
09/24/2021 18H,10590
09/24/2021 17H,10587
09/24/2021 16H,10577
09/24/2021 15H,10597
09/24/2021 14H,10665
09/24/2021 13H,10722
09/24/2021 12H,10723
09/24/2021 11H,10744
09/24/2021 10H,10726
09/24/2021 09H,10745
09/24/2021 08H,10712
09/24/2021 07H,10739
09/24/2021 06H,10714
09/24/2021 05H,10736
09/24/2021 04H,10710
09/24/2021 03H,10729
09/24/2021 02H,10704
09/24/2021 01H,10724
09/24/2021 00H,10725
09/23/2021 23H,10694
09/23/2021 22H,10712
09/23/2021 21H,10701
09/23/2021 20H,10720
09/23/2021 19H,10702
09/23/2021 18H,10704
09/23/2021 17H,10710
09/23/2021 16H,10709
09/23/2021 15H,10714
09/23/2021 14H,10720
09/23/2021 13H,10714
09/23/2021 12H,10724
09/23/2021 11H,10717
09/23/2021 10H,10717
09/23/2021 09H,10711
09/23/2021 08H,10711
09/23/2021 07H,10704
09/23/2021 06H,10712
09/23/2021 05H,10692
09/23/2021 04H,10688
09/23/2021 03H,10680
09/23/2021 02H,10669
09/23/2021 01H,10675
09/23/2021 00H,10657
09/22/2021 23H,10660
09/22/2021 22H,10636
09/22/2021 21H,10641
09/22/2021 20H,10644
09/22/2021 19H,10645
09/22/2021 18H,10650
09/22/2021 17H,10647
09/22/2021 16H,10644
09/22/2021 15H,10658
09/22/2021 14H,10658
09/22/2021 13H,10653
09/22/2021 12H,10658
09/22/2021 11H,10657
09/22/2021 10H,10662
09/22/2021 09H,10657
09/22/2021 08H,10647
09/22/2021 07H,10660
09/22/2021 06H,10658
09/22/2021 05H,10657
09/22/2021 04H,10658
09/22/2021 03H,10658
09/22/2021 02H,10657
09/22/2021 01H,10655
09/22/2021 00H,10656
09/21/2021 23H,10655
09/21/2021 22H,10655
09/21/2021 21H,10657
09/21/2021 20H,10651
09/21/2021 19H,10659
09/21/2021 18H,10616
09/21/2021 17H,10537
09/21/2021 16H,10544
09/21/2021 15H,10548
09/21/2021 14H,10557
09/21/2021 13H,10590
09/21/2021 12H,10668
09/21/2021 11H,10669
09/21/2021 10H,10663
09/21/2021 09H,10668
09/21/2021 08H,10662
09/21/2021 07H,10657
09/21/2021 06H,10660
09/21/2021 05H,10659
09/21/2021 04H,10654
09/21/2021 03H,10653
09/21/2021 02H,10654
09/21/2021 01H,10652
09/21/2021 00H,10653
09/20/2021 23H,10648
09/20/2021 22H,10649
09/20/2021 21H,10641
09/20/2021 20H,10642
09/20/2021 19H,10643
09/20/2021 18H,10642
09/20/2021 17H,10649
09/20/2021 16H,10647
09/20/2021 15H,10658
09/20/2021 14H,10652
09/20/2021 13H,10655
09/20/2021 12H,10656
09/20/2021 11H,10657
09/20/2021 10H,10661
09/20/2021 09H,10657
09/20/2021 08H,10655
09/20/2021 07H,10652
09/20/2021 06H,10652
09/20/2021 05H,10648
09/20/2021 04H,10648
09/20/2021 03H,10644
09/20/2021 02H,10641
09/20/2021 01H,10642
09/20/2021 00H,10639
09/19/2021 23H,10637
09/19/2021 22H,10639
09/19/2021 21H,10634
09/19/2021 20H,10630
09/19/2021 19H,10632
09/19/2021 18H,10639
09/19/2021 17H,10643
09/19/2021 16H,10645
09/19/2021 15H,10643
09/19/2021 14H,10653
09/19/2021 13H,10661
09/19/2021 12H,10658
09/19/2021 11H,10662
09/19/2021 10H,10651
09/19/2021 09H,10646
09/19/2021 08H,10656
09/19/2021 07H,10641
09/19/2021 06H,10646
09/19/2021 05H,10645
09/19/2021 04H,10643
09/19/2021 03H,10632
09/19/2021 02H,10637
09/19/2021 01H,10631
09/19/2021 00H,10633
09/18/2021 23H,10641
09/18/2021 22H,10633
09/18/2021 21H,10633
09/18/2021 20H,10641
09/18/2021 19H,10637
09/18/2021 18H,10638
09/18/2021 17H,10640
09/18/2021 16H,10649
09/18/2021 15H,10644
09/18/2021 14H,10651
09/18/2021 13H,10656
09/18/2021 12H,10663
09/18/2021 11H,10659
09/18/2021 10H,10661
09/18/2021 09H,10658
09/18/2021 08H,10652
09/18/2021 07H,10655
09/18/2021 06H,10648
09/18/2021 05H,10654
09/18/2021 04H,10646
09/18/2021 03H,10648
09/18/2021 02H,10644
09/18/2021 01H,10637
09/18/2021 00H,10639
09/17/2021 23H,10638
09/17/2021 22H,10640
09/17/2021 21H,10640
09/17/2021 20H,10640
09/17/2021 19H,10634
09/17/2021 18H,10642
09/17/2021 17H,10643
09/17/2021 16H,10649
09/17/2021 15H,10649
09/17/2021 14H,10653
09/17/2021 13H,10649
09/17/2021 12H,10650
09/17/2021 11H,10656
09/17/2021 10H,10650
09/17/2021 09H,10649
09/17/2021 08H,10651
09/17/2021 07H,10651
09/17/2021 06H,10646
09/17/2021 05H,10641
09/17/2021 04H,10642
09/17/2021 03H,10638
09/17/2021 02H,10636
09/17/2021 01H,10636
09/17/2021 00H,10641
09/16/2021 23H,10642
09/16/2021 22H,10637
09/16/2021 21H,10636
09/16/2021 20H,10639
09/16/2021 19H,10647
09/16/2021 18H,10637
09/16/2021 17H,10647
09/16/2021 16H,10652
09/16/2021 15H,10656
09/16/2021 14H,10698
09/16/2021 13H,10611
09/16/2021 12H,10657
09/16/2021 11H,10664
09/16/2021 10H,10659
09/16/2021 09H,10657
09/16/2021 08H,10657
09/16/2021 07H,10654
09/16/2021 06H,10648
09/16/2021 05H,10650
09/16/2021 04H,10649
09/16/2021 03H,10652
09/16/2021 02H,10633
09/16/2021 01H,10650
09/16/2021 00H,10642
09/15/2021 23H,10648
09/15/2021 22H,10643
09/15/2021 21H,10641
09/15/2021 20H,10635
09/15/2021 19H,10630
09/15/2021 18H,10642
09/15/2021 17H,10648
09/15/2021 16H,10650
09/15/2021 15H,10655
09/15/2021 14H,10651
09/15/2021 13H,10659
09/15/2021 12H,10663
09/15/2021 11H,10670
09/15/2021 10H,10666
09/15/2021 09H,10661
09/15/2021 08H,10655
09/15/2021 07H,10654
09/15/2021 06H,10652
09/15/2021 05H,10651
09/15/2021 04H,10647
09/15/2021 03H,10646
09/15/2021 02H,10639
09/15/2021 01H,10640
09/15/2021 00H,10638
09/14/2021 23H,10638
09/14/2021 22H,10628
09/14/2021 21H,10605
09/14/2021 20H,10610
09/14/2021 19H,10609
09/14/2021 18H,10605
09/14/2021 17H,10593
09/14/2021 16H,10608
09/14/2021 15H,10625
09/14/2021 14H,10612
09/14/2021 13H,10606
09/14/2021 12H,10590
09/14/2021 11H,10576
09/14/2021 10H,10565
09/14/2021 09H,10558
09/14/2021 08H,10538
09/14/2021 07H,10532
09/14/2021 06H,10508
09/14/2021 05H,10502
09/14/2021 04H,10491
09/14/2021 03H,10490
09/14/2021 02H,10614
09/14/2021 01H,10600
09/14/2021 00H,10613
09/13/2021 23H,10616
09/13/2021 22H,10619
09/13/2021 21H,10612
09/13/2021 20H,10614
09/13/2021 19H,10627
09/13/2021 18H,10628
09/13/2021 17H,10636
09/13/2021 16H,10642
09/13/2021 15H,10651
09/13/2021 14H,10664
09/13/2021 13H,10666
09/13/2021 12H,10673
09/13/2021 11H,10673
09/13/2021 10H,10668
09/13/2021 09H,10668
09/13/2021 08H,10665
09/13/2021 07H,10660
09/13/2021 06H,10664
09/13/2021 05H,10652
09/13/2021 04H,10650
09/13/2021 03H,10653
09/13/2021 02H,10641
09/13/2021 01H,10643
09/13/2021 00H,10647
09/12/2021 23H,10646
09/12/2021 22H,10638
09/12/2021 21H,10634
09/12/2021 20H,10628
09/12/2021 19H,10624
09/12/2021 18H,10616
09/12/2021 17H,10609
09/12/2021 16H,10611
09/12/2021 15H,10604
09/12/2021 14H,10585
09/12/2021 13H,10585
09/12/2021 12H,10578
09/12/2021 11H,10564
09/12/2021 10H,10558
09/12/2021 09H,10546
09/12/2021 08H,10530
09/12/2021 07H,10518
09/12/2021 06H,10508
09/12/2021 05H,10494
09/12/2021 04H,10478
09/12/2021 03H,10464
09/12/2021 02H,10457
09/12/2021 01H,10433
09/12/2021 00H,10433
09/11/2021 23H,10419
09/11/2021 22H,10411
09/11/2021 21H,10401
09/11/2021 20H,10371
09/11/2021 19H,10368
09/11/2021 18H,10374
09/11/2021 17H,10368
09/11/2021 16H,10378
09/11/2021 15H,10369
09/11/2021 14H,10182
09/11/2021 13H,10173
09/11/2021 12H,10382
09/11/2021 11H,10376
09/11/2021 10H,10363
09/11/2021 09H,10346
09/11/2021 08H,10393
09/11/2021 07H,10485
09/11/2021 06H,10584
09/11/2021 05H,10667
09/11/2021 04H,10737
09/11/2021 03H,10988
09/11/2021 02H,11343
09/11/2021 01H,11507
09/11/2021 00H,11702
09/10/2021 23H,11795
09/10/2021 22H,11798
09/10/2021 21H,11793
09/10/2021 20H,11805
09/10/2021 19H,11798
09/10/2021 18H,11805
09/10/2021 17H,11805
09/10/2021 16H,11811
09/10/2021 15H,11814
09/10/2021 14H,11814
09/10/2021 13H,11814
09/10/2021 12H,11814
09/10/2021 11H,11816
09/10/2021 10H,11807
09/10/2021 09H,11804
09/10/2021 08H,11804
09/10/2021 07H,11806
09/10/2021 06H,11795
09/10/2021 05H,11798
09/10/2021 04H,11790
09/10/2021 03H,11789
09/10/2021 02H,11782
09/10/2021 01H,11778
09/10/2021 00H,11783
09/9/2021 23H,11777
09/9/2021 22H,11778
09/9/2021 21H,11772
09/9/2021 20H,11774
09/9/2021 19H,11769
09/9/2021 18H,11771
09/9/2021 17H,11778
09/9/2021 16H,11771
09/9/2021 15H,11784
09/9/2021 14H,11770
09/9/2021 13H,11778
09/9/2021 12H,11785
09/9/2021 11H,11770
09/9/2021 10H,11773
09/9/2021 09H,11771
09/9/2021 08H,11770
09/9/2021 07H,11774
09/9/2021 06H,11777
09/9/2021 05H,11779
09/9/2021 04H,11799
09/9/2021 03H,11791
09/9/2021 02H,11789
09/9/2021 01H,11785
09/9/2021 00H,11756
09/8/2021 23H,11772
09/8/2021 22H,11766
09/8/2021 21H,11769
09/8/2021 20H,11769
09/8/2021 19H,11752
09/8/2021 18H,11774
09/8/2021 17H,11781
09/8/2021 16H,11796
09/8/2021 15H,11772
09/8/2021 14H,11803
09/8/2021 13H,11805
09/8/2021 12H,11793
09/8/2021 11H,11774
09/8/2021 10H,11792
09/8/2021 09H,11787
09/8/2021 08H,11765
09/8/2021 07H,11788
09/8/2021 06H,11791
09/8/2021 05H,11768
09/8/2021 04H,11770
09/8/2021 03H,11768
09/8/2021 02H,11777
09/8/2021 01H,11767
09/8/2021 00H,11766
09/7/2021 23H,11764
09/7/2021 22H,11765
09/7/2021 21H,11763
09/7/2021 20H,11763
09/7/2021 19H,11763
09/7/2021 18H,11776
09/7/2021 17H,11778
09/7/2021 16H,11778
09/7/2021 15H,11788
09/7/2021 14H,11792
09/7/2021 13H,11794
09/7/2021 12H,11807
09/7/2021 11H,11799
09/7/2021 10H,11797
09/7/2021 09H,11794
09/7/2021 08H,11790
09/7/2021 07H,11791
09/7/2021 06H,11792
09/7/2021 05H,11785
09/7/2021 04H,11790
09/7/2021 03H,11782
09/7/2021 02H,11775
09/7/2021 01H,11776
09/7/2021 00H,11775
09/6/2021 23H,11776
09/6/2021 22H,11773
09/6/2021 21H,11778
09/6/2021 20H,11782
09/6/2021 19H,11785
09/6/2021 18H,11795
09/6/2021 17H,11799
09/6/2021 16H,11809
09/6/2021 15H,11811
09/6/2021 14H,11817
09/6/2021 13H,11822
09/6/2021 12H,11825
09/6/2021 11H,11818
09/6/2021 10H,11818
09/6/2021 09H,11820
09/6/2021 08H,11820
09/6/2021 07H,11811
09/6/2021 06H,11808
09/6/2021 05H,11809
09/6/2021 04H,11803
09/6/2021 03H,11801
09/6/2021 02H,11806
09/6/2021 01H,11799
09/6/2021 00H,11798
09/5/2021 23H,11800
09/5/2021 22H,11795
09/5/2021 21H,11799
09/5/2021 20H,11798
09/5/2021 19H,11797
09/5/2021 18H,11804
09/5/2021 17H,11806
09/5/2021 16H,11816
09/5/2021 15H,11815
09/5/2021 14H,11825
09/5/2021 13H,11833
09/5/2021 12H,11832
09/5/2021 11H,11834
09/5/2021 10H,11825
09/5/2021 09H,11827
09/5/2021 08H,11828
09/5/2021 07H,11823
09/5/2021 06H,11816
09/5/2021 05H,11820
09/5/2021 04H,11821
09/5/2021 03H,11811
09/5/2021 02H,11814
09/5/2021 01H,11812
09/5/2021 00H,11814
09/4/2021 23H,11809
09/4/2021 22H,11807
09/4/2021 21H,11812
09/4/2021 20H,11814
09/4/2021 19H,11817
09/4/2021 18H,11822
09/4/2021 17H,11830
09/4/2021 16H,11821
09/4/2021 15H,11829
09/4/2021 14H,11839
09/4/2021 13H,11841
09/4/2021 12H,11844
09/4/2021 11H,11837
09/4/2021 10H,11844
09/4/2021 09H,11838
09/4/2021 08H,11833
09/4/2021 07H,11831
09/4/2021 06H,11828
09/4/2021 05H,11832
09/4/2021 04H,11825
09/4/2021 03H,11822
09/4/2021 02H,11809
09/4/2021 01H,11815
09/4/2021 00H,11806
09/3/2021 23H,11808
09/3/2021 22H,11805
09/3/2021 21H,11815
09/3/2021 20H,11807
09/3/2021 19H,11815
09/3/2021 18H,11819
09/3/2021 17H,11820
09/3/2021 16H,11820
09/3/2021 15H,11813
09/3/2021 14H,11831
09/3/2021 13H,11827
09/3/2021 12H,11841
09/3/2021 11H,11820
09/3/2021 10H,11837
09/3/2021 09H,11827
09/3/2021 08H,11822
09/3/2021 07H,11816
09/3/2021 06H,11812
09/3/2021 05H,11809
09/3/2021 04H,11813
09/3/2021 03H,11803
09/3/2021 02H,11800
09/3/2021 01H,11798
09/3/2021 00H,11800
09/2/2021 23H,11786
09/2/2021 22H,11785
09/2/2021 21H,11797
09/2/2021 20H,11793
09/2/2021 19H,11788
09/2/2021 18H,11792
09/2/2021 17H,11788
09/2/2021 16H,11794
09/2/2021 15H,11791
09/2/2021 14H,11823
09/2/2021 13H,11812
09/2/2021 12H,11797
09/2/2021 11H,11795
09/2/2021 10H,11790
09/2/2021 09H,11788
09/2/2021 08H,11788
09/2/2021 07H,11784
09/2/2021 06H,11787
09/2/2021 05H,11781
09/2/2021 04H,11780
09/2/2021 03H,11763
09/2/2021 02H,11773
09/2/2021 01H,11756
09/2/2021 00H,11762
09/1/2021 23H,11758
09/1/2021 22H,11754
09/1/2021 21H,11757
09/1/2021 20H,11760
09/1/2021 19H,11767
09/1/2021 18H,11766
09/1/2021 17H,11769
09/1/2021 16H,11776
09/1/2021 15H,11764
09/1/2021 14H,11765
09/1/2021 13H,11762
09/1/2021 12H,11767
09/1/2021 11H,11764
09/1/2021 10H,11763
09/1/2021 09H,11765
09/1/2021 08H,11764
09/1/2021 07H,11771
09/1/2021 06H,11767
09/1/2021 05H,11770
09/1/2021 04H,11775
09/1/2021 03H,11768
09/1/2021 02H,11774
09/1/2021 01H,11765
09/1/2021 00H,11771
08/31/2021 23H,11765
08/31/2021 22H,11767
08/31/2021 21H,11752
08/31/2021 20H,11754
08/31/2021 19H,11753
08/31/2021 18H,11759
08/31/2021 17H,11751
08/31/2021 16H,11763
08/31/2021 15H,11760
08/31/2021 14H,11779
08/31/2021 13H,11774
08/31/2021 12H,11780
08/31/2021 11H,11773
08/31/2021 10H,11768
08/31/2021 09H,11749
08/31/2021 08H,11727
08/31/2021 07H,11705
08/31/2021 06H,11696
08/31/2021 05H,11676
08/31/2021 04H,11652
08/31/2021 03H,11618
08/31/2021 02H,11723
08/31/2021 01H,11713
08/31/2021 00H,11693
08/30/2021 23H,11683
08/30/2021 22H,11652
08/30/2021 21H,11615
08/30/2021 20H,11575
08/30/2021 19H,11484
08/30/2021 18H,11404
08/30/2021 17H,11349
08/30/2021 16H,11299
08/30/2021 15H,11274
08/30/2021 14H,11284
08/30/2021 13H,11288
08/30/2021 12H,11285
08/30/2021 11H,11246
08/30/2021 10H,11125
08/30/2021 09H,11009
08/30/2021 08H,10886
08/30/2021 07H,10769
08/30/2021 06H,10696
08/30/2021 05H,10673
08/30/2021 04H,10565
08/30/2021 03H,10538
08/30/2021 02H,10531
08/30/2021 01H,10528
08/30/2021 00H,10537
08/29/2021 23H,10535
08/29/2021 22H,10537
08/29/2021 21H,10537
08/29/2021 20H,10539
08/29/2021 19H,10536
08/29/2021 18H,10544
08/29/2021 17H,10531
08/29/2021 16H,10529
08/29/2021 15H,10525
08/29/2021 14H,10522
08/29/2021 13H,10512
08/29/2021 12H,10512
08/29/2021 11H,10513
08/29/2021 10H,10513
08/29/2021 09H,10520
08/29/2021 08H,10507
08/29/2021 07H,10505
08/29/2021 06H,10505
08/29/2021 05H,10494
08/29/2021 04H,10468
08/29/2021 03H,10449
08/29/2021 02H,10434
08/29/2021 01H,10411
08/29/2021 00H,10396
08/28/2021 23H,10397
08/28/2021 22H,10382
08/28/2021 21H,10364
08/28/2021 20H,10363
08/28/2021 19H,10351
08/28/2021 18H,10345
08/28/2021 17H,10266
08/28/2021 16H,10188
08/28/2021 15H,10145
08/28/2021 14H,10134
08/28/2021 13H,10145
08/28/2021 12H,10138
08/28/2021 11H,10134
08/28/2021 10H,10166
08/28/2021 09H,10222
08/28/2021 08H,10222
08/28/2021 07H,10223
08/28/2021 06H,10224
08/28/2021 05H,10225
08/28/2021 04H,10215
08/28/2021 03H,10352
08/28/2021 02H,10543
08/28/2021 01H,10541
08/28/2021 00H,10533
08/27/2021 23H,10540
08/27/2021 22H,10548
08/27/2021 21H,10551
08/27/2021 20H,10549
08/27/2021 19H,10555
08/27/2021 18H,10555
08/27/2021 17H,10562
08/27/2021 16H,10562
08/27/2021 15H,10564
08/27/2021 14H,10568
08/27/2021 13H,10573
08/27/2021 12H,10567
08/27/2021 11H,10573
08/27/2021 10H,10565
08/27/2021 09H,10571
08/27/2021 08H,10658
08/27/2021 07H,10733
08/27/2021 06H,10876
08/27/2021 05H,11013
08/27/2021 04H,11080
08/27/2021 03H,11170
08/27/2021 02H,11252
08/27/2021 01H,11257
08/27/2021 00H,11251
08/26/2021 23H,11255
08/26/2021 22H,11249
08/26/2021 21H,11256
08/26/2021 20H,11256
08/26/2021 19H,11257
08/26/2021 18H,11264
08/26/2021 17H,11264
08/26/2021 16H,11265
08/26/2021 15H,11273
08/26/2021 14H,11274
08/26/2021 13H,11277
08/26/2021 12H,11280
08/26/2021 11H,11284
08/26/2021 10H,11275
08/26/2021 09H,11282
08/26/2021 08H,11274
08/26/2021 07H,11274
08/26/2021 06H,11277
08/26/2021 05H,11272
08/26/2021 04H,11274
08/26/2021 03H,11272
08/26/2021 02H,11268
08/26/2021 01H,11261
08/26/2021 00H,11269
08/25/2021 23H,11253
08/25/2021 22H,11247
08/25/2021 21H,11244
08/25/2021 20H,11251
08/25/2021 19H,11249
08/25/2021 18H,11261
08/25/2021 17H,11254
08/25/2021 16H,11252
08/25/2021 15H,11260
08/25/2021 14H,11268
08/25/2021 13H,11268
08/25/2021 12H,11280
08/25/2021 11H,11276
08/25/2021 10H,11275
08/25/2021 09H,11276
08/25/2021 08H,11264
08/25/2021 07H,11269
08/25/2021 06H,11269
08/25/2021 05H,11331
08/25/2021 04H,11380
08/25/2021 03H,11324
08/25/2021 02H,11284
08/25/2021 01H,11189
08/25/2021 00H,11071
08/24/2021 23H,10964
08/24/2021 22H,10952
08/24/2021 21H,10951
08/24/2021 20H,10875
08/24/2021 19H,10766
08/24/2021 18H,10740
08/24/2021 17H,10740
08/24/2021 16H,10749
08/24/2021 15H,10749
08/24/2021 14H,10750
08/24/2021 13H,10761
08/24/2021 12H,10769
08/24/2021 11H,10755
08/24/2021 10H,10857
08/24/2021 09H,11060
08/24/2021 08H,11214
08/24/2021 07H,11302
08/24/2021 06H,11409
08/24/2021 05H,11457
08/24/2021 04H,11452
08/24/2021 03H,11454
08/24/2021 02H,11466
08/24/2021 01H,11651
08/24/2021 00H,11762
08/23/2021 23H,11761
08/23/2021 22H,11766
08/23/2021 21H,11766
