Net generation from natural gas for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NG.H
19:06:34 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NG.H megawatthours
02/25/2019 00H,5828
02/24/2019 23H,5477
02/24/2019 22H,5184
02/24/2019 21H,4637
02/24/2019 20H,4333
02/24/2019 19H,4816
02/24/2019 18H,5301
02/24/2019 17H,5667
02/24/2019 16H,5953
02/24/2019 15H,6065
02/24/2019 14H,6041
02/24/2019 13H,5932
02/24/2019 12H,5866
02/24/2019 11H,5870
02/24/2019 10H,5701
02/24/2019 09H,5684
02/24/2019 08H,5832
02/24/2019 07H,5945
02/24/2019 06H,6045
02/24/2019 05H,6163
02/24/2019 04H,6357
02/24/2019 03H,6927
02/24/2019 02H,7107
02/24/2019 01H,7380
02/24/2019 00H,7525
02/23/2019 23H,7400
02/23/2019 22H,7268
02/23/2019 21H,7221
02/23/2019 20H,7070
02/23/2019 19H,7067
02/23/2019 18H,7118
02/23/2019 17H,7179
02/23/2019 16H,7197
02/23/2019 15H,7218
02/23/2019 14H,6960
02/23/2019 13H,6720
02/23/2019 12H,6398
02/23/2019 11H,5936
02/23/2019 10H,5759
02/23/2019 09H,5896
02/23/2019 08H,5932
02/23/2019 07H,5886
02/23/2019 06H,6067
02/23/2019 05H,6313
02/23/2019 04H,6769
02/23/2019 03H,7247
02/23/2019 02H,7280
02/23/2019 01H,7264
02/23/2019 00H,7241
02/22/2019 23H,6975
02/22/2019 22H,6889
02/22/2019 21H,6859
02/22/2019 20H,6855
02/22/2019 19H,6858
02/22/2019 18H,6741
02/22/2019 17H,6734
02/22/2019 16H,6672
02/22/2019 15H,6575
02/22/2019 14H,6517
02/22/2019 13H,6499
02/22/2019 12H,6376
02/22/2019 11H,6173
02/22/2019 10H,5916
02/22/2019 09H,5708
02/22/2019 08H,5662
02/22/2019 07H,5721
02/22/2019 06H,5744
02/22/2019 05H,5880
02/22/2019 04H,6070
02/22/2019 03H,6446
02/22/2019 02H,6668
02/22/2019 01H,6865
02/22/2019 00H,6825
02/21/2019 23H,6632
02/21/2019 22H,6424
02/21/2019 21H,6357
02/21/2019 20H,6554
02/21/2019 19H,6958
02/21/2019 18H,7191
02/21/2019 17H,7411
02/21/2019 16H,7707
02/21/2019 15H,7724
02/21/2019 14H,7860
02/21/2019 13H,7902
02/21/2019 12H,7905
02/21/2019 11H,7842
02/21/2019 10H,7828
02/21/2019 09H,7930
02/21/2019 08H,7864
02/21/2019 07H,7853
02/21/2019 06H,7734
02/21/2019 05H,7781
02/21/2019 04H,8024
02/21/2019 03H,8562
02/21/2019 02H,8861
02/21/2019 01H,8845
02/21/2019 00H,8822
02/20/2019 23H,8711
02/20/2019 22H,8734
02/20/2019 21H,8685
02/20/2019 20H,8508
02/20/2019 19H,8541
02/20/2019 18H,8658
02/20/2019 17H,8538
02/20/2019 16H,8378
02/20/2019 15H,8394
02/20/2019 14H,8369
02/20/2019 13H,8561
02/20/2019 12H,8143
02/20/2019 11H,7946
02/20/2019 10H,7902
02/20/2019 09H,7966
02/20/2019 08H,7970
02/20/2019 07H,7957
02/20/2019 06H,7961
02/20/2019 05H,8072
02/20/2019 04H,8502
02/20/2019 03H,9253
02/20/2019 02H,9661
02/20/2019 01H,9885
02/20/2019 00H,9942
02/19/2019 23H,9911
02/19/2019 22H,9991
02/19/2019 21H,9988
02/19/2019 20H,9777
02/19/2019 19H,9482
02/19/2019 18H,8867
02/19/2019 17H,8822
02/19/2019 16H,8609
02/19/2019 15H,8610
02/19/2019 14H,8580
02/19/2019 13H,8510
02/19/2019 12H,8308
02/19/2019 11H,7415
02/19/2019 10H,7054
02/19/2019 09H,7020
02/19/2019 08H,6959
02/19/2019 07H,6748
02/19/2019 06H,6365
02/19/2019 05H,6348
02/19/2019 04H,6751
02/19/2019 03H,7291
02/19/2019 02H,7496
02/19/2019 01H,7535
02/19/2019 00H,7317
02/18/2019 23H,6882
02/18/2019 22H,6932
02/18/2019 21H,6609
02/18/2019 20H,6347
02/18/2019 19H,6366
02/18/2019 18H,6550
02/18/2019 17H,6596
02/18/2019 16H,6928
02/18/2019 15H,7172
02/18/2019 14H,7244
02/18/2019 13H,6965
02/18/2019 12H,6486
02/18/2019 11H,6353
02/18/2019 10H,6313
02/18/2019 09H,6243
02/18/2019 08H,6163
02/18/2019 07H,6377
02/18/2019 06H,6299
02/18/2019 05H,6511
02/18/2019 04H,7860
02/18/2019 03H,8195
02/18/2019 02H,8264
02/18/2019 01H,8168
02/18/2019 00H,8052
02/17/2019 23H,7556
02/17/2019 22H,7287
02/17/2019 21H,7129
02/17/2019 20H,7118
02/17/2019 19H,7131
02/17/2019 18H,7136
02/17/2019 17H,7125
02/17/2019 16H,7127
02/17/2019 15H,7122
02/17/2019 14H,7116
02/17/2019 13H,7170
02/17/2019 12H,6918
02/17/2019 11H,6922
02/17/2019 10H,6882
02/17/2019 09H,6817
02/17/2019 08H,6747
02/17/2019 07H,6790
02/17/2019 06H,6822
02/17/2019 05H,6898
02/17/2019 04H,6990
02/17/2019 03H,7322
02/17/2019 02H,7360
02/17/2019 01H,7371
02/17/2019 00H,7340
02/16/2019 23H,6566
02/16/2019 22H,6093
02/16/2019 21H,5939
02/16/2019 20H,5827
02/16/2019 19H,5855
02/16/2019 18H,6000
02/16/2019 17H,6089
02/16/2019 16H,5999
02/16/2019 15H,5871
02/16/2019 14H,5700
02/16/2019 13H,5625
02/16/2019 12H,5475
02/16/2019 11H,5357
02/16/2019 10H,5248
02/16/2019 09H,5218
02/16/2019 08H,5301
02/16/2019 07H,5394
02/16/2019 06H,5555
02/16/2019 05H,5668
02/16/2019 04H,5791
02/16/2019 03H,6040
02/16/2019 02H,6217
02/16/2019 01H,6280
02/16/2019 00H,6357
02/15/2019 23H,6083
02/15/2019 22H,5906
02/15/2019 21H,5876
02/15/2019 20H,5720
02/15/2019 19H,5442
02/15/2019 18H,5451
02/15/2019 17H,5561
02/15/2019 16H,5750
02/15/2019 15H,6194
02/15/2019 14H,6429
02/15/2019 13H,6578
02/15/2019 12H,6463
02/15/2019 11H,6005
02/15/2019 10H,5843
02/15/2019 09H,5758
02/15/2019 08H,5707
02/15/2019 07H,5816
02/15/2019 06H,5806
02/15/2019 05H,5787
02/15/2019 04H,6134
02/15/2019 03H,6519
02/15/2019 02H,6490
02/15/2019 01H,6535
02/15/2019 00H,6479
02/14/2019 23H,5974
02/14/2019 22H,5761
02/14/2019 21H,5814
02/14/2019 20H,5555
02/14/2019 19H,5607
02/14/2019 18H,5586
02/14/2019 17H,5567
02/14/2019 16H,6485
02/14/2019 15H,8019
02/14/2019 14H,9674
02/14/2019 13H,11283
02/14/2019 12H,10946
02/14/2019 11H,10078
02/14/2019 10H,9449
02/14/2019 09H,8245
02/14/2019 08H,7820
02/14/2019 07H,7692
02/14/2019 06H,7629
02/14/2019 05H,7632
02/14/2019 04H,7753
02/14/2019 03H,7810
02/14/2019 02H,7796
02/14/2019 01H,7789
02/14/2019 00H,7702
02/13/2019 23H,7406
02/13/2019 22H,7011
02/13/2019 21H,6757
02/13/2019 20H,6461
02/13/2019 19H,6570
02/13/2019 18H,6739
02/13/2019 17H,7079
02/13/2019 16H,7348
02/13/2019 15H,7676
02/13/2019 14H,7671
02/13/2019 13H,7625
02/13/2019 12H,6938
02/13/2019 11H,6426
02/13/2019 10H,6302
02/13/2019 09H,6276
02/13/2019 08H,6317
02/13/2019 07H,6315
02/13/2019 06H,6346
02/13/2019 05H,6391
02/13/2019 04H,6415
02/13/2019 03H,6778
02/13/2019 02H,7232
02/13/2019 01H,7279
02/13/2019 00H,7250
02/12/2019 23H,7150
02/12/2019 22H,7011
02/12/2019 21H,6817
02/12/2019 20H,6582
02/12/2019 19H,6812
02/12/2019 18H,6812
02/12/2019 17H,6774
02/12/2019 16H,6855
02/12/2019 15H,6977
02/12/2019 14H,7003
02/12/2019 13H,7095
02/12/2019 12H,7068
02/12/2019 11H,6761
02/12/2019 10H,6725
02/12/2019 09H,6707
02/12/2019 08H,6633
02/12/2019 07H,6610
02/12/2019 06H,6445
02/12/2019 05H,6444
02/12/2019 04H,7084
02/12/2019 03H,7436
02/12/2019 02H,7597
02/12/2019 01H,7634
02/12/2019 00H,7792
02/11/2019 23H,7725
02/11/2019 22H,7590
02/11/2019 21H,7501
02/11/2019 20H,7563
02/11/2019 19H,7731
02/11/2019 18H,7762
02/11/2019 17H,7876
02/11/2019 16H,7966
02/11/2019 15H,8096
02/11/2019 14H,8086
02/11/2019 13H,7997
02/11/2019 12H,8047
02/11/2019 11H,7668
02/11/2019 10H,7373
02/11/2019 09H,7207
02/11/2019 08H,7110
02/11/2019 07H,7198
02/11/2019 06H,7409
02/11/2019 05H,7349
02/11/2019 04H,7525
02/11/2019 03H,7783
02/11/2019 02H,7914
02/11/2019 01H,7966
02/11/2019 00H,7952
02/10/2019 23H,7763
02/10/2019 22H,7629
02/10/2019 21H,7569
02/10/2019 20H,7565
02/10/2019 19H,7530
02/10/2019 18H,7589
02/10/2019 17H,7746
02/10/2019 16H,7957
02/10/2019 15H,8008
02/10/2019 14H,8016
02/10/2019 13H,7961
02/10/2019 12H,7923
02/10/2019 11H,7867
02/10/2019 10H,7605
02/10/2019 09H,7520
02/10/2019 08H,7463
02/10/2019 07H,7421
02/10/2019 06H,7398
02/10/2019 05H,7461
02/10/2019 04H,7741
02/10/2019 03H,7829
02/10/2019 02H,7887
02/10/2019 01H,7894
02/10/2019 00H,7671
02/9/2019 23H,6969
02/9/2019 22H,6359
02/9/2019 21H,6071
02/9/2019 20H,6132
02/9/2019 19H,6062
02/9/2019 18H,6063
02/9/2019 17H,6543
02/9/2019 16H,6673
02/9/2019 15H,6600
02/9/2019 14H,6381
02/9/2019 13H,6316
02/9/2019 12H,6106
02/9/2019 11H,6035
02/9/2019 10H,5976
02/9/2019 09H,6032
02/9/2019 08H,5997
02/9/2019 07H,5874
02/9/2019 06H,5727
02/9/2019 05H,5816
02/9/2019 04H,5989
02/9/2019 03H,6028
02/9/2019 02H,5836
02/9/2019 01H,5739
02/9/2019 00H,5694
02/8/2019 23H,5610
02/8/2019 22H,5553
02/8/2019 21H,5443
02/8/2019 20H,5319
02/8/2019 19H,5423
02/8/2019 18H,5447
02/8/2019 17H,5509
02/8/2019 16H,5515
02/8/2019 15H,5453
02/8/2019 14H,5375
02/8/2019 13H,5605
02/8/2019 12H,5348
02/8/2019 11H,4939
02/8/2019 10H,4761
02/8/2019 09H,4641
02/8/2019 08H,4712
02/8/2019 07H,4822
02/8/2019 06H,4904
02/8/2019 05H,4831
02/8/2019 04H,5158
02/8/2019 03H,5852
02/8/2019 02H,6116
02/8/2019 01H,6107
02/8/2019 00H,6050
02/7/2019 23H,5996
02/7/2019 22H,5679
02/7/2019 21H,5169
02/7/2019 20H,5217
02/7/2019 19H,5205
02/7/2019 18H,5025
02/7/2019 17H,5048
02/7/2019 16H,5270
02/7/2019 15H,5627
02/7/2019 14H,5562
02/7/2019 13H,5465
02/7/2019 12H,5282
02/7/2019 11H,4973
02/7/2019 10H,4890
02/7/2019 09H,4808
02/7/2019 08H,4801
02/7/2019 07H,4925
02/7/2019 06H,4827
02/7/2019 05H,5122
02/7/2019 04H,5610
02/7/2019 03H,5797
02/7/2019 02H,5801
02/7/2019 01H,5907
02/7/2019 00H,5933
02/6/2019 23H,5727
02/6/2019 22H,5543
02/6/2019 21H,5473
02/6/2019 20H,5498
02/6/2019 19H,5300
02/6/2019 18H,4928
02/6/2019 17H,4858
02/6/2019 16H,5008
02/6/2019 15H,5085
02/6/2019 14H,5547
02/6/2019 13H,5707
02/6/2019 12H,5501
02/6/2019 11H,5222
02/6/2019 10H,5319
02/6/2019 09H,5142
02/6/2019 08H,5049
02/6/2019 07H,4947
02/6/2019 06H,5029
02/6/2019 05H,5204
02/6/2019 04H,5486
02/6/2019 03H,5787
02/6/2019 02H,5924
02/6/2019 01H,5939
02/6/2019 00H,5868
02/5/2019 23H,5645
02/5/2019 22H,5444
02/5/2019 21H,5330
02/5/2019 20H,5214
02/5/2019 19H,5002
02/5/2019 18H,4749
02/5/2019 17H,5035
02/5/2019 16H,5444
02/5/2019 15H,5730
02/5/2019 14H,6219
02/5/2019 13H,6687
02/5/2019 12H,6387
02/5/2019 11H,5782
02/5/2019 10H,5658
02/5/2019 09H,5596
02/5/2019 08H,5570
02/5/2019 07H,5500
02/5/2019 06H,5416
02/5/2019 05H,5542
02/5/2019 04H,5884
02/5/2019 03H,6004
02/5/2019 02H,6014
02/5/2019 01H,5999
02/5/2019 00H,5932
02/4/2019 23H,5668
02/4/2019 22H,5266
02/4/2019 21H,4665
02/4/2019 20H,4505
02/4/2019 19H,4563
02/4/2019 18H,4752
02/4/2019 17H,4926
02/4/2019 16H,5541
02/4/2019 15H,6271
02/4/2019 14H,7316
02/4/2019 13H,8307
02/4/2019 12H,7708
02/4/2019 11H,6906
02/4/2019 10H,6229
02/4/2019 09H,6034
02/4/2019 08H,5862
02/4/2019 07H,5762
02/4/2019 06H,5786
02/4/2019 05H,5854
02/4/2019 04H,6153
02/4/2019 03H,6254
02/4/2019 02H,6329
02/4/2019 01H,6285
02/4/2019 00H,6304
02/3/2019 23H,6073
02/3/2019 22H,5718
02/3/2019 21H,5748
02/3/2019 20H,5732
02/3/2019 19H,5740
02/3/2019 18H,5875
02/3/2019 17H,5986
02/3/2019 16H,6329
02/3/2019 15H,6459
02/3/2019 14H,6402
02/3/2019 13H,6234
02/3/2019 12H,6097
02/3/2019 11H,5878
02/3/2019 10H,5783
02/3/2019 09H,5744
02/3/2019 08H,5775
02/3/2019 07H,5850
02/3/2019 06H,5648
02/3/2019 05H,5489
02/3/2019 04H,5638
02/3/2019 03H,5903
02/3/2019 02H,5941
02/3/2019 01H,5940
02/3/2019 00H,5885
02/2/2019 23H,5684
02/2/2019 22H,5438
02/2/2019 21H,4927
02/2/2019 20H,4615
02/2/2019 19H,4864
02/2/2019 18H,5128
02/2/2019 17H,5368
02/2/2019 16H,6076
02/2/2019 15H,6737
02/2/2019 14H,7263
02/2/2019 13H,7527
02/2/2019 12H,7235
02/2/2019 11H,6862
02/2/2019 10H,6614
02/2/2019 09H,6322
02/2/2019 08H,6297
02/2/2019 07H,6242
02/2/2019 06H,6230
02/2/2019 05H,6216
02/2/2019 04H,6291
02/2/2019 03H,6290
02/2/2019 02H,6343
02/2/2019 01H,6275
02/2/2019 00H,6300
02/1/2019 23H,6112
02/1/2019 22H,5982
02/1/2019 21H,5847
02/1/2019 20H,5815
02/1/2019 19H,5963
02/1/2019 18H,5989
02/1/2019 17H,6094
02/1/2019 16H,6180
02/1/2019 15H,6562
02/1/2019 14H,6911
02/1/2019 13H,7725
02/1/2019 12H,7411
02/1/2019 11H,6474
02/1/2019 10H,5936
02/1/2019 09H,5985
02/1/2019 08H,5897
02/1/2019 07H,5852
02/1/2019 06H,5735
02/1/2019 05H,5973
02/1/2019 04H,6034
02/1/2019 03H,6246
02/1/2019 02H,6336
02/1/2019 01H,6344
02/1/2019 00H,6321
01/31/2019 23H,5773
01/31/2019 22H,5474
01/31/2019 21H,5108
01/31/2019 20H,5015
01/31/2019 19H,5171
01/31/2019 18H,5663
01/31/2019 17H,5893
01/31/2019 16H,6224
01/31/2019 15H,6749
01/31/2019 14H,7968
01/31/2019 13H,9392
01/31/2019 12H,8473
01/31/2019 11H,6663
01/31/2019 10H,6001
01/31/2019 09H,5367
01/31/2019 08H,5100
01/31/2019 07H,4894
01/31/2019 06H,4869
01/31/2019 05H,4923
01/31/2019 04H,5343
01/31/2019 03H,5595
01/31/2019 02H,5799
01/31/2019 01H,5756
01/31/2019 00H,5705
01/30/2019 23H,5557
01/30/2019 22H,5188
01/30/2019 21H,4868
01/30/2019 20H,4912
01/30/2019 19H,5167
01/30/2019 18H,5377
01/30/2019 17H,5866
01/30/2019 16H,6067
01/30/2019 15H,6433
01/30/2019 14H,7158
01/30/2019 13H,8488
01/30/2019 12H,8089
01/30/2019 11H,6785
01/30/2019 10H,6047
01/30/2019 09H,6089
01/30/2019 08H,6054
01/30/2019 07H,5908
01/30/2019 06H,5752
01/30/2019 05H,5668
01/30/2019 04H,5571
01/30/2019 03H,5626
01/30/2019 02H,5712
01/30/2019 01H,5729
01/30/2019 00H,5696
01/29/2019 23H,5409
01/29/2019 22H,5451
01/29/2019 21H,5296
01/29/2019 20H,5242
01/29/2019 19H,5404
01/29/2019 18H,5204
01/29/2019 17H,5177
01/29/2019 16H,5342
01/29/2019 15H,5527
01/29/2019 14H,5897
01/29/2019 13H,6076
01/29/2019 12H,6058
01/29/2019 11H,5873
01/29/2019 10H,5626
01/29/2019 09H,5538
01/29/2019 08H,5436
01/29/2019 07H,5424
01/29/2019 06H,5543
01/29/2019 05H,5696
01/29/2019 04H,5761
01/29/2019 03H,5764
01/29/2019 02H,5970
01/29/2019 01H,6113
01/29/2019 00H,6140
01/28/2019 23H,5927
01/28/2019 22H,5835
01/28/2019 21H,5718
01/28/2019 20H,5542
01/28/2019 19H,5763
01/28/2019 18H,5810
01/28/2019 17H,5894
01/28/2019 16H,6161
01/28/2019 15H,6439
01/28/2019 14H,6808
01/28/2019 13H,6805
01/28/2019 12H,6759
01/28/2019 11H,6555
01/28/2019 10H,5714
01/28/2019 09H,5451
01/28/2019 08H,5466
01/28/2019 07H,5410
01/28/2019 06H,5302
01/28/2019 05H,5298
01/28/2019 04H,5444
01/28/2019 03H,5709
01/28/2019 02H,5965
01/28/2019 01H,5907
01/28/2019 00H,5984
01/27/2019 23H,5812
01/27/2019 22H,5681
01/27/2019 21H,5710
01/27/2019 20H,5684
01/27/2019 19H,5418
01/27/2019 18H,5361
01/27/2019 17H,5417
01/27/2019 16H,5833
01/27/2019 15H,6422
01/27/2019 14H,6834
01/27/2019 13H,7089
01/27/2019 12H,7106
01/27/2019 11H,6883
01/27/2019 10H,6387
01/27/2019 09H,6022
01/27/2019 08H,5973
01/27/2019 07H,5943
01/27/2019 06H,5943
01/27/2019 05H,6023
01/27/2019 04H,6066
01/27/2019 03H,5998
01/27/2019 02H,5972
01/27/2019 01H,6062
01/27/2019 00H,5961
01/26/2019 23H,5227
01/26/2019 22H,4772
01/26/2019 21H,4286
01/26/2019 20H,4255
01/26/2019 19H,4608
01/26/2019 18H,5218
01/26/2019 17H,5331
01/26/2019 16H,5606
01/26/2019 15H,6875
01/26/2019 14H,7970
01/26/2019 13H,8012
01/26/2019 12H,7450
01/26/2019 11H,6896
01/26/2019 10H,6419
01/26/2019 09H,6098
01/26/2019 08H,5889
01/26/2019 07H,5867
01/26/2019 06H,5879
01/26/2019 05H,5893
01/26/2019 04H,5920
01/26/2019 03H,5821
01/26/2019 02H,5590
01/26/2019 01H,5637
01/26/2019 00H,5564
01/25/2019 23H,5260
01/25/2019 22H,5010
01/25/2019 21H,5108
01/25/2019 20H,4996
01/25/2019 19H,5100
01/25/2019 18H,5301
01/25/2019 17H,5457
01/25/2019 16H,5880
01/25/2019 15H,7095
01/25/2019 14H,8529
01/25/2019 13H,9060
01/25/2019 12H,8671
01/25/2019 11H,8112
01/25/2019 10H,7108
01/25/2019 09H,6576
01/25/2019 08H,6251
01/25/2019 07H,5956
01/25/2019 06H,5346
01/25/2019 05H,5267
01/25/2019 04H,5202
01/25/2019 03H,5195
01/25/2019 02H,5203
01/25/2019 01H,5207
01/25/2019 00H,5065
01/24/2019 23H,4774
01/24/2019 22H,4256
01/24/2019 21H,3559
01/24/2019 20H,3416
01/24/2019 19H,3681
01/24/2019 18H,4118
01/24/2019 17H,4210
01/24/2019 16H,4511
01/24/2019 15H,4254
01/24/2019 14H,4242
01/24/2019 13H,4388
01/24/2019 12H,4096
01/24/2019 11H,3776
01/24/2019 10H,3604
01/24/2019 09H,3528
01/24/2019 08H,3500
01/24/2019 07H,3822
01/24/2019 06H,3813
01/24/2019 05H,3830
01/24/2019 04H,4055
01/24/2019 03H,4803
01/24/2019 02H,5164
01/24/2019 01H,5312
01/24/2019 00H,5375
01/23/2019 23H,5067
01/23/2019 22H,4788
01/23/2019 21H,4643
01/23/2019 20H,4424
01/23/2019 19H,4504
01/23/2019 18H,4846
01/23/2019 17H,5503
01/23/2019 16H,5753
01/23/2019 15H,6055
01/23/2019 14H,6041
01/23/2019 13H,6157
01/23/2019 12H,6089
01/23/2019 11H,5881
01/23/2019 10H,6015
01/23/2019 09H,5956
01/23/2019 08H,5940
01/23/2019 07H,6070
01/23/2019 06H,6156
01/23/2019 05H,6124
01/23/2019 04H,6004
01/23/2019 03H,6117
01/23/2019 02H,6334
01/23/2019 01H,6379
01/23/2019 00H,6204
01/22/2019 23H,5830
01/22/2019 22H,5368
01/22/2019 21H,5092
01/22/2019 20H,5255
01/22/2019 19H,5634
01/22/2019 18H,6115
01/22/2019 17H,6445
01/22/2019 16H,6733
01/22/2019 15H,7312
01/22/2019 14H,8600
01/22/2019 13H,10081
01/22/2019 12H,9740
01/22/2019 11H,7658
01/22/2019 10H,6759
01/22/2019 09H,6595
01/22/2019 08H,6579
01/22/2019 07H,6473
01/22/2019 06H,6486
01/22/2019 05H,6666
01/22/2019 04H,6652
01/22/2019 03H,6948
01/22/2019 02H,7392
01/22/2019 01H,7540
01/22/2019 00H,7282
01/21/2019 23H,6774
01/21/2019 22H,6239
01/21/2019 21H,5714
01/21/2019 20H,5740
01/21/2019 19H,6133
01/21/2019 18H,6208
01/21/2019 17H,6317
01/21/2019 16H,7120
01/21/2019 15H,7645
01/21/2019 14H,8859
01/21/2019 13H,10307
01/21/2019 12H,9746
01/21/2019 11H,8395
01/21/2019 10H,6763
01/21/2019 09H,6321
01/21/2019 08H,6273
01/21/2019 07H,6307
01/21/2019 06H,6219
01/21/2019 05H,5972
01/21/2019 04H,5944
01/21/2019 03H,6041
01/21/2019 02H,6075
01/21/2019 01H,5986
01/21/2019 00H,5923
01/20/2019 23H,5398
01/20/2019 22H,4288
01/20/2019 21H,3648
01/20/2019 20H,3634
01/20/2019 19H,3590
01/20/2019 18H,3920
01/20/2019 17H,4506
01/20/2019 16H,5113
01/20/2019 15H,5054
01/20/2019 14H,5207
01/20/2019 13H,5001
01/20/2019 12H,4672
01/20/2019 11H,4227
01/20/2019 10H,4006
01/20/2019 09H,3944
01/20/2019 08H,4126
01/20/2019 07H,4396
01/20/2019 06H,4873
01/20/2019 05H,4912
01/20/2019 04H,4873
01/20/2019 03H,5044
01/20/2019 02H,5263
01/20/2019 01H,5435
01/20/2019 00H,5544
01/19/2019 23H,5450
01/19/2019 22H,5425
01/19/2019 21H,5421
01/19/2019 20H,5401
01/19/2019 19H,5296
01/19/2019 18H,5478
01/19/2019 17H,5759
01/19/2019 16H,5950
01/19/2019 15H,6020
01/19/2019 14H,5880
01/19/2019 13H,5632
01/19/2019 12H,5514
01/19/2019 11H,5400
01/19/2019 10H,5284
01/19/2019 09H,5312
01/19/2019 08H,5359
01/19/2019 07H,5432
01/19/2019 06H,5449
01/19/2019 05H,5560
01/19/2019 04H,5754
01/19/2019 03H,5973
01/19/2019 02H,6089
01/19/2019 01H,6174
01/19/2019 00H,6182
01/18/2019 23H,5751
01/18/2019 22H,5565
01/18/2019 21H,5069
01/18/2019 20H,5046
01/18/2019 19H,5395
01/18/2019 18H,5728
01/18/2019 17H,6044
01/18/2019 16H,6398
01/18/2019 15H,6434
01/18/2019 14H,6436
01/18/2019 13H,6471
01/18/2019 12H,6578
01/18/2019 11H,6351
01/18/2019 10H,5908
01/18/2019 09H,5700
01/18/2019 08H,5600
01/18/2019 07H,5605
01/18/2019 06H,5528
01/18/2019 05H,5828
01/18/2019 04H,6144
01/18/2019 03H,6202
01/18/2019 02H,6331
01/18/2019 01H,6417
01/18/2019 00H,6503
01/17/2019 23H,6220
01/17/2019 22H,5968
01/17/2019 21H,5940
01/17/2019 20H,5942
01/17/2019 19H,6300
01/17/2019 18H,6615
01/17/2019 17H,7241
01/17/2019 16H,7806
01/17/2019 15H,7932
01/17/2019 14H,8269
01/17/2019 13H,8974
01/17/2019 12H,8257
01/17/2019 11H,6612
01/17/2019 10H,6511
01/17/2019 09H,6387
01/17/2019 08H,6473
01/17/2019 07H,6396
01/17/2019 06H,6380
01/17/2019 05H,6396
01/17/2019 04H,6321
01/17/2019 03H,6424
01/17/2019 02H,6427
01/17/2019 01H,6295
01/17/2019 00H,6302
01/16/2019 23H,6023
01/16/2019 22H,5687
01/16/2019 21H,5071
01/16/2019 20H,4790
01/16/2019 19H,4835
01/16/2019 18H,5074
01/16/2019 17H,5738
01/16/2019 16H,6416
01/16/2019 15H,7054
01/16/2019 14H,8671
01/16/2019 13H,9019
01/16/2019 12H,8137
01/16/2019 11H,7015
01/16/2019 10H,6499
01/16/2019 09H,6316
01/16/2019 08H,6197
01/16/2019 07H,6203
01/16/2019 06H,6259
01/16/2019 05H,6208
01/16/2019 04H,6297
01/16/2019 03H,6429
01/16/2019 02H,6473
01/16/2019 01H,6334
01/16/2019 00H,6483
01/15/2019 23H,6251
01/15/2019 22H,5971
01/15/2019 21H,5867
01/15/2019 20H,5778
01/15/2019 19H,6063
01/15/2019 18H,6209
01/15/2019 17H,6312
01/15/2019 16H,6951
01/15/2019 15H,7406
01/15/2019 14H,7662
01/15/2019 13H,8128
01/15/2019 12H,7975
01/15/2019 11H,7320
01/15/2019 10H,6610
01/15/2019 09H,6434
01/15/2019 08H,6373
01/15/2019 07H,6524
01/15/2019 06H,6455
01/15/2019 05H,6476
01/15/2019 04H,6629
01/15/2019 03H,6658
01/15/2019 02H,6760
01/15/2019 01H,6659
01/15/2019 00H,6736
01/14/2019 23H,6750
01/14/2019 22H,6714
01/14/2019 21H,6424
01/14/2019 20H,6161
01/14/2019 19H,6317
01/14/2019 18H,6558
01/14/2019 17H,7206
01/14/2019 16H,7568
01/14/2019 15H,7499
01/14/2019 14H,7355
01/14/2019 13H,7395
01/14/2019 12H,7345
01/14/2019 11H,6868
01/14/2019 10H,6244
01/14/2019 09H,6293
01/14/2019 08H,6194
01/14/2019 07H,6190
01/14/2019 06H,6203
01/14/2019 05H,6167
01/14/2019 04H,6095
01/14/2019 03H,6080
01/14/2019 02H,6255
01/14/2019 01H,6308
01/14/2019 00H,6379
01/13/2019 23H,6500
01/13/2019 22H,6365
01/13/2019 21H,6222
01/13/2019 20H,6238
01/13/2019 19H,6294
01/13/2019 18H,6270
01/13/2019 17H,6284
01/13/2019 16H,6369
01/13/2019 15H,6409
01/13/2019 14H,6269
01/13/2019 13H,6226
01/13/2019 12H,6142
01/13/2019 11H,6224
01/13/2019 10H,6208
01/13/2019 09H,6189
01/13/2019 08H,6207
01/13/2019 07H,6201
01/13/2019 06H,6045
01/13/2019 05H,5846
01/13/2019 04H,6028
01/13/2019 03H,6103
01/13/2019 02H,6201
01/13/2019 01H,6206
01/13/2019 00H,6412
01/12/2019 23H,6570
01/12/2019 22H,6517
01/12/2019 21H,6420
01/12/2019 20H,6233
01/12/2019 19H,6407
01/12/2019 18H,6528
01/12/2019 17H,6578
01/12/2019 16H,6685
01/12/2019 15H,6700
01/12/2019 14H,6717
01/12/2019 13H,6668
01/12/2019 12H,6333
01/12/2019 11H,6398
01/12/2019 10H,6364
01/12/2019 09H,6228
01/12/2019 08H,6251
01/12/2019 07H,6354
01/12/2019 06H,6308
01/12/2019 05H,6270
01/12/2019 04H,6403
01/12/2019 03H,6575
01/12/2019 02H,6629
01/12/2019 01H,6573
01/12/2019 00H,6530
01/11/2019 23H,6424
01/11/2019 22H,6279
01/11/2019 21H,6172
01/11/2019 20H,6349
01/11/2019 19H,6627
01/11/2019 18H,6528
01/11/2019 17H,6724
01/11/2019 16H,7294
