,BURDEN,,,,,
17397,0.004883721,,,,,
7592,0.004890282,,,,,
32662,0.004891304,,,,,
44330,0.004892086,,,,,
19068,0.004897959,,,,,
8171,0.004897959,,,,,
8866,0.004899209,,,,,
20806,0.004901961,,,,,
28749,0.004902668,,,,,
29084,0.004903846,,,,,
28444,0.004904632,,,,,
30815,0.004910486,,,,,
39626,0.004914676,,,,,
18277,0.004918033,,,,,
26272,0.004926686,,,,,
16809,0.004931507,,,,,
3632,0.004931507,,,,,
43109,0.004931507,,,,,
25737,0.004933921,,,,,
44601,0.004936709,,,,,
29798,0.004936709,,,,,
6284,0.004938272,,,,,
40133,0.004938272,,,,,
267,0.004939966,,,,,
36697,0.004941176,,,,,
21149,0.004941176,,,,,
38086,0.004941176,,,,,
15957,0.004945055,,,,,
44211,0.00494577,,,,,
17765,0.004947867,,,,,
31663,0.004948454,,,,,
41420,0.004948454,,,,,
19478,0.004954128,,,,,
36015,0.004954128,,,,,
38945,0.004962406,,,,,
9164,0.004964029,,,,,
36405,0.004965517,,,,,
19817,0.004965517,,,,,
7743,0.004972376,,,,,
44614,0.004976437,,,,,
10536,0.004981132,,,,,
37478,0.004985337,,,,,
19757,0.004987013,,,,,
17945,0.004989605,,,,,
2735,0.004995375,,,,,
44298,0.004997918,,,,,
30717,0.005,,,,,
26778,0.005,,,,,
18413,0.005,,,,,
36113,0.005,,,,,
40365,0.005,,,,,
21832,0.005,,,,,
38468,0.005,,,,,
36315,0.005002316,,,,,
8901,0.005005488,,,,,
40406,0.005009823,,,,,
29200,0.005010101,,,,,
38865,0.005014245,,,,,
14676,0.005016077,,,,,
16121,0.005016077,,,,,
29365,0.00501845,,,,,
33745,0.005019011,,,,,
44561,0.005019011,,,,,
42567,0.005020921,,,,,
40344,0.005022026,,,,,
44454,0.005026178,,,,,
31816,0.005026178,,,,,
38866,0.00502994,,,,,
43690,0.00502994,,,,,
1090,0.005032258,,,,,
14097,0.005033113,,,,,
7787,0.005034965,,,,,
10229,0.005036179,,,,,
691,0.005038168,,,,,
10801,0.005038168,,,,,
30424,0.005042017,,,,,
16288,0.005046729,,,,,
25938,0.005046729,,,,,
41603,0.005052632,,,,,
4784,0.005052632,,,,,
23585,0.005052632,,,,,
36992,0.005052632,,,,,
24230,0.005052632,,,,,
22733,0.005054602,,,,,
12625,0.005058366,,,,,
23314,0.005058366,,,,,
43216,0.005065666,,,,,
27277,0.005067568,,,,,
40431,0.005068383,,,,,
17989,0.005070423,,,,,
19323,0.005078597,,,,,
30486,0.005079365,,,,,
1043,0.005079365,,,,,
2587,0.005081433,,,,,
3779,0.005081433,,,,,
28840,0.005084746,,,,,
43781,0.005087282,,,,,
22098,0.005089286,,,,,
26230,0.00509434,,,,,
27426,0.005096525,,,,,
25039,0.005098039,,,,,
5534,0.00509915,,,,,
20150,0.005106296,,,,,
27224,0.005106383,,,,,
5939,0.005106383,,,,,
7470,0.005106383,,,,,
37972,0.005106383,,,,,
19686,0.005108055,,,,,
23775,0.005114754,,,,,
8715,0.005117271,,,,,
24254,0.005117845,,,,,
24821,0.00512,,,,,
23636,0.005120546,,,,,
42550,0.005130641,,,,,
27800,0.005135521,,,,,
9280,0.005136187,,,,,
10049,0.005136187,,,,,
33121,0.005142857,,,,,
33872,0.005142857,,,,,
34428,0.005142857,,,,,
4241,0.005142857,,,,,
3651,0.005142857,,,,,
25925,0.005142857,,,,,
1766,0.005142857,,,,,
27841,0.005142857,,,,,
24384,0.005146727,,,,,
18452,0.005150215,,,,,
34459,0.005150215,,,,,
42478,0.005150215,,,,,
16554,0.005151515,,,,,
29496,0.005152542,,,,,
16263,0.005153374,,,,,
20317,0.005154639,,,,,
38529,0.005155131,,,,,
39207,0.005155131,,,,,
12032,0.005157593,,,,,
20223,0.005158975,,,,,
37501,0.00516129,,,,,
2589,0.00516129,,,,,
32027,0.005164993,,,,,
24520,0.005169231,,,,,
3754,0.005169231,,,,,
21685,0.005170699,,,,,
2851,0.005172414,,,,,
40267,0.005172414,,,,,
39802,0.005179856,,,,,
9999,0.005179856,,,,,
36078,0.005179856,,,,,
24981,0.005179856,,,,,
22941,0.005183585,,,,,
19667,0.005184,,,,,
1742,0.005185185,,,,,
38169,0.005185185,,,,,
4803,0.005185185,,,,,
1474,0.005189189,,,,,
30500,0.005189189,,,,,
43036,0.00519685,,,,,
14137,0.005198556,,,,,
22131,0.005198556,,,,,
10643,0.0052,,,,,
26942,0.005200433,,,,,
18321,0.00520541,,,,,
21362,0.005211726,,,,,
17497,0.005213613,,,,,
44745,0.005217391,,,,,
20201,0.005217391,,,,,
19955,0.005217391,,,,,
20164,0.005237316,,,,,
39317,0.005241379,,,,,
44219,0.005244216,,,,,
40246,0.005245902,,,,,
13927,0.005245902,,,,,
3595,0.00525,,,,,
30586,0.00525,,,,,
29045,0.00525,,,,,
36927,0.00525,,,,,
43359,0.00525,,,,,
20474,0.00525,,,,,
35107,0.00525,,,,,
7767,0.00525,,,,,
40452,0.005252918,,,,,
41325,0.005255474,,,,,
2263,0.00525641,,,,,
38215,0.005260012,,,,,
36604,0.005260274,,,,,
10740,0.005263158,,,,,
4216,0.005263158,,,,,
36161,0.005263158,,,,,
33763,0.005263158,,,,,
2030,0.005266712,,,,,
28368,0.005268293,,,,,
3547,0.005270637,,,,,
5304,0.005272092,,,,,
20114,0.005274725,,,,,
2335,0.005274725,,,,,
25996,0.005275498,,,,,
44956,0.005277889,,,,,
26008,0.00528,,,,,
11347,0.00528,,,,,
44383,0.005281174,,,,,
39160,0.00528169,,,,,
21182,0.005281912,,,,,
36338,0.005283019,,,,,
24069,0.005284792,,,,,
19530,0.005291005,,,,,
16105,0.005294118,,,,,
5622,0.005298013,,,,,
26936,0.005302782,,,,,
23635,0.005303867,,,,,
44629,0.005306122,,,,,
27810,0.005309735,,,,,
26104,0.005314286,,,,,
21043,0.005316456,,,,,
23246,0.005316456,,,,,
40849,0.005320197,,,,,
19026,0.005321508,,,,,
12224,0.005333333,,,,,
3050,0.005333333,,,,,
21728,0.005333333,,,,,
36448,0.005333333,,,,,
709,0.005333333,,,,,
8653,0.005333333,,,,,
42542,0.005333333,,,,,
44959,0.005333333,,,,,
18641,0.005333333,,,,,
2742,0.005336123,,,,,
10864,0.005338078,,,,,
4527,0.005340314,,,,,
11208,0.005341246,,,,,
3071,0.005342466,,,,,
18392,0.005342466,,,,,
20496,0.005349183,,,,,
10714,0.005349794,,,,,
35462,0.005354155,,,,,
27318,0.005354331,,,,,
14096,0.00535497,,,,,
30768,0.005360825,,,,,
34465,0.005360825,,,,,
38560,0.005360825,,,,,
12716,0.005360825,,,,,
20988,0.005360825,,,,,
13609,0.005360825,,,,,
27806,0.005364706,,,,,
2014,0.005366276,,,,,
18974,0.005368036,,,,,
190,0.005368421,,,,,
18171,0.00536965,,,,,
19664,0.005370629,,,,,
18419,0.005378939,,,,,
21237,0.00537931,,,,,
22664,0.005381166,,,,,
8345,0.005381166,,,,,
38667,0.00538206,,,,,
12588,0.005382524,,,,,
23192,0.005384615,,,,,
3277,0.005384615,,,,,
37498,0.005386534,,,,,
19061,0.005387755,,,,,
37128,0.005390567,,,,,
22574,0.005393258,,,,,
21957,0.005396411,,,,,
24993,0.005399061,,,,,
21131,0.0054,,,,,
13193,0.0054,,,,,
35723,0.0054,,,,,
26434,0.00540054,,,,,
40602,0.005409836,,,,,
9436,0.005419355,,,,,
19135,0.005419355,,,,,
22662,0.005419355,,,,,
40084,0.005423729,,,,,
39815,0.005425532,,,,,
15031,0.005427136,,,,,
40807,0.005429864,,,,,
21487,0.005429864,,,,,
40639,0.005432099,,,,,
8926,0.005434335,,,,,
13328,0.005438424,,,,,
1839,0.005438979,,,,,
16940,0.005439093,,,,,
21787,0.00544,,,,,
42109,0.005441589,,,,,
29110,0.005442177,,,,,
9200,0.005448354,,,,,
5150,0.005452067,,,,,
1888,0.005452775,,,,,
36375,0.005454545,,,,,
17868,0.005454545,,,,,
43653,0.005454545,,,,,
16132,0.005454545,,,,,
44666,0.005454545,,,,,
39230,0.005454545,,,,,
22555,0.005454545,,,,,
17726,0.005454545,,,,,
16005,0.005454545,,,,,
7630,0.005454545,,,,,
44260,0.005466013,,,,,
24332,0.005470085,,,,,
29219,0.005471125,,,,,
5246,0.005471125,,,,,
3728,0.005472313,,,,,
20457,0.005479452,,,,,
20709,0.005482581,,,,,
42900,0.005483871,,,,,
5059,0.005484461,,,,,
41214,0.005485018,,,,,
10205,0.005485714,,,,,
4217,0.005485714,,,,,
29387,0.005486968,,,,,
5184,0.005487805,,,,,
25193,0.005493976,,,,,
28867,0.005496015,,,,,
18469,0.005498982,,,,,
9038,0.0055,,,,,
17699,0.0055,,,,,
11491,0.005500603,,,,,
4222,0.005501931,,,,,
29533,0.005504587,,,,,
4233,0.005504587,,,,,
23940,0.005514223,,,,,
1501,0.005521472,,,,,
26253,0.005523013,,,,,
39006,0.005526316,,,,,
42399,0.005529954,,,,,
1745,0.005536332,,,,,
23851,0.005538462,,,,,
21718,0.005538462,,,,,
35179,0.005538462,,,,,
43878,0.005538462,,,,,
20042,0.005538462,,,,,
27421,0.005538462,,,,,
19753,0.005538462,,,,,
39392,0.005538462,,,,,
1747,0.005538462,,,,,
20413,0.005538462,,,,,
12900,0.005542725,,,,,
3510,0.005547445,,,,,
15004,0.005550239,,,,,
13246,0.005551884,,,,,
11005,0.005552699,,,,,
43555,0.005554202,,,,,
2437,0.005555556,,,,,
13969,0.005555556,,,,,
23796,0.005562914,,,,,
42673,0.005568445,,,,,
4295,0.005571429,,,,,
31360,0.00557377,,,,,
23029,0.005575758,,,,,
40450,0.005581395,,,,,
43523,0.005581395,,,,,
41550,0.005581395,,,,,
20782,0.005581395,,,,,
24528,0.005587045,,,,,
24952,0.005589041,,,,,
28627,0.005589041,,,,,
39843,0.005590062,,,,,
35722,0.005592543,,,,,
15751,0.005592957,,,,,
14288,0.005597668,,,,,
14468,0.0056,,,,,
18154,0.0056,,,,,
12136,0.0056,,,,,
36925,0.0056,,,,,
37846,0.005604396,,,,,
33427,0.005607477,,,,,
26392,0.005613707,,,,,
25664,0.005614035,,,,,
40085,0.005614632,,,,,
37910,0.005616225,,,,,
4762,0.005619413,,,,,
24194,0.005619835,,,,,
726,0.005619982,,,,,
1915,0.005620609,,,,,
26863,0.005620609,,,,,
25787,0.005625,,,,,
42556,0.005625,,,,,
21768,0.005625,,,,,
29378,0.005629442,,,,,
31186,0.005630499,,,,,
28558,0.005630499,,,,,
38960,0.005631769,,,,,
7885,0.005632653,,,,,
29490,0.005636588,,,,,
29421,0.005637584,,,,,
17441,0.005641026,,,,,
29437,0.00564636,,,,,
22091,0.005647059,,,,,
21556,0.005647059,,,,,
13208,0.005647059,,,,,
16907,0.005647059,,,,,
11719,0.005647059,,,,,
22964,0.00565097,,,,,
29487,0.005655042,,,,,
31852,0.005655931,,,,,
3519,0.005657709,,,,,
30502,0.005658581,,,,,
20091,0.005660377,,,,,
36428,0.005663717,,,,,
33588,0.005665236,,,,,
34048,0.005665236,,,,,
33448,0.005666667,,,,,
11488,0.005671393,,,,,
27392,0.005680473,,,,,
33263,0.005680473,,,,,
15781,0.005683837,,,,,
27982,0.005684211,,,,,
26180,0.005684211,,,,,
25555,0.005685019,,,,,
23185,0.005687204,,,,,
42849,0.005688488,,,,,
1886,0.005688889,,,,,
29078,0.005691057,,,,,
29520,0.005691964,,,,,
18472,0.005696203,,,,,
19120,0.005713713,,,,,
30704,0.005714286,,,,,
30852,0.005714286,,,,,
44692,0.005714286,,,,,
18473,0.005714286,,,,,
16129,0.005714286,,,,,
44418,0.005714286,,,,,
38457,0.005714286,,,,,
45000,0.005714286,,,,,
21295,0.005714286,,,,,
43741,0.005715469,,,,,
12379,0.005723045,,,,,
6330,0.005725191,,,,,
9917,0.0057289,,,,,
23006,0.005729443,,,,,
36974,0.005731343,,,,,
27219,0.005732484,,,,,
26452,0.005732484,,,,,
4645,0.005733788,,,,,
7543,0.005735294,,,,,
39844,0.005737052,,,,,
42699,0.005738685,,,,,
22067,0.005751634,,,,,
23910,0.005751947,,,,,
34711,0.005754584,,,,,
29803,0.005755396,,,,,
98,0.005755396,,,,,
28740,0.005756458,,,,,
36043,0.005757052,,,,,
44139,0.00576,,,,,
23584,0.00576,,,,,
4777,0.00576,,,,,
19055,0.00576,,,,,
20398,0.00576,,,,,
22033,0.005769231,,,,,
39001,0.005772601,,,,,
38207,0.005773196,,,,,
44194,0.005773196,,,,,
15369,0.005775401,,,,,
5814,0.005776675,,,,,
17935,0.005777778,,,,,
17271,0.005783133,,,,,
1845,0.005783133,,,,,
38263,0.005786802,,,,,
36314,0.005793103,,,,,
15904,0.005794631,,,,,
26818,0.005795455,,,,,
19153,0.005804111,,,,,
19723,0.005804749,,,,,
33534,0.005806452,,,,,
41589,0.005811138,,,,,
25168,0.005811966,,,,,
28176,0.005814978,,,,,
39753,0.005818182,,,,,
2371,0.005818182,,,,,
27052,0.005821475,,,,,
25928,0.005821475,,,,,
13564,0.005822102,,,,,
42502,0.005825243,,,,,
40988,0.005825243,,,,,
21985,0.005825243,,,,,
23112,0.005833333,,,,,
20374,0.005834684,,,,,
24737,0.005840708,,,,,
26760,0.005846054,,,,,
4325,0.005849854,,,,,
15871,0.005853659,,,,,
11799,0.005853659,,,,,
19340,0.005853659,,,,,
11348,0.005853659,,,,,
19637,0.005853659,,,,,
2417,0.005853659,,,,,
27054,0.005856833,,,,,
18339,0.005860465,,,,,
42720,0.005861601,,,,,
17693,0.005863192,,,,,
34836,0.005866667,,,,,
14298,0.00587156,,,,,
6068,0.005878963,,,,,
5327,0.005879319,,,,,
43188,0.005882353,,,,,
26877,0.005884572,,,,,
40140,0.005886792,,,,,
17738,0.00588785,,,,,
41249,0.005889571,,,,,
34022,0.005889571,,,,,
30653,0.005890374,,,,,
4013,0.005891473,,,,,
44778,0.00589391,,,,,
18901,0.005899705,,,,,
22316,0.005901639,,,,,
44991,0.005903743,,,,,
27242,0.005907692,,,,,
900,0.005907692,,,,,
44049,0.005907906,,,,,
12954,0.005908319,,,,,
29497,0.00592,,,,,
30300,0.005922078,,,,,
15931,0.005922078,,,,,
32160,0.00592227,,,,,
783,0.005922551,,,,,
3049,0.005925926,,,,,
31038,0.005928237,,,,,
13027,0.005930807,,,,,
13261,0.005931918,,,,,
29382,0.005934066,,,,,
18683,0.005934066,,,,,
29849,0.005934066,,,,,
39178,0.005934066,,,,,
1844,0.005940594,,,,,
43528,0.005940594,,,,,
10742,0.005942433,,,,,
17936,0.005947522,,,,,
12490,0.005950413,,,,,
42155,0.005950413,,,,,
37453,0.005959368,,,,,
23681,0.005962733,,,,,
30051,0.005966851,,,,,
18354,0.005968586,,,,,
20791,0.00597786,,,,,
23703,0.005978648,,,,,
37450,0.005981308,,,,,
27474,0.005982405,,,,,
2985,0.005987526,,,,,
19798,0.005988024,,,,,
6567,0.005988771,,,,,
436,0.005990586,,,,,
28422,0.005991013,,,,,
10024,0.005993578,,,,,
21177,0.005997001,,,,,
22904,0.006,,,,,
33782,0.006,,,,,
20395,0.006,,,,,
10132,0.006,,,,,
33922,0.006,,,,,
17236,0.006,,,,,
23162,0.006,,,,,
19993,0.006,,,,,
39521,0.006,,,,,
34337,0.006,,,,,
39497,0.006,,,,,
10184,0.006,,,,,
9353,0.006,,,,,
39533,0.006,,,,,
17759,0.006,,,,,
18438,0.006,,,,,
43920,0.006,,,,,
22321,0.006,,,,,
44760,0.006,,,,,
18458,0.006,,,,,
29285,0.006,,,,,
13471,0.006,,,,,
36331,0.006,,,,,
44167,0.006,,,,,
23863,0.006,,,,,
21934,0.006,,,,,
4781,0.006,,,,,
15610,0.006,,,,,
35153,0.006,,,,,
19083,0.006,,,,,
10968,0.006,,,,,
332,0.006,,,,,
36994,0.006,,,,,
44627,0.006,,,,,
35663,0.006,,,,,
17992,0.006,,,,,
24577,0.006,,,,,
5312,0.006,,,,,
39211,0.006,,,,,
39167,0.006,,,,,
12670,0.006,,,,,
18736,0.006,,,,,
1208,0.006,,,,,
44555,0.006,,,,,
18665,0.006000333,,,,,
5081,0.006012024,,,,,
40347,0.006015038,,,,,
18650,0.006020067,,,,,
8751,0.006022305,,,,,
26189,0.006025105,,,,,
9008,0.006030151,,,,,
2365,0.00603352,,,,,
41103,0.006037736,,,,,
26801,0.006037736,,,,,
44431,0.006037736,,,,,
35367,0.006039076,,,,,
43881,0.006040268,,,,,
10719,0.006041717,,,,,
35067,0.006049149,,,,,
8621,0.00605042,,,,,
9349,0.006051437,,,,,
14015,0.006055046,,,,,
13408,0.006055777,,,,,
17806,0.006056075,,,,,
12975,0.006060606,,,,,
12135,0.006070039,,,,,
31839,0.006070187,,,,,
16529,0.006071429,,,,,
4294,0.006071558,,,,,
36470,0.006075949,,,,,
14071,0.006075949,,,,,
30414,0.006079514,,,,,
19832,0.00608,,,,,
21174,0.00608,,,,,
37282,0.006081081,,,,,
13536,0.006086957,,,,,
5378,0.006086957,,,,,
11478,0.006087735,,,,,
21502,0.006089552,,,,,
9255,0.006090598,,,,,
27803,0.006090855,,,,,
31559,0.006091247,,,,,
21744,0.006091371,,,,,
37564,0.006101695,,,,,
1767,0.006101695,,,,,
2898,0.006101695,,,,,
31797,0.006103764,,,,,
10226,0.00610687,,,,,
1731,0.006108597,,,,,
9209,0.006109091,,,,,
374,0.006113092,,,,,
38559,0.006116208,,,,,
26254,0.006117647,,,,,
19997,0.006122449,,,,,
29895,0.006122449,,,,,
20215,0.006131387,,,,,
25738,0.006131387,,,,,
15414,0.006132879,,,,,
43707,0.006132879,,,,,
3958,0.006134185,,,,,
40170,0.006138107,,,,,
10776,0.006139535,,,,,
36125,0.006141732,,,,,
23141,0.006145553,,,,,
35665,0.006147541,,,,,
38962,0.006148008,,,,,
26191,0.00615142,,,,,
17900,0.006153846,,,,,
43052,0.006153846,,,,,
39499,0.006153846,,,,,
40414,0.006160714,,,,,
25126,0.006163142,,,,,
12010,0.006164384,,,,,
44021,0.006166008,,,,,
38520,0.006167904,,,,,
44285,0.006169454,,,,,
9522,0.006169666,,,,,
22371,0.006170886,,,,,
44225,0.006171288,,,,,
41152,0.006171429,,,,,
32038,0.006171429,,,,,
2397,0.006171429,,,,,
28382,0.006173192,,,,,
24481,0.006176471,,,,,
6831,0.006181818,,,,,
36007,0.006181818,,,,,
12175,0.006184292,,,,,
13204,0.006185567,,,,,
21629,0.006185567,,,,,
7681,0.006185567,,,,,
40447,0.006185567,,,,,
40609,0.006185567,,,,,
8343,0.006188021,,,,,
8622,0.006193548,,,,,
25804,0.006193548,,,,,
22361,0.006197183,,,,,
22072,0.0061985,,,,,
11816,0.006200608,,,,,
33069,0.006202247,,,,,
21181,0.006202247,,,,,
11160,0.006206897,,,,,
1064,0.006217617,,,,,
17907,0.006222222,,,,,
15325,0.006222222,,,,,
12882,0.006222222,,,,,
7665,0.006222222,,,,,
13287,0.006226415,,,,,
39964,0.006228374,,,,,
36684,0.006233766,,,,,
1832,0.00624,,,,,
32163,0.006241135,,,,,
26735,0.006241873,,,,,
18346,0.006245353,,,,,
26127,0.006245934,,,,,
37169,0.006246575,,,,,
42520,0.00625,,,,,
5287,0.006252442,,,,,
21379,0.006252687,,,,,
1341,0.006254072,,,,,
38557,0.00626087,,,,,
17668,0.00626087,,,,,
21264,0.006261414,,,,,
23086,0.006268657,,,,,
34155,0.006270784,,,,,
42670,0.006272727,,,,,
13289,0.00627451,,,,,
26358,0.00627451,,,,,
23643,0.006276923,,,,,
4707,0.006278027,,,,,
21765,0.00627907,,,,,
21960,0.00627907,,,,,
11190,0.00627907,,,,,
10871,0.006282723,,,,,
40188,0.006282723,,,,,
9671,0.006282723,,,,,
21488,0.006285714,,,,,
43236,0.006285714,,,,,
18483,0.006285714,,,,,
32173,0.006286014,,,,,
14563,0.006287425,,,,,
39594,0.00628821,,,,,
28231,0.006290041,,,,,
10405,0.006290957,,,,,
18241,0.006290957,,,,,
9825,0.00629275,,,,,
12071,0.006293706,,,,,
16488,0.006293706,,,,,
31185,0.006295908,,,,,
37946,0.006296458,,,,,
42573,0.006312165,,,,,
3964,0.006315615,,,,,
18279,0.006315789,,,,,
6268,0.006315789,,,,,
38881,0.006315789,,,,,
39213,0.006315789,,,,,
11318,0.006315789,,,,,
25211,0.006315789,,,,,
39529,0.006321185,,,,,
19136,0.006321839,,,,,
34785,0.006322445,,,,,
21372,0.0063279,,,,,
32358,0.00632967,,,,,
24496,0.006332454,,,,,
6642,0.006332454,,,,,
19206,0.006336854,,,,,
28559,0.006338028,,,,,
29217,0.006339623,,,,,
12711,0.006340819,,,,,
20187,0.006343284,,,,,
23223,0.006349206,,,,,
19257,0.006352567,,,,,
43761,0.006352941,,,,,
20027,0.006352941,,,,,
33086,0.006352941,,,,,
329,0.006352941,,,,,
27344,0.00635514,,,,,
12655,0.006357215,,,,,
15342,0.006357616,,,,,
2414,0.006360424,,,,,
35281,0.006363636,,,,,
20254,0.006365422,,,,,
40403,0.006367243,,,,,
12596,0.006367347,,,,,
24478,0.006367347,,,,,
17128,0.006375,,,,,
407,0.006375,,,,,
12026,0.006376812,,,,,
11913,0.006376812,,,,,
23646,0.006379747,,,,,
3177,0.006379747,,,,,
1103,0.006382979,,,,,
38958,0.006382979,,,,,
30298,0.006382979,,,,,
33946,0.006382979,,,,,
34150,0.006382979,,,,,
21847,0.006386139,,,,,
21234,0.006386376,,,,,
34356,0.006391478,,,,,
5215,0.006391753,,,,,
31462,0.006392252,,,,,
10802,0.006392657,,,,,
37495,0.0064,,,,,
37687,0.0064,,,,,
38152,0.0064,,,,,
37444,0.0064,,,,,
7637,0.0064,,,,,
20171,0.0064,,,,,
33394,0.0064,,,,,
32316,0.0064,,,,,
20683,0.0064,,,,,
1491,0.0064,,,,,
19149,0.0064,,,,,
1475,0.0064,,,,,
19174,0.0064,,,,,
31058,0.006414474,,,,,
13882,0.006415969,,,,,
35419,0.006422837,,,,,
29097,0.006426659,,,,,
14466,0.006428571,,,,,
31673,0.006428571,,,,,
32706,0.006428571,,,,,
8432,0.006431853,,,,,
22630,0.006431853,,,,,
23750,0.00643299,,,,,
29120,0.006433566,,,,,
22207,0.006434316,,,,,
7700,0.006434316,,,,,
13187,0.006434316,,,,,
5910,0.006439024,,,,,
7606,0.006439024,,,,,
13894,0.006439571,,,,,
10760,0.006439928,,,,,
19282,0.006446662,,,,,
18383,0.006447535,,,,,
28864,0.006449136,,,,,
28503,0.006451613,,,,,
36693,0.006451613,,,,,
1790,0.006451613,,,,,
11588,0.006451613,,,,,
11323,0.006453782,,,,,
38843,0.006456572,,,,,
6770,0.006461538,,,,,
7967,0.006461538,,,,,
8377,0.006461538,,,,,
44911,0.006461538,,,,,
44977,0.006461538,,,,,
21535,0.006461538,,,,,
1062,0.0064637,,,,,
44127,0.006466872,,,,,
21311,0.006470588,,,,,
9496,0.006470588,,,,,
5929,0.006470588,,,,,
1016,0.00647191,,,,,
23544,0.006472492,,,,,
18404,0.006473029,,,,,
8234,0.006473029,,,,,
23277,0.006486486,,,,,
34418,0.006486486,,,,,
37122,0.006486486,,,,,
42305,0.006486486,,,,,
38213,0.006486486,,,,,
19343,0.006498195,,,,,
18436,0.0065,,,,,
4120,0.006501548,,,,,
28872,0.006503299,,,,,
27843,0.006504065,,,,,
34740,0.006506024,,,,,
13334,0.006508475,,,,,
23220,0.006508475,,,,,
3828,0.006509946,,,,,
6047,0.006514286,,,,,
12745,0.006515837,,,,,
31724,0.006517572,,,,,
9130,0.006521739,,,,,
265,0.00652568,,,,,
16029,0.006526173,,,,,
43990,0.006527197,,,,,
37821,0.006528497,,,,,
7288,0.006530612,,,,,
4260,0.006531987,,,,,
984,0.006533036,,,,,
32863,0.006534524,,,,,
9322,0.006536965,,,,,
25668,0.006543075,,,,,
27997,0.006545455,,,,,
20454,0.006545455,,,,,
14,0.006545455,,,,,
14327,0.006545455,,,,,
39534,0.006545455,,,,,
38223,0.006545455,,,,,
37890,0.006545455,,,,,
6467,0.006545455,,,,,
3944,0.006551112,,,,,
37817,0.006555819,,,,,
37526,0.006555819,,,,,
22434,0.006557377,,,,,
12352,0.006560364,,,,,
8994,0.006563355,,,,,
6610,0.00656535,,,,,
6658,0.00656535,,,,,
2253,0.006568613,,,,,
38906,0.006572723,,,,,
40152,0.00657277,,,,,
28461,0.006573842,,,,,
39575,0.006575342,,,,,
410,0.006575342,,,,,
38908,0.006575342,,,,,
42401,0.006575342,,,,,
18543,0.006579634,,,,,
4407,0.006580645,,,,,
40335,0.006582278,,,,,
40445,0.006585183,,,,,
37133,0.006585366,,,,,
44737,0.006590038,,,,,
4451,0.006593407,,,,,
21082,0.006597671,,,,,
44836,0.006597938,,,,,
40521,0.006597938,,,,,
3223,0.006597938,,,,,
32166,0.006597938,,,,,
39501,0.006597938,,,,,
30674,0.006597938,,,,,
10425,0.006597938,,,,,
44341,0.006597938,,,,,
31183,0.006597938,,,,,
29887,0.006597938,,,,,
39875,0.006597938,,,,,
41047,0.006597938,,,,,
28458,0.006597938,,,,,
2011,0.006598985,,,,,
8652,0.0066,,,,,
29946,0.0066,,,,,
19203,0.0066,,,,,
36867,0.0066,,,,,
29712,0.0066,,,,,
13530,0.006601942,,,,,
39836,0.006604747,,,,,
36645,0.006605505,,,,,
18273,0.006605505,,,,,
11235,0.006605505,,,,,
30651,0.006605505,,,,,
34791,0.00660702,,,,,
35487,0.006608696,,,,,
8422,0.006612245,,,,,
15066,0.006612642,,,,,
42840,0.006614173,,,,,
44921,0.006614173,,,,,
31645,0.006617647,,,,,
27198,0.006617647,,,,,
10269,0.006618705,,,,,
37315,0.006619777,,,,,
34495,0.00662069,,,,,
44917,0.00662069,,,,,
16526,0.006623735,,,,,
29784,0.006633692,,,,,
22668,0.006642066,,,,,
3846,0.006642787,,,,,
23985,0.006644951,,,,,
10472,0.00664502,,,,,
3706,0.00664723,,,,,
4813,0.006651885,,,,,
8947,0.006652807,,,,,
23648,0.006654344,,,,,
29528,0.006654836,,,,,
34121,0.006666519,,,,,
22227,0.006666667,,,,,
23603,0.006666667,,,,,
