Net generation from other for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OTH.H
19:20:33 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OTH.H megawatthours
01/3/2019 19H,220
01/3/2019 18H,220
01/3/2019 17H,216
01/3/2019 16H,211
01/3/2019 15H,206
01/3/2019 14H,204
01/3/2019 13H,209
01/3/2019 12H,208
01/3/2019 11H,207
01/3/2019 10H,205
01/3/2019 09H,205
01/3/2019 08H,208
01/3/2019 07H,214
01/3/2019 06H,214
01/3/2019 05H,207
01/3/2019 04H,203
01/3/2019 03H,204
01/3/2019 02H,209
01/3/2019 01H,201
01/3/2019 00H,203
01/2/2019 23H,208
01/2/2019 22H,200
01/2/2019 21H,203
01/2/2019 20H,204
01/2/2019 19H,209
01/2/2019 18H,210
01/2/2019 17H,206
01/2/2019 16H,200
01/2/2019 15H,200
01/2/2019 14H,206
01/2/2019 13H,204
01/2/2019 12H,204
01/2/2019 11H,206
01/2/2019 10H,206
01/2/2019 09H,215
01/2/2019 08H,214
01/2/2019 07H,207
01/2/2019 06H,204
01/2/2019 05H,200
01/2/2019 04H,201
01/2/2019 03H,194
01/2/2019 02H,190
01/2/2019 01H,181
01/2/2019 00H,187
01/1/2019 23H,182
01/1/2019 22H,190
01/1/2019 21H,193
01/1/2019 20H,202
01/1/2019 19H,205
01/1/2019 18H,202
01/1/2019 17H,199
01/1/2019 16H,194
01/1/2019 15H,196
01/1/2019 14H,190
01/1/2019 13H,192
01/1/2019 12H,193
01/1/2019 11H,194
01/1/2019 10H,194
01/1/2019 09H,194
01/1/2019 08H,193
01/1/2019 07H,187
01/1/2019 06H,192
01/1/2019 05H,195
01/1/2019 04H,197
01/1/2019 03H,203
01/1/2019 02H,213
01/1/2019 01H,206
01/1/2019 00H,195
12/31/2018 23H,183
12/31/2018 22H,182
12/31/2018 21H,195
12/31/2018 20H,200
12/31/2018 19H,196
12/31/2018 18H,182
12/31/2018 17H,193
12/31/2018 16H,197
12/31/2018 15H,197
12/31/2018 14H,192
12/31/2018 13H,196
12/31/2018 12H,197
12/31/2018 11H,197
12/31/2018 10H,198
12/31/2018 09H,191
12/31/2018 08H,193
12/31/2018 07H,190
12/31/2018 06H,187
12/31/2018 05H,189
12/31/2018 04H,201
12/31/2018 03H,202
12/31/2018 02H,202
12/31/2018 01H,204
12/31/2018 00H,205
12/30/2018 23H,206
12/30/2018 22H,207
12/30/2018 21H,208
12/30/2018 20H,208
12/30/2018 19H,212
12/30/2018 18H,207
12/30/2018 17H,218
12/30/2018 16H,211
12/30/2018 15H,212
12/30/2018 14H,212
12/30/2018 13H,210
12/30/2018 12H,215
12/30/2018 11H,211
12/30/2018 10H,214
12/30/2018 09H,202
12/30/2018 08H,204
12/30/2018 07H,214
12/30/2018 06H,214
12/30/2018 05H,218
12/30/2018 04H,213
12/30/2018 03H,216
12/30/2018 02H,210
12/30/2018 01H,209
12/30/2018 00H,205
12/29/2018 23H,201
12/29/2018 22H,206
12/29/2018 21H,209
12/29/2018 20H,207
12/29/2018 19H,203
12/29/2018 18H,205
12/29/2018 17H,207
12/29/2018 16H,212
12/29/2018 15H,208
12/29/2018 14H,203
12/29/2018 13H,201
12/29/2018 12H,199
12/29/2018 11H,205
12/29/2018 10H,198
12/29/2018 09H,201
12/29/2018 08H,193
12/29/2018 07H,198
12/29/2018 06H,196
12/29/2018 05H,202
12/29/2018 04H,204
12/29/2018 03H,210
12/29/2018 02H,208
12/29/2018 01H,213
12/29/2018 00H,199
12/28/2018 23H,200
12/28/2018 22H,197
12/28/2018 21H,187
12/28/2018 20H,190
12/28/2018 19H,185
12/28/2018 18H,175
12/28/2018 17H,173
12/28/2018 16H,182
12/28/2018 15H,179
12/28/2018 14H,185
12/28/2018 13H,190
12/28/2018 12H,193
12/28/2018 11H,201
12/28/2018 10H,204
12/28/2018 09H,211
12/28/2018 08H,206
12/28/2018 07H,210
12/28/2018 06H,208
12/28/2018 05H,207
12/28/2018 04H,199
12/28/2018 03H,196
12/28/2018 02H,190
12/28/2018 01H,196
12/28/2018 00H,207
12/27/2018 23H,204
12/27/2018 22H,205
12/27/2018 21H,205
12/27/2018 20H,198
12/27/2018 19H,204
12/27/2018 18H,208
12/27/2018 17H,195
12/27/2018 16H,197
12/27/2018 15H,198
12/27/2018 14H,193
12/27/2018 13H,197
12/27/2018 12H,201
12/27/2018 11H,206
12/27/2018 10H,204
12/27/2018 09H,206
12/27/2018 08H,204
12/27/2018 07H,205
12/27/2018 06H,151
12/27/2018 05H,145
12/27/2018 04H,137
12/27/2018 03H,135
12/27/2018 02H,142
12/27/2018 01H,146
12/27/2018 00H,150
12/26/2018 23H,156
12/26/2018 22H,155
12/26/2018 21H,152
12/26/2018 20H,151
12/26/2018 19H,159
12/26/2018 18H,153
12/26/2018 17H,153
12/26/2018 16H,150
12/26/2018 15H,147
12/26/2018 14H,146
12/26/2018 13H,146
12/26/2018 12H,162
12/26/2018 11H,169
12/26/2018 10H,166
12/26/2018 09H,175
12/26/2018 08H,175
12/26/2018 07H,172
12/26/2018 06H,174
12/26/2018 05H,173
12/26/2018 04H,171
12/26/2018 03H,174
12/26/2018 02H,173
12/26/2018 01H,172
12/26/2018 00H,178
12/25/2018 23H,176
12/25/2018 22H,174
12/25/2018 21H,161
12/25/2018 20H,163
12/25/2018 19H,167
12/25/2018 18H,166
12/25/2018 17H,161
12/25/2018 16H,157
12/25/2018 15H,155
12/25/2018 14H,151
12/25/2018 13H,143
12/25/2018 12H,141
12/25/2018 11H,146
12/25/2018 10H,148
12/25/2018 09H,153
12/25/2018 08H,139
12/25/2018 07H,145
12/25/2018 06H,146
12/25/2018 05H,150
12/25/2018 04H,144
12/25/2018 03H,148
12/25/2018 02H,151
12/25/2018 01H,155
12/25/2018 00H,153
12/24/2018 23H,156
12/24/2018 22H,156
12/24/2018 21H,154
12/24/2018 20H,152
12/24/2018 19H,154
12/24/2018 18H,155
12/24/2018 17H,158
12/24/2018 16H,154
12/24/2018 15H,151
12/24/2018 14H,153
12/24/2018 13H,153
12/24/2018 12H,162
12/24/2018 11H,161
12/24/2018 10H,162
12/24/2018 09H,163
12/24/2018 08H,159
12/24/2018 07H,162
12/24/2018 06H,164
12/24/2018 05H,167
12/24/2018 04H,162
12/24/2018 03H,168
12/24/2018 02H,175
12/24/2018 01H,178
12/24/2018 00H,170
12/23/2018 23H,166
12/23/2018 22H,163
12/23/2018 21H,160
12/23/2018 20H,165
12/23/2018 19H,165
12/23/2018 18H,163
12/23/2018 17H,162
12/23/2018 16H,156
12/23/2018 15H,153
12/23/2018 14H,150
12/23/2018 13H,144
12/23/2018 12H,144
12/23/2018 11H,144
12/23/2018 10H,142
12/23/2018 09H,138
12/23/2018 08H,146
12/23/2018 07H,138
12/23/2018 06H,143
12/23/2018 05H,143
12/23/2018 04H,145
12/23/2018 03H,144
12/23/2018 02H,147
12/23/2018 01H,143
12/23/2018 00H,143
12/22/2018 23H,151
12/22/2018 22H,150
12/22/2018 21H,145
12/22/2018 20H,143
12/22/2018 19H,144
12/22/2018 18H,145
12/22/2018 17H,137
12/22/2018 16H,129
12/22/2018 15H,126
12/22/2018 14H,129
12/22/2018 13H,132
12/22/2018 12H,130
12/22/2018 11H,129
12/22/2018 10H,131
12/22/2018 09H,130
12/22/2018 08H,130
12/22/2018 07H,128
12/22/2018 06H,129
12/22/2018 05H,133
12/22/2018 04H,135
12/22/2018 03H,128
12/22/2018 02H,130
12/22/2018 01H,131
12/22/2018 00H,126
12/21/2018 23H,128
12/21/2018 22H,131
12/21/2018 21H,130
12/21/2018 20H,128
12/21/2018 19H,132
12/21/2018 18H,132
12/21/2018 17H,138
12/21/2018 16H,141
12/21/2018 15H,143
12/21/2018 14H,138
12/21/2018 13H,132
12/21/2018 12H,134
12/21/2018 11H,139
12/21/2018 10H,134
12/21/2018 09H,131
12/21/2018 08H,134
12/21/2018 07H,134
12/21/2018 06H,194
12/21/2018 05H,195
12/21/2018 04H,197
12/21/2018 03H,201
12/21/2018 02H,204
12/21/2018 01H,199
12/21/2018 00H,202
12/20/2018 23H,202
12/20/2018 22H,201
12/20/2018 21H,198
12/20/2018 20H,200
12/20/2018 19H,206
12/20/2018 18H,205
12/20/2018 17H,204
12/20/2018 16H,202
12/20/2018 15H,205
12/20/2018 14H,207
12/20/2018 13H,199
12/20/2018 12H,200
12/20/2018 11H,205
12/20/2018 10H,209
12/20/2018 09H,209
12/20/2018 08H,211
12/20/2018 07H,193
12/20/2018 06H,178
12/20/2018 05H,174
12/20/2018 04H,172
12/20/2018 03H,174
12/20/2018 02H,182
12/20/2018 01H,184
12/20/2018 00H,178
12/19/2018 23H,180
12/19/2018 22H,190
12/19/2018 21H,173
12/19/2018 20H,160
12/19/2018 19H,161
12/19/2018 18H,162
12/19/2018 17H,172
12/19/2018 16H,167
12/19/2018 15H,172
12/19/2018 14H,180
12/19/2018 13H,172
12/19/2018 12H,165
12/19/2018 11H,173
12/19/2018 10H,171
12/19/2018 09H,173
12/19/2018 08H,171
12/19/2018 07H,176
12/19/2018 06H,199
12/19/2018 05H,204
12/19/2018 04H,205
12/19/2018 03H,193
12/19/2018 02H,202
12/19/2018 01H,208
12/19/2018 00H,199
12/18/2018 23H,191
12/18/2018 22H,190
12/18/2018 21H,194
12/18/2018 20H,198
12/18/2018 19H,200
12/18/2018 18H,206
12/18/2018 17H,212
12/18/2018 16H,195
12/18/2018 15H,201
12/18/2018 14H,219
12/18/2018 13H,222
12/18/2018 12H,208
12/18/2018 11H,208
12/18/2018 10H,210
12/18/2018 09H,212
12/18/2018 08H,210
12/18/2018 07H,206
12/18/2018 06H,211
12/18/2018 05H,210
12/18/2018 04H,210
12/18/2018 03H,212
12/18/2018 02H,210
12/18/2018 01H,217
12/18/2018 00H,208
12/17/2018 23H,205
12/17/2018 22H,206
12/17/2018 21H,198
12/17/2018 20H,194
12/17/2018 19H,197
12/17/2018 18H,191
12/17/2018 17H,202
12/17/2018 16H,206
12/17/2018 15H,200
12/17/2018 14H,191
12/17/2018 13H,184
12/17/2018 12H,194
12/17/2018 11H,191
12/17/2018 10H,197
12/17/2018 09H,199
12/17/2018 08H,189
12/17/2018 07H,193
12/17/2018 06H,189
12/17/2018 05H,198
12/17/2018 04H,201
12/17/2018 03H,196
12/17/2018 02H,191
12/17/2018 01H,184
12/17/2018 00H,188
12/16/2018 23H,200
12/16/2018 22H,203
12/16/2018 21H,196
12/16/2018 20H,201
12/16/2018 19H,193
12/16/2018 18H,199
12/16/2018 17H,200
12/16/2018 16H,201
12/16/2018 15H,197
12/16/2018 14H,193
12/16/2018 13H,197
12/16/2018 12H,199
12/16/2018 11H,198
12/16/2018 10H,194
12/16/2018 09H,193
12/16/2018 08H,197
12/16/2018 07H,196
12/16/2018 06H,197
12/16/2018 05H,199
12/16/2018 04H,198
12/16/2018 03H,197
12/16/2018 02H,196
12/16/2018 01H,199
12/16/2018 00H,195
12/15/2018 23H,195
12/15/2018 22H,189
12/15/2018 21H,185
12/15/2018 20H,193
12/15/2018 19H,197
12/15/2018 18H,196
12/15/2018 17H,204
12/15/2018 16H,202
12/15/2018 15H,204
12/15/2018 14H,204
12/15/2018 13H,193
12/15/2018 12H,202
12/15/2018 11H,201
12/15/2018 10H,197
12/15/2018 09H,199
12/15/2018 08H,197
12/15/2018 07H,209
12/15/2018 06H,207
12/15/2018 05H,200
12/15/2018 04H,197
12/15/2018 03H,195
12/15/2018 02H,202
12/15/2018 01H,207
12/15/2018 00H,209
12/14/2018 23H,208
12/14/2018 22H,200
12/14/2018 21H,202
12/14/2018 20H,202
12/14/2018 19H,216
12/14/2018 18H,215
12/14/2018 17H,213
12/14/2018 16H,214
12/14/2018 15H,214
12/14/2018 14H,216
12/14/2018 13H,213
12/14/2018 12H,211
12/14/2018 11H,212
12/14/2018 10H,212
12/14/2018 09H,215
12/14/2018 08H,221
12/14/2018 07H,221
12/14/2018 06H,222
12/14/2018 05H,216
12/14/2018 04H,218
12/14/2018 03H,220
12/14/2018 02H,223
12/14/2018 01H,221
12/14/2018 00H,220
12/13/2018 23H,219
12/13/2018 22H,211
12/13/2018 21H,199
12/13/2018 20H,200
12/13/2018 19H,205
12/13/2018 18H,207
12/13/2018 17H,205
12/13/2018 16H,206
12/13/2018 15H,208
12/13/2018 14H,205
12/13/2018 13H,193
12/13/2018 12H,192
12/13/2018 11H,186
12/13/2018 10H,190
12/13/2018 09H,187
12/13/2018 08H,185
12/13/2018 07H,190
12/13/2018 06H,185
12/13/2018 05H,180
12/13/2018 04H,188
12/13/2018 03H,187
12/13/2018 02H,188
12/13/2018 01H,185
12/13/2018 00H,194
12/12/2018 23H,195
12/12/2018 22H,198
12/12/2018 21H,201
12/12/2018 20H,209
12/12/2018 19H,215
12/12/2018 18H,206
12/12/2018 17H,193
12/12/2018 16H,187
12/12/2018 15H,180
12/12/2018 14H,181
12/12/2018 13H,183
12/12/2018 12H,183
12/12/2018 11H,185
12/12/2018 10H,176
12/12/2018 09H,172
12/12/2018 08H,189
12/12/2018 07H,194
12/12/2018 06H,185
12/12/2018 05H,192
12/12/2018 04H,200
12/12/2018 03H,198
12/12/2018 02H,190
12/12/2018 01H,188
12/12/2018 00H,188
12/11/2018 23H,185
12/11/2018 22H,184
12/11/2018 21H,184
12/11/2018 20H,189
12/11/2018 19H,196
12/11/2018 18H,202
12/11/2018 17H,199
12/11/2018 16H,187
12/11/2018 15H,182
12/11/2018 14H,187
12/11/2018 13H,194
12/11/2018 12H,194
12/11/2018 11H,193
12/11/2018 10H,189
12/11/2018 09H,192
12/11/2018 08H,189
12/11/2018 07H,185
12/11/2018 06H,182
12/11/2018 05H,179
12/11/2018 04H,184
12/11/2018 03H,192
12/11/2018 02H,189
12/11/2018 01H,191
12/11/2018 00H,191
12/10/2018 23H,193
12/10/2018 22H,203
12/10/2018 21H,207
12/10/2018 20H,201
12/10/2018 19H,199
12/10/2018 18H,200
12/10/2018 17H,201
12/10/2018 16H,202
12/10/2018 15H,198
12/10/2018 14H,188
12/10/2018 13H,179
12/10/2018 12H,176
12/10/2018 11H,177
12/10/2018 10H,191
12/10/2018 09H,199
12/10/2018 08H,203
12/10/2018 07H,208
12/10/2018 06H,211
12/10/2018 05H,206
12/10/2018 04H,192
12/10/2018 03H,192
12/10/2018 02H,190
12/10/2018 01H,197
12/10/2018 00H,185
12/9/2018 23H,189
12/9/2018 22H,183
12/9/2018 21H,190
12/9/2018 20H,196
12/9/2018 19H,198
12/9/2018 18H,190
12/9/2018 17H,186
12/9/2018 16H,198
12/9/2018 15H,204
12/9/2018 14H,194
12/9/2018 13H,184
12/9/2018 12H,187
12/9/2018 11H,189
12/9/2018 10H,187
12/9/2018 09H,183
12/9/2018 08H,194
12/9/2018 07H,199
12/9/2018 06H,197
12/9/2018 05H,203
12/9/2018 04H,196
12/9/2018 03H,195
12/9/2018 02H,198
12/9/2018 01H,199
12/9/2018 00H,195
12/8/2018 23H,192
12/8/2018 22H,196
12/8/2018 21H,201
12/8/2018 20H,201
12/8/2018 19H,200
12/8/2018 18H,190
12/8/2018 17H,191
12/8/2018 16H,198
12/8/2018 15H,199
12/8/2018 14H,201
12/8/2018 13H,203
12/8/2018 12H,205
12/8/2018 11H,205
12/8/2018 10H,206
12/8/2018 09H,207
12/8/2018 08H,211
12/8/2018 07H,217
12/8/2018 06H,221
12/8/2018 05H,222
12/8/2018 04H,217
12/8/2018 03H,218
12/8/2018 02H,231
12/8/2018 01H,219
12/8/2018 00H,211
12/7/2018 23H,214
12/7/2018 22H,221
12/7/2018 21H,220
12/7/2018 20H,209
12/7/2018 19H,200
12/7/2018 18H,211
12/7/2018 17H,212
12/7/2018 16H,187
12/7/2018 15H,195
12/7/2018 14H,193
12/7/2018 13H,189
12/7/2018 12H,189
12/7/2018 11H,189
12/7/2018 10H,185
12/7/2018 09H,187
12/7/2018 08H,193
12/7/2018 07H,203
12/7/2018 06H,193
12/7/2018 05H,190
12/7/2018 04H,182
12/7/2018 03H,187
12/7/2018 02H,183
12/7/2018 01H,185
12/7/2018 00H,185
12/6/2018 23H,186
12/6/2018 22H,181
12/6/2018 21H,181
12/6/2018 20H,182
12/6/2018 19H,183
12/6/2018 18H,181
12/6/2018 17H,182
12/6/2018 16H,189
12/6/2018 15H,186
12/6/2018 14H,192
12/6/2018 13H,192
12/6/2018 12H,189
12/6/2018 11H,187
12/6/2018 10H,187
12/6/2018 09H,189
12/6/2018 08H,185
12/6/2018 07H,181
12/6/2018 06H,169
12/6/2018 05H,168
12/6/2018 04H,166
12/6/2018 03H,177
12/6/2018 02H,181
12/6/2018 01H,190
12/6/2018 00H,203
12/5/2018 23H,201
12/5/2018 22H,208
12/5/2018 21H,193
12/5/2018 20H,176
12/5/2018 19H,182
12/5/2018 18H,188
12/5/2018 17H,197
12/5/2018 16H,187
12/5/2018 15H,181
12/5/2018 14H,205
12/5/2018 13H,209
12/5/2018 12H,210
12/5/2018 11H,203
12/5/2018 10H,200
12/5/2018 09H,195
12/5/2018 08H,195
12/5/2018 07H,202
12/5/2018 06H,204
12/5/2018 05H,206
12/5/2018 04H,204
12/5/2018 03H,212
12/5/2018 02H,226
12/5/2018 01H,226
12/5/2018 00H,222
12/4/2018 23H,218
12/4/2018 22H,213
12/4/2018 21H,202
12/4/2018 20H,195
12/4/2018 19H,196
12/4/2018 18H,200
12/4/2018 17H,206
12/4/2018 16H,208
12/4/2018 15H,202
12/4/2018 14H,204
12/4/2018 13H,200
12/4/2018 12H,186
12/4/2018 11H,180
12/4/2018 10H,181
12/4/2018 09H,179
12/4/2018 08H,183
12/4/2018 07H,185
12/4/2018 06H,184
12/4/2018 05H,182
12/4/2018 04H,182
12/4/2018 03H,178
12/4/2018 02H,177
12/4/2018 01H,180
12/4/2018 00H,184
12/3/2018 23H,184
12/3/2018 22H,182
12/3/2018 21H,179
12/3/2018 20H,175
12/3/2018 19H,175
12/3/2018 18H,174
12/3/2018 17H,177
12/3/2018 16H,171
12/3/2018 15H,177
12/3/2018 14H,174
12/3/2018 13H,170
12/3/2018 12H,171
12/3/2018 11H,171
12/3/2018 10H,173
12/3/2018 09H,173
12/3/2018 08H,177
12/3/2018 07H,173
12/3/2018 06H,182
12/3/2018 05H,186
12/3/2018 04H,185
12/3/2018 03H,198
12/3/2018 02H,203
12/3/2018 01H,207
12/3/2018 00H,202
12/2/2018 23H,203
12/2/2018 22H,200
12/2/2018 21H,199
12/2/2018 20H,198
12/2/2018 19H,185
12/2/2018 18H,170
12/2/2018 17H,161
12/2/2018 16H,155
12/2/2018 15H,149
12/2/2018 14H,142
12/2/2018 13H,130
12/2/2018 12H,121
12/2/2018 11H,118
12/2/2018 10H,116
12/2/2018 09H,119
12/2/2018 08H,121
12/2/2018 07H,121
12/2/2018 06H,126
12/2/2018 05H,133
12/2/2018 04H,136
12/2/2018 03H,137
12/2/2018 02H,138
12/2/2018 01H,135
12/2/2018 00H,122
12/1/2018 23H,125
12/1/2018 22H,123
12/1/2018 21H,136
12/1/2018 20H,144
12/1/2018 19H,140
12/1/2018 18H,138
12/1/2018 17H,138
12/1/2018 16H,130
12/1/2018 15H,131
12/1/2018 14H,128
12/1/2018 13H,127
12/1/2018 12H,131
12/1/2018 11H,126
12/1/2018 10H,124
12/1/2018 09H,121
12/1/2018 08H,121
12/1/2018 07H,119
12/1/2018 06H,129
12/1/2018 05H,130
12/1/2018 04H,122
12/1/2018 03H,128
12/1/2018 02H,129
12/1/2018 01H,129
12/1/2018 00H,131
11/30/2018 23H,132
11/30/2018 22H,131
11/30/2018 21H,129
11/30/2018 20H,136
11/30/2018 19H,140
11/30/2018 18H,137
11/30/2018 17H,137
11/30/2018 16H,131
11/30/2018 15H,114
11/30/2018 14H,113
11/30/2018 13H,111
11/30/2018 12H,108
11/30/2018 11H,116
11/30/2018 10H,113
11/30/2018 09H,120
11/30/2018 08H,125
11/30/2018 07H,126
11/30/2018 06H,125
11/30/2018 05H,121
11/30/2018 04H,120
11/30/2018 03H,117
11/30/2018 02H,125
11/30/2018 01H,126
11/30/2018 00H,116
11/29/2018 23H,126
11/29/2018 22H,127
11/29/2018 21H,123
11/29/2018 20H,131
11/29/2018 19H,138
11/29/2018 18H,140
11/29/2018 17H,141
11/29/2018 16H,135
11/29/2018 15H,135
11/29/2018 14H,135
11/29/2018 13H,128
11/29/2018 12H,127
11/29/2018 11H,129
11/29/2018 10H,128
11/29/2018 09H,127
11/29/2018 08H,123
11/29/2018 07H,110
11/29/2018 06H,111
11/29/2018 05H,104
11/29/2018 04H,98
11/29/2018 03H,92
11/29/2018 02H,91
11/29/2018 01H,87
11/29/2018 00H,89
11/28/2018 23H,92
11/28/2018 22H,98
11/28/2018 21H,99
11/28/2018 20H,108
11/28/2018 19H,107
11/28/2018 18H,123
11/28/2018 17H,127
11/28/2018 16H,118
11/28/2018 15H,101
11/28/2018 14H,83
11/28/2018 13H,75
11/28/2018 12H,80
11/28/2018 11H,79
11/28/2018 10H,77
11/28/2018 09H,82
11/28/2018 08H,88
11/28/2018 07H,88
11/28/2018 06H,91
11/28/2018 05H,112
11/28/2018 04H,118
11/28/2018 03H,116
11/28/2018 02H,108
11/28/2018 01H,111
11/28/2018 00H,122
11/27/2018 23H,128
11/27/2018 22H,127
11/27/2018 21H,128
11/27/2018 20H,130
11/27/2018 19H,141
11/27/2018 18H,134
11/27/2018 17H,131
11/27/2018 16H,134
11/27/2018 15H,129
11/27/2018 14H,128
11/27/2018 13H,130
11/27/2018 12H,136
11/27/2018 11H,135
11/27/2018 10H,134
11/27/2018 09H,139
11/27/2018 08H,135
11/27/2018 07H,135
11/27/2018 06H,134
11/27/2018 05H,133
11/27/2018 04H,137
11/27/2018 03H,135
11/27/2018 02H,133
11/27/2018 01H,134
11/27/2018 00H,133
11/26/2018 23H,136
11/26/2018 22H,136
11/26/2018 21H,133
11/26/2018 20H,133
11/26/2018 19H,132
11/26/2018 18H,138
11/26/2018 17H,139
11/26/2018 16H,143
11/26/2018 15H,140
11/26/2018 14H,146
11/26/2018 13H,146
11/26/2018 12H,145
11/26/2018 11H,145
11/26/2018 10H,142
11/26/2018 09H,145
11/26/2018 08H,149
11/26/2018 07H,151
11/26/2018 06H,149
11/26/2018 05H,150
11/26/2018 04H,152
11/26/2018 03H,141
11/26/2018 02H,133
11/26/2018 01H,129
11/26/2018 00H,134
11/25/2018 23H,142
11/25/2018 22H,147
11/25/2018 21H,149
11/25/2018 20H,146
11/25/2018 19H,144
11/25/2018 18H,144
11/25/2018 17H,143
11/25/2018 16H,140
11/25/2018 15H,140
11/25/2018 14H,142
11/25/2018 13H,142
11/25/2018 12H,146
11/25/2018 11H,146
11/25/2018 10H,147
11/25/2018 09H,147
11/25/2018 08H,149
11/25/2018 07H,149
11/25/2018 06H,148
11/25/2018 05H,153
11/25/2018 04H,159
11/25/2018 03H,151
11/25/2018 02H,150
11/25/2018 01H,142
11/25/2018 00H,148
11/24/2018 23H,143
11/24/2018 22H,146
11/24/2018 21H,169
11/24/2018 20H,199
11/24/2018 19H,198
11/24/2018 18H,203
11/24/2018 17H,197
11/24/2018 16H,190
11/24/2018 15H,189
11/24/2018 14H,186
11/24/2018 13H,190
11/24/2018 12H,188
11/24/2018 11H,192
11/24/2018 10H,189
11/24/2018 09H,182
11/24/2018 08H,184
11/24/2018 07H,182
11/24/2018 06H,168
11/24/2018 05H,151
11/24/2018 04H,202
11/24/2018 03H,200
11/24/2018 02H,199
11/24/2018 01H,190
11/24/2018 00H,191
11/23/2018 23H,189
11/23/2018 22H,192
11/23/2018 21H,194
11/23/2018 20H,191
11/23/2018 19H,190
11/23/2018 18H,191
11/23/2018 17H,202
11/23/2018 16H,202
11/23/2018 15H,205
11/23/2018 14H,203
11/23/2018 13H,196
11/23/2018 12H,194
11/23/2018 11H,197
11/23/2018 10H,193
11/23/2018 09H,194
11/23/2018 08H,195
11/23/2018 07H,197
11/23/2018 06H,194
11/23/2018 05H,194
11/23/2018 04H,197
11/23/2018 03H,204
11/23/2018 02H,203
11/23/2018 01H,205
11/23/2018 00H,201
11/22/2018 23H,196
11/22/2018 22H,199
11/22/2018 21H,198
11/22/2018 20H,206
11/22/2018 19H,203
11/22/2018 18H,211
11/22/2018 17H,203
11/22/2018 16H,207
11/22/2018 15H,195
11/22/2018 14H,196
11/22/2018 13H,195
11/22/2018 12H,191
11/22/2018 11H,191
11/22/2018 10H,190
11/22/2018 09H,194
11/22/2018 08H,191
11/22/2018 07H,189
11/22/2018 06H,187
11/22/2018 05H,186
11/22/2018 04H,188
11/22/2018 03H,183
11/22/2018 02H,185
11/22/2018 01H,195
11/22/2018 00H,199
11/21/2018 23H,204
11/21/2018 22H,210
11/21/2018 21H,207
11/21/2018 20H,210
11/21/2018 19H,217
11/21/2018 18H,204
11/21/2018 17H,213
11/21/2018 16H,210
11/21/2018 15H,201
11/21/2018 14H,197
11/21/2018 13H,197
11/21/2018 12H,192
11/21/2018 11H,192
11/21/2018 10H,195
11/21/2018 09H,201
11/21/2018 08H,198
11/21/2018 07H,196
11/21/2018 06H,170
11/21/2018 05H,176
11/21/2018 04H,175
11/21/2018 03H,171
11/21/2018 02H,169
11/21/2018 01H,169
11/21/2018 00H,173
11/20/2018 23H,172
11/20/2018 22H,176
11/20/2018 21H,181
11/20/2018 20H,176
11/20/2018 19H,171
11/20/2018 18H,174
11/20/2018 17H,180
11/20/2018 16H,169
11/20/2018 15H,171
11/20/2018 14H,170
11/20/2018 13H,168
11/20/2018 12H,170
11/20/2018 11H,170
11/20/2018 10H,167
11/20/2018 09H,172
11/20/2018 08H,172
11/20/2018 07H,169
11/20/2018 06H,190
11/20/2018 05H,191
11/20/2018 04H,172
11/20/2018 03H,159
11/20/2018 02H,140
11/20/2018 01H,138
11/20/2018 00H,146
11/19/2018 23H,144
11/19/2018 22H,185
11/19/2018 21H,200
11/19/2018 20H,199
11/19/2018 19H,194
11/19/2018 18H,190
11/19/2018 17H,182
11/19/2018 16H,185
11/19/2018 15H,191
11/19/2018 14H,194
11/19/2018 13H,176
11/19/2018 12H,173
11/19/2018 11H,171
11/19/2018 10H,175
11/19/2018 09H,174
11/19/2018 08H,177
11/19/2018 07H,183
11/19/2018 06H,185
11/19/2018 05H,185
11/19/2018 04H,181
11/19/2018 03H,180
11/19/2018 02H,164
11/19/2018 01H,137
11/19/2018 00H,136
11/18/2018 23H,140
11/18/2018 22H,141
11/18/2018 21H,142
11/18/2018 20H,140
11/18/2018 19H,140
11/18/2018 18H,136
11/18/2018 17H,126
11/18/2018 16H,124
11/18/2018 15H,146
11/18/2018 14H,184
11/18/2018 13H,188
11/18/2018 12H,190
11/18/2018 11H,193
11/18/2018 10H,193
11/18/2018 09H,193
11/18/2018 08H,193
11/18/2018 07H,192
11/18/2018 06H,186
11/18/2018 05H,185
11/18/2018 04H,183
11/18/2018 03H,189
11/18/2018 02H,192
11/18/2018 01H,193
11/18/2018 00H,193
11/17/2018 23H,191
11/17/2018 22H,187
11/17/2018 21H,190
11/17/2018 20H,191
11/17/2018 19H,195
11/17/2018 18H,193
