Net generation from solar for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.SUN.H
19:22:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.SUN.H megawatthours
04/6/2019 16H,1453
04/6/2019 15H,776
04/6/2019 14H,105
04/6/2019 13H,2
04/6/2019 12H,2
04/6/2019 11H,4
04/6/2019 10H,7
04/6/2019 09H,12
04/6/2019 08H,20
04/6/2019 07H,17
04/6/2019 06H,120
04/6/2019 05H,239
04/6/2019 04H,254
04/6/2019 03H,266
04/6/2019 02H,340
04/6/2019 01H,861
04/6/2019 00H,1196
04/5/2019 23H,1355
04/5/2019 22H,1563
04/5/2019 21H,1551
04/5/2019 20H,1593
04/5/2019 19H,1441
04/5/2019 18H,1418
04/5/2019 17H,1294
04/5/2019 16H,1057
04/5/2019 15H,545
04/5/2019 14H,105
04/5/2019 13H,23
04/5/2019 12H,30
04/5/2019 11H,23
04/5/2019 10H,25
04/5/2019 09H,29
04/5/2019 08H,28
04/5/2019 07H,24
04/5/2019 06H,15
04/5/2019 05H,28
04/5/2019 04H,165
04/5/2019 03H,260
04/5/2019 02H,343
04/5/2019 01H,843
04/5/2019 00H,1168
04/4/2019 23H,1304
04/4/2019 22H,1524
04/4/2019 21H,1245
04/4/2019 20H,1155
04/4/2019 19H,1346
04/4/2019 18H,1270
04/4/2019 17H,1267
04/4/2019 16H,887
04/4/2019 15H,535
04/4/2019 14H,131
04/4/2019 13H,6
04/4/2019 12H,5
04/4/2019 11H,3
04/4/2019 10H,6
04/4/2019 09H,11
04/4/2019 08H,17
04/4/2019 07H,31
04/4/2019 06H,149
04/4/2019 05H,237
04/4/2019 04H,228
04/4/2019 03H,239
04/4/2019 02H,308
04/4/2019 01H,673
04/4/2019 00H,1229
04/3/2019 23H,1365
04/3/2019 22H,1497
04/3/2019 21H,1448
04/3/2019 20H,1463
04/3/2019 19H,1529
04/3/2019 18H,1500
04/3/2019 17H,1509
04/3/2019 16H,1317
04/3/2019 15H,833
04/3/2019 14H,157
04/3/2019 13H,41
04/3/2019 12H,46
04/3/2019 11H,47
04/3/2019 10H,73
04/3/2019 09H,81
04/3/2019 08H,82
04/3/2019 07H,78
04/3/2019 06H,56
04/3/2019 05H,59
04/3/2019 04H,128
04/3/2019 03H,282
04/3/2019 02H,373
04/3/2019 01H,732
04/3/2019 00H,1149
04/2/2019 23H,1554
04/2/2019 22H,1624
04/2/2019 21H,1681
04/2/2019 20H,1754
04/2/2019 19H,1710
04/2/2019 18H,1723
04/2/2019 17H,1589
04/2/2019 16H,1341
04/2/2019 15H,713
04/2/2019 14H,138
04/2/2019 13H,34
04/2/2019 12H,39
04/2/2019 11H,38
04/2/2019 10H,28
04/2/2019 09H,21
04/2/2019 08H,13
04/2/2019 07H,8
04/2/2019 06H,10
04/2/2019 05H,23
04/2/2019 04H,196
04/2/2019 03H,241
04/2/2019 02H,330
04/2/2019 01H,752
04/2/2019 00H,1298
04/1/2019 23H,1539
04/1/2019 22H,1634
04/1/2019 21H,1708
04/1/2019 20H,1666
04/1/2019 19H,1691
04/1/2019 18H,1604
04/1/2019 17H,1278
04/1/2019 16H,1042
04/1/2019 15H,597
04/1/2019 14H,122
04/1/2019 13H,9
04/1/2019 12H,7
04/1/2019 11H,16
04/1/2019 10H,19
04/1/2019 09H,32
04/1/2019 08H,22
04/1/2019 07H,220
04/1/2019 06H,228
04/1/2019 05H,239
04/1/2019 04H,240
04/1/2019 03H,249
04/1/2019 02H,319
04/1/2019 01H,890
04/1/2019 00H,1342
03/31/2019 23H,1340
03/31/2019 22H,1453
03/31/2019 21H,1450
03/31/2019 20H,1377
03/31/2019 19H,1367
03/31/2019 18H,1424
03/31/2019 17H,1468
03/31/2019 16H,1430
03/31/2019 15H,754
03/31/2019 14H,133
03/31/2019 13H,24
03/31/2019 12H,26
03/31/2019 11H,30
03/31/2019 10H,44
03/31/2019 09H,34
03/31/2019 08H,41
03/31/2019 07H,224
03/31/2019 06H,238
03/31/2019 05H,246
03/31/2019 04H,247
03/31/2019 03H,239
03/31/2019 02H,310
03/31/2019 01H,898
03/31/2019 00H,1379
03/30/2019 23H,1411
03/30/2019 22H,1420
03/30/2019 21H,1339
03/30/2019 20H,1372
03/30/2019 19H,1435
03/30/2019 18H,1575
03/30/2019 17H,1628
03/30/2019 16H,1349
03/30/2019 15H,624
03/30/2019 14H,106
03/30/2019 13H,42
03/30/2019 12H,46
03/30/2019 11H,46
03/30/2019 10H,38
03/30/2019 09H,23
03/30/2019 08H,11
03/30/2019 07H,127
03/30/2019 06H,208
03/30/2019 05H,238
03/30/2019 04H,244
03/30/2019 03H,247
03/30/2019 02H,324
03/30/2019 01H,863
03/30/2019 00H,1445
03/29/2019 23H,1546
03/29/2019 22H,1603
03/29/2019 21H,1684
03/29/2019 20H,1747
03/29/2019 19H,1753
03/29/2019 18H,1741
03/29/2019 17H,1679
03/29/2019 16H,1491
03/29/2019 15H,788
03/29/2019 14H,120
03/29/2019 13H,37
03/29/2019 12H,69
03/29/2019 11H,76
03/29/2019 10H,72
03/29/2019 09H,70
03/29/2019 08H,67
03/29/2019 07H,138
03/29/2019 06H,250
03/29/2019 05H,262
03/29/2019 04H,271
03/29/2019 03H,271
03/29/2019 02H,334
03/29/2019 01H,773
03/29/2019 00H,1512
03/28/2019 23H,1618
03/28/2019 22H,1675
03/28/2019 21H,1762
03/28/2019 20H,1761
03/28/2019 19H,1785
03/28/2019 18H,1747
03/28/2019 17H,1492
03/28/2019 16H,1297
03/28/2019 15H,733
03/28/2019 14H,124
03/28/2019 13H,47
03/28/2019 12H,73
03/28/2019 11H,75
03/28/2019 10H,61
03/28/2019 09H,74
03/28/2019 08H,81
03/28/2019 07H,69
03/28/2019 06H,60
03/28/2019 05H,62
03/28/2019 04H,41
03/28/2019 03H,40
03/28/2019 02H,64
03/28/2019 01H,246
03/28/2019 00H,458
03/27/2019 23H,768
03/27/2019 22H,936
03/27/2019 21H,1100
03/27/2019 20H,1177
03/27/2019 19H,1137
03/27/2019 18H,974
03/27/2019 17H,819
03/27/2019 16H,655
03/27/2019 15H,361
03/27/2019 14H,72
03/27/2019 13H,22
03/27/2019 12H,19
03/27/2019 11H,22
03/27/2019 10H,26
03/27/2019 09H,34
03/27/2019 08H,38
03/27/2019 07H,34
03/27/2019 06H,39
03/27/2019 05H,31
03/27/2019 04H,41
03/27/2019 03H,39
03/27/2019 02H,52
03/27/2019 01H,230
03/27/2019 00H,594
03/26/2019 23H,1098
03/26/2019 22H,1178
03/26/2019 21H,1445
03/26/2019 20H,1655
03/26/2019 19H,1626
03/26/2019 18H,1471
03/26/2019 17H,1424
03/26/2019 16H,1249
03/26/2019 15H,601
03/26/2019 14H,100
03/26/2019 13H,24
03/26/2019 12H,22
03/26/2019 11H,17
03/26/2019 10H,20
03/26/2019 09H,15
03/26/2019 08H,7
03/26/2019 07H,98
03/26/2019 06H,178
03/26/2019 05H,204
03/26/2019 04H,222
03/26/2019 03H,201
03/26/2019 02H,280
03/26/2019 01H,801
03/26/2019 00H,1471
03/25/2019 23H,1659
03/25/2019 22H,1707
03/25/2019 21H,1720
03/25/2019 20H,1646
03/25/2019 19H,1689
03/25/2019 18H,1716
03/25/2019 17H,1682
03/25/2019 16H,1442
03/25/2019 15H,702
03/25/2019 14H,88
03/25/2019 13H,18
03/25/2019 12H,11
03/25/2019 11H,4
03/25/2019 10H,3
03/25/2019 09H,2
03/25/2019 08H,3
03/25/2019 07H,2
03/25/2019 06H,120
03/25/2019 05H,194
03/25/2019 04H,196
03/25/2019 03H,207
03/25/2019 02H,290
03/25/2019 01H,810
03/25/2019 00H,1405
03/24/2019 23H,1505
03/24/2019 22H,1531
03/24/2019 21H,1409
03/24/2019 20H,1435
03/24/2019 19H,1637
03/24/2019 18H,1715
03/24/2019 17H,1671
03/24/2019 16H,1373
03/24/2019 15H,667
03/24/2019 14H,87
03/24/2019 13H,22
03/24/2019 12H,38
03/24/2019 11H,33
03/24/2019 10H,47
03/24/2019 09H,31
03/24/2019 08H,23
03/24/2019 07H,26
03/24/2019 06H,114
03/24/2019 05H,236
03/24/2019 04H,242
03/24/2019 03H,241
03/24/2019 02H,295
03/24/2019 01H,755
03/24/2019 00H,1370
03/23/2019 23H,1455
03/23/2019 22H,1584
03/23/2019 21H,1584
03/23/2019 20H,1555
03/23/2019 19H,1721
03/23/2019 18H,1681
03/23/2019 17H,1377
03/23/2019 16H,1026
03/23/2019 15H,539
03/23/2019 14H,73
03/23/2019 13H,3
03/23/2019 12H,2
03/23/2019 11H,4
03/23/2019 10H,2
03/23/2019 09H,3
03/23/2019 08H,3
03/23/2019 07H,87
03/23/2019 06H,176
03/23/2019 05H,202
03/23/2019 04H,215
03/23/2019 03H,224
03/23/2019 02H,292
03/23/2019 01H,853
03/23/2019 00H,1476
03/22/2019 23H,1557
03/22/2019 22H,1622
03/22/2019 21H,1745
03/22/2019 20H,1687
03/22/2019 19H,1665
03/22/2019 18H,1686
03/22/2019 17H,1644
03/22/2019 16H,1297
03/22/2019 15H,609
03/22/2019 14H,59
03/22/2019 13H,9
03/22/2019 12H,10
03/22/2019 11H,13
03/22/2019 10H,13
03/22/2019 09H,8
03/22/2019 08H,5
03/22/2019 07H,4
03/22/2019 06H,2
03/22/2019 05H,17
03/22/2019 04H,18
03/22/2019 03H,24
03/22/2019 02H,100
03/22/2019 01H,367
03/22/2019 00H,452
03/21/2019 23H,888
03/21/2019 22H,1211
03/21/2019 21H,1352
03/21/2019 20H,1591
03/21/2019 19H,1549
03/21/2019 18H,1482
03/21/2019 17H,1433
03/21/2019 16H,1122
03/21/2019 15H,538
03/21/2019 14H,79
03/21/2019 13H,40
03/21/2019 12H,37
03/21/2019 11H,80
03/21/2019 10H,54
03/21/2019 09H,54
03/21/2019 08H,7
03/21/2019 07H,10
03/21/2019 06H,35
03/21/2019 05H,21
03/21/2019 04H,24
03/21/2019 03H,27
03/21/2019 02H,69
03/21/2019 01H,278
03/21/2019 00H,590
03/20/2019 23H,939
03/20/2019 22H,1316
03/20/2019 21H,1427
03/20/2019 20H,1462
03/20/2019 19H,1428
03/20/2019 18H,1204
03/20/2019 17H,958
03/20/2019 16H,755
03/20/2019 15H,450
03/20/2019 14H,74
03/20/2019 13H,26
03/20/2019 12H,27
03/20/2019 11H,25
03/20/2019 10H,28
03/20/2019 09H,28
03/20/2019 08H,15
03/20/2019 07H,14
03/20/2019 06H,83
03/20/2019 05H,169
03/20/2019 04H,178
03/20/2019 03H,213
03/20/2019 02H,267
03/20/2019 01H,683
03/20/2019 00H,1156
03/19/2019 23H,1168
03/19/2019 22H,1258
03/19/2019 21H,1418
03/19/2019 20H,1483
03/19/2019 19H,1548
03/19/2019 18H,1590
03/19/2019 17H,1546
03/19/2019 16H,1149
03/19/2019 15H,469
03/19/2019 14H,39
03/19/2019 13H,3
03/19/2019 12H,3
03/19/2019 11H,3
03/19/2019 10H,2
03/19/2019 09H,3
03/19/2019 08H,3
03/19/2019 07H,58
03/19/2019 06H,166
03/19/2019 05H,182
03/19/2019 04H,188
03/19/2019 03H,214
03/19/2019 02H,268
03/19/2019 01H,750
03/19/2019 00H,1364
03/18/2019 23H,1544
03/18/2019 22H,1636
03/18/2019 21H,1642
03/18/2019 20H,1687
03/18/2019 19H,1706
03/18/2019 18H,1697
03/18/2019 17H,1631
03/18/2019 16H,1284
03/18/2019 15H,584
03/18/2019 14H,63
03/18/2019 13H,12
03/18/2019 12H,3
03/18/2019 11H,3
03/18/2019 10H,6
03/18/2019 09H,9
03/18/2019 08H,8
03/18/2019 07H,108
03/18/2019 06H,159
03/18/2019 05H,176
03/18/2019 04H,193
03/18/2019 03H,219
03/18/2019 02H,260
03/18/2019 01H,748
03/18/2019 00H,1405
03/17/2019 23H,1435
03/17/2019 22H,1511
03/17/2019 21H,1467
03/17/2019 20H,1530
03/17/2019 19H,1565
03/17/2019 18H,1729
03/17/2019 17H,1674
03/17/2019 16H,1324
03/17/2019 15H,587
03/17/2019 14H,44
03/17/2019 13H,5
03/17/2019 12H,6
03/17/2019 11H,5
03/17/2019 10H,8
03/17/2019 09H,14
03/17/2019 08H,27
03/17/2019 07H,100
03/17/2019 06H,185
03/17/2019 05H,191
03/17/2019 04H,205
03/17/2019 03H,226
03/17/2019 02H,280
03/17/2019 01H,753
03/17/2019 00H,1314
03/16/2019 23H,1442
03/16/2019 22H,1421
03/16/2019 21H,1425
03/16/2019 20H,1460
03/16/2019 19H,1559
03/16/2019 18H,1665
03/16/2019 17H,1482
03/16/2019 16H,1110
03/16/2019 15H,432
03/16/2019 14H,60
03/16/2019 13H,47
03/16/2019 12H,53
03/16/2019 11H,54
03/16/2019 10H,53
03/16/2019 09H,57
03/16/2019 08H,52
03/16/2019 07H,53
03/16/2019 06H,62
03/16/2019 05H,82
03/16/2019 04H,72
03/16/2019 03H,56
03/16/2019 02H,153
03/16/2019 01H,413
03/16/2019 00H,753
03/15/2019 23H,879
03/15/2019 22H,1258
03/15/2019 21H,1395
03/15/2019 20H,1554
03/15/2019 19H,1636
03/15/2019 18H,1732
03/15/2019 17H,1635
03/15/2019 16H,1280
03/15/2019 15H,630
03/15/2019 14H,110
03/15/2019 13H,74
03/15/2019 12H,73
03/15/2019 11H,48
03/15/2019 10H,46
03/15/2019 09H,49
03/15/2019 08H,78
03/15/2019 07H,203
03/15/2019 06H,252
03/15/2019 05H,243
03/15/2019 04H,240
03/15/2019 03H,253
03/15/2019 02H,286
03/15/2019 01H,808
03/15/2019 00H,1423
03/14/2019 23H,1623
03/14/2019 22H,1665
03/14/2019 21H,1678
03/14/2019 20H,1695
03/14/2019 19H,1695
03/14/2019 18H,1608
03/14/2019 17H,1386
03/14/2019 16H,1127
03/14/2019 15H,501
03/14/2019 14H,41
03/14/2019 13H,22
03/14/2019 12H,12
03/14/2019 11H,17
03/14/2019 10H,20
03/14/2019 09H,25
03/14/2019 08H,29
03/14/2019 07H,27
03/14/2019 06H,24
03/14/2019 05H,39
03/14/2019 04H,47
03/14/2019 03H,43
03/14/2019 02H,96
03/14/2019 01H,542
03/14/2019 00H,1036
03/13/2019 23H,1105
03/13/2019 22H,1217
03/13/2019 21H,1361
03/13/2019 20H,1361
03/13/2019 19H,1145
03/13/2019 18H,1116
03/13/2019 17H,1048
03/13/2019 16H,682
03/13/2019 15H,233
03/13/2019 14H,84
03/13/2019 13H,67
03/13/2019 12H,84
03/13/2019 11H,79
03/13/2019 10H,75
03/13/2019 09H,69
03/13/2019 08H,57
03/13/2019 07H,86
03/13/2019 06H,91
03/13/2019 05H,98
03/13/2019 04H,97
03/13/2019 03H,66
03/13/2019 02H,73
03/13/2019 01H,171
03/13/2019 00H,496
03/12/2019 23H,519
03/12/2019 22H,714
03/12/2019 21H,609
03/12/2019 20H,594
03/12/2019 19H,734
03/12/2019 18H,451
03/12/2019 17H,283
03/12/2019 16H,245
03/12/2019 15H,119
03/12/2019 14H,35
03/12/2019 13H,35
03/12/2019 12H,32
03/12/2019 11H,26
03/12/2019 10H,3
03/12/2019 09H,4
03/12/2019 08H,2
03/12/2019 07H,7
03/12/2019 06H,11
03/12/2019 05H,13
03/12/2019 04H,20
03/12/2019 03H,20
03/12/2019 02H,14
03/12/2019 01H,31
03/12/2019 00H,158
03/11/2019 23H,330
03/11/2019 22H,479
03/11/2019 21H,558
03/11/2019 20H,689
03/11/2019 19H,836
03/11/2019 18H,1207
03/11/2019 17H,1240
03/11/2019 16H,854
03/11/2019 15H,266
03/11/2019 14H,7
03/11/2019 13H,5
03/11/2019 12H,7
03/11/2019 11H,12
03/11/2019 10H,23
03/11/2019 09H,20
03/11/2019 08H,4
03/11/2019 07H,4
03/11/2019 06H,6
03/11/2019 05H,24
03/11/2019 04H,35
03/11/2019 03H,41
03/11/2019 02H,192
03/11/2019 01H,399
03/11/2019 00H,868
03/10/2019 23H,1247
03/10/2019 22H,1518
03/10/2019 21H,1612
03/10/2019 20H,1598
03/10/2019 19H,1592
03/10/2019 18H,1551
03/10/2019 17H,1406
03/10/2019 16H,917
03/10/2019 15H,278
03/10/2019 14H,23
03/10/2019 13H,19
03/10/2019 12H,18
03/10/2019 11H,28
03/10/2019 10H,31
03/10/2019 09H,26
03/10/2019 08H,27
03/10/2019 07H,30
03/10/2019 06H,28
03/10/2019 05H,33
03/10/2019 04H,34
03/10/2019 03H,38
03/10/2019 02H,62
03/10/2019 01H,230
03/10/2019 00H,481
03/9/2019 23H,760
03/9/2019 22H,1126
03/9/2019 21H,1426
03/9/2019 20H,1461
03/9/2019 19H,1526
03/9/2019 18H,1662
03/9/2019 17H,1447
03/9/2019 16H,1194
03/9/2019 15H,496
03/9/2019 14H,44
03/9/2019 13H,36
03/9/2019 12H,34
03/9/2019 11H,36
03/9/2019 10H,29
03/9/2019 09H,29
03/9/2019 08H,33
03/9/2019 07H,33
03/9/2019 06H,44
03/9/2019 05H,70
03/9/2019 04H,83
03/9/2019 03H,69
03/9/2019 02H,110
03/9/2019 01H,518
03/9/2019 00H,1036
03/8/2019 23H,1092
03/8/2019 22H,1038
03/8/2019 21H,1220
03/8/2019 20H,1180
03/8/2019 19H,1143
03/8/2019 18H,1082
03/8/2019 17H,698
03/8/2019 16H,457
03/8/2019 15H,218
03/8/2019 14H,103
03/8/2019 13H,98
03/8/2019 12H,98
03/8/2019 11H,100
03/8/2019 10H,98
03/8/2019 09H,91
03/8/2019 08H,84
03/8/2019 07H,89
03/8/2019 06H,69
03/8/2019 05H,51
03/8/2019 04H,53
03/8/2019 03H,79
03/8/2019 02H,101
03/8/2019 01H,268
03/8/2019 00H,572
03/7/2019 23H,904
03/7/2019 22H,1052
03/7/2019 21H,1185
03/7/2019 20H,1174
03/7/2019 19H,1137
03/7/2019 18H,1047
03/7/2019 17H,787
03/7/2019 16H,477
03/7/2019 15H,198
03/7/2019 14H,96
03/7/2019 13H,98
03/7/2019 12H,100
03/7/2019 11H,101
03/7/2019 10H,99
03/7/2019 09H,95
03/7/2019 08H,95
03/7/2019 07H,97
03/7/2019 06H,94
03/7/2019 05H,107
03/7/2019 04H,108
03/7/2019 03H,107
03/7/2019 02H,129
03/7/2019 01H,430
03/7/2019 00H,981
03/6/2019 23H,1601
03/6/2019 22H,1604
03/6/2019 21H,1554
03/6/2019 20H,1565
03/6/2019 19H,1649
03/6/2019 18H,1685
03/6/2019 17H,1491
03/6/2019 16H,1072
03/6/2019 15H,385
03/6/2019 14H,73
03/6/2019 13H,77
03/6/2019 12H,85
03/6/2019 11H,77
03/6/2019 10H,83
03/6/2019 09H,65
03/6/2019 08H,48
03/6/2019 07H,48
03/6/2019 06H,210
03/6/2019 05H,264
03/6/2019 04H,253
03/6/2019 03H,242
03/6/2019 02H,255
03/6/2019 01H,657
03/6/2019 00H,1330
03/5/2019 23H,1609
03/5/2019 22H,1695
03/5/2019 21H,1702
03/5/2019 20H,1670
03/5/2019 19H,1678
03/5/2019 18H,1680
03/5/2019 17H,1515
03/5/2019 16H,1144
03/5/2019 15H,409
03/5/2019 14H,18
03/5/2019 13H,5
03/5/2019 12H,3
03/5/2019 11H,4
03/5/2019 10H,6
03/5/2019 09H,15
03/5/2019 08H,27
03/5/2019 07H,32
03/5/2019 06H,18
03/5/2019 05H,24
03/5/2019 04H,15
03/5/2019 03H,122
03/5/2019 02H,182
03/5/2019 01H,489
03/5/2019 00H,1100
03/4/2019 23H,1362
03/4/2019 22H,1415
03/4/2019 21H,1473
03/4/2019 20H,1549
03/4/2019 19H,1557
03/4/2019 18H,1463
03/4/2019 17H,1237
03/4/2019 16H,822
03/4/2019 15H,256
03/4/2019 14H,22
03/4/2019 13H,26
03/4/2019 12H,28
03/4/2019 11H,26
03/4/2019 10H,17
03/4/2019 09H,21
03/4/2019 08H,23
03/4/2019 07H,85
03/4/2019 06H,160
03/4/2019 05H,183
03/4/2019 04H,199
03/4/2019 03H,187
03/4/2019 02H,224
03/4/2019 01H,653
03/4/2019 00H,1291
03/3/2019 23H,1397
03/3/2019 22H,1515
03/3/2019 21H,1576
03/3/2019 20H,1553
03/3/2019 19H,1565
03/3/2019 18H,1504
03/3/2019 17H,1387
03/3/2019 16H,1094
03/3/2019 15H,360
03/3/2019 14H,24
03/3/2019 13H,40
03/3/2019 12H,43
03/3/2019 11H,52
03/3/2019 10H,78
03/3/2019 09H,86
03/3/2019 08H,87
03/3/2019 07H,89
03/3/2019 06H,88
03/3/2019 05H,101
03/3/2019 04H,104
03/3/2019 03H,104
03/3/2019 02H,116
03/3/2019 01H,548
03/3/2019 00H,990
03/2/2019 23H,1037
03/2/2019 22H,981
03/2/2019 21H,985
03/2/2019 20H,1017
03/2/2019 19H,916
03/2/2019 18H,798
03/2/2019 17H,832
03/2/2019 16H,458
03/2/2019 15H,184
03/2/2019 14H,50
03/2/2019 13H,59
03/2/2019 12H,83
03/2/2019 11H,82
03/2/2019 10H,82
03/2/2019 09H,71
03/2/2019 08H,82
03/2/2019 07H,67
03/2/2019 06H,65
03/2/2019 05H,70
03/2/2019 04H,97
03/2/2019 03H,88
03/2/2019 02H,115
03/2/2019 01H,457
03/2/2019 00H,840
03/1/2019 23H,957
03/1/2019 22H,1049
03/1/2019 21H,1046
03/1/2019 20H,1209
03/1/2019 19H,1360
03/1/2019 18H,1320
03/1/2019 17H,1003
03/1/2019 16H,615
03/1/2019 15H,296
03/1/2019 14H,83
03/1/2019 13H,80
03/1/2019 12H,66
03/1/2019 11H,66
03/1/2019 10H,47
03/1/2019 09H,50
03/1/2019 08H,61
03/1/2019 07H,36
03/1/2019 06H,75
03/1/2019 05H,81
03/1/2019 04H,86
03/1/2019 03H,76
03/1/2019 02H,72
03/1/2019 01H,426
03/1/2019 00H,947
02/28/2019 23H,1091
02/28/2019 22H,1130
02/28/2019 21H,1273
02/28/2019 20H,1338
02/28/2019 19H,1389
02/28/2019 18H,1397
02/28/2019 17H,1156
02/28/2019 16H,765
02/28/2019 15H,298
02/28/2019 14H,35
02/28/2019 13H,35
02/28/2019 12H,35
02/28/2019 11H,35
02/28/2019 10H,54
02/28/2019 09H,66
02/28/2019 08H,69
02/28/2019 07H,58
02/28/2019 06H,47
02/28/2019 05H,43
02/28/2019 04H,55
02/28/2019 03H,61
02/28/2019 02H,55
02/28/2019 01H,332
02/28/2019 00H,641
02/27/2019 23H,837
02/27/2019 22H,938
02/27/2019 21H,1012
02/27/2019 20H,1185
02/27/2019 19H,1253
02/27/2019 18H,1151
02/27/2019 17H,758
02/27/2019 16H,374
02/27/2019 15H,149
02/27/2019 14H,52
02/27/2019 13H,44
02/27/2019 12H,37
02/27/2019 11H,39
02/27/2019 10H,36
02/27/2019 09H,12
02/27/2019 08H,14
02/27/2019 07H,16
02/27/2019 06H,21
02/27/2019 05H,18
02/27/2019 04H,7
02/27/2019 03H,12
02/27/2019 02H,30
02/27/2019 01H,158
02/27/2019 00H,462
02/26/2019 23H,798
02/26/2019 22H,1181
02/26/2019 21H,1240
02/26/2019 20H,1274
02/26/2019 19H,1422
02/26/2019 18H,1448
02/26/2019 17H,1333
02/26/2019 16H,1066
02/26/2019 15H,333
02/26/2019 14H,42
02/26/2019 13H,30
02/26/2019 12H,21
02/26/2019 11H,22
02/26/2019 10H,27
02/26/2019 09H,31
02/26/2019 08H,35
02/26/2019 07H,37
02/26/2019 06H,31
02/26/2019 05H,29
02/26/2019 04H,34
02/26/2019 03H,36
02/26/2019 02H,40
02/26/2019 01H,315
02/26/2019 00H,805
02/25/2019 23H,1021
02/25/2019 22H,1254
02/25/2019 21H,1299
02/25/2019 20H,1265
02/25/2019 19H,1225
02/25/2019 18H,1260
02/25/2019 17H,1174
02/25/2019 16H,890
02/25/2019 15H,262
02/25/2019 14H,17
02/25/2019 13H,19
02/25/2019 12H,21
02/25/2019 11H,16
02/25/2019 10H,16
02/25/2019 09H,14
02/25/2019 08H,15
02/25/2019 07H,15
02/25/2019 06H,13
02/25/2019 05H,13
02/25/2019 04H,13
02/25/2019 03H,13
02/25/2019 02H,92
02/25/2019 01H,461
02/25/2019 00H,956
02/24/2019 23H,1140
02/24/2019 22H,1256
02/24/2019 21H,1370
02/24/2019 20H,1490
02/24/2019 19H,1392
02/24/2019 18H,1483
02/24/2019 17H,1322
02/24/2019 16H,827
02/24/2019 15H,224
02/24/2019 14H,17
02/24/2019 13H,14
02/24/2019 12H,18
02/24/2019 11H,15
02/24/2019 10H,13
02/24/2019 09H,14
02/24/2019 08H,13
02/24/2019 07H,29
02/24/2019 06H,177
02/24/2019 05H,185
02/24/2019 04H,187
02/24/2019 03H,185
02/24/2019 02H,217
02/24/2019 01H,566
02/24/2019 00H,1294
02/23/2019 23H,1542
02/23/2019 22H,1614
02/23/2019 21H,1619
02/23/2019 20H,1585
02/23/2019 19H,1552
02/23/2019 18H,1412
02/23/2019 17H,1174
02/23/2019 16H,824
02/23/2019 15H,188
02/23/2019 14H,1
02/23/2019 13H,0
02/23/2019 12H,2
02/23/2019 11H,1
02/23/2019 10H,4
02/23/2019 09H,5
02/23/2019 08H,5
02/23/2019 07H,4
02/23/2019 06H,15
02/23/2019 05H,16
02/23/2019 04H,23
02/23/2019 03H,45
02/23/2019 02H,36
02/23/2019 01H,190
02/23/2019 00H,438
02/22/2019 23H,524
02/22/2019 22H,698
02/22/2019 21H,658
02/22/2019 20H,692
02/22/2019 19H,616
02/22/2019 18H,559
02/22/2019 17H,373
02/22/2019 16H,294
02/22/2019 15H,80
02/22/2019 14H,-1
02/22/2019 13H,-2
02/22/2019 12H,-1
02/22/2019 11H,0
02/22/2019 10H,5
02/22/2019 09H,0
02/22/2019 08H,-2
02/22/2019 07H,-1
02/22/2019 06H,-1
02/22/2019 05H,1
02/22/2019 04H,2
02/22/2019 03H,9
02/22/2019 02H,19
02/22/2019 01H,62
02/22/2019 00H,222
02/21/2019 23H,391
02/21/2019 22H,546
02/21/2019 21H,825
02/21/2019 20H,726
02/21/2019 19H,773
02/21/2019 18H,660
02/21/2019 17H,458
02/21/2019 16H,256
02/21/2019 15H,94
02/21/2019 14H,43
02/21/2019 13H,29
02/21/2019 12H,32
02/21/2019 11H,40
02/21/2019 10H,63
02/21/2019 09H,37
02/21/2019 08H,35
02/21/2019 07H,37
02/21/2019 06H,123
02/21/2019 05H,212
02/21/2019 04H,226
02/21/2019 03H,249
02/21/2019 02H,248
02/21/2019 01H,400
02/21/2019 00H,1060
02/20/2019 23H,1540
02/20/2019 22H,1677
02/20/2019 21H,1648
02/20/2019 20H,1669
02/20/2019 19H,1631
02/20/2019 18H,1668
02/20/2019 17H,1560
02/20/2019 16H,1032
02/20/2019 15H,250
02/20/2019 14H,26
02/20/2019 13H,30
02/20/2019 12H,22
02/20/2019 11H,11
02/20/2019 10H,2
02/20/2019 09H,-2
02/20/2019 08H,0
02/20/2019 07H,107
02/20/2019 06H,161
02/20/2019 05H,172
02/20/2019 04H,175
02/20/2019 03H,172
02/20/2019 02H,178
02/20/2019 01H,485
02/20/2019 00H,1106
02/19/2019 23H,1274
02/19/2019 22H,1366
02/19/2019 21H,1343
02/19/2019 20H,1415
02/19/2019 19H,1397
02/19/2019 18H,1373
02/19/2019 17H,1156
02/19/2019 16H,714
02/19/2019 15H,106
02/19/2019 14H,-2
02/19/2019 13H,-1
02/19/2019 12H,-1
02/19/2019 11H,-2
02/19/2019 10H,-1
02/19/2019 09H,-1
02/19/2019 08H,-1
02/19/2019 07H,-1
02/19/2019 06H,-2
02/19/2019 05H,-1
02/19/2019 04H,1
02/19/2019 03H,3
02/19/2019 02H,76
02/19/2019 01H,299
02/19/2019 00H,627
02/18/2019 23H,1048
02/18/2019 22H,1187
02/18/2019 21H,1287
02/18/2019 20H,1134
