Net generation from nuclear for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NUC.H
19:21:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NUC.H megawatthours
10/6/2021 21H,3749
10/6/2021 20H,3748
10/6/2021 19H,3748
10/6/2021 18H,3760
10/6/2021 17H,3764
10/6/2021 16H,3767
10/6/2021 15H,3770
10/6/2021 14H,3774
10/6/2021 13H,3771
10/6/2021 12H,3768
10/6/2021 11H,3766
10/6/2021 10H,3764
10/6/2021 09H,3767
10/6/2021 08H,3760
10/6/2021 07H,3762
10/6/2021 06H,3762
10/6/2021 05H,3760
10/6/2021 04H,3759
10/6/2021 03H,3752
10/6/2021 02H,3753
10/6/2021 01H,3745
10/6/2021 00H,3743
10/5/2021 23H,3748
10/5/2021 22H,3751
10/5/2021 21H,3748
10/5/2021 20H,3747
10/5/2021 19H,3756
10/5/2021 18H,3756
10/5/2021 17H,3756
10/5/2021 16H,3765
10/5/2021 15H,3765
10/5/2021 14H,3753
10/5/2021 13H,3760
10/5/2021 12H,3763
10/5/2021 11H,3758
10/5/2021 10H,3757
10/5/2021 09H,3759
10/5/2021 08H,3754
10/5/2021 07H,3757
10/5/2021 06H,3757
10/5/2021 05H,3756
10/5/2021 04H,3757
10/5/2021 03H,3763
10/5/2021 02H,3761
10/5/2021 01H,3749
10/5/2021 00H,3751
10/4/2021 23H,3760
10/4/2021 22H,3765
10/4/2021 21H,3766
10/4/2021 20H,3761
10/4/2021 19H,3769
10/4/2021 18H,3779
10/4/2021 17H,3786
10/4/2021 16H,3791
10/4/2021 15H,3793
10/4/2021 14H,3790
10/4/2021 13H,3793
10/4/2021 12H,3785
10/4/2021 11H,3787
10/4/2021 10H,3783
10/4/2021 09H,3787
10/4/2021 08H,3785
10/4/2021 07H,3784
10/4/2021 06H,3789
10/4/2021 05H,3784
10/4/2021 04H,3783
10/4/2021 03H,3777
10/4/2021 02H,3775
10/4/2021 01H,3779
10/4/2021 00H,3779
10/3/2021 23H,3781
10/3/2021 22H,3781
10/3/2021 21H,3782
10/3/2021 20H,3781
10/3/2021 19H,3784
10/3/2021 18H,3789
10/3/2021 17H,3800
10/3/2021 16H,3806
10/3/2021 15H,3808
10/3/2021 14H,3809
10/3/2021 13H,3811
10/3/2021 12H,3808
10/3/2021 11H,3808
10/3/2021 10H,3804
10/3/2021 09H,3804
10/3/2021 08H,3806
10/3/2021 07H,3799
10/3/2021 06H,3803
10/3/2021 05H,3798
10/3/2021 04H,3798
10/3/2021 03H,3797
10/3/2021 02H,3797
10/3/2021 01H,3794
10/3/2021 00H,3795
10/2/2021 23H,3793
10/2/2021 22H,3799
10/2/2021 21H,3797
10/2/2021 20H,3796
10/2/2021 19H,3800
10/2/2021 18H,3811
10/2/2021 17H,3813
10/2/2021 16H,3819
10/2/2021 15H,3821
10/2/2021 14H,3817
10/2/2021 13H,3818
10/2/2021 12H,3817
10/2/2021 11H,3819
10/2/2021 10H,3812
10/2/2021 09H,3813
10/2/2021 08H,3814
10/2/2021 07H,3817
10/2/2021 06H,3819
10/2/2021 05H,3818
10/2/2021 04H,3815
10/2/2021 03H,3812
10/2/2021 02H,3815
10/2/2021 01H,3812
10/2/2021 00H,3819
10/1/2021 23H,3815
10/1/2021 22H,3811
10/1/2021 21H,3817
10/1/2021 20H,3807
10/1/2021 19H,3817
10/1/2021 18H,3818
10/1/2021 17H,3821
10/1/2021 16H,3829
10/1/2021 15H,3829
10/1/2021 14H,3835
10/1/2021 13H,3829
10/1/2021 12H,3827
10/1/2021 11H,3831
10/1/2021 10H,3827
10/1/2021 09H,3827
10/1/2021 08H,3825
10/1/2021 07H,3822
10/1/2021 06H,3821
10/1/2021 05H,3816
10/1/2021 04H,3811
10/1/2021 03H,3815
10/1/2021 02H,3815
10/1/2021 01H,3815
10/1/2021 00H,3816
09/30/2021 23H,3807
09/30/2021 22H,3809
09/30/2021 21H,3811
09/30/2021 20H,3811
09/30/2021 19H,3810
09/30/2021 18H,3813
09/30/2021 17H,3815
09/30/2021 16H,3819
09/30/2021 15H,3815
09/30/2021 14H,3817
09/30/2021 13H,3820
09/30/2021 12H,3819
09/30/2021 11H,3821
09/30/2021 10H,3817
09/30/2021 09H,3820
09/30/2021 08H,3821
09/30/2021 07H,3821
09/30/2021 06H,3827
09/30/2021 05H,3831
09/30/2021 04H,3829
09/30/2021 03H,3832
09/30/2021 02H,3827
09/30/2021 01H,3826
09/30/2021 00H,3827
09/29/2021 23H,3824
09/29/2021 22H,3826
09/29/2021 21H,3820
09/29/2021 20H,3820
09/29/2021 19H,3822
09/29/2021 18H,3818
09/29/2021 17H,3824
09/29/2021 16H,3828
09/29/2021 15H,3828
09/29/2021 14H,3828
09/29/2021 13H,3828
09/29/2021 12H,3826
09/29/2021 11H,3823
09/29/2021 10H,3827
09/29/2021 09H,3822
09/29/2021 08H,3820
09/29/2021 07H,3816
09/29/2021 06H,3818
09/29/2021 05H,3808
09/29/2021 04H,3807
09/29/2021 03H,3813
09/29/2021 02H,3811
09/29/2021 01H,3813
09/29/2021 00H,3821
09/28/2021 23H,3817
09/28/2021 22H,3823
09/28/2021 21H,3829
09/28/2021 20H,3833
09/28/2021 19H,3830
09/28/2021 18H,3835
09/28/2021 17H,3835
09/28/2021 16H,3835
09/28/2021 15H,3839
09/28/2021 14H,3841
09/28/2021 13H,3837
09/28/2021 12H,3835
09/28/2021 11H,3834
09/28/2021 10H,3835
09/28/2021 09H,3832
09/28/2021 08H,3828
09/28/2021 07H,3829
09/28/2021 06H,3824
09/28/2021 05H,3825
09/28/2021 04H,3821
09/28/2021 03H,3823
09/28/2021 02H,3830
09/28/2021 01H,3827
09/28/2021 00H,3832
09/27/2021 23H,3837
09/27/2021 22H,3838
09/27/2021 21H,3834
09/27/2021 20H,3840
09/27/2021 19H,3833
09/27/2021 18H,3838
09/27/2021 17H,3845
09/27/2021 16H,3849
09/27/2021 15H,3853
09/27/2021 14H,3854
09/27/2021 13H,3847
09/27/2021 12H,3847
09/27/2021 11H,3847
09/27/2021 10H,3847
09/27/2021 09H,3845
09/27/2021 08H,3839
09/27/2021 07H,3834
09/27/2021 06H,3833
09/27/2021 05H,3835
09/27/2021 04H,3839
09/27/2021 03H,3834
09/27/2021 02H,3840
09/27/2021 01H,3839
09/27/2021 00H,3843
09/26/2021 23H,3839
09/26/2021 22H,3833
09/26/2021 21H,3833
09/26/2021 20H,3841
09/26/2021 19H,3841
09/26/2021 18H,3847
09/26/2021 17H,3849
09/26/2021 16H,3847
09/26/2021 15H,3851
09/26/2021 14H,3859
09/26/2021 13H,3861
09/26/2021 12H,3859
09/26/2021 11H,3853
09/26/2021 10H,3859
09/26/2021 09H,3849
09/26/2021 08H,3852
09/26/2021 07H,3857
09/26/2021 06H,3864
09/26/2021 05H,3860
09/26/2021 04H,3858
09/26/2021 03H,3859
09/26/2021 02H,3865
09/26/2021 01H,3859
09/26/2021 00H,3862
09/25/2021 23H,3865
09/25/2021 22H,3864
09/25/2021 21H,3865
09/25/2021 20H,3864
09/25/2021 19H,3861
09/25/2021 18H,3862
09/25/2021 17H,3865
09/25/2021 16H,3861
09/25/2021 15H,3853
09/25/2021 14H,3847
09/25/2021 13H,3843
09/25/2021 12H,3817
09/25/2021 11H,3779
09/25/2021 10H,3778
09/25/2021 09H,3761
09/25/2021 08H,3853
09/25/2021 07H,3867
09/25/2021 06H,3864
09/25/2021 05H,3869
09/25/2021 04H,3863
09/25/2021 03H,3869
09/25/2021 02H,3869
09/25/2021 01H,3874
09/25/2021 00H,3875
09/24/2021 23H,3875
09/24/2021 22H,3873
09/24/2021 21H,3879
09/24/2021 20H,3876
09/24/2021 19H,3877
09/24/2021 18H,3879
09/24/2021 17H,3872
09/24/2021 16H,3871
09/24/2021 15H,3866
09/24/2021 14H,3875
09/24/2021 13H,3881
09/24/2021 12H,3880
09/24/2021 11H,3879
09/24/2021 10H,3881
09/24/2021 09H,3871
09/24/2021 08H,3865
09/24/2021 07H,3864
09/24/2021 06H,3868
09/24/2021 05H,3873
09/24/2021 04H,3877
09/24/2021 03H,3876
09/24/2021 02H,3881
09/24/2021 01H,3870
09/24/2021 00H,3819
09/23/2021 23H,3786
09/23/2021 22H,3782
09/23/2021 21H,3776
09/23/2021 20H,3771
09/23/2021 19H,3772
09/23/2021 18H,3776
09/23/2021 17H,3784
09/23/2021 16H,3806
09/23/2021 15H,3805
09/23/2021 14H,3801
09/23/2021 13H,3797
09/23/2021 12H,3780
09/23/2021 11H,3795
09/23/2021 10H,3869
09/23/2021 09H,3902
09/23/2021 08H,3913
09/23/2021 07H,3913
09/23/2021 06H,3907
09/23/2021 05H,3908
09/23/2021 04H,3901
09/23/2021 03H,3898
09/23/2021 02H,3900
09/23/2021 01H,3898
09/23/2021 00H,3902
09/22/2021 23H,3902
09/22/2021 22H,3905
09/22/2021 21H,3902
09/22/2021 20H,3904
09/22/2021 19H,3900
09/22/2021 18H,3907
09/22/2021 17H,3916
09/22/2021 16H,3933
09/22/2021 15H,3935
09/22/2021 14H,3933
09/22/2021 13H,3935
09/22/2021 12H,3933
09/22/2021 11H,3929
09/22/2021 10H,3934
09/22/2021 09H,3927
09/22/2021 08H,3925
09/22/2021 07H,3922
09/22/2021 06H,3915
09/22/2021 05H,3921
09/22/2021 04H,3922
09/22/2021 03H,3917
09/22/2021 02H,3915
09/22/2021 01H,3916
09/22/2021 00H,3912
09/21/2021 23H,3924
09/21/2021 22H,3916
09/21/2021 21H,3918
09/21/2021 20H,3920
09/21/2021 19H,3925
09/21/2021 18H,3935
09/21/2021 17H,3940
09/21/2021 16H,3945
09/21/2021 15H,3950
09/21/2021 14H,3945
09/21/2021 13H,3945
09/21/2021 12H,3951
09/21/2021 11H,3951
09/21/2021 10H,3947
09/21/2021 09H,3947
09/21/2021 08H,3940
09/21/2021 07H,3940
09/21/2021 06H,3940
09/21/2021 05H,3934
09/21/2021 04H,3939
09/21/2021 03H,3935
09/21/2021 02H,3936
09/21/2021 01H,3939
09/21/2021 00H,3936
09/20/2021 23H,3940
09/20/2021 22H,3940
09/20/2021 21H,3936
09/20/2021 20H,3932
09/20/2021 19H,3936
09/20/2021 18H,3936
09/20/2021 17H,3941
09/20/2021 16H,3953
09/20/2021 15H,3955
09/20/2021 14H,3958
09/20/2021 13H,3955
09/20/2021 12H,3947
09/20/2021 11H,3947
09/20/2021 10H,3950
09/20/2021 09H,3949
09/20/2021 08H,3947
09/20/2021 07H,3947
09/20/2021 06H,3943
09/20/2021 05H,3945
09/20/2021 04H,3945
09/20/2021 03H,3943
09/20/2021 02H,3939
09/20/2021 01H,3939
09/20/2021 00H,3940
09/19/2021 23H,3937
09/19/2021 22H,3936
09/19/2021 21H,3934
09/19/2021 20H,3931
09/19/2021 19H,3939
09/19/2021 18H,3928
09/19/2021 17H,3932
09/19/2021 16H,3931
09/19/2021 15H,3939
09/19/2021 14H,3937
09/19/2021 13H,3937
09/19/2021 12H,3928
09/19/2021 11H,3927
09/19/2021 10H,3925
09/19/2021 09H,3925
09/19/2021 08H,3919
09/19/2021 07H,3922
09/19/2021 06H,3918
09/19/2021 05H,3915
09/19/2021 04H,3913
09/19/2021 03H,3912
09/19/2021 02H,3915
09/19/2021 01H,3912
09/19/2021 00H,3916
09/18/2021 23H,3926
09/18/2021 22H,3922
09/18/2021 21H,3926
09/18/2021 20H,3928
09/18/2021 19H,3929
09/18/2021 18H,3930
09/18/2021 17H,3938
09/18/2021 16H,3941
09/18/2021 15H,3949
09/18/2021 14H,3949
09/18/2021 13H,3949
09/18/2021 12H,3947
09/18/2021 11H,3948
09/18/2021 10H,3951
09/18/2021 09H,3951
09/18/2021 08H,3951
09/18/2021 07H,3944
09/18/2021 06H,3943
09/18/2021 05H,3938
09/18/2021 04H,3951
09/18/2021 03H,3953
09/18/2021 02H,3944
09/18/2021 01H,3949
09/18/2021 00H,3942
09/17/2021 23H,3946
09/17/2021 22H,3953
09/17/2021 21H,3952
09/17/2021 20H,3954
09/17/2021 19H,3957
09/17/2021 18H,3960
09/17/2021 17H,3965
09/17/2021 16H,3971
09/17/2021 15H,3979
09/17/2021 14H,3970
09/17/2021 13H,3967
09/17/2021 12H,3967
09/17/2021 11H,3963
09/17/2021 10H,3958
09/17/2021 09H,3954
09/17/2021 08H,3970
09/17/2021 07H,3968
09/17/2021 06H,3962
09/17/2021 05H,3959
09/17/2021 04H,3959
09/17/2021 03H,3954
09/17/2021 02H,3954
09/17/2021 01H,3948
09/17/2021 00H,3950
09/16/2021 23H,3953
09/16/2021 22H,3958
09/16/2021 21H,3959
09/16/2021 20H,3963
09/16/2021 19H,3969
09/16/2021 18H,3974
09/16/2021 17H,3972
09/16/2021 16H,3982
09/16/2021 15H,3991
09/16/2021 14H,3987
09/16/2021 13H,3993
09/16/2021 12H,3987
09/16/2021 11H,3988
09/16/2021 10H,3985
09/16/2021 09H,3973
09/16/2021 08H,3973
09/16/2021 07H,3960
09/16/2021 06H,3957
09/16/2021 05H,3951
09/16/2021 04H,3952
09/16/2021 03H,3948
09/16/2021 02H,3949
09/16/2021 01H,3949
09/16/2021 00H,3950
09/15/2021 23H,3955
09/15/2021 22H,3958
09/15/2021 21H,3961
09/15/2021 20H,3962
09/15/2021 19H,3966
09/15/2021 18H,3962
09/15/2021 17H,3975
09/15/2021 16H,3982
09/15/2021 15H,3987
09/15/2021 14H,3987
09/15/2021 13H,3985
09/15/2021 12H,3983
09/15/2021 11H,3982
09/15/2021 10H,3981
09/15/2021 09H,3977
09/15/2021 08H,3974
09/15/2021 07H,3967
09/15/2021 06H,3963
09/15/2021 05H,3956
09/15/2021 04H,3947
09/15/2021 03H,3947
09/15/2021 02H,3950
09/15/2021 01H,3959
09/15/2021 00H,3959
09/14/2021 23H,3958
09/14/2021 22H,3954
09/14/2021 21H,3959
09/14/2021 20H,3952
09/14/2021 19H,3956
09/14/2021 18H,3953
09/14/2021 17H,3955
09/14/2021 16H,3957
09/14/2021 15H,3960
09/14/2021 14H,3959
09/14/2021 13H,3957
09/14/2021 12H,3951
09/14/2021 11H,3956
09/14/2021 10H,3956
09/14/2021 09H,3961
09/14/2021 08H,3968
09/14/2021 07H,3959
09/14/2021 06H,3957
09/14/2021 05H,3954
09/14/2021 04H,3942
09/14/2021 03H,3945
09/14/2021 02H,3939
09/14/2021 01H,3942
09/14/2021 00H,3948
09/13/2021 23H,3956
09/13/2021 22H,3954
09/13/2021 21H,3954
09/13/2021 20H,3955
09/13/2021 19H,3955
09/13/2021 18H,3958
09/13/2021 17H,3968
09/13/2021 16H,3969
09/13/2021 15H,3975
09/13/2021 14H,3979
09/13/2021 13H,3973
09/13/2021 12H,3969
09/13/2021 11H,3970
09/13/2021 10H,3967
09/13/2021 09H,3961
09/13/2021 08H,3962
09/13/2021 07H,3951
09/13/2021 06H,3950
09/13/2021 05H,3945
09/13/2021 04H,3951
09/13/2021 03H,3948
09/13/2021 02H,3950
09/13/2021 01H,3948
09/13/2021 00H,3949
09/12/2021 23H,3950
09/12/2021 22H,3943
09/12/2021 21H,3949
09/12/2021 20H,3946
09/12/2021 19H,3944
09/12/2021 18H,3946
09/12/2021 17H,3961
09/12/2021 16H,3961
09/12/2021 15H,3965
09/12/2021 14H,3971
09/12/2021 13H,3967
09/12/2021 12H,3966
09/12/2021 11H,3967
09/12/2021 10H,3963
09/12/2021 09H,3958
09/12/2021 08H,3957
09/12/2021 07H,3954
09/12/2021 06H,3948
09/12/2021 05H,3949
09/12/2021 04H,3944
09/12/2021 03H,3946
09/12/2021 02H,3938
09/12/2021 01H,3948
09/12/2021 00H,3946
09/11/2021 23H,3946
09/11/2021 22H,3949
09/11/2021 21H,3944
09/11/2021 20H,3944
09/11/2021 19H,3943
09/11/2021 18H,3942
09/11/2021 17H,3942
09/11/2021 16H,3950
09/11/2021 15H,3946
09/11/2021 14H,3950
09/11/2021 13H,3946
09/11/2021 12H,3944
09/11/2021 11H,3936
09/11/2021 10H,3940
09/11/2021 09H,3934
09/11/2021 08H,3937
09/11/2021 07H,3931
09/11/2021 06H,3931
09/11/2021 05H,3933
09/11/2021 04H,3939
09/11/2021 03H,3946
09/11/2021 02H,3939
09/11/2021 01H,3941
09/11/2021 00H,3947
09/10/2021 23H,3945
09/10/2021 22H,3944
09/10/2021 21H,3947
09/10/2021 20H,3946
09/10/2021 19H,3945
09/10/2021 18H,3949
09/10/2021 17H,3953
09/10/2021 16H,3966
09/10/2021 15H,3970
09/10/2021 14H,3968
09/10/2021 13H,3968
09/10/2021 12H,3968
09/10/2021 11H,3962
09/10/2021 10H,3966
09/10/2021 09H,3957
09/10/2021 08H,3962
09/10/2021 07H,3959
09/10/2021 06H,3955
09/10/2021 05H,3951
09/10/2021 04H,3947
09/10/2021 03H,3945
09/10/2021 02H,3945
09/10/2021 01H,3943
09/10/2021 00H,3947
09/9/2021 23H,3939
09/9/2021 22H,3942
09/9/2021 21H,3939
09/9/2021 20H,3935
09/9/2021 19H,3936
09/9/2021 18H,3939
09/9/2021 17H,3939
09/9/2021 16H,3949
09/9/2021 15H,3954
09/9/2021 14H,3964
09/9/2021 13H,3955
09/9/2021 12H,3954
09/9/2021 11H,3952
09/9/2021 10H,3948
09/9/2021 09H,3950
09/9/2021 08H,3949
09/9/2021 07H,3950
09/9/2021 06H,3942
09/9/2021 05H,3939
09/9/2021 04H,3939
09/9/2021 03H,3941
09/9/2021 02H,3940
09/9/2021 01H,3939
09/9/2021 00H,3936
09/8/2021 23H,3939
09/8/2021 22H,3935
09/8/2021 21H,3940
09/8/2021 20H,3934
09/8/2021 19H,3931
09/8/2021 18H,3916
09/8/2021 17H,3905
09/8/2021 16H,3904
09/8/2021 15H,3897
09/8/2021 14H,3902
09/8/2021 13H,3925
09/8/2021 12H,3936
09/8/2021 11H,3944
09/8/2021 10H,3944
09/8/2021 09H,3943
09/8/2021 08H,3935
09/8/2021 07H,3931
09/8/2021 06H,3929
09/8/2021 05H,3922
09/8/2021 04H,3927
09/8/2021 03H,3929
09/8/2021 02H,3937
09/8/2021 01H,3941
09/8/2021 00H,3937
09/7/2021 23H,3941
09/7/2021 22H,3937
09/7/2021 21H,3936
09/7/2021 20H,3934
09/7/2021 19H,3937
09/7/2021 18H,3938
09/7/2021 17H,3940
09/7/2021 16H,3939
09/7/2021 15H,3948
09/7/2021 14H,3939
09/7/2021 13H,3942
09/7/2021 12H,3936
09/7/2021 11H,3936
09/7/2021 10H,3930
09/7/2021 09H,3925
09/7/2021 08H,3934
09/7/2021 07H,3934
09/7/2021 06H,3935
09/7/2021 05H,3930
09/7/2021 04H,3932
09/7/2021 03H,3931
09/7/2021 02H,3933
09/7/2021 01H,3934
09/7/2021 00H,3937
09/6/2021 23H,3935
09/6/2021 22H,3935
09/6/2021 21H,3935
09/6/2021 20H,3933
09/6/2021 19H,3935
09/6/2021 18H,3938
09/6/2021 17H,3946
09/6/2021 16H,3944
09/6/2021 15H,3946
09/6/2021 14H,3942
09/6/2021 13H,3936
09/6/2021 12H,3935
09/6/2021 11H,3932
09/6/2021 10H,3925
09/6/2021 09H,3924
09/6/2021 08H,3927
09/6/2021 07H,3932
09/6/2021 06H,3947
09/6/2021 05H,3948
09/6/2021 04H,3944
09/6/2021 03H,3945
09/6/2021 02H,3953
09/6/2021 01H,3953
09/6/2021 00H,3952
09/5/2021 23H,3953
09/5/2021 22H,3959
09/5/2021 21H,3953
09/5/2021 20H,3947
09/5/2021 19H,3951
09/5/2021 18H,3954
09/5/2021 17H,3954
09/5/2021 16H,3958
09/5/2021 15H,3963
09/5/2021 14H,3964
09/5/2021 13H,3958
09/5/2021 12H,3972
09/5/2021 11H,3976
09/5/2021 10H,3980
09/5/2021 09H,3980
09/5/2021 08H,3977
09/5/2021 07H,3978
09/5/2021 06H,3977
09/5/2021 05H,3961
09/5/2021 04H,3965
09/5/2021 03H,3960
09/5/2021 02H,3961
09/5/2021 01H,3962
09/5/2021 00H,3961
09/4/2021 23H,3964
09/4/2021 22H,3965
09/4/2021 21H,3967
09/4/2021 20H,3963
09/4/2021 19H,3972
09/4/2021 18H,3975
09/4/2021 17H,3972
09/4/2021 16H,3982
09/4/2021 15H,3980
09/4/2021 14H,3982
09/4/2021 13H,3981
09/4/2021 12H,3978
09/4/2021 11H,3978
09/4/2021 10H,3977
09/4/2021 09H,3976
09/4/2021 08H,3971
09/4/2021 07H,3970
09/4/2021 06H,3967
09/4/2021 05H,3961
09/4/2021 04H,3962
09/4/2021 03H,3961
09/4/2021 02H,3959
09/4/2021 01H,3955
09/4/2021 00H,3953
09/3/2021 23H,3951
09/3/2021 22H,3952
09/3/2021 21H,3955
09/3/2021 20H,3955
09/3/2021 19H,3949
09/3/2021 18H,3948
09/3/2021 17H,3952
09/3/2021 16H,3952
09/3/2021 15H,3956
09/3/2021 14H,3958
09/3/2021 13H,3958
09/3/2021 12H,3960
09/3/2021 11H,3952
09/3/2021 10H,3951
09/3/2021 09H,3950
09/3/2021 08H,3951
09/3/2021 07H,3951
09/3/2021 06H,3954
09/3/2021 05H,3952
09/3/2021 04H,3945
09/3/2021 03H,3948
09/3/2021 02H,3948
09/3/2021 01H,3947
09/3/2021 00H,3943
09/2/2021 23H,3950
09/2/2021 22H,3949
09/2/2021 21H,3957
09/2/2021 20H,3959
09/2/2021 19H,3939
09/2/2021 18H,3945
09/2/2021 17H,3940
09/2/2021 16H,3944
09/2/2021 15H,3949
09/2/2021 14H,3950
09/2/2021 13H,3949
09/2/2021 12H,3953
09/2/2021 11H,3949
09/2/2021 10H,3950
09/2/2021 09H,3945
09/2/2021 08H,3948
09/2/2021 07H,3947
09/2/2021 06H,3933
09/2/2021 05H,3942
09/2/2021 04H,3939
09/2/2021 03H,3937
09/2/2021 02H,3936
09/2/2021 01H,3939
09/2/2021 00H,3945
09/1/2021 23H,3939
09/1/2021 22H,3942
09/1/2021 21H,3946
09/1/2021 20H,3944
09/1/2021 19H,3944
09/1/2021 18H,3943
09/1/2021 17H,3953
09/1/2021 16H,3960
09/1/2021 15H,3961
09/1/2021 14H,3961
09/1/2021 13H,3966
09/1/2021 12H,3957
09/1/2021 11H,3960
09/1/2021 10H,3949
09/1/2021 09H,3953
09/1/2021 08H,3943
09/1/2021 07H,3949
09/1/2021 06H,3947
09/1/2021 05H,3941
09/1/2021 04H,3942
09/1/2021 03H,3945
09/1/2021 02H,3943
09/1/2021 01H,3945
09/1/2021 00H,3940
08/31/2021 23H,3946
08/31/2021 22H,3948
08/31/2021 21H,3947
08/31/2021 20H,3953
08/31/2021 19H,3953
08/31/2021 18H,3949
08/31/2021 17H,3951
08/31/2021 16H,3948
08/31/2021 15H,3958
08/31/2021 14H,3942
08/31/2021 13H,3939
08/31/2021 12H,3952
08/31/2021 11H,3950
08/31/2021 10H,3952
08/31/2021 09H,3945
08/31/2021 08H,3953
08/31/2021 07H,3943
08/31/2021 06H,3938
08/31/2021 05H,3945
08/31/2021 04H,3939
08/31/2021 03H,3944
08/31/2021 02H,3949
08/31/2021 01H,3946
08/31/2021 00H,3947
08/30/2021 23H,3950
08/30/2021 22H,3943
08/30/2021 21H,3943
08/30/2021 20H,3948
08/30/2021 19H,3946
08/30/2021 18H,3942
08/30/2021 17H,3944
08/30/2021 16H,3950
08/30/2021 15H,3954
08/30/2021 14H,3951
08/30/2021 13H,3950
08/30/2021 12H,3946
08/30/2021 11H,3942
08/30/2021 10H,3949
08/30/2021 09H,3950
08/30/2021 08H,3952
08/30/2021 07H,3956
08/30/2021 06H,3952
08/30/2021 05H,3946
08/30/2021 04H,3952
08/30/2021 03H,3949
08/30/2021 02H,3950
08/30/2021 01H,3946
08/30/2021 00H,3954
08/29/2021 23H,3954
08/29/2021 22H,3951
08/29/2021 21H,3950
08/29/2021 20H,3948
08/29/2021 19H,3948
08/29/2021 18H,3951
08/29/2021 17H,3950
08/29/2021 16H,3955
08/29/2021 15H,3958
08/29/2021 14H,3959
08/29/2021 13H,3965
08/29/2021 12H,3961
08/29/2021 11H,3959
08/29/2021 10H,3953
08/29/2021 09H,3952
08/29/2021 08H,3950
08/29/2021 07H,3936
08/29/2021 06H,3929
08/29/2021 05H,3930
08/29/2021 04H,3934
08/29/2021 03H,3935
08/29/2021 02H,3936
08/29/2021 01H,3925
08/29/2021 00H,3919
08/28/2021 23H,3915
08/28/2021 22H,3917
08/28/2021 21H,3923
08/28/2021 20H,3924
08/28/2021 19H,3923
08/28/2021 18H,3929
08/28/2021 17H,3939
08/28/2021 16H,3954
08/28/2021 15H,3959
08/28/2021 14H,3954
08/28/2021 13H,3956
08/28/2021 12H,3956
08/28/2021 11H,3954
08/28/2021 10H,3942
08/28/2021 09H,3936
08/28/2021 08H,3919
08/28/2021 07H,3924
08/28/2021 06H,3943
08/28/2021 05H,3950
08/28/2021 04H,3947
08/28/2021 03H,3945
08/28/2021 02H,3949
08/28/2021 01H,3947
08/28/2021 00H,3945
08/27/2021 23H,3949
08/27/2021 22H,3950
08/27/2021 21H,3947
08/27/2021 20H,3942
08/27/2021 19H,3940
08/27/2021 18H,3937
08/27/2021 17H,3950
08/27/2021 16H,3962
08/27/2021 15H,3980
08/27/2021 14H,3978
08/27/2021 13H,3984
08/27/2021 12H,3976
08/27/2021 11H,3976
08/27/2021 10H,3972
08/27/2021 09H,3972
08/27/2021 08H,3968
08/27/2021 07H,3967
08/27/2021 06H,3958
08/27/2021 05H,3947
08/27/2021 04H,3945
08/27/2021 03H,3947
08/27/2021 02H,3951
08/27/2021 01H,3953
08/27/2021 00H,3954
08/26/2021 23H,3950
08/26/2021 22H,3949
08/26/2021 21H,3950
08/26/2021 20H,3947
08/26/2021 19H,3945
08/26/2021 18H,3948
08/26/2021 17H,3955
08/26/2021 16H,3961
08/26/2021 15H,3970
08/26/2021 14H,3975
08/26/2021 13H,3972
08/26/2021 12H,3973
08/26/2021 11H,3967
08/26/2021 10H,3964
08/26/2021 09H,3962
08/26/2021 08H,3963
08/26/2021 07H,3954
08/26/2021 06H,3948
08/26/2021 05H,3937
08/26/2021 04H,3945
08/26/2021 03H,3949
08/26/2021 02H,3945
08/26/2021 01H,3945
08/26/2021 00H,3946
08/25/2021 23H,3947
08/25/2021 22H,3948
08/25/2021 21H,3948
08/25/2021 20H,3952
08/25/2021 19H,3957
08/25/2021 18H,3960
08/25/2021 17H,3964
08/25/2021 16H,3969
08/25/2021 15H,3974
08/25/2021 14H,3976
08/25/2021 13H,3977
08/25/2021 12H,3972
08/25/2021 11H,3970
08/25/2021 10H,3970
08/25/2021 09H,3968
08/25/2021 08H,3967
08/25/2021 07H,3969
08/25/2021 06H,3965
08/25/2021 05H,3960
08/25/2021 04H,3963
08/25/2021 03H,3960
08/25/2021 02H,3955
08/25/2021 01H,3957
08/25/2021 00H,3960
08/24/2021 23H,3967
08/24/2021 22H,3964
08/24/2021 21H,3962
08/24/2021 20H,3966
08/24/2021 19H,3967
08/24/2021 18H,3961
08/24/2021 17H,3973
08/24/2021 16H,3985
08/24/2021 15H,3994
08/24/2021 14H,3995
08/24/2021 13H,3992
08/24/2021 12H,3990
08/24/2021 11H,3988
08/24/2021 10H,3988
08/24/2021 09H,3988
08/24/2021 08H,3985
08/24/2021 07H,3982
08/24/2021 06H,3970
08/24/2021 05H,3967
08/24/2021 04H,3974
08/24/2021 03H,3971
08/24/2021 02H,3972
08/24/2021 01H,3968
08/24/2021 00H,3975
08/23/2021 23H,3969
08/23/2021 22H,3975
08/23/2021 21H,3975
08/23/2021 20H,3975
08/23/2021 19H,3973
08/23/2021 18H,3978
08/23/2021 17H,3974
08/23/2021 16H,3986
08/23/2021 15H,3988
08/23/2021 14H,3990
08/23/2021 13H,3990
