Net generation from natural gas for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NG.H
19:21:47 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NG.H megawatthours
12/14/2018 17H,4744
12/14/2018 16H,4982
12/14/2018 15H,5024
12/14/2018 14H,4589
12/14/2018 13H,3987
12/14/2018 12H,3533
12/14/2018 11H,3367
12/14/2018 10H,3411
12/14/2018 09H,3502
12/14/2018 08H,4143
12/14/2018 07H,4585
12/14/2018 06H,5040
12/14/2018 05H,5502
12/14/2018 04H,5593
12/14/2018 03H,5689
12/14/2018 02H,5607
12/14/2018 01H,5354
12/14/2018 00H,4644
12/13/2018 23H,3981
12/13/2018 22H,3753
12/13/2018 21H,3798
12/13/2018 20H,3928
12/13/2018 19H,3872
12/13/2018 18H,3986
12/13/2018 17H,4107
12/13/2018 16H,4729
12/13/2018 15H,5251
12/13/2018 14H,4580
12/13/2018 13H,3653
12/13/2018 12H,3324
12/13/2018 11H,3099
12/13/2018 10H,3061
12/13/2018 09H,3050
12/13/2018 08H,2861
12/13/2018 07H,3254
12/13/2018 06H,3880
12/13/2018 05H,4331
12/13/2018 04H,4553
12/13/2018 03H,4710
12/13/2018 02H,4530
12/13/2018 01H,4453
12/13/2018 00H,3483
12/12/2018 23H,2807
12/12/2018 22H,2605
12/12/2018 21H,2543
12/12/2018 20H,2731
12/12/2018 19H,2660
12/12/2018 18H,3157
12/12/2018 17H,3617
12/12/2018 16H,4207
12/12/2018 15H,4337
12/12/2018 14H,4014
12/12/2018 13H,3400
12/12/2018 12H,2948
12/12/2018 11H,2959
12/12/2018 10H,2956
12/12/2018 09H,2909
12/12/2018 08H,3634
12/12/2018 07H,4209
12/12/2018 06H,5012
12/12/2018 05H,5100
12/12/2018 04H,4978
12/12/2018 03H,5043
12/12/2018 02H,5090
12/12/2018 01H,4967
12/12/2018 00H,4260
12/11/2018 23H,3806
12/11/2018 22H,3896
12/11/2018 21H,3880
12/11/2018 20H,3748
12/11/2018 19H,3771
12/11/2018 18H,3795
12/11/2018 17H,4013
12/11/2018 16H,4332
12/11/2018 15H,4444
12/11/2018 14H,4073
12/11/2018 13H,3697
12/11/2018 12H,3316
12/11/2018 11H,3382
12/11/2018 10H,3400
12/11/2018 09H,3359
12/11/2018 08H,3857
12/11/2018 07H,4664
12/11/2018 06H,5314
12/11/2018 05H,6149
12/11/2018 04H,6571
12/11/2018 03H,6725
12/11/2018 02H,6743
12/11/2018 01H,6733
12/11/2018 00H,5659
12/10/2018 23H,4912
12/10/2018 22H,4548
12/10/2018 21H,4495
12/10/2018 20H,4509
12/10/2018 19H,4637
12/10/2018 18H,4757
12/10/2018 17H,5005
12/10/2018 16H,5387
12/10/2018 15H,5627
12/10/2018 14H,5099
12/10/2018 13H,4149
12/10/2018 12H,3737
12/10/2018 11H,3539
12/10/2018 10H,3485
12/10/2018 09H,3577
12/10/2018 08H,3654
12/10/2018 07H,4344
12/10/2018 06H,4855
12/10/2018 05H,4998
12/10/2018 04H,5251
12/10/2018 03H,5351
12/10/2018 02H,5312
12/10/2018 01H,5363
12/10/2018 00H,4290
12/9/2018 23H,3645
12/9/2018 22H,3334
12/9/2018 21H,3197
12/9/2018 20H,3295
12/9/2018 19H,3311
12/9/2018 18H,3295
12/9/2018 17H,3434
12/9/2018 16H,3771
12/9/2018 15H,4457
12/9/2018 14H,4058
12/9/2018 13H,3877
12/9/2018 12H,3767
12/9/2018 11H,3725
12/9/2018 10H,3731
12/9/2018 09H,3801
12/9/2018 08H,4569
12/9/2018 07H,4850
12/9/2018 06H,5145
12/9/2018 05H,5388
12/9/2018 04H,5457
12/9/2018 03H,5301
12/9/2018 02H,5261
12/9/2018 01H,5410
12/9/2018 00H,4628
12/8/2018 23H,4077
12/8/2018 22H,4011
12/8/2018 21H,4082
12/8/2018 20H,4105
12/8/2018 19H,4397
12/8/2018 18H,4566
12/8/2018 17H,4670
12/8/2018 16H,5009
12/8/2018 15H,4916
12/8/2018 14H,4480
12/8/2018 13H,4342
12/8/2018 12H,4096
12/8/2018 11H,4049
12/8/2018 10H,4204
12/8/2018 09H,4245
12/8/2018 08H,4509
12/8/2018 07H,4894
12/8/2018 06H,5456
12/8/2018 05H,6199
12/8/2018 04H,6434
12/8/2018 03H,6236
12/8/2018 02H,6499
12/8/2018 01H,6339
12/8/2018 00H,5960
12/7/2018 23H,5377
12/7/2018 22H,5404
12/7/2018 21H,5445
12/7/2018 20H,5567
12/7/2018 19H,5603
12/7/2018 18H,5589
12/7/2018 17H,5541
12/7/2018 16H,5726
12/7/2018 15H,5525
12/7/2018 14H,4987
12/7/2018 13H,4645
12/7/2018 12H,4390
12/7/2018 11H,4238
12/7/2018 10H,4311
12/7/2018 09H,4243
12/7/2018 08H,3749
12/7/2018 07H,3679
12/7/2018 06H,4634
12/7/2018 05H,5310
12/7/2018 04H,5781
12/7/2018 03H,5961
12/7/2018 02H,5979
12/7/2018 01H,5751
12/7/2018 00H,5563
12/6/2018 23H,5399
12/6/2018 22H,5261
12/6/2018 21H,5132
12/6/2018 20H,4573
12/6/2018 19H,4692
12/6/2018 18H,4953
12/6/2018 17H,4952
12/6/2018 16H,4999
12/6/2018 15H,5092
12/6/2018 14H,4071
12/6/2018 13H,3758
12/6/2018 12H,3409
12/6/2018 11H,3295
12/6/2018 10H,3180
12/6/2018 09H,3207
12/6/2018 08H,3381
12/6/2018 07H,3789
12/6/2018 06H,4606
12/6/2018 05H,5490
12/6/2018 04H,5956
12/6/2018 03H,5924
12/6/2018 02H,5838
12/6/2018 01H,5567
12/6/2018 00H,4862
12/5/2018 23H,4308
12/5/2018 22H,4181
12/5/2018 21H,4336
12/5/2018 20H,4278
12/5/2018 19H,4346
12/5/2018 18H,4505
12/5/2018 17H,4697
12/5/2018 16H,4906
12/5/2018 15H,5142
12/5/2018 14H,4830
12/5/2018 13H,4543
12/5/2018 12H,3939
12/5/2018 11H,3837
12/5/2018 10H,3870
12/5/2018 09H,4205
12/5/2018 08H,4772
12/5/2018 07H,5086
12/5/2018 06H,5913
12/5/2018 05H,6419
12/5/2018 04H,6546
12/5/2018 03H,6686
12/5/2018 02H,6775
12/5/2018 01H,6571
12/5/2018 00H,5596
12/4/2018 23H,5004
12/4/2018 22H,4784
12/4/2018 21H,4856
12/4/2018 20H,4929
12/4/2018 19H,5013
12/4/2018 18H,5138
12/4/2018 17H,5618
12/4/2018 16H,6117
12/4/2018 15H,6722
12/4/2018 14H,6510
12/4/2018 13H,5635
12/4/2018 12H,5157
12/4/2018 11H,4927
12/4/2018 10H,4876
12/4/2018 09H,4966
12/4/2018 08H,4635
12/4/2018 07H,4952
12/4/2018 06H,5485
12/4/2018 05H,6241
12/4/2018 04H,6467
12/4/2018 03H,6588
12/4/2018 02H,6566
12/4/2018 01H,6308
12/4/2018 00H,5199
12/3/2018 23H,4243
12/3/2018 22H,3929
12/3/2018 21H,3912
12/3/2018 20H,4307
12/3/2018 19H,4457
12/3/2018 18H,4623
12/3/2018 17H,5119
12/3/2018 16H,5900
12/3/2018 15H,6178
12/3/2018 14H,5469
12/3/2018 13H,4745
12/3/2018 12H,4396
12/3/2018 11H,4298
12/3/2018 10H,4203
12/3/2018 09H,4273
12/3/2018 08H,4396
12/3/2018 07H,4537
12/3/2018 06H,4791
12/3/2018 05H,5412
12/3/2018 04H,5574
12/3/2018 03H,5804
12/3/2018 02H,5740
12/3/2018 01H,5309
12/3/2018 00H,4468
12/2/2018 23H,3759
12/2/2018 22H,3518
12/2/2018 21H,3434
12/2/2018 20H,3512
12/2/2018 19H,3644
12/2/2018 18H,4156
12/2/2018 17H,3904
12/2/2018 16H,4320
12/2/2018 15H,4390
12/2/2018 14H,4453
12/2/2018 13H,3764
12/2/2018 12H,3597
12/2/2018 11H,3423
12/2/2018 10H,3505
12/2/2018 09H,3526
12/2/2018 08H,3665
12/2/2018 07H,3812
12/2/2018 06H,4507
12/2/2018 05H,4794
12/2/2018 04H,5046
12/2/2018 03H,4932
12/2/2018 02H,5205
12/2/2018 01H,5098
12/2/2018 00H,4487
12/1/2018 23H,3747
12/1/2018 22H,3336
12/1/2018 21H,3175
12/1/2018 20H,3209
12/1/2018 19H,3341
12/1/2018 18H,3530
12/1/2018 17H,3933
12/1/2018 16H,4189
12/1/2018 15H,4158
12/1/2018 14H,4014
12/1/2018 13H,3694
12/1/2018 12H,3691
12/1/2018 11H,3564
12/1/2018 10H,3678
12/1/2018 09H,3684
12/1/2018 08H,3579
12/1/2018 07H,3739
12/1/2018 06H,4298
12/1/2018 05H,4625
12/1/2018 04H,4904
12/1/2018 03H,4986
12/1/2018 02H,4931
12/1/2018 01H,4546
12/1/2018 00H,4035
11/30/2018 23H,3461
11/30/2018 22H,3404
11/30/2018 21H,3533
11/30/2018 20H,3395
11/30/2018 19H,3429
11/30/2018 18H,3839
11/30/2018 17H,4307
11/30/2018 16H,4515
11/30/2018 15H,4448
11/30/2018 14H,4185
11/30/2018 13H,3561
11/30/2018 12H,3294
11/30/2018 11H,2914
11/30/2018 10H,3059
11/30/2018 09H,3285
11/30/2018 08H,3356
11/30/2018 07H,3614
11/30/2018 06H,4282
11/30/2018 05H,5024
11/30/2018 04H,5484
11/30/2018 03H,5575
11/30/2018 02H,5679
11/30/2018 01H,5449
11/30/2018 00H,5030
11/29/2018 23H,4607
11/29/2018 22H,4535
11/29/2018 21H,4483
11/29/2018 20H,4518
11/29/2018 19H,4612
11/29/2018 18H,4897
11/29/2018 17H,5202
11/29/2018 16H,5234
11/29/2018 15H,5072
11/29/2018 14H,4448
11/29/2018 13H,3540
11/29/2018 12H,3012
11/29/2018 11H,2808
11/29/2018 10H,2704
11/29/2018 09H,2765
11/29/2018 08H,2731
11/29/2018 07H,3339
11/29/2018 06H,3929
11/29/2018 05H,4481
11/29/2018 04H,5368
11/29/2018 03H,5533
11/29/2018 02H,5506
11/29/2018 01H,5324
11/29/2018 00H,4762
11/28/2018 23H,4007
11/28/2018 22H,3586
11/28/2018 21H,3250
11/28/2018 20H,3508
11/28/2018 19H,3745
11/28/2018 18H,3779
11/28/2018 17H,4029
11/28/2018 16H,4404
11/28/2018 15H,4736
11/28/2018 14H,4763
11/28/2018 13H,4092
11/28/2018 12H,3327
11/28/2018 11H,3075
11/28/2018 10H,3058
11/28/2018 09H,3011
11/28/2018 08H,3162
11/28/2018 07H,3603
11/28/2018 06H,4496
11/28/2018 05H,5076
11/28/2018 04H,5374
11/28/2018 03H,5596
11/28/2018 02H,5890
11/28/2018 01H,5719
11/28/2018 00H,5140
11/27/2018 23H,4465
11/27/2018 22H,3963
11/27/2018 21H,4146
11/27/2018 20H,4264
11/27/2018 19H,4310
11/27/2018 18H,4340
11/27/2018 17H,4498
11/27/2018 16H,4908
11/27/2018 15H,5237
11/27/2018 14H,5042
11/27/2018 13H,4377
11/27/2018 12H,3844
11/27/2018 11H,3559
11/27/2018 10H,3618
11/27/2018 09H,3506
11/27/2018 08H,3547
11/27/2018 07H,3782
11/27/2018 06H,4479
11/27/2018 05H,4830
11/27/2018 04H,5305
11/27/2018 03H,5461
11/27/2018 02H,5610
11/27/2018 01H,5298
11/27/2018 00H,4564
11/26/2018 23H,4000
11/26/2018 22H,3897
11/26/2018 21H,3922
11/26/2018 20H,3870
11/26/2018 19H,3745
11/26/2018 18H,3740
11/26/2018 17H,3859
11/26/2018 16H,4470
11/26/2018 15H,4906
11/26/2018 14H,4588
11/26/2018 13H,3661
11/26/2018 12H,3347
11/26/2018 11H,3094
11/26/2018 10H,3037
11/26/2018 09H,2985
11/26/2018 08H,3216
11/26/2018 07H,4191
11/26/2018 06H,4317
11/26/2018 05H,4754
11/26/2018 04H,5023
11/26/2018 03H,5253
11/26/2018 02H,5141
11/26/2018 01H,5064
11/26/2018 00H,4235
11/25/2018 23H,3348
11/25/2018 22H,3097
11/25/2018 21H,2985
11/25/2018 20H,2850
11/25/2018 19H,2830
11/25/2018 18H,3037
11/25/2018 17H,3021
11/25/2018 16H,3472
11/25/2018 15H,4112
11/25/2018 14H,4191
11/25/2018 13H,4032
11/25/2018 12H,4022
11/25/2018 11H,3890
11/25/2018 10H,3717
11/25/2018 09H,3708
11/25/2018 08H,3770
11/25/2018 07H,4167
11/25/2018 06H,4471
11/25/2018 05H,4771
11/25/2018 04H,4844
11/25/2018 03H,4847
11/25/2018 02H,4769
11/25/2018 01H,4693
11/25/2018 00H,3962
11/24/2018 23H,3335
11/24/2018 22H,3267
11/24/2018 21H,3180
11/24/2018 20H,3325
11/24/2018 19H,3338
11/24/2018 18H,3432
11/24/2018 17H,3460
11/24/2018 16H,3657
11/24/2018 15H,3905
11/24/2018 14H,3712
11/24/2018 13H,3587
11/24/2018 12H,3458
11/24/2018 11H,3111
11/24/2018 10H,3179
11/24/2018 09H,3162
11/24/2018 08H,3488
11/24/2018 07H,3758
11/24/2018 06H,4340
11/24/2018 05H,4552
11/24/2018 04H,4581
11/24/2018 03H,4763
11/24/2018 02H,4732
11/24/2018 01H,4584
11/24/2018 00H,3402
11/23/2018 23H,2833
11/23/2018 22H,2695
11/23/2018 21H,2692
11/23/2018 20H,2740
11/23/2018 19H,2510
11/23/2018 18H,2724
11/23/2018 17H,2668
11/23/2018 16H,3245
11/23/2018 15H,3612
11/23/2018 14H,3418
11/23/2018 13H,3211
11/23/2018 12H,3020
11/23/2018 11H,2639
11/23/2018 10H,2834
11/23/2018 09H,2943
11/23/2018 08H,3071
11/23/2018 07H,3159
11/23/2018 06H,3371
11/23/2018 05H,3782
11/23/2018 04H,3805
11/23/2018 03H,3741
11/23/2018 02H,3753
11/23/2018 01H,3879
11/23/2018 00H,3636
11/22/2018 23H,3210
11/22/2018 22H,3488
11/22/2018 21H,3690
11/22/2018 20H,3844
11/22/2018 19H,3752
11/22/2018 18H,3554
11/22/2018 17H,3545
11/22/2018 16H,3605
11/22/2018 15H,3260
11/22/2018 14H,3005
11/22/2018 13H,2746
11/22/2018 12H,2611
11/22/2018 11H,2651
11/22/2018 10H,2806
11/22/2018 09H,3409
11/22/2018 08H,3994
11/22/2018 07H,4373
11/22/2018 06H,4641
11/22/2018 05H,5015
11/22/2018 04H,5155
11/22/2018 03H,5185
11/22/2018 02H,5476
11/22/2018 01H,5373
11/22/2018 00H,5044
11/21/2018 23H,4714
11/21/2018 22H,4587
11/21/2018 21H,4459
11/21/2018 20H,4133
11/21/2018 19H,4360
11/21/2018 18H,4321
11/21/2018 17H,4668
11/21/2018 16H,4878
11/21/2018 15H,5121
11/21/2018 14H,4981
11/21/2018 13H,4270
11/21/2018 12H,3956
11/21/2018 11H,3905
11/21/2018 10H,3851
11/21/2018 09H,3848
11/21/2018 08H,4085
11/21/2018 07H,4187
11/21/2018 06H,4713
11/21/2018 05H,5079
11/21/2018 04H,5262
11/21/2018 03H,5537
11/21/2018 02H,5523
11/21/2018 01H,5358
11/21/2018 00H,4834
11/20/2018 23H,4215
11/20/2018 22H,3990
11/20/2018 21H,3875
11/20/2018 20H,3931
11/20/2018 19H,4391
11/20/2018 18H,4537
11/20/2018 17H,4841
11/20/2018 16H,5085
11/20/2018 15H,5203
11/20/2018 14H,5201
11/20/2018 13H,4450
11/20/2018 12H,3896
11/20/2018 11H,3777
11/20/2018 10H,3775
11/20/2018 09H,3782
11/20/2018 08H,3877
11/20/2018 07H,4372
11/20/2018 06H,4896
11/20/2018 05H,5038
11/20/2018 04H,5237
11/20/2018 03H,5121
11/20/2018 02H,5437
11/20/2018 01H,5306
11/20/2018 00H,5065
11/19/2018 23H,4204
11/19/2018 22H,3823
11/19/2018 21H,3724
11/19/2018 20H,3636
11/19/2018 19H,3620
11/19/2018 18H,3805
11/19/2018 17H,3867
11/19/2018 16H,4131
11/19/2018 15H,4622
11/19/2018 14H,4584
11/19/2018 13H,3996
11/19/2018 12H,3696
11/19/2018 11H,3364
11/19/2018 10H,3548
11/19/2018 09H,3770
11/19/2018 08H,3893
11/19/2018 07H,4214
11/19/2018 06H,4355
11/19/2018 05H,4391
11/19/2018 04H,4764
11/19/2018 03H,4846
11/19/2018 02H,4861
11/19/2018 01H,4411
11/19/2018 00H,3421
11/18/2018 23H,3068
11/18/2018 22H,3007
11/18/2018 21H,3069
11/18/2018 20H,3043
11/18/2018 19H,3248
11/18/2018 18H,3309
11/18/2018 17H,3388
11/18/2018 16H,3753
11/18/2018 15H,4199
11/18/2018 14H,4174
11/18/2018 13H,3728
11/18/2018 12H,3809
11/18/2018 11H,3947
11/18/2018 10H,3998
11/18/2018 09H,4229
11/18/2018 08H,4452
11/18/2018 07H,4565
11/18/2018 06H,4635
11/18/2018 05H,4720
11/18/2018 04H,4797
11/18/2018 03H,4948
11/18/2018 02H,4981
11/18/2018 01H,4553
11/18/2018 00H,3663
11/17/2018 23H,2951
11/17/2018 22H,2762
11/17/2018 21H,2616
11/17/2018 20H,2576
11/17/2018 19H,2909
11/17/2018 18H,3041
11/17/2018 17H,3113
11/17/2018 16H,3179
11/17/2018 15H,3685
11/17/2018 14H,3506
11/17/2018 13H,3319
11/17/2018 12H,3206
11/17/2018 11H,3046
11/17/2018 10H,3175
11/17/2018 09H,3129
11/17/2018 08H,3226
11/17/2018 07H,3576
11/17/2018 06H,4167
11/17/2018 05H,4423
11/17/2018 04H,4542
11/17/2018 03H,4532
11/17/2018 02H,4355
11/17/2018 01H,4128
11/17/2018 00H,3659
11/16/2018 23H,2986
11/16/2018 22H,2833
11/16/2018 21H,2867
11/16/2018 20H,3124
11/16/2018 19H,3287
11/16/2018 18H,3515
11/16/2018 17H,4070
11/16/2018 16H,4550
11/16/2018 15H,4886
11/16/2018 14H,4795
11/16/2018 13H,4017
11/16/2018 12H,3331
11/16/2018 11H,3045
11/16/2018 10H,3014
11/16/2018 09H,2751
11/16/2018 08H,2935
11/16/2018 07H,3199
11/16/2018 06H,3894
11/16/2018 05H,4193
11/16/2018 04H,4403
11/16/2018 03H,4623
11/16/2018 02H,4654
11/16/2018 01H,4573
11/16/2018 00H,3914
11/15/2018 23H,3097
11/15/2018 22H,2761
11/15/2018 21H,2724
11/15/2018 20H,2732
11/15/2018 19H,2667
11/15/2018 18H,2787
11/15/2018 17H,3024
11/15/2018 16H,3456
11/15/2018 15H,3986
11/15/2018 14H,3656
11/15/2018 13H,3313
11/15/2018 12H,2923
11/15/2018 11H,2821
11/15/2018 10H,3131
11/15/2018 09H,3493
11/15/2018 08H,3485
11/15/2018 07H,3611
11/15/2018 06H,4128
11/15/2018 05H,4658
11/15/2018 04H,4682
11/15/2018 03H,4522
11/15/2018 02H,4508
11/15/2018 01H,3906
11/15/2018 00H,3598
11/14/2018 23H,3104
11/14/2018 22H,3020
11/14/2018 21H,3267
11/14/2018 20H,3286
11/14/2018 19H,3555
11/14/2018 18H,3424
11/14/2018 17H,3579
11/14/2018 16H,4179
11/14/2018 15H,4661
11/14/2018 14H,4474
11/14/2018 13H,3938
11/14/2018 12H,3740
11/14/2018 11H,3610
11/14/2018 10H,3468
11/14/2018 09H,3599
11/14/2018 08H,3763
11/14/2018 07H,3951
11/14/2018 06H,4580
11/14/2018 05H,4941
11/14/2018 04H,5184
11/14/2018 03H,5363
11/14/2018 02H,5478
11/14/2018 01H,5079
11/14/2018 00H,3929
11/13/2018 23H,3216
11/13/2018 22H,3101
11/13/2018 21H,3226
11/13/2018 20H,3306
11/13/2018 19H,3657
11/13/2018 18H,3885
11/13/2018 17H,4296
11/13/2018 16H,4785
11/13/2018 15H,5471
11/13/2018 14H,5110
11/13/2018 13H,4102
11/13/2018 12H,3463
11/13/2018 11H,3326
11/13/2018 10H,3528
11/13/2018 09H,3610
11/13/2018 08H,3769
11/13/2018 07H,3167
11/13/2018 06H,3872
11/13/2018 05H,4162
11/13/2018 04H,4609
11/13/2018 03H,4551
11/13/2018 02H,4674
11/13/2018 01H,4689
11/13/2018 00H,3510
11/12/2018 23H,2692
11/12/2018 22H,2315
11/12/2018 21H,2381
11/12/2018 20H,2562
11/12/2018 19H,2721
11/12/2018 18H,2663
11/12/2018 17H,2665
11/12/2018 16H,3141
11/12/2018 15H,3692
11/12/2018 14H,3525
11/12/2018 13H,3405
11/12/2018 12H,3148
11/12/2018 11H,2916
11/12/2018 10H,3121
11/12/2018 09H,3356
11/12/2018 08H,3589
11/12/2018 07H,3851
11/12/2018 06H,3930
11/12/2018 05H,4087
11/12/2018 04H,4199
11/12/2018 03H,4285
11/12/2018 02H,4309
11/12/2018 01H,4381
11/12/2018 00H,3449
11/11/2018 23H,3047
11/11/2018 22H,2633
11/11/2018 21H,2481
11/11/2018 20H,2499
11/11/2018 19H,2453
11/11/2018 18H,2383
11/11/2018 17H,2548
11/11/2018 16H,2687
11/11/2018 15H,2952
11/11/2018 14H,3141
11/11/2018 13H,2971
11/11/2018 12H,2913
11/11/2018 11H,2839
11/11/2018 10H,2808
11/11/2018 09H,2946
11/11/2018 08H,3055
11/11/2018 07H,4251
11/11/2018 06H,5120
11/11/2018 05H,5220
11/11/2018 04H,5432
11/11/2018 03H,5440
11/11/2018 02H,5304
11/11/2018 01H,5232
11/11/2018 00H,4352
11/10/2018 23H,3708
11/10/2018 22H,3489
11/10/2018 21H,3310
11/10/2018 20H,3506
11/10/2018 19H,3628
11/10/2018 18H,3630
11/10/2018 17H,3639
11/10/2018 16H,3880
11/10/2018 15H,4301
11/10/2018 14H,4176
11/10/2018 13H,4089
11/10/2018 12H,4024
11/10/2018 11H,4028
11/10/2018 10H,4093
11/10/2018 09H,4134
11/10/2018 08H,4308
11/10/2018 07H,4637
11/10/2018 06H,4945
11/10/2018 05H,5175
11/10/2018 04H,5372
11/10/2018 03H,5394
11/10/2018 02H,5377
11/10/2018 01H,5136
11/10/2018 00H,4834
11/9/2018 23H,4184
11/9/2018 22H,3682
11/9/2018 21H,3748
11/9/2018 20H,3796
11/9/2018 19H,3812
11/9/2018 18H,3834
11/9/2018 17H,4319
11/9/2018 16H,4412
11/9/2018 15H,4783
11/9/2018 14H,4683
11/9/2018 13H,4294
11/9/2018 12H,3932
11/9/2018 11H,3872
11/9/2018 10H,3866
11/9/2018 09H,3849
11/9/2018 08H,4085
11/9/2018 07H,4032
11/9/2018 06H,4551
11/9/2018 05H,4709
11/9/2018 04H,5046
11/9/2018 03H,4789
11/9/2018 02H,4694
11/9/2018 01H,4804
11/9/2018 00H,4247
11/8/2018 23H,4002
11/8/2018 22H,3709
11/8/2018 21H,3582
11/8/2018 20H,3347
11/8/2018 19H,3284
11/8/2018 18H,3313
11/8/2018 17H,3552
11/8/2018 16H,4141
11/8/2018 15H,4549
11/8/2018 14H,4476
11/8/2018 13H,4018
11/8/2018 12H,3821
11/8/2018 11H,3642
11/8/2018 10H,3526
11/8/2018 09H,3475
11/8/2018 08H,3777
11/8/2018 07H,3820
11/8/2018 06H,3972
11/8/2018 05H,4575
11/8/2018 04H,5247
11/8/2018 03H,5595
11/8/2018 02H,5788
11/8/2018 01H,5677
11/8/2018 00H,4884
11/7/2018 23H,4141
11/7/2018 22H,3968
11/7/2018 21H,3912
11/7/2018 20H,3930
11/7/2018 19H,3898
11/7/2018 18H,3834
11/7/2018 17H,3657
11/7/2018 16H,4006
11/7/2018 15H,4703
11/7/2018 14H,4599
11/7/2018 13H,4022
11/7/2018 12H,3666
11/7/2018 11H,3417
11/7/2018 10H,3337
11/7/2018 09H,3506
11/7/2018 08H,3646
11/7/2018 07H,3552
11/7/2018 06H,4024
11/7/2018 05H,4349
11/7/2018 04H,4826
11/7/2018 03H,5058
11/7/2018 02H,5021
11/7/2018 01H,5119
11/7/2018 00H,4530
11/6/2018 23H,4157
11/6/2018 22H,3928
11/6/2018 21H,3528
11/6/2018 20H,3495
11/6/2018 19H,3440
11/6/2018 18H,3332
11/6/2018 17H,3736
11/6/2018 16H,3783
11/6/2018 15H,4257
11/6/2018 14H,4779
11/6/2018 13H,4419
11/6/2018 12H,4129
11/6/2018 11H,3977
11/6/2018 10H,3816
11/6/2018 09H,4284
11/6/2018 08H,4430
11/6/2018 07H,4462
11/6/2018 06H,4899
11/6/2018 05H,4953
11/6/2018 04H,5097
11/6/2018 03H,5359
11/6/2018 02H,5501
11/6/2018 01H,5356
11/6/2018 00H,4832
11/5/2018 23H,4067
11/5/2018 22H,3747
11/5/2018 21H,3691
11/5/2018 20H,3421
11/5/2018 19H,3358
11/5/2018 18H,3366
11/5/2018 17H,3263
11/5/2018 16H,3661
11/5/2018 15H,4020
11/5/2018 14H,4055
11/5/2018 13H,3673
11/5/2018 12H,3386
11/5/2018 11H,3146
11/5/2018 10H,3183
11/5/2018 09H,3229
11/5/2018 08H,3745
11/5/2018 07H,3937
11/5/2018 06H,4234
11/5/2018 05H,4644
11/5/2018 04H,4873
11/5/2018 03H,5025
11/5/2018 02H,5232
11/5/2018 01H,5300
11/5/2018 00H,4894
11/4/2018 23H,4316
11/4/2018 22H,3774
11/4/2018 21H,3583
11/4/2018 20H,3369
11/4/2018 19H,3165
11/4/2018 18H,3203
11/4/2018 17H,3261
11/4/2018 16H,3417
11/4/2018 15H,3601
11/4/2018 14H,3575
11/4/2018 13H,3559
11/4/2018 12H,3376
11/4/2018 11H,3529
11/4/2018 10H,3549
11/4/2018 09H,3723
11/4/2018 08H,3956
11/4/2018 07H,4526
11/4/2018 06H,4709
11/4/2018 05H,4728
11/4/2018 04H,5028
11/4/2018 03H,5392
11/4/2018 02H,5381
11/4/2018 01H,5098
11/4/2018 00H,4577
11/3/2018 23H,4235
11/3/2018 22H,3875
11/3/2018 21H,3472
11/3/2018 20H,3320
11/3/2018 19H,3170
11/3/2018 18H,3032
11/3/2018 17H,3029
11/3/2018 16H,3553
11/3/2018 15H,4388
11/3/2018 14H,4407
11/3/2018 13H,4164
11/3/2018 12H,3606
11/3/2018 11H,3543
11/3/2018 10H,3625
11/3/2018 09H,3772
11/3/2018 08H,4012
11/3/2018 07H,3944
11/3/2018 06H,4403
11/3/2018 05H,5071
11/3/2018 04H,5244
11/3/2018 03H,5464
11/3/2018 02H,5423
11/3/2018 01H,5467
11/3/2018 00H,4788
11/2/2018 23H,4200
11/2/2018 22H,4265
11/2/2018 21H,4081
11/2/2018 20H,3988
11/2/2018 19H,3968
11/2/2018 18H,3922
11/2/2018 17H,3929
11/2/2018 16H,4095
11/2/2018 15H,4363
11/2/2018 14H,4797
11/2/2018 13H,4155
11/2/2018 12H,3911
11/2/2018 11H,3641
11/2/2018 10H,3547
11/2/2018 09H,3474
11/2/2018 08H,3484
11/2/2018 07H,3757
11/2/2018 06H,4195
11/2/2018 05H,4494
11/2/2018 04H,4877
11/2/2018 03H,5141
11/2/2018 02H,5313
11/2/2018 01H,5258
11/2/2018 00H,4643
11/1/2018 23H,4078
11/1/2018 22H,4003
11/1/2018 21H,3753
11/1/2018 20H,3837
11/1/2018 19H,3885
11/1/2018 18H,3962
11/1/2018 17H,4115
11/1/2018 16H,4548
11/1/2018 15H,4775
11/1/2018 14H,4863
11/1/2018 13H,4124
11/1/2018 12H,3833
11/1/2018 11H,3488
11/1/2018 10H,3457
11/1/2018 09H,3586
11/1/2018 08H,3522
11/1/2018 07H,4057
11/1/2018 06H,4649
11/1/2018 05H,5108
11/1/2018 04H,5477
11/1/2018 03H,5559
11/1/2018 02H,5509
11/1/2018 01H,5545
11/1/2018 00H,5094
10/31/2018 23H,4980
10/31/2018 22H,4747
10/31/2018 21H,4249
10/31/2018 20H,4246
10/31/2018 19H,4318
10/31/2018 18H,4217
10/31/2018 17H,4503
10/31/2018 16H,4738
10/31/2018 15H,5074
10/31/2018 14H,5059
10/31/2018 13H,4820
10/31/2018 12H,4245
10/31/2018 11H,3982
10/31/2018 10H,4230
10/31/2018 09H,4257
