Net generation from nuclear for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.NUC.H
19:20:26 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.NUC.H megawatthours
02/26/2019 20H,4579
02/26/2019 19H,4577
02/26/2019 18H,4519
02/26/2019 17H,4477
02/26/2019 16H,4450
02/26/2019 15H,4359
02/26/2019 14H,4295
02/26/2019 13H,4285
02/26/2019 12H,4281
02/26/2019 11H,4263
02/26/2019 10H,4168
02/26/2019 09H,4120
02/26/2019 08H,4121
02/26/2019 07H,4114
02/26/2019 06H,4125
02/26/2019 05H,4123
02/26/2019 04H,4113
02/26/2019 03H,4122
02/26/2019 02H,4117
02/26/2019 01H,4119
02/26/2019 00H,4115
02/25/2019 23H,4110
02/25/2019 22H,4117
02/25/2019 21H,4113
02/25/2019 20H,4124
02/25/2019 19H,4123
02/25/2019 18H,4118
02/25/2019 17H,4128
02/25/2019 16H,4129
02/25/2019 15H,4126
02/25/2019 14H,4131
02/25/2019 13H,4133
02/25/2019 12H,4127
02/25/2019 11H,4129
02/25/2019 10H,4125
02/25/2019 09H,4128
02/25/2019 08H,4124
02/25/2019 07H,4119
02/25/2019 06H,4125
02/25/2019 05H,4116
02/25/2019 04H,4122
02/25/2019 03H,4113
02/25/2019 02H,4109
02/25/2019 01H,4108
02/25/2019 00H,4100
02/24/2019 23H,4100
02/24/2019 22H,4092
02/24/2019 21H,4085
02/24/2019 20H,4086
02/24/2019 19H,4099
02/24/2019 18H,4097
02/24/2019 17H,4092
02/24/2019 16H,4086
02/24/2019 15H,4075
02/24/2019 14H,4081
02/24/2019 13H,4083
02/24/2019 12H,4088
02/24/2019 11H,4091
02/24/2019 10H,4098
02/24/2019 09H,4103
02/24/2019 08H,4105
02/24/2019 07H,4108
02/24/2019 06H,4110
02/24/2019 05H,4107
02/24/2019 04H,4112
02/24/2019 03H,4118
02/24/2019 02H,4106
02/24/2019 01H,4115
02/24/2019 00H,4110
02/23/2019 23H,4107
02/23/2019 22H,4105
02/23/2019 21H,4115
02/23/2019 20H,4111
02/23/2019 19H,4111
02/23/2019 18H,4109
02/23/2019 17H,4119
02/23/2019 16H,4115
02/23/2019 15H,4116
02/23/2019 14H,4116
02/23/2019 13H,4120
02/23/2019 12H,4116
02/23/2019 11H,4109
02/23/2019 10H,4113
02/23/2019 09H,4110
02/23/2019 08H,4112
02/23/2019 07H,4109
02/23/2019 06H,4111
02/23/2019 05H,4104
02/23/2019 04H,4105
02/23/2019 03H,4105
02/23/2019 02H,4098
02/23/2019 01H,4103
02/23/2019 00H,4095
02/22/2019 23H,4098
02/22/2019 22H,4091
02/22/2019 21H,4092
02/22/2019 20H,4092
02/22/2019 19H,4090
02/22/2019 18H,4091
02/22/2019 17H,4090
02/22/2019 16H,4090
02/22/2019 15H,4096
02/22/2019 14H,4105
02/22/2019 13H,4099
02/22/2019 12H,4096
02/22/2019 11H,4091
02/22/2019 10H,4092
02/22/2019 09H,4090
02/22/2019 08H,4090
02/22/2019 07H,4088
02/22/2019 06H,4091
02/22/2019 05H,4083
02/22/2019 04H,4075
02/22/2019 03H,4074
02/22/2019 02H,4079
02/22/2019 01H,4069
02/22/2019 00H,4073
02/21/2019 23H,4070
02/21/2019 22H,4073
02/21/2019 21H,4075
02/21/2019 20H,4073
02/21/2019 19H,4083
02/21/2019 18H,4092
02/21/2019 17H,4109
02/21/2019 16H,4118
02/21/2019 15H,4116
02/21/2019 14H,4118
02/21/2019 13H,4123
02/21/2019 12H,4120
02/21/2019 11H,4128
02/21/2019 10H,4125
02/21/2019 09H,4130
02/21/2019 08H,4124
02/21/2019 07H,4124
02/21/2019 06H,4122
02/21/2019 05H,4126
02/21/2019 04H,4127
02/21/2019 03H,4115
02/21/2019 02H,4122
02/21/2019 01H,4123
02/21/2019 00H,4125
02/20/2019 23H,4121
02/20/2019 22H,4123
02/20/2019 21H,4127
02/20/2019 20H,4133
02/20/2019 19H,4125
02/20/2019 18H,4138
02/20/2019 17H,4129
02/20/2019 16H,4134
02/20/2019 15H,4140
02/20/2019 14H,4144
02/20/2019 13H,4131
02/20/2019 12H,4137
02/20/2019 11H,4137
02/20/2019 10H,4139
02/20/2019 09H,4138
02/20/2019 08H,4138
02/20/2019 07H,4142
02/20/2019 06H,4132
02/20/2019 05H,4138
02/20/2019 04H,4133
02/20/2019 03H,4137
02/20/2019 02H,4138
02/20/2019 01H,4130
02/20/2019 00H,4134
02/19/2019 23H,4136
02/19/2019 22H,4130
02/19/2019 21H,4186
02/19/2019 20H,4441
02/19/2019 19H,4796
02/19/2019 18H,5036
02/19/2019 17H,5078
02/19/2019 16H,5068
02/19/2019 15H,5079
02/19/2019 14H,5075
02/19/2019 13H,5077
02/19/2019 12H,5073
02/19/2019 11H,5072
02/19/2019 10H,5072
02/19/2019 09H,5073
02/19/2019 08H,5077
02/19/2019 07H,5078
02/19/2019 06H,5073
02/19/2019 05H,5074
02/19/2019 04H,5061
02/19/2019 03H,5067
02/19/2019 02H,5068
02/19/2019 01H,5065
02/19/2019 00H,5064
02/18/2019 23H,5065
02/18/2019 22H,5061
02/18/2019 21H,5062
02/18/2019 20H,5059
02/18/2019 19H,5061
02/18/2019 18H,5058
02/18/2019 17H,5064
02/18/2019 16H,5066
02/18/2019 15H,5074
02/18/2019 14H,5066
02/18/2019 13H,5063
02/18/2019 12H,5059
02/18/2019 11H,5052
02/18/2019 10H,5043
02/18/2019 09H,5031
02/18/2019 08H,5010
02/18/2019 07H,5016
02/18/2019 06H,5024
02/18/2019 05H,5037
02/18/2019 04H,5036
02/18/2019 03H,5039
02/18/2019 02H,5039
02/18/2019 01H,5045
02/18/2019 00H,5040
02/17/2019 23H,5047
02/17/2019 22H,5046
02/17/2019 21H,5047
02/17/2019 20H,5052
02/17/2019 19H,5046
02/17/2019 18H,5053
02/17/2019 17H,5055
02/17/2019 16H,5064
02/17/2019 15H,5060
02/17/2019 14H,5055
02/17/2019 13H,5064
02/17/2019 12H,5060
02/17/2019 11H,5059
02/17/2019 10H,5068
02/17/2019 09H,5063
02/17/2019 08H,5058
02/17/2019 07H,5058
02/17/2019 06H,5060
02/17/2019 05H,5057
02/17/2019 04H,5057
02/17/2019 03H,5055
02/17/2019 02H,5042
02/17/2019 01H,5042
02/17/2019 00H,5028
02/16/2019 23H,5028
02/16/2019 22H,5028
02/16/2019 21H,5019
02/16/2019 20H,5026
02/16/2019 19H,5020
02/16/2019 18H,5020
02/16/2019 17H,5029
02/16/2019 16H,5041
02/16/2019 15H,5041
02/16/2019 14H,5044
02/16/2019 13H,5048
02/16/2019 12H,5048
02/16/2019 11H,5055
02/16/2019 10H,5046
02/16/2019 09H,5055
02/16/2019 08H,5056
02/16/2019 07H,5058
02/16/2019 06H,5054
02/16/2019 05H,5061
02/16/2019 04H,5049
02/16/2019 03H,5055
02/16/2019 02H,5052
02/16/2019 01H,5050
02/16/2019 00H,5054
02/15/2019 23H,5048
02/15/2019 22H,5046
02/15/2019 21H,5049
02/15/2019 20H,5054
02/15/2019 19H,5053
02/15/2019 18H,5057
02/15/2019 17H,5064
02/15/2019 16H,5067
02/15/2019 15H,5076
02/15/2019 14H,5075
02/15/2019 13H,5081
02/15/2019 12H,5073
02/15/2019 11H,5080
02/15/2019 10H,5082
02/15/2019 09H,5071
02/15/2019 08H,5081
02/15/2019 07H,5080
02/15/2019 06H,5075
02/15/2019 05H,5077
02/15/2019 04H,5082
02/15/2019 03H,5080
02/15/2019 02H,5077
02/15/2019 01H,5079
02/15/2019 00H,5076
02/14/2019 23H,5076
02/14/2019 22H,5081
02/14/2019 21H,5073
02/14/2019 20H,5078
02/14/2019 19H,5079
02/14/2019 18H,5079
02/14/2019 17H,5087
02/14/2019 16H,5084
02/14/2019 15H,5092
02/14/2019 14H,5098
02/14/2019 13H,5092
02/14/2019 12H,5094
02/14/2019 11H,5089
02/14/2019 10H,5093
02/14/2019 09H,5090
02/14/2019 08H,5093
02/14/2019 07H,5091
02/14/2019 06H,5087
02/14/2019 05H,5088
02/14/2019 04H,5086
02/14/2019 03H,5078
02/14/2019 02H,5086
02/14/2019 01H,5079
02/14/2019 00H,5084
02/13/2019 23H,5084
02/13/2019 22H,5075
02/13/2019 21H,5081
02/13/2019 20H,5081
02/13/2019 19H,5081
02/13/2019 18H,5087
02/13/2019 17H,5084
02/13/2019 16H,5091
02/13/2019 15H,5087
02/13/2019 14H,5086
02/13/2019 13H,5086
02/13/2019 12H,5087
02/13/2019 11H,5082
02/13/2019 10H,5076
02/13/2019 09H,5072
02/13/2019 08H,5065
02/13/2019 07H,5064
02/13/2019 06H,5051
02/13/2019 05H,5052
02/13/2019 04H,5054
02/13/2019 03H,5058
02/13/2019 02H,5057
02/13/2019 01H,5055
02/13/2019 00H,5045
02/12/2019 23H,5020
02/12/2019 22H,5004
02/12/2019 21H,5003
02/12/2019 20H,4995
02/12/2019 19H,4993
02/12/2019 18H,5004
02/12/2019 17H,5015
02/12/2019 16H,5021
02/12/2019 15H,5032
02/12/2019 14H,5038
02/12/2019 13H,5045
02/12/2019 12H,5045
02/12/2019 11H,5050
02/12/2019 10H,5049
02/12/2019 09H,5049
02/12/2019 08H,5045
02/12/2019 07H,5054
02/12/2019 06H,5044
02/12/2019 05H,5049
02/12/2019 04H,5049
02/12/2019 03H,5049
02/12/2019 02H,5058
02/12/2019 01H,5045
02/12/2019 00H,5052
02/11/2019 23H,5047
02/11/2019 22H,5048
02/11/2019 21H,5058
02/11/2019 20H,5056
02/11/2019 19H,5066
02/11/2019 18H,5076
02/11/2019 17H,5077
02/11/2019 16H,5085
02/11/2019 15H,5081
02/11/2019 14H,5086
02/11/2019 13H,5080
02/11/2019 12H,5084
02/11/2019 11H,5083
02/11/2019 10H,5088
02/11/2019 09H,5084
02/11/2019 08H,5079
02/11/2019 07H,5084
02/11/2019 06H,5081
02/11/2019 05H,5081
02/11/2019 04H,5079
02/11/2019 03H,5083
02/11/2019 02H,5072
02/11/2019 01H,5077
02/11/2019 00H,5071
02/10/2019 23H,5079
02/10/2019 22H,5076
02/10/2019 21H,5078
02/10/2019 20H,5080
02/10/2019 19H,5082
02/10/2019 18H,5074
02/10/2019 17H,5085
02/10/2019 16H,5084
02/10/2019 15H,5088
02/10/2019 14H,5089
02/10/2019 13H,5085
02/10/2019 12H,5087
02/10/2019 11H,5088
02/10/2019 10H,5086
02/10/2019 09H,5081
02/10/2019 08H,5022
02/10/2019 07H,5077
02/10/2019 06H,5058
02/10/2019 05H,5078
02/10/2019 04H,5080
02/10/2019 03H,5086
02/10/2019 02H,5089
02/10/2019 01H,5085
02/10/2019 00H,5089
02/9/2019 23H,5079
02/9/2019 22H,5085
02/9/2019 21H,5079
02/9/2019 20H,5078
02/9/2019 19H,5082
02/9/2019 18H,5080
02/9/2019 17H,5084
02/9/2019 16H,5086
02/9/2019 15H,5085
02/9/2019 14H,5094
02/9/2019 13H,5087
02/9/2019 12H,5091
02/9/2019 11H,5090
02/9/2019 10H,5090
02/9/2019 09H,5091
02/9/2019 08H,5086
02/9/2019 07H,5088
02/9/2019 06H,5084
02/9/2019 05H,5082
02/9/2019 04H,5076
02/9/2019 03H,5077
02/9/2019 02H,5074
02/9/2019 01H,5071
02/9/2019 00H,5067
02/8/2019 23H,5058
02/8/2019 22H,5057
02/8/2019 21H,5050
02/8/2019 20H,5046
02/8/2019 19H,5034
02/8/2019 18H,5037
02/8/2019 17H,5030
02/8/2019 16H,5034
02/8/2019 15H,5039
02/8/2019 14H,5036
02/8/2019 13H,5032
02/8/2019 12H,5030
02/8/2019 11H,5037
02/8/2019 10H,5030
02/8/2019 09H,5035
02/8/2019 08H,5028
02/8/2019 07H,5036
02/8/2019 06H,5028
02/8/2019 05H,5027
02/8/2019 04H,5022
02/8/2019 03H,5016
02/8/2019 02H,5021
02/8/2019 01H,5021
02/8/2019 00H,5020
02/7/2019 23H,5012
02/7/2019 22H,5012
02/7/2019 21H,5009
02/7/2019 20H,5014
02/7/2019 19H,5017
02/7/2019 18H,5021
02/7/2019 17H,5022
02/7/2019 16H,5032
02/7/2019 15H,5038
02/7/2019 14H,5049
02/7/2019 13H,5048
02/7/2019 12H,5042
02/7/2019 11H,5043
02/7/2019 10H,5051
02/7/2019 09H,5044
02/7/2019 08H,5048
02/7/2019 07H,5041
02/7/2019 06H,5036
02/7/2019 05H,5025
02/7/2019 04H,5030
02/7/2019 03H,5018
02/7/2019 02H,5019
02/7/2019 01H,5019
02/7/2019 00H,5014
02/6/2019 23H,5018
02/6/2019 22H,5016
02/6/2019 21H,5009
02/6/2019 20H,5017
02/6/2019 19H,5022
02/6/2019 18H,5020
02/6/2019 17H,5022
02/6/2019 16H,5044
02/6/2019 15H,5043
02/6/2019 14H,5057
02/6/2019 13H,5054
02/6/2019 12H,5055
02/6/2019 11H,5051
02/6/2019 10H,5050
02/6/2019 09H,5041
02/6/2019 08H,5047
02/6/2019 07H,5042
02/6/2019 06H,5038
02/6/2019 05H,5040
02/6/2019 04H,5029
02/6/2019 03H,5034
02/6/2019 02H,5028
02/6/2019 01H,5018
02/6/2019 00H,5028
02/5/2019 23H,5020
02/5/2019 22H,5015
02/5/2019 21H,5022
02/5/2019 20H,5019
02/5/2019 19H,5027
02/5/2019 18H,5033
02/5/2019 17H,5036
02/5/2019 16H,5047
02/5/2019 15H,5050
02/5/2019 14H,5061
02/5/2019 13H,5059
02/5/2019 12H,5056
02/5/2019 11H,5054
02/5/2019 10H,5062
02/5/2019 09H,5053
02/5/2019 08H,5056
02/5/2019 07H,5054
02/5/2019 06H,5055
02/5/2019 05H,5055
02/5/2019 04H,5054
02/5/2019 03H,5051
02/5/2019 02H,5053
02/5/2019 01H,5047
02/5/2019 00H,5047
02/4/2019 23H,5057
02/4/2019 22H,5049
02/4/2019 21H,5051
02/4/2019 20H,5055
02/4/2019 19H,5051
02/4/2019 18H,5054
02/4/2019 17H,5066
02/4/2019 16H,5066
02/4/2019 15H,5080
02/4/2019 14H,5067
02/4/2019 13H,5066
02/4/2019 12H,5072
02/4/2019 11H,5068
02/4/2019 10H,5072
02/4/2019 09H,5067
02/4/2019 08H,5067
02/4/2019 07H,5060
02/4/2019 06H,5078
02/4/2019 05H,5175
02/4/2019 04H,5199
02/4/2019 03H,5324
02/4/2019 02H,5388
02/4/2019 01H,5429
02/4/2019 00H,5421
02/3/2019 23H,5422
02/3/2019 22H,5430
02/3/2019 21H,5436
02/3/2019 20H,5507
02/3/2019 19H,5542
02/3/2019 18H,5665
02/3/2019 17H,5843
02/3/2019 16H,5882
02/3/2019 15H,5877
02/3/2019 14H,5881
02/3/2019 13H,5884
02/3/2019 12H,5877
02/3/2019 11H,5883
02/3/2019 10H,5877
02/3/2019 09H,5880
02/3/2019 08H,5877
02/3/2019 07H,5879
02/3/2019 06H,5874
02/3/2019 05H,5872
02/3/2019 04H,5878
02/3/2019 03H,5869
02/3/2019 02H,5875
02/3/2019 01H,5861
02/3/2019 00H,5871
02/2/2019 23H,5863
02/2/2019 22H,5865
02/2/2019 21H,5871
02/2/2019 20H,5872
02/2/2019 19H,5869
02/2/2019 18H,5878
02/2/2019 17H,5880
02/2/2019 16H,5879
02/2/2019 15H,5893
02/2/2019 14H,5885
02/2/2019 13H,5894
02/2/2019 12H,5891
02/2/2019 11H,5897
02/2/2019 10H,5883
02/2/2019 09H,5892
02/2/2019 08H,5886
02/2/2019 07H,5890
02/2/2019 06H,5887
02/2/2019 05H,5885
02/2/2019 04H,5888
02/2/2019 03H,5883
02/2/2019 02H,5879
02/2/2019 01H,5883
02/2/2019 00H,5882
02/1/2019 23H,5882
02/1/2019 22H,5885
02/1/2019 21H,5888
02/1/2019 20H,5887
02/1/2019 19H,5896
02/1/2019 18H,5895
02/1/2019 17H,5895
02/1/2019 16H,5914
02/1/2019 15H,5910
02/1/2019 14H,5911
02/1/2019 13H,5914
02/1/2019 12H,5910
02/1/2019 11H,5913
02/1/2019 10H,5913
02/1/2019 09H,5917
02/1/2019 08H,5912
02/1/2019 07H,5911
02/1/2019 06H,5913
02/1/2019 05H,5911
02/1/2019 04H,5910
02/1/2019 03H,5913
02/1/2019 02H,5911
02/1/2019 01H,5911
02/1/2019 00H,5911
01/31/2019 23H,5905
01/31/2019 22H,5910
01/31/2019 21H,5905
01/31/2019 20H,5909
01/31/2019 19H,5910
01/31/2019 18H,5913
01/31/2019 17H,5910
01/31/2019 16H,5912
01/31/2019 15H,5912
01/31/2019 14H,5921
01/31/2019 13H,5916
01/31/2019 12H,5922
01/31/2019 11H,5915
01/31/2019 10H,5919
01/31/2019 09H,5919
01/31/2019 08H,5915
01/31/2019 07H,5916
01/31/2019 06H,5910
01/31/2019 05H,5917
01/31/2019 04H,5910
01/31/2019 03H,5909
01/31/2019 02H,5916
01/31/2019 01H,5910
01/31/2019 00H,5906
01/30/2019 23H,5911
01/30/2019 22H,5908
01/30/2019 21H,5913
01/30/2019 20H,5909
01/30/2019 19H,5915
01/30/2019 18H,5912
01/30/2019 17H,5924
01/30/2019 16H,5921
01/30/2019 15H,5921
01/30/2019 14H,5930
01/30/2019 13H,5922
01/30/2019 12H,5920
01/30/2019 11H,5927
01/30/2019 10H,5923
01/30/2019 09H,5929
01/30/2019 08H,5919
01/30/2019 07H,5916
01/30/2019 06H,5914
01/30/2019 05H,5913
01/30/2019 04H,5912
01/30/2019 03H,5904
01/30/2019 02H,5905
01/30/2019 01H,5897
01/30/2019 00H,5901
01/29/2019 23H,5905
01/29/2019 22H,5897
01/29/2019 21H,5895
01/29/2019 20H,5896
01/29/2019 19H,5890
01/29/2019 18H,5887
01/29/2019 17H,5887
01/29/2019 16H,5896
01/29/2019 15H,5894
01/29/2019 14H,5905
01/29/2019 13H,5902
01/29/2019 12H,5899
01/29/2019 11H,5898
01/29/2019 10H,5909
01/29/2019 09H,5900
01/29/2019 08H,5906
01/29/2019 07H,5903
01/29/2019 06H,5902
01/29/2019 05H,5909
01/29/2019 04H,5903
01/29/2019 03H,5894
01/29/2019 02H,5905
01/29/2019 01H,5901
01/29/2019 00H,5900
01/28/2019 23H,5901
01/28/2019 22H,5897
01/28/2019 21H,5899
01/28/2019 20H,5908
01/28/2019 19H,5908
01/28/2019 18H,5901
01/28/2019 17H,5909
01/28/2019 16H,5905
01/28/2019 15H,5913
01/28/2019 14H,5911
01/28/2019 13H,5909
01/28/2019 12H,5914
01/28/2019 11H,5913
01/28/2019 10H,5908
01/28/2019 09H,5911
01/28/2019 08H,5905
01/28/2019 07H,5915
01/28/2019 06H,5908
01/28/2019 05H,5907
01/28/2019 04H,5906
01/28/2019 03H,5908
01/28/2019 02H,5919
01/28/2019 01H,5907
01/28/2019 00H,5913
01/27/2019 23H,5914
01/27/2019 22H,5910
01/27/2019 21H,5912
01/27/2019 20H,5917
01/27/2019 19H,5912
01/27/2019 18H,5911
01/27/2019 17H,5916
01/27/2019 16H,5923
01/27/2019 15H,5912
01/27/2019 14H,5919
01/27/2019 13H,5923
01/27/2019 12H,5922
01/27/2019 11H,5924
01/27/2019 10H,5922
01/27/2019 09H,5924
01/27/2019 08H,5921
01/27/2019 07H,5925
01/27/2019 06H,5924
01/27/2019 05H,5923
01/27/2019 04H,5925
01/27/2019 03H,5924
01/27/2019 02H,5916
01/27/2019 01H,5920
01/27/2019 00H,5916
01/26/2019 23H,5923
01/26/2019 22H,5916
01/26/2019 21H,5922
01/26/2019 20H,5919
01/26/2019 19H,5916
01/26/2019 18H,5923
01/26/2019 17H,5922
01/26/2019 16H,5929
01/26/2019 15H,5928
01/26/2019 14H,5933
01/26/2019 13H,5932
01/26/2019 12H,5924
01/26/2019 11H,5936
01/26/2019 10H,5929
01/26/2019 09H,5932
01/26/2019 08H,5924
01/26/2019 07H,5928
01/26/2019 06H,5925
01/26/2019 05H,5923
01/26/2019 04H,5923
01/26/2019 03H,5915
01/26/2019 02H,5918
01/26/2019 01H,5922
01/26/2019 00H,5921
01/25/2019 23H,5917
01/25/2019 22H,5916
01/25/2019 21H,5918
01/25/2019 20H,5921
01/25/2019 19H,5924
01/25/2019 18H,5930
01/25/2019 17H,5924
01/25/2019 16H,5931
01/25/2019 15H,5934
01/25/2019 14H,5928
01/25/2019 13H,5931
01/25/2019 12H,5931
01/25/2019 11H,5928
01/25/2019 10H,5935
01/25/2019 09H,5933
01/25/2019 08H,5933
01/25/2019 07H,5932
01/25/2019 06H,5934
01/25/2019 05H,5933
01/25/2019 04H,5935
01/25/2019 03H,5934
01/25/2019 02H,5927
01/25/2019 01H,5927
01/25/2019 00H,5927
01/24/2019 23H,5925
01/24/2019 22H,5911
01/24/2019 21H,5920
01/24/2019 20H,5907
01/24/2019 19H,5916
01/24/2019 18H,5900
01/24/2019 17H,5904
01/24/2019 16H,5902
01/24/2019 15H,5891
01/24/2019 14H,5884
01/24/2019 13H,5875
01/24/2019 12H,5867
01/24/2019 11H,5865
01/24/2019 10H,5865
01/24/2019 09H,5868
01/24/2019 08H,5876
01/24/2019 07H,5863
01/24/2019 06H,5864
01/24/2019 05H,5862
01/24/2019 04H,5863
01/24/2019 03H,5854
01/24/2019 02H,5857
01/24/2019 01H,5858
01/24/2019 00H,5856
01/23/2019 23H,5856
01/23/2019 22H,5852
01/23/2019 21H,5858
01/23/2019 20H,5858
01/23/2019 19H,5871
01/23/2019 18H,5884
01/23/2019 17H,5887
01/23/2019 16H,5902
01/23/2019 15H,5909
01/23/2019 14H,5909
01/23/2019 13H,5910
01/23/2019 12H,5921
01/23/2019 11H,5918
01/23/2019 10H,5913
01/23/2019 09H,5917
01/23/2019 08H,5909
01/23/2019 07H,5916
01/23/2019 06H,5908
01/23/2019 05H,5914
01/23/2019 04H,5910
01/23/2019 03H,5915
01/23/2019 02H,5914
01/23/2019 01H,5917
01/23/2019 00H,5916
01/22/2019 23H,5911
01/22/2019 22H,5909
01/22/2019 21H,5911
01/22/2019 20H,5917
01/22/2019 19H,5921
01/22/2019 18H,5930
01/22/2019 17H,5932
01/22/2019 16H,5928
01/22/2019 15H,5943
01/22/2019 14H,5950
01/22/2019 13H,5939
01/22/2019 12H,5938
01/22/2019 11H,5937
01/22/2019 10H,5944
01/22/2019 09H,5939
01/22/2019 08H,5942
01/22/2019 07H,5939
01/22/2019 06H,5940
01/22/2019 05H,5940
01/22/2019 04H,5935
01/22/2019 03H,5942
01/22/2019 02H,5935
01/22/2019 01H,5934
01/22/2019 00H,5937
01/21/2019 23H,5939
01/21/2019 22H,5944
01/21/2019 21H,5933
01/21/2019 20H,5937
01/21/2019 19H,5941
01/21/2019 18H,5944
01/21/2019 17H,5942
01/21/2019 16H,5943
01/21/2019 15H,5944
01/21/2019 14H,5945
01/21/2019 13H,5947
01/21/2019 12H,5948
01/21/2019 11H,5940
01/21/2019 10H,5952
01/21/2019 09H,5948
01/21/2019 08H,5944
01/21/2019 07H,5944
01/21/2019 06H,5950
01/21/2019 05H,5946
01/21/2019 04H,5948
01/21/2019 03H,5951
01/21/2019 02H,5940
01/21/2019 01H,5942
01/21/2019 00H,5927
01/20/2019 23H,5935
01/20/2019 22H,5928
01/20/2019 21H,5937
01/20/2019 20H,5933
01/20/2019 19H,5930
01/20/2019 18H,5937
01/20/2019 17H,5940
01/20/2019 16H,5938
01/20/2019 15H,5940
01/20/2019 14H,5939
01/20/2019 13H,5924
01/20/2019 12H,5916
01/20/2019 11H,5916
01/20/2019 10H,5910
01/20/2019 09H,5910
01/20/2019 08H,5903
01/20/2019 07H,5906
01/20/2019 06H,5892
01/20/2019 05H,5878
01/20/2019 04H,5877
01/20/2019 03H,5867
01/20/2019 02H,5874
01/20/2019 01H,5877
01/20/2019 00H,5877
01/19/2019 23H,5872
01/19/2019 22H,5874
01/19/2019 21H,5872
01/19/2019 20H,5880
01/19/2019 19H,5889
01/19/2019 18H,5881
01/19/2019 17H,5895
01/19/2019 16H,5900
01/19/2019 15H,5901
01/19/2019 14H,5908
01/19/2019 13H,5906
01/19/2019 12H,5906
01/19/2019 11H,5907
01/19/2019 10H,5912
01/19/2019 09H,5904
01/19/2019 08H,5911
01/19/2019 07H,5912
01/19/2019 06H,5913
01/19/2019 05H,5913
01/19/2019 04H,5910
01/19/2019 03H,5913
01/19/2019 02H,5911
01/19/2019 01H,5913
01/19/2019 00H,5907
01/18/2019 23H,5911
01/18/2019 22H,5905
01/18/2019 21H,5907
01/18/2019 20H,5905
01/18/2019 19H,5910
01/18/2019 18H,5918
01/18/2019 17H,5915
01/18/2019 16H,5924
01/18/2019 15H,5921
01/18/2019 14H,5924
01/18/2019 13H,5931
01/18/2019 12H,5924
01/18/2019 11H,5926
01/18/2019 10H,5923
01/18/2019 09H,5925
01/18/2019 08H,5930
01/18/2019 07H,5928
01/18/2019 06H,5928
01/18/2019 05H,5932
01/18/2019 04H,5928
01/18/2019 03H,5929
01/18/2019 02H,5921
01/18/2019 01H,5928
01/18/2019 00H,5929
01/17/2019 23H,5922
01/17/2019 22H,5932
01/17/2019 21H,5928
01/17/2019 20H,5925
01/17/2019 19H,5934
01/17/2019 18H,5938
01/17/2019 17H,5936
01/17/2019 16H,5945
01/17/2019 15H,5948
01/17/2019 14H,5954
01/17/2019 13H,5948
01/17/2019 12H,5947
01/17/2019 11H,5957
01/17/2019 10H,5947
01/17/2019 09H,5955
01/17/2019 08H,5947
01/17/2019 07H,5954
01/17/2019 06H,5949
01/17/2019 05H,5951
01/17/2019 04H,5951
01/17/2019 03H,5936
01/17/2019 02H,5948
01/17/2019 01H,5940
01/17/2019 00H,5943
01/16/2019 23H,5934
01/16/2019 22H,5945
01/16/2019 21H,5936
01/16/2019 20H,5941
01/16/2019 19H,5945
01/16/2019 18H,5950
01/16/2019 17H,5951
01/16/2019 16H,5947
01/16/2019 15H,5958
01/16/2019 14H,5952
01/16/2019 13H,5959
01/16/2019 12H,5955
01/16/2019 11H,5951
01/16/2019 10H,5952
01/16/2019 09H,5958
01/16/2019 08H,5961
01/16/2019 07H,5951
01/16/2019 06H,5958
01/16/2019 05H,5955
01/16/2019 04H,5943
01/16/2019 03H,5953
01/16/2019 02H,5945
01/16/2019 01H,5950
01/16/2019 00H,5947
01/15/2019 23H,5949
01/15/2019 22H,5951
01/15/2019 21H,5952
01/15/2019 20H,5947
01/15/2019 19H,5952
01/15/2019 18H,5945
01/15/2019 17H,5944
01/15/2019 16H,5955
01/15/2019 15H,5951
01/15/2019 14H,5951
01/15/2019 13H,5945
01/15/2019 12H,5950
01/15/2019 11H,5944
01/15/2019 10H,5951
01/15/2019 09H,5954
01/15/2019 08H,5948
01/15/2019 07H,5948
01/15/2019 06H,5953
01/15/2019 05H,5953
01/15/2019 04H,5951
01/15/2019 03H,5949
01/15/2019 02H,5957
01/15/2019 01H,5942
01/15/2019 00H,5947
01/14/2019 23H,5953
01/14/2019 22H,5946
01/14/2019 21H,5953
01/14/2019 20H,5940
01/14/2019 19H,5887
01/14/2019 18H,5816
01/14/2019 17H,5817
01/14/2019 16H,5819
01/14/2019 15H,5805
01/14/2019 14H,5812
01/14/2019 13H,5814
01/14/2019 12H,5808
01/14/2019 11H,5810
01/14/2019 10H,5809
01/14/2019 09H,5812
01/14/2019 08H,5817
01/14/2019 07H,5814
01/14/2019 06H,5806
01/14/2019 05H,5809
01/14/2019 04H,5811
01/14/2019 03H,5802
01/14/2019 02H,5804
01/14/2019 01H,5805
01/14/2019 00H,5802
01/13/2019 23H,5804
01/13/2019 22H,5794
01/13/2019 21H,5798
01/13/2019 20H,5793
01/13/2019 19H,5793
01/13/2019 18H,5770
01/13/2019 17H,5758
01/13/2019 16H,5746
01/13/2019 15H,5742
01/13/2019 14H,5741
01/13/2019 13H,5745
01/13/2019 12H,5737
