Net generation from natural gas for California (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390106&sdid=EBA.CAL-ALL.NG.NG.H
19:04:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.NG.NG.H megawatthours
01/5/2019 22H,10686
01/5/2019 21H,10436
01/5/2019 20H,10237
01/5/2019 19H,10191
01/5/2019 18H,9934
01/5/2019 17H,10320
01/5/2019 16H,10230
01/5/2019 15H,9828
01/5/2019 14H,9307
01/5/2019 13H,9413
01/5/2019 12H,9624
01/5/2019 11H,9759
01/5/2019 10H,9970
01/5/2019 09H,9974
01/5/2019 08H,10625
01/5/2019 07H,10651
01/5/2019 06H,11145
01/5/2019 05H,11959
01/5/2019 04H,12720
01/5/2019 03H,12654
01/5/2019 02H,12998
01/5/2019 01H,12643
01/5/2019 00H,9868
01/4/2019 23H,7465
01/4/2019 22H,7087
01/4/2019 21H,6838
01/4/2019 20H,6919
01/4/2019 19H,7355
01/4/2019 18H,7932
01/4/2019 17H,8455
01/4/2019 16H,10544
01/4/2019 15H,11414
01/4/2019 14H,10728
01/4/2019 13H,9759
01/4/2019 12H,9654
01/4/2019 11H,9641
01/4/2019 10H,9801
01/4/2019 09H,9886
01/4/2019 08H,10239
01/4/2019 07H,10943
01/4/2019 06H,11734
01/4/2019 05H,12474
01/4/2019 04H,12918
01/4/2019 03H,13280
01/4/2019 02H,13557
01/4/2019 01H,12817
01/4/2019 00H,9817
01/3/2019 23H,7759
01/3/2019 22H,6710
01/3/2019 21H,6835
01/3/2019 20H,6849
01/3/2019 19H,7074
01/3/2019 18H,7605
01/3/2019 17H,8412
01/3/2019 16H,10416
01/3/2019 15H,11035
01/3/2019 14H,10621
01/3/2019 13H,10116
01/3/2019 12H,9751
01/3/2019 11H,9800
01/3/2019 10H,9996
01/3/2019 09H,10379
01/3/2019 08H,10781
01/3/2019 07H,11526
01/3/2019 06H,11916
01/3/2019 05H,12663
01/3/2019 04H,13303
01/3/2019 03H,13724
01/3/2019 02H,13727
01/3/2019 01H,13136
01/3/2019 00H,10476
01/2/2019 23H,8558
01/2/2019 22H,7490
01/2/2019 21H,7687
01/2/2019 20H,7620
01/2/2019 19H,7814
01/2/2019 18H,7838
01/2/2019 17H,8409
01/2/2019 16H,9681
01/2/2019 15H,10792
01/2/2019 14H,10084
01/2/2019 13H,9839
01/2/2019 12H,9328
01/2/2019 11H,9446
01/2/2019 10H,9498
01/2/2019 09H,9412
01/2/2019 08H,9728
01/2/2019 07H,10760
01/2/2019 06H,10862
01/2/2019 05H,11594
01/2/2019 04H,11587
01/2/2019 03H,11734
01/2/2019 02H,11774
01/2/2019 01H,10735
01/2/2019 00H,8175
01/1/2019 23H,6165
01/1/2019 22H,5279
01/1/2019 21H,5050
01/1/2019 20H,4805
01/1/2019 19H,4836
01/1/2019 18H,4984
01/1/2019 17H,5508
01/1/2019 16H,7088
01/1/2019 15H,8647
01/1/2019 14H,8666
01/1/2019 13H,8473
01/1/2019 12H,8134
01/1/2019 11H,8168
01/1/2019 10H,8259
01/1/2019 09H,8627
01/1/2019 08H,8943
01/1/2019 07H,9434
01/1/2019 06H,9318
01/1/2019 05H,9032
01/1/2019 04H,9854
01/1/2019 03H,10266
01/1/2019 02H,11084
01/1/2019 01H,10797
01/1/2019 00H,8046
12/31/2018 23H,6828
12/31/2018 22H,6488
12/31/2018 21H,6683
12/31/2018 20H,6929
12/31/2018 19H,7042
12/31/2018 18H,7222
12/31/2018 17H,8194
12/31/2018 16H,8878
12/31/2018 15H,8325
12/31/2018 14H,7620
12/31/2018 13H,7219
12/31/2018 12H,7673
12/31/2018 11H,7638
12/31/2018 10H,7710
12/31/2018 09H,7907
12/31/2018 08H,9082
12/31/2018 07H,9669
12/31/2018 06H,9796
12/31/2018 05H,9954
12/31/2018 04H,10111
12/31/2018 03H,9925
12/31/2018 02H,9574
12/31/2018 01H,9474
12/31/2018 00H,7299
12/30/2018 23H,5954
12/30/2018 22H,5200
12/30/2018 21H,4940
12/30/2018 20H,4913
12/30/2018 19H,4827
12/30/2018 18H,5072
12/30/2018 17H,5370
12/30/2018 16H,7361
12/30/2018 15H,9511
12/30/2018 14H,9395
12/30/2018 13H,9248
12/30/2018 12H,8982
12/30/2018 11H,8953
12/30/2018 10H,9138
12/30/2018 09H,9768
12/30/2018 08H,9648
12/30/2018 07H,9595
12/30/2018 06H,9666
12/30/2018 05H,10070
12/30/2018 04H,10772
12/30/2018 03H,10465
12/30/2018 02H,10565
12/30/2018 01H,10373
12/30/2018 00H,7651
12/29/2018 23H,5870
12/29/2018 22H,5289
12/29/2018 21H,4774
12/29/2018 20H,4607
12/29/2018 19H,4721
12/29/2018 18H,4704
12/29/2018 17H,5781
12/29/2018 16H,7849
12/29/2018 15H,9861
12/29/2018 14H,10039
12/29/2018 13H,10003
12/29/2018 12H,9980
12/29/2018 11H,9941
12/29/2018 10H,10225
12/29/2018 09H,10332
12/29/2018 08H,10809
12/29/2018 07H,10702
12/29/2018 06H,11391
12/29/2018 05H,11623
12/29/2018 04H,11893
12/29/2018 03H,11724
12/29/2018 02H,11964
12/29/2018 01H,11452
12/29/2018 00H,9215
12/28/2018 23H,7066
12/28/2018 22H,6133
12/28/2018 21H,6275
12/28/2018 20H,6515
12/28/2018 19H,6766
12/28/2018 18H,7149
12/28/2018 17H,7774
12/28/2018 16H,9848
12/28/2018 15H,10599
12/28/2018 14H,10731
12/28/2018 13H,10211
12/28/2018 12H,10164
12/28/2018 11H,10233
12/28/2018 10H,10314
12/28/2018 09H,10223
12/28/2018 08H,10245
12/28/2018 07H,10339
12/28/2018 06H,10466
12/28/2018 05H,10810
12/28/2018 04H,11023
12/28/2018 03H,11327
12/28/2018 02H,11309
12/28/2018 01H,10766
12/28/2018 00H,8565
12/27/2018 23H,6385
12/27/2018 22H,5364
12/27/2018 21H,4968
12/27/2018 20H,4791
12/27/2018 19H,4824
12/27/2018 18H,4683
12/27/2018 17H,5817
12/27/2018 16H,7717
12/27/2018 15H,8707
12/27/2018 14H,8813
12/27/2018 13H,8561
12/27/2018 12H,8371
12/27/2018 11H,8130
12/27/2018 10H,8032
12/27/2018 09H,8321
12/27/2018 08H,8807
12/27/2018 07H,10534
12/27/2018 06H,10912
12/27/2018 05H,10737
12/27/2018 04H,10059
12/27/2018 03H,11073
12/27/2018 02H,11107
12/27/2018 01H,10171
12/27/2018 00H,9485
12/26/2018 23H,7263
12/26/2018 22H,6518
12/26/2018 21H,6542
12/26/2018 20H,7034
12/26/2018 19H,6696
12/26/2018 18H,6974
12/26/2018 17H,6949
12/26/2018 16H,8453
12/26/2018 15H,8681
12/26/2018 14H,8310
12/26/2018 13H,8417
12/26/2018 12H,8061
12/26/2018 11H,7572
12/26/2018 10H,7424
12/26/2018 09H,7552
12/26/2018 08H,7606
12/26/2018 07H,8307
12/26/2018 06H,8700
12/26/2018 05H,8542
12/26/2018 04H,8343
12/26/2018 03H,8276
12/26/2018 02H,8205
12/26/2018 01H,8143
12/26/2018 00H,6183
12/25/2018 23H,5203
12/25/2018 22H,4367
12/25/2018 21H,4517
12/25/2018 20H,4620
12/25/2018 19H,5043
12/25/2018 18H,5054
12/25/2018 17H,5369
12/25/2018 16H,6688
12/25/2018 15H,8175
12/25/2018 14H,7808
12/25/2018 13H,7539
12/25/2018 12H,7589
12/25/2018 11H,7479
12/25/2018 10H,7241
12/25/2018 09H,7381
12/25/2018 08H,7971
12/25/2018 07H,8909
12/25/2018 06H,9975
12/25/2018 05H,9699
12/25/2018 04H,8696
12/25/2018 03H,9125
12/25/2018 02H,9714
12/25/2018 01H,9146
12/25/2018 00H,7541
12/24/2018 23H,6064
12/24/2018 22H,5419
12/24/2018 21H,5324
12/24/2018 20H,5382
12/24/2018 19H,5171
12/24/2018 18H,5338
12/24/2018 17H,5516
12/24/2018 16H,7130
12/24/2018 15H,8150
12/24/2018 14H,7597
12/24/2018 13H,7889
12/24/2018 12H,7705
12/24/2018 11H,7527
12/24/2018 10H,7768
12/24/2018 09H,8258
12/24/2018 08H,8946
12/24/2018 07H,9698
12/24/2018 06H,10137
12/24/2018 05H,10107
12/24/2018 04H,10377
12/24/2018 03H,10275
12/24/2018 02H,10110
12/24/2018 01H,10041
12/24/2018 00H,7594
12/23/2018 23H,6719
12/23/2018 22H,6297
12/23/2018 21H,5728
12/23/2018 20H,6717
12/23/2018 19H,6701
12/23/2018 18H,6800
12/23/2018 17H,7284
12/23/2018 16H,8120
12/23/2018 15H,8860
12/23/2018 14H,8884
12/23/2018 13H,8662
12/23/2018 12H,8730
12/23/2018 11H,9062
12/23/2018 10H,9275
12/23/2018 09H,9530
12/23/2018 08H,10623
12/23/2018 07H,11465
12/23/2018 06H,11109
12/23/2018 05H,11062
12/23/2018 04H,10788
12/23/2018 03H,10776
12/23/2018 02H,10770
12/23/2018 01H,10766
12/23/2018 00H,8791
12/22/2018 23H,6695
12/22/2018 22H,5775
12/22/2018 21H,5756
12/22/2018 20H,6203
12/22/2018 19H,5965
12/22/2018 18H,6713
12/22/2018 17H,7456
12/22/2018 16H,8715
12/22/2018 15H,9815
12/22/2018 14H,9719
12/22/2018 13H,9584
12/22/2018 12H,9013
12/22/2018 11H,8495
12/22/2018 10H,8311
12/22/2018 09H,9043
12/22/2018 08H,9716
12/22/2018 07H,11144
12/22/2018 06H,11566
12/22/2018 05H,11467
12/22/2018 04H,11521
12/22/2018 03H,11435
12/22/2018 02H,11807
12/22/2018 01H,11190
12/22/2018 00H,9829
12/21/2018 23H,8378
12/21/2018 22H,7952
12/21/2018 21H,7850
12/21/2018 20H,8180
12/21/2018 19H,8471
12/21/2018 18H,9537
12/21/2018 17H,10091
12/21/2018 16H,10381
12/21/2018 15H,10376
12/21/2018 14H,9772
12/21/2018 13H,9881
12/21/2018 12H,8693
12/21/2018 11H,8549
12/21/2018 10H,9072
12/21/2018 09H,9005
12/21/2018 08H,9712
12/21/2018 07H,10890
12/21/2018 06H,11441
12/21/2018 05H,12069
12/21/2018 04H,12440
12/21/2018 03H,12944
12/21/2018 02H,13517
12/21/2018 01H,13641
12/21/2018 00H,11346
12/20/2018 23H,9682
12/20/2018 22H,9739
12/20/2018 21H,8561
12/20/2018 20H,9128
12/20/2018 19H,9248
12/20/2018 18H,8906
12/20/2018 17H,9785
12/20/2018 16H,11505
12/20/2018 15H,12285
12/20/2018 14H,11398
12/20/2018 13H,11069
12/20/2018 12H,10779
12/20/2018 11H,10504
12/20/2018 10H,10583
12/20/2018 09H,11176
12/20/2018 08H,11946
12/20/2018 07H,12785
12/20/2018 06H,13028
12/20/2018 05H,13013
12/20/2018 04H,13331
12/20/2018 03H,13772
12/20/2018 02H,14257
12/20/2018 01H,14116
12/20/2018 00H,11931
12/19/2018 23H,9961
12/19/2018 22H,8867
12/19/2018 21H,8905
12/19/2018 20H,8564
12/19/2018 19H,8571
12/19/2018 18H,8120
12/19/2018 17H,9062
12/19/2018 16H,11194
12/19/2018 15H,12188
12/19/2018 14H,11778
12/19/2018 13H,10880
12/19/2018 12H,10597
12/19/2018 11H,10135
12/19/2018 10H,10389
12/19/2018 09H,10312
12/19/2018 08H,10750
12/19/2018 07H,11147
12/19/2018 06H,12136
12/19/2018 05H,12540
12/19/2018 04H,12712
12/19/2018 03H,12354
12/19/2018 02H,12218
12/19/2018 01H,12048
12/19/2018 00H,10043
12/18/2018 23H,8938
12/18/2018 22H,8394
12/18/2018 21H,7839
12/18/2018 20H,8015
12/18/2018 19H,8202
12/18/2018 18H,8401
12/18/2018 17H,8921
12/18/2018 16H,10142
12/18/2018 15H,10743
12/18/2018 14H,9025
12/18/2018 13H,8519
12/18/2018 12H,8023
12/18/2018 11H,8159
12/18/2018 10H,8243
12/18/2018 09H,8504
12/18/2018 08H,8685
12/18/2018 07H,9646
12/18/2018 06H,11338
12/18/2018 05H,11509
12/18/2018 04H,12169
12/18/2018 03H,13186
12/18/2018 02H,13633
12/18/2018 01H,13268
12/18/2018 00H,11430
12/17/2018 23H,10168
12/17/2018 22H,9831
12/17/2018 21H,9532
12/17/2018 20H,9738
12/17/2018 19H,10199
12/17/2018 18H,10495
12/17/2018 17H,11167
12/17/2018 16H,11445
12/17/2018 15H,11446
12/17/2018 14H,10555
12/17/2018 13H,10596
12/17/2018 12H,9481
12/17/2018 11H,9748
12/17/2018 10H,9405
12/17/2018 09H,9870
12/17/2018 08H,10415
12/17/2018 07H,11555
12/17/2018 06H,12217
12/17/2018 05H,12273
12/17/2018 04H,12645
12/17/2018 03H,12363
12/17/2018 02H,12715
12/17/2018 01H,12738
12/17/2018 00H,10987
12/16/2018 23H,8190
12/16/2018 22H,6841
12/16/2018 21H,6233
12/16/2018 20H,6161
12/16/2018 19H,6050
12/16/2018 18H,6465
12/16/2018 17H,6003
12/16/2018 16H,8092
12/16/2018 15H,9878
12/16/2018 14H,9235
12/16/2018 13H,9154
12/16/2018 12H,9189
12/16/2018 11H,9422
12/16/2018 10H,9853
12/16/2018 09H,10771
12/16/2018 08H,11432
12/16/2018 07H,11760
12/16/2018 06H,12122
12/16/2018 05H,11933
12/16/2018 04H,11760
12/16/2018 03H,11557
12/16/2018 02H,11753
12/16/2018 01H,12106
12/16/2018 00H,9928
12/15/2018 23H,7505
12/15/2018 22H,6536
12/15/2018 21H,6294
12/15/2018 20H,6814
12/15/2018 19H,7093
12/15/2018 18H,7090
12/15/2018 17H,7608
12/15/2018 16H,9772
12/15/2018 15H,10666
12/15/2018 14H,10556
12/15/2018 13H,10239
12/15/2018 12H,10083
12/15/2018 11H,10022
12/15/2018 10H,9603
12/15/2018 09H,9744
12/15/2018 08H,10455
12/15/2018 07H,11378
12/15/2018 06H,12048
12/15/2018 05H,12873
12/15/2018 04H,13457
12/15/2018 03H,13827
12/15/2018 02H,14538
12/15/2018 01H,14624
12/15/2018 00H,13062
12/14/2018 23H,13175
12/14/2018 22H,12491
12/14/2018 21H,12588
12/14/2018 20H,12859
12/14/2018 19H,13276
12/14/2018 18H,14035
12/14/2018 17H,13268
12/14/2018 16H,13137
12/14/2018 15H,12659
12/14/2018 14H,12181
12/14/2018 13H,11364
12/14/2018 12H,11485
12/14/2018 11H,11178
12/14/2018 10H,11360
12/14/2018 09H,11232
12/14/2018 08H,11562
12/14/2018 07H,12897
12/14/2018 06H,13509
12/14/2018 05H,13759
12/14/2018 04H,13726
12/14/2018 03H,14178
12/14/2018 02H,14208
12/14/2018 01H,13949
12/14/2018 00H,11647
12/13/2018 23H,9798
12/13/2018 22H,8847
12/13/2018 21H,8300
12/13/2018 20H,8841
12/13/2018 19H,9327
12/13/2018 18H,9921
12/13/2018 17H,9914
12/13/2018 16H,11400
12/13/2018 15H,13318
12/13/2018 14H,11939
12/13/2018 13H,11215
12/13/2018 12H,11310
12/13/2018 11H,10916
12/13/2018 10H,11077
12/13/2018 09H,11163
12/13/2018 08H,11423
12/13/2018 07H,12310
12/13/2018 06H,13203
12/13/2018 05H,13943
12/13/2018 04H,14406
12/13/2018 03H,14897
12/13/2018 02H,14963
12/13/2018 01H,14447
12/13/2018 00H,11738
12/12/2018 23H,9987
12/12/2018 22H,9085
12/12/2018 21H,8656
12/12/2018 20H,8334
12/12/2018 19H,8715
12/12/2018 18H,8573
12/12/2018 17H,9331
12/12/2018 16H,10719
12/12/2018 15H,11711
12/12/2018 14H,10824
12/12/2018 13H,9810
12/12/2018 12H,9867
12/12/2018 11H,9800
12/12/2018 10H,10014
12/12/2018 09H,10057
12/12/2018 08H,11128
12/12/2018 07H,12118
12/12/2018 06H,13321
12/12/2018 05H,14170
12/12/2018 04H,15199
12/12/2018 03H,15559
12/12/2018 02H,15159
12/12/2018 01H,15167
12/12/2018 00H,12392
12/11/2018 23H,10243
12/11/2018 22H,9358
12/11/2018 21H,9314
12/11/2018 20H,9669
12/11/2018 19H,10064
12/11/2018 18H,9915
12/11/2018 17H,10860
12/11/2018 16H,11943
12/11/2018 15H,12736
12/11/2018 14H,11356
12/11/2018 13H,10411
12/11/2018 12H,10853
12/11/2018 11H,10699
12/11/2018 10H,10741
12/11/2018 09H,11054
12/11/2018 08H,11917
12/11/2018 07H,12442
12/11/2018 06H,14076
12/11/2018 05H,14654
12/11/2018 04H,15466
12/11/2018 03H,15777
12/11/2018 02H,16228
12/11/2018 01H,15867
12/11/2018 00H,14070
12/10/2018 23H,13589
12/10/2018 22H,12883
12/10/2018 21H,12408
12/10/2018 20H,12635
12/10/2018 19H,13087
12/10/2018 18H,13107
12/10/2018 17H,13672
12/10/2018 16H,13762
12/10/2018 15H,13181
12/10/2018 14H,12055
12/10/2018 13H,12260
12/10/2018 12H,11294
12/10/2018 11H,11059
12/10/2018 10H,11177
12/10/2018 09H,11564
12/10/2018 08H,11727
12/10/2018 07H,12778
12/10/2018 06H,13561
12/10/2018 05H,13447
12/10/2018 04H,13478
12/10/2018 03H,13849
12/10/2018 02H,14143
12/10/2018 01H,13479
12/10/2018 00H,11382
12/9/2018 23H,10782
12/9/2018 22H,9543
12/9/2018 21H,8526
12/9/2018 20H,8615
12/9/2018 19H,8692
12/9/2018 18H,8779
12/9/2018 17H,8622
12/9/2018 16H,9421
12/9/2018 15H,10635
12/9/2018 14H,10367
12/9/2018 13H,10313
12/9/2018 12H,9935
12/9/2018 11H,9955
12/9/2018 10H,10379
12/9/2018 09H,10707
12/9/2018 08H,11443
12/9/2018 07H,12893
12/9/2018 06H,13213
12/9/2018 05H,13142
12/9/2018 04H,13198
12/9/2018 03H,13526
12/9/2018 02H,13387
12/9/2018 01H,13057
12/9/2018 00H,11049
12/8/2018 23H,9464
12/8/2018 22H,7740
12/8/2018 21H,7301
12/8/2018 20H,7413
12/8/2018 19H,7847
12/8/2018 18H,8057
12/8/2018 17H,8759
12/8/2018 16H,9925
12/8/2018 15H,11596
12/8/2018 14H,11307
12/8/2018 13H,11027
12/8/2018 12H,10722
12/8/2018 11H,10939
12/8/2018 10H,11189
12/8/2018 09H,11732
12/8/2018 08H,11462
12/8/2018 07H,12430
12/8/2018 06H,13429
12/8/2018 05H,14087
12/8/2018 04H,14501
12/8/2018 03H,14549
12/8/2018 02H,15318
12/8/2018 01H,15097
12/8/2018 00H,12703
12/7/2018 23H,11179
12/7/2018 22H,10281
12/7/2018 21H,10276
12/7/2018 20H,10506
12/7/2018 19H,11050
12/7/2018 18H,11872
12/7/2018 17H,12833
12/7/2018 16H,13888
12/7/2018 15H,13952
12/7/2018 14H,13314
12/7/2018 13H,11743
12/7/2018 12H,11349
12/7/2018 11H,11474
12/7/2018 10H,11854
12/7/2018 09H,12400
12/7/2018 08H,12830
12/7/2018 07H,14031
12/7/2018 06H,15154
12/7/2018 05H,15455
12/7/2018 04H,16177
12/7/2018 03H,16732
12/7/2018 02H,17077
12/7/2018 01H,17179
12/7/2018 00H,15242
12/6/2018 23H,15152
12/6/2018 22H,14785
12/6/2018 21H,13836
12/6/2018 20H,14572
12/6/2018 19H,14982
12/6/2018 18H,14831
12/6/2018 17H,14788
12/6/2018 16H,15257
12/6/2018 15H,14690
12/6/2018 14H,13525
12/6/2018 13H,12298
12/6/2018 12H,11708
12/6/2018 11H,12050
12/6/2018 10H,12425
12/6/2018 09H,12726
12/6/2018 08H,12658
12/6/2018 07H,13344
12/6/2018 06H,14768
12/6/2018 05H,15759
12/6/2018 04H,16513
12/6/2018 03H,16794
12/6/2018 02H,17078
12/6/2018 01H,17494
12/6/2018 00H,15584
12/5/2018 23H,14378
12/5/2018 22H,14096
12/5/2018 21H,13965
12/5/2018 20H,13327
12/5/2018 19H,12465
12/5/2018 18H,13110
12/5/2018 17H,13565
12/5/2018 16H,13156
12/5/2018 15H,13358
12/5/2018 14H,12984
12/5/2018 13H,12939
12/5/2018 12H,12091
12/5/2018 11H,11566
12/5/2018 10H,11239
12/5/2018 09H,11883
12/5/2018 08H,12660
12/5/2018 07H,13539
12/5/2018 06H,14563
12/5/2018 05H,15125
12/5/2018 04H,15419
12/5/2018 03H,16142
12/5/2018 02H,16630
12/5/2018 01H,16370
12/5/2018 00H,13585
12/4/2018 23H,12409
12/4/2018 22H,12112
12/4/2018 21H,11356
12/4/2018 20H,11428
12/4/2018 19H,11499
12/4/2018 18H,11472
12/4/2018 17H,12349
12/4/2018 16H,13542
12/4/2018 15H,14074
12/4/2018 14H,12718
12/4/2018 13H,11844
12/4/2018 12H,11728
12/4/2018 11H,11303
12/4/2018 10H,10963
12/4/2018 09H,11458
12/4/2018 08H,12284
12/4/2018 07H,13627
12/4/2018 06H,15236
12/4/2018 05H,16654
12/4/2018 04H,17203
12/4/2018 03H,17660
12/4/2018 02H,17923
12/4/2018 01H,17481
12/4/2018 00H,15164
12/3/2018 23H,12633
12/3/2018 22H,11894
12/3/2018 21H,11405
12/3/2018 20H,11498
12/3/2018 19H,10689
12/3/2018 18H,10884
12/3/2018 17H,12083
12/3/2018 16H,13859
12/3/2018 15H,15014
12/3/2018 14H,14721
12/3/2018 13H,13887
12/3/2018 12H,12784
12/3/2018 11H,12072
12/3/2018 10H,11933
12/3/2018 09H,12126
12/3/2018 08H,12653
12/3/2018 07H,13194
12/3/2018 06H,13408
12/3/2018 05H,14412
12/3/2018 04H,14682
12/3/2018 03H,14728
12/3/2018 02H,14763
12/3/2018 01H,14433
12/3/2018 00H,11659
12/2/2018 23H,9515
12/2/2018 22H,8002
12/2/2018 21H,7555
12/2/2018 20H,7447
12/2/2018 19H,7517
12/2/2018 18H,8062
12/2/2018 17H,9152
12/2/2018 16H,10122
12/2/2018 15H,11872
12/2/2018 14H,11537
12/2/2018 13H,11110
12/2/2018 12H,10786
12/2/2018 11H,10981
12/2/2018 10H,11018
12/2/2018 09H,11318
12/2/2018 08H,12272
12/2/2018 07H,12720
12/2/2018 06H,12960
12/2/2018 05H,12952
12/2/2018 04H,13491
12/2/2018 03H,13576
12/2/2018 02H,13432
12/2/2018 01H,12993
12/2/2018 00H,10787
12/1/2018 23H,8197
12/1/2018 22H,6476
12/1/2018 21H,5897
12/1/2018 20H,5900
12/1/2018 19H,5699
12/1/2018 18H,5443
12/1/2018 17H,5675
12/1/2018 16H,6698
12/1/2018 15H,8763
12/1/2018 14H,8368
12/1/2018 13H,8025
12/1/2018 12H,7972
12/1/2018 11H,8025
12/1/2018 10H,7997
12/1/2018 09H,8259
12/1/2018 08H,8721
12/1/2018 07H,10585
12/1/2018 06H,11383
12/1/2018 05H,12471
12/1/2018 04H,12592
12/1/2018 03H,12875
12/1/2018 02H,13080
12/1/2018 01H,12996
12/1/2018 00H,11415
11/30/2018 23H,9487
11/30/2018 22H,8868
11/30/2018 21H,8779
11/30/2018 20H,8433
11/30/2018 19H,8339
11/30/2018 18H,8175
11/30/2018 17H,9136
11/30/2018 16H,9454
11/30/2018 15H,10503
11/30/2018 14H,10007
11/30/2018 13H,9636
11/30/2018 12H,9037
11/30/2018 11H,9621
11/30/2018 10H,9459
11/30/2018 09H,10019
11/30/2018 08H,10665
11/30/2018 07H,12053
11/30/2018 06H,13334
11/30/2018 05H,13798
11/30/2018 04H,14050
11/30/2018 03H,14687
11/30/2018 02H,14683
11/30/2018 01H,14145
11/30/2018 00H,12916
11/29/2018 23H,12191
11/29/2018 22H,11248
11/29/2018 21H,10604
11/29/2018 20H,10535
11/29/2018 19H,10446
11/29/2018 18H,10268
11/29/2018 17H,11353
11/29/2018 16H,12082
11/29/2018 15H,11475
11/29/2018 14H,10372
11/29/2018 13H,10276
11/29/2018 12H,9620
11/29/2018 11H,8825
11/29/2018 10H,8900
11/29/2018 09H,9080
11/29/2018 08H,10317
11/29/2018 07H,11411
11/29/2018 06H,11700
11/29/2018 05H,12441
11/29/2018 04H,12232
11/29/2018 03H,12504
11/29/2018 02H,12861
11/29/2018 01H,12365
11/29/2018 00H,10504
11/28/2018 23H,9528
11/28/2018 22H,8437
11/28/2018 21H,8661
11/28/2018 20H,8687
11/28/2018 19H,8828
11/28/2018 18H,9354
11/28/2018 17H,9655
11/28/2018 16H,10697
11/28/2018 15H,10809
11/28/2018 14H,9685
11/28/2018 13H,9381
11/28/2018 12H,8444
11/28/2018 11H,8131
11/28/2018 10H,7245
11/28/2018 09H,8069
11/28/2018 08H,9081
11/28/2018 07H,9403
11/28/2018 06H,11640
11/28/2018 05H,12065
11/28/2018 04H,12847
11/28/2018 03H,12562
11/28/2018 02H,13199
11/28/2018 01H,12603
11/28/2018 00H,11821
11/27/2018 23H,10186
11/27/2018 22H,8943
11/27/2018 21H,9074
11/27/2018 20H,8554
11/27/2018 19H,8820
11/27/2018 18H,9213
11/27/2018 17H,9255
11/27/2018 16H,10289
11/27/2018 15H,12090
11/27/2018 14H,11201
11/27/2018 13H,9756
11/27/2018 12H,9121
11/27/2018 11H,9297
11/27/2018 10H,9093
11/27/2018 09H,9591
11/27/2018 08H,10297
11/27/2018 07H,11360
11/27/2018 06H,12938
11/27/2018 05H,14562
11/27/2018 04H,15153
11/27/2018 03H,15658
11/27/2018 02H,16203
11/27/2018 01H,16438
11/27/2018 00H,14080
11/26/2018 23H,11014
11/26/2018 22H,8673
11/26/2018 21H,8131
11/26/2018 20H,8108
11/26/2018 19H,8050
11/26/2018 18H,8054
11/26/2018 17H,8337
11/26/2018 16H,10562
11/26/2018 15H,11678
11/26/2018 14H,11162
11/26/2018 13H,10657
11/26/2018 12H,10291
11/26/2018 11H,10257
11/26/2018 10H,10245
11/26/2018 09H,10413
11/26/2018 08H,10606
11/26/2018 07H,11415
11/26/2018 06H,11803
11/26/2018 05H,12576
11/26/2018 04H,12849
11/26/2018 03H,13212
11/26/2018 02H,12981
11/26/2018 01H,12196
11/26/2018 00H,10794
11/25/2018 23H,8068
11/25/2018 22H,6025
11/25/2018 21H,5410
11/25/2018 20H,5487
11/25/2018 19H,5563
11/25/2018 18H,5684
11/25/2018 17H,5777
11/25/2018 16H,6639
11/25/2018 15H,7868
11/25/2018 14H,7754
11/25/2018 13H,8137
11/25/2018 12H,8028
11/25/2018 11H,8182
11/25/2018 10H,8397
11/25/2018 09H,8977
11/25/2018 08H,9455
11/25/2018 07H,9606
11/25/2018 06H,9938
11/25/2018 05H,10050
11/25/2018 04H,10268
11/25/2018 03H,10425
11/25/2018 02H,10154
11/25/2018 01H,9913
11/25/2018 00H,7799
11/24/2018 23H,5357
11/24/2018 22H,5315
11/24/2018 21H,5076
11/24/2018 20H,5115
11/24/2018 19H,4891
11/24/2018 18H,4669
11/24/2018 17H,4549
11/24/2018 16H,4931
11/24/2018 15H,5417
11/24/2018 14H,5148
11/24/2018 13H,5524
11/24/2018 12H,5607
11/24/2018 11H,5620
11/24/2018 10H,5613
11/24/2018 09H,6079
11/24/2018 08H,6577
11/24/2018 07H,6797
11/24/2018 06H,7409
11/24/2018 05H,8223
11/24/2018 04H,8568
11/24/2018 03H,8640
11/24/2018 02H,8276
11/24/2018 01H,7817
11/24/2018 00H,7061
11/23/2018 23H,6177
11/23/2018 22H,5536
11/23/2018 21H,4748
11/23/2018 20H,4620
11/23/2018 19H,4591
11/23/2018 18H,4435
11/23/2018 17H,4311
11/23/2018 16H,4654
11/23/2018 15H,5813
11/23/2018 14H,5829
11/23/2018 13H,5238
11/23/2018 12H,5079
11/23/2018 11H,5107
11/23/2018 10H,5158
11/23/2018 09H,5775
11/23/2018 08H,5965
11/23/2018 07H,6546
11/23/2018 06H,6256
11/23/2018 05H,7186
11/23/2018 04H,7419
11/23/2018 03H,7443
