Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
19:01:56 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
09/21/2019 05H,98228
09/21/2019 04H,103562
09/21/2019 03H,113935
09/21/2019 02H,121319
09/21/2019 01H,126737
09/21/2019 00H,130538
09/20/2019 23H,132952
09/20/2019 22H,135181
09/20/2019 21H,135463
09/20/2019 20H,134928
09/20/2019 19H,133460
09/20/2019 18H,130166
09/20/2019 17H,129020
09/20/2019 16H,124464
09/20/2019 15H,120096
09/20/2019 14H,114766
09/20/2019 13H,109325
09/20/2019 12H,104366
09/20/2019 11H,95251
09/20/2019 10H,87804
09/20/2019 09H,84773
09/20/2019 08H,85837
09/20/2019 07H,88253
09/20/2019 06H,92435
09/20/2019 05H,98598
09/20/2019 04H,107779
09/20/2019 03H,118573
09/20/2019 02H,128312
09/20/2019 01H,136829
09/20/2019 00H,139749
09/19/2019 23H,140768
09/19/2019 22H,142625
09/19/2019 21H,142813
09/19/2019 20H,141311
09/19/2019 19H,138725
09/19/2019 18H,136063
09/19/2019 17H,132762
09/19/2019 16H,127381
09/19/2019 15H,122685
09/19/2019 14H,117404
09/19/2019 13H,111758
09/19/2019 12H,105219
09/19/2019 11H,97568
09/19/2019 10H,90140
09/19/2019 09H,88085
09/19/2019 08H,88793
09/19/2019 07H,92334
09/19/2019 06H,98845
09/19/2019 05H,106249
09/19/2019 04H,118094
09/19/2019 03H,127032
09/19/2019 02H,135826
09/19/2019 01H,143106
09/19/2019 00H,146784
09/18/2019 23H,148260
09/18/2019 22H,149412
09/18/2019 21H,148574
09/18/2019 20H,147139
09/18/2019 19H,144156
09/18/2019 18H,141118
09/18/2019 17H,136227
09/18/2019 16H,130488
09/18/2019 15H,124901
09/18/2019 14H,116890
09/18/2019 13H,108296
09/18/2019 12H,102033
09/18/2019 11H,93162
09/18/2019 10H,87795
09/18/2019 09H,85761
09/18/2019 08H,86374
09/18/2019 07H,90076
09/18/2019 06H,95420
09/18/2019 05H,102513
09/18/2019 04H,117442
09/18/2019 03H,129074
09/18/2019 02H,138876
09/18/2019 01H,145249
09/18/2019 00H,148020
09/17/2019 23H,149439
09/17/2019 22H,150459
09/17/2019 21H,150151
09/17/2019 20H,148148
09/17/2019 19H,145371
09/17/2019 18H,141633
09/17/2019 17H,138580
09/17/2019 16H,134120
09/17/2019 15H,128465
09/17/2019 14H,121046
09/17/2019 13H,112388
09/17/2019 12H,105977
09/17/2019 11H,98839
09/17/2019 10H,90980
09/17/2019 09H,86529
09/17/2019 08H,87135
09/17/2019 07H,90959
09/17/2019 06H,99705
09/17/2019 05H,108340
09/17/2019 04H,117403
09/17/2019 03H,132649
09/17/2019 02H,141898
09/17/2019 01H,146775
09/17/2019 00H,149945
09/16/2019 23H,151849
09/16/2019 22H,154457
09/16/2019 21H,154991
09/16/2019 20H,152967
09/16/2019 19H,150423
09/16/2019 18H,148053
09/16/2019 17H,144670
09/16/2019 16H,139599
09/16/2019 15H,132706
09/16/2019 14H,124700
09/16/2019 13H,117556
09/16/2019 12H,108936
09/16/2019 11H,98828
09/16/2019 10H,89787
09/16/2019 09H,84861
09/16/2019 08H,86101
09/16/2019 07H,90121
09/16/2019 06H,97270
09/16/2019 05H,106694
09/16/2019 04H,115426
09/16/2019 03H,128217
09/16/2019 02H,138559
09/16/2019 01H,144862
09/16/2019 00H,144851
09/15/2019 23H,144760
09/15/2019 22H,145633
09/15/2019 21H,144589
09/15/2019 20H,141305
09/15/2019 19H,136529
09/15/2019 18H,130957
09/15/2019 17H,124235
09/15/2019 16H,116450
09/15/2019 15H,108362
09/15/2019 14H,95856
09/15/2019 13H,85662
09/15/2019 12H,82215
09/15/2019 11H,80910
09/15/2019 10H,80906
09/15/2019 09H,82039
09/15/2019 08H,84609
09/15/2019 07H,88549
09/15/2019 06H,94925
09/15/2019 05H,103602
09/15/2019 04H,113653
09/15/2019 03H,120132
09/15/2019 02H,126298
09/15/2019 01H,130916
09/15/2019 00H,134523
09/14/2019 23H,135773
09/14/2019 22H,134995
09/14/2019 21H,132877
09/14/2019 20H,129967
09/14/2019 19H,126128
09/14/2019 18H,121840
09/14/2019 17H,116956
09/14/2019 16H,112200
09/14/2019 15H,105076
09/14/2019 14H,97073
09/14/2019 13H,91603
09/14/2019 12H,86889
09/14/2019 11H,84211
09/14/2019 10H,83477
09/14/2019 09H,84627
09/14/2019 08H,87657
09/14/2019 07H,91738
09/14/2019 06H,100709
09/14/2019 05H,108362
09/14/2019 04H,120794
09/14/2019 03H,126270
09/14/2019 02H,133966
09/14/2019 01H,138137
09/14/2019 00H,140352
09/13/2019 23H,140790
09/13/2019 22H,140059
09/13/2019 21H,138750
09/13/2019 20H,137231
09/13/2019 19H,137715
09/13/2019 18H,135795
09/13/2019 17H,134995
09/13/2019 16H,133220
09/13/2019 15H,128213
09/13/2019 14H,124669
09/13/2019 13H,120251
09/13/2019 12H,115002
09/13/2019 11H,107566
09/13/2019 10H,100355
09/13/2019 09H,96476
09/13/2019 08H,98493
09/13/2019 07H,103418
09/13/2019 06H,111401
09/13/2019 05H,118878
09/13/2019 04H,130004
09/13/2019 03H,139853
09/13/2019 02H,147426
09/13/2019 01H,150559
09/13/2019 00H,149574
09/12/2019 23H,149237
09/12/2019 22H,150656
09/12/2019 21H,150657
09/12/2019 20H,149448
09/12/2019 19H,147566
09/12/2019 18H,143845
09/12/2019 17H,137427
09/12/2019 16H,133104
09/12/2019 15H,130906
09/12/2019 14H,124459
09/12/2019 13H,118089
09/12/2019 12H,113080
09/12/2019 11H,106507
09/12/2019 10H,98892
09/12/2019 09H,93532
09/12/2019 08H,93244
09/12/2019 07H,96064
09/12/2019 06H,103880
09/12/2019 05H,112886
09/12/2019 04H,124391
09/12/2019 03H,136573
09/12/2019 02H,144105
09/12/2019 01H,149120
09/12/2019 00H,149981
09/11/2019 23H,150375
09/11/2019 22H,151256
09/11/2019 21H,150980
09/11/2019 20H,150660
09/11/2019 19H,149922
09/11/2019 18H,145897
09/11/2019 17H,142345
09/11/2019 16H,136897
09/11/2019 15H,130813
09/11/2019 14H,124033
09/11/2019 13H,119651
09/11/2019 12H,113117
09/11/2019 11H,104739
09/11/2019 10H,97159
09/11/2019 09H,92840
09/11/2019 08H,91954
09/11/2019 07H,95092
09/11/2019 06H,103202
09/11/2019 05H,111851
09/11/2019 04H,119023
09/11/2019 03H,134195
09/11/2019 02H,143453
09/11/2019 01H,147128
09/11/2019 00H,148823
09/10/2019 23H,149063
09/10/2019 22H,151350
09/10/2019 21H,152544
09/10/2019 20H,151768
09/10/2019 19H,149633
09/10/2019 18H,146496
09/10/2019 17H,141206
09/10/2019 16H,134995
09/10/2019 15H,129995
09/10/2019 14H,122319
09/10/2019 13H,115873
09/10/2019 12H,109572
09/10/2019 11H,99404
09/10/2019 10H,90699
09/10/2019 09H,87818
09/10/2019 08H,88741
09/10/2019 07H,91963
09/10/2019 06H,97878
09/10/2019 05H,106063
09/10/2019 04H,112639
09/10/2019 03H,124149
09/10/2019 02H,133684
09/10/2019 01H,139800
09/10/2019 00H,140584
09/9/2019 23H,139142
09/9/2019 22H,140368
09/9/2019 21H,139438
09/9/2019 20H,138277
09/9/2019 19H,136746
09/9/2019 18H,135068
09/9/2019 17H,131736
09/9/2019 16H,125628
09/9/2019 15H,121211
09/9/2019 14H,114518
09/9/2019 13H,107810
09/9/2019 12H,102111
09/9/2019 11H,94235
09/9/2019 10H,86403
09/9/2019 09H,82716
09/9/2019 08H,83517
09/9/2019 07H,86452
09/9/2019 06H,92413
09/9/2019 05H,98581
09/9/2019 04H,106631
09/9/2019 03H,116815
09/9/2019 02H,124524
09/9/2019 01H,127513
09/9/2019 00H,129010
09/8/2019 23H,129720
09/8/2019 22H,130777
09/8/2019 21H,130805
09/8/2019 20H,129529
09/8/2019 19H,127830
09/8/2019 18H,122643
09/8/2019 17H,118044
09/8/2019 16H,110095
09/8/2019 15H,102636
09/8/2019 14H,92614
09/8/2019 13H,85084
09/8/2019 12H,80584
09/8/2019 11H,79609
09/8/2019 10H,80235
09/8/2019 09H,80867
09/8/2019 08H,83140
09/8/2019 07H,87193
09/8/2019 06H,93382
09/8/2019 05H,101279
09/8/2019 04H,109283
09/8/2019 03H,118105
09/8/2019 02H,126029
09/8/2019 01H,130513
09/8/2019 00H,134534
09/7/2019 23H,135393
09/7/2019 22H,136617
09/7/2019 21H,136723
09/7/2019 20H,134543
09/7/2019 19H,132223
09/7/2019 18H,128381
09/7/2019 17H,123953
09/7/2019 16H,116671
09/7/2019 15H,107731
09/7/2019 14H,95709
09/7/2019 13H,87927
09/7/2019 12H,84641
09/7/2019 11H,82503
09/7/2019 10H,81803
09/7/2019 09H,82567
09/7/2019 08H,85347
09/7/2019 07H,89998
09/7/2019 06H,96911
09/7/2019 05H,104127
09/7/2019 04H,115006
09/7/2019 03H,124173
09/7/2019 02H,132763
09/7/2019 01H,137978
09/7/2019 00H,140814
09/6/2019 23H,142916
09/6/2019 22H,145006
09/6/2019 21H,144452
09/6/2019 20H,142746
09/6/2019 19H,141354
09/6/2019 18H,137817
09/6/2019 17H,132216
09/6/2019 16H,127132
09/6/2019 15H,120939
09/6/2019 14H,113193
09/6/2019 13H,106643
09/6/2019 12H,99766
09/6/2019 11H,92585
09/6/2019 10H,87013
09/6/2019 09H,83271
09/6/2019 08H,84490
09/6/2019 07H,87846
09/6/2019 06H,95412
09/6/2019 05H,103322
09/6/2019 04H,119703
09/6/2019 03H,125415
09/6/2019 02H,136556
09/6/2019 01H,142706
09/6/2019 00H,144402
09/5/2019 23H,145677
09/5/2019 22H,146654
09/5/2019 21H,145957
09/5/2019 20H,143504
09/5/2019 19H,141532
09/5/2019 18H,137498
09/5/2019 17H,133059
09/5/2019 16H,127079
09/5/2019 15H,119343
09/5/2019 14H,112013
09/5/2019 13H,106472
09/5/2019 12H,102250
09/5/2019 11H,96892
09/5/2019 10H,91964
09/5/2019 09H,88440
09/5/2019 08H,89056
09/5/2019 07H,93618
09/5/2019 06H,99252
09/5/2019 05H,105860
09/5/2019 04H,114272
09/5/2019 03H,129309
09/5/2019 02H,137246
09/5/2019 01H,144050
09/5/2019 00H,146905
09/4/2019 23H,148939
09/4/2019 22H,150349
09/4/2019 21H,150245
09/4/2019 20H,148534
09/4/2019 19H,146878
09/4/2019 18H,144346
09/4/2019 17H,140481
09/4/2019 16H,135169
09/4/2019 15H,129143
09/4/2019 14H,121023
09/4/2019 13H,114770
09/4/2019 12H,107950
09/4/2019 11H,101967
09/4/2019 10H,93773
09/4/2019 09H,90327
09/4/2019 08H,90993
09/4/2019 07H,94423
09/4/2019 06H,100819
09/4/2019 05H,108242
09/4/2019 04H,115147
09/4/2019 03H,128871
09/4/2019 02H,137254
09/4/2019 01H,143572
09/4/2019 00H,143661
09/3/2019 23H,144460
09/3/2019 22H,143078
09/3/2019 21H,143214
09/3/2019 20H,140990
09/3/2019 19H,137429
09/3/2019 18H,135724
09/3/2019 17H,132593
09/3/2019 16H,126099
09/3/2019 15H,117992
09/3/2019 14H,110242
09/3/2019 13H,101916
09/3/2019 12H,95316
09/3/2019 11H,88142
09/3/2019 10H,84177
09/3/2019 09H,81702
09/3/2019 08H,82104
09/3/2019 07H,85086
09/3/2019 06H,90549
09/3/2019 05H,96634
09/3/2019 04H,102435
09/3/2019 03H,119419
09/3/2019 02H,127223
09/3/2019 01H,133320
09/3/2019 00H,135916
09/2/2019 23H,137949
09/2/2019 22H,138899
09/2/2019 21H,137971
09/2/2019 20H,136388
09/2/2019 19H,133323
09/2/2019 18H,129507
09/2/2019 17H,122059
09/2/2019 16H,112063
09/2/2019 15H,102066
09/2/2019 14H,87129
09/2/2019 13H,81896
09/2/2019 12H,80331
09/2/2019 11H,79285
09/2/2019 10H,78668
09/2/2019 09H,78565
09/2/2019 08H,78763
09/2/2019 07H,81200
09/2/2019 06H,85995
09/2/2019 05H,92236
09/2/2019 04H,99947
09/2/2019 03H,110007
09/2/2019 02H,118531
09/2/2019 01H,123788
09/2/2019 00H,125392
09/1/2019 23H,127105
09/1/2019 22H,128968
09/1/2019 21H,127038
09/1/2019 20H,124687
09/1/2019 19H,120695
09/1/2019 18H,115717
09/1/2019 17H,108685
09/1/2019 16H,101061
09/1/2019 15H,94583
09/1/2019 14H,86978
09/1/2019 13H,80205
09/1/2019 12H,77285
09/1/2019 11H,76621
09/1/2019 10H,77749
09/1/2019 09H,77914
09/1/2019 08H,78471
09/1/2019 07H,81166
09/1/2019 06H,85064
09/1/2019 05H,91427
09/1/2019 04H,99898
09/1/2019 03H,106747
09/1/2019 02H,114094
09/1/2019 01H,117690
09/1/2019 00H,121921
08/31/2019 23H,123662
08/31/2019 22H,127692
08/31/2019 21H,126881
08/31/2019 20H,124846
08/31/2019 19H,121561
08/31/2019 18H,116043
08/31/2019 17H,109697
08/31/2019 16H,100192
08/31/2019 15H,93398
08/31/2019 14H,84095
08/31/2019 13H,80725
08/31/2019 12H,78882
08/31/2019 11H,78768
08/31/2019 10H,77902
08/31/2019 09H,78055
08/31/2019 08H,79184
08/31/2019 07H,81487
08/31/2019 06H,86227
08/31/2019 05H,92109
08/31/2019 04H,99078
08/31/2019 03H,110261
08/31/2019 02H,119592
08/31/2019 01H,126093
08/31/2019 00H,131010
08/30/2019 23H,135314
08/30/2019 22H,139084
08/30/2019 21H,139516
08/30/2019 20H,138007
08/30/2019 19H,134118
08/30/2019 18H,128843
08/30/2019 17H,124362
08/30/2019 16H,118052
08/30/2019 15H,111199
08/30/2019 14H,104748
08/30/2019 13H,98494
08/30/2019 12H,94028
08/30/2019 11H,88331
08/30/2019 10H,83985
08/30/2019 09H,83291
08/30/2019 08H,83867
08/30/2019 07H,86200
08/30/2019 06H,91330
08/30/2019 05H,97043
08/30/2019 04H,106240
08/30/2019 03H,116971
08/30/2019 02H,126771
08/30/2019 01H,135144
08/30/2019 00H,136727
08/29/2019 23H,139596
08/29/2019 22H,140626
08/29/2019 21H,137754
08/29/2019 20H,134676
08/29/2019 19H,130023
08/29/2019 18H,123929
08/29/2019 17H,117145
08/29/2019 16H,110534
08/29/2019 15H,105069
08/29/2019 14H,97471
08/29/2019 13H,89978
08/29/2019 12H,86216
08/29/2019 11H,81764
08/29/2019 10H,79518
08/29/2019 09H,78563
08/29/2019 08H,79444
08/29/2019 07H,81473
08/29/2019 06H,86200
08/29/2019 05H,92770
08/29/2019 04H,104970
08/29/2019 03H,117037
08/29/2019 02H,127537
08/29/2019 01H,134671
08/29/2019 00H,138254
08/28/2019 23H,138896
08/28/2019 22H,139490
08/28/2019 21H,138272
08/28/2019 20H,135064
08/28/2019 19H,131515
08/28/2019 18H,126889
08/28/2019 17H,122184
08/28/2019 16H,118676
08/28/2019 15H,116272
08/28/2019 14H,111415
08/28/2019 13H,104901
08/28/2019 12H,97009
08/28/2019 11H,90161
08/28/2019 10H,85412
08/28/2019 09H,83357
08/28/2019 08H,84096
08/28/2019 07H,86922
08/28/2019 06H,92542
08/28/2019 05H,98667
08/28/2019 04H,106788
08/28/2019 03H,117895
08/28/2019 02H,127701
08/28/2019 01H,132711
08/28/2019 00H,133967
08/27/2019 23H,134517
08/27/2019 22H,133504
08/27/2019 21H,130884
08/27/2019 20H,128966
08/27/2019 19H,127706
08/27/2019 18H,124649
08/27/2019 17H,120858
08/27/2019 16H,116287
08/27/2019 15H,113926
08/27/2019 14H,109350
08/27/2019 13H,103525
08/27/2019 12H,98018
08/27/2019 11H,89165
08/27/2019 10H,84878
08/27/2019 09H,82424
08/27/2019 08H,82938
08/27/2019 07H,85225
08/27/2019 06H,89748
08/27/2019 05H,95428
08/27/2019 04H,103606
08/27/2019 03H,115365
08/27/2019 02H,125381
08/27/2019 01H,130827
08/27/2019 00H,131545
08/26/2019 23H,131676
08/26/2019 22H,129463
08/26/2019 21H,127591
08/26/2019 20H,126036
08/26/2019 19H,124170
08/26/2019 18H,122000
08/26/2019 17H,118415
08/26/2019 16H,111912
08/26/2019 15H,106263
08/26/2019 14H,101989
08/26/2019 13H,97599
08/26/2019 12H,93000
08/26/2019 11H,86096
08/26/2019 10H,81649
08/26/2019 09H,80124
08/26/2019 08H,80512
08/26/2019 07H,81145
08/26/2019 06H,83792
08/26/2019 05H,88074
08/26/2019 04H,94505
08/26/2019 03H,106225
08/26/2019 02H,115345
08/26/2019 01H,118268
08/26/2019 00H,119582
08/25/2019 23H,119760
08/25/2019 22H,117783
08/25/2019 21H,114232
08/25/2019 20H,109712
08/25/2019 19H,106264
08/25/2019 18H,101793
08/25/2019 17H,95766
08/25/2019 16H,90797
08/25/2019 15H,85446
08/25/2019 14H,80355
08/25/2019 13H,77742
08/25/2019 12H,76409
08/25/2019 11H,76058
08/25/2019 10H,76094
08/25/2019 09H,76655
08/25/2019 08H,78038
08/25/2019 07H,80248
08/25/2019 06H,83389
08/25/2019 05H,87552
08/25/2019 04H,92650
08/25/2019 03H,97901
08/25/2019 02H,105892
08/25/2019 01H,110220
08/25/2019 00H,114042
08/24/2019 23H,117520
08/24/2019 22H,117977
08/24/2019 21H,116936
08/24/2019 20H,114237
08/24/2019 19H,112497
08/24/2019 18H,110348
08/24/2019 17H,105492
08/24/2019 16H,101403
08/24/2019 15H,96244
08/24/2019 14H,90809
08/24/2019 13H,84600
08/24/2019 12H,82404
08/24/2019 11H,81696
08/24/2019 10H,81747
08/24/2019 09H,81766
08/24/2019 08H,82456
08/24/2019 07H,84047
08/24/2019 06H,86961
08/24/2019 05H,90288
08/24/2019 04H,104040
08/24/2019 03H,107633
08/24/2019 02H,116540
08/24/2019 01H,122123
08/24/2019 00H,127386
08/23/2019 23H,132063
08/23/2019 22H,136029
08/23/2019 21H,136961
08/23/2019 20H,136736
08/23/2019 19H,135867
08/23/2019 18H,133608
08/23/2019 17H,129535
08/23/2019 16H,127450
08/23/2019 15H,123798
08/23/2019 14H,117850
08/23/2019 13H,110821
08/23/2019 12H,103820
08/23/2019 11H,97172
08/23/2019 10H,92324
08/23/2019 09H,89059
08/23/2019 08H,89313
08/23/2019 07H,92047
08/23/2019 06H,98370
08/23/2019 05H,106291
08/23/2019 04H,120990
08/23/2019 03H,128878
08/23/2019 02H,141532
08/23/2019 01H,149815
08/23/2019 00H,154548
08/22/2019 23H,155083
08/22/2019 22H,158510
08/22/2019 21H,159979
08/22/2019 20H,158541
08/22/2019 19H,155602
08/22/2019 18H,151731
08/22/2019 17H,149058
08/22/2019 16H,144282
08/22/2019 15H,137448
08/22/2019 14H,131094
08/22/2019 13H,124110
08/22/2019 12H,116003
08/22/2019 11H,107468
08/22/2019 10H,101372
08/22/2019 09H,97242
08/22/2019 08H,97886
08/22/2019 07H,103224
08/22/2019 06H,109905
08/22/2019 05H,118233
08/22/2019 04H,127967
08/22/2019 03H,143073
08/22/2019 02H,154654
08/22/2019 01H,161274
08/22/2019 00H,164540
08/21/2019 23H,167662
08/21/2019 22H,169338
08/21/2019 21H,169889
08/21/2019 20H,168128
08/21/2019 19H,165811
08/21/2019 18H,160828
08/21/2019 17H,154630
08/21/2019 16H,147813
08/21/2019 15H,139982
08/21/2019 14H,131159
08/21/2019 13H,121347
08/21/2019 12H,113381
08/21/2019 11H,105582
08/21/2019 10H,98802
08/21/2019 09H,94467
08/21/2019 08H,97518
08/21/2019 07H,101365
08/21/2019 06H,107481
08/21/2019 05H,115940
08/21/2019 04H,134456
08/21/2019 03H,142493
08/21/2019 02H,154720
08/21/2019 01H,161040
08/21/2019 00H,163021
08/20/2019 23H,164310
08/20/2019 22H,166437
08/20/2019 21H,166742
08/20/2019 20H,166605
08/20/2019 19H,163280
08/20/2019 18H,159307
08/20/2019 17H,156553
08/20/2019 16H,150225
08/20/2019 15H,144527
08/20/2019 14H,135211
08/20/2019 13H,126155
08/20/2019 12H,117440
08/20/2019 11H,109582
08/20/2019 10H,103776
08/20/2019 09H,101213
08/20/2019 08H,102726
08/20/2019 07H,106388
08/20/2019 06H,113821
08/20/2019 05H,124720
08/20/2019 04H,134519
08/20/2019 03H,150743
08/20/2019 02H,160530
08/20/2019 01H,165720
08/20/2019 00H,167023
08/19/2019 23H,168881
08/19/2019 22H,171734
08/19/2019 21H,170522
08/19/2019 20H,169974
08/19/2019 19H,167211
08/19/2019 18H,163321
08/19/2019 17H,157241
08/19/2019 16H,150961
08/19/2019 15H,141689
08/19/2019 14H,131167
08/19/2019 13H,120143
08/19/2019 12H,111065
08/19/2019 11H,102197
08/19/2019 10H,97570
08/19/2019 09H,94815
08/19/2019 08H,96212
08/19/2019 07H,99422
08/19/2019 06H,105516
08/19/2019 05H,114174
08/19/2019 04H,126002
08/19/2019 03H,141788
08/19/2019 02H,150894
08/19/2019 01H,157283
08/19/2019 00H,160200
08/18/2019 23H,160813
08/18/2019 22H,159797
08/18/2019 21H,157184
08/18/2019 20H,154552
08/18/2019 19H,149337
08/18/2019 18H,144526
08/18/2019 17H,135525
08/18/2019 16H,125765
08/18/2019 15H,116099
08/18/2019 14H,104615
08/18/2019 13H,93599
08/18/2019 12H,90625
08/18/2019 11H,90178
08/18/2019 10H,90095
08/18/2019 09H,90317
08/18/2019 08H,92105
08/18/2019 07H,95182
08/18/2019 06H,100189
08/18/2019 05H,105503
08/18/2019 04H,114394
08/18/2019 03H,133946
08/18/2019 02H,142521
08/18/2019 01H,147249
08/18/2019 00H,151052
08/17/2019 23H,154346
08/17/2019 22H,156583
08/17/2019 21H,156029
08/17/2019 20H,153936
08/17/2019 19H,150021
08/17/2019 18H,144619
08/17/2019 17H,136346
08/17/2019 16H,126689
08/17/2019 15H,118255
08/17/2019 14H,107405
08/17/2019 13H,97579
08/17/2019 12H,94242
08/17/2019 11H,92423
08/17/2019 10H,92325
08/17/2019 09H,94663
08/17/2019 08H,97119
08/17/2019 07H,101191
08/17/2019 06H,105843
08/17/2019 05H,111979
08/17/2019 04H,120946
08/17/2019 03H,135995
08/17/2019 02H,148353
08/17/2019 01H,154886
08/17/2019 00H,160301
08/16/2019 23H,162656
08/16/2019 22H,163441
08/16/2019 21H,163168
08/16/2019 20H,160887
08/16/2019 19H,157584
08/16/2019 18H,152577
08/16/2019 17H,146102
08/16/2019 16H,138363
08/16/2019 15H,130661
08/16/2019 14H,120619
08/16/2019 13H,111857
08/16/2019 12H,104548
08/16/2019 11H,96710
08/16/2019 10H,93779
08/16/2019 09H,91694
08/16/2019 08H,93541
08/16/2019 07H,96432
08/16/2019 06H,101911
08/16/2019 05H,109925
08/16/2019 04H,124660
08/16/2019 03H,138626
08/16/2019 02H,149434
08/16/2019 01H,155372
08/16/2019 00H,158588
08/15/2019 23H,161244
08/15/2019 22H,162328
08/15/2019 21H,161821
08/15/2019 20H,161187
08/15/2019 19H,159389
08/15/2019 18H,155813
08/15/2019 17H,151116
08/15/2019 16H,145149
08/15/2019 15H,137894
08/15/2019 14H,128576
08/15/2019 13H,120968
08/15/2019 12H,114498
08/15/2019 11H,105873
08/15/2019 10H,99094
08/15/2019 09H,96131
08/15/2019 08H,98143
08/15/2019 07H,102215
08/15/2019 06H,110347
08/15/2019 05H,119195
08/15/2019 04H,132944
08/15/2019 03H,146492
08/15/2019 02H,155679
08/15/2019 01H,160418
08/15/2019 00H,164116
08/14/2019 23H,165702
08/14/2019 22H,165154
08/14/2019 21H,165045
08/14/2019 20H,163146
08/14/2019 19H,159791
08/14/2019 18H,158540
08/14/2019 17H,153932
08/14/2019 16H,144243
08/14/2019 15H,136675
08/14/2019 14H,130069
08/14/2019 13H,124743
08/14/2019 12H,116720
08/14/2019 11H,108916
08/14/2019 10H,103630
08/14/2019 09H,99885
08/14/2019 08H,100116
08/14/2019 07H,104198
08/14/2019 06H,111050
08/14/2019 05H,120926
08/14/2019 04H,134761
08/14/2019 03H,146209
08/14/2019 02H,154855
08/14/2019 01H,160429
08/14/2019 00H,162731
08/13/2019 23H,163416
08/13/2019 22H,164746
08/13/2019 21H,164783
08/13/2019 20H,163457
08/13/2019 19H,161383
08/13/2019 18H,158150
08/13/2019 17H,155338
08/13/2019 16H,148201
08/13/2019 15H,142564
08/13/2019 14H,137711
08/13/2019 13H,132363
08/13/2019 12H,123920
08/13/2019 11H,116814
08/13/2019 10H,112710
08/13/2019 09H,108857
08/13/2019 08H,108491
08/13/2019 07H,112838
08/13/2019 06H,119736
08/13/2019 05H,129101
08/13/2019 04H,133453
08/13/2019 03H,149211
08/13/2019 02H,157637
08/13/2019 01H,160135
08/13/2019 00H,161701
08/12/2019 23H,162134
08/12/2019 22H,162301
08/12/2019 21H,161525
08/12/2019 20H,159723
08/12/2019 19H,157840
08/12/2019 18H,153498
08/12/2019 17H,147712
08/12/2019 16H,139925
08/12/2019 15H,132506
08/12/2019 14H,127411
08/12/2019 13H,117637
08/12/2019 12H,109311
08/12/2019 11H,100522
08/12/2019 10H,94892
08/12/2019 09H,92064
08/12/2019 08H,93136
