Net generation from hydro for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WAT.H
19:02:08 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WAT.H megawatthours
03/4/2021 06H,28326
03/4/2021 05H,31988
03/4/2021 04H,34732
03/4/2021 03H,36648
03/4/2021 02H,36634
03/4/2021 01H,34184
03/4/2021 00H,31397
03/3/2021 23H,29567
03/3/2021 22H,26801
03/3/2021 21H,27178
03/3/2021 20H,28517
03/3/2021 19H,29450
03/3/2021 18H,31171
03/3/2021 17H,33004
03/3/2021 16H,36189
03/3/2021 15H,40010
03/3/2021 14H,39160
03/3/2021 13H,37649
03/3/2021 12H,32246
03/3/2021 11H,27223
03/3/2021 10H,23863
03/3/2021 09H,23326
03/3/2021 08H,24403
03/3/2021 07H,26850
03/3/2021 06H,29825
03/3/2021 05H,32123
03/3/2021 04H,34553
03/3/2021 03H,37458
03/3/2021 02H,39168
03/3/2021 01H,37739
03/3/2021 00H,34894
03/2/2021 23H,32090
03/2/2021 22H,28185
03/2/2021 21H,27123
03/2/2021 20H,27743
03/2/2021 19H,28224
03/2/2021 18H,30172
03/2/2021 17H,32712
03/2/2021 16H,34768
03/2/2021 15H,37852
03/2/2021 14H,38029
03/2/2021 13H,34747
03/2/2021 12H,30478
03/2/2021 11H,25807
03/2/2021 10H,23956
03/2/2021 09H,23406
03/2/2021 08H,24262
03/2/2021 07H,26218
03/2/2021 06H,30161
03/2/2021 05H,31414
03/2/2021 04H,34992
03/2/2021 03H,38729
03/2/2021 02H,40011
03/2/2021 01H,38660
03/2/2021 00H,35151
03/1/2021 23H,31208
03/1/2021 22H,28152
03/1/2021 21H,27290
03/1/2021 20H,28179
03/1/2021 19H,29310
03/1/2021 18H,31002
03/1/2021 17H,33607
03/1/2021 16H,36903
03/1/2021 15H,38533
03/1/2021 14H,36277
03/1/2021 13H,31779
03/1/2021 12H,25705
03/1/2021 11H,21946
03/1/2021 10H,20324
03/1/2021 09H,20359
03/1/2021 08H,21205
03/1/2021 07H,22704
03/1/2021 06H,25910
03/1/2021 05H,28742
03/1/2021 04H,33229
03/1/2021 03H,36289
03/1/2021 02H,37776
03/1/2021 01H,34751
03/1/2021 00H,30427
02/28/2021 23H,28488
02/28/2021 22H,25225
02/28/2021 21H,24178
02/28/2021 20H,23825
02/28/2021 19H,23915
02/28/2021 18H,24149
02/28/2021 17H,24647
02/28/2021 16H,25362
02/28/2021 15H,26086
02/28/2021 14H,24622
02/28/2021 13H,21724
02/28/2021 12H,19780
02/28/2021 11H,18751
02/28/2021 10H,18635
02/28/2021 09H,19273
02/28/2021 08H,19989
02/28/2021 07H,22384
02/28/2021 06H,24521
02/28/2021 05H,27748
02/28/2021 04H,31011
02/28/2021 03H,32414
02/28/2021 02H,33793
02/28/2021 01H,30434
02/28/2021 00H,27644
02/27/2021 23H,26089
02/27/2021 22H,23756
02/27/2021 21H,24011
02/27/2021 20H,24282
02/27/2021 19H,25338
02/27/2021 18H,28578
02/27/2021 17H,31325
02/27/2021 16H,33397
02/27/2021 15H,32639
02/27/2021 14H,31062
02/27/2021 13H,27755
02/27/2021 12H,23122
02/27/2021 11H,21101
02/27/2021 10H,21329
02/27/2021 09H,22222
02/27/2021 08H,24340
02/27/2021 07H,25148
02/27/2021 06H,26994
02/27/2021 05H,30544
02/27/2021 04H,34312
02/27/2021 03H,37406
02/27/2021 02H,37876
02/27/2021 01H,34768
02/27/2021 00H,30856
02/26/2021 23H,30189
02/26/2021 22H,28358
02/26/2021 21H,27551
02/26/2021 20H,28282
02/26/2021 19H,28287
02/26/2021 18H,29131
02/26/2021 17H,31168
02/26/2021 16H,32742
02/26/2021 15H,33564
02/26/2021 14H,33932
02/26/2021 13H,31902
02/26/2021 12H,27043
02/26/2021 11H,24253
02/26/2021 10H,22459
02/26/2021 09H,22072
02/26/2021 08H,22770
02/26/2021 07H,24426
02/26/2021 06H,26333
02/26/2021 05H,29688
02/26/2021 04H,34490
02/26/2021 03H,37415
02/26/2021 02H,38922
02/26/2021 01H,36909
02/26/2021 00H,33762
02/25/2021 23H,30503
02/25/2021 22H,25814
02/25/2021 21H,24781
02/25/2021 20H,25296
02/25/2021 19H,26630
02/25/2021 18H,28583
02/25/2021 17H,31891
02/25/2021 16H,35160
02/25/2021 15H,37015
02/25/2021 14H,37821
02/25/2021 13H,35350
02/25/2021 12H,31292
02/25/2021 11H,26434
02/25/2021 10H,24376
02/25/2021 09H,24153
02/25/2021 08H,24796
02/25/2021 07H,27955
02/25/2021 06H,29254
02/25/2021 05H,31510
02/25/2021 04H,33965
02/25/2021 03H,37957
02/25/2021 02H,40157
02/25/2021 01H,38556
02/25/2021 00H,34535
02/24/2021 23H,29866
02/24/2021 22H,27033
02/24/2021 21H,26454
02/24/2021 20H,26232
02/24/2021 19H,26842
02/24/2021 18H,28735
02/24/2021 17H,31857
02/24/2021 16H,34771
02/24/2021 15H,37661
02/24/2021 14H,38685
02/24/2021 13H,37308
02/24/2021 12H,32745
02/24/2021 11H,28351
02/24/2021 10H,24533
02/24/2021 09H,23936
02/24/2021 08H,24924
02/24/2021 07H,25466
02/24/2021 06H,27644
02/24/2021 05H,30048
02/24/2021 04H,32858
02/24/2021 03H,35026
02/24/2021 02H,35671
02/24/2021 01H,33643
02/24/2021 00H,29452
02/23/2021 23H,27201
02/23/2021 22H,24641
02/23/2021 21H,24218
02/23/2021 20H,24373
02/23/2021 19H,25422
02/23/2021 18H,28134
02/23/2021 17H,30529
02/23/2021 16H,33324
02/23/2021 15H,37405
02/23/2021 14H,37549
02/23/2021 13H,36549
02/23/2021 12H,31797
02/23/2021 11H,26773
02/23/2021 10H,23286
02/23/2021 09H,22665
02/23/2021 08H,23416
02/23/2021 07H,24604
02/23/2021 06H,27305
02/23/2021 05H,30427
02/23/2021 04H,33401
02/23/2021 03H,36260
02/23/2021 02H,37514
02/23/2021 01H,35774
02/23/2021 00H,31934
02/22/2021 23H,28324
02/22/2021 22H,25920
02/22/2021 21H,25326
02/22/2021 20H,26985
02/22/2021 19H,28553
02/22/2021 18H,29601
02/22/2021 17H,32409
02/22/2021 16H,34283
02/22/2021 15H,37299
02/22/2021 14H,36863
02/22/2021 13H,32021
02/22/2021 12H,29045
02/22/2021 11H,24778
02/22/2021 10H,22439
02/22/2021 09H,22234
02/22/2021 08H,23432
02/22/2021 07H,25514
02/22/2021 06H,27014
02/22/2021 05H,30023
02/22/2021 04H,33178
02/22/2021 03H,37057
02/22/2021 02H,38626
02/22/2021 01H,36915
02/22/2021 00H,32586
02/21/2021 23H,27849
02/21/2021 22H,23470
02/21/2021 21H,22882
02/21/2021 20H,23891
02/21/2021 19H,24882
02/21/2021 18H,26166
02/21/2021 17H,27594
02/21/2021 16H,30595
02/21/2021 15H,33258
02/21/2021 14H,35043
02/21/2021 13H,35728
02/21/2021 12H,33367
02/21/2021 11H,31059
02/21/2021 10H,28485
02/21/2021 09H,28044
02/21/2021 08H,28269
02/21/2021 07H,30136
02/21/2021 06H,30964
02/21/2021 05H,33092
02/21/2021 04H,35923
02/21/2021 03H,36844
02/21/2021 02H,36692
02/21/2021 01H,35934
02/21/2021 00H,30721
02/20/2021 23H,27385
02/20/2021 22H,24715
02/20/2021 21H,24655
02/20/2021 20H,25109
02/20/2021 19H,26655
02/20/2021 18H,28075
02/20/2021 17H,29546
02/20/2021 16H,34716
02/20/2021 15H,37827
02/20/2021 14H,39539
02/20/2021 13H,38950
02/20/2021 12H,35957
02/20/2021 11H,32550
02/20/2021 10H,29191
02/20/2021 09H,28989
02/20/2021 08H,29347
02/20/2021 07H,31373
02/20/2021 06H,33583
02/20/2021 05H,36717
02/20/2021 04H,39676
02/20/2021 03H,42019
02/20/2021 02H,43503
02/20/2021 01H,40985
02/20/2021 00H,35536
02/19/2021 23H,31088
02/19/2021 22H,28902
02/19/2021 21H,28707
02/19/2021 20H,29759
02/19/2021 19H,31577
02/19/2021 18H,34008
02/19/2021 17H,37790
02/19/2021 16H,42592
02/19/2021 15H,45925
02/19/2021 14H,45882
02/19/2021 13H,42801
02/19/2021 12H,35905
02/19/2021 11H,32571
02/19/2021 10H,28548
02/19/2021 09H,28270
02/19/2021 08H,29225
02/19/2021 07H,31423
02/19/2021 06H,34603
02/19/2021 05H,37490
02/19/2021 04H,41894
02/19/2021 03H,44786
02/19/2021 02H,46693
02/19/2021 01H,47431
02/19/2021 00H,41536
02/18/2021 23H,39383
02/18/2021 22H,36190
02/18/2021 21H,35559
02/18/2021 20H,35455
02/18/2021 19H,36742
02/18/2021 18H,38616
02/18/2021 17H,42352
02/18/2021 16H,46443
02/18/2021 15H,48229
02/18/2021 14H,44742
02/18/2021 13H,41110
02/18/2021 12H,35845
02/18/2021 11H,30533
02/18/2021 10H,27346
02/18/2021 09H,27775
02/18/2021 08H,28233
02/18/2021 07H,29940
02/18/2021 06H,33083
02/18/2021 05H,36033
02/18/2021 04H,39826
02/18/2021 03H,43955
02/18/2021 02H,45696
02/18/2021 01H,43825
02/18/2021 00H,39367
02/17/2021 23H,33227
02/17/2021 22H,27863
02/17/2021 21H,27242
02/17/2021 20H,27979
02/17/2021 19H,29814
02/17/2021 18H,33005
02/17/2021 17H,37081
02/17/2021 16H,42230
02/17/2021 15H,46545
02/17/2021 14H,46221
02/17/2021 13H,43271
02/17/2021 12H,37463
02/17/2021 11H,32553
02/17/2021 10H,28792
02/17/2021 09H,27784
02/17/2021 08H,28037
02/17/2021 07H,31686
02/17/2021 06H,33468
02/17/2021 05H,36156
02/17/2021 04H,41039
02/17/2021 03H,44330
02/17/2021 02H,46847
02/17/2021 01H,44997
02/17/2021 00H,42658
02/16/2021 23H,36381
02/16/2021 22H,31659
02/16/2021 21H,30644
02/16/2021 20H,31657
02/16/2021 19H,32985
02/16/2021 18H,34866
02/16/2021 17H,37957
02/16/2021 16H,42176
02/16/2021 15H,45414
02/16/2021 14H,41694
02/16/2021 13H,38133
02/16/2021 12H,31772
02/16/2021 11H,27753
02/16/2021 10H,26053
02/16/2021 09H,26072
02/16/2021 08H,26529
02/16/2021 07H,30074
02/16/2021 06H,32652
02/16/2021 05H,36126
02/16/2021 04H,40659
02/16/2021 03H,45198
02/16/2021 02H,46573
02/16/2021 01H,46530
02/16/2021 00H,45392
02/15/2021 23H,40341
02/15/2021 22H,38012
02/15/2021 21H,35948
02/15/2021 20H,36800
02/15/2021 19H,38704
02/15/2021 18H,40608
02/15/2021 17H,41980
02/15/2021 16H,45462
02/15/2021 15H,46204
02/15/2021 14H,42338
02/15/2021 13H,38651
02/15/2021 12H,31468
02/15/2021 11H,28135
02/15/2021 10H,26165
02/15/2021 09H,26120
02/15/2021 08H,26669
02/15/2021 07H,29349
02/15/2021 06H,32554
02/15/2021 05H,35711
02/15/2021 04H,40647
02/15/2021 03H,45362
02/15/2021 02H,46667
02/15/2021 01H,46598
02/15/2021 00H,42442
02/14/2021 23H,37509
02/14/2021 22H,33421
02/14/2021 21H,31089
02/14/2021 20H,31748
02/14/2021 19H,33071
02/14/2021 18H,34928
02/14/2021 17H,36626
02/14/2021 16H,38002
02/14/2021 15H,38904
02/14/2021 14H,35819
02/14/2021 13H,31471
02/14/2021 12H,27884
02/14/2021 11H,27142
02/14/2021 10H,27309
02/14/2021 09H,27231
02/14/2021 08H,26759
02/14/2021 07H,28695
02/14/2021 06H,31354
02/14/2021 05H,35176
02/14/2021 04H,39396
02/14/2021 03H,42422
02/14/2021 02H,42841
02/14/2021 01H,42153
02/14/2021 00H,41111
02/13/2021 23H,37558
02/13/2021 22H,34153
02/13/2021 21H,32226
02/13/2021 20H,32348
02/13/2021 19H,33304
02/13/2021 18H,36951
02/13/2021 17H,40064
02/13/2021 16H,42666
02/13/2021 15H,42876
02/13/2021 14H,38312
02/13/2021 13H,33993
02/13/2021 12H,29250
02/13/2021 11H,26428
02/13/2021 10H,26655
02/13/2021 09H,27143
02/13/2021 08H,27453
02/13/2021 07H,28828
02/13/2021 06H,31721
02/13/2021 05H,36540
02/13/2021 04H,40458
02/13/2021 03H,44738
02/13/2021 02H,46609
02/13/2021 01H,47452
02/13/2021 00H,45706
02/12/2021 23H,41487
02/12/2021 22H,37648
02/12/2021 21H,36327
02/12/2021 20H,37401
02/12/2021 19H,39772
02/12/2021 18H,42580
02/12/2021 17H,44196
02/12/2021 16H,46913
02/12/2021 15H,46833
02/12/2021 14H,43596
02/12/2021 13H,40943
02/12/2021 12H,33547
02/12/2021 11H,27533
02/12/2021 10H,24442
02/12/2021 09H,23895
02/12/2021 08H,24339
02/12/2021 07H,26610
02/12/2021 06H,29124
02/12/2021 05H,31973
02/12/2021 04H,35562
02/12/2021 03H,41415
02/12/2021 02H,44357
02/12/2021 01H,44786
02/12/2021 00H,42388
02/11/2021 23H,38012
02/11/2021 22H,34063
02/11/2021 21H,32024
02/11/2021 20H,32300
02/11/2021 19H,34079
02/11/2021 18H,36625
02/11/2021 17H,37454
02/11/2021 16H,39964
02/11/2021 15H,41167
02/11/2021 14H,38010
02/11/2021 13H,34434
02/11/2021 12H,28073
02/11/2021 11H,24939
02/11/2021 10H,22098
02/11/2021 09H,21746
02/11/2021 08H,23227
02/11/2021 07H,24873
02/11/2021 06H,27976
02/11/2021 05H,31215
02/11/2021 04H,34570
02/11/2021 03H,38340
02/11/2021 02H,39723
02/11/2021 01H,38975
02/11/2021 00H,35974
02/10/2021 23H,31973
02/10/2021 22H,28741
02/10/2021 21H,27822
02/10/2021 20H,28443
02/10/2021 19H,30235
02/10/2021 18H,32844
02/10/2021 17H,35658
02/10/2021 16H,38610
02/10/2021 15H,42579
02/10/2021 14H,42480
02/10/2021 13H,39132
02/10/2021 12H,33548
02/10/2021 11H,27154
02/10/2021 10H,23920
02/10/2021 09H,23328
02/10/2021 08H,23706
02/10/2021 07H,25808
02/10/2021 06H,28553
02/10/2021 05H,31172
02/10/2021 04H,34072
02/10/2021 03H,37528
02/10/2021 02H,38599
02/10/2021 01H,38277
02/10/2021 00H,35253
02/9/2021 23H,31349
02/9/2021 22H,27900
02/9/2021 21H,27137
02/9/2021 20H,27970
02/9/2021 19H,30032
02/9/2021 18H,32210
02/9/2021 17H,34773
02/9/2021 16H,37793
02/9/2021 15H,39938
02/9/2021 14H,38210
02/9/2021 13H,35061
02/9/2021 12H,30371
02/9/2021 11H,26146
02/9/2021 10H,23267
02/9/2021 09H,23255
02/9/2021 08H,24707
02/9/2021 07H,26585
02/9/2021 06H,29053
02/9/2021 05H,32367
02/9/2021 04H,35661
02/9/2021 03H,38058
02/9/2021 02H,40643
02/9/2021 01H,40571
02/9/2021 00H,37597
02/8/2021 23H,32231
02/8/2021 22H,28740
02/8/2021 21H,26836
02/8/2021 20H,26995
02/8/2021 19H,29072
02/8/2021 18H,32200
02/8/2021 17H,34201
02/8/2021 16H,38193
02/8/2021 15H,42647
02/8/2021 14H,43433
02/8/2021 13H,41036
02/8/2021 12H,36507
02/8/2021 11H,31000
02/8/2021 10H,26380
02/8/2021 09H,25436
02/8/2021 08H,25208
02/8/2021 07H,26428
02/8/2021 06H,29053
02/8/2021 05H,31810
02/8/2021 04H,34427
02/8/2021 03H,37175
02/8/2021 02H,39135
02/8/2021 01H,37712
02/8/2021 00H,34277
02/7/2021 23H,30839
02/7/2021 22H,28418
02/7/2021 21H,26579
02/7/2021 20H,27234
02/7/2021 19H,27913
02/7/2021 18H,28833
02/7/2021 17H,30397
02/7/2021 16H,32173
02/7/2021 15H,31343
02/7/2021 14H,28402
02/7/2021 13H,26335
02/7/2021 12H,23850
02/7/2021 11H,22224
02/7/2021 10H,21458
02/7/2021 09H,21398
02/7/2021 08H,22725
02/7/2021 07H,23942
02/7/2021 06H,26277
02/7/2021 05H,29060
02/7/2021 04H,31471
02/7/2021 03H,35194
02/7/2021 02H,36475
02/7/2021 01H,36409
02/7/2021 00H,34066
02/6/2021 23H,28474
02/6/2021 22H,26905
02/6/2021 21H,25540
02/6/2021 20H,25966
02/6/2021 19H,26432
02/6/2021 18H,27810
02/6/2021 17H,29512
02/6/2021 16H,30844
02/6/2021 15H,32170
02/6/2021 14H,31289
02/6/2021 13H,29727
02/6/2021 12H,26845
02/6/2021 11H,24576
02/6/2021 10H,23562
02/6/2021 09H,23481
02/6/2021 08H,24439
02/6/2021 07H,24697
02/6/2021 06H,27060
02/6/2021 05H,28978
02/6/2021 04H,31736
02/6/2021 03H,34025
02/6/2021 02H,35758
02/6/2021 01H,35324
02/6/2021 00H,33497
02/5/2021 23H,30854
02/5/2021 22H,28756
02/5/2021 21H,27522
02/5/2021 20H,27990
02/5/2021 19H,29249
02/5/2021 18H,31006
02/5/2021 17H,33015
02/5/2021 16H,36044
02/5/2021 15H,37965
02/5/2021 14H,35814
02/5/2021 13H,33651
02/5/2021 12H,28670
02/5/2021 11H,24124
02/5/2021 10H,22334
02/5/2021 09H,22129
02/5/2021 08H,23395
02/5/2021 07H,24626
02/5/2021 06H,26403
02/5/2021 05H,29396
02/5/2021 04H,32741
02/5/2021 03H,37235
02/5/2021 02H,39527
02/5/2021 01H,39046
02/5/2021 00H,35579
02/4/2021 23H,31245
02/4/2021 22H,29118
02/4/2021 21H,27992
02/4/2021 20H,27851
02/4/2021 19H,29082
02/4/2021 18H,30175
02/4/2021 17H,33325
02/4/2021 16H,36367
02/4/2021 15H,40192
02/4/2021 14H,42323
02/4/2021 13H,41129
02/4/2021 12H,35438
02/4/2021 11H,31660
02/4/2021 10H,28186
02/4/2021 09H,26581
02/4/2021 08H,25860
02/4/2021 07H,26159
02/4/2021 06H,28238
02/4/2021 05H,32082
02/4/2021 04H,35882
02/4/2021 03H,38157
02/4/2021 02H,39324
02/4/2021 01H,38603
02/4/2021 00H,36566
02/3/2021 23H,31286
02/3/2021 22H,29307
02/3/2021 21H,27483
02/3/2021 20H,27890
02/3/2021 19H,29326
02/3/2021 18H,30243
02/3/2021 17H,32340
02/3/2021 16H,36526
02/3/2021 15H,41476
02/3/2021 14H,44137
02/3/2021 13H,43134
02/3/2021 12H,37557
02/3/2021 11H,30693
02/3/2021 10H,25771
02/3/2021 09H,24586
02/3/2021 08H,24836
02/3/2021 07H,25748
02/3/2021 06H,28312
02/3/2021 05H,31527
02/3/2021 04H,35120
02/3/2021 03H,40064
02/3/2021 02H,42465
02/3/2021 01H,41125
02/3/2021 00H,39253
02/2/2021 23H,31854
02/2/2021 22H,28071
02/2/2021 21H,25719
02/2/2021 20H,26222
02/2/2021 19H,27548
02/2/2021 18H,29806
02/2/2021 17H,33518
02/2/2021 16H,37751
02/2/2021 15H,41491
02/2/2021 14H,41122
02/2/2021 13H,38517
02/2/2021 12H,32335
02/2/2021 11H,25373
02/2/2021 10H,22349
02/2/2021 09H,21791
02/2/2021 08H,21355
02/2/2021 07H,22325
02/2/2021 06H,26146
02/2/2021 05H,29393
02/2/2021 04H,34169
02/2/2021 03H,38184
02/2/2021 02H,42031
02/2/2021 01H,43194
02/2/2021 00H,41866
02/1/2021 23H,36823
02/1/2021 22H,34224
02/1/2021 21H,31507
02/1/2021 20H,30893
02/1/2021 19H,32979
02/1/2021 18H,35459
02/1/2021 17H,39598
02/1/2021 16H,41365
02/1/2021 15H,41583
02/1/2021 14H,38763
02/1/2021 13H,35652
02/1/2021 12H,29484
02/1/2021 11H,24461
02/1/2021 10H,22490
02/1/2021 09H,22725
02/1/2021 08H,24054
02/1/2021 07H,25594
02/1/2021 06H,27655
02/1/2021 05H,29547
02/1/2021 04H,33029
02/1/2021 03H,36565
02/1/2021 02H,38958
02/1/2021 01H,39135
02/1/2021 00H,38947
01/31/2021 23H,33971
01/31/2021 22H,31677
01/31/2021 21H,29087
01/31/2021 20H,28497
01/31/2021 19H,29018
01/31/2021 18H,29768
01/31/2021 17H,31205
01/31/2021 16H,33104
01/31/2021 15H,33367
01/31/2021 14H,32165
01/31/2021 13H,29258
01/31/2021 12H,26854
01/31/2021 11H,25299
01/31/2021 10H,24242
01/31/2021 09H,24427
01/31/2021 08H,25496
01/31/2021 07H,27040
01/31/2021 06H,29796
01/31/2021 05H,32070
01/31/2021 04H,33585
01/31/2021 03H,36630
01/31/2021 02H,39528
01/31/2021 01H,39914
01/31/2021 00H,36847
01/30/2021 23H,32673
01/30/2021 22H,30351
01/30/2021 21H,28744
01/30/2021 20H,28289
01/30/2021 19H,28833
01/30/2021 18H,30138
01/30/2021 17H,32017
01/30/2021 16H,34002
01/30/2021 15H,37238
01/30/2021 14H,37593
01/30/2021 13H,36993
01/30/2021 12H,33308
01/30/2021 11H,30674
01/30/2021 10H,28402
01/30/2021 09H,28048
01/30/2021 08H,28987
01/30/2021 07H,30644
01/30/2021 06H,33409
01/30/2021 05H,35972
01/30/2021 04H,38759
01/30/2021 03H,41316
01/30/2021 02H,43590
01/30/2021 01H,43805
01/30/2021 00H,41206
01/29/2021 23H,37779
01/29/2021 22H,33762
01/29/2021 21H,29677
01/29/2021 20H,30401
01/29/2021 19H,32088
01/29/2021 18H,34121
01/29/2021 17H,37832
01/29/2021 16H,43362
01/29/2021 15H,47783
01/29/2021 14H,47805
01/29/2021 13H,44612
01/29/2021 12H,39751
01/29/2021 11H,33205
01/29/2021 10H,29624
01/29/2021 09H,29563
01/29/2021 08H,29916
01/29/2021 07H,31312
01/29/2021 06H,32978
01/29/2021 05H,35681
01/29/2021 04H,40397
01/29/2021 03H,43663
01/29/2021 02H,46766
01/29/2021 01H,46630
01/29/2021 00H,45124
01/28/2021 23H,40219
01/28/2021 22H,37036
01/28/2021 21H,33396
01/28/2021 20H,33166
01/28/2021 19H,33499
01/28/2021 18H,34787
01/28/2021 17H,37084
01/28/2021 16H,40844
01/28/2021 15H,43420
01/28/2021 14H,43550
01/28/2021 13H,41405
01/28/2021 12H,35293
01/28/2021 11H,29154
01/28/2021 10H,26126
01/28/2021 09H,25971
01/28/2021 08H,26906
01/28/2021 07H,28161
01/28/2021 06H,29697
01/28/2021 05H,32365
01/28/2021 04H,35860
01/28/2021 03H,39945
01/28/2021 02H,42536
01/28/2021 01H,43560
01/28/2021 00H,42230
01/27/2021 23H,38792
01/27/2021 22H,35737
01/27/2021 21H,32902
01/27/2021 20H,32643
01/27/2021 19H,33368
01/27/2021 18H,35162
01/27/2021 17H,36893
01/27/2021 16H,39790
01/27/2021 15H,41058
01/27/2021 14H,39199
01/27/2021 13H,35465
01/27/2021 12H,31972
01/27/2021 11H,27949
01/27/2021 10H,24837
01/27/2021 09H,24835
01/27/2021 08H,25091
01/27/2021 07H,26844
01/27/2021 06H,29043
01/27/2021 05H,32360
01/27/2021 04H,36466
01/27/2021 03H,40402
01/27/2021 02H,42958
01/27/2021 01H,43059
01/27/2021 00H,41781
01/26/2021 23H,37818
01/26/2021 22H,35321
01/26/2021 21H,32986
01/26/2021 20H,32669
01/26/2021 19H,33387
01/26/2021 18H,34560
01/26/2021 17H,36255
01/26/2021 16H,38881
01/26/2021 15H,40637
01/26/2021 14H,39261
01/26/2021 13H,36421
01/26/2021 12H,31530
01/26/2021 11H,26780
01/26/2021 10H,23161
01/26/2021 09H,22911
01/26/2021 08H,24697
01/26/2021 07H,25832
01/26/2021 06H,28011
01/26/2021 05H,31533
01/26/2021 04H,35848
01/26/2021 03H,39474
01/26/2021 02H,41217
01/26/2021 01H,40201
01/26/2021 00H,40258
01/25/2021 23H,37417
01/25/2021 22H,34186
01/25/2021 21H,31362
01/25/2021 20H,31888
01/25/2021 19H,32487
01/25/2021 18H,33966
01/25/2021 17H,36238
01/25/2021 16H,39180
01/25/2021 15H,40430
01/25/2021 14H,39130
01/25/2021 13H,35756
01/25/2021 12H,30905
01/25/2021 11H,26817
01/25/2021 10H,23910
01/25/2021 09H,23683
01/25/2021 08H,25046
01/25/2021 07H,27572
01/25/2021 06H,30184
01/25/2021 05H,32647
01/25/2021 04H,34574
01/25/2021 03H,37283
01/25/2021 02H,41138
01/25/2021 01H,41725
01/25/2021 00H,40728
01/24/2021 23H,36812
01/24/2021 22H,33732
01/24/2021 21H,29678
01/24/2021 20H,28797
01/24/2021 19H,28820
01/24/2021 18H,30084
01/24/2021 17H,32311
01/24/2021 16H,33382
01/24/2021 15H,33480
01/24/2021 14H,35062
01/24/2021 13H,33924
01/24/2021 12H,31689
01/24/2021 11H,27788
01/24/2021 10H,24901
01/24/2021 09H,24299
01/24/2021 08H,24028
01/24/2021 07H,25461
01/24/2021 06H,27801
01/24/2021 05H,30741
01/24/2021 04H,33891
01/24/2021 03H,36904
01/24/2021 02H,38143
01/24/2021 01H,37393
01/24/2021 00H,36042
01/23/2021 23H,33439
01/23/2021 22H,30337
01/23/2021 21H,26911
01/23/2021 20H,26706
01/23/2021 19H,28215
01/23/2021 18H,30717
01/23/2021 17H,33803
01/23/2021 16H,35564
01/23/2021 15H,36133
01/23/2021 14H,35656
01/23/2021 13H,34853
01/23/2021 12H,30811
01/23/2021 11H,25877
01/23/2021 10H,23966
01/23/2021 09H,24103
01/23/2021 08H,25466
01/23/2021 07H,26389
01/23/2021 06H,29048
01/23/2021 05H,31831
01/23/2021 04H,34972
01/23/2021 03H,37915
01/23/2021 02H,39988
01/23/2021 01H,39937
01/23/2021 00H,37214
01/22/2021 23H,33127
01/22/2021 22H,30337
01/22/2021 21H,28083
01/22/2021 20H,27948
01/22/2021 19H,29776
01/22/2021 18H,33207
01/22/2021 17H,36969
01/22/2021 16H,38266
01/22/2021 15H,38662
01/22/2021 14H,36564
01/22/2021 13H,34231
01/22/2021 12H,29315
01/22/2021 11H,24660
01/22/2021 10H,23190
01/22/2021 09H,23348
01/22/2021 08H,23826
01/22/2021 07H,25293
01/22/2021 06H,27604
01/22/2021 05H,30951
01/22/2021 04H,33882
01/22/2021 03H,36092
01/22/2021 02H,38802
01/22/2021 01H,39380
01/22/2021 00H,37055
01/21/2021 23H,33470
01/21/2021 22H,31661
01/21/2021 21H,29052
01/21/2021 20H,29574
01/21/2021 19H,30558
01/21/2021 18H,32288
01/21/2021 17H,35344
01/21/2021 16H,37918
01/21/2021 15H,40263
01/21/2021 14H,37838
01/21/2021 13H,36579
01/21/2021 12H,30869
01/21/2021 11H,25326
01/21/2021 10H,22649
01/21/2021 09H,22869
01/21/2021 08H,23915
01/21/2021 07H,25903
01/21/2021 06H,29223
01/21/2021 05H,33155
