Net generation from solar for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.SUN.H
19:02:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.SUN.H megawatthours
01/22/2019 00H,4811
01/21/2019 23H,9673
01/21/2019 22H,12502
01/21/2019 21H,15369
01/21/2019 20H,17205
01/21/2019 19H,18109
01/21/2019 18H,17085
01/21/2019 17H,15905
01/21/2019 16H,10254
01/21/2019 15H,5171
01/21/2019 14H,2473
01/21/2019 13H,538
01/21/2019 12H,108
01/21/2019 11H,93
01/21/2019 10H,96
01/21/2019 09H,90
01/21/2019 08H,115
01/21/2019 07H,146
01/21/2019 06H,142
01/21/2019 05H,161
01/21/2019 04H,135
01/21/2019 03H,105
01/21/2019 02H,103
01/21/2019 01H,1847
01/21/2019 00H,2955
01/20/2019 23H,6355
01/20/2019 22H,9789
01/20/2019 21H,14317
01/20/2019 20H,14744
01/20/2019 19H,14003
01/20/2019 18H,12644
01/20/2019 17H,10129
01/20/2019 16H,6636
01/20/2019 15H,2445
01/20/2019 14H,759
01/20/2019 13H,123
01/20/2019 12H,20
01/20/2019 11H,9
01/20/2019 10H,4
01/20/2019 09H,3
01/20/2019 08H,7
01/20/2019 07H,0
01/20/2019 06H,11
01/20/2019 05H,108
01/20/2019 04H,116
01/20/2019 03H,119
01/20/2019 02H,351
01/20/2019 01H,646
01/20/2019 00H,5138
01/19/2019 23H,11267
01/19/2019 22H,13732
01/19/2019 21H,14689
01/19/2019 20H,15499
01/19/2019 19H,15655
01/19/2019 18H,15076
01/19/2019 17H,12767
01/19/2019 16H,7383
01/19/2019 15H,2087
01/19/2019 14H,740
01/19/2019 13H,183
01/19/2019 12H,17
01/19/2019 11H,1
01/19/2019 10H,4
01/19/2019 09H,5
01/19/2019 08H,0
01/19/2019 07H,4
01/19/2019 06H,55
01/19/2019 05H,107
01/19/2019 04H,132
01/19/2019 03H,242
01/19/2019 02H,241
01/19/2019 01H,517
01/19/2019 00H,4355
01/18/2019 23H,9825
01/18/2019 22H,11624
01/18/2019 21H,13136
01/18/2019 20H,14522
01/18/2019 19H,14969
01/18/2019 18H,13878
01/18/2019 17H,12233
01/18/2019 16H,7879
01/18/2019 15H,2785
01/18/2019 14H,1295
01/18/2019 13H,304
01/18/2019 12H,81
01/18/2019 11H,68
01/18/2019 10H,87
01/18/2019 09H,89
01/18/2019 08H,92
01/18/2019 07H,90
01/18/2019 06H,85
01/18/2019 05H,80
01/18/2019 04H,88
01/18/2019 03H,73
01/18/2019 02H,70
01/18/2019 01H,804
01/18/2019 00H,1715
01/17/2019 23H,3703
01/17/2019 22H,6247
01/17/2019 21H,8546
01/17/2019 20H,10080
01/17/2019 19H,10235
01/17/2019 18H,10174
01/17/2019 17H,8629
01/17/2019 16H,6079
01/17/2019 15H,3435
01/17/2019 14H,1691
01/17/2019 13H,386
01/17/2019 12H,44
01/17/2019 11H,34
01/17/2019 10H,28
01/17/2019 09H,16
01/17/2019 08H,13
01/17/2019 07H,1
01/17/2019 06H,91
01/17/2019 05H,109
01/17/2019 04H,115
01/17/2019 03H,120
01/17/2019 02H,122
01/17/2019 01H,1128
01/17/2019 00H,2130
01/16/2019 23H,6048
01/16/2019 22H,9036
01/16/2019 21H,11526
01/16/2019 20H,13158
01/16/2019 19H,13240
01/16/2019 18H,12883
01/16/2019 17H,11591
01/16/2019 16H,8575
01/16/2019 15H,4356
01/16/2019 14H,1926
01/16/2019 13H,401
01/16/2019 12H,68
01/16/2019 11H,70
01/16/2019 10H,73
01/16/2019 09H,71
01/16/2019 08H,74
01/16/2019 07H,56
01/16/2019 06H,71
01/16/2019 05H,86
01/16/2019 04H,80
01/16/2019 03H,55
01/16/2019 02H,37
01/16/2019 01H,772
01/16/2019 00H,1424
01/15/2019 23H,3577
01/15/2019 22H,5945
01/15/2019 21H,7624
01/15/2019 20H,7773
01/15/2019 19H,7473
01/15/2019 18H,6753
01/15/2019 17H,5063
01/15/2019 16H,3322
01/15/2019 15H,1753
01/15/2019 14H,858
01/15/2019 13H,232
01/15/2019 12H,39
01/15/2019 11H,15
01/15/2019 10H,11
01/15/2019 09H,2
01/15/2019 08H,14
01/15/2019 07H,14
01/15/2019 06H,11
01/15/2019 05H,22
01/15/2019 04H,21
01/15/2019 03H,17
01/15/2019 02H,21
01/15/2019 01H,352
01/15/2019 00H,982
01/14/2019 23H,2749
01/14/2019 22H,4078
01/14/2019 21H,6104
01/14/2019 20H,7170
01/14/2019 19H,7741
01/14/2019 18H,7274
01/14/2019 17H,5879
01/14/2019 16H,3405
01/14/2019 15H,1434
01/14/2019 14H,624
01/14/2019 13H,132
01/14/2019 12H,19
01/14/2019 11H,5
01/14/2019 10H,41
01/14/2019 09H,108
01/14/2019 08H,111
01/14/2019 07H,120
01/14/2019 06H,116
01/14/2019 05H,108
01/14/2019 04H,107
01/14/2019 03H,105
01/14/2019 02H,217
01/14/2019 01H,362
01/14/2019 00H,2453
01/13/2019 23H,6883
01/13/2019 22H,9764
01/13/2019 21H,11707
01/13/2019 20H,12171
01/13/2019 19H,12866
01/13/2019 18H,12700
01/13/2019 17H,11411
01/13/2019 16H,6386
01/13/2019 15H,1724
01/13/2019 14H,628
01/13/2019 13H,156
01/13/2019 12H,41
01/13/2019 11H,15
01/13/2019 10H,116
01/13/2019 09H,120
01/13/2019 08H,116
01/13/2019 07H,109
01/13/2019 06H,104
01/13/2019 05H,109
01/13/2019 04H,108
01/13/2019 03H,133
01/13/2019 02H,139
01/13/2019 01H,217
01/13/2019 00H,1988
01/12/2019 23H,5831
01/12/2019 22H,7783
01/12/2019 21H,8854
01/12/2019 20H,10371
01/12/2019 19H,9878
01/12/2019 18H,10096
01/12/2019 17H,7550
01/12/2019 16H,4905
01/12/2019 15H,2100
01/12/2019 14H,754
01/12/2019 13H,180
01/12/2019 12H,21
01/12/2019 11H,5
01/12/2019 10H,7
01/12/2019 09H,14
01/12/2019 08H,8
01/12/2019 07H,8
01/12/2019 06H,30
01/12/2019 05H,55
01/12/2019 04H,13
01/12/2019 03H,74
01/12/2019 02H,116
01/12/2019 01H,1962
01/12/2019 00H,3064
01/11/2019 23H,6273
01/11/2019 22H,9305
01/11/2019 21H,12335
01/11/2019 20H,14034
01/11/2019 19H,14804
01/11/2019 18H,14175
01/11/2019 17H,12019
01/11/2019 16H,8032
01/11/2019 15H,4446
01/11/2019 14H,2110
01/11/2019 13H,356
01/11/2019 12H,25
01/11/2019 11H,13
01/11/2019 10H,12
01/11/2019 09H,99
01/11/2019 08H,105
01/11/2019 07H,105
01/11/2019 06H,105
01/11/2019 05H,108
01/11/2019 04H,106
01/11/2019 03H,113
01/11/2019 02H,153
01/11/2019 01H,358
01/11/2019 00H,3631
01/10/2019 23H,9130
01/10/2019 22H,12659
01/10/2019 21H,15236
01/10/2019 20H,16356
01/10/2019 19H,16635
01/10/2019 18H,16355
01/10/2019 17H,14196
01/10/2019 16H,9361
01/10/2019 15H,4432
01/10/2019 14H,2120
01/10/2019 13H,402
01/10/2019 12H,26
01/10/2019 11H,28
01/10/2019 10H,21
01/10/2019 09H,23
01/10/2019 08H,80
01/10/2019 07H,87
01/10/2019 06H,85
01/10/2019 05H,83
01/10/2019 04H,89
01/10/2019 03H,89
01/10/2019 02H,115
01/10/2019 01H,1437
01/10/2019 00H,2529
01/9/2019 23H,6602
01/9/2019 22H,10694
01/9/2019 21H,13302
01/9/2019 20H,14543
01/9/2019 19H,14826
01/9/2019 18H,14547
01/9/2019 17H,12684
01/9/2019 16H,8545
01/9/2019 15H,4025
01/9/2019 14H,1846
01/9/2019 13H,319
01/9/2019 12H,41
01/9/2019 11H,16
01/9/2019 10H,17
01/9/2019 09H,9
01/9/2019 08H,16
01/9/2019 07H,19
01/9/2019 06H,13
01/9/2019 05H,21
01/9/2019 04H,120
01/9/2019 03H,129
01/9/2019 02H,127
01/9/2019 01H,1190
01/9/2019 00H,2039
01/8/2019 23H,6815
01/8/2019 22H,10308
01/8/2019 21H,12750
01/8/2019 20H,14013
01/8/2019 19H,14627
01/8/2019 18H,14416
01/8/2019 17H,11938
01/8/2019 16H,7519
01/8/2019 15H,2787
01/8/2019 14H,986
01/8/2019 13H,168
01/8/2019 12H,15
01/8/2019 11H,4
01/8/2019 10H,9
01/8/2019 09H,9
01/8/2019 08H,3
01/8/2019 07H,2
01/8/2019 06H,16
01/8/2019 05H,50
01/8/2019 04H,101
01/8/2019 03H,93
01/8/2019 02H,94
01/8/2019 01H,1968
01/8/2019 00H,3087
01/7/2019 23H,9187
01/7/2019 22H,12352
01/7/2019 21H,13628
01/7/2019 20H,14561
01/7/2019 19H,14975
01/7/2019 18H,13503
01/7/2019 17H,11470
01/7/2019 16H,7604
01/7/2019 15H,3745
01/7/2019 14H,1600
01/7/2019 13H,336
01/7/2019 12H,84
01/7/2019 11H,68
01/7/2019 10H,67
01/7/2019 09H,72
01/7/2019 08H,79
01/7/2019 07H,73
01/7/2019 06H,60
01/7/2019 05H,55
01/7/2019 04H,52
01/7/2019 03H,47
01/7/2019 02H,46
01/7/2019 01H,158
01/7/2019 00H,2513
01/6/2019 23H,6665
01/6/2019 22H,9590
01/6/2019 21H,11192
01/6/2019 20H,12564
01/6/2019 19H,13717
01/6/2019 18H,13290
01/6/2019 17H,11002
01/6/2019 16H,7852
01/6/2019 15H,4116
01/6/2019 14H,1982
01/6/2019 13H,358
01/6/2019 12H,53
01/6/2019 11H,46
01/6/2019 10H,37
01/6/2019 09H,30
01/6/2019 08H,48
01/6/2019 07H,57
01/6/2019 06H,55
01/6/2019 05H,59
01/6/2019 04H,84
01/6/2019 03H,91
01/6/2019 02H,56
01/6/2019 01H,236
01/6/2019 00H,599
01/5/2019 23H,2236
01/5/2019 22H,4867
01/5/2019 21H,7953
01/5/2019 20H,10463
01/5/2019 19H,10547
01/5/2019 18H,9744
01/5/2019 17H,8478
01/5/2019 16H,6968
01/5/2019 15H,3682
01/5/2019 14H,1368
01/5/2019 13H,265
01/5/2019 12H,38
01/5/2019 11H,21
01/5/2019 10H,21
01/5/2019 09H,36
01/5/2019 08H,97
01/5/2019 07H,103
01/5/2019 06H,100
01/5/2019 05H,90
01/5/2019 04H,93
01/5/2019 03H,143
01/5/2019 02H,179
01/5/2019 01H,325
01/5/2019 00H,3973
01/4/2019 23H,10887
01/4/2019 22H,13569
01/4/2019 21H,14224
01/4/2019 20H,14356
01/4/2019 19H,14815
01/4/2019 18H,14918
01/4/2019 17H,13407
01/4/2019 16H,7614
01/4/2019 15H,1636
01/4/2019 14H,470
01/4/2019 13H,128
01/4/2019 12H,17
01/4/2019 11H,4
01/4/2019 10H,-2
01/4/2019 09H,24
01/4/2019 08H,97
01/4/2019 07H,97
01/4/2019 06H,98
01/4/2019 05H,101
01/4/2019 04H,145
01/4/2019 03H,187
01/4/2019 02H,408
01/4/2019 01H,555
01/4/2019 00H,3914
01/3/2019 23H,10714
01/3/2019 22H,13355
01/3/2019 21H,13993
01/3/2019 20H,14262
01/3/2019 19H,14576
01/3/2019 18H,14779
01/3/2019 17H,13034
01/3/2019 16H,7121
01/3/2019 15H,1558
01/3/2019 14H,493
01/3/2019 13H,124
01/3/2019 12H,22
01/3/2019 11H,15
01/3/2019 10H,65
01/3/2019 09H,115
01/3/2019 08H,136
01/3/2019 07H,143
01/3/2019 06H,129
01/3/2019 05H,176
01/3/2019 04H,168
01/3/2019 03H,223
01/3/2019 02H,282
01/3/2019 01H,422
01/3/2019 00H,3628
01/2/2019 23H,9930
01/2/2019 22H,12379
01/2/2019 21H,13117
01/2/2019 20H,13610
01/2/2019 19H,13999
01/2/2019 18H,14205
01/2/2019 17H,12796
01/2/2019 16H,7070
01/2/2019 15H,2017
01/2/2019 14H,944
01/2/2019 13H,269
01/2/2019 12H,107
01/2/2019 11H,95
01/2/2019 10H,89
01/2/2019 09H,90
01/2/2019 08H,75
01/2/2019 07H,79
01/2/2019 06H,80
01/2/2019 05H,64
01/2/2019 04H,55
01/2/2019 03H,97
01/2/2019 02H,116
01/2/2019 01H,2067
01/2/2019 00H,3360
01/1/2019 23H,9442
01/1/2019 22H,12003
01/1/2019 21H,13068
01/1/2019 20H,13562
01/1/2019 19H,14243
01/1/2019 18H,14400
01/1/2019 17H,12369
01/1/2019 16H,6571
01/1/2019 15H,1844
01/1/2019 14H,747
01/1/2019 13H,176
01/1/2019 12H,17
01/1/2019 11H,12
01/1/2019 10H,13
01/1/2019 09H,18
01/1/2019 08H,12
01/1/2019 07H,13
01/1/2019 06H,9
01/1/2019 05H,15
01/1/2019 04H,28
01/1/2019 03H,20
01/1/2019 02H,16
01/1/2019 01H,1316
01/1/2019 00H,2258
12/31/2018 23H,7112
12/31/2018 22H,9065
12/31/2018 21H,9497
12/31/2018 20H,10004
12/31/2018 19H,9131
12/31/2018 18H,9144
12/31/2018 17H,8300
12/31/2018 16H,4821
12/31/2018 15H,1832
12/31/2018 14H,676
12/31/2018 13H,203
12/31/2018 12H,91
12/31/2018 11H,97
12/31/2018 10H,96
12/31/2018 09H,99
12/31/2018 08H,95
12/31/2018 07H,94
12/31/2018 06H,75
12/31/2018 05H,150
12/31/2018 04H,169
12/31/2018 03H,231
12/31/2018 02H,212
12/31/2018 01H,2158
12/31/2018 00H,3292
12/30/2018 23H,8904
12/30/2018 22H,11705
12/30/2018 21H,12583
12/30/2018 20H,13110
12/30/2018 19H,13982
12/30/2018 18H,14017
12/30/2018 17H,12135
12/30/2018 16H,6594
12/30/2018 15H,1412
12/30/2018 14H,484
12/30/2018 13H,98
12/30/2018 12H,25
12/30/2018 11H,25
12/30/2018 10H,29
12/30/2018 09H,31
12/30/2018 08H,24
12/30/2018 07H,44
12/30/2018 06H,48
12/30/2018 05H,99
12/30/2018 04H,131
12/30/2018 03H,182
12/30/2018 02H,216
12/30/2018 01H,2196
12/30/2018 00H,3295
12/29/2018 23H,9353
12/29/2018 22H,11976
12/29/2018 21H,13743
12/29/2018 20H,14730
12/29/2018 19H,15492
12/29/2018 18H,15334
12/29/2018 17H,13287
12/29/2018 16H,7495
12/29/2018 15H,2289
12/29/2018 14H,1029
12/29/2018 13H,323
12/29/2018 12H,59
12/29/2018 11H,66
12/29/2018 10H,75
12/29/2018 09H,146
12/29/2018 08H,134
12/29/2018 07H,111
12/29/2018 06H,113
12/29/2018 05H,117
12/29/2018 04H,125
12/29/2018 03H,155
12/29/2018 02H,180
12/29/2018 01H,2074
12/29/2018 00H,3155
12/28/2018 23H,8827
12/28/2018 22H,11253
12/28/2018 21H,12392
12/28/2018 20H,12872
12/28/2018 19H,12915
12/28/2018 18H,12860
12/28/2018 17H,10742
12/28/2018 16H,5756
12/28/2018 15H,1306
12/28/2018 14H,509
12/28/2018 13H,119
12/28/2018 12H,16
12/28/2018 11H,9
12/28/2018 10H,15
12/28/2018 09H,18
12/28/2018 08H,25
12/28/2018 07H,21
12/28/2018 06H,21
12/28/2018 05H,26
12/28/2018 04H,18
12/28/2018 03H,81
12/28/2018 02H,151
12/28/2018 01H,1152
12/28/2018 00H,1918
12/27/2018 23H,7035
12/27/2018 22H,10765
12/27/2018 21H,12367
12/27/2018 20H,13163
12/27/2018 19H,13465
12/27/2018 18H,13170
12/27/2018 17H,11842
12/27/2018 16H,7378
12/27/2018 15H,2622
12/27/2018 14H,1143
12/27/2018 13H,226
12/27/2018 12H,3
12/27/2018 11H,5
12/27/2018 10H,1
12/27/2018 09H,1
12/27/2018 08H,68
12/27/2018 07H,91
12/27/2018 06H,114
12/27/2018 05H,120
12/27/2018 04H,145
12/27/2018 03H,201
12/27/2018 02H,272
12/27/2018 01H,1722
12/27/2018 00H,2876
12/26/2018 23H,8674
12/26/2018 22H,11890
12/26/2018 21H,13358
12/26/2018 20H,15124
12/26/2018 19H,16220
12/26/2018 18H,16086
12/26/2018 17H,14768
12/26/2018 16H,9712
12/26/2018 15H,4107
12/26/2018 14H,1938
12/26/2018 13H,359
12/26/2018 12H,9
12/26/2018 11H,7
12/26/2018 10H,5
12/26/2018 09H,-1
12/26/2018 08H,16
12/26/2018 07H,23
12/26/2018 06H,22
12/26/2018 05H,29
12/26/2018 04H,31
12/26/2018 03H,33
12/26/2018 02H,38
12/26/2018 01H,1306
12/26/2018 00H,2101
12/25/2018 23H,6632
12/25/2018 22H,9858
12/25/2018 21H,11302
12/25/2018 20H,13307
12/25/2018 19H,13056
12/25/2018 18H,13410
12/25/2018 17H,11781
12/25/2018 16H,8362
12/25/2018 15H,3921
12/25/2018 14H,1805
12/25/2018 13H,339
12/25/2018 12H,54
12/25/2018 11H,60
12/25/2018 10H,81
12/25/2018 09H,87
12/25/2018 08H,143
12/25/2018 07H,151
12/25/2018 06H,147
12/25/2018 05H,135
12/25/2018 04H,156
12/25/2018 03H,204
12/25/2018 02H,211
12/25/2018 01H,1234
12/25/2018 00H,2165
12/24/2018 23H,8192
12/24/2018 22H,11571
12/24/2018 21H,14240
12/24/2018 20H,15388
12/24/2018 19H,16479
12/24/2018 18H,16861
12/24/2018 17H,15203
12/24/2018 16H,10174
12/24/2018 15H,4491
12/24/2018 14H,1970
12/24/2018 13H,311
12/24/2018 12H,5
12/24/2018 11H,19
12/24/2018 10H,27
12/24/2018 09H,27
12/24/2018 08H,107
12/24/2018 07H,123
12/24/2018 06H,140
12/24/2018 05H,206
12/24/2018 04H,216
12/24/2018 03H,233
12/24/2018 02H,170
12/24/2018 01H,962
12/24/2018 00H,1707
12/23/2018 23H,6736
12/23/2018 22H,9011
12/23/2018 21H,13216
12/23/2018 20H,13965
12/23/2018 19H,14645
12/23/2018 18H,14847
12/23/2018 17H,12837
12/23/2018 16H,9612
12/23/2018 15H,4646
12/23/2018 14H,2086
12/23/2018 13H,356
12/23/2018 12H,2
12/23/2018 11H,1
12/23/2018 10H,15
12/23/2018 09H,88
12/23/2018 08H,117
12/23/2018 07H,117
12/23/2018 06H,118
12/23/2018 05H,115
12/23/2018 04H,114
12/23/2018 03H,113
12/23/2018 02H,115
12/23/2018 01H,1042
12/23/2018 00H,2066
12/22/2018 23H,7818
12/22/2018 22H,11550
12/22/2018 21H,14374
12/22/2018 20H,15581
12/22/2018 19H,16188
12/22/2018 18H,15453
12/22/2018 17H,12958
12/22/2018 16H,8924
12/22/2018 15H,3895
12/22/2018 14H,1705
12/22/2018 13H,302
12/22/2018 12H,-1
12/22/2018 11H,4
12/22/2018 10H,12
12/22/2018 09H,18
12/22/2018 08H,117
12/22/2018 07H,152
12/22/2018 06H,217
12/22/2018 05H,272
12/22/2018 04H,261
12/22/2018 03H,263
12/22/2018 02H,214
12/22/2018 01H,1047
12/22/2018 00H,1856
12/21/2018 23H,6500
12/21/2018 22H,8933
12/21/2018 21H,9827
12/21/2018 20H,10255
12/21/2018 19H,10766
12/21/2018 18H,8815
12/21/2018 17H,7176
12/21/2018 16H,4495
12/21/2018 15H,2184
12/21/2018 14H,1049
12/21/2018 13H,251
12/21/2018 12H,120
12/21/2018 11H,115
12/21/2018 10H,118
12/21/2018 09H,160
12/21/2018 08H,173
12/21/2018 07H,169
12/21/2018 06H,166
12/21/2018 05H,152
12/21/2018 04H,151
12/21/2018 03H,171
12/21/2018 02H,196
12/21/2018 01H,1176
12/21/2018 00H,2155
12/20/2018 23H,7306
12/20/2018 22H,10118
12/20/2018 21H,11115
12/20/2018 20H,11333
12/20/2018 19H,11945
12/20/2018 18H,11925
12/20/2018 17H,10462
12/20/2018 16H,6534
12/20/2018 15H,1408
12/20/2018 14H,394
12/20/2018 13H,193
12/20/2018 12H,108
12/20/2018 11H,103
12/20/2018 10H,107
12/20/2018 09H,106
12/20/2018 08H,169
12/20/2018 07H,178
12/20/2018 06H,177
12/20/2018 05H,178
12/20/2018 04H,141
12/20/2018 03H,223
12/20/2018 02H,253
12/20/2018 01H,1434
12/20/2018 00H,2576
12/19/2018 23H,8948
12/19/2018 22H,11974
12/19/2018 21H,12631
12/19/2018 20H,13756
12/19/2018 19H,14844
12/19/2018 18H,15351
12/19/2018 17H,14308
12/19/2018 16H,9069
12/19/2018 15H,3246
12/19/2018 14H,1517
12/19/2018 13H,448
12/19/2018 12H,125
12/19/2018 11H,120
12/19/2018 10H,120
12/19/2018 09H,115
12/19/2018 08H,112
12/19/2018 07H,118
12/19/2018 06H,112
12/19/2018 05H,178
12/19/2018 04H,182
12/19/2018 03H,175
12/19/2018 02H,176
12/19/2018 01H,1350
12/19/2018 00H,2242
12/18/2018 23H,7522
12/18/2018 22H,11494
12/18/2018 21H,13858
12/18/2018 20H,15349
12/18/2018 19H,16009
12/18/2018 18H,15451
12/18/2018 17H,14200
12/18/2018 16H,9356
12/18/2018 15H,4517
12/18/2018 14H,2199
12/18/2018 13H,409
12/18/2018 12H,54
12/18/2018 11H,52
12/18/2018 10H,54
12/18/2018 09H,52
12/18/2018 08H,51
12/18/2018 07H,81
12/18/2018 06H,117
12/18/2018 05H,218
12/18/2018 04H,216
12/18/2018 03H,211
12/18/2018 02H,176
12/18/2018 01H,888
12/18/2018 00H,1554
12/17/2018 23H,6011
12/17/2018 22H,8666
12/17/2018 21H,11044
12/17/2018 20H,11794
12/17/2018 19H,11881
12/17/2018 18H,11436
12/17/2018 17H,9529
12/17/2018 16H,6648
12/17/2018 15H,3629
12/17/2018 14H,1616
12/17/2018 13H,392
12/17/2018 12H,28
12/17/2018 11H,22
12/17/2018 10H,13
12/17/2018 09H,10
12/17/2018 08H,8
12/17/2018 07H,4
12/17/2018 06H,100
12/17/2018 05H,108
12/17/2018 04H,110
12/17/2018 03H,121
12/17/2018 02H,118
12/17/2018 01H,733
12/17/2018 00H,1502
12/16/2018 23H,6431
12/16/2018 22H,9397
12/16/2018 21H,11786
12/16/2018 20H,13128
12/16/2018 19H,13938
12/16/2018 18H,14799
12/16/2018 17H,13501
12/16/2018 16H,8304
12/16/2018 15H,2879
12/16/2018 14H,1236
12/16/2018 13H,172
12/16/2018 12H,6
12/16/2018 11H,6
12/16/2018 10H,27
12/16/2018 09H,98
12/16/2018 08H,96
12/16/2018 07H,93
12/16/2018 06H,94
12/16/2018 05H,95
12/16/2018 04H,102
12/16/2018 03H,103
12/16/2018 02H,103
12/16/2018 01H,1043
12/16/2018 00H,1796
12/15/2018 23H,7860
12/15/2018 22H,10783
12/15/2018 21H,12067
12/15/2018 20H,12306
12/15/2018 19H,12588
12/15/2018 18H,12670
12/15/2018 17H,10866
12/15/2018 16H,6135
12/15/2018 15H,1555
12/15/2018 14H,448
12/15/2018 13H,73
12/15/2018 12H,-2
12/15/2018 11H,3
12/15/2018 10H,9
12/15/2018 09H,1
12/15/2018 08H,7
12/15/2018 07H,25
12/15/2018 06H,14
12/15/2018 05H,8
12/15/2018 04H,1
12/15/2018 03H,5
12/15/2018 02H,1
12/15/2018 01H,317
12/15/2018 00H,777
12/14/2018 23H,3332
12/14/2018 22H,5427
12/14/2018 21H,6671
12/14/2018 20H,7360
12/14/2018 19H,7220
12/14/2018 18H,6499
12/14/2018 17H,5187
12/14/2018 16H,4050
12/14/2018 15H,1266
12/14/2018 14H,328
12/14/2018 13H,114
12/14/2018 12H,53
12/14/2018 11H,90
12/14/2018 10H,90
12/14/2018 09H,92
12/14/2018 08H,87
12/14/2018 07H,91
12/14/2018 06H,99
12/14/2018 05H,106
12/14/2018 04H,95
12/14/2018 03H,83
12/14/2018 02H,35
12/14/2018 01H,999
12/14/2018 00H,2098
12/13/2018 23H,8823
12/13/2018 22H,11474
12/13/2018 21H,12529
12/13/2018 20H,13262
12/13/2018 19H,13935
12/13/2018 18H,14097
12/13/2018 17H,13055
12/13/2018 16H,8213
12/13/2018 15H,2703
12/13/2018 14H,1203
12/13/2018 13H,328
12/13/2018 12H,81
12/13/2018 11H,91
12/13/2018 10H,79
12/13/2018 09H,33
12/13/2018 08H,23
12/13/2018 07H,26
12/13/2018 06H,31
12/13/2018 05H,63
12/13/2018 04H,70
12/13/2018 03H,75
12/13/2018 02H,82
12/13/2018 01H,1011
12/13/2018 00H,2020
12/12/2018 23H,8122
12/12/2018 22H,10756
12/12/2018 21H,12845
12/12/2018 20H,13589
12/12/2018 19H,13258
12/12/2018 18H,13806
12/12/2018 17H,12366
12/12/2018 16H,7656
12/12/2018 15H,3716
12/12/2018 14H,1829
12/12/2018 13H,408
12/12/2018 12H,17
12/12/2018 11H,8
12/12/2018 10H,0
12/12/2018 09H,5
12/12/2018 08H,3
12/12/2018 07H,4
12/12/2018 06H,50
12/12/2018 05H,99
12/12/2018 04H,97
12/12/2018 03H,98
12/12/2018 02H,98
12/12/2018 01H,963
12/12/2018 00H,1677
12/11/2018 23H,7093
12/11/2018 22H,10173
12/11/2018 21H,11900
12/11/2018 20H,13084
12/11/2018 19H,13012
12/11/2018 18H,12563
12/11/2018 17H,11047
12/11/2018 16H,7250
12/11/2018 15H,3335
12/11/2018 14H,1499
12/11/2018 13H,241
12/11/2018 12H,10
12/11/2018 11H,5
12/11/2018 10H,17
12/11/2018 09H,4
12/11/2018 08H,3
12/11/2018 07H,1
12/11/2018 06H,7
12/11/2018 05H,7
12/11/2018 04H,5
12/11/2018 03H,2
12/11/2018 02H,4
12/11/2018 01H,349
12/11/2018 00H,796
12/10/2018 23H,3313
12/10/2018 22H,4993
12/10/2018 21H,6838
12/10/2018 20H,8506
12/10/2018 19H,8068
12/10/2018 18H,7996
12/10/2018 17H,6614
12/10/2018 16H,4032
12/10/2018 15H,1670
12/10/2018 14H,629
12/10/2018 13H,157
12/10/2018 12H,13
12/10/2018 11H,8
12/10/2018 10H,10
12/10/2018 09H,15
12/10/2018 08H,15
12/10/2018 07H,12
12/10/2018 06H,8
12/10/2018 05H,6
12/10/2018 04H,26
12/10/2018 03H,110
12/10/2018 02H,118
12/10/2018 01H,499
12/10/2018 00H,1147
12/9/2018 23H,5963
12/9/2018 22H,8917
12/9/2018 21H,10735
12/9/2018 20H,11285
12/9/2018 19H,10684
12/9/2018 18H,10249
12/9/2018 17H,8944
12/9/2018 16H,5912
12/9/2018 15H,1471
12/9/2018 14H,320
12/9/2018 13H,126
12/9/2018 12H,25
12/9/2018 11H,48
12/9/2018 10H,96
12/9/2018 09H,94
12/9/2018 08H,89
12/9/2018 07H,92
12/9/2018 06H,93
12/9/2018 05H,94
12/9/2018 04H,81
12/9/2018 03H,42
12/9/2018 02H,42
12/9/2018 01H,918
12/9/2018 00H,1964
12/8/2018 23H,7686
12/8/2018 22H,9893
12/8/2018 21H,11042
12/8/2018 20H,11771
12/8/2018 19H,11925
12/8/2018 18H,11572
12/8/2018 17H,10616
12/8/2018 16H,6634
12/8/2018 15H,2133
12/8/2018 14H,917
12/8/2018 13H,340
12/8/2018 12H,29
12/8/2018 11H,27
12/8/2018 10H,26
12/8/2018 09H,24
12/8/2018 08H,28
12/8/2018 07H,21
12/8/2018 06H,26
12/8/2018 05H,25
12/8/2018 04H,24
12/8/2018 03H,31
12/8/2018 02H,19
12/8/2018 01H,817
12/8/2018 00H,1449
12/7/2018 23H,5864
12/7/2018 22H,8117
12/7/2018 21H,9190
12/7/2018 20H,10291
12/7/2018 19H,9772
12/7/2018 18H,8962
12/7/2018 17H,7787
12/7/2018 16H,5611
12/7/2018 15H,3094
12/7/2018 14H,1854
12/7/2018 13H,383
12/7/2018 12H,17
12/7/2018 11H,8
12/7/2018 10H,5
12/7/2018 09H,5
12/7/2018 08H,4
12/7/2018 07H,3
12/7/2018 06H,8
12/7/2018 05H,6
12/7/2018 04H,7
12/7/2018 03H,5
12/7/2018 02H,4
12/7/2018 01H,147
12/7/2018 00H,417
12/6/2018 23H,1728
12/6/2018 22H,3218
12/6/2018 21H,5397
12/6/2018 20H,7619
12/6/2018 19H,8757
12/6/2018 18H,8578
