Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
19:02:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
05/11/2020 03H,128895
05/11/2020 02H,134334
05/11/2020 01H,132989
05/11/2020 00H,130849
05/10/2020 23H,129565
05/10/2020 22H,126741
05/10/2020 21H,120733
05/10/2020 20H,116027
05/10/2020 19H,112880
05/10/2020 18H,110716
05/10/2020 17H,110266
05/10/2020 16H,108246
05/10/2020 15H,109059
05/10/2020 14H,109445
05/10/2020 13H,108738
05/10/2020 12H,107048
05/10/2020 11H,104430
05/10/2020 10H,105090
05/10/2020 09H,103787
05/10/2020 08H,105171
05/10/2020 07H,107228
05/10/2020 06H,114197
05/10/2020 05H,122208
05/10/2020 04H,133212
05/10/2020 03H,142004
05/10/2020 02H,147509
05/10/2020 01H,146591
05/10/2020 00H,144131
05/9/2020 23H,141670
05/9/2020 22H,138084
05/9/2020 21H,133498
05/9/2020 20H,129473
05/9/2020 19H,128178
05/9/2020 18H,126525
05/9/2020 17H,123257
05/9/2020 16H,117369
05/9/2020 15H,115654
05/9/2020 14H,113827
05/9/2020 13H,111785
05/9/2020 12H,110678
05/9/2020 11H,110967
05/9/2020 10H,112815
05/9/2020 09H,112233
05/9/2020 08H,115008
05/9/2020 07H,118405
05/9/2020 06H,125662
05/9/2020 05H,133699
05/9/2020 04H,140331
05/9/2020 03H,151372
05/9/2020 02H,155982
05/9/2020 01H,153354
05/9/2020 00H,148993
05/8/2020 23H,148009
05/8/2020 22H,147365
05/8/2020 21H,145692
05/8/2020 20H,140806
05/8/2020 19H,136748
05/8/2020 18H,130614
05/8/2020 17H,124273
05/8/2020 16H,118361
05/8/2020 15H,116388
05/8/2020 14H,116052
05/8/2020 13H,112228
05/8/2020 12H,107174
05/8/2020 11H,101738
05/8/2020 10H,97495
05/8/2020 09H,95814
05/8/2020 08H,97492
05/8/2020 07H,101765
05/8/2020 06H,108030
05/8/2020 05H,114958
05/8/2020 04H,128878
05/8/2020 03H,141139
05/8/2020 02H,147596
05/8/2020 01H,147398
05/8/2020 00H,145228
05/7/2020 23H,142453
05/7/2020 22H,138465
05/7/2020 21H,134110
05/7/2020 20H,128367
05/7/2020 19H,123519
05/7/2020 18H,119667
05/7/2020 17H,117563
05/7/2020 16H,116654
05/7/2020 15H,115590
05/7/2020 14H,117899
05/7/2020 13H,116795
05/7/2020 12H,114294
05/7/2020 11H,110262
05/7/2020 10H,105861
05/7/2020 09H,101882
05/7/2020 08H,101905
05/7/2020 07H,106413
05/7/2020 06H,113143
05/7/2020 05H,122127
05/7/2020 04H,135696
05/7/2020 03H,151464
05/7/2020 02H,163170
05/7/2020 01H,169421
05/7/2020 00H,170141
05/6/2020 23H,169533
05/6/2020 22H,167572
05/6/2020 21H,164484
05/6/2020 20H,160493
05/6/2020 19H,157243
05/6/2020 18H,153421
05/6/2020 17H,148878
05/6/2020 16H,142688
05/6/2020 15H,138727
05/6/2020 14H,137658
05/6/2020 13H,132543
05/6/2020 12H,126689
05/6/2020 11H,118867
05/6/2020 10H,113532
05/6/2020 09H,113462
05/6/2020 08H,115867
05/6/2020 07H,119778
05/6/2020 06H,128363
05/6/2020 05H,138695
05/6/2020 04H,153856
05/6/2020 03H,169104
05/6/2020 02H,181228
05/6/2020 01H,183849
05/6/2020 00H,182709
05/5/2020 23H,183648
05/5/2020 22H,181405
05/5/2020 21H,175402
05/5/2020 20H,168862
05/5/2020 19H,162038
05/5/2020 18H,156680
05/5/2020 17H,149179
05/5/2020 16H,140701
05/5/2020 15H,134669
05/5/2020 14H,132835
05/5/2020 13H,128683
05/5/2020 12H,122208
05/5/2020 11H,116549
05/5/2020 10H,109770
05/5/2020 09H,107749
05/5/2020 08H,109079
05/5/2020 07H,113696
05/5/2020 06H,121367
05/5/2020 05H,132495
05/5/2020 04H,146781
05/5/2020 03H,161391
05/5/2020 02H,174940
05/5/2020 01H,178727
05/5/2020 00H,179802
05/4/2020 23H,180789
05/4/2020 22H,179085
05/4/2020 21H,176678
05/4/2020 20H,172088
05/4/2020 19H,166186
05/4/2020 18H,158713
05/4/2020 17H,151580
05/4/2020 16H,141871
05/4/2020 15H,134487
05/4/2020 14H,127017
05/4/2020 13H,120065
05/4/2020 12H,111348
05/4/2020 11H,103173
05/4/2020 10H,94490
05/4/2020 09H,93215
05/4/2020 08H,93421
05/4/2020 07H,98218
05/4/2020 06H,105690
05/4/2020 05H,116942
05/4/2020 04H,130739
05/4/2020 03H,146294
05/4/2020 02H,156561
05/4/2020 01H,161962
05/4/2020 00H,164505
05/3/2020 23H,165228
05/3/2020 22H,162052
05/3/2020 21H,156115
05/3/2020 20H,148736
05/3/2020 19H,143433
05/3/2020 18H,138185
05/3/2020 17H,129821
05/3/2020 16H,122063
05/3/2020 15H,111829
05/3/2020 14H,103477
05/3/2020 13H,94909
05/3/2020 12H,89017
05/3/2020 11H,86881
05/3/2020 10H,85867
05/3/2020 09H,87260
05/3/2020 08H,92210
05/3/2020 07H,97590
05/3/2020 06H,106124
05/3/2020 05H,115832
05/3/2020 04H,128543
05/3/2020 03H,140099
05/3/2020 02H,148647
05/3/2020 01H,151703
05/3/2020 00H,152114
05/2/2020 23H,150088
05/2/2020 22H,146859
05/2/2020 21H,140230
05/2/2020 20H,133492
05/2/2020 19H,126618
05/2/2020 18H,121526
05/2/2020 17H,114523
05/2/2020 16H,108031
05/2/2020 15H,102047
05/2/2020 14H,98019
05/2/2020 13H,92749
05/2/2020 12H,89091
05/2/2020 11H,86958
05/2/2020 10H,87172
05/2/2020 09H,86459
05/2/2020 08H,87805
05/2/2020 07H,90980
05/2/2020 06H,99062
05/2/2020 05H,107234
05/2/2020 04H,122624
05/2/2020 03H,133653
05/2/2020 02H,142437
05/2/2020 01H,146593
05/2/2020 00H,147465
05/1/2020 23H,146260
05/1/2020 22H,147002
05/1/2020 21H,144725
05/1/2020 20H,141780
05/1/2020 19H,136665
05/1/2020 18H,131927
05/1/2020 17H,125906
05/1/2020 16H,121839
05/1/2020 15H,118582
05/1/2020 14H,117696
05/1/2020 13H,114390
05/1/2020 12H,108715
05/1/2020 11H,102393
05/1/2020 10H,97960
05/1/2020 09H,95596
05/1/2020 08H,93942
05/1/2020 07H,99127
05/1/2020 06H,103213
05/1/2020 05H,111891
05/1/2020 04H,121304
05/1/2020 03H,136825
05/1/2020 02H,145022
05/1/2020 01H,151526
05/1/2020 00H,153799
04/30/2020 23H,150983
04/30/2020 22H,148908
04/30/2020 21H,146442
04/30/2020 20H,145332
04/30/2020 19H,143892
04/30/2020 18H,143953
04/30/2020 17H,139965
04/30/2020 16H,137189
04/30/2020 15H,136404
04/30/2020 14H,135444
04/30/2020 13H,130292
04/30/2020 12H,124571
04/30/2020 11H,116992
04/30/2020 10H,112119
04/30/2020 09H,111044
04/30/2020 08H,113248
04/30/2020 07H,116878
04/30/2020 06H,121105
04/30/2020 05H,130120
04/30/2020 04H,143047
04/30/2020 03H,156174
04/30/2020 02H,164493
04/30/2020 01H,163619
04/30/2020 00H,161608
04/29/2020 23H,159223
04/29/2020 22H,153337
04/29/2020 21H,146740
04/29/2020 20H,142264
04/29/2020 19H,137091
04/29/2020 18H,132122
04/29/2020 17H,128621
04/29/2020 16H,125662
04/29/2020 15H,123496
04/29/2020 14H,122508
04/29/2020 13H,119178
04/29/2020 12H,114201
04/29/2020 11H,109211
04/29/2020 10H,103806
04/29/2020 09H,101844
04/29/2020 08H,102334
04/29/2020 07H,106581
04/29/2020 06H,113993
04/29/2020 05H,125188
04/29/2020 04H,138305
04/29/2020 03H,150477
04/29/2020 02H,159717
04/29/2020 01H,163805
04/29/2020 00H,162834
04/28/2020 23H,161442
04/28/2020 22H,159291
04/28/2020 21H,154702
04/28/2020 20H,149016
04/28/2020 19H,143812
04/28/2020 18H,139501
04/28/2020 17H,136185
04/28/2020 16H,131417
04/28/2020 15H,128299
04/28/2020 14H,128984
04/28/2020 13H,124342
04/28/2020 12H,120699
04/28/2020 11H,114938
04/28/2020 10H,109466
04/28/2020 09H,104536
04/28/2020 08H,103506
04/28/2020 07H,106004
04/28/2020 06H,111097
04/28/2020 05H,120351
04/28/2020 04H,131306
04/28/2020 03H,146255
04/28/2020 02H,156357
04/28/2020 01H,159997
04/28/2020 00H,161528
04/27/2020 23H,160980
04/27/2020 22H,156722
04/27/2020 21H,151078
04/27/2020 20H,145184
04/27/2020 19H,139708
04/27/2020 18H,135650
04/27/2020 17H,131490
04/27/2020 16H,126354
04/27/2020 15H,123827
04/27/2020 14H,123693
04/27/2020 13H,119880
04/27/2020 12H,114285
04/27/2020 11H,108206
04/27/2020 10H,102725
04/27/2020 09H,97694
04/27/2020 08H,96380
04/27/2020 07H,97944
04/27/2020 06H,102647
04/27/2020 05H,110485
04/27/2020 04H,115484
04/27/2020 03H,130053
04/27/2020 02H,139308
04/27/2020 01H,141245
04/27/2020 00H,141958
04/26/2020 23H,138772
04/26/2020 22H,135740
04/26/2020 21H,130702
04/26/2020 20H,127079
04/26/2020 19H,125308
04/26/2020 18H,122969
04/26/2020 17H,121703
04/26/2020 16H,118529
04/26/2020 15H,116299
04/26/2020 14H,113646
04/26/2020 13H,109844
04/26/2020 12H,105861
04/26/2020 11H,104130
04/26/2020 10H,104599
04/26/2020 09H,103574
04/26/2020 08H,107275
04/26/2020 07H,113348
04/26/2020 06H,119722
04/26/2020 05H,127963
04/26/2020 04H,143573
04/26/2020 03H,150192
04/26/2020 02H,159255
04/26/2020 01H,161200
04/26/2020 00H,159251
04/25/2020 23H,155334
04/25/2020 22H,152266
04/25/2020 21H,147246
04/25/2020 20H,142508
04/25/2020 19H,137957
04/25/2020 18H,133298
04/25/2020 17H,129989
04/25/2020 16H,127915
04/25/2020 15H,125534
04/25/2020 14H,122473
04/25/2020 13H,117186
04/25/2020 12H,114000
04/25/2020 11H,111473
04/25/2020 10H,109743
04/25/2020 09H,109661
04/25/2020 08H,111724
04/25/2020 07H,115010
04/25/2020 06H,120714
04/25/2020 05H,129473
04/25/2020 04H,139275
04/25/2020 03H,150589
04/25/2020 02H,159477
04/25/2020 01H,160387
04/25/2020 00H,160114
04/24/2020 23H,159379
04/24/2020 22H,156808
04/24/2020 21H,154239
04/24/2020 20H,151537
04/24/2020 19H,149996
04/24/2020 18H,149324
04/24/2020 17H,147572
04/24/2020 16H,144164
04/24/2020 15H,139929
04/24/2020 14H,138364
04/24/2020 13H,134543
04/24/2020 12H,128348
04/24/2020 11H,123978
04/24/2020 10H,118465
04/24/2020 09H,116211
04/24/2020 08H,116009
04/24/2020 07H,119677
04/24/2020 06H,126108
04/24/2020 05H,132248
04/24/2020 04H,142471
04/24/2020 03H,154382
04/24/2020 02H,163127
04/24/2020 01H,165697
04/24/2020 00H,163955
04/23/2020 23H,165545
04/23/2020 22H,163743
04/23/2020 21H,160696
04/23/2020 20H,156913
04/23/2020 19H,154722
04/23/2020 18H,152779
04/23/2020 17H,149441
04/23/2020 16H,147568
04/23/2020 15H,145683
04/23/2020 14H,142012
04/23/2020 13H,138325
04/23/2020 12H,132987
04/23/2020 11H,127804
04/23/2020 10H,124204
04/23/2020 09H,121110
04/23/2020 08H,120420
04/23/2020 07H,122181
04/23/2020 06H,127899
04/23/2020 05H,130875
04/23/2020 04H,142884
04/23/2020 03H,148188
04/23/2020 02H,153052
04/23/2020 01H,153462
04/23/2020 00H,150489
04/22/2020 23H,149415
04/22/2020 22H,146244
04/22/2020 21H,141025
04/22/2020 20H,136907
04/22/2020 19H,133804
04/22/2020 18H,131191
04/22/2020 17H,130208
04/22/2020 16H,128482
04/22/2020 15H,128558
04/22/2020 14H,129789
04/22/2020 13H,129251
04/22/2020 12H,124387
04/22/2020 11H,120382
04/22/2020 10H,114998
04/22/2020 09H,109959
04/22/2020 08H,109245
04/22/2020 07H,110554
04/22/2020 06H,115831
04/22/2020 05H,122469
04/22/2020 04H,128940
04/22/2020 03H,145018
04/22/2020 02H,153118
04/22/2020 01H,157069
04/22/2020 00H,159967
04/21/2020 23H,156391
04/21/2020 22H,155916
04/21/2020 21H,151587
04/21/2020 20H,150442
04/21/2020 19H,149144
04/21/2020 18H,149260
04/21/2020 17H,144044
04/21/2020 16H,140531
04/21/2020 15H,138128
04/21/2020 14H,135685
04/21/2020 13H,133296
04/21/2020 12H,131884
04/21/2020 11H,126096
04/21/2020 10H,117496
04/21/2020 09H,111899
04/21/2020 08H,111045
04/21/2020 07H,112693
04/21/2020 06H,119196
04/21/2020 05H,126784
04/21/2020 04H,134723
04/21/2020 03H,147643
04/21/2020 02H,156930
04/21/2020 01H,160332
04/21/2020 00H,157513
04/20/2020 23H,155047
04/20/2020 22H,151547
04/20/2020 21H,149409
04/20/2020 20H,146647
04/20/2020 19H,146533
04/20/2020 18H,149318
04/20/2020 17H,151256
04/20/2020 16H,151353
04/20/2020 15H,151455
04/20/2020 14H,149129
04/20/2020 13H,144785
04/20/2020 12H,139649
04/20/2020 11H,133449
04/20/2020 10H,126656
04/20/2020 09H,120497
04/20/2020 08H,119262
04/20/2020 07H,119458
04/20/2020 06H,122520
04/20/2020 05H,127845
04/20/2020 04H,136502
04/20/2020 03H,145904
04/20/2020 02H,152198
04/20/2020 01H,152970
04/20/2020 00H,149477
04/19/2020 23H,145286
04/19/2020 22H,140343
04/19/2020 21H,136291
04/19/2020 20H,133248
04/19/2020 19H,129791
04/19/2020 18H,128090
04/19/2020 17H,126756
04/19/2020 16H,121998
04/19/2020 15H,119038
04/19/2020 14H,116966
04/19/2020 13H,113523
04/19/2020 12H,110139
04/19/2020 11H,107996
04/19/2020 10H,106278
04/19/2020 09H,105820
04/19/2020 08H,104670
04/19/2020 07H,104978
04/19/2020 06H,106153
04/19/2020 05H,110307
04/19/2020 04H,118102
04/19/2020 03H,126374
04/19/2020 02H,131016
04/19/2020 01H,131949
04/19/2020 00H,129368
04/18/2020 23H,127440
04/18/2020 22H,123733
04/18/2020 21H,122016
04/18/2020 20H,120951
04/18/2020 19H,123584
04/18/2020 18H,125781
04/18/2020 17H,129960
04/18/2020 16H,132525
04/18/2020 15H,134219
04/18/2020 14H,132674
04/18/2020 13H,128623
04/18/2020 12H,122830
04/18/2020 11H,118383
04/18/2020 10H,115209
04/18/2020 09H,113887
04/18/2020 08H,113812
04/18/2020 07H,116880
04/18/2020 06H,123869
04/18/2020 05H,133085
04/18/2020 04H,145971
04/18/2020 03H,153641
04/18/2020 02H,162094
04/18/2020 01H,164609
04/18/2020 00H,161031
04/17/2020 23H,157564
04/17/2020 22H,155047
04/17/2020 21H,152720
04/17/2020 20H,149953
04/17/2020 19H,148198
04/17/2020 18H,145830
04/17/2020 17H,143523
04/17/2020 16H,141514
04/17/2020 15H,140980
04/17/2020 14H,141544
04/17/2020 13H,139808
04/17/2020 12H,136095
04/17/2020 11H,130024
04/17/2020 10H,124743
04/17/2020 09H,121177
04/17/2020 08H,119110
04/17/2020 07H,120099
04/17/2020 06H,124569
04/17/2020 05H,127855
04/17/2020 04H,135592
04/17/2020 03H,142809
04/17/2020 02H,145184
04/17/2020 01H,142915
04/17/2020 00H,140395
04/16/2020 23H,136585
04/16/2020 22H,133289
04/16/2020 21H,130620
04/16/2020 20H,128893
04/16/2020 19H,130145
04/16/2020 18H,132501
04/16/2020 17H,134939
04/16/2020 16H,136266
04/16/2020 15H,139131
04/16/2020 14H,142845
04/16/2020 13H,144049
04/16/2020 12H,139839
04/16/2020 11H,134050
04/16/2020 10H,128628
04/16/2020 09H,124759
04/16/2020 08H,123067
04/16/2020 07H,124064
04/16/2020 06H,129540
04/16/2020 05H,136457
04/16/2020 04H,140570
04/16/2020 03H,152177
04/16/2020 02H,157626
04/16/2020 01H,158283
04/16/2020 00H,153474
04/15/2020 23H,149480
04/15/2020 22H,147438
04/15/2020 21H,146522
04/15/2020 20H,146811
04/15/2020 19H,149673
04/15/2020 18H,152764
04/15/2020 17H,156171
04/15/2020 16H,156990
04/15/2020 15H,159233
04/15/2020 14H,163748
04/15/2020 13H,162432
04/15/2020 12H,156906
04/15/2020 11H,149322
04/15/2020 10H,141367
04/15/2020 09H,135464
04/15/2020 08H,134805
04/15/2020 07H,136132
04/15/2020 06H,140502
04/15/2020 05H,148296
04/15/2020 04H,153560
04/15/2020 03H,164171
04/15/2020 02H,169891
04/15/2020 01H,167086
04/15/2020 00H,162238
04/14/2020 23H,158747
04/14/2020 22H,156017
04/14/2020 21H,152790
04/14/2020 20H,150628
04/14/2020 19H,150353
04/14/2020 18H,150332
04/14/2020 17H,150848
04/14/2020 16H,151220
04/14/2020 15H,151865
04/14/2020 14H,155558
04/14/2020 13H,154734
04/14/2020 12H,149028
04/14/2020 11H,142800
04/14/2020 10H,134926
04/14/2020 09H,129795
04/14/2020 08H,127249
04/14/2020 07H,128812
04/14/2020 06H,132299
04/14/2020 05H,138743
04/14/2020 04H,142062
04/14/2020 03H,156852
04/14/2020 02H,164311
04/14/2020 01H,162690
04/14/2020 00H,160993
04/13/2020 23H,159781
04/13/2020 22H,159337
04/13/2020 21H,158210
04/13/2020 20H,157529
04/13/2020 19H,156632
04/13/2020 18H,156072
04/13/2020 17H,155621
04/13/2020 16H,153623
04/13/2020 15H,152096
04/13/2020 14H,150247
04/13/2020 13H,143802
04/13/2020 12H,131642
04/13/2020 11H,120736
04/13/2020 10H,110010
04/13/2020 09H,106962
04/13/2020 08H,105701
04/13/2020 07H,107007
04/13/2020 06H,111005
04/13/2020 05H,116329
04/13/2020 04H,125684
04/13/2020 03H,131385
04/13/2020 02H,135349
04/13/2020 01H,137058
04/13/2020 00H,135913
04/12/2020 23H,134184
04/12/2020 22H,133107
04/12/2020 21H,130466
04/12/2020 20H,128588
04/12/2020 19H,126933
04/12/2020 18H,125973
04/12/2020 17H,125338
04/12/2020 16H,121020
04/12/2020 15H,118561
04/12/2020 14H,115739
04/12/2020 13H,111819
04/12/2020 12H,109098
04/12/2020 11H,108196
04/12/2020 10H,107391
04/12/2020 09H,106359
04/12/2020 08H,106137
04/12/2020 07H,108381
04/12/2020 06H,110899
04/12/2020 05H,115469
04/12/2020 04H,127846
04/12/2020 03H,131018
04/12/2020 02H,135022
04/12/2020 01H,136238
04/12/2020 00H,133718
04/11/2020 23H,129544
04/11/2020 22H,128189
04/11/2020 21H,123954
04/11/2020 20H,122839
04/11/2020 19H,121665
04/11/2020 18H,121826
04/11/2020 17H,120208
04/11/2020 16H,118840
04/11/2020 15H,121463
04/11/2020 14H,123672
04/11/2020 13H,121774
04/11/2020 12H,119443
04/11/2020 11H,117503
04/11/2020 10H,115999
04/11/2020 09H,115052
04/11/2020 08H,115050
04/11/2020 07H,115735
04/11/2020 06H,119001
04/11/2020 05H,124373
04/11/2020 04H,127039
04/11/2020 03H,142726
04/11/2020 02H,149433
04/11/2020 01H,152373
04/11/2020 00H,151089
04/10/2020 23H,147243
04/10/2020 22H,145067
04/10/2020 21H,141985
04/10/2020 20H,142108
04/10/2020 19H,143092
04/10/2020 18H,144879
04/10/2020 17H,148355
04/10/2020 16H,146944
04/10/2020 15H,146537
04/10/2020 14H,145610
04/10/2020 13H,141228
04/10/2020 12H,136008
04/10/2020 11H,129642
04/10/2020 10H,123785
04/10/2020 09H,118143
04/10/2020 08H,115970
04/10/2020 07H,117405
04/10/2020 06H,124103
04/10/2020 05H,130953
04/10/2020 04H,141483
04/10/2020 03H,153317
04/10/2020 02H,164234
04/10/2020 01H,169836
04/10/2020 00H,170298
04/9/2020 23H,172964
04/9/2020 22H,171733
04/9/2020 21H,169241
04/9/2020 20H,170366
04/9/2020 19H,167352
04/9/2020 18H,164885
04/9/2020 17H,163101
04/9/2020 16H,157125
04/9/2020 15H,150664
04/9/2020 14H,150516
04/9/2020 13H,147983
04/9/2020 12H,141400
04/9/2020 11H,134414
04/9/2020 10H,127010
04/9/2020 09H,123562
04/9/2020 08H,121663
04/9/2020 07H,122866
04/9/2020 06H,127809
04/9/2020 05H,135961
04/9/2020 04H,147353
04/9/2020 03H,163497
04/9/2020 02H,174032
04/9/2020 01H,184223
04/9/2020 00H,186905
04/8/2020 23H,187898
04/8/2020 22H,186303
04/8/2020 21H,182443
04/8/2020 20H,178669
04/8/2020 19H,173709
04/8/2020 18H,171548
04/8/2020 17H,168553
04/8/2020 16H,163470
04/8/2020 15H,160066
04/8/2020 14H,153862
04/8/2020 13H,148019
04/8/2020 12H,142005
04/8/2020 11H,134577
04/8/2020 10H,126020
04/8/2020 09H,121745
04/8/2020 08H,120293
04/8/2020 07H,122781
04/8/2020 06H,130533
04/8/2020 05H,138645
04/8/2020 04H,150219
04/8/2020 03H,162144
04/8/2020 02H,171219
04/8/2020 01H,176845
04/8/2020 00H,176891
04/7/2020 23H,173618
04/7/2020 22H,171190
04/7/2020 21H,168416
04/7/2020 20H,165352
04/7/2020 19H,164703
04/7/2020 18H,162477
04/7/2020 17H,158215
04/7/2020 16H,154939
04/7/2020 15H,151098
04/7/2020 14H,147323
04/7/2020 13H,140594
04/7/2020 12H,133987
04/7/2020 11H,124266
04/7/2020 10H,114708
04/7/2020 09H,109155
04/7/2020 08H,108016
04/7/2020 07H,110697
04/7/2020 06H,116773
04/7/2020 05H,123340
04/7/2020 04H,134552
04/7/2020 03H,147637
04/7/2020 02H,156536
04/7/2020 01H,159710
04/7/2020 00H,158673
04/6/2020 23H,157411
04/6/2020 22H,155532
04/6/2020 21H,152683
04/6/2020 20H,151323
04/6/2020 19H,150389
04/6/2020 18H,150171
04/6/2020 17H,148983
04/6/2020 16H,148449
04/6/2020 15H,146706
04/6/2020 14H,146264
04/6/2020 13H,141234
04/6/2020 12H,136383
04/6/2020 11H,127318
04/6/2020 10H,117414
04/6/2020 09H,111338
04/6/2020 08H,108303
04/6/2020 07H,108459
04/6/2020 06H,113103
04/6/2020 05H,117577
04/6/2020 04H,126097
04/6/2020 03H,136376
04/6/2020 02H,143419
04/6/2020 01H,146150
04/6/2020 00H,143898
04/5/2020 23H,140752
04/5/2020 22H,139751
04/5/2020 21H,137982
04/5/2020 20H,135497
04/5/2020 19H,135614
04/5/2020 18H,136738
04/5/2020 17H,136666
04/5/2020 16H,137953
04/5/2020 15H,138429
04/5/2020 14H,138765
04/5/2020 13H,133002
04/5/2020 12H,130425
04/5/2020 11H,127392
04/5/2020 10H,125699
04/5/2020 09H,125115
04/5/2020 08H,124972
04/5/2020 07H,126936
04/5/2020 06H,130495
04/5/2020 05H,135153
04/5/2020 04H,143237
04/5/2020 03H,150692
04/5/2020 02H,157121
04/5/2020 01H,159075
04/5/2020 00H,156188
04/4/2020 23H,153515
04/4/2020 22H,151483
04/4/2020 21H,148155
04/4/2020 20H,147394
04/4/2020 19H,147078
04/4/2020 18H,146897
04/4/2020 17H,145600
04/4/2020 16H,143997
04/4/2020 15H,143066
04/4/2020 14H,141662
04/4/2020 13H,136163
04/4/2020 12H,131191
04/4/2020 11H,125675
04/4/2020 10H,123568
04/4/2020 09H,121118
04/4/2020 08H,122042
04/4/2020 07H,124224
04/4/2020 06H,126739
04/4/2020 05H,131593
04/4/2020 04H,142243
04/4/2020 03H,150959
04/4/2020 02H,158262
04/4/2020 01H,158071
04/4/2020 00H,157197
04/3/2020 23H,155038
04/3/2020 22H,151078
04/3/2020 21H,147983
04/3/2020 20H,144233
04/3/2020 19H,142813
04/3/2020 18H,140371
04/3/2020 17H,140496
04/3/2020 16H,140113
04/3/2020 15H,141342
04/3/2020 14H,142108
04/3/2020 13H,141356
04/3/2020 12H,137200
04/3/2020 11H,130437
04/3/2020 10H,122625
04/3/2020 09H,114856
04/3/2020 08H,112954
04/3/2020 07H,112259
04/3/2020 06H,116546
04/3/2020 05H,122899
04/3/2020 04H,132194
04/3/2020 03H,143884
04/3/2020 02H,150252
04/3/2020 01H,153067
04/3/2020 00H,148506
04/2/2020 23H,142893
04/2/2020 22H,139769
04/2/2020 21H,135764
04/2/2020 20H,133395
