Net generation from other for Tennessee (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390117&sdid=EBA.TEN-ALL.NG.OTH.H
19:23:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.TEN-ALL.NG.OTH.H megawatthours
03/31/2020 03H,23
03/31/2020 02H,19
03/31/2020 01H,20
03/31/2020 00H,20
03/30/2020 23H,16
03/30/2020 22H,17
03/30/2020 21H,20
03/30/2020 20H,19
03/30/2020 19H,20
03/30/2020 18H,20
03/30/2020 17H,19
03/30/2020 16H,20
03/30/2020 15H,11
03/30/2020 14H,14
03/30/2020 13H,20
03/30/2020 12H,19
03/30/2020 11H,20
03/30/2020 10H,14
03/30/2020 09H,14
03/30/2020 08H,14
03/30/2020 07H,14
03/30/2020 06H,14
03/30/2020 05H,17
03/30/2020 04H,22
03/30/2020 03H,17
03/30/2020 02H,22
03/30/2020 01H,20
03/30/2020 00H,22
03/29/2020 23H,20
03/29/2020 22H,22
03/29/2020 21H,20
03/29/2020 20H,22
03/29/2020 19H,23
03/29/2020 18H,19
03/29/2020 17H,23
03/29/2020 16H,22
03/29/2020 15H,22
03/29/2020 14H,23
03/29/2020 13H,19
03/29/2020 12H,20
03/29/2020 11H,8
03/29/2020 10H,0
03/29/2020 09H,0
03/29/2020 08H,0
03/29/2020 07H,3
03/29/2020 06H,20
03/29/2020 05H,19
03/29/2020 04H,20
03/29/2020 03H,20
03/29/2020 02H,19
03/29/2020 01H,20
03/29/2020 00H,19
03/28/2020 23H,20
03/28/2020 22H,20
03/28/2020 21H,22
03/28/2020 20H,20
03/28/2020 19H,19
03/28/2020 18H,17
03/28/2020 17H,22
03/28/2020 16H,9
03/28/2020 15H,8
03/28/2020 14H,9
03/28/2020 13H,2
03/28/2020 12H,6
03/28/2020 11H,6
03/28/2020 10H,8
03/28/2020 09H,6
03/28/2020 08H,5
03/28/2020 07H,9
03/28/2020 06H,5
03/28/2020 05H,9
03/28/2020 04H,5
03/28/2020 03H,6
03/28/2020 02H,8
03/28/2020 01H,6
03/28/2020 00H,8
03/27/2020 23H,6
03/27/2020 22H,5
03/27/2020 21H,6
03/27/2020 20H,6
03/27/2020 19H,8
03/27/2020 18H,6
03/27/2020 17H,5
03/27/2020 16H,6
03/27/2020 15H,5
03/27/2020 14H,6
03/27/2020 13H,6
03/27/2020 12H,2
03/27/2020 11H,6
03/27/2020 10H,6
03/27/2020 09H,5
03/27/2020 08H,9
03/27/2020 07H,8
03/27/2020 06H,8
03/27/2020 05H,6
03/27/2020 04H,3
03/27/2020 03H,5
03/27/2020 02H,6
03/27/2020 01H,3
03/27/2020 00H,5
03/26/2020 23H,0
03/26/2020 22H,3
03/26/2020 21H,0
03/26/2020 20H,0
03/26/2020 19H,0
03/26/2020 18H,0
03/26/2020 17H,0
03/26/2020 16H,0
03/26/2020 15H,0
03/26/2020 14H,0
03/26/2020 13H,0
03/26/2020 12H,0
03/26/2020 11H,0
03/26/2020 10H,0
03/26/2020 09H,0
03/26/2020 08H,0
03/26/2020 07H,0
03/26/2020 06H,0
03/26/2020 05H,0
03/26/2020 04H,0
03/26/2020 03H,0
03/26/2020 02H,0
03/26/2020 01H,0
03/26/2020 00H,0
03/25/2020 23H,0
03/25/2020 22H,0
03/25/2020 21H,0
03/25/2020 20H,0
03/25/2020 19H,0
03/25/2020 18H,3
03/25/2020 17H,0
03/25/2020 16H,3
03/25/2020 15H,8
03/25/2020 14H,6
03/25/2020 13H,5
03/25/2020 12H,6
03/25/2020 11H,8
03/25/2020 10H,6
03/25/2020 09H,6
03/25/2020 08H,8
03/25/2020 07H,3
03/25/2020 06H,0
03/25/2020 05H,0
03/25/2020 04H,0
03/25/2020 03H,0
03/25/2020 02H,0
03/25/2020 01H,0
03/25/2020 00H,3
03/24/2020 23H,5
03/24/2020 22H,3
03/24/2020 21H,6
03/24/2020 20H,2
03/24/2020 19H,3
03/24/2020 18H,0
03/24/2020 17H,3
03/24/2020 16H,0
03/24/2020 15H,0
03/24/2020 14H,0
03/24/2020 13H,0
03/24/2020 12H,0
03/24/2020 11H,0
03/24/2020 10H,0
03/24/2020 09H,0
03/24/2020 08H,0
03/24/2020 07H,0
03/24/2020 06H,0
03/24/2020 05H,0
03/24/2020 04H,0
03/24/2020 03H,0
03/24/2020 02H,0
03/24/2020 01H,0
03/24/2020 00H,6
03/23/2020 23H,8
03/23/2020 22H,8
03/23/2020 21H,9
03/23/2020 20H,11
03/23/2020 19H,11
03/23/2020 18H,9
03/23/2020 17H,14
03/23/2020 16H,14
03/23/2020 15H,2
03/23/2020 14H,0
03/23/2020 13H,3
03/23/2020 12H,6
03/23/2020 11H,11
03/23/2020 10H,11
03/23/2020 09H,11
03/23/2020 08H,12
03/23/2020 07H,11
03/23/2020 06H,11
03/23/2020 05H,11
03/23/2020 04H,11
03/23/2020 03H,14
03/23/2020 02H,12
03/23/2020 01H,11
03/23/2020 00H,11
03/22/2020 23H,11
03/22/2020 22H,9
03/22/2020 21H,11
03/22/2020 20H,11
03/22/2020 19H,11
03/22/2020 18H,11
03/22/2020 17H,20
03/22/2020 16H,20
03/22/2020 15H,19
03/22/2020 14H,20
03/22/2020 13H,19
03/22/2020 12H,17
03/22/2020 11H,20
03/22/2020 10H,19
03/22/2020 09H,20
03/22/2020 08H,20
03/22/2020 07H,19
03/22/2020 06H,20
03/22/2020 05H,17
03/22/2020 04H,19
03/22/2020 03H,23
03/22/2020 02H,16
03/22/2020 01H,14
03/22/2020 00H,20
03/21/2020 23H,8
03/21/2020 22H,6
03/21/2020 21H,0
03/21/2020 20H,0
03/21/2020 19H,0
03/21/2020 18H,0
03/21/2020 17H,0
03/21/2020 16H,0
03/21/2020 15H,0
03/21/2020 14H,3
03/21/2020 13H,5
03/21/2020 12H,17
03/21/2020 11H,17
03/21/2020 10H,17
03/21/2020 09H,19
03/21/2020 08H,20
03/21/2020 07H,17
03/21/2020 06H,19
03/21/2020 05H,17
03/21/2020 04H,20
03/21/2020 03H,19
03/21/2020 02H,17
03/21/2020 01H,20
03/21/2020 00H,17
03/20/2020 23H,16
03/20/2020 22H,3
03/20/2020 21H,6
03/20/2020 20H,11
03/20/2020 19H,20
03/20/2020 18H,19
03/20/2020 17H,20
03/20/2020 16H,19
03/20/2020 15H,20
03/20/2020 14H,20
03/20/2020 13H,19
03/20/2020 12H,20
03/20/2020 11H,19
03/20/2020 10H,20
03/20/2020 09H,17
03/20/2020 08H,19
03/20/2020 07H,17
03/20/2020 06H,20
03/20/2020 05H,19
03/20/2020 04H,17
03/20/2020 03H,17
03/20/2020 02H,17
03/20/2020 01H,22
03/20/2020 00H,23
03/19/2020 23H,22
03/19/2020 22H,22
03/19/2020 21H,23
03/19/2020 20H,22
03/19/2020 19H,20
03/19/2020 18H,22
03/19/2020 17H,23
03/19/2020 16H,19
03/19/2020 15H,23
03/19/2020 14H,19
03/19/2020 13H,23
03/19/2020 12H,19
03/19/2020 11H,23
03/19/2020 10H,22
03/19/2020 09H,22
03/19/2020 08H,23
03/19/2020 07H,22
03/19/2020 06H,20
03/19/2020 05H,19
03/19/2020 04H,20
03/19/2020 03H,22
03/19/2020 02H,23
03/19/2020 01H,22
03/19/2020 00H,20
03/18/2020 23H,22
03/18/2020 22H,20
03/18/2020 21H,19
03/18/2020 20H,20
03/18/2020 19H,14
03/18/2020 18H,17
03/18/2020 17H,17
03/18/2020 16H,16
03/18/2020 15H,17
03/18/2020 14H,17
03/18/2020 13H,14
03/18/2020 12H,20
03/18/2020 11H,19
03/18/2020 10H,20
03/18/2020 09H,19
03/18/2020 08H,20
03/18/2020 07H,22
03/18/2020 06H,23
03/18/2020 05H,22
03/18/2020 04H,23
03/18/2020 03H,19
03/18/2020 02H,23
03/18/2020 01H,19
03/18/2020 00H,20
03/17/2020 23H,22
03/17/2020 22H,20
03/17/2020 21H,19
03/17/2020 20H,20
03/17/2020 19H,20
03/17/2020 18H,16
03/17/2020 17H,17
03/17/2020 16H,17
03/17/2020 15H,14
03/17/2020 14H,20
03/17/2020 13H,16
03/17/2020 12H,20
03/17/2020 11H,17
03/17/2020 10H,19
03/17/2020 09H,23
03/17/2020 08H,22
03/17/2020 07H,20
03/17/2020 06H,19
03/17/2020 05H,20
03/17/2020 04H,20
03/17/2020 03H,19
03/17/2020 02H,20
03/17/2020 01H,17
03/17/2020 00H,19
03/16/2020 23H,20
03/16/2020 22H,17
03/16/2020 21H,19
03/16/2020 20H,20
03/16/2020 19H,19
03/16/2020 18H,17
03/16/2020 17H,20
03/16/2020 16H,19
03/16/2020 15H,17
03/16/2020 14H,20
03/16/2020 13H,19
03/16/2020 12H,6
03/16/2020 11H,3
03/16/2020 10H,14
03/16/2020 09H,17
03/16/2020 08H,14
03/16/2020 07H,14
03/16/2020 06H,16
03/16/2020 05H,20
03/16/2020 04H,17
03/16/2020 03H,17
03/16/2020 02H,16
03/16/2020 01H,14
03/16/2020 00H,20
03/15/2020 23H,14
03/15/2020 22H,20
03/15/2020 21H,16
03/15/2020 20H,17
03/15/2020 19H,17
03/15/2020 18H,17
03/15/2020 17H,19
03/15/2020 16H,17
03/15/2020 15H,20
03/15/2020 14H,19
03/15/2020 13H,20
03/15/2020 12H,20
03/15/2020 11H,22
03/15/2020 10H,20
03/15/2020 09H,19
03/15/2020 08H,20
03/15/2020 07H,19
03/15/2020 06H,20
03/15/2020 05H,20
03/15/2020 04H,22
03/15/2020 03H,20
03/15/2020 02H,22
03/15/2020 01H,20
03/15/2020 00H,16
03/14/2020 23H,20
03/14/2020 22H,17
03/14/2020 21H,17
03/14/2020 20H,16
03/14/2020 19H,17
03/14/2020 18H,17
03/14/2020 17H,17
03/14/2020 16H,19
03/14/2020 15H,17
03/14/2020 14H,17
03/14/2020 13H,17
03/14/2020 12H,19
03/14/2020 11H,17
03/14/2020 10H,20
03/14/2020 09H,19
03/14/2020 08H,20
03/14/2020 07H,17
03/14/2020 06H,19
03/14/2020 05H,20
03/14/2020 04H,17
03/14/2020 03H,19
03/14/2020 02H,20
03/14/2020 01H,20
03/14/2020 00H,19
03/13/2020 23H,20
03/13/2020 22H,22
03/13/2020 21H,25
03/13/2020 20H,23
03/13/2020 19H,25
03/13/2020 18H,25
03/13/2020 17H,25
03/13/2020 16H,23
03/13/2020 15H,22
03/13/2020 14H,23
03/13/2020 13H,19
03/13/2020 12H,23
03/13/2020 11H,22
03/13/2020 10H,25
03/13/2020 09H,23
03/13/2020 08H,22
03/13/2020 07H,20
03/13/2020 06H,22
03/13/2020 05H,25
03/13/2020 04H,23
03/13/2020 03H,22
03/13/2020 02H,22
03/13/2020 01H,20
03/13/2020 00H,22
03/12/2020 23H,17
03/12/2020 22H,20
03/12/2020 21H,19
03/12/2020 20H,17
03/12/2020 19H,20
03/12/2020 18H,19
03/12/2020 17H,17
03/12/2020 16H,20
03/12/2020 15H,17
03/12/2020 14H,19
03/12/2020 13H,17
03/12/2020 12H,20
03/12/2020 11H,22
03/12/2020 10H,20
03/12/2020 09H,16
03/12/2020 08H,20
03/12/2020 07H,22
03/12/2020 06H,17
03/12/2020 05H,20
03/12/2020 04H,17
03/12/2020 03H,16
03/12/2020 02H,20
03/12/2020 01H,20
03/12/2020 00H,16
03/11/2020 23H,12
03/11/2020 22H,0
03/11/2020 21H,0
03/11/2020 20H,11
03/11/2020 19H,17
03/11/2020 18H,16
03/11/2020 17H,20
03/11/2020 16H,17
03/11/2020 15H,17
03/11/2020 14H,16
03/11/2020 13H,17
03/11/2020 12H,17
03/11/2020 11H,20
03/11/2020 10H,16
03/11/2020 09H,20
03/11/2020 08H,22
03/11/2020 07H,20
03/11/2020 06H,22
03/11/2020 05H,20
03/11/2020 04H,22
03/11/2020 03H,20
03/11/2020 02H,22
03/11/2020 01H,23
03/11/2020 00H,25
03/10/2020 23H,20
03/10/2020 22H,16
03/10/2020 21H,17
03/10/2020 20H,20
03/10/2020 19H,17
03/10/2020 18H,14
03/10/2020 17H,22
03/10/2020 16H,22
03/10/2020 15H,20
03/10/2020 14H,20
03/10/2020 13H,19
03/10/2020 12H,20
03/10/2020 11H,19
03/10/2020 10H,23
03/10/2020 09H,19
03/10/2020 08H,20
03/10/2020 07H,22
03/10/2020 06H,17
03/10/2020 05H,20
03/10/2020 04H,19
03/10/2020 03H,20
03/10/2020 02H,22
03/10/2020 01H,20
03/10/2020 00H,20
03/9/2020 23H,19
03/9/2020 22H,20
03/9/2020 21H,19
03/9/2020 20H,20
03/9/2020 19H,20
03/9/2020 18H,19
03/9/2020 17H,20
03/9/2020 16H,17
03/9/2020 15H,16
03/9/2020 14H,17
03/9/2020 13H,17
03/9/2020 12H,17
03/9/2020 11H,17
03/9/2020 10H,19
03/9/2020 09H,20
03/9/2020 08H,19
03/9/2020 07H,20
03/9/2020 06H,20
03/9/2020 05H,16
03/9/2020 04H,20
03/9/2020 03H,17
03/9/2020 02H,19
03/9/2020 01H,23
03/9/2020 00H,19
03/8/2020 23H,20
03/8/2020 22H,20
03/8/2020 21H,19
03/8/2020 20H,17
03/8/2020 19H,20
03/8/2020 18H,16
03/8/2020 17H,20
03/8/2020 16H,20
03/8/2020 15H,16
03/8/2020 14H,12
03/8/2020 13H,11
03/8/2020 12H,14
03/8/2020 11H,14
03/8/2020 10H,14
03/8/2020 09H,14
03/8/2020 08H,14
03/8/2020 07H,14
03/8/2020 06H,22
03/8/2020 05H,20
03/8/2020 04H,22
03/8/2020 03H,20
03/8/2020 02H,22
03/8/2020 01H,20
03/8/2020 00H,17
03/7/2020 23H,19
03/7/2020 22H,17
03/7/2020 21H,17
03/7/2020 20H,14
03/7/2020 19H,14
03/7/2020 18H,14
03/7/2020 17H,17
03/7/2020 16H,11
03/7/2020 15H,8
03/7/2020 14H,11
03/7/2020 13H,12
03/7/2020 12H,14
03/7/2020 11H,8
03/7/2020 10H,6
03/7/2020 09H,8
03/7/2020 08H,8
03/7/2020 07H,9
03/7/2020 06H,8
03/7/2020 05H,9
03/7/2020 04H,5
03/7/2020 03H,11
03/7/2020 02H,6
03/7/2020 01H,8
03/7/2020 00H,6
03/6/2020 23H,8
03/6/2020 22H,12
03/6/2020 21H,5
03/6/2020 20H,0
03/6/2020 19H,6
03/6/2020 18H,3
03/6/2020 17H,0
03/6/2020 16H,19
03/6/2020 15H,14
03/6/2020 14H,14
03/6/2020 13H,17
03/6/2020 12H,14
03/6/2020 11H,6
03/6/2020 10H,5
03/6/2020 09H,11
03/6/2020 08H,9
03/6/2020 07H,3
03/6/2020 06H,5
03/6/2020 05H,3
03/6/2020 04H,0
03/6/2020 03H,3
03/6/2020 02H,5
03/6/2020 01H,6
03/6/2020 00H,3
03/5/2020 23H,3
03/5/2020 22H,0
03/5/2020 21H,2
03/5/2020 20H,0
03/5/2020 19H,6
03/5/2020 18H,6
03/5/2020 17H,11
03/5/2020 16H,14
03/5/2020 15H,11
03/5/2020 14H,11
03/5/2020 13H,14
03/5/2020 12H,14
03/5/2020 11H,0
03/5/2020 10H,0
03/5/2020 09H,0
03/5/2020 08H,0
03/5/2020 07H,0
03/5/2020 06H,0
03/5/2020 05H,0
03/5/2020 04H,0
03/5/2020 03H,3
03/5/2020 02H,6
03/5/2020 01H,5
03/5/2020 00H,6
03/4/2020 23H,8
03/4/2020 22H,3
03/4/2020 21H,0
03/4/2020 20H,0
03/4/2020 19H,0
03/4/2020 18H,0
03/4/2020 17H,8
03/4/2020 16H,9
03/4/2020 15H,8
03/4/2020 14H,0
03/4/2020 13H,3
03/4/2020 12H,3
03/4/2020 11H,5
03/4/2020 10H,17
03/4/2020 09H,17
03/4/2020 08H,17
03/4/2020 07H,17
03/4/2020 06H,11
03/4/2020 05H,14
03/4/2020 04H,19
03/4/2020 03H,17
03/4/2020 02H,20
03/4/2020 01H,17
03/4/2020 00H,19
03/3/2020 23H,17
03/3/2020 22H,14
03/3/2020 21H,17
03/3/2020 20H,17
03/3/2020 19H,11
03/3/2020 18H,19
03/3/2020 17H,12
03/3/2020 16H,14
03/3/2020 15H,8
03/3/2020 14H,8
03/3/2020 13H,3
03/3/2020 12H,0
03/3/2020 11H,0
03/3/2020 10H,6
03/3/2020 09H,17
03/3/2020 08H,14
03/3/2020 07H,16
03/3/2020 06H,17
03/3/2020 05H,20
03/3/2020 04H,19
03/3/2020 03H,23
03/3/2020 02H,22
03/3/2020 01H,23
03/3/2020 00H,22
03/2/2020 23H,22
03/2/2020 22H,23
03/2/2020 21H,22
03/2/2020 20H,23
03/2/2020 19H,25
03/2/2020 18H,22
03/2/2020 17H,23
03/2/2020 16H,19
03/2/2020 15H,20
03/2/2020 14H,17
03/2/2020 13H,16
03/2/2020 12H,20
03/2/2020 11H,17
03/2/2020 10H,14
03/2/2020 09H,17
03/2/2020 08H,16
03/2/2020 07H,23
03/2/2020 06H,17
03/2/2020 05H,19
03/2/2020 04H,20
03/2/2020 03H,19
03/2/2020 02H,20
03/2/2020 01H,17
03/2/2020 00H,17
03/1/2020 23H,16
03/1/2020 22H,9
03/1/2020 21H,8
03/1/2020 20H,9
03/1/2020 19H,8
03/1/2020 18H,20
03/1/2020 17H,19
03/1/2020 16H,23
03/1/2020 15H,22
03/1/2020 14H,22
03/1/2020 13H,23
03/1/2020 12H,19
03/1/2020 11H,23
03/1/2020 10H,19
03/1/2020 09H,23
03/1/2020 08H,22
03/1/2020 07H,20
03/1/2020 06H,19
03/1/2020 05H,20
03/1/2020 04H,17
03/1/2020 03H,19
03/1/2020 02H,17
03/1/2020 01H,20
03/1/2020 00H,19
02/29/2020 23H,20
02/29/2020 22H,22
02/29/2020 21H,20
02/29/2020 20H,22
02/29/2020 19H,28
02/29/2020 18H,23
02/29/2020 17H,17
02/29/2020 16H,16
02/29/2020 15H,20
02/29/2020 14H,17
02/29/2020 13H,17
02/29/2020 12H,14
02/29/2020 11H,14
02/29/2020 10H,16
02/29/2020 09H,20
02/29/2020 08H,17
02/29/2020 07H,19
02/29/2020 06H,20
02/29/2020 05H,20
02/29/2020 04H,19
02/29/2020 03H,23
02/29/2020 02H,19
02/29/2020 01H,20
02/29/2020 00H,22
02/28/2020 23H,23
02/28/2020 22H,28
02/28/2020 21H,30
02/28/2020 20H,28
02/28/2020 19H,26
02/28/2020 18H,22
02/28/2020 17H,25
02/28/2020 16H,23
02/28/2020 15H,22
02/28/2020 14H,22
02/28/2020 13H,26
02/28/2020 12H,22
02/28/2020 11H,25
02/28/2020 10H,23
02/28/2020 09H,25
02/28/2020 08H,25
02/28/2020 07H,20
02/28/2020 06H,20
02/28/2020 05H,22
02/28/2020 04H,23
02/28/2020 03H,19
02/28/2020 02H,20
02/28/2020 01H,22
02/28/2020 00H,20
02/27/2020 23H,20
02/27/2020 22H,17
02/27/2020 21H,19
02/27/2020 20H,17
02/27/2020 19H,17
02/27/2020 18H,14
02/27/2020 17H,22
02/27/2020 16H,20
02/27/2020 15H,19
02/27/2020 14H,19
02/27/2020 13H,23
02/27/2020 12H,19
02/27/2020 11H,25
02/27/2020 10H,20
02/27/2020 09H,22
02/27/2020 08H,23
02/27/2020 07H,22
02/27/2020 06H,23
02/27/2020 05H,22
02/27/2020 04H,22
02/27/2020 03H,26
02/27/2020 02H,22
02/27/2020 01H,20
02/27/2020 00H,19
02/26/2020 23H,20
02/26/2020 22H,22
02/26/2020 21H,25
02/26/2020 20H,26
02/26/2020 19H,19
02/26/2020 18H,25
02/26/2020 17H,26
02/26/2020 16H,30
02/26/2020 15H,23
02/26/2020 14H,28
02/26/2020 13H,25
02/26/2020 12H,25
02/26/2020 11H,23
02/26/2020 10H,28
02/26/2020 09H,28
02/26/2020 08H,25
02/26/2020 07H,28
02/26/2020 06H,25
02/26/2020 05H,25
02/26/2020 04H,23
02/26/2020 03H,28
02/26/2020 02H,25
02/26/2020 01H,25
02/26/2020 00H,25
02/25/2020 23H,25
02/25/2020 22H,20
02/25/2020 21H,25
02/25/2020 20H,25
02/25/2020 19H,28
02/25/2020 18H,23
02/25/2020 17H,28
02/25/2020 16H,25
02/25/2020 15H,20
02/25/2020 14H,22
02/25/2020 13H,20
02/25/2020 12H,19
02/25/2020 11H,14
02/25/2020 10H,23
02/25/2020 09H,19
02/25/2020 08H,23
02/25/2020 07H,22
02/25/2020 06H,17
02/25/2020 05H,17
02/25/2020 04H,19
02/25/2020 03H,14
02/25/2020 02H,11
02/25/2020 01H,9
02/25/2020 00H,14
02/24/2020 23H,14
02/24/2020 22H,3
02/24/2020 21H,0
02/24/2020 20H,0
02/24/2020 19H,0
02/24/2020 18H,0
02/24/2020 17H,0
02/24/2020 16H,0
02/24/2020 15H,0
02/24/2020 14H,0
02/24/2020 13H,0
02/24/2020 12H,0
02/24/2020 11H,0
02/24/2020 10H,0
02/24/2020 09H,0
02/24/2020 08H,0
02/24/2020 07H,0
02/24/2020 06H,2
02/24/2020 05H,6
02/24/2020 04H,8
02/24/2020 03H,6
02/24/2020 02H,8
02/24/2020 01H,9
02/24/2020 00H,11
02/23/2020 23H,11
02/23/2020 22H,9
02/23/2020 21H,14
02/23/2020 20H,14
02/23/2020 19H,14
02/23/2020 18H,11
02/23/2020 17H,11
02/23/2020 16H,22
02/23/2020 15H,17
02/23/2020 14H,23
02/23/2020 13H,22
02/23/2020 12H,25
02/23/2020 11H,34
02/23/2020 10H,31
02/23/2020 09H,28
02/23/2020 08H,22
02/23/2020 07H,28
02/23/2020 06H,22
02/23/2020 05H,26
02/23/2020 04H,25
02/23/2020 03H,19
02/23/2020 02H,26
02/23/2020 01H,25
02/23/2020 00H,22
02/22/2020 23H,23
02/22/2020 22H,25
02/22/2020 21H,19
02/22/2020 20H,23
02/22/2020 19H,19
02/22/2020 18H,20
02/22/2020 17H,25
02/22/2020 16H,23
02/22/2020 15H,22
02/22/2020 14H,22
02/22/2020 13H,26
02/22/2020 12H,25
02/22/2020 11H,25
02/22/2020 10H,25
02/22/2020 09H,23
02/22/2020 08H,28
02/22/2020 07H,25
02/22/2020 06H,25
02/22/2020 05H,31
02/22/2020 04H,25
02/22/2020 03H,22
02/22/2020 02H,26
02/22/2020 01H,25
02/22/2020 00H,22
02/21/2020 23H,25
02/21/2020 22H,23
02/21/2020 21H,19
02/21/2020 20H,20
02/21/2020 19H,25
02/21/2020 18H,20
02/21/2020 17H,17
02/21/2020 16H,16
02/21/2020 15H,17
02/21/2020 14H,20
02/21/2020 13H,17
02/21/2020 12H,14
02/21/2020 11H,16
02/21/2020 10H,20
02/21/2020 09H,14
02/21/2020 08H,20
02/21/2020 07H,11
02/21/2020 06H,17
02/21/2020 05H,11
02/21/2020 04H,22
02/21/2020 03H,17
02/21/2020 02H,20
02/21/2020 01H,16
02/21/2020 00H,20
02/20/2020 23H,20
02/20/2020 22H,16
02/20/2020 21H,17
02/20/2020 20H,14
02/20/2020 19H,14
02/20/2020 18H,11
02/20/2020 17H,14
02/20/2020 16H,17
02/20/2020 15H,20
02/20/2020 14H,17
02/20/2020 13H,16
02/20/2020 12H,17
02/20/2020 11H,23
02/20/2020 10H,22
02/20/2020 09H,22
02/20/2020 08H,20
02/20/2020 07H,25
02/20/2020 06H,23
02/20/2020 05H,19
02/20/2020 04H,20
02/20/2020 03H,22
02/20/2020 02H,9
02/20/2020 01H,0
02/20/2020 00H,0
02/19/2020 23H,0
02/19/2020 22H,0
02/19/2020 21H,0
02/19/2020 20H,0
02/19/2020 19H,0
02/19/2020 18H,2
02/19/2020 17H,3
02/19/2020 16H,11
02/19/2020 15H,20
02/19/2020 14H,20
02/19/2020 13H,16
02/19/2020 12H,17
02/19/2020 11H,17
02/19/2020 10H,20
02/19/2020 09H,22
02/19/2020 08H,20
02/19/2020 07H,19
02/19/2020 06H,23
02/19/2020 05H,22
02/19/2020 04H,20
02/19/2020 03H,22
02/19/2020 02H,14
02/19/2020 01H,3
02/19/2020 00H,0
02/18/2020 23H,8
02/18/2020 22H,6
02/18/2020 21H,3
02/18/2020 20H,5
02/18/2020 19H,6
02/18/2020 18H,5
02/18/2020 17H,3
02/18/2020 16H,6
02/18/2020 15H,5
02/18/2020 14H,14
02/18/2020 13H,23
02/18/2020 12H,19
02/18/2020 11H,20
02/18/2020 10H,3
02/18/2020 09H,0
02/18/2020 08H,0
02/18/2020 07H,0
02/18/2020 06H,0
02/18/2020 05H,5
02/18/2020 04H,23
02/18/2020 03H,19
02/18/2020 02H,20
02/18/2020 01H,20
02/18/2020 00H,25
02/17/2020 23H,17
02/17/2020 22H,22
02/17/2020 21H,20
02/17/2020 20H,22
02/17/2020 19H,22
02/17/2020 18H,23
02/17/2020 17H,22
02/17/2020 16H,20
02/17/2020 15H,22
02/17/2020 14H,23
02/17/2020 13H,22
02/17/2020 12H,25
02/17/2020 11H,25
02/17/2020 10H,23
02/17/2020 09H,22
02/17/2020 08H,25
02/17/2020 07H,23
02/17/2020 06H,28
02/17/2020 05H,22
02/17/2020 04H,23
02/17/2020 03H,19
02/17/2020 02H,25
02/17/2020 01H,20
02/17/2020 00H,22
02/16/2020 23H,23
02/16/2020 22H,19
02/16/2020 21H,20
02/16/2020 20H,22
02/16/2020 19H,20
02/16/2020 18H,20
02/16/2020 17H,22
02/16/2020 16H,17
02/16/2020 15H,14
02/16/2020 14H,17
02/16/2020 13H,16
02/16/2020 12H,12
02/16/2020 11H,8
02/16/2020 10H,8
02/16/2020 09H,20
02/16/2020 08H,20
02/16/2020 07H,16
02/16/2020 06H,17
02/16/2020 05H,20
02/16/2020 04H,25
02/16/2020 03H,25
02/16/2020 02H,23
02/16/2020 01H,22
02/16/2020 00H,22
02/15/2020 23H,23
02/15/2020 22H,19
02/15/2020 21H,23
02/15/2020 20H,19
02/15/2020 19H,20
02/15/2020 18H,17
02/15/2020 17H,17
02/15/2020 16H,16
02/15/2020 15H,17
02/15/2020 14H,14
02/15/2020 13H,14
02/15/2020 12H,20
02/15/2020 11H,11
02/15/2020 10H,11
02/15/2020 09H,11
02/15/2020 08H,14
02/15/2020 07H,12
02/15/2020 06H,11
02/15/2020 05H,11
02/15/2020 04H,11
02/15/2020 03H,17
02/15/2020 02H,17
02/15/2020 01H,19
02/15/2020 00H,23
02/14/2020 23H,22
02/14/2020 22H,23
02/14/2020 21H,19
02/14/2020 20H,23
02/14/2020 19H,25
02/14/2020 18H,25
02/14/2020 17H,28
02/14/2020 16H,28
02/14/2020 15H,28
02/14/2020 14H,31
02/14/2020 13H,33
02/14/2020 12H,31
02/14/2020 11H,25
02/14/2020 10H,23
02/14/2020 09H,19
02/14/2020 08H,23
02/14/2020 07H,25
02/14/2020 06H,25
02/14/2020 05H,25
02/14/2020 04H,23
02/14/2020 03H,19
02/14/2020 02H,23
02/14/2020 01H,19
02/14/2020 00H,26
02/13/2020 23H,22
02/13/2020 22H,14
02/13/2020 21H,3
02/13/2020 20H,0
02/13/2020 19H,0
02/13/2020 18H,3
02/13/2020 17H,2
02/13/2020 16H,0
02/13/2020 15H,3
02/13/2020 14H,0
02/13/2020 13H,0
02/13/2020 12H,0
02/13/2020 11H,0
02/13/2020 10H,0
02/13/2020 09H,0
02/13/2020 08H,0
02/13/2020 07H,0
02/13/2020 06H,0
02/13/2020 05H,0
02/13/2020 04H,0
02/13/2020 03H,3
02/13/2020 02H,3
02/13/2020 01H,0
02/13/2020 00H,3
02/12/2020 23H,16
02/12/2020 22H,20
02/12/2020 21H,22
02/12/2020 20H,26
02/12/2020 19H,22
02/12/2020 18H,20
02/12/2020 17H,22
02/12/2020 16H,20
02/12/2020 15H,19
02/12/2020 14H,23
02/12/2020 13H,22
02/12/2020 12H,25
02/12/2020 11H,20
02/12/2020 10H,25
02/12/2020 09H,22
02/12/2020 08H,23
02/12/2020 07H,22
02/12/2020 06H,23
02/12/2020 05H,25
02/12/2020 04H,22
02/12/2020 03H,23
02/12/2020 02H,16
