Net generation from wind for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.WND.H
19:16:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.WND.H megawatthours
05/24/2019 16H,713
05/24/2019 15H,722
05/24/2019 14H,743
05/24/2019 13H,742
05/24/2019 12H,742
05/24/2019 11H,690
05/24/2019 10H,639
05/24/2019 09H,566
05/24/2019 08H,546
05/24/2019 07H,524
05/24/2019 06H,507
05/24/2019 05H,423
05/24/2019 04H,404
05/24/2019 03H,376
05/24/2019 02H,367
05/24/2019 01H,331
05/24/2019 00H,346
05/23/2019 23H,371
05/23/2019 22H,387
05/23/2019 21H,291
05/23/2019 20H,246
05/23/2019 19H,182
05/23/2019 18H,130
05/23/2019 17H,104
05/23/2019 16H,90
05/23/2019 15H,84
05/23/2019 14H,100
05/23/2019 13H,116
05/23/2019 12H,132
05/23/2019 11H,136
05/23/2019 10H,121
05/23/2019 09H,108
05/23/2019 08H,90
05/23/2019 07H,83
05/23/2019 06H,72
05/23/2019 05H,72
05/23/2019 04H,65
05/23/2019 03H,66
05/23/2019 02H,49
05/23/2019 01H,37
05/23/2019 00H,51
05/22/2019 23H,92
05/22/2019 22H,149
05/22/2019 21H,221
05/22/2019 20H,302
05/22/2019 19H,370
05/22/2019 18H,435
05/22/2019 17H,519
05/22/2019 16H,585
05/22/2019 15H,636
05/22/2019 14H,621
05/22/2019 13H,651
05/22/2019 12H,673
05/22/2019 11H,716
05/22/2019 10H,713
05/22/2019 09H,719
05/22/2019 08H,738
05/22/2019 07H,733
05/22/2019 06H,740
05/22/2019 05H,725
05/22/2019 04H,817
05/22/2019 03H,832
05/22/2019 02H,871
05/22/2019 01H,849
05/22/2019 00H,895
05/21/2019 23H,867
05/21/2019 22H,852
05/21/2019 21H,832
05/21/2019 20H,813
05/21/2019 19H,797
05/21/2019 18H,797
05/21/2019 17H,818
05/21/2019 16H,816
05/21/2019 15H,811
05/21/2019 14H,810
05/21/2019 13H,805
05/21/2019 12H,732
05/21/2019 11H,639
05/21/2019 10H,606
05/21/2019 09H,551
05/21/2019 08H,556
05/21/2019 07H,569
05/21/2019 06H,508
05/21/2019 05H,528
05/21/2019 04H,470
05/21/2019 03H,501
05/21/2019 02H,477
05/21/2019 01H,374
05/21/2019 00H,328
05/20/2019 23H,320
05/20/2019 22H,415
05/20/2019 21H,417
05/20/2019 20H,370
05/20/2019 19H,305
05/20/2019 18H,247
05/20/2019 17H,200
05/20/2019 16H,190
05/20/2019 15H,213
05/20/2019 14H,310
05/20/2019 13H,292
05/20/2019 12H,340
05/20/2019 11H,414
05/20/2019 10H,289
05/20/2019 09H,268
05/20/2019 08H,279
05/20/2019 07H,344
05/20/2019 06H,390
05/20/2019 05H,375
05/20/2019 04H,325
05/20/2019 03H,276
05/20/2019 02H,259
05/20/2019 01H,223
05/20/2019 00H,229
05/19/2019 23H,197
05/19/2019 22H,187
05/19/2019 21H,177
05/19/2019 20H,153
05/19/2019 19H,128
05/19/2019 18H,136
05/19/2019 17H,155
05/19/2019 16H,215
05/19/2019 15H,218
05/19/2019 14H,181
05/19/2019 13H,217
05/19/2019 12H,214
05/19/2019 11H,189
05/19/2019 10H,121
05/19/2019 09H,96
05/19/2019 08H,93
05/19/2019 07H,86
05/19/2019 06H,63
05/19/2019 05H,46
05/19/2019 04H,43
05/19/2019 03H,57
05/19/2019 02H,75
05/19/2019 01H,61
05/19/2019 00H,72
05/18/2019 23H,114
05/18/2019 22H,181
05/18/2019 21H,201
05/18/2019 20H,194
05/18/2019 19H,214
05/18/2019 18H,231
05/18/2019 17H,231
05/18/2019 16H,284
05/18/2019 15H,405
05/18/2019 14H,471
05/18/2019 13H,505
05/18/2019 12H,612
05/18/2019 11H,681
05/18/2019 10H,686
05/18/2019 09H,625
05/18/2019 08H,604
05/18/2019 07H,575
05/18/2019 06H,518
05/18/2019 05H,452
05/18/2019 04H,380
05/18/2019 03H,366
05/18/2019 02H,350
05/18/2019 01H,307
05/18/2019 00H,260
05/17/2019 23H,234
05/17/2019 22H,167
05/17/2019 21H,156
05/17/2019 20H,150
05/17/2019 19H,177
05/17/2019 18H,168
05/17/2019 17H,167
05/17/2019 16H,172
05/17/2019 15H,156
05/17/2019 14H,163
05/17/2019 13H,160
05/17/2019 12H,180
05/17/2019 11H,169
05/17/2019 10H,128
05/17/2019 09H,84
05/17/2019 08H,76
05/17/2019 07H,71
05/17/2019 06H,57
05/17/2019 05H,43
05/17/2019 04H,55
05/17/2019 03H,61
05/17/2019 02H,60
05/17/2019 01H,58
05/17/2019 00H,73
05/16/2019 23H,112
05/16/2019 22H,156
05/16/2019 21H,192
05/16/2019 20H,210
05/16/2019 19H,201
05/16/2019 18H,222
05/16/2019 17H,202
05/16/2019 16H,190
05/16/2019 15H,148
05/16/2019 14H,141
05/16/2019 13H,126
05/16/2019 12H,160
05/16/2019 11H,169
05/16/2019 10H,149
05/16/2019 09H,147
05/16/2019 08H,143
05/16/2019 07H,156
05/16/2019 06H,172
05/16/2019 05H,191
05/16/2019 04H,206
05/16/2019 03H,221
05/16/2019 02H,215
05/16/2019 01H,216
05/16/2019 00H,259
05/15/2019 23H,309
05/15/2019 22H,394
05/15/2019 21H,427
05/15/2019 20H,423
05/15/2019 19H,461
05/15/2019 18H,474
05/15/2019 17H,475
05/15/2019 16H,453
05/15/2019 15H,419
05/15/2019 14H,355
05/15/2019 13H,308
05/15/2019 12H,269
05/15/2019 11H,263
05/15/2019 10H,246
05/15/2019 09H,271
05/15/2019 08H,295
05/15/2019 07H,305
05/15/2019 06H,279
05/15/2019 05H,282
05/15/2019 04H,268
05/15/2019 03H,294
05/15/2019 02H,276
05/15/2019 01H,279
05/15/2019 00H,267
05/14/2019 23H,272
05/14/2019 22H,294
05/14/2019 21H,271
05/14/2019 20H,278
05/14/2019 19H,275
05/14/2019 18H,276
05/14/2019 17H,316
05/14/2019 16H,334
05/14/2019 15H,387
05/14/2019 14H,476
05/14/2019 13H,511
05/14/2019 12H,439
05/14/2019 11H,423
05/14/2019 10H,362
05/14/2019 09H,377
05/14/2019 08H,376
05/14/2019 07H,311
05/14/2019 06H,254
05/14/2019 05H,290
05/14/2019 04H,378
05/14/2019 03H,440
05/14/2019 02H,409
05/14/2019 01H,360
05/14/2019 00H,374
05/13/2019 23H,421
05/13/2019 22H,458
05/13/2019 21H,441
05/13/2019 20H,407
05/13/2019 19H,388
05/13/2019 18H,354
05/13/2019 17H,338
05/13/2019 16H,312
05/13/2019 15H,278
05/13/2019 14H,253
05/13/2019 13H,272
05/13/2019 12H,325
05/13/2019 11H,368
05/13/2019 10H,345
05/13/2019 09H,320
05/13/2019 08H,327
05/13/2019 07H,347
05/13/2019 06H,389
05/13/2019 05H,359
05/13/2019 04H,363
05/13/2019 03H,342
05/13/2019 02H,323
05/13/2019 01H,245
05/13/2019 00H,159
05/12/2019 23H,163
05/12/2019 22H,148
05/12/2019 21H,150
05/12/2019 20H,156
05/12/2019 19H,158
05/12/2019 18H,184
05/12/2019 17H,211
05/12/2019 16H,209
05/12/2019 15H,225
05/12/2019 14H,290
05/12/2019 13H,303
05/12/2019 12H,308
05/12/2019 11H,408
05/12/2019 10H,519
05/12/2019 09H,513
05/12/2019 08H,548
05/12/2019 07H,622
05/12/2019 06H,631
05/12/2019 05H,569
05/12/2019 04H,511
05/12/2019 03H,539
05/12/2019 02H,639
05/12/2019 01H,711
05/12/2019 00H,809
05/11/2019 23H,859
05/11/2019 22H,868
05/11/2019 21H,849
05/11/2019 20H,802
05/11/2019 19H,652
05/11/2019 18H,732
05/11/2019 17H,842
05/11/2019 16H,862
05/11/2019 15H,852
05/11/2019 14H,830
05/11/2019 13H,815
05/11/2019 12H,854
05/11/2019 11H,802
05/11/2019 10H,729
05/11/2019 09H,719
05/11/2019 08H,660
05/11/2019 07H,602
05/11/2019 06H,585
05/11/2019 05H,585
05/11/2019 04H,539
05/11/2019 03H,506
05/11/2019 02H,535
05/11/2019 01H,492
05/11/2019 00H,465
05/10/2019 23H,471
05/10/2019 22H,514
05/10/2019 21H,597
05/10/2019 20H,626
05/10/2019 19H,683
05/10/2019 18H,717
05/10/2019 17H,680
05/10/2019 16H,620
05/10/2019 15H,580
05/10/2019 14H,542
05/10/2019 13H,554
05/10/2019 12H,556
05/10/2019 11H,624
05/10/2019 10H,610
05/10/2019 09H,614
05/10/2019 08H,602
05/10/2019 07H,574
05/10/2019 06H,568
05/10/2019 05H,544
05/10/2019 04H,526
05/10/2019 03H,526
05/10/2019 02H,460
05/10/2019 01H,334
05/10/2019 00H,282
05/9/2019 23H,219
05/9/2019 22H,138
05/9/2019 21H,78
05/9/2019 20H,58
05/9/2019 19H,38
05/9/2019 18H,34
05/9/2019 17H,41
05/9/2019 16H,70
05/9/2019 15H,118
05/9/2019 14H,184
05/9/2019 13H,235
05/9/2019 12H,278
05/9/2019 11H,373
05/9/2019 10H,433
05/9/2019 09H,462
05/9/2019 08H,471
05/9/2019 07H,452
05/9/2019 06H,464
05/9/2019 05H,458
05/9/2019 04H,455
05/9/2019 03H,439
05/9/2019 02H,519
05/9/2019 01H,530
05/9/2019 00H,620
05/8/2019 23H,684
05/8/2019 22H,707
05/8/2019 21H,794
05/8/2019 20H,805
05/8/2019 19H,745
05/8/2019 18H,701
05/8/2019 17H,658
05/8/2019 16H,614
05/8/2019 15H,544
05/8/2019 14H,453
05/8/2019 13H,431
05/8/2019 12H,432
05/8/2019 11H,480
05/8/2019 10H,493
05/8/2019 09H,417
05/8/2019 08H,385
05/8/2019 07H,431
05/8/2019 06H,403
05/8/2019 05H,384
05/8/2019 04H,426
05/8/2019 03H,387
05/8/2019 02H,278
05/8/2019 01H,264
05/8/2019 00H,298
05/7/2019 23H,382
05/7/2019 22H,393
05/7/2019 21H,375
05/7/2019 20H,326
05/7/2019 19H,249
05/7/2019 18H,215
05/7/2019 17H,226
05/7/2019 16H,189
05/7/2019 15H,201
05/7/2019 14H,284
05/7/2019 13H,362
05/7/2019 12H,422
05/7/2019 11H,508
05/7/2019 10H,526
05/7/2019 09H,518
05/7/2019 08H,532
05/7/2019 07H,542
05/7/2019 06H,544
05/7/2019 05H,579
05/7/2019 04H,516
05/7/2019 03H,486
05/7/2019 02H,498
05/7/2019 01H,406
05/7/2019 00H,213
05/6/2019 23H,120
05/6/2019 22H,95
05/6/2019 21H,75
05/6/2019 20H,72
05/6/2019 19H,88
05/6/2019 18H,110
05/6/2019 17H,123
05/6/2019 16H,123
05/6/2019 15H,109
05/6/2019 14H,88
05/6/2019 13H,87
05/6/2019 12H,99
05/6/2019 11H,114
05/6/2019 10H,112
05/6/2019 09H,98
05/6/2019 08H,89
05/6/2019 07H,125
05/6/2019 06H,150
05/6/2019 05H,178
05/6/2019 04H,213
05/6/2019 03H,216
05/6/2019 02H,207
05/6/2019 01H,204
05/6/2019 00H,146
05/5/2019 23H,120
05/5/2019 22H,115
05/5/2019 21H,100
05/5/2019 20H,82
05/5/2019 19H,88
05/5/2019 18H,77
05/5/2019 17H,70
05/5/2019 16H,71
05/5/2019 15H,83
05/5/2019 14H,89
05/5/2019 13H,96
05/5/2019 12H,135
05/5/2019 11H,176
05/5/2019 10H,181
05/5/2019 09H,179
05/5/2019 08H,145
05/5/2019 07H,128
05/5/2019 06H,103
05/5/2019 05H,118
05/5/2019 04H,102
05/5/2019 03H,89
05/5/2019 02H,56
05/5/2019 01H,23
05/5/2019 00H,14
05/4/2019 23H,14
05/4/2019 22H,15
05/4/2019 21H,20
05/4/2019 20H,27
05/4/2019 19H,22
05/4/2019 18H,23
05/4/2019 17H,26
05/4/2019 16H,34
05/4/2019 15H,33
05/4/2019 14H,22
05/4/2019 13H,35
05/4/2019 12H,57
05/4/2019 11H,47
05/4/2019 10H,44
05/4/2019 09H,61
05/4/2019 08H,72
05/4/2019 07H,60
05/4/2019 06H,60
05/4/2019 05H,74
05/4/2019 04H,88
05/4/2019 03H,91
05/4/2019 02H,87
05/4/2019 01H,87
05/4/2019 00H,97
05/3/2019 23H,144
05/3/2019 22H,140
05/3/2019 21H,120
05/3/2019 20H,146
05/3/2019 19H,160
05/3/2019 18H,161
05/3/2019 17H,187
05/3/2019 16H,172
05/3/2019 15H,149
05/3/2019 14H,132
05/3/2019 13H,99
05/3/2019 12H,83
05/3/2019 11H,89
05/3/2019 10H,86
05/3/2019 09H,103
05/3/2019 08H,134
05/3/2019 07H,137
05/3/2019 06H,130
05/3/2019 05H,124
05/3/2019 04H,100
05/3/2019 03H,108
05/3/2019 02H,116
05/3/2019 01H,78
05/3/2019 00H,65
05/2/2019 23H,71
05/2/2019 22H,49
05/2/2019 21H,45
05/2/2019 20H,41
05/2/2019 19H,39
05/2/2019 18H,37
05/2/2019 17H,33
05/2/2019 16H,38
05/2/2019 15H,55
05/2/2019 14H,78
05/2/2019 13H,108
05/2/2019 12H,131
05/2/2019 11H,164
05/2/2019 10H,193
05/2/2019 09H,209
05/2/2019 08H,213
05/2/2019 07H,187
05/2/2019 06H,202
05/2/2019 05H,196
05/2/2019 04H,174
05/2/2019 03H,195
05/2/2019 02H,224
05/2/2019 01H,174
05/2/2019 00H,127
05/1/2019 23H,83
05/1/2019 22H,59
05/1/2019 21H,81
05/1/2019 20H,78
05/1/2019 19H,73
05/1/2019 18H,74
05/1/2019 17H,90
05/1/2019 16H,102
05/1/2019 15H,115
05/1/2019 14H,131
05/1/2019 13H,288
05/1/2019 12H,368
05/1/2019 11H,495
05/1/2019 10H,483
05/1/2019 09H,486
05/1/2019 08H,521
05/1/2019 07H,550
05/1/2019 06H,633
05/1/2019 05H,595
05/1/2019 04H,594
05/1/2019 03H,645
05/1/2019 02H,672
05/1/2019 01H,731
05/1/2019 00H,747
04/30/2019 23H,778
04/30/2019 22H,777
04/30/2019 21H,737
04/30/2019 20H,652
04/30/2019 19H,538
04/30/2019 18H,384
04/30/2019 17H,279
04/30/2019 16H,206
04/30/2019 15H,163
04/30/2019 14H,148
04/30/2019 13H,144
04/30/2019 12H,133
04/30/2019 11H,132
04/30/2019 10H,139
04/30/2019 09H,180
04/30/2019 08H,200
04/30/2019 07H,230
04/30/2019 06H,254
04/30/2019 05H,285
04/30/2019 04H,335
04/30/2019 03H,331
04/30/2019 02H,337
04/30/2019 01H,453
04/30/2019 00H,526
04/29/2019 23H,665
04/29/2019 22H,712
04/29/2019 21H,747
04/29/2019 20H,775
04/29/2019 19H,801
04/29/2019 18H,828
04/29/2019 17H,824
04/29/2019 16H,833
04/29/2019 15H,829
04/29/2019 14H,847
04/29/2019 13H,822
04/29/2019 12H,796
04/29/2019 11H,795
04/29/2019 10H,710
04/29/2019 09H,720
04/29/2019 08H,763
04/29/2019 07H,762
04/29/2019 06H,755
04/29/2019 05H,729
04/29/2019 04H,774
04/29/2019 03H,774
04/29/2019 02H,717
04/29/2019 01H,626
04/29/2019 00H,561
04/28/2019 23H,535
04/28/2019 22H,467
04/28/2019 21H,446
04/28/2019 20H,429
04/28/2019 19H,412
04/28/2019 18H,456
04/28/2019 17H,484
04/28/2019 16H,503
04/28/2019 15H,491
04/28/2019 14H,544
04/28/2019 13H,587
04/28/2019 12H,645
04/28/2019 11H,621
04/28/2019 10H,707
04/28/2019 09H,722
04/28/2019 08H,723
04/28/2019 07H,730
04/28/2019 06H,742
04/28/2019 05H,731
04/28/2019 04H,696
04/28/2019 03H,745
04/28/2019 02H,758
04/28/2019 01H,755
04/28/2019 00H,755
04/27/2019 23H,722
04/27/2019 22H,778
04/27/2019 21H,792
04/27/2019 20H,837
04/27/2019 19H,843
04/27/2019 18H,828
04/27/2019 17H,867
04/27/2019 16H,861
04/27/2019 15H,850
04/27/2019 14H,797
04/27/2019 13H,820
04/27/2019 12H,857
04/27/2019 11H,885
04/27/2019 10H,828
04/27/2019 09H,794
04/27/2019 08H,779
04/27/2019 07H,761
04/27/2019 06H,750
04/27/2019 05H,781
04/27/2019 04H,778
04/27/2019 03H,801
04/27/2019 02H,803
04/27/2019 01H,802
04/27/2019 00H,754
04/26/2019 23H,760
04/26/2019 22H,754
04/26/2019 21H,761
04/26/2019 20H,709
04/26/2019 19H,644
04/26/2019 18H,628
04/26/2019 17H,563
04/26/2019 16H,507
04/26/2019 15H,449
04/26/2019 14H,377
04/26/2019 13H,319
04/26/2019 12H,314
04/26/2019 11H,285
04/26/2019 10H,230
04/26/2019 09H,211
04/26/2019 08H,168
04/26/2019 07H,140
04/26/2019 06H,108
04/26/2019 05H,82
04/26/2019 04H,61
04/26/2019 03H,39
04/26/2019 02H,20
04/26/2019 01H,15
04/26/2019 00H,9
04/25/2019 23H,12
04/25/2019 22H,30
04/25/2019 21H,49
04/25/2019 20H,65
04/25/2019 19H,89
04/25/2019 18H,74
04/25/2019 17H,72
04/25/2019 16H,83
04/25/2019 15H,100
04/25/2019 14H,124
04/25/2019 13H,132
04/25/2019 12H,172
04/25/2019 11H,190
04/25/2019 10H,239
04/25/2019 09H,221
04/25/2019 08H,235
04/25/2019 07H,232
04/25/2019 06H,218
04/25/2019 05H,244
04/25/2019 04H,291
04/25/2019 03H,310
04/25/2019 02H,359
04/25/2019 01H,375
04/25/2019 00H,375
04/24/2019 23H,360
04/24/2019 22H,332
04/24/2019 21H,301
04/24/2019 20H,280
04/24/2019 19H,248
04/24/2019 18H,226
04/24/2019 17H,194
04/24/2019 16H,174
04/24/2019 15H,170
04/24/2019 14H,178
04/24/2019 13H,160
04/24/2019 12H,176
04/24/2019 11H,179
04/24/2019 10H,185
04/24/2019 09H,160
04/24/2019 08H,160
04/24/2019 07H,188
04/24/2019 06H,229
04/24/2019 05H,235
04/24/2019 04H,246
04/24/2019 03H,234
04/24/2019 02H,257
04/24/2019 01H,263
04/24/2019 00H,238
04/23/2019 23H,261
04/23/2019 22H,267
04/23/2019 21H,245
04/23/2019 20H,271
04/23/2019 19H,302
04/23/2019 18H,327
04/23/2019 17H,327
04/23/2019 16H,305
04/23/2019 15H,347
04/23/2019 14H,422
04/23/2019 13H,495
04/23/2019 12H,555
04/23/2019 11H,594
04/23/2019 10H,610
04/23/2019 09H,542
04/23/2019 08H,606
04/23/2019 07H,659
04/23/2019 06H,661
04/23/2019 05H,651
04/23/2019 04H,552
04/23/2019 03H,568
04/23/2019 02H,594
04/23/2019 01H,517
04/23/2019 00H,428
04/22/2019 23H,316
04/22/2019 22H,237
04/22/2019 21H,210
04/22/2019 20H,204
04/22/2019 19H,191
04/22/2019 18H,169
04/22/2019 17H,145
04/22/2019 16H,124
04/22/2019 15H,144
04/22/2019 14H,164
04/22/2019 13H,199
04/22/2019 12H,199
04/22/2019 11H,197
04/22/2019 10H,173
04/22/2019 09H,108
04/22/2019 08H,87
04/22/2019 07H,117
04/22/2019 06H,115
04/22/2019 05H,64
04/22/2019 04H,72
04/22/2019 03H,76
04/22/2019 02H,70
04/22/2019 01H,90
04/22/2019 00H,110
04/21/2019 23H,180
04/21/2019 22H,258
04/21/2019 21H,248
04/21/2019 20H,213
04/21/2019 19H,218
04/21/2019 18H,287
04/21/2019 17H,279
04/21/2019 16H,296
04/21/2019 15H,301
04/21/2019 14H,290
04/21/2019 13H,332
04/21/2019 12H,362
04/21/2019 11H,491
04/21/2019 10H,584
04/21/2019 09H,633
04/21/2019 08H,587
04/21/2019 07H,578
04/21/2019 06H,657
04/21/2019 05H,690
04/21/2019 04H,679
04/21/2019 03H,653
04/21/2019 02H,665
04/21/2019 01H,635
04/21/2019 00H,654
04/20/2019 23H,620
04/20/2019 22H,530
04/20/2019 21H,437
04/20/2019 20H,392
04/20/2019 19H,411
04/20/2019 18H,419
04/20/2019 17H,385
04/20/2019 16H,370
04/20/2019 15H,380
04/20/2019 14H,425
04/20/2019 13H,477
04/20/2019 12H,528
04/20/2019 11H,559
04/20/2019 10H,625
04/20/2019 09H,621
04/20/2019 08H,647
04/20/2019 07H,557
04/20/2019 06H,477
04/20/2019 05H,397
04/20/2019 04H,413
04/20/2019 03H,482
04/20/2019 02H,477
04/20/2019 01H,466
04/20/2019 00H,416
04/19/2019 23H,414
04/19/2019 22H,416
04/19/2019 21H,443
04/19/2019 20H,438
04/19/2019 19H,469
04/19/2019 18H,507
04/19/2019 17H,555
04/19/2019 16H,590
04/19/2019 15H,585
04/19/2019 14H,666
04/19/2019 13H,717
04/19/2019 12H,753
04/19/2019 11H,693
04/19/2019 10H,740
04/19/2019 09H,738
04/19/2019 08H,717
04/19/2019 07H,723
04/19/2019 06H,714
04/19/2019 05H,727
04/19/2019 04H,704
04/19/2019 03H,718
04/19/2019 02H,716
04/19/2019 01H,827
04/19/2019 00H,843
04/18/2019 23H,833
04/18/2019 22H,824
04/18/2019 21H,863
04/18/2019 20H,863
04/18/2019 19H,832
04/18/2019 18H,812
04/18/2019 17H,677
04/18/2019 16H,575
04/18/2019 15H,425
04/18/2019 14H,375
04/18/2019 13H,367
04/18/2019 12H,397
04/18/2019 11H,382
04/18/2019 10H,312
04/18/2019 09H,274
04/18/2019 08H,241
04/18/2019 07H,191
04/18/2019 06H,140
04/18/2019 05H,118
04/18/2019 04H,115
04/18/2019 03H,106
04/18/2019 02H,102
04/18/2019 01H,91
04/18/2019 00H,98
04/17/2019 23H,147
04/17/2019 22H,220
04/17/2019 21H,266
04/17/2019 20H,286
04/17/2019 19H,328
04/17/2019 18H,336
04/17/2019 17H,368
04/17/2019 16H,402
04/17/2019 15H,403
04/17/2019 14H,389
04/17/2019 13H,355
04/17/2019 12H,368
04/17/2019 11H,457
04/17/2019 10H,450
04/17/2019 09H,427
04/17/2019 08H,480
04/17/2019 07H,546
04/17/2019 06H,628
04/17/2019 05H,671
04/17/2019 04H,638
04/17/2019 03H,666
04/17/2019 02H,766
04/17/2019 01H,858
04/17/2019 00H,907
04/16/2019 23H,959
04/16/2019 22H,1009
04/16/2019 21H,1014
04/16/2019 20H,1016
04/16/2019 19H,1006
04/16/2019 18H,993
04/16/2019 17H,1006
04/16/2019 16H,1005
04/16/2019 15H,940
04/16/2019 14H,836
04/16/2019 13H,828
04/16/2019 12H,857
04/16/2019 11H,853
04/16/2019 10H,825
04/16/2019 09H,839
04/16/2019 08H,839
04/16/2019 07H,868
04/16/2019 06H,855
04/16/2019 05H,812
04/16/2019 04H,792
04/16/2019 03H,782
04/16/2019 02H,770
04/16/2019 01H,681
04/16/2019 00H,606
04/15/2019 23H,577
04/15/2019 22H,505
04/15/2019 21H,460
04/15/2019 20H,394
04/15/2019 19H,322
04/15/2019 18H,292
04/15/2019 17H,311
04/15/2019 16H,259
04/15/2019 15H,218
04/15/2019 14H,252
04/15/2019 13H,297
04/15/2019 12H,353
04/15/2019 11H,488
04/15/2019 10H,626
04/15/2019 09H,653
04/15/2019 08H,630
04/15/2019 07H,595
04/15/2019 06H,536
04/15/2019 05H,453
04/15/2019 04H,466
04/15/2019 03H,405
04/15/2019 02H,287
04/15/2019 01H,227
04/15/2019 00H,158
04/14/2019 23H,100
04/14/2019 22H,82
04/14/2019 21H,89
04/14/2019 20H,88
04/14/2019 19H,111
04/14/2019 18H,174
04/14/2019 17H,223
04/14/2019 16H,284
04/14/2019 15H,360
04/14/2019 14H,361
04/14/2019 13H,391
04/14/2019 12H,493
04/14/2019 11H,639
04/14/2019 10H,550
04/14/2019 09H,586
04/14/2019 08H,761
04/14/2019 07H,724
04/14/2019 06H,724
04/14/2019 05H,775
04/14/2019 04H,746
04/14/2019 03H,713
04/14/2019 02H,646
04/14/2019 01H,593
04/14/2019 00H,591
04/13/2019 23H,546
04/13/2019 22H,515
04/13/2019 21H,504
04/13/2019 20H,463
04/13/2019 19H,388
04/13/2019 18H,333
04/13/2019 17H,297
04/13/2019 16H,308
04/13/2019 15H,397
04/13/2019 14H,469
04/13/2019 13H,571
04/13/2019 12H,567
04/13/2019 11H,572
04/13/2019 10H,666
04/13/2019 09H,638
04/13/2019 08H,635
04/13/2019 07H,632
04/13/2019 06H,599
04/13/2019 05H,581
04/13/2019 04H,605
04/13/2019 03H,572
04/13/2019 02H,544
04/13/2019 01H,550
04/13/2019 00H,519
04/12/2019 23H,457
04/12/2019 22H,392
04/12/2019 21H,358
04/12/2019 20H,326
04/12/2019 19H,284
04/12/2019 18H,234
04/12/2019 17H,199
04/12/2019 16H,163
04/12/2019 15H,151
04/12/2019 14H,117
04/12/2019 13H,87
04/12/2019 12H,72
04/12/2019 11H,66
04/12/2019 10H,63
04/12/2019 09H,71
04/12/2019 08H,93
04/12/2019 07H,103
04/12/2019 06H,122
04/12/2019 05H,137
04/12/2019 04H,179
04/12/2019 03H,195
04/12/2019 02H,233
04/12/2019 01H,266
04/12/2019 00H,232
04/11/2019 23H,209
04/11/2019 22H,236
04/11/2019 21H,209
04/11/2019 20H,219
04/11/2019 19H,253
04/11/2019 18H,286
04/11/2019 17H,336
04/11/2019 16H,353
04/11/2019 15H,422
04/11/2019 14H,438
04/11/2019 13H,501
04/11/2019 12H,563
04/11/2019 11H,577
04/11/2019 10H,574
04/11/2019 09H,562
04/11/2019 08H,527
04/11/2019 07H,502
04/11/2019 06H,484
04/11/2019 05H,452
04/11/2019 04H,430
04/11/2019 03H,399
04/11/2019 02H,344
04/11/2019 01H,256
04/11/2019 00H,230
04/10/2019 23H,204
04/10/2019 22H,201
04/10/2019 21H,171
04/10/2019 20H,143
04/10/2019 19H,120
04/10/2019 18H,113
04/10/2019 17H,98
04/10/2019 16H,91
04/10/2019 15H,77
04/10/2019 14H,80
04/10/2019 13H,95
04/10/2019 12H,111
04/10/2019 11H,99
04/10/2019 10H,100
04/10/2019 09H,100
04/10/2019 08H,106
04/10/2019 07H,99
04/10/2019 06H,99
04/10/2019 05H,101
04/10/2019 04H,97
04/10/2019 03H,105
04/10/2019 02H,103
04/10/2019 01H,114
04/10/2019 00H,97
04/9/2019 23H,73
04/9/2019 22H,67
04/9/2019 21H,72
04/9/2019 20H,83
04/9/2019 19H,86
04/9/2019 18H,95
04/9/2019 17H,75
04/9/2019 16H,54
04/9/2019 15H,55
04/9/2019 14H,73
04/9/2019 13H,95
04/9/2019 12H,107
04/9/2019 11H,102
04/9/2019 10H,90
04/9/2019 09H,72
04/9/2019 08H,81
04/9/2019 07H,72
04/9/2019 06H,76
04/9/2019 05H,95
04/9/2019 04H,154
04/9/2019 03H,223
04/9/2019 02H,228
04/9/2019 01H,211
04/9/2019 00H,263
04/8/2019 23H,333
04/8/2019 22H,447
04/8/2019 21H,508
04/8/2019 20H,527
04/8/2019 19H,531
04/8/2019 18H,495
04/8/2019 17H,487
04/8/2019 16H,528
04/8/2019 15H,507
04/8/2019 14H,470
04/8/2019 13H,459
04/8/2019 12H,582
04/8/2019 11H,537
04/8/2019 10H,461
04/8/2019 09H,432
04/8/2019 08H,392
04/8/2019 07H,358
04/8/2019 06H,344
04/8/2019 05H,260
04/8/2019 04H,219
04/8/2019 03H,258
04/8/2019 02H,287
04/8/2019 01H,314
04/8/2019 00H,302
04/7/2019 23H,312
04/7/2019 22H,388
04/7/2019 21H,469
04/7/2019 20H,496
04/7/2019 19H,564
04/7/2019 18H,593
04/7/2019 17H,554
04/7/2019 16H,463
04/7/2019 15H,345
04/7/2019 14H,306
04/7/2019 13H,285
04/7/2019 12H,333
04/7/2019 11H,408
04/7/2019 10H,450
04/7/2019 09H,502
04/7/2019 08H,499
04/7/2019 07H,503
04/7/2019 06H,492
04/7/2019 05H,476
04/7/2019 04H,548
04/7/2019 03H,569
04/7/2019 02H,530
04/7/2019 01H,587
04/7/2019 00H,635
04/6/2019 23H,577
04/6/2019 22H,590
04/6/2019 21H,588
04/6/2019 20H,488
04/6/2019 19H,387
04/6/2019 18H,321
